date,pair_margin,score_sd,top_gap,cycle_rate,q_MOM1M,q_MOM12_1,q_OP12_REV,q_OPFY1_REV,q_PBR12MF,q_PER12MF,q_PRIVATE_FLOW,q_FOREIGN_FLOW,z_pair_margin,z_score_sd,z_top_gap,z_cycle_rate,combined_conf,disc_percentile,intensity,high_confidence,confidence_quintile,period
2016-06-30,0.06851909024259203,0.0334062745875136,0.03470474201226448,0.0,0.46645935012691836,0.5089800990275682,0.5628455667989406,0.5281408247866761,0.48390901930311336,0.46629043539430176,0.47881662999341446,0.5045580745690671,-0.7669590491750521,-0.7737935918071411,0.8608802042184696,0.2630825242339283,-0.10419747813244884,0.4340659340659341,0.0,False,3,
2016-07-07,0.07866730365796142,0.03776373094104036,0.026791498959399807,0.0,0.4929676862136616,0.5274290881576792,0.554220587117079,0.5194041251512629,0.4422245826588559,0.46458218581023514,0.47436949132771244,0.524802253563514,-0.40849584720068527,-0.44825159931666825,0.3814044088429838,0.2630825242339283,-0.053065128360110334,0.489010989010989,0.0,False,3,
2016-07-14,0.09583611872362766,0.04660027679718839,0.045511036835117924,0.0,0.47931926685682014,0.5048134384709819,0.5833030812842913,0.5377920444491734,0.4319866050275269,0.45861024701916225,0.4979075560793184,0.5062677608127254,0.1979545860572222,0.21191949853393824,1.5156505392929052,0.2630825242339283,0.5471517870294984,0.7912087912087912,0.5824175824175823,False,4,
2016-07-21,0.06345713480151167,0.03255877845113607,0.00949403634110102,0.017857142857142856,0.49355536199442646,0.4971575114223444,0.5543213529888801,0.5448273166477791,0.46555261818376004,0.4711549083287752,0.4911306897059677,0.48230024072806693,-0.9457614335349585,-0.837109333487725,-0.6666759535925081,-2.9289854364710686,-1.344633039271565,0.038461538461538464,0.0,False,1,
2016-07-28,0.052120415620583505,0.027274243984448384,0.005626807429403691,0.03571428571428571,0.5458660718030146,0.4894054702194276,0.5402392643736109,0.4955908732691614,0.4798551883887776,0.48423743879877673,0.48868854091857383,0.4761171522286573,-1.3462059739823586,-1.2319125719132142,-0.9009974126893442,-6.121053397176064,-2.4000423389402457,0.01098901098901099,0.0,False,1,
2016-08-04,0.05280394419935706,0.024745608964244742,0.005793292828512375,0.0,0.5194210212134968,0.46604622443894356,0.5280863047903789,0.5222930119618665,0.5143084799506427,0.4904284082011586,0.49295036867525377,0.46646618076825924,-1.322061838166583,-1.4208248216233077,-0.8909098015010155,0.2630825242339283,-0.8426784842642445,0.08791208791208792,0.0,False,1,
2016-08-11,0.08119148420368735,0.039167872726243454,0.02427346993804258,0.0,0.5213217305067113,0.4864642508023171,0.518790670167007,0.5008709156417566,0.5279667404670149,0.5522402104050574,0.4610261837447447,0.43131929826539117,-0.31933475019301166,-0.34334931747873776,0.22883308508505307,0.2630825242339283,-0.042692114588192,0.5,0.0,False,3,
2016-08-19,0.08368910043046639,0.03989484547990457,0.019596808054214376,0.0,0.4719482686415873,0.4509777120532589,0.5344693853680776,0.5317963216274901,0.554066193422292,0.5230449777480201,0.45978800722481367,0.47390913391446027,-0.23111197902046027,-0.2890377789313504,-0.054533186046855926,0.2630825242339283,-0.07790010494118457,0.4725274725274725,0.0,False,3,
2016-08-26,0.07523138667563013,0.03609388376633885,0.015437321392589576,0.0,0.497009874923425,0.46193955036765594,0.5434694873842293,0.5134771143794267,0.5589068087768189,0.48742799544408844,0.4652647847626926,0.47250438396166333,-0.5298620180519262,-0.5730045130129681,-0.30656300013354604,0.2630825242339283,-0.286586751741128,0.34065934065934067,0.0,False,2,
2016-09-02,0.08604505805746952,0.04126153154348547,0.017536837040440845,0.0,0.459194598794408,0.48242529169557963,0.5299419979518337,0.555206703801649,0.5376698667612082,0.5242831194379224,0.460878265061488,0.45040015649591086,-0.14789298468866482,-0.18693378335443778,-0.17935005742071705,0.2630825242339283,-0.06277357530747285,0.47802197802197804,0.0,False,3,
2016-09-09,0.07643147865491631,0.03729063630501998,0.03772788691686835,0.0,0.5056191044721816,0.4538843847782606,0.5217754099369738,0.5065716560001176,0.5595032968538421,0.5154269288666413,0.4941949154160986,0.44302430367588436,-0.487471422195205,-0.4835961117916994,1.044057290779149,0.2630825242339283,0.08401807025654323,0.5714285714285714,0.1428571428571428,False,3,
2016-09-21,0.08228968723495712,0.03997981754356972,0.03636011071352818,0.0,0.4955174075119458,0.45755372405420547,0.512283779120912,0.5234959537990729,0.5598560645126011,0.5202289967117121,0.499413654067101,0.4316504202224497,-0.2805431561563002,-0.2826895857040815,0.9611815875294206,0.2630825242339283,0.1652578424757418,0.6043956043956044,0.20879120879120872,False,4,
2016-09-28,0.06491283706551396,0.030339019689325848,0.011377472082388818,0.0,0.45325372736411845,0.5201827927840965,0.5278904384264452,0.539267910508834,0.4988897792744775,0.5127455898396649,0.4751312330165064,0.4726385287858569,-0.8943419695054272,-1.0029456911102217,-0.5525556309814559,0.2630825242339283,-0.546690191840794,0.2087912087912088,0.0,False,2,
2016-10-06,0.08395494067443325,0.039820244501593036,0.028063603324446684,0.0,0.4325957764616147,0.5301190467900332,0.526873109506577,0.5581826501144799,0.47072791263096114,0.49829910334977523,0.5080460200301983,0.47515638111636066,-0.22172176015477432,-0.2946111568727314,0.45848320550785737,0.2630825242339283,0.05130820317856999,0.554945054945055,0.10989010989010994,False,3,
2016-10-13,0.08562543159377814,0.04155157200834519,0.02880425013700194,0.0,0.4249680637083201,0.4905490599188922,0.5326022153408336,0.5614064654778356,0.4972150248767062,0.5294460536876372,0.48320854920843787,0.4806045677813375,-0.16271536175655177,-0.16526509796258626,0.5033601563571924,0.2630825242339283,0.10961555521799568,0.5824175824175825,0.16483516483516492,False,3,
2016-10-20,0.10562194923695656,0.05129148308611812,0.039865626107533525,0.0,0.40217532864946415,0.466736609698407,0.5335823376538721,0.5734479637614056,0.502091900579193,0.533017581773391,0.5000243814127568,0.4889238964715102,0.5436174132178845,0.5623956751331546,1.1735862578413292,0.2630825242339283,0.6356704676065741,0.8296703296703297,0.6593406593406594,True,5,
2016-10-27,0.10906619909380906,0.051874600098614165,0.006758374831263292,0.0,0.4538130086044188,0.41997750567660636,0.5368615434888179,0.5551391548074138,0.5483807799761505,0.5382673147057234,0.49276525716525593,0.45479543557561336,0.6652779244382393,0.6059598691725084,-0.8324339708232192,0.2630825242339283,0.1754715867553642,0.6153846153846154,0.23076923076923084,False,4,
2016-11-03,0.1502488776416466,0.07102433182162256,0.02897979988315824,0.0,0.4583420910670261,0.40473595751790387,0.4893641195545226,0.5193596109205552,0.6129059589236947,0.5839261590405365,0.4962280402607374,0.43513806271502353,2.1199649923886703,2.036620629714739,0.5139969905355367,0.2630825242339283,1.2334162842182186,0.9560439560439561,0.9120879120879122,True,5,
2016-11-10,0.11710218712122757,0.05665780640157443,0.03128456542919744,0.017857142857142856,0.499630401784908,0.4152791427875018,0.4994415515231532,0.5029602456974488,0.5934943150193696,0.5622097495901721,0.4653697077338,0.4616148858636465,0.949131434551996,0.9633092914101835,0.6536463461737554,-2.9289854364710686,-0.09072459108378339,0.44505494505494503,0.0,False,3,
2016-11-17,0.09641128118832719,0.045729175865086624,0.04014239871284875,0.0,0.44847531103400345,0.45169374230410686,0.538804050640864,0.507227560709082,0.5789464493537128,0.5148839212092322,0.5004357381278608,0.4595332266211379,0.21827092848252175,0.14684026191296842,1.1903563436563505,0.2630825242339283,0.45463751457144225,0.7637362637362637,0.5274725274725274,False,4,
2016-11-24,0.09087029166405637,0.04388332794794558,0.04201962998738362,0.0,0.4224211872025409,0.49254682806062977,0.504727420531659,0.4871227638115258,0.5700411624906611,0.5250836269424654,0.5280215325032774,0.47003547845724075,0.02254772424162588,0.008938477011752481,1.3041007279054233,0.2630825242339283,0.3996673633481825,0.7307692307692307,0.46153846153846145,False,4,
2016-12-01,0.08540455545506062,0.04282953474105552,0.05190194587287922,0.0,0.4306026805133583,0.4915179662280404,0.5035096548906236,0.497341819045458,0.5797448388224603,0.5278428929495811,0.4976012339166753,0.471838913633803,-0.1705173230165017,-0.06978954971105385,1.9028857314362422,0.2630825242339283,0.48141534573565375,0.7692307692307693,0.5384615384615385,False,4,
2016-12-08,0.09750637090578282,0.04893263229816137,0.00198075786659635,0.0,0.4003557589526903,0.46594291674902344,0.541810224155191,0.5269721032115043,0.5437909820217873,0.5344853835557074,0.49295580070898837,0.49368683064510777,0.25695255159204733,0.3861678662469796,-1.1219172684838188,0.2630825242339283,-0.05392858160271591,0.4835164835164835,0.0,False,3,
2016-12-15,0.10758664927070567,0.051818790617754656,0.009770355518135099,0.0,0.4865045385314324,0.48015288926343536,0.524213912380658,0.48671078072266655,0.5659660230078039,0.575736378525939,0.4516591407189868,0.4290563368490782,0.6130160981085904,0.6017903886029191,-0.6499333417074918,0.2630825242339283,0.20698891730948651,0.6263736263736264,0.25274725274725274,False,4,
2016-12-22,0.07317911092706629,0.036649332461634807,0.008149929888905061,0.0,0.4408975416458891,0.5131236436307953,0.5392424234693299,0.5122915281773969,0.5007589028837512,0.5310924935804249,0.5157850752363464,0.44680839137606626,-0.6023541214452562,-0.5315073962727097,-0.7481174695336464,0.2630825242339283,-0.40472411575442097,0.29120879120879123,0.0,False,2,
2016-12-29,0.08351126109652782,0.0407420865963072,0.014388790557783748,0.0,0.42496296999807226,0.5113416797247997,0.537496778084466,0.4986143091272296,0.5150526882883397,0.5518855686422498,0.4998068578007811,0.460839148334062,-0.23739376030267706,-0.22574108958405897,-0.3700951262966932,0.2630825242339283,-0.14253686298737522,0.41208791208791207,0.0,False,3,
2017-01-06,0.08620878996518695,0.04027528244919215,0.004872223402947462,0.0,0.44202853909175754,0.5249327746887674,0.550625219367231,0.5038062560714541,0.4789470673520713,0.5014088036385006,0.5457529959642835,0.4524983438259343,-0.14210951704726965,-0.2606156447891054,-0.9467188411663527,0.2630825242339283,-0.2715903696921999,0.3516483516483517,0.0,False,2,
2017-01-13,0.09174108420075519,0.04487269276220542,0.031154018416170937,0.0,0.41598920002990347,0.5117593498122577,0.5332470457610858,0.47736744035864387,0.5063142138318049,0.5184025082437808,0.5644010641772568,0.4725191777852669,0.0533065453448258,0.08285311133125306,0.6457362981079225,0.2630825242339283,0.26124461975448243,0.6428571428571429,0.2857142857142858,False,4,
2017-01-20,0.07091561974024398,0.03358727231390461,0.0009968445385137858,0.0,0.46145944661531085,0.5252209083146664,0.5413052283768919,0.47684399920655973,0.5403083838383781,0.49491326619822557,0.5032149948633584,0.45673377258660924,-0.68230694321389,-0.7602714000270936,-1.1815341186691732,0.2630825242339283,-0.5902574844190571,0.1813186813186813,0.0,False,1,
2017-01-31,0.07612774642655033,0.03663900856473025,0.0400909775110736,0.0,0.4436566615291068,0.5179169336962379,0.5218702217112244,0.4636333632549328,0.48494625840724065,0.5058881181395579,0.561961199222298,0.5001272440394013,-0.49820009163351087,-0.5322786861482481,1.1872406524718901,0.2630825242339283,0.10496109973101486,0.5769230769230769,0.15384615384615374,False,3,
2017-02-07,0.08226839320318409,0.04310965725179583,0.001732400081802421,0.0,0.40534534897812663,0.5376734570163219,0.5254483336433834,0.49540591345757534,0.5359410569345194,0.49266117544415117,0.520903734319275,0.48662098020664707,-0.2812953207492073,-0.04886182654200179,-1.1369656558019177,0.2630825242339283,-0.3010100697147996,0.33516483516483514,0.0,False,2,
2017-02-14,0.0605196888205662,0.029281688303157315,0.009356796628902209,0.0,0.4643710032925796,0.4762355851482846,0.4984077551419519,0.48207374676841835,0.5353663856599818,0.5166190841853753,0.5447231822888841,0.4822032575145245,-1.0495202183434984,-1.0819380523067788,-0.6749915227875939,0.2630825242339283,-0.6358418173009857,0.15384615384615385,0.0,False,1,
2017-02-21,0.08381403709701434,0.04039764579646583,0.0007814948480977524,0.0,0.445991286991832,0.44995399173647554,0.4998015385103983,0.5170647337911752,0.5425479783171302,0.5324546095033135,0.543329473165228,0.4688563879844471,-0.22669886750006651,-0.2514739794120018,-1.1945824938304432,0.2630825242339283,-0.3524182041271458,0.31868131868131866,0.0,False,2,
2017-02-28,0.09484919211269006,0.04766527953370006,0.00701760693166642,0.0,0.4396748127093536,0.4245885731918876,0.5238504355033445,0.5427408862502185,0.528791976115609,0.5357232793185521,0.5344581730170123,0.47017186389402227,0.16309358554509193,0.29148498002664625,-0.8167266916840233,0.2630825242339283,-0.024766400469589223,0.510989010989011,0.0219780219780219,False,3,
2017-03-08,0.06764099429619666,0.0386400301537475,0.008409406717756363,0.0,0.4925456050696129,0.40919110953748616,0.5316980998340997,0.5181902488126093,0.5116982117950887,0.5019476935655389,0.5232886931163433,0.511440338269221,-0.7979758470785027,-0.38278400341255164,-0.7323953619143249,0.2630825242339283,-0.41251817204286273,0.2857142857142857,0.0,False,2,
2017-03-15,0.05064570050560304,0.024309675901707923,0.004741902819271004,0.0,0.45247582279969306,0.4826351266939444,0.5226928247994133,0.5274347276186843,0.5059576304674199,0.5157784107464377,0.4961707895846687,0.4968546672897384,-1.3982970249367352,-1.4533930234036536,-0.9546151695230871,0.2630825242339283,-0.8858056734073869,0.07692307692307693,0.0,False,1,
2017-03-22,0.06996880260059925,0.033297827490507,0.011133117301874718,0.0,0.4558265312326095,0.520631841156015,0.5060234590630824,0.5329156402741516,0.4863407496579831,0.5440487575760263,0.45376731946824095,0.500445701571891,-0.7157511653315727,-0.7818955855335414,-0.5673614699981643,0.2630825242339283,-0.45048142415733755,0.26373626373626374,0.0,False,2,
2017-03-29,0.045257336906602406,0.021453705171905684,0.005113828562644085,0.017857142857142856,0.4941431363815161,0.48297864336111423,0.5203202823389733,0.5254341109016174,0.5036989272163087,0.49089865014791967,0.46307793060153785,0.5194483190510125,-1.5886290558117073,-1.6667602556702021,-0.932079605983197,-2.9289854364710686,-1.7791135884840439,0.016483516483516484,0.0,False,1,
2017-04-05,0.07588668029498467,0.035388928213821766,0.029186468447291114,0.0,0.4504787018654849,0.4740945413799024,0.5277386067801134,0.5569250752274045,0.5128371968554334,0.5170919746764837,0.4947237094468569,0.4661101937683206,-0.5067152197522916,-0.6256711645097501,0.5265193626533559,0.2630825242339283,-0.08569612434368937,0.45604395604395603,0.0,False,3,
2017-04-12,0.08102285862788501,0.03750199636390498,0.0057970172017748345,0.0,0.4563443107331593,0.44835471189610093,0.547193438141217,0.5413964209394422,0.47842293460960944,0.5139825946645721,0.5239969510185251,0.49030863799737406,-0.32529107583998057,-0.4678055750381557,-0.8906841358895382,0.2630825242339283,-0.3551745656334366,0.3131868131868132,0.0,False,2,
2017-04-19,0.11681762005987288,0.05375273968950314,0.026420591627223544,0.0,0.47121035875145967,0.4201278772242222,0.5798815742520055,0.5534609826247819,0.4453173457154716,0.5227766302760443,0.5146327701099577,0.49259246104605714,0.939079732265646,0.7462741385508775,0.3589305524331984,0.2630825242339283,0.5768417368709124,0.7967032967032966,0.5934065934065933,False,4,
2017-04-26,0.10256738213967675,0.048356101905789074,0.004489371132576969,0.0,0.4860195834582814,0.43635517588753236,0.5622082022601113,0.5329250268671425,0.43936411020186295,0.4978781421792613,0.5577188311275343,0.48753092801827397,0.4357215839206632,0.34309575319820845,-0.9699164600971587,0.2630825242339283,0.017995850313910294,0.5384615384615384,0.07692307692307687,False,3,
2017-05-08,0.06852129543580612,0.03253742626976405,0.004880987314840546,0.0,0.45919943783128675,0.4692929837040117,0.5410462653660386,0.518786744732323,0.46288403852727633,0.5066472396128611,0.5361652780511981,0.5059780121750045,-0.7668811556002779,-0.8387045374562601,-0.9461878220130846,0.2630825242339283,-0.5721727477089236,0.1978021978021978,0.0,False,1,
2017-05-16,0.0748188659096,0.03546583475351533,0.006881039979230508,0.0,0.499794673334673,0.4637032961964129,0.5265147975426716,0.535957127182637,0.4495097040018134,0.4691710126227197,0.5428381671618675,0.5125112219572051,-0.5444334020600833,-0.6199255399673204,-0.8250014973109667,0.2630825242339283,-0.4315694787761105,0.2692307692307692,0.0,False,2,
2017-05-23,0.0736917422932184,0.0352368526233193,0.006307118710674686,0.0,0.4649910697597859,0.4991190716932966,0.532370367581955,0.5339936283842827,0.4884860688574658,0.44079765614119987,0.5403007470949573,0.49994139048705694,-0.5842465518246689,-0.6370326072242066,-0.8597762862167734,0.2630825242339283,-0.45449323025793015,0.25824175824175827,0.0,False,2,
2017-05-30,0.03455408688105942,0.01676754599050175,0.0019303981782499147,0.0,0.49336495535287433,0.5138832096630874,0.5217180732677428,0.5197876750894929,0.4780027092041578,0.49245270894011106,0.4988427733947227,0.48194789508781094,-1.9666976988969702,-2.016859367003135,-1.1249686409064095,0.2630825242339283,-1.2113607956431467,0.04395604395604396,0.0,False,1,
2017-06-07,0.05708950890743458,0.02770781342806686,0.01692511293455956,0.017857142857142856,0.48625395346277867,0.4872831939744266,0.5239490018685408,0.5408741148031003,0.4880934540109667,0.5102315481154294,0.512151520246732,0.4511632135180254,-1.1706837399094823,-1.1995209541648673,-0.2164153794711508,-2.9289854364710686,-1.378901377504142,0.03296703296703297,0.0,False,1,
2017-06-14,0.06747109316029112,0.033357528971717586,0.012178346825625574,0.0,0.4942613772659407,0.47668644280166583,0.5438400477733791,0.5560183945990047,0.4638517097233346,0.49875163203483286,0.4952587043372825,0.47133169146455967,-0.8039772290659511,-0.7774353368078837,-0.5040293754444709,0.2630825242339283,-0.4555898542710943,0.25274725274725274,0.0,False,2,
2017-06-21,0.06228598177895439,0.03053916903239647,0.009535594639865863,0.0,0.5122370400080845,0.47924635132445825,0.5343753023114822,0.5217300178025897,0.49149254587643465,0.5248397076716164,0.49598445457819557,0.4400945804271387,-0.987129824727051,-0.9879926977460695,-0.6641578711550539,0.2630825242339283,-0.5940494673485615,0.17582417582417584,0.0,False,1,
2017-06-28,0.07514158275696207,0.03574203923422915,0.009080416849733153,0.0,0.4620972436541475,0.5050042556495543,0.5285165877850693,0.536638184720965,0.4757882862153897,0.5457186015706982,0.49765006741285245,0.44858677299132366,-0.5330341429292809,-0.5992905296100508,-0.6917378066509224,0.2630825242339283,-0.3902449887390815,0.2967032967032967,0.0,False,2,
2017-07-05,0.07021503008335477,0.03321282059237547,0.005179267575769586,0.0,0.5024136272922951,0.5194144138300528,0.5395293752767202,0.5447086428524898,0.4871601622049316,0.49027623482939353,0.4622310889448003,0.45426645476931654,-0.7070537238933627,-0.7882463812152409,-0.9281145536453217,0.2630825242339283,-0.5400830336299993,0.21978021978021978,0.0,False,2,
2017-07-12,0.08956695195544638,0.043805675271560165,0.006362341486096823,0.0,0.4622474115818013,0.537071088520803,0.5096162498088351,0.5160083062870002,0.5406462861965238,0.5470086276826206,0.45015142363264066,0.4372506062897754,-0.02348986938062749,0.0031371092086609712,-0.8564302517285763,0.2630825242339283,-0.15342512191665364,0.4065934065934066,0.0,False,3,
2017-07-19,0.0969545028388573,0.04587543411137734,0.01110376162978477,0.0,0.4858997408526956,0.5487492021775484,0.5262769046673126,0.5598529638073332,0.5006588972271306,0.5029711070344082,0.4295586380317723,0.44603254620179905,0.23745903226598333,0.15776709560967428,-0.5691401761657973,0.2630825242339283,0.022292118985947157,0.5439560439560439,0.08791208791208782,False,3,
2017-07-26,0.10632335665509578,0.050134965042064716,0.018894874625170588,0.0,0.4885580495989679,0.568424264346615,0.5454375512354058,0.5495293897214444,0.47321709622746955,0.4975879293873185,0.4368028820217639,0.44044283746101476,0.5683930795055062,0.4759931600264667,-0.09706443233147176,0.2630825242339283,0.3026010828586074,0.6758241758241759,0.35164835164835173,False,4,
2017-08-02,0.043020119414004805,0.019919499270583788,0.006354005222714343,0.0,0.5274316564576055,0.4990225691470264,0.5210776512348911,0.517598274390215,0.4864708577347489,0.4796389159054212,0.4939849706539182,0.47477510447617394,-1.6676538174209812,-1.781379521013557,-0.8569353589885293,0.2630825242339283,-1.010721543297285,0.06593406593406594,0.0,False,1,
2017-08-09,0.06820476372811068,0.03141009116083193,0.006249371624536315,0.0,0.5338970350425059,0.5401464066670422,0.5181569824239239,0.4957731499296948,0.48616137745983284,0.5092948772058306,0.462740486008885,0.45382968526228457,-0.7780619383472273,-0.9229268194004487,-0.8632752726464634,0.2630825242339283,-0.5752953765400528,0.19230769230769232,0.0,False,1,
2017-08-17,0.05264442323275922,0.02508247314502051,0.020881033651344305,0.0,0.5381680997683005,0.4757618226419741,0.50121843319387,0.5172870661169562,0.5125362307736316,0.4920493755026768,0.5055066166443704,0.4574723553582204,-1.3276965636229974,-1.3956579747954199,0.023280055061986472,0.2630825242339283,-0.6092479897806256,0.16483516483516483,0.0,False,1,
2017-08-24,0.042549505020311594,0.02099462410385233,0.018126572442120237,0.0,0.5052228048007736,0.5063930446351376,0.5315435790701866,0.5134170066280663,0.48741079203063514,0.4900526072290168,0.5054017641485052,0.46055840145767846,-1.6842772303857698,-1.7010578259689348,-0.14361706541070357,0.2630825242339283,-0.8164673993828699,0.09340659340659341,0.0,False,1,
2017-08-31,0.06663627731149603,0.03202824272644093,0.00046120469131472053,0.0,0.5201013903052013,0.5339499320063098,0.5344111366976245,0.5215856442988435,0.4582617766106195,0.48421277675441726,0.4911067132837981,0.45637063004318595,-0.8334652532106568,-0.876745222614841,-1.213989376274031,0.2630825242339283,-0.6652793319664001,0.13736263736263737,0.0,False,1,
2017-09-07,0.08348177942018495,0.04006848375664228,0.0012449418051433403,0.017857142857142856,0.5391122103283289,0.5035303141210375,0.5085242112657615,0.5395262772805548,0.4533171128947883,0.47529610737393135,0.5407712190856981,0.4399225476498994,-0.23843513533775773,-0.27606540560257237,-1.1665015165548445,-2.9289854364710686,-1.1524968734915608,0.054945054945054944,0.0,False,1,
2017-09-14,0.11101583844772041,0.053780788240137614,0.007393017958510328,0.0,0.5505993186622244,0.5124271883567914,0.5579923366207348,0.5347994731303901,0.40575977716221295,0.45069781459729824,0.5218843380983935,0.4658397533719548,0.7341446241116871,0.7483696227781895,-0.7939799493577467,0.2630825242339283,0.23790420544151455,0.6373626373626373,0.27472527472527464,False,4,
2017-09-21,0.11979104304323955,0.05748177187549107,0.014503960120247572,0.0,0.5678031307733871,0.5273558383910928,0.5532991706531395,0.5334669455219788,0.39541375071979307,0.45157388561204204,0.4933311093421951,0.47775616898637185,1.0441093251423144,1.0248670765857206,-0.36311682205449025,0.2630825242339283,0.49223552597686826,0.7747252747252747,0.5494505494505495,False,4,
2017-09-28,0.09028086736901941,0.04326995269535326,0.03415204101490921,0.0,0.5232245712392509,0.47668554578700534,0.568800216271654,0.5346481752567448,0.4245856269089173,0.4989072527868175,0.49105152939959684,0.4820970823500129,0.0017276141914726437,-0.03688628534338586,0.8273911847935187,0.2630825242339283,0.26382875946888346,0.6538461538461539,0.3076923076923077,False,4,
2017-10-13,0.0985749801224265,0.046650755829839276,0.03579899546133647,0.0,0.47180287626498013,0.4678176593810176,0.5702277997060784,0.5270376756487308,0.4246286898867721,0.522835530059964,0.48122096480771515,0.5344288042447419,0.2946988095567527,0.21569074568707644,0.9271827352201208,0.2630825242339283,0.4251637036744696,0.7417582417582418,0.4835164835164836,False,4,
2017-10-20,0.08702355138884073,0.04151670925324462,0.025991294589997715,0.0,0.44339530093069063,0.45414759009403055,0.5370994402672762,0.5630907348572739,0.48179834905139607,0.48935792804337325,0.5001666147871272,0.5309440419688324,-0.11332987113188116,-0.1678696658201532,0.3329187723070112,0.2630825242339283,0.07870043989722629,0.5659340659340659,0.13186813186813184,False,3,
2017-10-27,0.0733844478747278,0.037048371621077415,0.0013020419119088578,0.0,0.48426506649533324,0.4222421347532482,0.5098118010228635,0.4956709652143512,0.5371043649218138,0.5384064068337227,0.4946460659503936,0.517853194808274,-0.5951010477533972,-0.5016955077516622,-1.1630417316190702,0.2630825242339283,-0.4991889407225503,0.23626373626373626,0.0,False,2,
2017-11-03,0.06234917172535786,0.03313865588472987,0.005671973396910612,0.0,0.5087697949184797,0.4272483857929929,0.5297959717219677,0.4821127442942162,0.5226443105749412,0.5019702833834147,0.5241239983250571,0.5033345109889303,-0.9848977795784861,-0.7937871657327684,-0.8982607359501601,0.2630825242339283,-0.6034657892568716,0.17032967032967034,0.0,False,1,
