period,universe,strategy,cost_bps,n_5d,sharpe,cagr,max_drawdown,annualized_weight_turnover
VAL_2020_2022,KOSPI_EX_K200,PAIRWISE_SOFT,30,148,1.1119598961891892,0.09440159332624565,-0.076342343526133,1.244074553882108
CONF_2023_2024,KOSPI_EX_K200,PAIRWISE_SOFT,30,97,0.4515556553975177,0.03747292318342388,-0.0903290811734,1.3492725678370614
STRESS_2025,KOSPI_EX_K200,PAIRWISE_SOFT,30,49,1.1944763658145183,0.09353522804569558,-0.04613365585147755,1.2347697750475222
STRESS_2026,KOSPI_EX_K200,PAIRWISE_SOFT,30,29,1.2177901028280256,0.11812447957694094,-0.041260088988279486,1.508196352859447
VAL_2020_2022,KOSPI_EX_K200,PAIRWISE_TOP3,0,148,1.3863497804066807,0.2051421133796194,-0.12205722339310177,16.34594594594595
CONF_2023_2024,KOSPI_EX_K200,PAIRWISE_TOP3,0,97,0.3476098418468841,0.040765487050072435,-0.19185887728942463,17.49278350515464
STRESS_2025,KOSPI_EX_K200,PAIRWISE_TOP3,0,49,1.600617717983427,0.21463845608220344,-0.05962165520918772,14.4
STRESS_2026,KOSPI_EX_K200,PAIRWISE_TOP3,0,29,0.933635574659155,0.17797141270401395,-0.08696856850067236,15.062068965517238
VAL_2020_2022,KOSPI_EX_K200,PAIRWISE_TOP3,10,148,1.2706700532436142,0.18565791882471916,-0.12414304991518954,16.34594594594595
CONF_2023_2024,KOSPI_EX_K200,PAIRWISE_TOP3,10,97,0.22718171618263858,0.02274171642423095,-0.20285186369104347,17.49278350515464
STRESS_2025,KOSPI_EX_K200,PAIRWISE_TOP3,10,49,1.4827999474803595,0.19728489906601077,-0.060890315774331905,14.4
STRESS_2026,KOSPI_EX_K200,PAIRWISE_TOP3,10,29,0.8569372330780339,0.1604326967568117,-0.08882665877760165,15.062068965517238
VAL_2020_2022,KOSPI_EX_K200,PAIRWISE_TOP3,30,148,1.0391960183677438,0.14760145196076047,-0.1283025510362824,16.34594594594595
CONF_2023_2024,KOSPI_EX_K200,PAIRWISE_TOP3,30,97,-0.014189019655901036,-0.012403413897694948,-0.22959209929534374,17.49278350515464
STRESS_2025,KOSPI_EX_K200,PAIRWISE_TOP3,30,49,1.2486132473048046,0.16329649246273448,-0.06342441423026157,14.4
STRESS_2026,KOSPI_EX_K200,PAIRWISE_TOP3,30,29,0.7031586607642083,0.12611015281484894,-0.09253465292946206,15.062068965517238
VAL_2020_2022,KOSPI_EX_K200,PAIRWISE_BOTTOM2_VETO,0,148,1.7926981760418104,0.19059909750295367,-0.047225594723185105,5.505405405405404
CONF_2023_2024,KOSPI_EX_K200,PAIRWISE_BOTTOM2_VETO,0,97,0.17126758738357098,0.012764336280059796,-0.1501813918111956,7.274226804123711
STRESS_2025,KOSPI_EX_K200,PAIRWISE_BOTTOM2_VETO,0,49,1.465661584207674,0.12152116430079563,-0.05188147309740854,6.0
STRESS_2026,KOSPI_EX_K200,PAIRWISE_BOTTOM2_VETO,0,29,1.7310589046883573,0.23692803251693761,-0.04564526113116274,4.344827586206895
VAL_2020_2022,KOSPI_EX_K200,PAIRWISE_BOTTOM2_VETO,10,148,1.737378339629235,0.18408167520679264,-0.047702114353619485,5.505405405405404
CONF_2023_2024,KOSPI_EX_K200,PAIRWISE_BOTTOM2_VETO,10,97,0.10388885756842399,0.005438252561610346,-0.15535348641328284,7.274226804123711
STRESS_2025,KOSPI_EX_K200,PAIRWISE_BOTTOM2_VETO,10,49,1.3948408565472132,0.114845192336549,-0.05283338532013204,6.0
