period,universe,strategy,cost_bps,n_5d,sharpe,cagr,max_drawdown,annualized_weight_turnover
VAL_2020_2022,KOSDAQ,LATENT_PROB,10,148,-0.09150242918076719,-0.01383692198718034,-0.19982527255463778,23.507588786465345
CONF_2023_2024,KOSDAQ,LATENT_PROB,10,97,-0.15704882875379983,-0.023216405181907485,-0.15780397826943537,24.796040289798103
STRESS_2025,KOSDAQ,LATENT_PROB,10,49,1.1298587144817143,0.1216468222541911,-0.07262001565464715,21.57922667405239
STRESS_2026,KOSDAQ,LATENT_PROB,10,29,2.463056100659583,0.481851109827794,-0.05305184126917539,19.84853492103681
VAL_2020_2022,KOSDAQ,LATENT_PROB,30,148,-0.5662276878120647,-0.05917183722339259,-0.23359549128386536,23.507588786465345
CONF_2023_2024,KOSDAQ,LATENT_PROB,30,97,-0.6061832448267073,-0.07050086389708676,-0.19223786933489595,24.796040289798103
STRESS_2025,KOSDAQ,LATENT_PROB,30,49,0.7235163726880507,0.07432126126612837,-0.07855900264641225,21.57922667405239
STRESS_2026,KOSDAQ,LATENT_PROB,30,29,2.216765200804533,0.4244729033532737,-0.053977883475785915,19.84853492103681
VAL_2020_2022,KOSDAQ,LATENT_TOP3,0,148,-0.12732100961889153,-0.02130903435342657,-0.22397414140927996,30.308108108108105
CONF_2023_2024,KOSDAQ,LATENT_TOP3,0,97,-0.024315479195082774,-0.01412772273589058,-0.2477144172342849,31.69484536082474
STRESS_2025,KOSDAQ,LATENT_TOP3,0,49,0.8641861301244429,0.10621772274671226,-0.08107956596901267,28.11428571428571
STRESS_2026,KOSDAQ,LATENT_TOP3,0,29,2.17321019978997,0.5109778303274979,-0.06266674445046183,29.54482758620689
VAL_2020_2022,KOSDAQ,LATENT_TOP3,10,148,-0.38762070207047994,-0.05056874620656704,-0.24554965697665843,30.308108108108105
CONF_2023_2024,KOSDAQ,LATENT_TOP3,10,97,-0.2415723861523485,-0.04486909617194057,-0.26773422413530124,31.69484536082474
STRESS_2025,KOSDAQ,LATENT_TOP3,10,49,0.6387597272633297,0.07554451010518082,-0.08633076847036136,28.11428571428571
STRESS_2026,KOSDAQ,LATENT_TOP3,10,29,2.024297635659389,0.4672966780646153,-0.06333341111712854,29.54482758620689
VAL_2020_2022,KOSDAQ,LATENT_TOP3,30,148,-0.9050867007023617,-0.10655230733707943,-0.3041895096513101,30.308108108108105
CONF_2023_2024,KOSDAQ,LATENT_TOP3,30,97,-0.6780985694235533,-0.10356861929279992,-0.32151749241576877,31.69484536082474
STRESS_2025,KOSDAQ,LATENT_TOP3,30,49,0.19211508905109878,0.016668006036977046,-0.09675413964198731,28.11428571428571
STRESS_2026,KOSDAQ,LATENT_TOP3,30,29,1.7262601864673797,0.38359642323863596,-0.06466674445046183,29.54482758620689
VAL_2020_2022,KOSPI_EX_K200,LATENT_PROB,0,148,0.9821668219316613,0.12385948380433809,-0.15464438624255117,23.507588786465345
CONF_2023_2024,KOSPI_EX_K200,LATENT_PROB,0,97,-0.012997787545000111,-0.01025772118694479,-0.1807458237290528,24.796040289798103
STRESS_2025,KOSPI_EX_K200,LATENT_PROB,0,49,2.592171398493706,0.2713284527964228,-0.030466405233009253,21.57922667405239
STRESS_2026,KOSPI_EX_K200,LATENT_PROB,0,29,0.9314980263310771,0.14984234968352195,-0.0845002898671241,19.84853492103681
VAL_2020_2022,KOSPI_EX_K200,LATENT_PROB,10,148,0.7977859543586934,0.0978074527966657,-0.1588164564138651,23.507588786465345
CONF_2023_2024,KOSPI_EX_K200,LATENT_PROB,10,97,-0.20129920471237714,-0.03449556307018142,-0.19599811191266436,24.796040289798103
STRESS_2025,KOSPI_EX_K200,LATENT_PROB,10,49,2.3663570124000266,0.24431868229158638,-0.03197648186210955,21.57922667405239
STRESS_2026,KOSPI_EX_K200,LATENT_PROB,10,29,0.8079358573833496,0.12720967243634873,-0.08680476808803073,19.84853492103681
VAL_2020_2022,KOSPI_EX_K200,LATENT_PROB,30,148,0.4282087759957506,0.047458756644521705,-0.17262844032072644,23.507588786465345
CONF_2023_2024,KOSPI_EX_K200,LATENT_PROB,30,97,-0.5787581451526337,-0.08124586397130229,-0.23258111287885408,24.796040289798103
STRESS_2025,KOSPI_EX_K200,LATENT_PROB,30,49,1.9122176694572728,0.19197007815591283,-0.034992011962034386,21.57922667405239
STRESS_2026,KOSPI_EX_K200,LATENT_PROB,30,29,0.5629461939423971,0.08323794429489828,-0.09140048199681194,19.84853492103681
VAL_2020_2022,KOSPI_EX_K200,LATENT_TOP3,0,148,0.8649914335180983,0.13661228671606263,-0.20164469722665868,30.308108108108105
CONF_2023_2024,KOSPI_EX_K200,LATENT_TOP3,0,97,-0.14310747714530286,-0.03567435457307866,-0.26530701523432,31.69484536082474
STRESS_2025,KOSPI_EX_K200,LATENT_TOP3,0,49,1.1685264988521844,0.1280798924747748,-0.04450131881351427,28.11428571428571
STRESS_2026,KOSPI_EX_K200,LATENT_TOP3,0,29,0.6398336848284644,0.12248905479651762,-0.11846913077590082,29.54482758620689
VAL_2020_2022,KOSPI_EX_K200,LATENT_TOP3,10,148,0.6798757659814209,0.10275095263544398,-0.20571115208940682,30.308108108108105
CONF_2023_2024,KOSPI_EX_K200,LATENT_TOP3,10,97,-0.33871334733142994,-0.06576224897513672,-0.2828347909928154,31.69484536082474
STRESS_2025,KOSPI_EX_K200,LATENT_TOP3,10,49,0.9085682020817177,0.09686848253837232,-0.05024541278809902,28.11428571428571
STRESS_2026,KOSPI_EX_K200,LATENT_TOP3,10,29,0.5021819680337325,0.08979001268244224,-0.12237793312330858,29.54482758620689
VAL_2020_2022,KOSPI_EX_K200,LATENT_TOP3,30,148,0.309353411492506,0.03795271449325499,-0.21379265159066352,30.308108108108105
CONF_2023_2024,KOSPI_EX_K200,LATENT_TOP3,30,97,-0.7312480216165094,-0.12321236863438523,-0.3243600363115131,31.69484536082474
STRESS_2025,KOSPI_EX_K200,LATENT_TOP3,30,49,0.38818922217426854,0.03695364928421441,-0.06333547580638133,28.11428571428571
STRESS_2026,KOSPI_EX_K200,LATENT_TOP3,30,29,0.22810025847118298,0.027153948784311543,-0.13015430169783404,29.54482758620689
VAL_2020_2022,KOSPI_ALL,LATENT_PROB,0,148,0.7422530919379322,0.07625120053443313,-0.09011182568779652,23.507588786465345
CONF_2023_2024,KOSPI_ALL,LATENT_PROB,0,97,0.47015651881824333,0.04742939295455928,-0.11777917353926459,24.796040289798103
STRESS_2025,KOSPI_ALL,LATENT_PROB,0,49,2.818415836582242,0.27028549721826023,-0.03324060598335976,21.57922667405239
STRESS_2026,KOSPI_ALL,LATENT_PROB,0,29,2.6394770910643146,0.4630729836077174,-0.04270938857505602,19.84853492103681
VAL_2020_2022,KOSPI_ALL,LATENT_PROB,10,148,0.5217629298581968,0.05126969248560398,-0.10622938551050476,23.507588786465345
CONF_2023_2024,KOSPI_ALL,LATENT_PROB,10,97,0.24835787678864576,0.021804343782733326,-0.12447417435567731,24.796040289798103
STRESS_2025,KOSPI_ALL,LATENT_PROB,10,49,2.5686274833747103,0.24328701933282604,-0.0363700217190801,21.57922667405239
STRESS_2026,KOSPI_ALL,LATENT_PROB,10,29,2.5001148495780283,0.43445311853471735,-0.044038731574459145,19.84853492103681
VAL_2020_2022,KOSPI_ALL,LATENT_PROB,30,148,0.08112903908751115,0.002992091058638513,-0.13896054767400434,23.507588786465345
CONF_2023_2024,KOSPI_ALL,LATENT_PROB,30,97,-0.19651714718191649,-0.027623451228268814,-0.1475959973353015,24.796040289798103
STRESS_2025,KOSPI_ALL,LATENT_PROB,30,49,2.0676688019932525,0.19096088751415397,-0.04260441636039525,21.57922667405239
STRESS_2026,KOSPI_ALL,LATENT_PROB,30,29,2.222595123606835,0.37883925622988746,-0.0466939739303972,19.84853492103681
VAL_2020_2022,KOSPI_ALL,LATENT_TOP3,0,148,0.6727532432118468,0.08189616943900946,-0.11608919939639195,30.308108108108105
CONF_2023_2024,KOSPI_ALL,LATENT_TOP3,0,97,0.23075932431982932,0.02248157121830463,-0.1670775884563347,31.69484536082474
STRESS_2025,KOSPI_ALL,LATENT_TOP3,0,49,1.63111758067894,0.1634577348568882,-0.04010470132098498,28.11428571428571
STRESS_2026,KOSPI_ALL,LATENT_TOP3,0,29,2.010171705502096,0.4683545020491866,-0.085811648505982,29.54482758620689
VAL_2020_2022,KOSPI_ALL,LATENT_TOP3,10,148,0.4383986242639019,0.04962213774498703,-0.12932142554400816,30.308108108108105
CONF_2023_2024,KOSPI_ALL,LATENT_TOP3,10,97,-0.002675971516616376,-0.009384823956171351,-0.19283108331759313,31.69484536082474
STRESS_2025,KOSPI_ALL,LATENT_TOP3,10,49,1.3374694794020938,0.13128821627261256,-0.04268208086977432,28.11428571428571
STRESS_2026,KOSPI_ALL,LATENT_TOP3,10,29,1.8608668694379071,0.4258209124778869,-0.08892788915776506,29.54482758620689
VAL_2020_2022,KOSPI_ALL,LATENT_TOP3,30,148,-0.029383676194241884,-0.012134926068361418,-0.16768587920706712,30.308108108108105
CONF_2023_2024,KOSPI_ALL,LATENT_TOP3,30,97,-0.4718418233364764,-0.07023406170319957,-0.24203027108248099,31.69484536082474
STRESS_2025,KOSPI_ALL,LATENT_TOP3,30,49,0.7491844582421283,0.06953245584018619,-0.055412266450857506,28.11428571428571
STRESS_2026,KOSPI_ALL,LATENT_TOP3,30,29,1.5630328461691798,0.34432646977963177,-0.09513680068548824,29.54482758620689
VAL_2020_2022,KOSPI_KOSDAQ_ALL,LATENT_PROB,0,148,0.6924004135461613,0.06987095270949273,-0.10991391388143823,23.507588786465345
CONF_2023_2024,KOSPI_KOSDAQ_ALL,LATENT_PROB,0,97,0.5270904024760706,0.05730824441877491,-0.13445741029621483,24.796040289798103
STRESS_2025,KOSPI_KOSDAQ_ALL,LATENT_PROB,0,49,2.429936740007528,0.243271890697754,-0.04227439815595013,21.57922667405239
STRESS_2026,KOSPI_KOSDAQ_ALL,LATENT_PROB,0,29,2.809609716395617,0.5423150679154602,-0.05085604481526007,19.84853492103681
VAL_2020_2022,KOSPI_KOSDAQ_ALL,LATENT_PROB,10,148,0.4693873063832049,0.04502833023213482,-0.1190936209873833,23.507588786465345
CONF_2023_2024,KOSPI_KOSDAQ_ALL,LATENT_PROB,10,97,0.3193299262737464,0.03145368242227975,-0.14132525403116902,24.796040289798103
STRESS_2025,KOSPI_KOSDAQ_ALL,LATENT_PROB,10,49,2.192104578672194,0.21682702198225878,-0.04532754665031069,21.57922667405239
STRESS_2026,KOSPI_KOSDAQ_ALL,LATENT_PROB,10,29,2.681095072416408,0.51219845514613,-0.050980133004603245,19.84853492103681
VAL_2020_2022,KOSPI_KOSDAQ_ALL,LATENT_PROB,30,148,0.024498763458994585,-0.0029802805557486156,-0.1473837741573547,23.507588786465345
CONF_2023_2024,KOSPI_KOSDAQ_ALL,LATENT_PROB,30,97,-0.09795836767884901,-0.01841764214921715,-0.15753217321844315,24.796040289798103
STRESS_2025,KOSPI_KOSDAQ_ALL,LATENT_PROB,30,49,1.7167084456128732,0.16557509797683134,-0.05140969001632312,21.57922667405239
STRESS_2026,KOSPI_KOSDAQ_ALL,LATENT_PROB,30,29,2.424433299105911,0.4536731476431579,-0.05164881632105223,19.84853492103681
VAL_2020_2022,KOSPI_KOSDAQ_ALL,LATENT_TOP3,0,148,0.6332375884419136,0.07534356049497037,-0.13874880853007399,30.308108108108105
CONF_2023_2024,KOSPI_KOSDAQ_ALL,LATENT_TOP3,0,97,0.2805267102539395,0.03076988607474007,-0.19999872418099518,31.69484536082474
STRESS_2025,KOSPI_KOSDAQ_ALL,LATENT_TOP3,0,49,1.6170080741674522,0.17030832265694973,-0.04209051477903858,28.11428571428571
STRESS_2026,KOSPI_KOSDAQ_ALL,LATENT_TOP3,0,29,2.501112437488457,0.645964035669496,-0.06640646650185844,29.54482758620689
VAL_2020_2022,KOSPI_KOSDAQ_ALL,LATENT_TOP3,10,148,0.39519369698932305,0.04325455962769009,-0.14997890622805665,30.308108108108105
CONF_2023_2024,KOSPI_KOSDAQ_ALL,LATENT_TOP3,10,97,0.06333533968699888,-0.0013430891800636502,-0.20941955469347884,31.69484536082474
STRESS_2025,KOSPI_KOSDAQ_ALL,LATENT_TOP3,10,49,1.3338028161922506,0.1379240897619003,-0.045297738861835524,28.11428571428571
STRESS_2026,KOSPI_KOSDAQ_ALL,LATENT_TOP3,10,29,2.358380311359338,0.5984560037365703,-0.06640646650185844,29.54482758620689
VAL_2020_2022,KOSPI_KOSDAQ_ALL,LATENT_TOP3,30,148,-0.07927763405221264,-0.01814757026493119,-0.1831245341387121,30.308108108108105
CONF_2023_2024,KOSPI_KOSDAQ_ALL,LATENT_TOP3,30,97,-0.3733360131517597,-0.06266423213781758,-0.26404719051108505,31.69484536082474
STRESS_2025,KOSPI_KOSDAQ_ALL,LATENT_TOP3,30,49,0.77086702664704,0.0757581170392918,-0.051685764037409654,28.11428571428571
STRESS_2026,KOSPI_KOSDAQ_ALL,LATENT_TOP3,30,29,2.0726589628960603,0.5074164881973144,-0.06640646650185844,29.54482758620689
VAL_2020_2022,KOSDAQ_PLUS_KOSPI_EX_K200,LATENT_PROB,0,148,0.6111544685864937,0.06035113867727926,-0.1313451274235169,23.507588786465345
CONF_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,LATENT_PROB,0,97,0.19171102131942355,0.016368327732566135,-0.16218174271927555,24.796040289798103
STRESS_2025,KOSDAQ_PLUS_KOSPI_EX_K200,LATENT_PROB,0,49,1.933770948195242,0.20536446234364103,-0.05910903799020095,21.57922667405239
STRESS_2026,KOSDAQ_PLUS_KOSPI_EX_K200,LATENT_PROB,0,29,1.9943631565839217,0.4175290271213843,-0.0646112878471049,19.84853492103681
VAL_2020_2022,KOSDAQ_PLUS_KOSPI_EX_K200,LATENT_PROB,10,148,0.3867477504410725,0.035728089167704535,-0.14471602265136263,23.507588786465345
CONF_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,LATENT_PROB,10,97,-0.005694618460415333,-0.008504359416166563,-0.171275944734674,24.796040289798103
STRESS_2025,KOSDAQ_PLUS_KOSPI_EX_K200,LATENT_PROB,10,49,1.714808491392583,0.17970786375580272,-0.062118646183468296,21.57922667405239
STRESS_2026,KOSDAQ_PLUS_KOSPI_EX_K200,LATENT_PROB,10,29,1.8840065756674025,0.3897947400015769,-0.06473537603644808,19.84853492103681
VAL_2020_2022,KOSDAQ_PLUS_KOSPI_EX_K200,LATENT_PROB,30,148,-0.06115531807396823,-0.011856087182496089,-0.17086795635738217,23.507588786465345
CONF_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,LATENT_PROB,30,97,-0.4018716257019836,-0.05648036014783231,-0.19448014015085957,24.796040289798103
STRESS_2025,KOSDAQ_PLUS_KOSPI_EX_K200,LATENT_PROB,30,49,1.277445498180177,0.1299847883932903,-0.06811397596122681,21.57922667405239
STRESS_2026,KOSDAQ_PLUS_KOSPI_EX_K200,LATENT_PROB,30,29,1.6637419808631972,0.33590203748774194,-0.06498355241513443,19.84853492103681
VAL_2020_2022,KOSDAQ_PLUS_KOSPI_EX_K200,LATENT_TOP3,0,148,0.5255440912319626,0.06250466235672314,-0.16646601482854329,30.308108108108105
CONF_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,LATENT_TOP3,0,97,-0.023959233931784948,-0.016116140863084105,-0.26172658378999303,31.69484536082474
STRESS_2025,KOSDAQ_PLUS_KOSPI_EX_K200,LATENT_TOP3,0,49,1.1887347362923897,0.13936007998001654,-0.05951425564396773,28.11428571428571
STRESS_2026,KOSDAQ_PLUS_KOSPI_EX_K200,LATENT_TOP3,0,29,1.7908767910031365,0.4850987813817569,-0.08682067298400031,29.54482758620689
VAL_2020_2022,KOSDAQ_PLUS_KOSPI_EX_K200,LATENT_TOP3,10,148,0.2953204729591482,0.030788563608376895,-0.17736957969923506,30.308108108108105
CONF_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,LATENT_TOP3,10,97,-0.22541266459090745,-0.04679173984673812,-0.2895672464612491,31.69484536082474
STRESS_2025,KOSDAQ_PLUS_KOSPI_EX_K200,LATENT_TOP3,10,49,0.9421041580508303,0.10779681798548735,-0.06267676314187542,28.11428571428571
STRESS_2026,KOSDAQ_PLUS_KOSPI_EX_K200,LATENT_TOP3,10,29,1.665690008730165,0.4421569899717417,-0.08682067298400031,29.54482758620689
VAL_2020_2022,KOSDAQ_PLUS_KOSPI_EX_K200,LATENT_TOP3,30,148,-0.16339445975888234,-0.029899146288757894,-0.2018200250818072,30.308108108108105
CONF_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,LATENT_TOP3,30,97,-0.6302235557633634,-0.10536605022418355,-0.34219703334240914,31.69484536082474
STRESS_2025,KOSDAQ_PLUS_KOSPI_EX_K200,LATENT_TOP3,30,49,0.45307515192317316,0.04720961010248015,-0.06897562063316298,28.11428571428571
STRESS_2026,KOSDAQ_PLUS_KOSPI_EX_K200,LATENT_TOP3,30,29,1.4151740153116195,0.3598740975810042,-0.08682067298400031,29.54482758620689
VAL_2020_2022,K200,PAIRWISE_SOFT,0,148,1.1640891377697689,0.09595265075364656,-0.08057957771675162,1.244074553882108
CONF_2023_2024,K200,PAIRWISE_SOFT,0,97,1.022012131803694,0.08615853847302812,-0.05298498702572174,1.3492725678370614
STRESS_2025,K200,PAIRWISE_SOFT,0,49,2.127173506959674,0.19898273453354443,-0.0615589171293055,1.2347697750475222
STRESS_2026,K200,PAIRWISE_SOFT,0,29,4.019609756117072,0.4557464280706782,-0.018168855072157153,1.508196352859447
VAL_2020_2022,K200,PAIRWISE_SOFT,10,148,1.1489332945157371,0.09459296950567153,-0.08069432541356103,1.244074553882108
CONF_2023_2024,K200,PAIRWISE_SOFT,10,97,1.0060352872726128,0.08469639783496219,-0.05326146951532351,1.3492725678370614
STRESS_2025,K200,PAIRWISE_SOFT,10,49,2.112919262172641,0.19750797716859703,-0.06165472910829828,1.2347697750475222
STRESS_2026,K200,PAIRWISE_SOFT,10,29,4.004356890433458,0.453570539773426,-0.018203346610439763,1.508196352859447
VAL_2020_2022,K200,PAIRWISE_SOFT,30,148,1.1186129013780794,0.09187855291434444,-0.08092378657179489,1.244074553882108
CONF_2023_2024,K200,PAIRWISE_SOFT,30,97,0.9740775739517937,0.08177788167336053,-0.05381422510869416,1.3492725678370614
STRESS_2025,K200,PAIRWISE_SOFT,30,49,2.084412401898691,0.1945637848056896,-0.061846331392864884,1.2347697750475222
STRESS_2026,K200,PAIRWISE_SOFT,30,29,3.973821064004289,0.4492282741322915,-0.01827232968700565,1.508196352859447
VAL_2020_2022,K200,PAIRWISE_TOP3,0,148,1.1315385152777657,0.14969676708045343,-0.09246247875037061,16.34594594594595
