date,MOM1M,MOM12_1,OP12_REV,OPFY1_REV,PBR12MF,PER12MF,PRIVATE_FLOW,FOREIGN_FLOW
2016-01-18,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
2016-01-25,0.999999,0.9987072346740502,0.999999,0.9994353762004189,3.953031319670064e-06,0.0009053837353868999,0.999999,0.916841654167495
2016-02-01,0.9256553167965387,0.9925869418519302,0.028200300925296296,0.7858233185421319,1e-06,1e-06,0.7397836478239646,0.31814224920877743
2016-02-11,1e-06,1.9563543634470992e-05,0.9066140320200433,0.06466312690756498,0.9999705542042812,0.7145186801473553,0.7769959899001175,0.8803671309046127
2016-02-18,0.022391187756722997,1e-06,0.15515920287953783,0.00016574997442297956,0.999999,0.999999,0.9801519415389504,0.0012809358544095817
2016-02-25,0.8901123922865402,1e-06,3.1079394740562982e-06,3.5858187662496377e-06,0.999999,0.999999,0.99999804432833,0.003334463123609188
2016-03-04,0.0039649925022332,0.9782391373730902,0.47305410472313153,0.3303608039593404,0.4394697407936101,0.999849994905833,0.5956295661632729,0.015604730933763467
2016-03-11,1e-06,1e-06,0.0039025783770977873,0.000267161994519427,0.999999,0.907328859050831,1e-06,0.27089471961315215
2016-03-18,0.9978005964896542,1e-06,0.00026786325007743805,7.311198741088987e-06,0.9999982351967703,0.9999003069018877,0.14180514131535782,0.006272134475940494
2016-03-25,0.0040013244789049995,0.9331731405630609,0.29495111628430165,0.2350931161713532,0.9871987914107141,0.9380199522193272,0.38149631334195694,0.3297812325559503
2016-04-01,0.0009005114524173186,0.937353872287169,0.9798103868747421,0.9658368725516062,0.8112377003499462,0.9995729626810247,0.2110218722560921,0.0006740817948495126
2016-04-08,0.999932603014484,0.9763737880698458,0.999999,0.999999,0.7585958791773539,0.9986408963655755,0.9992528558806353,0.9935128976066923
2016-04-18,0.06310394994335078,0.027960521823466755,0.8839772459760777,0.8356902210492078,0.1661427133535775,0.8762532503116135,0.00010389726242632236,0.045937998498935595
2016-04-25,1e-06,1e-06,0.3630367175128386,0.018698366410129674,0.999999,0.999999,0.08982182565491381,0.5692665138742495
2016-05-02,0.5954361840946694,0.10332235816276786,0.21098499735574539,0.8106983297389478,0.6825239330211874,0.7507679220614114,0.9262272487131359,2.6066971147875595e-05
2016-05-11,0.9956449946497516,0.749411878762579,0.9638405970337944,0.9971286557085888,0.9070728125015622,0.9973283633446542,0.9584997350345165,0.021522862512423913
2016-05-18,0.027364270972649984,0.999999,0.9350905289068485,0.8815656686099377,1e-06,1e-06,0.4296522539499736,0.04582234427041931
2016-05-25,0.999915338994356,0.9999982010395881,0.999999,0.999999,0.07364638911088117,0.8225376912100922,0.036566207689418206,0.03627651999783177
2016-06-01,0.6553958450148194,0.9983702295751118,0.36828405117252316,0.40035550600987463,0.023409666824479314,0.04502490865767189,0.8200950042414075,0.6521231614937142
2016-06-09,0.0385692285184398,0.9432821704528299,0.5777288138701967,0.38910412017434504,0.0014202911380956085,0.00027283282721068947,0.0011232047295704484,0.32428212690536523
2016-06-16,0.999999,0.8847795306549685,0.978876357456744,0.6060827710932106,0.01056259590368408,2.290399152182765e-05,0.8192980259144564,0.674966874401413
2016-06-23,0.024935256336141243,0.8269610912280652,0.9833932967584795,0.8407359980300182,0.1414572885128927,0.7128368714480672,0.9016964680726123,0.9858504533922149
2016-06-30,0.0006611936683331154,0.008189727482863118,0.9993431751072501,0.9215816708167626,0.998190576623914,0.9884374911885107,0.43934604613800454,0.7331628973726589
2016-07-07,0.9554075336860304,0.9989587083544524,0.9526479455331112,0.6057475552915217,1e-06,0.05824505024318144,8.071203151943651e-05,0.9998991354110818
2016-07-14,0.9257738359629677,0.8260934168280603,0.9976365439121146,0.9754155060310581,0.007983721785535358,2.821501485505973e-06,0.9813957321517008,0.7698301487626009
2016-07-21,0.646452035726784,0.33597059092346304,0.7453963980883096,0.8064416121740929,0.999999,0.999999,0.999999,0.018680532979967523
2016-07-28,0.8686442724033043,0.04639723910201454,0.723404457163892,0.4203121474426436,0.9554982072732536,0.9577750502141225,0.8413524593363026,0.35388493630755746
2016-08-04,0.6513099249366335,0.03452655612436589,0.9955624377856133,0.9995859745848452,0.999999,0.999999,0.059270391584124504,0.324522661407059
2016-08-11,0.9999397811531893,0.999990502439372,0.9946574613231534,0.9912300307932849,0.9480285204989599,0.9958559956246082,0.6555728246765392,0.5121281564376061
2016-08-19,0.019036481058407384,0.053089981637243544,0.9542843520580457,0.9965014913582146,0.9944800797281521,0.8371446621941925,0.1684400740612097,0.548872618363453
2016-08-26,0.999999,0.9910000124478024,0.999999,0.9970976342257429,0.999999,0.9493775620259299,0.9999950185290187,0.9981069993332206
2016-09-02,0.0735379037963339,0.3707143040722296,0.934596878779722,0.9657106020903307,0.9032989083374023,0.9480552388604669,0.30261120471860986,0.1960570713011135
2016-09-09,0.9989451537827987,0.10164071581599915,0.5491502273007254,0.449796881972955,0.9453123539645779,0.7488819150228141,0.9386745563679502,0.029984728621448298
2016-09-21,0.6515860223711798,0.29839316211589495,0.6704945884091247,0.9122571162804289,0.999999,0.9999981465552512,0.9246160898136622,0.026923807040951153
2016-09-28,1e-06,0.7152689910256289,0.14688630955650644,0.5018807375330119,1e-06,0.004081277220780499,1.3686806149382225e-05,0.01312803423815151
2016-10-06,0.021831193850282815,0.9667277534217894,0.7128646700735475,0.9919754993648027,2.4773385175203e-05,0.2158683470064835,0.7569925302462908,0.1726336363813462
2016-10-13,0.00014281800661547495,2.36104012792393e-05,0.9534642846330313,0.9819931597286526,0.999999,0.999999,0.6003083637406588,0.7333261617296392
2016-10-20,0.30843108200649094,2.02965308777614e-05,0.8413240451406301,0.9998660080335914,0.999999,0.9902044231652747,0.9114894532958872,0.4826314616137062
2016-10-27,0.7345684625096642,0.2474628652035183,0.9986175502228462,0.9738145575141732,0.999999,0.999999,0.35163622375327885,0.17381215566249913
2016-11-03,0.7772797135297995,0.5702231716646446,0.39206233163764015,0.7625204656666233,0.9926779757757078,0.9999929034064177,0.9480013324717006,0.0765715618300481
2016-11-10,0.999999,0.06056289106425594,0.8916487307079382,0.8137885109918555,0.999999,0.999999,0.8108236827275581,0.9686614799869369
2016-11-17,1e-06,0.005365956914518577,0.10338756005325045,0.06481016100652554,0.12750973344566402,1e-06,0.044127628088242055,0.029691028902078087
2016-11-24,0.6745071876225809,0.7568986928726883,0.44714119198837626,0.22615095737271068,0.999999,0.999999,0.9421412333898789,0.2169752433277689
2016-12-01,0.999999,0.999999,0.9982832757133773,0.9999987691112548,0.999999,0.999999,0.5177128149121119,0.01860217426085592
2016-12-08,0.14146157823286776,0.00029924578350454256,0.999489367160604,0.685765566955377,0.001937077529660547,0.45385109221944797,0.10033135669440535,0.7829057728513318
2016-12-15,0.9797991419595805,0.9999944221666335,0.9958843808977993,0.9701204290177963,0.999999,0.999999,0.9622575903978383,0.7783347211636895
2016-12-22,1e-06,0.027848933656342223,0.01710152342525667,3.324173627861082e-05,1e-06,8.879811337958454e-06,0.16894432012782673,1e-06
2016-12-29,0.9908183457321558,0.9992298508302766,0.9953804088517422,0.54712475473793,0.9998617403813364,0.9999977271425009,0.5600162664973973,0.015808167254401206
2017-01-06,0.8084193258183894,0.002952269539198915,0.9857592658512897,0.014337757310760257,1.4613135770169539e-05,0.00020079156989616376,0.996922525140071,4.6137224873621374e-05
2017-01-13,0.0002599898104369558,0.23796367529104473,0.08274270242325416,0.00021271066446171272,0.9998620248830742,0.8473136109114421,0.9571201216658016,0.23425874925505713
2017-01-20,0.04205584194044315,0.9999771198829286,0.982614112143446,0.8762317313882688,0.9943462822582592,0.8527919695115187,0.8243836937976255,0.8581561119673236
2017-01-31,0.00026540817528353244,0.859937551771055,0.4159707920872712,0.3739706827428567,0.20578508115207594,0.4174367223940705,0.9999787737220787,0.9411342051096419
2017-02-07,0.36136754911855673,0.9958810776250471,0.9978402729837625,0.999999,0.7920117737500629,0.3980395642656845,0.7371754820859531,0.5379347058773762
2017-02-14,0.010997085940751383,1e-06,0.0057909526096946995,0.0102920904796725,0.31191294547695847,0.022557692918556416,0.32135756558906614,0.002199387888235649
2017-02-21,0.00013173570257385414,0.2918627108374636,0.23003231915670302,0.35083955565431957,0.9706123823297306,0.9987518183668653,0.9252654603288109,0.03224154779047722
2017-02-28,0.13801100365200852,0.19773478742720968,0.9968217137325561,0.9999050624553231,0.47520266406338457,0.9984582980730579,0.7296435355181586,0.38438159390321236
2017-03-08,0.7928854733928093,1.922772134510531e-05,0.19841548132684894,0.11189953642079697,0.017121279333197126,0.0012703057302914655,0.033308732242341876,0.9919845983051205
2017-03-15,1e-06,0.999999,0.8614842192981693,0.9008151701277198,0.999999,0.999999,0.016378442541061744,0.07222788330607843
2017-03-22,0.2676448129650473,0.999878122884932,0.299280774314949,0.5069835060428707,0.15020532387993146,0.5741949076762081,0.005689307512720454,0.25280067860922667
2017-03-29,0.9982297749034883,0.00011214848982876724,0.621606744007104,0.8591749661144918,0.5956747177117243,0.13583033884606366,0.04764246751367629,0.9972702100937699
2017-04-05,0.037243284771229734,0.000950183300384877,0.7615323051823519,0.8724066080078821,0.05729635123337279,0.624737345372388,0.8139657356417236,0.02196083430778689
2017-04-12,1e-06,1e-06,0.6387258876161932,0.017670330860129257,1e-06,0.007891901214966524,0.9281971685119833,0.0005647955680512795
2017-04-19,0.6864299559811156,0.16461397825363833,0.9607008723541682,0.9041730811226348,0.12650282470844088,0.9036000271882328,0.5546969642412564,0.49322164020027004
2017-04-26,0.44826012952605376,1e-06,0.18504719114242574,0.006302424178207644,1e-06,1e-06,0.9999955699191583,0.0014695730954334407
2017-05-08,1e-06,0.8554514923402576,0.2216408848105646,0.5117033442602719,0.999999,0.8404053968537238,0.02531470351432169,0.8187365056871336
2017-05-16,0.9998542239117012,0.010895330217257415,0.24888322947596186,0.5961371064894967,1.1772419120703592e-05,3.1048086105989192e-06,0.9985532047134114,0.5353709672171093
2017-05-23,0.6130740415984466,0.9999214842762851,0.9782362087660551,0.9982950582519843,0.9972705240890108,0.643309070587097,0.9929352053726952,0.9075079531533881
2017-05-30,0.9999889959231827,0.9991311202718559,0.9999927255869179,0.9995817820655223,0.6345887199310277,0.999999,0.9326608624963983,0.04185618660434376
2017-06-07,0.010058122462690389,0.08972817076170314,0.7473492558024621,0.8712111685276738,0.9120009635206068,0.9714154796671768,0.2716676691720205,0.001443900385314112
2017-06-14,0.4905657979694333,0.00956789166403571,0.9999981945889207,0.999999,0.0024092442981450413,0.023617329558969113,0.15239224389558237,0.825959903603456
2017-06-21,0.9990887011644705,0.9979851661580945,0.4290796583100627,0.2959103064691101,0.999999,0.999999,0.8777399904842813,0.003904782824221187
2017-06-28,0.29770398005230414,0.9925949001246026,0.9440412208739578,0.9650705055037085,0.3660152052409137,0.9999612621062407,0.6385250324696409,0.24760992491536976
2017-07-05,0.7381049723073864,0.999999,0.9858272999100701,0.9983050538596716,0.9662694781400524,0.6259377276107512,0.023862790896605257,0.6513920825462541
2017-07-12,0.0342695786315958,0.9231787051096425,0.9653691174663788,0.9980193023819095,0.9999462408029461,0.9998168407746647,0.009600662084699063,0.8421500766752448
2017-07-19,0.9999902287561944,0.9999314679747024,0.999139532792026,0.999999,0.9935595931603968,0.9841492678189772,0.9626091741591962,0.24713716600962055
2017-07-26,0.5362657430566041,0.999999,0.9826992347408119,0.9721923745144541,0.00039377245488625423,0.42983343724243955,0.33639831603080683,0.027682155658976193
2017-08-02,0.9738266476759987,0.0027402278978730377,0.4149707054931815,0.26565543757843757,0.4454730665207808,0.00685612261561519,0.9621382313918259,0.8914137858211365
2017-08-09,0.9383787321233916,0.9979159783864451,0.9378069479255575,0.7262493928778637,0.9980506680936458,0.9999989025264386,0.052070770874161676,0.9618206679204615
2017-08-17,0.20615618139457298,0.011492129499977799,0.012945733772652068,0.12299917398641985,0.9886746061897838,0.1358150115127965,0.9270322709724729,0.004596171440351515
2017-08-24,0.13434986424995937,0.9685140612858605,0.9760240353005012,0.9766950773634053,0.00012432656159239164,0.42012499470412557,0.6573777931691741,0.020429087819756275
2017-08-31,0.9387549648382877,0.9999981953088805,0.999999,0.959292568720653,1e-06,0.00027584284376419577,0.771139487424088,0.6521333579407922
2017-09-07,0.998053617834509,0.08246733896896669,0.5135081027582536,0.7005460508971759,0.4707765135842915,0.3373541695697666,0.9788507662859804,0.023601896797523114
2017-09-14,0.9998705250586011,0.3818561303523038,0.9989566217148528,0.9699372719392687,1e-06,0.05118321993447539,0.9980758647789549,0.6743403417807666
2017-09-21,0.9999056675934348,0.999999,0.999999,0.991051219977834,1e-06,0.2230766429486803,0.2692643517797868,0.923550421745597
2017-09-28,1.2159879340223334e-05,1e-06,0.7551789823013659,0.4985968787001761,0.9980661205679091,0.546737580784984,0.009555507478796132,0.3327520171647732
2017-10-13,1e-06,0.021173570142108467,0.376834728284765,0.287216032570312,0.35177260976121094,0.9501602480342716,0.025164778428305,0.4966831056303532
2017-10-20,0.10139806769117493,1.0999414928325457e-06,0.21243748783381933,0.8060854929119731,0.5695038107320752,0.04349160793980694,0.17132213805923302,0.4499359817671085
2017-10-27,0.5012128071763868,1e-06,0.0006543125893143098,0.00017972756418171976,0.14523702055728233,0.3796790338529057,0.0017823432478141221,0.0055811862634361775
2017-11-03,0.9759192388635104,1e-06,0.24715257265722151,5.6970448637505555e-06,0.09159084502479753,0.00010722280532188266,0.5663184018005041,0.027147272244628984
2017-11-10,0.7662476587066911,0.0003819317480616702,0.5171990293155234,0.6984944918385798,0.010713542895107342,9.406211935503173e-05,0.029736253157628734,0.915239808776133
2017-11-17,0.9894616300745097,0.03708329697408169,0.9857909735825177,0.9335209316837416,0.009481406363926803,1.2346940613250368e-06,0.638925722096987,0.9985408018629904
2017-11-24,0.999999,0.9966035617955737,0.9916685834901138,0.7843466927003195,1e-06,1e-06,8.606475765821076e-05,0.1330239883216125
2017-12-01,0.9991040710676675,0.999999,0.999999,0.9955017644519683,0.0048584714401329054,0.629276097980769,0.5369272828535747,0.635282388710849
2017-12-08,0.1559913933826071,0.00010716448325637229,0.5319268160467695,0.7028421516047384,0.25624480503502123,0.40215230011833897,1e-06,0.2579343270104559
2017-12-15,1e-06,0.016772860652806976,0.01969131396065915,1.1098708855628026e-05,0.999999,0.999999,1e-06,1e-06
2017-12-22,0.999999,0.9999716438474161,0.03170626220812328,3.117469988711541e-06,3.162083983360153e-05,0.0034418692223184832,0.9524922077220664,0.7976030271204778
2018-01-03,0.004068853794593208,0.7314225676417095,0.00023899187455855841,0.011073434657406955,0.25483773596747433,0.9500854498203168,0.9999690167822777,0.8675769607159858
2018-01-10,0.9998930391080452,0.999999,0.3901486811227939,1e-06,1e-06,1e-06,0.5868240641627274,0.8272408374301345
2018-01-17,0.898745707537882,0.9941469440700816,0.9999946786702751,8.466137021823084e-05,0.999999,0.6966117607619313,0.1959163084513421,1.9087990190125304e-06
2018-01-24,3.668627953246073e-05,0.5820269032793701,0.5503093697891337,0.10362013866200848,1e-06,1e-06,0.15619106280471678,0.9919668043964041
2018-01-31,0.4271563461988384,1e-06,1e-06,0.00028540202744675724,0.9958418998440964,0.9977052478539545,0.999999,0.06577425925339131
