date,MOM1M,MOM12_1,OP12_REV,OPFY1_REV,PBR12MF,PER12MF,PRIVATE_FLOW,FOREIGN_FLOW
2016-01-18,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2016-01-25,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2016-02-01,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2016-02-11,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2016-02-18,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2016-02-25,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2016-03-04,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2016-03-11,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2016-03-18,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2016-03-25,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2016-04-01,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2016-04-08,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2016-04-18,0.45559100817536535,0.4753078337291612,0.5399103267121219,0.5220430292183306,0.5293088111511309,0.5778526381168338,0.4516555640756423,0.44833078882141403
2016-04-25,0.45322749054444794,0.4478463865987323,0.5394397183253062,0.5088053385239771,0.5299752936875191,0.5620830771039595,0.4747991874757719,0.48382350774028593
2016-05-02,0.4649025552493013,0.41009557086670295,0.5053595320696201,0.5261632195775187,0.540401284946596,0.5864975871062372,0.5135380452155144,0.4530422049685091
2016-05-11,0.4967705309494241,0.41132216015696793,0.5192404137954999,0.5167644775808796,0.5501599832491905,0.5957962341126851,0.47152181653190706,0.43842438362344566
2016-05-18,0.46754980008038644,0.4537754063755157,0.5387874935574513,0.5250734820946403,0.5016700050346534,0.529242705704677,0.5209962247661417,0.46290488238653416
2016-05-25,0.5129096474129561,0.556743844140499,0.5391248951662652,0.5703342551900535,0.4134769198396021,0.46672909010598046,0.4907242269232635,0.44995712122137993
2016-06-01,0.5240740154112377,0.5929148646500256,0.5401870273563544,0.5301921565647258,0.3719818438369461,0.4362668531499608,0.519125193512776,0.48525804551797375
2016-06-09,0.509666593428828,0.6174449721608335,0.5612470412216792,0.5475286377130819,0.3733319387174091,0.4151829569852475,0.4840721087837086,0.4915257509892121
2016-06-16,0.5287783271913228,0.5743138725022315,0.5490671732059551,0.5041750938533793,0.44429767853305874,0.4423675875775902,0.47780574216584365,0.4791945249706186
2016-06-23,0.4806161639454497,0.5436449079518465,0.5481111475993555,0.5191153216879638,0.43665463894697754,0.43203029326838277,0.5059774297559205,0.5338500968441038
2016-06-30,0.46645935012691836,0.5089800990275682,0.5628455667989406,0.5281408247866761,0.48390901930311336,0.46629043539430176,0.47881662999341446,0.5045580745690671
2016-07-07,0.4929676862136616,0.5274290881576792,0.554220587117079,0.5194041251512629,0.4422245826588559,0.46458218581023514,0.47436949132771244,0.524802253563514
2016-07-14,0.47931926685682014,0.5048134384709819,0.5833030812842913,0.5377920444491734,0.4319866050275269,0.45861024701916225,0.4979075560793184,0.5062677608127254
2016-07-21,0.49355536199442646,0.4971575114223444,0.5543213529888801,0.5448273166477791,0.46555261818376004,0.4711549083287752,0.4911306897059677,0.48230024072806693
2016-07-28,0.5458660718030146,0.4894054702194276,0.5402392643736109,0.4955908732691614,0.4798551883887776,0.48423743879877673,0.48868854091857383,0.4761171522286573
2016-08-04,0.5194210212134968,0.46604622443894356,0.5280863047903789,0.5222930119618665,0.5143084799506427,0.4904284082011586,0.49295036867525377,0.46646618076825924
2016-08-11,0.5213217305067113,0.4864642508023171,0.518790670167007,0.5008709156417566,0.5279667404670149,0.5522402104050574,0.4610261837447447,0.43131929826539117
2016-08-19,0.4719482686415873,0.4509777120532589,0.5344693853680776,0.5317963216274901,0.554066193422292,0.5230449777480201,0.45978800722481367,0.47390913391446027
2016-08-26,0.497009874923425,0.46193955036765594,0.5434694873842293,0.5134771143794267,0.5589068087768189,0.48742799544408844,0.4652647847626926,0.47250438396166333
2016-09-02,0.459194598794408,0.48242529169557963,0.5299419979518337,0.555206703801649,0.5376698667612082,0.5242831194379224,0.460878265061488,0.45040015649591086
2016-09-09,0.5056191044721816,0.4538843847782606,0.5217754099369738,0.5065716560001176,0.5595032968538421,0.5154269288666413,0.4941949154160986,0.44302430367588436
2016-09-21,0.4955174075119458,0.45755372405420547,0.512283779120912,0.5234959537990729,0.5598560645126011,0.5202289967117121,0.499413654067101,0.4316504202224497
2016-09-28,0.45325372736411845,0.5201827927840965,0.5278904384264452,0.539267910508834,0.4988897792744775,0.5127455898396649,0.4751312330165064,0.4726385287858569
2016-10-06,0.4325957764616147,0.5301190467900332,0.526873109506577,0.5581826501144799,0.47072791263096114,0.49829910334977523,0.5080460200301983,0.47515638111636066
2016-10-13,0.4249680637083201,0.4905490599188922,0.5326022153408336,0.5614064654778356,0.4972150248767062,0.5294460536876372,0.48320854920843787,0.4806045677813375
2016-10-20,0.40217532864946415,0.466736609698407,0.5335823376538721,0.5734479637614056,0.502091900579193,0.533017581773391,0.5000243814127568,0.4889238964715102
2016-10-27,0.4538130086044188,0.41997750567660636,0.5368615434888179,0.5551391548074138,0.5483807799761505,0.5382673147057234,0.49276525716525593,0.45479543557561336
2016-11-03,0.4583420910670261,0.40473595751790387,0.4893641195545226,0.5193596109205552,0.6129059589236947,0.5839261590405365,0.4962280402607374,0.43513806271502353
2016-11-10,0.499630401784908,0.4152791427875018,0.4994415515231532,0.5029602456974488,0.5934943150193696,0.5622097495901721,0.4653697077338,0.4616148858636465
2016-11-17,0.44847531103400345,0.45169374230410686,0.538804050640864,0.507227560709082,0.5789464493537128,0.5148839212092322,0.5004357381278608,0.4595332266211379
2016-11-24,0.4224211872025409,0.49254682806062977,0.504727420531659,0.4871227638115258,0.5700411624906611,0.5250836269424654,0.5280215325032774,0.47003547845724075
2016-12-01,0.4306026805133583,0.4915179662280404,0.5035096548906236,0.497341819045458,0.5797448388224603,0.5278428929495811,0.4976012339166753,0.471838913633803
2016-12-08,0.4003557589526903,0.46594291674902344,0.541810224155191,0.5269721032115043,0.5437909820217873,0.5344853835557074,0.49295580070898837,0.49368683064510777
2016-12-15,0.4865045385314324,0.48015288926343536,0.524213912380658,0.48671078072266655,0.5659660230078039,0.575736378525939,0.4516591407189868,0.4290563368490782
2016-12-22,0.4408975416458891,0.5131236436307953,0.5392424234693299,0.5122915281773969,0.5007589028837512,0.5310924935804249,0.5157850752363464,0.44680839137606626
2016-12-29,0.42496296999807226,0.5113416797247997,0.537496778084466,0.4986143091272296,0.5150526882883397,0.5518855686422498,0.4998068578007811,0.460839148334062
2017-01-06,0.44202853909175754,0.5249327746887674,0.550625219367231,0.5038062560714541,0.4789470673520713,0.5014088036385006,0.5457529959642835,0.4524983438259343
2017-01-13,0.41598920002990347,0.5117593498122577,0.5332470457610858,0.47736744035864387,0.5063142138318049,0.5184025082437808,0.5644010641772568,0.4725191777852669
2017-01-20,0.46145944661531085,0.5252209083146664,0.5413052283768919,0.47684399920655973,0.5403083838383781,0.49491326619822557,0.5032149948633584,0.45673377258660924
2017-01-31,0.4436566615291068,0.5179169336962379,0.5218702217112244,0.4636333632549328,0.48494625840724065,0.5058881181395579,0.561961199222298,0.5001272440394013
2017-02-07,0.40534534897812663,0.5376734570163219,0.5254483336433834,0.49540591345757534,0.5359410569345194,0.49266117544415117,0.520903734319275,0.48662098020664707
2017-02-14,0.4643710032925796,0.4762355851482846,0.4984077551419519,0.48207374676841835,0.5353663856599818,0.5166190841853753,0.5447231822888841,0.4822032575145245
