date,universe,dpp_latent_det,dpp_pairwise_det,dpp_latent_avg_corr,top3_latent_avg_corr,dpp_pairwise_avg_corr,top3_pairwise_avg_corr
2016-06-01,K200,0.2845377405956423,0.025798186110501956,0.08799590418287755,0.08799590418287755,0.10627026956566898,0.5961035721194469
2016-06-09,K200,0.016536264171954956,0.03328170989093381,-0.007418380384065892,0.3690092902661994,0.07828997830539841,0.3690092902661994
2016-06-16,K200,0.7968003279036566,0.029533942614107016,0.0766741453356611,0.0766741453356611,0.0766741453356611,0.0766741453356611
2016-06-23,K200,0.7124467405953092,0.0238588096679972,0.1904322767734453,0.1904322767734453,0.15722352765643735,0.027424232883300665
2016-06-30,K200,0.2624112758605259,0.020061185682526093,0.3454132374880092,0.3507234335150118,0.07777212852449539,0.27731113001925395
2016-07-07,K200,0.8973779914922173,0.02254075792712122,0.07994984160510112,-0.16808313438576614,0.07994984160510112,0.07570205604456924
2016-07-14,K200,0.8678884952538874,0.02151799425034904,-0.15241262159748928,0.0421044171917595,0.11207020668449734,0.5996996708774276
2016-07-21,K200,0.6038953471525759,0.020284816768473286,-0.025818266553483227,0.43962369948563623,-0.034057684893116225,0.2257874603779836
2016-07-28,K200,0.5279281757843215,0.022514729847702735,0.11326872724830041,0.3361906637421675,0.04802452779665037,0.3801133061580632
2016-08-04,K200,0.6043634031634348,0.022336643124636037,0.2525601142903288,0.4574445432248961,0.05236406898036131,0.28897549940771405
2016-08-11,K200,1.1227905834189456,0.02418068357209227,0.03197386326780816,-0.232218692237357,0.05726977119391092,0.36324128597379196
2016-08-19,K200,0.6082008794688553,0.022260351671614578,0.1896028518723165,0.1896028518723165,0.04214350511996428,0.1896028518723165
2016-08-26,K200,1.0178000531969742,0.020207462691897497,0.20045456271056916,0.3242932901273394,0.08445323078456324,0.4137188035424629
2016-09-02,K200,0.29220602999862544,0.0196566921378286,0.33480171404209075,0.33480171404209075,0.061323042777814224,0.433290759383198
2016-09-09,K200,0.8233689291889064,0.021340201819121603,0.19495047355241046,0.19495047355241046,0.0794444367513151,0.3774853988085148
2016-09-21,K200,0.7353152795051113,0.020200777348537195,0.13898972885330543,0.549482293323605,0.15762031515845656,0.44275030494960405
2016-09-28,K200,0.0005836563903483782,0.013641243724310928,0.690297539446736,0.690297539446736,0.1483411593400128,0.690297539446736
2016-10-06,K200,0.283512723161482,0.01554126553360199,0.3495054504172727,0.3495054504172727,0.3881615844402479,0.7152288635163545
2016-10-13,K200,0.32062631692380866,0.014027367733034883,0.285748093853088,0.6093686809688741,0.44798873005146894,0.592816177725236
2016-10-20,K200,0.5423555812820511,0.01572883441165842,0.47190717199818755,0.6321103673228273,0.1747125704712417,0.6317439841733016
2016-10-27,K200,0.4288883390461541,0.015400545713238985,0.341907282674664,0.6300703568434499,0.32660694236212107,0.6181265120347695
2016-11-03,K200,0.2954730414370034,0.01649333822575145,0.3255025508484262,0.7682635188235344,0.3265550674351165,0.6179182212705923
2016-11-10,K200,0.6569155376463743,0.018205399407284086,0.33508837668913855,0.39660593269571304,0.2953886267663766,0.5891510612991203
2016-11-17,K200,1.7243703002819368e-07,0.014024067019146975,0.5300432602074281,0.6707265458951902,0.2949337071618994,0.6330394931238355
2016-11-24,K200,0.2870610866851805,0.01840943233072133,0.17186876051272496,0.7413200000569516,-0.09546660793049457,0.7413200000569516
2016-12-01,K200,0.9894354215841432,0.0166837194432193,0.20945032798786345,0.22882211518116577,0.12768348321158907,0.5769158436654536
2016-12-08,K200,0.09376922285447116,0.019747358071544943,0.03190108758970008,0.3094042408930689,0.056887845740627004,0.49747933919893783
2016-12-15,K200,0.8691857660443111,0.017785143545134417,0.2425770852288397,0.3791277526024413,0.2425770852288397,0.541617337573174
2016-12-22,K200,5.684610717231951e-09,0.017884487410248992,0.05568825211423203,0.05568825211423201,0.05568825211423203,0.24791445249737376
2016-12-29,K200,0.8185194273157648,0.01671892224243808,0.338555106123917,0.5151543631885741,0.20969582280843538,0.5401915757427709
2017-01-06,K200,0.2023944851971898,0.020929255812533402,0.30603067312011095,0.30603067312011095,0.07075560759182088,0.067633700229573
2017-01-13,K200,0.2196784980640216,0.022232216319909123,0.4037335978458935,0.4037335978458935,0.10005322128542672,0.14910555682980792
2017-01-20,K200,0.5930163604852593,0.019798924097598175,0.07050033597116248,0.5507687662217154,0.07050033597116248,0.5507687662217153
2017-01-31,K200,0.3840012326537426,0.019211605038258278,0.14394148349624533,0.14394148349624533,0.21409248468133116,0.028910217102692037
2017-02-07,K200,0.35652612665283484,0.019860933154306388,-0.04529312711739453,0.6805224834673745,0.07793981708729372,0.5787468637238022
2017-02-14,K200,1.277603134935355e-06,0.019534686722051105,0.3504986853750931,0.3504986853750931,0.07647267681494647,0.3504986853750931
2017-02-21,K200,0.22413685606172498,0.016526178790796826,0.3250308468125597,0.3250308468125597,0.01175899530807257,0.3250308468125597
2017-02-28,K200,0.5591554967868303,0.020941000048135556,0.4997500451636032,0.4997500451636032,0.11054657933506218,0.1320239896746178
2017-03-08,K200,0.013019326609935716,0.016283485932590394,0.5094961035068303,0.5094961035068303,0.12243047372991,0.1388685757235014
2017-03-15,K200,0.2544425704707729,0.015549931449095137,0.5703996013279623,0.8472562529343971,0.03047965897501899,0.5841087767277917
2017-03-22,K200,0.019783240872025074,0.01814323505927363,0.5956846742519001,0.5956846742519001,0.107149289530533,0.5956846742519001
2017-03-29,K200,0.599368495122418,0.01634453786943528,0.11483062755942304,0.11483062755942304,0.08800795233001717,0.5688535129629302
2017-04-05,K200,0.189682912242686,0.019647035457781688,-0.023225614642535457,0.028134044202657194,-0.12571389647533485,0.5881834682229766
2017-04-12,K200,4.0055057102023266e-05,0.018964117458140237,0.03672019947917645,0.03672019947917645,-0.026915244964771462,0.03672019947917645
2017-04-19,K200,0.2525382020205723,0.020991300719388428,0.36111828608418683,0.6824615215848185,0.06235147840376554,0.6824615215848185
2017-04-26,K200,0.006509747362062376,0.021972287484630718,0.08428476362431359,0.08428476362431359,0.08428476362431359,0.13830454446680598
2017-05-08,K200,0.1802485746309955,0.020937169519950255,0.20018018261731543,0.8644240817085264,0.10736967373207436,0.21236926168020287
2017-05-16,K200,0.34354632777264144,0.02243849387200692,0.04435705340454308,0.04435705340454308,0.026447036334645957,0.12747632248271148
2017-05-23,K200,0.8404349398500638,0.02160852049878342,0.04157073256752429,0.5616439199895388,0.04157073256752429,0.13222448305724988
2017-05-30,K200,0.8259110426543775,0.01673970842095185,0.06268316312937731,0.03914697716527147,-0.032786768195250775,0.583991158265735
2017-06-07,K200,0.16795333075270452,0.01760750392221874,0.5355712504651078,0.5355712504651078,-0.011117955225241708,0.1567290628123198
2017-06-14,K200,0.20569539297529707,0.0191705516235096,0.3242714602135817,0.3242714602135817,0.03169548821036649,0.5053378542830808
2017-06-21,K200,0.6801046316364197,0.020292548052791605,-0.16184478795466398,0.07763849494808166,-0.07630490151693224,0.3807257721735986
2017-06-28,K200,0.519377444893973,0.021667357374250726,0.20452604653806997,0.20452604653806997,-0.10663734856968904,0.3755509920152173
2017-07-05,K200,0.6153051818493462,0.01860815929543132,0.17138059484336857,0.3151325990310134,-0.10041167501411963,0.3151325990310134
2017-07-12,K200,0.6908851776127372,0.01686495395626684,0.015918624854993863,0.27237815537602905,-0.15623788901633287,0.7247196534695423
2017-07-19,K200,1.0487869374823582,0.018823492266734923,-0.08092111438011378,0.06375068552023555,-0.0005652461130863316,0.4789262358175434
2017-07-26,K200,0.26268093564361583,0.02170179761665093,-0.050433405122537266,0.43703709775778954,-0.050433405122537266,0.43703709775778954
2017-08-02,K200,0.7715491166858942,0.0203013817050537,-0.01912706323864587,-0.019127063238645867,0.11531195250364079,0.45649555559706045
2017-08-09,K200,0.8691179462124047,0.021353702050056243,0.16821803897393525,0.4513440747744763,0.2694629157308315,0.2694629157308315
2017-08-17,K200,0.03252585828953685,0.02038043993274186,0.2578032837947946,0.2578032837947946,0.185130141429235,0.21756344531116512
2017-08-24,K200,0.33710657494776003,0.020431337774673115,-0.05134731068597248,0.5174918408538413,0.1217107977039208,0.5174918408538413
2017-08-31,K200,0.8293481457257436,0.020728263492340148,0.27090927144873306,0.6144837906432313,0.27090927144873306,0.6144837906432313
2017-09-07,K200,0.4805288609850004,0.025381428457357184,0.1513541348235086,0.1513541348235086,0.1513541348235086,0.1513541348235086
2017-09-14,K200,0.6753300114509144,0.019123412097376117,0.3664282843829965,0.3664282843829965,0.05199103965853268,0.7186931998981819
2017-09-21,K200,0.6186013027007717,0.01917525918556639,0.17627601176354749,0.690320750742095,0.007524208485150445,0.7791770857244028
2017-09-28,K200,0.10923697575586634,0.02065885847723037,0.265894779431149,0.265894779431149,-0.05192557634629321,0.6575459386449195
2017-10-13,K200,0.026128837199329322,0.024539489506112785,0.24517105157940466,0.24517105157940466,0.030903773832639498,0.32633938762105547
2017-10-20,K200,0.03637794228106467,0.024376960419574826,0.031613647041141474,0.03161364704114148,0.15186335262229708,0.3340020967827391
2017-10-27,K200,0.0004098170764750809,0.020950280459769797,0.13405980672938503,0.13405980672938503,0.07781642302539381,0.36185890102565726
2017-11-03,K200,0.009942690240675175,0.022395229394472353,0.3855156759007387,0.3855156759007386,-0.11970623929223267,-0.11970623929223267
2017-11-10,K200,0.2050255222925547,0.022777584792447046,0.2974826388209431,0.2974826388209431,0.06122665593055662,0.23971529175414644
2017-11-17,K200,0.7551769798980734,0.02216861386840286,0.12248869438809314,0.12248869438809314,0.12248869438809314,0.12248869438809314
2017-11-24,K200,0.41775974016473444,0.02219583131227711,0.5794928690218637,0.5794928690218637,0.11975431991232192,0.11975431991232192
2017-12-01,K200,0.3690050519857654,0.02274917398934647,0.6185660787015421,0.6185660787015421,0.2162912432423498,0.6120789438275346
2017-12-08,K200,0.008883216851859293,0.02162962499599998,0.5456985370135804,0.5456985370135804,0.2223494059811281,0.5837743705026184
2017-12-15,K200,0.0001761903248910403,0.015504098068741744,0.47456460916370385,0.47456460916370385,0.35987255285536984,0.6365939339789021
2017-12-22,K200,0.8192151475897425,0.01713888188414211,0.14966862241765155,0.14966862241765155,0.2353726062884927,0.36105853193927323
2018-01-03,K200,0.35505937590627873,0.017592801163307047,-0.20363767610766226,-0.2657625867533174,-0.08911685154597776,0.35932750637299155
2018-01-10,K200,0.36425098604410955,0.0204515147953001,0.05150115064395731,0.08162386515480702,0.05150115064395731,-0.1833322362904801
2018-01-17,K200,0.8101312648385984,0.035029270411338395,0.11728567756211843,0.47227844617882764,0.037375491770588326,0.03737549177058833
2018-01-24,K200,0.043823298145492816,0.02724064907365741,-0.14401798243987213,-0.14401798243987213,-0.07484071848267575,-0.07510042371709362
2018-01-31,K200,0.42849586001336804,0.022845386829468628,0.11156711777564358,0.11156711777564358,-0.12583994264980558,-0.12583994264980558
2018-02-07,K200,0.5184768419140829,0.02007447326891353,-0.232527067823,0.06977436347613875,-0.10226772489705784,0.06977436347613875
2018-02-14,K200,0.6091068939767452,0.020610438458924768,0.08631150152280304,0.11715278870077911,-0.05146333265910685,0.009768929392354131
2018-02-23,K200,0.5012317389285261,0.025931160453756444,-0.1012299520879904,0.6432956750494729,0.008670598505949756,0.20764942272616368
2018-03-05,K200,0.22596726377450133,0.017561601584411727,0.616637903252406,0.616637903252406,0.01718505396136259,-0.20670382666456324
2018-03-12,K200,0.2833909167447256,0.019148502393759193,-0.04840943484637413,-0.04840943484637413,-0.04840943484637413,-0.04840943484637413
2018-03-19,K200,0.0001176157891471274,0.018270356137197474,0.10159700539766718,0.10159700539766718,0.04831816524184073,0.6065942099058855
2018-03-26,K200,0.8209037621933085,0.017299280679755703,-0.08919996757844807,-0.08919996757844807,0.18756242329079087,0.6307291069130709
2018-04-02,K200,1.1268332287901057,0.019414539487870523,0.05582415209722472,0.3457726112584621,0.195408714660841,0.4887282767440289
2018-04-09,K200,0.11571098891276241,0.022990058729430392,0.22104153547857033,0.5203692067007045,0.22104153547857033,0.5203692067007045
2018-04-16,K200,0.9500373819220562,0.025111389364554898,0.23414619702373476,0.42903538943159086,-0.03083708391109541,0.42903538943159086
2018-04-23,K200,0.14076841769684223,0.018923734732189203,0.7545150596477335,0.7545150596477335,0.34988732535463196,0.7545150596477335
2018-04-30,K200,0.5752108122137267,0.025386553615091983,0.1558868280621678,0.597500680974514,0.1306765140141297,0.4630967908288297
2018-05-09,K200,0.9561109076486533,0.019897781188642445,0.16295869072414904,0.3371985269693749,0.21068786631030123,0.14462173421543073
2018-05-16,K200,0.6591565750167229,0.023560053730564544,-0.038360931626902996,0.09515749414755786,0.20094241316842196,0.16037343630172604
2018-05-24,K200,0.6826301744906776,0.024706091002563758,0.10938638496528426,0.22530612281397097,0.12759499093344795,0.22530612281397092
2018-05-31,K200,0.48485165894221727,0.022324185198065893,0.13171967088415412,0.13171967088415412,0.09739967405416372,0.18884423742312292
2018-06-08,K200,1.0407990133670222,0.022717952878943962,0.15421652229784585,0.3733336466731161,0.07650423398290394,0.24047907839290916
2018-06-18,K200,0.40656438341945345,0.01746649872796749,-0.055635135946650226,-0.055635135946650226,0.23436787349697963,0.13168784627838745
2018-06-25,K200,0.853260515615017,0.02069655149751169,-0.1572439513970255,-0.15724395139702552,-0.19290646090625696,-0.12129692868065255
2018-07-02,K200,0.9055305288786047,0.02123137233729171,-0.24253197843888122,0.5309051067925937,-0.24253197843888122,-0.17404758848954271
2018-07-09,K200,0.9904526853642511,0.023673968716079904,0.01687851160307576,0.01687851160307576,0.11811603858394286,0.11811603858394286
2018-07-16,K200,0.0007350034329091266,0.02673375748150226,-0.29428851428442876,-0.2942885142844287,0.10777330426984683,-0.20777735767609617
2018-07-23,K200,0.03665721665045391,0.022107528357760108,-0.2867349796072684,-0.2867349796072684,-0.24153839457034945,0.19412927926068213
2018-07-30,K200,0.581357666726962,0.02006247328435903,0.14235698445098838,0.5894926707865743,-0.06938809441652095,0.041406925942160146
2018-08-06,K200,0.5409843402598282,0.021932907096015208,-0.04423111769213215,0.19243545758873626,-0.08226096267160382,0.1595243419174294
2018-08-13,K200,0.23338788611917402,0.0223032264220259,0.6047814110810383,0.6047814110810384,-0.09050343134855669,0.21707251793841
2018-08-21,K200,0.30764388494735584,0.023699736984862253,0.06951106567061886,0.06951106567061885,-0.05565766794973207,0.6240935412758865
2018-08-28,K200,0.33829754334179457,0.01996893241014733,-0.36256731473320253,0.37144390791416404,-0.015659977788229733,0.05147593301730317
2018-09-04,K200,0.9706067607610598,0.023059727311872287,0.09265469966801444,0.34134581037843265,0.09265469966801444,0.34134581037843276
2018-09-11,K200,0.8892192872575763,0.026327714056499325,-0.02363074346292593,-0.02363074346292593,0.008902230403931899,0.24094224574927936
2018-09-18,K200,0.9285983757715026,0.021177925237464194,-0.0065156214512295625,0.0718976674330606,-0.03272796000097097,0.19511940666572378
2018-09-28,K200,0.6527384280179189,0.02425867632394329,0.34278926876643884,0.3427892687664389,-0.0813531307274843,0.4963779623662932
2018-10-08,K200,0.8801502372544268,0.022501873338939285,0.07053517485597433,0.07053517485597434,0.08095946896857083,-0.15884977367560613
2018-10-16,K200,1.095315017902312,0.0267241314289452,0.034235985340150966,0.24702587461868583,0.06056544446440008,0.06056544446440008
2018-10-23,K200,0.8509034007699618,0.02798589692333619,0.03282299078458508,0.35496730845024094,0.05328360163620307,0.053283601636203055
2018-10-30,K200,0.8800668801399015,0.023998294187535792,-0.05785893900294375,-0.05785893900294375,-0.0642436501470438,0.0013830251575345416
2018-11-06,K200,1.047542680056059,0.024547240298720834,0.09104408070766962,0.25297988956792067,-0.03904761407014402,0.25297988956792067
2018-11-13,K200,0.5400889548173489,0.02325814859350748,-0.13386907014436247,-0.13386907014436247,0.06418106723750447,-0.04710665808736367
2018-11-20,K200,0.9085979513727647,0.024213076358045926,0.15421707069885693,0.465371778893138,-0.06449996914422167,-0.06449996914422167
2018-11-27,K200,0.2149878506661946,0.0254984446918297,-0.1796624873892787,-0.1796624873892787,0.03138854094798921,0.03138854094798921
2018-12-04,K200,4.821327961224036e-07,0.03170069688090049,0.22264213123167917,-0.15124172913434802,-0.07515566697929921,-0.12244824103962448
2018-12-11,K200,0.003930592152466837,0.025683606326705452,-0.14471492281979148,-0.14471492281979148,0.1685391462931158,-0.14471492281979148
2018-12-18,K200,0.7695671679380627,0.029032832998431714,-0.0063544042145203565,-0.12239557540793748,0.12350648717026398,0.12350648717026397
2018-12-26,K200,0.7628727783245891,0.022474487543161985,0.1914912291322937,0.4046866276159083,0.14407003091542264,0.14407003091542261
2019-01-04,K200,0.006990294346139083,0.018918273609527574,-0.1729837657479207,-0.1729837657479207,-0.10269020557555895,0.4706628554624975
2019-01-11,K200,1.0064501922581623,0.019911036026994768,-0.0440475245438862,0.37484416024569595,0.047346410537284694,0.2746184838267588
2019-01-18,K200,0.08875979008702622,0.022540291267296526,0.09357847282233263,0.09357847282233263,-0.04041152793748785,-0.04041152793748785
2019-01-25,K200,0.712772540802248,0.022151617020984688,-0.020018251105212548,0.3609957949994822,-0.06639462830798229,-0.253923123610666
2019-02-01,K200,0.009071675605578616,0.023681250054350376,0.20970679215774948,0.20970679215774948,-0.03837868312047878,-0.23877907089913664
2019-02-13,K200,0.050589926587014174,0.024551296913691484,0.20848315882132154,0.20848315882132154,-0.08954249803566738,0.22731891158779707
2019-02-20,K200,0.1726184882409796,0.018357905843515345,-0.2627804323068957,-0.042728273039314126,-0.2627804323068957,-0.06040332361084303
2019-02-27,K200,7.615968051714797e-07,0.021821581867001158,0.09715044889120235,0.09715044889120235,0.09715044889120235,-0.07373216489204441
2019-03-07,K200,0.10378733141572348,0.023145223234913387,-0.09340625333048569,-0.09340625333048569,0.13611843604703552,0.6286728425085247
2019-03-14,K200,0.45968824878327924,0.020230593852571623,0.3903741633222053,0.3903741633222053,-0.06511319966557705,0.4872278098371046
2019-03-21,K200,0.7214240170912279,0.020567285906875312,-0.2133928636573799,-0.2035764287970178,-0.2133928636573799,0.4188966771364003
2019-03-28,K200,0.7576693627830798,0.017615846859396718,-0.2077091209894412,-0.23711510020932677,0.09557414216322131,-0.23711510020932677
2019-04-04,K200,0.8640547565519231,0.019274560156308046,0.28215001297659786,0.5022213439063972,0.28215001297659786,-0.28840623364847806
2019-04-11,K200,0.06177095951148973,0.015194754991999893,-0.14469093124553176,-0.14469093124553176,-0.18432011745480906,-0.21616388366228179
2019-04-18,K200,0.3055206745464294,0.019489620036418444,0.16015533642206828,0.16015533642206828,-0.12145245502797247,0.4076650299761598
2019-04-25,K200,0.304452971903696,0.018481471055511827,0.0117219888007868,0.011721988800786806,-0.1301248229191707,-0.1967213574614731
2019-05-03,K200,0.09833627418622476,0.018742369103371948,0.6268328376972588,0.6268328376972588,-0.036128089478398386,0.3405864684945102
2019-05-13,K200,0.7228155097007384,0.018124049099927955,-0.026805712373770312,0.3678081933025119,0.21233187349421004,0.3678081933025119
2019-05-20,K200,0.8847552676648599,0.018089734133504662,0.12400953226463869,0.35205762562875,-0.02165238077971295,0.006295042541619851
2019-05-27,K200,0.8804313394059771,0.021863037043048317,0.1920845612480617,0.3408913078736438,0.015040145818347395,0.3366569391171379
2019-06-03,K200,1.0296561166671288,0.025982166719955683,-0.08643726399308375,0.4110511906250378,0.012751327046114072,0.41105119062503775
2019-06-11,K200,0.2673509181887513,0.023647418147025145,0.2713702118031407,0.27137021180314064,0.07151638687845081,0.6284223807650132
2019-06-18,K200,0.7868143040478832,0.025108048121736594,0.05257180148064433,0.05993601785095313,0.05257180148064433,0.18501914240066328
2019-06-25,K200,0.9294019360453051,0.02079114008254563,-0.05832259241177736,-0.05832259241177736,0.012915966684530952,0.29964616575995295
2019-07-02,K200,0.3302568721598062,0.02240375467083252,0.0880172366386021,0.0880172366386021,-0.010742178548109002,0.08801723663860207
2019-07-09,K200,0.8154266602101823,0.022754570077940527,-0.03784157685334616,0.05940742091136227,-0.07804149437645723,0.36526574422058294
2019-07-16,K200,0.13906723033648727,0.025006270890180066,0.34756884374905855,0.3475688437490585,-0.13766113880360184,0.3475688437490585
2019-07-23,K200,0.06686246121703937,0.023457956292635126,0.07946982106151211,0.07946982106151211,0.07946982106151211,0.16789924036672663
2019-07-30,K200,0.724110649841626,0.023346158969358422,0.11336277524017196,0.26939394696091423,0.00851170454401741,0.12431640244973007
2019-08-06,K200,0.4589579342939351,0.016705414509206064,-0.10387131052637415,0.7263434904216535,-0.01090105292832981,0.5392715912427353
2019-08-13,K200,0.9206718219369182,0.018309789630845435,0.16457224116186092,0.12614684047491106,0.32393665989965337,0.3495072188776331
2019-08-21,K200,0.805003193166753,0.020151804533259862,0.3141129695385902,0.3141129695385902,0.10197386372591234,0.6669774760613496
2019-08-28,K200,0.017833769433503312,0.019364714520291388,0.10305885184557945,0.10305885184557945,-0.053479159412562344,0.15760240049475757
2019-09-04,K200,0.28928667285724424,0.022177153059263766,0.0028484192651943943,0.002848419265194413,0.13463633529319297,0.13463633529319294
2019-09-11,K200,0.2054943489792152,0.022946766996228173,0.6770601617204731,0.6770601617204731,0.12506871609982556,0.12506871609982556
2019-09-20,K200,0.08242645324464432,0.019733738660272938,-0.08032511395920659,-0.0803251139592066,-0.10446899994811548,-0.254394493775227
2019-09-27,K200,0.1543374009961138,0.01876926847902784,0.35531472440265405,0.35531472440265405,-0.13490311015232992,0.7131084579449727
2019-10-07,K200,0.7788904522610395,0.018635249928505276,-0.10951414761529178,0.14544792168653814,-0.18227939665957504,0.1454479216865381
2019-10-15,K200,0.01847845729371838,0.024100765865420145,0.08897504706454505,0.08897504706454505,-0.06604797831256211,-0.06604797831256211
2019-10-22,K200,0.5199030901868644,0.022438209655877967,-0.28660190429443194,-0.28660190429443194,-0.20623081175046207,0.13181420983573086
2019-10-29,K200,1.0537582570591573,0.02803475984378539,-0.0860686058255094,0.3696075361546823,-0.0860686058255094,-0.0860686058255094
2019-11-05,K200,0.32159912937265867,0.02301811404939753,0.37500863153780467,0.3750086315378047,0.11769532929899018,0.23934154602825572
2019-11-12,K200,0.0346957285343184,0.02072386707007139,0.16620882900824088,0.1662088290082409,-0.05868074120246819,0.12543543999321516
2019-11-19,K200,0.6219248803031115,0.01795346356195379,0.006509758548049943,0.01689686164488487,-0.28128669273583295,-0.00675949308901036
2019-11-26,K200,0.7478160120451505,0.015963268482270924,0.24516539314456684,0.15224323222720523,0.20952078845654412,0.15224323222720523
2019-12-03,K200,0.01651137724464741,0.017771663849251024,0.2734549409476897,0.2734549409476897,-0.19068240230425415,-0.22542713775277426
2019-12-10,K200,0.04167490241956329,0.018038270833919866,0.3627676063994643,0.39772196636249985,0.22176935722534183,0.23282101440942612
2019-12-17,K200,0.5815303721502715,0.01878966702048387,0.016438898686416164,0.06352996156045841,-0.09506516983521947,0.06352996156045843
2019-12-24,K200,0.3562560077839686,0.019000210495042653,-0.14268393554276593,0.3341590489194202,-0.14268393554276593,0.28045712713375825
2020-01-03,K200,0.9017584911362665,0.01986097727162343,-0.1455828654817639,-0.14558286548176394,-0.1455828654817639,-0.11573183742229372
2020-01-10,K200,0.821370202325954,0.01801397818316598,0.03912172522078001,0.050150040113390915,0.11399025968246006,0.043963562356873605
2020-01-17,K200,0.8683778065689286,0.018648449282087424,0.1270044162781764,0.5946367471471526,0.1270044162781764,0.04856300865917179
2020-01-28,K200,0.9627361724700898,0.024293452538484875,-0.17014089034956612,-0.17014089034956612,0.094227247878868,0.17749811304912436
2020-02-04,K200,0.29507180261107496,0.02125764186095528,-0.09080816461566539,-0.09080816461566539,0.13357829471013916,0.766041146121594
2020-02-11,K200,0.3078815959163168,0.016453318914000342,0.6309485032824147,0.6309485032824148,0.16151289482420586,0.6644457465325199
2020-02-18,K200,0.00018652123713756172,0.016289339650403346,0.35248808166608336,0.3524880816660833,-0.20653977061765005,-0.09935311122433665
2020-02-25,K200,0.2776507356158335,0.012672237510962013,0.6583400812584936,0.6583400812584936,-0.20091916219254827,0.6553724192643856
2020-03-03,K200,0.7289592646286766,0.013393984886836656,0.07085520420954466,-0.0015538812442937866,0.07085520420954466,-0.0015538812442937866
2020-03-10,K200,0.014824288829026441,0.015296225147753254,-0.034919440993342286,-0.034919440993342286,-0.1623547847212897,-0.034919440993342286
2020-03-17,K200,0.018311198174201106,0.020554460317613894,0.1436541996237083,0.1436541996237083,0.1436541996237083,0.6513311423652032
2020-03-24,K200,0.6281776529139506,0.02394889953918603,0.04625579207323505,0.04625579207323505,0.04625579207323505,0.07657288136867481
2020-04-07,K200,0.9935869112192379,0.027289740873334377,0.18947745193678833,0.44532603974874313,0.2574460542759274,0.2574460542759275
2020-04-14,K200,0.4451552060684332,0.02775085594657682,-0.09332811021839636,-0.09332811021839636,0.1877537442644016,0.49210768953073664
2020-04-22,K200,0.23076115195033495,0.0226432956346209,0.10491544892456463,-0.04179600314033357,-0.1391128833382188,0.7929029775523313
2020-04-29,K200,0.04881841687959277,0.022966764729977548,-0.13587765004615668,0.5040832420947216,-0.1778158017507632,0.5040832420947216
2020-05-11,K200,0.44935377244527325,0.024685350443675185,-0.15572264062394744,0.10176424295103396,-0.12748083212214847,0.5144260936449726
2020-05-18,K200,1.0221903808217536,0.024204734091588586,0.1375360740942266,0.3377410048534382,-0.03925200740642817,0.5136095104589083
2020-05-25,K200,0.9868904779941277,0.018805344668139032,0.14835875866923867,0.7042780037177513,0.20536259612761032,0.6932260705967961
2020-06-01,K200,5.869806733489356e-06,0.02018455737164688,0.3908842892376609,0.3908842892376609,0.2206884826715246,0.6896447359869101
