Date,Universe,Factor,StockCode,StockName,FactorValue,ValueStatus,SourceRow
"2023-08-11","ALL","외국인수급","A000020","동화약품","1.03475627343525","OK","14"
"2023-08-11","ALL","외국인수급","A000050","경방","0","OK","15"
"2023-08-11","ALL","외국인수급","A000070","삼양홀딩스","7.13195780534731E-02","OK","16"
"2023-08-11","ALL","외국인수급","A000080","하이트진로",".172603169621842","OK","17"
"2023-08-11","ALL","외국인수급","A000100","유한양행","-.458953558702335","OK","18"
"2023-08-11","ALL","외국인수급","A000120","CJ대한통운","-.615046006174915","OK","19"
"2023-08-11","ALL","외국인수급","A000150","두산",".565968841285297","OK","20"
"2023-08-11","ALL","외국인수급","A000210","DL","-.284285605502957","OK","21"
"2023-08-11","ALL","외국인수급","A000240","한국앤컴퍼니",".104893872082364","OK","22"
"2023-08-11","ALL","외국인수급","A000250","삼천당제약","-1.92603623727972","OK","23"
"2023-08-11","ALL","외국인수급","A000270","기아","-.34046346762913","OK","24"
"2023-08-11","ALL","외국인수급","A000370","한화손해보험",".383084682997425","OK","25"
"2023-08-11","ALL","외국인수급","A000400","롯데손해보험","-1.82671757119632E-02","OK","26"
"2023-08-11","ALL","외국인수급","A000430","대원강업",".367007919644582","OK","27"
"2023-08-11","ALL","외국인수급","A000480","CR홀딩스","-6.36792452830189E-02","OK","28"
"2023-08-11","ALL","외국인수급","A000490","대동","-.596233549043845","OK","29"
"2023-08-11","ALL","외국인수급","A000640","동아쏘시오홀딩스",".324282951981953","OK","30"
"2023-08-11","ALL","외국인수급","A000660","SK하이닉스",".605120411766779","OK","31"
"2023-08-11","ALL","외국인수급","A000670","영풍","-.150179098722463","OK","32"
"2023-08-11","ALL","외국인수급","A000680","LS네트웍스",".832508325083251","OK","33"
"2023-08-11","ALL","외국인수급","A000720","현대건설","-.104810197589365","OK","34"
"2023-08-11","ALL","외국인수급","A000810","삼성화재",".35162832586922","OK","35"
"2023-08-11","ALL","외국인수급","A000880","한화","-.103958916150218","OK","36"
"2023-08-11","ALL","외국인수급","A000990","DB하이텍","-.166923276269455","OK","37"
"2023-08-11","ALL","외국인수급","A001040","CJ","-1.50814474691156","OK","38"
"2023-08-11","ALL","외국인수급","A001060","JW중외제약",".191791331031837","OK","39"
"2023-08-11","ALL","외국인수급","A001120","LX인터내셔널","-2.25308755084839","OK","40"
"2023-08-11","ALL","외국인수급","A001200","유진투자증권",".708955223880597","OK","41"
"2023-08-11","ALL","외국인수급","A001340","PKC",".141431602105759","OK","42"
"2023-08-11","ALL","외국인수급","A001390","KG케미칼","2.1720606689699","OK","43"
"2023-08-11","ALL","외국인수급","A001430","세아베스틸지주","1.37647255409809","OK","44"
"2023-08-11","ALL","외국인수급","A001440","대한전선","-.543019883770638","OK","45"
"2023-08-11","ALL","외국인수급","A001450","현대해상","5.64749433428794E-02","OK","46"
"2023-08-11","ALL","외국인수급","A001460","BYC","-.0158711264532","OK","47"
"2023-08-11","ALL","외국인수급","A001470","삼부토건",".605347593582888","OK","48"
"2023-08-11","ALL","외국인수급","A001500","현대차증권","-4.06639310931204E-02","OK","49"
"2023-08-11","ALL","외국인수급","A001510","SK증권","-.240742500554341","OK","50"
"2023-08-11","ALL","외국인수급","A001530","DI동일","-.585169607753497","OK","51"
"2023-08-11","ALL","외국인수급","A001570","금양","-3.84725498169988","OK","52"
"2023-08-11","ALL","외국인수급","A001630","종근당홀딩스","4.24250137881295E-02","OK","53"
"2023-08-11","ALL","외국인수급","A001680","대상",".733296175015676","OK","54"
"2023-08-11","ALL","외국인수급","A001720","신영증권","1.52744630071599E-02","OK","55"
"2023-08-11","ALL","외국인수급","A001740","SK네트웍스",".679897691585457","OK","56"
"2023-08-11","ALL","외국인수급","A001780","알루코",".322862129144852","OK","57"
"2023-08-11","ALL","외국인수급","A001790","대한제당","7.98722044728434E-02","OK","58"
"2023-08-11","ALL","외국인수급","A001800","오리온홀딩스","7.78403258012477E-02","OK","59"
"2023-08-11","ALL","외국인수급","A001820","삼화콘덴서","-.447124178578687","OK","60"
"2023-08-11","ALL","외국인수급","A001940","KISCO홀딩스","-6.64335664335664E-02","OK","61"
"2023-08-11","ALL","외국인수급","A002030","아세아","1.68300168300168","OK","62"
"2023-08-11","ALL","외국인수급","A002150","도화엔지니어링","-.644263144263144","OK","63"
"2023-08-11","ALL","외국인수급","A002240","고려제강",".290254237288136","OK","64"
"2023-08-11","ALL","외국인수급","A002310","아세아제지",".26706135976061","OK","65"
"2023-08-11","ALL","외국인수급","A002320","한진","-1.05741778576716E-02","OK","66"
"2023-08-11","ALL","외국인수급","A002350","넥센타이어","-.18296598771341","OK","67"
"2023-08-11","ALL","외국인수급","A002380","KCC","-.809490824987966","OK","68"
"2023-08-11","ALL","외국인수급","A002710","TCC스틸","1.64396878716073","OK","69"
"2023-08-11","ALL","외국인수급","A002790","아모레퍼시픽홀딩스","-1.25891478653488","OK","70"
"2023-08-11","ALL","외국인수급","A002840","미원상사","4.28276005530879E-02","OK","71"
"2023-08-11","ALL","외국인수급","A002900","TYM",".48888618972428","OK","72"
"2023-08-11","ALL","외국인수급","A002960","한국쉘석유","-.233734519448805","OK","73"
