Date,Universe,Factor,StockCode,StockName,FactorValue,ValueStatus,SourceRow
"2019-11-15","ALL","외국인수급","A000050","경방","-2.18858289257706E-02","OK","14"
"2019-11-15","ALL","외국인수급","A000070","삼양홀딩스","-.105475472326567","OK","15"
"2019-11-15","ALL","외국인수급","A000080","하이트진로","-.355762227575775","OK","16"
"2019-11-15","ALL","외국인수급","A000100","유한양행","-.506135339486486","OK","17"
"2019-11-15","ALL","외국인수급","A000120","CJ대한통운","4.00439269744386E-02","OK","18"
"2019-11-15","ALL","외국인수급","A000140","하이트진로홀딩스","1.88649271218079","OK","19"
"2019-11-15","ALL","외국인수급","A000150","두산","-5.48302331836709E-02","OK","20"
"2019-11-15","ALL","외국인수급","A000210","DL","-7.14699176619296E-02","OK","21"
"2019-11-15","ALL","외국인수급","A000240","한국앤컴퍼니","-4.97348748594033E-02","OK","22"
"2019-11-15","ALL","외국인수급","A000250","삼천당제약","1.16415637382068","OK","23"
"2019-11-15","ALL","외국인수급","A000270","기아","4.78175486753444E-02","OK","24"
"2019-11-15","ALL","외국인수급","A000370","한화손해보험",".114982177762447","OK","25"
"2019-11-15","ALL","외국인수급","A000400","롯데손해보험","-6.91156650654871E-03","OK","26"
"2019-11-15","ALL","외국인수급","A000480","CR홀딩스",".216881594372802","OK","27"
"2019-11-15","ALL","외국인수급","A000640","동아쏘시오홀딩스","-.032203678796719","OK","28"
"2019-11-15","ALL","외국인수급","A000660","SK하이닉스",".32286882637706","OK","29"
"2019-11-15","ALL","외국인수급","A000670","영풍","-9.71071322876591E-02","OK","30"
"2019-11-15","ALL","외국인수급","A000720","현대건설",".264826817199805","OK","31"
"2019-11-15","ALL","외국인수급","A000810","삼성화재","-.191464767982398","OK","32"
"2019-11-15","ALL","외국인수급","A000880","한화","-.336718303921621","OK","33"
"2019-11-15","ALL","외국인수급","A000990","DB하이텍","2.28383063668838","OK","34"
"2019-11-15","ALL","외국인수급","A001040","CJ","-.540705515526208","OK","35"
"2019-11-15","ALL","외국인수급","A001060","JW중외제약","-6.13024135635969E-02","OK","36"
"2019-11-15","ALL","외국인수급","A001120","LX인터내셔널","-.598753813201791","OK","37"
"2019-11-15","ALL","외국인수급","A001130","대한제분","-.844776897026534","OK","38"
"2019-11-15","ALL","외국인수급","A001230","동국홀딩스","-.194647201946472","OK","39"
"2019-11-15","ALL","외국인수급","A001360","삼성제약","-.61187268341472","OK","40"
"2019-11-15","ALL","외국인수급","A001430","세아베스틸지주","-.276257402835092","OK","41"
"2019-11-15","ALL","외국인수급","A001440","대한전선","-.418875713302845","OK","42"
"2019-11-15","ALL","외국인수급","A001450","현대해상","-.376758870141546","OK","43"
"2019-11-15","ALL","외국인수급","A001500","현대차증권","-.204518893650175","OK","44"
"2019-11-15","ALL","외국인수급","A001510","SK증권","4.14894720464682E-02","OK","45"
"2019-11-15","ALL","외국인수급","A001520","동양","-4.49893150376786E-02","OK","46"
"2019-11-15","ALL","외국인수급","A001630","종근당홀딩스",".629271263278977","OK","47"
"2019-11-15","ALL","외국인수급","A001680","대상","-2.50398661026107E-02","OK","48"
"2019-11-15","ALL","외국인수급","A001720","신영증권","-.406682577565632","OK","49"
"2019-11-15","ALL","외국인수급","A001740","SK네트웍스","2.66905317605501","OK","50"
"2019-11-15","ALL","외국인수급","A001800","오리온홀딩스",".131052558973652","OK","51"
"2019-11-15","ALL","외국인수급","A001820","삼화콘덴서","1.15209585437508E-02","OK","52"
"2019-11-15","ALL","외국인수급","A002100","경농",".355394622141756","OK","53"
"2019-11-15","ALL","외국인수급","A002150","도화엔지니어링","-.517532127696691","OK","54"
"2019-11-15","ALL","외국인수급","A002210","동성제약","1.19332238415002","OK","55"
"2019-11-15","ALL","외국인수급","A002240","고려제강","-4.36681222707424E-03","OK","56"
"2019-11-15","ALL","외국인수급","A002310","아세아제지","-.299456541831491","OK","57"
"2019-11-15","ALL","외국인수급","A002320","한진","-3.42602638040313E-02","OK","58"
"2019-11-15","ALL","외국인수급","A002350","넥센타이어",".121477162293489","OK","59"
"2019-11-15","ALL","외국인수급","A002380","KCC","-.311742442183403","OK","60"
"2019-11-15","ALL","외국인수급","A002390","한독","-.334045964724746","OK","61"
"2019-11-15","ALL","외국인수급","A002620","제일파마홀딩스","-6.66790146323393E-02","OK","62"
"2019-11-15","ALL","외국인수급","A002780","진흥기업",".111099538242544","OK","63"
"2019-11-15","ALL","외국인수급","A002790","아모레퍼시픽홀딩스","-5.65826212031475E-02","OK","64"
"2019-11-15","ALL","외국인수급","A002810","삼영무역","-.133225817761105","OK","65"
"2019-11-15","ALL","외국인수급","A002840","미원상사","1.39144954256096E-02","OK","66"
"2019-11-15","ALL","외국인수급","A002960","한국쉘석유","-.143435511856565","OK","67"
"2019-11-15","ALL","외국인수급","A002990","금호건설",".655706992646714","OK","68"
"2019-11-15","ALL","외국인수급","A003000","부광약품","-.485325463190687","OK","69"
"2019-11-15","ALL","외국인수급","A003060","에이프로젠바이오로직스","-2.06905908690048","OK","70"
"2019-11-15","ALL","외국인수급","A003070","코오롱글로벌","","BLANK","71"
"2019-11-15","ALL","외국인수급","A003090","대웅",".244194510319566","OK","72"
"2019-11-15","ALL","외국인수급","A003220","대원제약",".811120196238757","OK","73"
"2019-11-15","ALL","외국인수급","A003230","삼양식품",".468036909957027","OK","74"
"2019-11-15","ALL","외국인수급","A003240","태광산업","6.24939909624075E-02","OK","75"
"2019-11-15","ALL","외국인수급","A003300","한일홀딩스","-.318730503187305","OK","76"
"2019-11-15","ALL","외국인수급","A003380","하림지주",".1150577567155","OK","77"
"2019-11-15","ALL","외국인수급","A003470","유안타증권",".202295199742877","OK","78"
"2019-11-15","ALL","외국인수급","A003490","대한항공","-.544280722416832","OK","79"
"2019-11-15","ALL","외국인수급","A003520","영진약품","-.236824586102653","OK","80"
