universe,period,base_state,factor_substate,state_cell,a,b,n,mean_diff,median_diff,win_vs_b
K200,STRESS_2026,B2,F_HIGH,B2|F_HIGH,VALUE,WPLUS,1,0.0013447425013995984,0.0013447425013995984,1.0
K200,STRESS_2026,B2,F_HIGH,B2|F_HIGH,FLOW,WPLUS,1,-0.002751447185022196,-0.002751447185022196,0.0
K200,STRESS_2026,B3,F_HIGH,B3|F_HIGH,WPLUS,MARKET,1,0.10857619371336649,0.10857619371336649,1.0
K200,STRESS_2026,B3,F_HIGH,B3|F_HIGH,WPLUS,EW4,1,0.006675993895595499,0.006675993895595499,1.0
K200,STRESS_2026,B3,F_HIGH,B3|F_HIGH,MOMENTUM,WPLUS,1,-0.026703975582382106,-0.026703975582382106,0.0
K200,STRESS_2026,B3,F_HIGH,B3|F_HIGH,REVISION,WPLUS,1,-0.019806478694709806,-0.019806478694709806,0.0
K200,STRESS_2026,B3,F_HIGH,B3|F_HIGH,VALUE,WPLUS,1,0.0176150905487667,0.0176150905487667,1.0
K200,STRESS_2026,B3,F_HIGH,B3|F_HIGH,FLOW,WPLUS,1,0.002191388145942899,0.002191388145942899,1.0
K200,STRESS_2026,B3,F_LOW,B3|F_LOW,WPLUS,MARKET,1,0.0305222469693646,0.0305222469693646,1.0
K200,STRESS_2026,B3,F_LOW,B3|F_LOW,WPLUS,EW4,1,0.0,0.0,0.0
K200,STRESS_2026,B3,F_LOW,B3|F_LOW,MOMENTUM,WPLUS,1,-0.019297787443409202,-0.019297787443409202,0.0
K200,STRESS_2026,B3,F_LOW,B3|F_LOW,REVISION,WPLUS,1,-0.018251020895394203,-0.018251020895394203,0.0
K200,STRESS_2026,B3,F_LOW,B3|F_LOW,VALUE,WPLUS,1,0.0379161913345873,0.0379161913345873,1.0
K200,STRESS_2026,B3,F_LOW,B3|F_LOW,FLOW,WPLUS,1,-0.0003673829957838992,-0.0003673829957838992,0.0
K200,STRESS_2026,B4,F_HIGH,B4|F_HIGH,WPLUS,MARKET,13,-0.025810946115112237,-0.019506858915130702,0.15384615384615385
K200,STRESS_2026,B4,F_HIGH,B4|F_HIGH,WPLUS,EW4,13,-0.0018089850167920531,-0.002118513093727,0.3076923076923077
K200,STRESS_2026,B4,F_HIGH,B4|F_HIGH,MOMENTUM,WPLUS,13,0.006539247131187791,0.005606690276477401,0.7692307692307693
K200,STRESS_2026,B4,F_HIGH,B4|F_HIGH,REVISION,WPLUS,13,0.0062394275269754005,-0.0005360944241947982,0.46153846153846156
K200,STRESS_2026,B4,F_HIGH,B4|F_HIGH,VALUE,WPLUS,13,-0.002950483324085838,0.000536094424194701,0.5384615384615384
K200,STRESS_2026,B4,F_HIGH,B4|F_HIGH,FLOW,WPLUS,13,-0.00259225126690907,-0.0019073897410967003,0.46153846153846156
K200,STRESS_2026,B4,F_LOW,B4|F_LOW,WPLUS,MARKET,4,-0.007003158171958275,0.022781584273763453,0.5
K200,STRESS_2026,B4,F_LOW,B4|F_LOW,WPLUS,EW4,4,0.0014160528774737231,0.0,0.25
