universe,period,spec,n,switch_share,win_rate,mean5,beat_wplus,mean_edge,beat_market,cagr,mdd,worst5
KOSPI_ALL,VALID_2023_2024,TILT_20BP_W55,97,0.1134020618556701,0.5876288659793815,0.0038778220864155574,0.061855670103092786,0.0009773171146908806,0.6288659793814433,0.19252348719796308,-0.15765710667173838,-0.0690076561593042
KOSPI_ALL,VALID_2023_2024,TILT_20BP_W60,97,0.1134020618556701,0.5876288659793815,0.0038778220864155574,0.061855670103092786,0.0009773171146908806,0.6288659793814433,0.19252348719796308,-0.15765710667173838,-0.0690076561593042
KOSPI_EX_K200,STRESS_2025,TILT_0BP_W50,49,0.7142857142857143,0.6122448979591837,0.008781979080014256,0.40816326530612246,0.001042111984526119,0.5714285714285714,0.513831298460657,-0.09312280103037118,-0.0608604974536615
KOSPI_EX_K200,STRESS_2025,TILT_10BP_W55,49,0.32653061224489793,0.6326530612244898,0.008346406321096997,0.1836734693877551,0.0006065392256088594,0.5918367346938775,0.4883874117868785,-0.06667518373231551,-0.0608604974536615
KOSPI_EX_K200,STRESS_2025,TILT_20BP_W55,49,0.16326530612244897,0.6122448979591837,0.007923033936780639,0.08163265306122448,0.00018316684129250022,0.5510204081632653,0.45741973096681576,-0.06667518373231551,-0.0608604974536615
KOSPI_EX_K200,STRESS_2025,TILT_20BP_W60,49,0.16326530612244897,0.6122448979591837,0.007923033936780639,0.08163265306122448,0.00018316684129250022,0.5510204081632653,0.45741973096681576,-0.06667518373231551,-0.0608604974536615
KOSPI_EX_K200,STRESS_2026,TILT_0BP_W50,15,0.7333333333333333,0.6,0.013551449903797808,0.3333333333333333,-0.0027310700657164804,0.7333333333333333,0.6554377635093858,-0.15410135152778848,-0.0709459151498185
KOSPI_EX_K200,STRESS_2026,TILT_10BP_W55,15,0.5333333333333333,0.6,0.013766939964147058,0.2,-0.002515580005367227,0.6666666666666666,0.6663834911350424,-0.15410135152778848,-0.0709459151498185
KOSPI_EX_K200,STRESS_2026,TILT_20BP_W55,15,0.4666666666666667,0.6,0.015579848737673265,0.2,-0.0007026712318410205,0.6666666666666666,0.801356858007775,-0.12958231905409423,-0.0709459151498185
KOSPI_EX_K200,STRESS_2026,TILT_20BP_W60,15,0.4666666666666667,0.6,0.015579848737673265,0.2,-0.0007026712318410205,0.6666666666666666,0.801356858007775,-0.12958231905409423,-0.0709459151498185
KOSPI_EX_K200,TRAIN_2016_2022,TILT_0BP_W50,288,0.7465277777777778,0.5625,0.002889195386765795,0.4131944444444444,0.0013395333698718581,0.6006944444444444,0.11259998964048479,-0.3611719362403989,-0.0850494826308508
KOSPI_EX_K200,TRAIN_2016_2022,TILT_10BP_W55,288,0.3333333333333333,0.5555555555555556,0.002326262827864264,0.2013888888888889,0.000776600810970327,0.5416666666666666,0.08717368423270733,-0.3478991358961069,-0.0801712762275863
KOSPI_EX_K200,TRAIN_2016_2022,TILT_20BP_W55,288,0.10069444444444445,0.5625,0.001911621666528879,0.06597222222222222,0.00036195964963494195,0.5277777777777778,0.06887344254809546,-0.3479292322962033,-0.0801712762275863
KOSPI_EX_K200,TRAIN_2016_2022,TILT_20BP_W60,288,0.10069444444444445,0.5625,0.001911621666528879,0.06597222222222222,0.00036195964963494195,0.5277777777777778,0.06887344254809546,-0.3479292322962033,-0.0801712762275863
KOSPI_EX_K200,VALID_2023_2024,TILT_0BP_W50,91,0.8021978021978022,0.5604395604395604,0.001404188353997306,0.34065934065934067,-0.0004790841665816386,0.5274725274725275,0.05164645484028618,-0.21246676845366996,-0.0874083996202846
KOSPI_EX_K200,VALID_2023_2024,TILT_10BP_W55,91,0.37362637362637363,0.5604395604395604,0.001809155455533607,0.14285714285714285,-7.411706504533858e-05,0.5494505494505495,0.07415815389183278,-0.1957992507753855,-0.0637321984097964
KOSPI_EX_K200,VALID_2023_2024,TILT_20BP_W55,91,0.14285714285714285,0.5604395604395604,0.002832891859368856,0.07692307692307693,0.0009496193387899099,0.5824175824175825,0.12540111304701118,-0.20009724640772608,-0.0637321984097964
KOSPI_EX_K200,VALID_2023_2024,TILT_20BP_W60,91,0.14285714285714285,0.5604395604395604,0.002832891859368856,0.07692307692307693,0.0009496193387899099,0.5824175824175825,0.12540111304701118,-0.20009724640772608,-0.0637321984097964
KOSPI_KOSDAQ_ALL,STRESS_2025,TILT_0BP_W50,49,0.30612244897959184,0.6530612244897959,0.010074366705207062,0.14285714285714285,-9.815621719576956e-05,0.46938775510204084,0.6188376947507184,-0.08537440720315226,-0.033197137931659
KOSPI_KOSDAQ_ALL,STRESS_2025,TILT_10BP_W55,49,0.24489795918367346,0.6530612244897959,0.010045473684451313,0.12244897959183673,-0.00012704923795152077,0.46938775510204084,0.6173864239359796,-0.07955820704924843,-0.033197137931659
KOSPI_KOSDAQ_ALL,STRESS_2025,TILT_20BP_W55,49,0.24489795918367346,0.6530612244897959,0.010045473684451313,0.12244897959183673,-0.00012704923795152077,0.46938775510204084,0.6173864239359796,-0.07955820704924843,-0.033197137931659
