universe,state_cell,train_n,valid_n,train_win,valid_win,train_mean,valid_mean,stress25_n,stress25_win,stress25_mean
KOSPI_EX_K200,B4|F_HIGH,29,8,0.5517241379310345,0.875,0.00711423921339909,0.012429179458443988,7,0.5714285714285714,0.0022098059637128287
KOSPI_ALL,B3|F_HIGH,45,21,0.5333333333333333,0.7142857142857143,0.0030726460504834994,0.0052105861130419965,9,0.6666666666666666,0.007006839110433822
KOSDAQ_PLUS_KOSPI_EX_K200,B4|F_LOW,59,12,0.6271186440677966,0.6666666666666666,0.0068936422168331315,0.0030446434769880663,9,0.7777777777777778,0.009511851212131744
KOSDAQ_PLUS_KOSPI_EX_K200,B4|F_HIGH,63,9,0.6031746031746031,0.6666666666666666,0.001890535732438746,-0.011501136190951592,12,0.75,0.010643013707160767
KOSDAQ_PLUS_KOSPI_EX_K200,B3|F_HIGH,67,24,0.5522388059701493,0.625,0.0011383109987125619,0.008552017546861029,17,0.6470588235294118,0.013359968119450684
K200,B3|F_HIGH,51,16,0.45098039215686275,0.625,0.0007974621323874203,0.0036223399895459448,10,0.6,0.00719550229250771
KOSPI_ALL,B3|F_LOW,91,31,0.5164835164835165,0.6129032258064516,-0.0017204771317719816,0.007071262347935963,9,0.4444444444444444,-0.00047404072735303317
KOSPI_EX_K200,B3|F_LOW,73,18,0.7123287671232876,0.6111111111111112,0.005695851289965769,0.0025727048670036333,14,0.6428571428571429,0.007066602300399229
K200,B4|F_HIGH,26,10,0.5769230769230769,0.6,0.00790376694339798,0.0041784458722585495,21,0.6190476190476191,0.015701071600839472
KOSPI_KOSDAQ_ALL,B4|F_LOW,84,15,0.7023809523809523,0.6,0.006655778517754234,-0.005046714252774207,13,0.6923076923076923,0.009550953268023122
KOSDAQ,B4|F_HIGH,48,10,0.5625,0.6,-8.323796950379543e-05,-0.011415350047269209,11,0.6363636363636364,0.016099932996659103
KOSDAQ,B4|F_LOW,63,12,0.5714285714285714,0.5833333333333334,0.003326037324204288,0.006890685957492735,9,0.4444444444444444,0.0017150484052944788
KOSDAQ,B3|F_LOW,77,31,0.5974025974025974,0.5806451612903226,-0.0010316060358930763,0.0015089782143919228,9,0.4444444444444444,0.002534228851377311
KOSPI_KOSDAQ_ALL,B3|F_HIGH,57,26,0.49122807017543857,0.5769230769230769,0.001428974704288181,0.007543944366700069,11,0.6363636363636364,0.015130098153109839
KOSPI_ALL,B2|F_LOW,68,16,0.47058823529411764,0.5625,-0.005543804419669543,0.003760949026793081,3,1.0,0.03688777607791754
K200,B3|F_LOW,86,29,0.4883720930232558,0.5517241379310345,-0.0023372617610708203,0.005714553629547083,8,0.375,-0.005198990773657812
KOSDAQ,B3|F_HIGH,68,20,0.5147058823529411,0.55,0.003947993835686626,0.00518776099424193,16,0.8125,0.01617901688374725
KOSPI_EX_K200,B2|F_HIGH,38,13,0.5526315789473685,0.5384615384615384,-0.0020949472301364943,0.005416600321244223,1,0.0,-0.0055740432666674
KOSPI_EX_K200,B2|F_LOW,80,21,0.4875,0.5238095238095238,-0.0031903114276998442,-0.0002865861174170913,6,0.6666666666666666,0.015387582816426782
KOSDAQ_PLUS_KOSPI_EX_K200,B3|F_LOW,73,31,0.5342465753424658,0.5161290322580645,-0.0016852943638184553,-0.0013806986227132907,7,0.5714285714285714,0.0022937201101687287
KOSPI_EX_K200,B4|F_LOW,39,18,0.5128205128205128,0.5,0.0025430258254644502,0.0022495955032635663,13,0.6923076923076923,0.013307906594024569
KOSPI_KOSDAQ_ALL,B3|F_LOW,77,24,0.5324675324675324,0.5,-0.0018144494574174335,0.002206464569623164,10,0.6,-0.0017272111611657003
KOSPI_ALL,B4|F_LOW,55,10,0.6545454545454545,0.5,0.004664434926304023,0.0011688986405176808,8,0.75,0.011906644646064288
KOSPI_KOSDAQ_ALL,B2|F_HIGH,29,8,0.6896551724137931,0.5,0.005188332949757273,-0.005192836622084439,2,1.0,0.03032298764986925
K200,B2|F_LOW,73,21,0.4794520547945205,0.47619047619047616,-0.004147161604615981,0.0023336721148237375,3,1.0,0.03851788491216887
KOSDAQ_PLUS_KOSPI_EX_K200,B2|F_LOW,48,17,0.5625,0.47058823529411764,-0.004488847311328054,-0.000304165878117435,3,0.6666666666666666,0.018179782686314767
KOSPI_EX_K200,B3|F_HIGH,29,13,0.5172413793103449,0.46153846153846156,0.0020637062509462033,-0.006096502974622576,8,0.5,0.0006372717966408852
K200,B4|F_LOW,68,15,0.6470588235294118,0.4,0.005134842291389133,-0.006111333335568968,6,0.3333333333333333,0.004186542671869417
KOSPI_KOSDAQ_ALL,B2|F_LOW,56,16,0.5,0.375,-0.0034669109640580037,-0.0046911406144967156,3,0.6666666666666666,0.0164946681852991
KOSPI_ALL,B2|F_HIGH,25,8,0.68,0.375,0.008270554151637199,-0.006458696656722938,1,1.0,0.021310058902701
KOSPI_ALL,B4|F_HIGH,44,11,0.5909090909090909,0.36363636363636365,0.004523511654167621,-0.006134277862062346,19,0.631578947368421,0.009853818606415616
