universe,state_cell,spec,action,train_edge,train_win_vs_wplus,train_n
KOSDAQ_PLUS_KOSPI_EX_K200,B4|F_HIGH,TILT_20BP_W60,REVISION,0.002619996598071674,0.6031746031746031,63
KOSDAQ_PLUS_KOSPI_EX_K200,B4|F_LOW,TILT_0BP_W50,WPLUS,0.0,0.5,59
KOSDAQ_PLUS_KOSPI_EX_K200,B4|F_LOW,TILT_10BP_W55,WPLUS,0.0,0.5,59
KOSDAQ_PLUS_KOSPI_EX_K200,B4|F_LOW,TILT_20BP_W55,WPLUS,0.0,0.5,59
KOSDAQ_PLUS_KOSPI_EX_K200,B4|F_LOW,TILT_20BP_W60,WPLUS,0.0,0.5,59
KOSPI_ALL,B2|F_HIGH,TILT_0BP_W50,WPLUS,0.0,0.5,25
KOSPI_ALL,B2|F_HIGH,TILT_10BP_W55,WPLUS,0.0,0.5,25
KOSPI_ALL,B2|F_HIGH,TILT_20BP_W55,WPLUS,0.0,0.5,25
KOSPI_ALL,B2|F_HIGH,TILT_20BP_W60,WPLUS,0.0,0.5,25
KOSPI_ALL,B2|F_LOW,TILT_0BP_W50,FLOW,0.0007978963860232383,0.5588235294117647,68
KOSPI_ALL,B2|F_LOW,TILT_10BP_W55,WPLUS,0.0,0.5,68
KOSPI_ALL,B2|F_LOW,TILT_20BP_W55,WPLUS,0.0,0.5,68
KOSPI_ALL,B2|F_LOW,TILT_20BP_W60,WPLUS,0.0,0.5,68
KOSPI_ALL,B3|F_HIGH,TILT_0BP_W50,VALUE,0.0037695664040096597,0.5333333333333333,45
KOSPI_ALL,B3|F_HIGH,TILT_10BP_W55,WPLUS,0.0,0.5,45
KOSPI_ALL,B3|F_HIGH,TILT_20BP_W55,WPLUS,0.0,0.5,45
KOSPI_ALL,B3|F_HIGH,TILT_20BP_W60,WPLUS,0.0,0.5,45
KOSPI_ALL,B3|F_LOW,TILT_0BP_W50,WPLUS,0.0,0.5,91
KOSPI_ALL,B3|F_LOW,TILT_10BP_W55,WPLUS,0.0,0.5,91
KOSPI_ALL,B3|F_LOW,TILT_20BP_W55,WPLUS,0.0,0.5,91
