universe,period,policy,n,participation,positive_rate_all,active_win_rate,mean_5d,median_5d,beat_mkt_rate,mean_excess,cagr_gross,mdd_gross,vol_ann,sharpe_gross,worst_5d,action_switch_rate,compound_net10,compound_net30
K200,STRESS_2025,MARKET,49,1.0,0.7142857142857143,0.7142857142857143,0.01424780751322079,0.0132408993242223,0.0,0.0,0.9738385462145245,-0.0859450902900869,0.21391929035399385,3.3568244241930336,-0.0485567318099933,0.02040816326530612,0.8658015400315509,0.6934918755472994
K200,STRESS_2025,POSABS,49,1.0,0.6326530612244898,0.6326530612244898,0.012000514868764368,0.010897332678323525,0.5306122448979592,-0.002247292644456423,0.7734790251832835,-0.07995294777581408,0.19813244829406637,3.052634510870461,-0.0387889633462105,0.02040816326530612,0.6783270002283026,0.5230199894649201
K200,STRESS_2025,WPLUS,49,1.0,0.5714285714285714,0.5714285714285714,0.010868636092814927,0.010012832795814535,0.4897959183673469,-0.0033791714204058636,0.6752039881708876,-0.08226489165743289,0.2059750601645487,2.6594445882927,-0.0406898096706884,0.02040816326530612,0.5862857580805736,0.4393305020363998
K200,STRESS_2026,ABS_STATE_0PP,20,0.9,0.55,0.6111111111111112,0.010671479280921894,0.009119713687758164,0.35,-0.007108354023445128,0.45519403496369804,-0.20687622298146058,0.3833725226215186,1.4029241117247315,-0.09638606669144986,0.4,0.18177931713015338,0.14026776897587934
K200,STRESS_2026,ABS_STATE_3PP,20,0.9,0.55,0.6111111111111112,0.010671479280921894,0.009119713687758164,0.35,-0.007108354023445128,0.45519403496369804,-0.20687622298146058,0.3833725226215186,1.4029241117247315,-0.09638606669144986,0.4,0.18177931713015338,0.14026776897587934
K200,STRESS_2026,ABS_STATE_5PP,20,0.9,0.55,0.6111111111111112,0.010671479280921894,0.009119713687758164,0.35,-0.007108354023445128,0.45519403496369804,-0.20687622298146058,0.3833725226215186,1.4029241117247315,-0.09638606669144986,0.4,0.18177931713015338,0.14026776897587934
K200,STRESS_2026,ABS_UNCOND,20,1.0,0.6,0.6,0.01777983330436702,0.0387518006263024,0.0,0.0,0.8269825816050165,-0.29909912692720875,0.5401088243955083,1.6591167521527168,-0.1583372682948914,0.05,0.31946891413998757,0.26823435300065746
K200,STRESS_2026,ALPHA_STATE_0PP,20,1.0,0.6,0.6,0.00645058944118043,0.01724960793204765,0.4,-0.011329243863186586,0.21718321573933497,-0.2904705941713621,0.41105642680565,0.7909126013718977,-0.09638606669144986,0.4,0.07994695535057406,0.03765302840764906
K200,STRESS_2026,ALPHA_STATE_3PP,20,1.0,0.6,0.6,0.00645058944118043,0.01724960793204765,0.4,-0.011329243863186586,0.21718321573933497,-0.2904705941713621,0.41105642680565,0.7909126013718977,-0.09638606669144986,0.4,0.07994695535057406,0.03765302840764906
K200,STRESS_2026,ALPHA_STATE_5PP,20,1.0,0.6,0.6,0.00645058944118043,0.01724960793204765,0.4,-0.011329243863186586,0.21718321573933497,-0.2904705941713621,0.41105642680565,0.7909126013718977,-0.09638606669144986,0.4,0.07994695535057406,0.03765302840764906
K200,STRESS_2026,ALPHA_UNCOND,20,1.0,0.5,0.5,0.0052218764830165255,0.0054816359548859,0.35,-0.012557956821350497,0.14365378567496379,-0.2963180166712478,0.44832717872275146,0.587032388921455,-0.1263883730489126,0.05,0.04724927706593962,0.006160787521049871
K200,STRESS_2026,EW4,20,1.0,0.6,0.6,0.007232855010198552,0.01724960793204765,0.45,-0.010546978294168462,0.2656056992783289,-0.2606418491063277,0.3863116298266,0.9436316806657692,-0.09638606669144986,0.05,0.10093531801389455,0.057867866755933806
K200,STRESS_2026,LEADER,20,1.0,0.5,0.5,0.0052218764830165255,0.0054816359548859,0.35,-0.012557956821350497,0.14365378567496379,-0.2963180166712478,0.44832717872275146,0.587032388921455,-0.1263883730489126,0.05,0.04724927706593962,0.006160787521049871
K200,STRESS_2026,LEADER_OR_ROTATE,20,1.0,0.5,0.5,0.0052218764830165255,0.0054816359548859,0.35,-0.012557956821350497,0.14365378567496379,-0.2963180166712478,0.44832717872275146,0.587032388921455,-0.1263883730489126,0.05,0.04724927706593962,0.006160787521049871
K200,STRESS_2026,MARKET,20,1.0,0.6,0.6,0.01777983330436702,0.0387518006263024,0.0,0.0,0.8269825816050165,-0.29909912692720875,0.5401088243955083,1.6591167521527168,-0.1583372682948914,0.05,0.31946891413998757,0.26823435300065746
K200,STRESS_2026,POSABS,20,1.0,0.6,0.6,0.00783063124994705,0.01724960793204765,0.4,-0.00994920205441997,0.28744546678513316,-0.27057326291312145,0.40873995320870454,0.9655621181612608,-0.11478699354190874,0.05,0.11026256644448051,0.06684048994912217
K200,STRESS_2026,WPLUS,20,1.0,0.5,0.5,0.006335666675245795,0.008060457140894617,0.3,-0.011444166629121223,0.20261029150900756,-0.2836578869195069,0.43241391140131114,0.738453578881366,-0.1263883730489126,0.05,0.07354487013838451,0.03148116019916669
K200,TRAIN_2016_2022,ABS_STATE_0PP,328,0.3597560975609756,0.23170731707317074,0.6440677966101694,0.0019011099829847652,0.0,0.4969512195121951,0.0014583710335706681,0.09015231512306854,-0.09932054201239271,0.11254503555468837,0.851356460728762,-0.09932054201239274,0.3048780487804878,0.591295903430981,0.2575445574601425
K200,TRAIN_2016_2022,ABS_STATE_3PP,328,0.3597560975609756,0.23170731707317074,0.6440677966101694,0.0019011099829847652,0.0,0.4969512195121951,0.0014583710335706681,0.09015231512306854,-0.09932054201239271,0.11254503555468837,0.851356460728762,-0.09932054201239274,0.3048780487804878,0.591295903430981,0.2575445574601425
K200,TRAIN_2016_2022,ABS_STATE_5PP,328,0.3597560975609756,0.23170731707317074,0.6440677966101694,0.0019011099829847652,0.0,0.4969512195121951,0.0014583710335706681,0.09015231512306854,-0.09932054201239271,0.11254503555468837,0.851356460728762,-0.09932054201239274,0.3048780487804878,0.591295903430981,0.2575445574601425
K200,TRAIN_2016_2022,ABS_UNCOND,328,1.0,0.5548780487804879,0.5548780487804879,0.00044273894941409723,0.00206189505483645,0.0,0.0,0.0075254119811754006,-0.34926977782874014,0.16964530157839203,0.13153351635948093,-0.1450765868387732,0.003048780487804878,-0.242440755765312,-0.6074379789292803
K200,TRAIN_2016_2022,ALPHA_STATE_0PP,328,1.0,0.5365853658536586,0.5365853658536586,0.00016317854079264188,0.002765223670027,0.5060975609756098,-0.0002795604086214554,-0.010861228149662394,-0.5056340260310701,0.19628499862543677,0.041899271536502275,-0.1598697098638999,0.3048780487804878,-0.33102544815664736,-0.6534518561494387
K200,TRAIN_2016_2022,ALPHA_STATE_3PP,328,1.0,0.5365853658536586,0.5365853658536586,0.00016317854079264188,0.002765223670027,0.5060975609756098,-0.0002795604086214554,-0.010861228149662394,-0.5056340260310701,0.19628499862543677,0.041899271536502275,-0.1598697098638999,0.3048780487804878,-0.33102544815664736,-0.6534518561494387
K200,TRAIN_2016_2022,ALPHA_STATE_5PP,328,1.0,0.5365853658536586,0.5365853658536586,0.00016317854079264188,0.002765223670027,0.5060975609756098,-0.0002795604086214554,-0.010861228149662394,-0.5056340260310701,0.19628499862543677,0.041899271536502275,-0.1598697098638999,0.3048780487804878,-0.33102544815664736,-0.6534518561494387
K200,TRAIN_2016_2022,ALPHA_UNCOND,328,1.0,0.5396341463414634,0.5396341463414634,0.00026436643945387865,0.0038235875117944,0.4969512195121951,-0.0001783725099602184,-0.006483293242017907,-0.49709898339547853,0.19881094158751547,0.06701878901675189,-0.1598697098638999,0.003048780487804878,-0.3107856185833796,-0.6429482846235182
K200,TRAIN_2016_2022,EW4,328,1.0,0.5396341463414634,0.5396341463414634,0.00038270580574410864,0.0023969747874543874,0.49085365853658536,-6.003314366998879e-05,0.0016814156581173023,-0.4573111556264381,0.18614718814476672,0.10361893081351572,-0.15231633594583338,0.003048780487804878,-0.27162588465945203,-0.6226065535586076
K200,TRAIN_2016_2022,LEADER,328,1.0,0.5396341463414634,0.5396341463414634,0.00026436643945387865,0.0038235875117944,0.4969512195121951,-0.0001783725099602184,-0.006483293242017907,-0.49709898339547853,0.19881094158751547,0.06701878901675189,-0.1598697098638999,0.003048780487804878,-0.3107856185833796,-0.6429482846235182
K200,TRAIN_2016_2022,LEADER_OR_ROTATE,328,1.0,0.5396341463414634,0.5396341463414634,0.00020183491204436862,0.0038235875117944,0.4969512195121951,-0.00024090403736972833,-0.009374708194178294,-0.49636162588076516,0.19811006669481593,0.05134761568026048,-0.1598697098638999,0.003048780487804878,-0.3242116697923204,-0.6499169779650475
K200,TRAIN_2016_2022,MARKET,328,1.0,0.5548780487804879,0.5548780487804879,0.00044273894941409723,0.00206189505483645,0.0,0.0,0.0075254119811754006,-0.34926977782874014,0.16964530157839203,0.13153351635948093,-0.1450765868387732,0.003048780487804878,-0.242440755765312,-0.6074379789292803
K200,TRAIN_2016_2022,POSABS,328,1.0,0.5335365853658537,0.5335365853658537,0.0003931579477557609,0.00206685504539915,0.4725609756097561,-4.9581001658336214e-05,0.002240677809917102,-0.473393513297093,0.18583528377475372,0.1066275476023585,-0.15231633594583338,0.003048780487804878,-0.26887621366150904,-0.6211787719199109
K200,TRAIN_2016_2022,WPLUS,328,1.0,0.5304878048780488,0.5304878048780488,0.0005702507127487728,0.0015277788386820876,0.4634146341463415,0.0001275117633346755,0.010147417263845382,-0.4550207894721171,0.19013842245991874,0.15115638149673136,-0.15231633594583338,0.003048780487804878,-0.22905220879157295,-0.6005060111482783
K200,VALID_2023_2024,ABS_STATE_0PP,97,0.31958762886597936,0.15463917525773196,0.4838709677419355,-7.573392121376994e-05,0.0,0.44329896907216493,-0.000770506459169844,-0.006418250459191865,-0.12264978894099832,0.07424046596806629,-0.051413869503672584,-0.0477316175166465,0.4329896907216495,-0.04273344732292805,-0.10042586864344671
K200,VALID_2023_2024,ABS_STATE_3PP,97,0.31958762886597936,0.15463917525773196,0.4838709677419355,-7.573392121376994e-05,0.0,0.44329896907216493,-0.000770506459169844,-0.006418250459191865,-0.12264978894099832,0.07424046596806629,-0.051413869503672584,-0.0477316175166465,0.4329896907216495,-0.04273344732292805,-0.10042586864344671
K200,VALID_2023_2024,ABS_STATE_5PP,97,0.31958762886597936,0.15463917525773196,0.4838709677419355,-7.573392121376994e-05,0.0,0.44329896907216493,-0.000770506459169844,-0.006418250459191865,-0.12264978894099832,0.07424046596806629,-0.051413869503672584,-0.0477316175166465,0.4329896907216495,-0.04273344732292805,-0.10042586864344671
K200,VALID_2023_2024,ABS_UNCOND,97,1.0,0.5567010309278351,0.5567010309278351,0.0006947725379560744,0.0036845290501425,0.0,0.0,0.020627528992055888,-0.18473364824193184,0.16890657306929296,0.2073130445824676,-0.0804817644030546,0.010309278350515464,-0.05536366539101778,-0.2222257590127633
K200,VALID_2023_2024,ALPHA_STATE_0PP,97,1.0,0.5154639175257731,0.5154639175257731,0.001797353747916338,0.00032215269650736657,0.4536082474226804,0.0011025812099602643,0.07591690898495629,-0.16979372858255326,0.17974862308103123,0.5039628529123515,-0.0713794727327484,0.4329896907216495,0.04781451938619874,-0.1370990445316218
K200,VALID_2023_2024,ALPHA_STATE_3PP,97,1.0,0.5154639175257731,0.5154639175257731,0.001797353747916338,0.00032215269650736657,0.4536082474226804,0.0011025812099602643,0.07591690898495629,-0.16979372858255326,0.17974862308103123,0.5039628529123515,-0.0713794727327484,0.4329896907216495,0.04781451938619874,-0.1370990445316218
K200,VALID_2023_2024,ALPHA_STATE_5PP,97,1.0,0.5154639175257731,0.5154639175257731,0.001797353747916338,0.00032215269650736657,0.4536082474226804,0.0011025812099602643,0.07591690898495629,-0.16979372858255326,0.17974862308103123,0.5039628529123515,-0.0713794727327484,0.4329896907216495,0.04781451938619874,-0.1370990445316218
K200,VALID_2023_2024,ALPHA_UNCOND,97,1.0,0.4948453608247423,0.4948453608247423,0.001359123186801574,-0.0012415784623877,0.4742268041237113,0.0006643506488455,0.05248874529898018,-0.17310363898029635,0.18198855112410062,0.37639625235594265,-0.0713794727327484,0.010309278350515464,0.003450982913134615,-0.17370640460051334
K200,VALID_2023_2024,EW4,97,1.0,0.5257731958762887,0.5257731958762887,0.0018324003129778538,0.0005568750332231504,0.4948453608247423,0.00113762777502178,0.08063006548446205,-0.11421685481033494,0.16310762965390974,0.5662088031690681,-0.07075238274263018,0.010309278350515464,0.056858301758325736,-0.12962757336435027
K200,VALID_2023_2024,LEADER,97,1.0,0.4948453608247423,0.4948453608247423,0.001359123186801574,-0.0012415784623877,0.4742268041237113,0.0006643506488455,0.05248874529898018,-0.17310363898029635,0.18198855112410062,0.37639625235594265,-0.0713794727327484,0.010309278350515464,0.003450982913134615,-0.17370640460051334
K200,VALID_2023_2024,LEADER_OR_ROTATE,97,1.0,0.4948453608247423,0.4948453608247423,0.0014460784832018004,-0.0012415784623877,0.4742268041237113,0.0007513059452457264,0.057056282514626355,-0.17310363898029657,0.1817655095296181,0.4009691153287517,-0.0713794727327484,0.010309278350515464,0.012026020800120163,-0.16663093659001071
K200,VALID_2023_2024,MARKET,97,1.0,0.5567010309278351,0.5567010309278351,0.0006947725379560744,0.0036845290501425,0.0,0.0,0.020627528992055888,-0.18473364824193184,0.16890657306929296,0.2073130445824676,-0.0804817644030546,0.010309278350515464,-0.05536366539101778,-0.2222257590127633
K200,VALID_2023_2024,POSABS,97,1.0,0.5360824742268041,0.5360824742268041,0.0030977514472587298,0.00129171505494405,0.4845360824742268,0.002402978909302656,0.1468032378798798,-0.11729730957709417,0.1817395530911888,0.8590682120996666,-0.07075238274263018,0.010309278350515464,0.1877763763928877,-0.021592511016011562
K200,VALID_2023_2024,WPLUS,97,1.0,0.5257731958762887,0.5257731958762887,0.0026263678053195768,0.0017684368275892,0.4639175257731959,0.0019315952673635024,0.11951671961322163,-0.12409347826228045,0.18644188132457706,0.7099742635490001,-0.07075238274263018,0.010309278350515464,0.13287852056999472,-0.06690509148075219
KOSDAQ,STRESS_2025,ABS_STATE_0PP,45,1.0,0.6222222222222222,0.6222222222222222,0.010250264963699131,0.0146046241303381,0.5777777777777777,0.0051139231820857434,0.573340513847157,-0.0847044050393907,0.21488053655810102,2.4041886829091683,-0.0494594121099022,0.022222222222222223,0.48384646907108375,0.35702642584760347
KOSDAQ,STRESS_2025,ABS_STATE_3PP,45,1.0,0.6222222222222222,0.6222222222222222,0.010250264963699131,0.0146046241303381,0.5777777777777777,0.0051139231820857434,0.573340513847157,-0.0847044050393907,0.21488053655810102,2.4041886829091683,-0.0494594121099022,0.022222222222222223,0.48384646907108375,0.35702642584760347
KOSDAQ,STRESS_2025,ABS_STATE_5PP,45,1.0,0.6222222222222222,0.6222222222222222,0.010250264963699131,0.0146046241303381,0.5777777777777777,0.0051139231820857434,0.573340513847157,-0.0847044050393907,0.21488053655810102,2.4041886829091683,-0.0494594121099022,0.022222222222222223,0.48384646907108375,0.35702642584760347
KOSDAQ,STRESS_2025,ABS_UNCOND,45,1.0,0.6222222222222222,0.6222222222222222,0.010250264963699131,0.0146046241303381,0.5777777777777777,0.0051139231820857434,0.573340513847157,-0.0847044050393907,0.21488053655810102,2.4041886829091683,-0.0494594121099022,0.022222222222222223,0.48384646907108375,0.35702642584760347
KOSDAQ,STRESS_2025,ALPHA_STATE_0PP,45,1.0,0.6222222222222222,0.6222222222222222,0.010250264963699131,0.0146046241303381,0.5777777777777777,0.0051139231820857434,0.573340513847157,-0.0847044050393907,0.21488053655810102,2.4041886829091683,-0.0494594121099022,0.2,0.48384646907108375,0.35702642584760347
KOSDAQ,STRESS_2025,ALPHA_STATE_3PP,45,1.0,0.6222222222222222,0.6222222222222222,0.010250264963699131,0.0146046241303381,0.5777777777777777,0.0051139231820857434,0.573340513847157,-0.0847044050393907,0.21488053655810102,2.4041886829091683,-0.0494594121099022,0.2,0.48384646907108375,0.35702642584760347
KOSDAQ,STRESS_2025,ALPHA_STATE_5PP,45,1.0,0.6222222222222222,0.6222222222222222,0.010250264963699131,0.0146046241303381,0.5777777777777777,0.0051139231820857434,0.573340513847157,-0.0847044050393907,0.21488053655810102,2.4041886829091683,-0.0494594121099022,0.2,0.48384646907108375,0.35702642584760347
KOSDAQ,STRESS_2025,ALPHA_UNCOND,45,1.0,0.6222222222222222,0.6222222222222222,0.010250264963699131,0.0146046241303381,0.5777777777777777,0.0051139231820857434,0.573340513847157,-0.0847044050393907,0.21488053655810102,2.4041886829091683,-0.0494594121099022,0.022222222222222223,0.48384646907108375,0.35702642584760347
KOSDAQ,STRESS_2025,EW4,45,1.0,0.7111111111111111,0.7111111111111111,0.009787182206026951,0.010154718766846173,0.6888888888888889,0.004650840424413565,0.5473049715127174,-0.09860142932654625,0.18884880663572406,2.6120047670475826,-0.03838474658153372,0.022222222222222223,0.4600250882516048,0.3352098696916408
KOSDAQ,STRESS_2025,LEADER,45,1.0,0.6222222222222222,0.6222222222222222,0.010250264963699131,0.0146046241303381,0.5777777777777777,0.0051139231820857434,0.573340513847157,-0.0847044050393907,0.21488053655810102,2.4041886829091683,-0.0494594121099022,0.022222222222222223,0.48384646907108375,0.35702642584760347
KOSDAQ,STRESS_2025,LEADER_OR_ROTATE,45,1.0,0.6222222222222222,0.6222222222222222,0.010250264963699131,0.0146046241303381,0.5777777777777777,0.0051139231820857434,0.573340513847157,-0.0847044050393907,0.21488053655810102,2.4041886829091683,-0.0494594121099022,0.022222222222222223,0.48384646907108375,0.35702642584760347
KOSDAQ,STRESS_2025,MARKET,45,1.0,0.6222222222222222,0.6222222222222222,0.005136341781613389,0.0076559828952965,0.0,0.0,0.2511886013372979,-0.1348438853792847,0.17559732853121107,1.4742344200715012,-0.0464875692579932,0.022222222222222223,0.18812059053108032,0.08610787170084455
KOSDAQ,STRESS_2025,POSABS,45,1.0,0.6666666666666666,0.6666666666666666,0.010602498761633463,0.01229078944015545,0.6666666666666666,0.005466156980020075,0.6070050158690796,-0.0825104758812728,0.18662336445854735,2.8633388918728855,-0.03838474658153372,0.022222222222222223,0.5146461348117655,0.38526354795398965
KOSDAQ,STRESS_2025,WPLUS,45,1.0,0.6222222222222222,0.6222222222222222,0.010537933964738948,0.010154718766846173,0.6444444444444445,0.0054015921831255575,0.5971510635629833,-0.10058698392159993,0.2051707161765699,2.5886339031237195,-0.0494594121099022,0.022222222222222223,0.5056302525575314,0.3769930609873766
KOSDAQ,STRESS_2026,ABS_STATE_0PP,13,1.0,0.6923076923076923,0.6923076923076923,0.022648136248119274,0.020089099401541,0.6153846153846154,0.007655430620968369,1.2278143757471023,-0.06209536967093565,0.3343862794473472,3.413615142319103,-0.0620953696709355,0.07692307692307693,0.30444502880815305,0.27157227659684824
KOSDAQ,STRESS_2026,ABS_STATE_3PP,13,1.0,0.6923076923076923,0.6923076923076923,0.022648136248119274,0.020089099401541,0.6153846153846154,0.007655430620968369,1.2278143757471023,-0.06209536967093565,0.3343862794473472,3.413615142319103,-0.0620953696709355,0.07692307692307693,0.30444502880815305,0.27157227659684824
KOSDAQ,STRESS_2026,ABS_STATE_5PP,13,1.0,0.6923076923076923,0.6923076923076923,0.022648136248119274,0.020089099401541,0.6153846153846154,0.007655430620968369,1.2278143757471023,-0.06209536967093565,0.3343862794473472,3.413615142319103,-0.0620953696709355,0.07692307692307693,0.30444502880815305,0.27157227659684824
KOSDAQ,STRESS_2026,ABS_UNCOND,13,1.0,0.6923076923076923,0.6923076923076923,0.022648136248119274,0.020089099401541,0.6153846153846154,0.007655430620968369,1.2278143757471023,-0.06209536967093565,0.3343862794473472,3.413615142319103,-0.0620953696709355,0.07692307692307693,0.30444502880815305,0.27157227659684824
KOSDAQ,STRESS_2026,ALPHA_STATE_0PP,13,1.0,0.6923076923076923,0.6923076923076923,0.022648136248119274,0.020089099401541,0.6153846153846154,0.007655430620968369,1.2278143757471023,-0.06209536967093565,0.3343862794473472,3.413615142319103,-0.0620953696709355,0.38461538461538464,0.30444502880815305,0.27157227659684824
KOSDAQ,STRESS_2026,ALPHA_STATE_3PP,13,1.0,0.6923076923076923,0.6923076923076923,0.022648136248119274,0.020089099401541,0.6153846153846154,0.007655430620968369,1.2278143757471023,-0.06209536967093565,0.3343862794473472,3.413615142319103,-0.0620953696709355,0.38461538461538464,0.30444502880815305,0.27157227659684824
KOSDAQ,STRESS_2026,ALPHA_STATE_5PP,13,1.0,0.6923076923076923,0.6923076923076923,0.022648136248119274,0.020089099401541,0.6153846153846154,0.007655430620968369,1.2278143757471023,-0.06209536967093565,0.3343862794473472,3.413615142319103,-0.0620953696709355,0.38461538461538464,0.30444502880815305,0.27157227659684824
KOSDAQ,STRESS_2026,ALPHA_UNCOND,13,1.0,0.6923076923076923,0.6923076923076923,0.022648136248119274,0.020089099401541,0.6153846153846154,0.007655430620968369,1.2278143757471023,-0.06209536967093565,0.3343862794473472,3.413615142319103,-0.0620953696709355,0.07692307692307693,0.30444502880815305,0.27157227659684824
KOSDAQ,STRESS_2026,EW4,13,1.0,0.6153846153846154,0.6153846153846154,0.019430200740842334,0.02142700184671833,0.6923076923076923,0.004437495113691423,0.9759562771610351,-0.067631303570856,0.34515350486513413,2.837236486186342,-0.06762891069669819,0.07692307692307693,0.2510988318787055,0.21946878902914668
KOSDAQ,STRESS_2026,LEADER,13,1.0,0.6923076923076923,0.6923076923076923,0.022648136248119274,0.020089099401541,0.6153846153846154,0.007655430620968369,1.2278143757471023,-0.06209536967093565,0.3343862794473472,3.413615142319103,-0.0620953696709355,0.07692307692307693,0.30444502880815305,0.27157227659684824
KOSDAQ,STRESS_2026,LEADER_OR_ROTATE,13,1.0,0.6923076923076923,0.6923076923076923,0.022648136248119274,0.020089099401541,0.6153846153846154,0.007655430620968369,1.2278143757471023,-0.06209536967093565,0.3343862794473472,3.413615142319103,-0.0620953696709355,0.07692307692307693,0.30444502880815305,0.27157227659684824
KOSDAQ,STRESS_2026,MARKET,13,1.0,0.46153846153846156,0.46153846153846156,0.01499270562715091,-0.0004544248431323,0.0,0.0,0.6424188872927299,-0.08967444834086236,0.4390607750194111,1.7210199740001801,-0.0720237513980844,0.07692307692307693,0.17312057812242987,0.1433014641725412
KOSDAQ,STRESS_2026,POSABS,13,1.0,0.6153846153846154,0.6153846153846154,0.02328279856743839,0.021479310163991426,0.6923076923076923,0.00829009294028748,1.2663966074747806,-0.067631303570856,0.3624215907337655,3.2378121993866316,-0.06762891069669819,0.07692307692307693,0.31226121727143963,0.279201474486624
KOSDAQ,STRESS_2026,WPLUS,13,1.0,0.6923076923076923,0.6923076923076923,0.022338248792878213,0.026383999654939747,0.6153846153846154,0.007345543165727308,1.1961507943752738,-0.06774718424035053,0.3470120783548299,3.244405049238229,-0.06774718424035046,0.07692307692307693,0.2979607412020824,0.2652362858317223
KOSDAQ,TRAIN_2016_2022,ABS_STATE_0PP,256,1.0,0.5859375,0.5859375,0.0027595760390006735,0.0049293038743989,0.59375,0.0031937882550573077,0.08907643544027777,-0.383410308748657,0.22656505018515008,0.6138750537736289,-0.109273235706612,0.00390625,0.37674823883956754,-0.17503273656106444
KOSDAQ,TRAIN_2016_2022,ABS_STATE_3PP,256,1.0,0.5859375,0.5859375,0.0027595760390006735,0.0049293038743989,0.59375,0.0031937882550573077,0.08907643544027777,-0.383410308748657,0.22656505018515008,0.6138750537736289,-0.109273235706612,0.00390625,0.37674823883956754,-0.17503273656106444
KOSDAQ,TRAIN_2016_2022,ABS_STATE_5PP,256,1.0,0.5859375,0.5859375,0.0027595760390006735,0.0049293038743989,0.59375,0.0031937882550573077,0.08907643544027777,-0.383410308748657,0.22656505018515008,0.6138750537736289,-0.109273235706612,0.00390625,0.37674823883956754,-0.17503273656106444
KOSDAQ,TRAIN_2016_2022,ABS_UNCOND,256,1.0,0.5859375,0.5859375,0.0027595760390006735,0.0049293038743989,0.59375,0.0031937882550573077,0.08907643544027777,-0.383410308748657,0.22656505018515008,0.6138750537736289,-0.109273235706612,0.00390625,0.37674823883956754,-0.17503273656106444
KOSDAQ,TRAIN_2016_2022,ALPHA_STATE_0PP,256,1.0,0.5859375,0.5859375,0.002833985255529152,0.0049293038743989,0.59765625,0.003268197471585786,0.09207614345585968,-0.38341030874865667,0.226967333080016,0.6293101960550173,-0.109273235706612,0.19921875,0.40254783048852105,-0.15954277474440448
