universe,period,state_cell,n,win_rate,mean5,median5,p10
K200,STRESS_2025,B2|F_HIGH,1,1.0,0.0318046574267645,0.0318046574267645,0.0318046574267645
K200,STRESS_2025,B2|F_LOW,3,1.0,0.03851788491216887,0.0325261106374382,0.02961389186747028
K200,STRESS_2025,B3|F_HIGH,10,0.6,0.00719550229250771,0.0057880073119024,-0.017471419799038
K200,STRESS_2025,B3|F_LOW,8,0.375,-0.005198990773657812,-0.01058385606384785,-0.029632992682698707
K200,STRESS_2025,B4|F_HIGH,21,0.6190476190476191,0.015701071600839472,0.0240273666801365,-0.0387889633462105
K200,STRESS_2025,B4|F_LOW,6,0.3333333333333333,0.004186542671869417,-0.0037092745791261,-0.011178860137422551
K200,STRESS_2026,B2|F_HIGH,1,1.0,0.082810755727244,0.082810755727244,0.082810755727244
K200,STRESS_2026,B3|F_HIGH,1,0.0,-0.0497610745815249,-0.0497610745815249,-0.0497610745815249
K200,STRESS_2026,B3|F_LOW,1,0.0,-0.0120316676300773,-0.0120316676300773,-0.0120316676300773
K200,STRESS_2026,B4|F_HIGH,13,0.6153846153846154,0.008259064494854102,0.0221914815166347,-0.06413582387091538
K200,STRESS_2026,B4|F_LOW,4,0.25,-0.00041812961095722724,-0.0194038661806793,-0.05034833682988307
K200,TRAIN_2016_2022,B2|F_HIGH,24,0.625,0.003977156553170299,0.0089274000829483,-0.026589238036728295
K200,TRAIN_2016_2022,B2|F_LOW,73,0.4794520547945205,-0.004147161604615981,-0.0008892708779612,-0.04377018703956876
K200,TRAIN_2016_2022,B3|F_HIGH,51,0.45098039215686275,0.0007974621323874203,-0.0034824573494482,-0.0220975033547464
K200,TRAIN_2016_2022,B3|F_LOW,86,0.4883720930232558,-0.0023372617610708203,-0.0008261295046298,-0.030122698921264852
K200,TRAIN_2016_2022,B4|F_HIGH,26,0.5769230769230769,0.00790376694339798,0.0029264715078722,-0.027484769062191897
K200,TRAIN_2016_2022,B4|F_LOW,68,0.6470588235294118,0.005134842291389133,0.0071494187307328,-0.0212650642732147
K200,VALID_2023_2024,B2|F_HIGH,6,0.5,0.005326101487674833,0.0005364646505915,-0.0097170789901773
K200,VALID_2023_2024,B2|F_LOW,21,0.47619047619047616,0.0023336721148237375,-0.0009509963635956,-0.0299931696162739
K200,VALID_2023_2024,B3|F_HIGH,16,0.625,0.0036223399895459448,0.0030277166428009997,-0.02673987608056315
K200,VALID_2023_2024,B3|F_LOW,29,0.5517241379310345,0.005714553629547083,0.006604650667925,-0.02009132619508748
K200,VALID_2023_2024,B4|F_HIGH,10,0.6,0.0041784458722585495,0.0081021303168306,-0.01629780310386386
K200,VALID_2023_2024,B4|F_LOW,15,0.4,-0.006111333335568968,-0.0025452662648559,-0.03352158150747404
KOSDAQ,STRESS_2025,B3|F_HIGH,16,0.8125,0.01617901688374725,0.01367513082845535,-0.006085300837707551
KOSDAQ,STRESS_2025,B3|F_LOW,9,0.4444444444444444,0.002534228851377311,-0.0033854931749853,-0.027754385255062
KOSDAQ,STRESS_2025,B4|F_HIGH,11,0.6363636363636364,0.016099932996659103,0.0202333447616386,-0.0171782766942125
KOSDAQ,STRESS_2025,B4|F_LOW,9,0.4444444444444444,0.0017150484052944788,-0.0006238476919182,-0.03158132825471796
KOSDAQ,STRESS_2026,B3|F_LOW,1,1.0,0.0555493480810569,0.0555493480810569,0.0555493480810569
KOSDAQ,STRESS_2026,B4|F_HIGH,8,0.625,0.022224561432232143,0.0204840712322967,-0.03711466138204016
KOSDAQ,STRESS_2026,B4|F_LOW,4,0.75,0.014262848692125674,0.019303908770572552,-0.012937992644683729
KOSDAQ,TRAIN_2016_2022,B3|F_HIGH,68,0.5147058823529411,0.003947993835686626,0.00127211071335455,-0.02658761582593742
KOSDAQ,TRAIN_2016_2022,B3|F_LOW,77,0.5974025974025974,-0.0010316060358930763,0.007017123929041,-0.04384001041768018
KOSDAQ,TRAIN_2016_2022,B4|F_HIGH,48,0.5625,-8.323796950379543e-05,0.00305181965853575,-0.04232201448604248
KOSDAQ,TRAIN_2016_2022,B4|F_LOW,63,0.5714285714285714,0.003326037324204288,0.0050828621188572,-0.030161464250982158
KOSDAQ,VALID_2023_2024,B3|F_HIGH,20,0.55,0.00518776099424193,0.0020746958281259997,-0.02092966454601401
KOSDAQ,VALID_2023_2024,B3|F_LOW,31,0.5806451612903226,0.0015089782143919228,0.0043724549630955,-0.037176752566543
KOSDAQ,VALID_2023_2024,B4|F_HIGH,10,0.6,-0.011415350047269209,0.00815607418493855,-0.04907530386228745
KOSDAQ,VALID_2023_2024,B4|F_LOW,12,0.5833333333333334,0.006890685957492735,0.0101985854921091,-0.016750301962488102
KOSDAQ_PLUS_KOSPI_EX_K200,STRESS_2025,B2|F_HIGH,1,1.0,0.0439974975399424,0.0439974975399424,0.0439974975399424
KOSDAQ_PLUS_KOSPI_EX_K200,STRESS_2025,B2|F_LOW,3,0.6666666666666666,0.018179782686314767,0.0226829533907065,-0.006091334518423979
KOSDAQ_PLUS_KOSPI_EX_K200,STRESS_2025,B3|F_HIGH,17,0.6470588235294118,0.013359968119450684,0.0131341675682612,-0.01211546676253166
