universe,state_cell,a,b,train_n,valid_n,train_diff,valid_diff,same_sign,train_win_vs_b,valid_win_vs_b
K200,B2|F_LOW,FLOW,WPLUS,73,21,0.0004963692966573535,-0.0004952603201596286,0.0,0.5205479452054794,0.42857142857142855
K200,B2|F_LOW,MOMENTUM,WPLUS,73,21,-0.00040988310109674013,-0.004256813402195585,1.0,0.4657534246575342,0.38095238095238093
K200,B2|F_LOW,REVISION,WPLUS,73,21,0.0010314767384696861,0.0003211395008050239,1.0,0.5205479452054794,0.47619047619047616
K200,B2|F_LOW,VALUE,WPLUS,73,21,-8.051410667211744e-05,0.0037810697984184288,0.0,0.4657534246575342,0.5714285714285714
K200,B2|F_LOW,WPLUS,EW4,73,21,-0.0002593622068395398,0.00016246610578293325,0.0,0.0273972602739726,0.047619047619047616
K200,B2|F_LOW,WPLUS,MARKET,73,21,-0.0022967522020718653,6.483418803801445e-05,0.0,0.410958904109589,0.47619047619047616
K200,B3|F_HIGH,FLOW,WPLUS,51,16,0.0005740429452586269,-0.0027468562221121995,0.0,0.5686274509803921,0.5625
K200,B3|F_HIGH,MOMENTUM,WPLUS,51,16,-0.002241666433651207,-0.004127590615362301,1.0,0.37254901960784315,0.4375
K200,B3|F_HIGH,REVISION,WPLUS,51,16,-0.0014785564900767659,-0.004957310850191697,1.0,0.43137254901960786,0.625
K200,B3|F_HIGH,VALUE,WPLUS,51,16,0.0034588697501667614,0.0009129405782368127,1.0,0.49019607843137253,0.3125
K200,B3|F_HIGH,WPLUS,EW4,51,16,-7.817244292435004e-05,0.002729704277357344,0.0,0.43137254901960786,0.4375
K200,B3|F_HIGH,WPLUS,MARKET,51,16,0.0008674724622928953,0.001581393487383632,1.0,0.47058823529411764,0.3125
K200,B3|F_LOW,FLOW,WPLUS,86,29,0.00026933909329902254,-0.0037791094353663516,0.0,0.5,0.3448275862068966
K200,B3|F_LOW,MOMENTUM,WPLUS,86,29,0.0002820762818645048,0.0010317459714145518,1.0,0.5,0.4827586206896552
K200,B3|F_LOW,REVISION,WPLUS,86,29,0.0010527013904375955,-0.0019424636452266418,0.0,0.4186046511627907,0.5172413793103449
K200,B3|F_LOW,VALUE,WPLUS,86,29,-0.00019129851768364648,-0.002953555703464528,1.0,0.37209302325581395,0.3103448275862069
K200,B3|F_LOW,WPLUS,EW4,86,29,-0.0003532045619793712,0.001910845703160731,0.0,0.1744186046511628,0.20689655172413793
K200,B3|F_LOW,WPLUS,MARKET,86,29,-0.0014201048387949549,0.004600485778705921,0.0,0.38372093023255816,0.5517241379310345
K200,B4|F_HIGH,FLOW,WPLUS,26,10,-0.0014781942655730808,-0.000420165575293484,1.0,0.5,0.5
K200,B4|F_HIGH,MOMENTUM,WPLUS,26,10,-0.0019279553708001081,-0.0008257924638362599,1.0,0.5384615384615384,0.6
K200,B4|F_HIGH,REVISION,WPLUS,26,10,0.001819521804997896,0.00397079556960544,1.0,0.4230769230769231,0.5
K200,B4|F_HIGH,VALUE,WPLUS,26,10,0.0002532889340213961,0.00023191306804340987,1.0,0.6153846153846154,0.4
K200,B4|F_HIGH,WPLUS,EW4,26,10,0.0003333347243384892,-0.0007391876496297697,0.0,0.4230769230769231,0.4
K200,B4|F_HIGH,WPLUS,MARKET,26,10,0.003107275198764981,0.00528681217954229,1.0,0.5769230769230769,0.6
K200,B4|F_LOW,FLOW,WPLUS,68,15,-0.0007892825948715057,0.002685009116080754,0.0,0.4117647058823529,0.4
K200,B4|F_LOW,MOMENTUM,WPLUS,68,15,-0.0013055228558737648,0.0020638944617181803,0.0,0.4264705882352941,0.6666666666666666
K200,B4|F_LOW,REVISION,WPLUS,68,15,-0.00014727918888667065,0.003394308262377687,0.0,0.47058823529411764,0.4
K200,B4|F_LOW,VALUE,WPLUS,68,15,-0.002569266413552891,-0.001700019164300293,1.0,0.2647058823529412,0.3333333333333333
K200,B4|F_LOW,WPLUS,EW4,68,15,0.0012028377632962086,-0.0016107981689690944,0.0,0.38235294117647056,0.26666666666666666
K200,B4|F_LOW,WPLUS,MARKET,68,15,0.0018257046049574158,-0.0033195402851198337,0.0,0.5294117647058824,0.3333333333333333
KOSDAQ,B3|F_HIGH,FLOW,WPLUS,68,20,-0.002089717624751721,-0.0019718615690834853,1.0,0.39705882352941174,0.45
KOSDAQ,B3|F_HIGH,MOMENTUM,WPLUS,68,20,-0.002527754030572086,0.004089970094358936,0.0,0.36764705882352944,0.55
KOSDAQ,B3|F_HIGH,REVISION,WPLUS,68,20,-0.000660250836923294,0.00042617844142798025,0.0,0.36764705882352944,0.45
KOSDAQ,B3|F_HIGH,VALUE,WPLUS,68,20,4.993381940972771e-05,-0.007432347207795983,0.0,0.4264705882352941,0.35
KOSDAQ,B3|F_HIGH,WPLUS,EW4,68,20,0.0013069471682093403,0.00122201506027315,1.0,0.5441176470588235,0.6
