universe,state_cell,family,period,n,mean_diff,median_diff,win_vs_wplus
KOSPI_ALL,B4|F_LOW,REVISION,TRAIN_2016_2022,55,0.0004898928119102127,0.0005801970236689012,0.509090909090909
KOSPI_ALL,B4|F_LOW,REVISION,VALID_2023_2024,10,0.0021549553587218895,0.0008680434717929,0.5
KOSPI_ALL,B4|F_LOW,REVISION,STRESS_2025,8,0.002919446884244674,0.0014164439622202998,0.5
KOSPI_ALL,B4|F_LOW,REVISION,STRESS_2026,4,-0.004941760355667027,-0.004542428629815451,0.25
KOSPI_EX_K200,B3|F_HIGH,VALUE,TRAIN_2016_2022,29,0.0017776620534344027,0.0029475386062277004,0.5517241379310345
KOSPI_EX_K200,B3|F_HIGH,VALUE,VALID_2023_2024,13,0.00208875628847563,-0.006608745505597501,0.38461538461538464
KOSPI_EX_K200,B3|F_HIGH,VALUE,STRESS_2025,8,0.00858685681340534,0.0120699627535031,0.625
KOSPI_EX_K200,B3|F_HIGH,VALUE,STRESS_2026,7,0.005052243819774558,0.001693052444383003,0.5714285714285714
KOSDAQ_PLUS_KOSPI_EX_K200,B2|F_LOW,REVISION,TRAIN_2016_2022,48,0.0001815975582400456,-0.0015661331678539499,0.375
KOSDAQ_PLUS_KOSPI_EX_K200,B2|F_LOW,REVISION,VALID_2023_2024,17,0.0014007302063815193,0.0,0.47058823529411764
KOSDAQ_PLUS_KOSPI_EX_K200,B2|F_LOW,REVISION,STRESS_2025,3,0.007305419686994632,0.0072544959981817,1.0
KOSDAQ_PLUS_KOSPI_EX_K200,B2|F_LOW,REVISION,STRESS_2026,5,-0.001365059794754979,-0.002414343576798199,0.4
KOSDAQ,B3|F_LOW,REVISION,TRAIN_2016_2022,77,0.0017764715962287811,7.989328324620008e-05,0.5194805194805194
KOSDAQ,B3|F_LOW,REVISION,VALID_2023_2024,31,0.0013047189617541612,0.0009444794136594017,0.5161290322580645
KOSDAQ,B3|F_LOW,REVISION,STRESS_2025,9,0.0013205637491498778,0.0,0.4444444444444444
KOSDAQ_PLUS_KOSPI_EX_K200,B4|F_LOW,REVISION,TRAIN_2016_2022,59,0.0018758901125284456,0.0,0.4067796610169492
KOSDAQ_PLUS_KOSPI_EX_K200,B4|F_LOW,REVISION,VALID_2023_2024,12,0.0012060703463954252,0.00160677859459975,0.5833333333333334
KOSDAQ_PLUS_KOSPI_EX_K200,B4|F_LOW,REVISION,STRESS_2025,9,-0.002635706094445934,0.0,0.3333333333333333
KOSDAQ_PLUS_KOSPI_EX_K200,B3|F_LOW,REVISION,TRAIN_2016_2022,73,0.0017608897181647367,0.0029059441712258006,0.6438356164383562
KOSDAQ_PLUS_KOSPI_EX_K200,B3|F_LOW,REVISION,VALID_2023_2024,31,0.001044159265132603,0.0017017591615016998,0.5806451612903226
KOSDAQ_PLUS_KOSPI_EX_K200,B3|F_LOW,REVISION,STRESS_2025,7,0.006988394078467271,0.005651846248689602,0.8571428571428571
K200,B3|F_LOW,MOMENTUM,TRAIN_2016_2022,86,0.0002820762818645048,1.0479265224495882e-06,0.5
K200,B3|F_LOW,MOMENTUM,VALID_2023_2024,29,0.0010317459714145518,0.0,0.4827586206896552
K200,B3|F_LOW,MOMENTUM,STRESS_2025,8,0.006178251871196224,-0.001951783673129201,0.375
KOSPI_KOSDAQ_ALL,B3|F_LOW,REVISION,TRAIN_2016_2022,77,0.0005427474389160453,0.0,0.4935064935064935
KOSPI_KOSDAQ_ALL,B3|F_LOW,REVISION,VALID_2023_2024,24,0.0009639396243527918,5.462931811089987e-05,0.5416666666666666
KOSPI_KOSDAQ_ALL,B3|F_LOW,REVISION,STRESS_2025,10,0.004595211616447911,8.582084186965072e-05,0.5
K200,B3|F_HIGH,VALUE,TRAIN_2016_2022,51,0.0034588697501667614,0.0,0.49019607843137253
K200,B3|F_HIGH,VALUE,VALID_2023_2024,16,0.0009129405782368127,-0.0014014792844720507,0.3125
K200,B3|F_HIGH,VALUE,STRESS_2025,10,0.002336020024778829,0.00122873351336055,0.5
