universe,state_cell,base_state,factor_substate,policy,action,state_best,uncond,state_edge
K200,B2|F_HIGH,B2,F_HIGH,ABS_STATE_0PP,LEADER,LEADER,MARKET,0.11178861788617878
K200,B2|F_HIGH,B2,F_HIGH,ALPHA_STATE_0PP,WPLUS,WPLUS,LEADER,0.08638211382113825
K200,B2|F_HIGH,B2,F_HIGH,ABS_STATE_3PP,LEADER,LEADER,MARKET,0.11178861788617878
K200,B2|F_HIGH,B2,F_HIGH,ALPHA_STATE_3PP,WPLUS,WPLUS,LEADER,0.08638211382113825
K200,B2|F_HIGH,B2,F_HIGH,ABS_STATE_5PP,LEADER,LEADER,MARKET,0.11178861788617878
K200,B2|F_HIGH,B2,F_HIGH,ALPHA_STATE_5PP,WPLUS,WPLUS,LEADER,0.08638211382113825
K200,B2|F_LOW,B2,F_LOW,ABS_STATE_0PP,CASH,MARKET,MARKET,0.006765786835950527
K200,B2|F_LOW,B2,F_LOW,ALPHA_STATE_0PP,LEADER,LEADER,LEADER,-0.0585950551286335
K200,B2|F_LOW,B2,F_LOW,ABS_STATE_3PP,CASH,MARKET,MARKET,0.006765786835950527
K200,B2|F_LOW,B2,F_LOW,ALPHA_STATE_3PP,LEADER,LEADER,LEADER,-0.0585950551286335
K200,B2|F_LOW,B2,F_LOW,ABS_STATE_5PP,CASH,MARKET,MARKET,0.006765786835950527
K200,B2|F_LOW,B2,F_LOW,ALPHA_STATE_5PP,LEADER,LEADER,LEADER,-0.0585950551286335
K200,B3|F_HIGH,B3,F_HIGH,ABS_STATE_0PP,CASH,POSABS,MARKET,-0.06468197034911533
K200,B3|F_HIGH,B3,F_HIGH,ALPHA_STATE_0PP,LEADER,LEADER,LEADER,0.09128407460545196
K200,B3|F_HIGH,B3,F_HIGH,ABS_STATE_3PP,CASH,POSABS,MARKET,-0.06468197034911533
K200,B3|F_HIGH,B3,F_HIGH,ALPHA_STATE_3PP,LEADER,LEADER,LEADER,0.09128407460545196
K200,B3|F_HIGH,B3,F_HIGH,ABS_STATE_5PP,CASH,POSABS,MARKET,-0.06468197034911533
K200,B3|F_HIGH,B3,F_HIGH,ALPHA_STATE_5PP,LEADER,LEADER,LEADER,0.09128407460545196
K200,B3|F_LOW,B3,F_LOW,ABS_STATE_0PP,CASH,MARKET,MARKET,0.014889393079977276
K200,B3|F_LOW,B3,F_LOW,ALPHA_STATE_0PP,LEADER,EW4,LEADER,-0.0783465683494044
K200,B3|F_LOW,B3,F_LOW,ABS_STATE_3PP,CASH,MARKET,MARKET,0.014889393079977276
K200,B3|F_LOW,B3,F_LOW,ALPHA_STATE_3PP,LEADER,EW4,LEADER,-0.0783465683494044
K200,B3|F_LOW,B3,F_LOW,ABS_STATE_5PP,CASH,MARKET,MARKET,0.014889393079977276
K200,B3|F_LOW,B3,F_LOW,ALPHA_STATE_5PP,LEADER,EW4,LEADER,-0.0783465683494044
K200,B4|F_HIGH,B4,F_HIGH,ABS_STATE_0PP,EW4,EW4,MARKET,0.060506566604127565
K200,B4|F_HIGH,B4,F_HIGH,ALPHA_STATE_0PP,EW4,EW4,LEADER,0.1184333958724203
K200,B4|F_HIGH,B4,F_HIGH,ABS_STATE_3PP,EW4,EW4,MARKET,0.060506566604127565
K200,B4|F_HIGH,B4,F_HIGH,ALPHA_STATE_3PP,EW4,EW4,LEADER,0.1184333958724203
K200,B4|F_HIGH,B4,F_HIGH,ABS_STATE_5PP,EW4,EW4,MARKET,0.060506566604127565
K200,B4|F_HIGH,B4,F_HIGH,ALPHA_STATE_5PP,EW4,EW4,LEADER,0.1184333958724203
K200,B4|F_LOW,B4,F_LOW,ABS_STATE_0PP,WPLUS,WPLUS,MARKET,0.09218077474892394
K200,B4|F_LOW,B4,F_LOW,ALPHA_STATE_0PP,POSABS,POSABS,LEADER,0.0618723098995696
K200,B4|F_LOW,B4,F_LOW,ABS_STATE_3PP,WPLUS,WPLUS,MARKET,0.09218077474892394
K200,B4|F_LOW,B4,F_LOW,ALPHA_STATE_3PP,POSABS,POSABS,LEADER,0.0618723098995696
K200,B4|F_LOW,B4,F_LOW,ABS_STATE_5PP,WPLUS,WPLUS,MARKET,0.09218077474892394
K200,B4|F_LOW,B4,F_LOW,ALPHA_STATE_5PP,POSABS,POSABS,LEADER,0.0618723098995696
KOSDAQ,B3|F_HIGH,B3,F_HIGH,ABS_STATE_0PP,LEADER_OR_ROTATE,LEADER_OR_ROTATE,LEADER_OR_ROTATE,0.0022977941176470784
KOSDAQ,B3|F_HIGH,B3,F_HIGH,ALPHA_STATE_0PP,LEADER_OR_ROTATE,POSABS,LEADER_OR_ROTATE,-0.005514705882352922
KOSDAQ,B3|F_HIGH,B3,F_HIGH,ABS_STATE_3PP,LEADER_OR_ROTATE,LEADER_OR_ROTATE,LEADER_OR_ROTATE,0.0022977941176470784
KOSDAQ,B3|F_HIGH,B3,F_HIGH,ALPHA_STATE_3PP,LEADER_OR_ROTATE,POSABS,LEADER_OR_ROTATE,-0.005514705882352922
KOSDAQ,B3|F_HIGH,B3,F_HIGH,ABS_STATE_5PP,LEADER_OR_ROTATE,LEADER_OR_ROTATE,LEADER_OR_ROTATE,0.0022977941176470784
