date,sample,return_type,horizon,factor_breadth_20d,breadth_bin,breadth_group,breadth_transition,breadth_delta,base_state,factor_substate,REVISION_state,high_base_cell,high_revision_cell,high_factor_substate_cell,fwd_mean_across_phases,fwd_median_across_phases,MKT_RET_20D,MKT_RET_60D,MKT_VOL_20D,MKT_DD_60D,LIQ_5D_20D,RELATIVE_WORKING_BREADTH,ABS_CONFIRMED_BREADTH,DEFENSIVE_WORKING_BREADTH,WPLUS_PAIR_SHARE,CONFLICT_PAIR_SHARE,LEADER_STRENGTH_60D,SPREAD_DISPERSION_20D,FAMILY_MEMBER_AGREEMENT,MKT_MOM_ACCEL
2016-02-01,TRAIN_2016_2022,NET60,20,0.75,HIGH,HIGH,HIGH_ENTRY,,,,,,,,-0.0423740152127486,-0.0444263564635961,,,,,,,,,,,,,,
2016-02-11,TRAIN_2016_2022,NET60,20,0.625,HIGH,HIGH,HIGH_PERSIST,-0.125,,,,,,,0.0074150300764171,0.0131652980537214,,,,,,,,,,,,,,
2018-05-16,TRAIN_2016_2022,NET60,20,0.75,HIGH,HIGH,HIGH_PERSIST,0.125,B4,F_HIGH,W+,HIGH|B4,HIGH|W+,HIGH|F_HIGH,0.0165222765808869,0.0186664436369186,-0.0274338815262245,0.0379692472042947,0.1528108586188662,-0.0315536026263953,0.4277638190954774,0.625,0.5,0.125,0.1666666666666666,0.3333333333333333,0.1505287505190422,0.0808711260435796,1.0,-0.0400902972609894
2018-05-24,TRAIN_2016_2022,NET60,20,0.625,HIGH,HIGH,HIGH_PERSIST,-0.125,B3,F_HIGH,W+,HIGH|B3,HIGH|W+,HIGH|F_HIGH,-0.0221936564829609,-0.0238628194894066,-0.0044418766377082,0.0287871578280825,0.1591237226174591,-0.0137707141385816,0.2876884422110553,0.625,0.5,0.125,0.1666666666666666,0.3333333333333333,0.141169100693716,0.0432209674404342,1.0,-0.0140375959137357
2018-05-31,TRAIN_2016_2022,NET60,20,0.875,HIGH,HIGH,HIGH_PERSIST,0.25,B3,F_HIGH,W+,HIGH|B3,HIGH|W+,HIGH|F_HIGH,-0.0800522484229072,-0.0824502469759734,0.0008591588959609,0.0458881079641004,0.1869095601520445,-0.0095808510847024,0.3128140703517588,0.625,0.5,0.125,0.5,0.0,0.1353499569103773,0.0338078367962528,0.75,-0.014436877092072567
2018-06-08,TRAIN_2016_2022,NET60,20,0.625,HIGH,HIGH,HIGH_PERSIST,-0.25,B3,F_HIGH,W+,HIGH|B3,HIGH|W+,HIGH|F_HIGH,-0.0614126281799285,-0.0624394750286177,0.0235164705985551,0.0133686345207317,0.1538327669854153,-0.0112476763426107,0.2672521957340025,0.375,0.375,0.0,0.0,0.0,0.1395256239442918,0.0253156437824233,0.25,0.019060259091644532
2018-06-25,TRAIN_2016_2022,NET60,20,0.625,HIGH,HIGH,HIGH_ENTRY,0.125,B3,F_LOW,W-,HIGH|B3,HIGH|W-,HIGH|F_LOW,-0.0570246112792304,-0.0528416194449821,-0.05410760120249,-0.0130364514908042,0.2243403347335675,-0.0671332150321875,0.243125,0.5,0.0,0.5,0.0,0.0,0.1304256401689837,0.0436701721517268,0.75,-0.049762117372221935
2018-07-16,TRAIN_2016_2022,NET60,20,0.625,HIGH,HIGH,HIGH_ENTRY,0.125,B2,F_LOW,W-,HIGH|B1_B2,HIGH|W-,HIGH|F_LOW,-0.0702576971081264,-0.0665087152383643,-0.0287610003195758,-0.0832633628880812,0.2286823494353889,-0.08714659426482,0.2173100871731008,0.375,0.125,0.25,0.0,0.0,0.1058678338267627,0.043721068819087,0.75,-0.0010065460235487364
2018-08-06,TRAIN_2016_2022,NET60,20,0.625,HIGH,HIGH,HIGH_ENTRY,0.125,B2,F_HIGH,W-,HIGH|B1_B2,HIGH|W-,HIGH|F_HIGH,0.0282423410114597,0.0249603826398758,-0.0220670224917504,-0.0929771142178064,0.221163769931508,-0.1221529042486895,0.238954573739888,0.625,0.25,0.375,0.0,0.1666666666666666,0.0721529439243914,0.056144131763182,0.75,0.008925348914185068
2018-08-13,TRAIN_2016_2022,NET60,20,0.625,HIGH,HIGH,HIGH_PERSIST,0.0,B2,F_LOW,W-,HIGH|B1_B2,HIGH|W-,HIGH|F_LOW,0.0712959263523692,0.0706669375223252,-0.0700379540086399,-0.1234217782317009,0.2356590746522799,-0.1495002023812551,0.3821339950372208,0.5,0.0,0.5,0.0,0.0,0.0622567699616897,0.0491547601753905,0.75,-0.028897361264739595
2018-08-21,TRAIN_2016_2022,NET60,20,0.75,HIGH,HIGH,HIGH_PERSIST,0.125,B2,F_HIGH,W+,HIGH|B1_B2,HIGH|W+,HIGH|F_HIGH,0.0268058860771206,0.0202912914938268,0.0442291200847873,-0.1060804070232815,0.2001649105775364,-0.1167486680122847,0.4150124069478908,0.75,0.75,0.0,0.1666666666666666,0.0,0.0797574975180728,0.0275927010259819,0.5,0.07958925575921447
2018-09-18,TRAIN_2016_2022,NET60,20,0.625,HIGH,HIGH,HIGH_ENTRY,0.25,B4,F_HIGH,W+,HIGH|B4,HIGH|W+,HIGH|F_HIGH,-0.105044916614131,-0.1130182465572099,0.0450240487632827,-0.0123956239536964,0.0825282795949024,-0.0063499554386937,0.4150246305418719,0.5,0.5,0.0,0.1666666666666666,0.3333333333333333,0.1145415825137046,0.0496590469371917,0.75,0.04915592341451483
2018-10-08,TRAIN_2016_2022,NET60,20,0.75,HIGH,HIGH,HIGH_ENTRY,0.25,B3,F_LOW,W-,HIGH|B3,HIGH|W-,HIGH|F_LOW,-0.1071639622759776,-0.1130542656476096,-0.0592353066856689,-0.0368720745016327,0.1308174394855513,-0.0692851767122619,0.2748466257668712,0.625,0.125,0.5,0.0,0.0,0.0911411411947495,0.0264942778478777,0.5,-0.04694461518512467
2018-10-16,TRAIN_2016_2022,NET60,20,0.625,HIGH,HIGH,HIGH_PERSIST,-0.125,B2,F_LOW,W-,HIGH|B1_B2,HIGH|W-,HIGH|F_LOW,-0.0828491074694963,-0.0832962851258755,-0.1070471975161068,-0.1030802029633918,0.2783729979558387,-0.1169496423574879,0.3920245398773006,0.375,0.0,0.375,0.0,0.0,0.0806073813833316,0.0180739911341735,0.75,-0.07268712986164287
2018-10-23,TRAIN_2016_2022,NET60,20,0.75,HIGH,HIGH,HIGH_PERSIST,0.125,B2,F_LOW,W-,HIGH|B1_B2,HIGH|W-,HIGH|F_LOW,-0.0621089881505043,-0.0603448073178159,-0.1270431507938083,-0.0473906021099965,0.2968625247778032,-0.1325863878861706,0.1802575107296137,0.375,0.0,0.375,0.0,0.0,0.0804905058788277,0.0280137943330696,1.0,-0.11124628342380946
2018-10-30,TRAIN_2016_2022,NET60,20,0.625,HIGH,HIGH,HIGH_PERSIST,-0.125,B2,F_LOW,N-,HIGH|B1_B2,HIGH|N-,HIGH|F_LOW,0.04030099698337,0.0380354108947539,-0.216344834357868,-0.1671690465871077,0.3522062935374832,-0.2220077004565676,0.5189486552567237,0.375,0.0,0.375,0.0,0.0,0.0366914458417436,0.0414099375964976,0.25,-0.16062181882883209
2018-12-26,TRAIN_2016_2022,NET60,20,0.625,HIGH,HIGH,HIGH_ENTRY,0.25,B2,F_LOW,N-,HIGH|B1_B2,HIGH|N-,HIGH|F_LOW,0.0624099186198761,0.0661201404782344,-0.0501331797580959,-0.1890916356250432,0.2000407635483412,-0.1843822687345802,0.3793939393939394,0.375,0.0,0.375,0.0,0.0,0.1127401219746284,0.0182678036467675,0.75,0.012897365450251837
2019-01-04,TRAIN_2016_2022,NET60,20,0.75,HIGH,HIGH,HIGH_PERSIST,0.125,B2,F_LOW,W-,HIGH|B1_B2,HIGH|W-,HIGH|F_LOW,0.0466771370144426,0.0475525084839582,-0.0598706645315897,-0.1309840234435754,0.2093506395174197,-0.1053644318691491,0.2961399276236429,0.625,0.0,0.625,0.0,0.0,0.0727796114002728,0.0205419831191481,0.5,-0.016209323383731232
2019-03-28,TRAIN_2016_2022,NET60,20,0.75,HIGH,HIGH,HIGH_ENTRY,0.25,B3,F_LOW,W+,HIGH|B3,HIGH|W+,HIGH|F_LOW,0.0610128041019592,0.0627737868541198,-0.0420972312003673,0.0950651311500068,0.190072931036071,-0.0420972312003672,0.2785800240673887,0.625,0.25,0.375,0.0,0.0,0.0578809345649997,0.03655215468143,0.5,-0.07378560825036956
2019-04-04,TRAIN_2016_2022,NET60,20,0.625,HIGH,HIGH,HIGH_PERSIST,-0.125,B3,F_HIGH,W+,HIGH|B3,HIGH|W+,HIGH|F_HIGH,0.0298239261805946,0.0284012781549963,0.0137230297116466,0.128519536365065,0.1484076072774398,-0.0082256460328747,0.2984984984984985,0.5,0.5,0.0,0.1666666666666666,0.0,0.0244542046443379,0.0309127586321268,0.75,-0.029116815743375067
2019-04-11,TRAIN_2016_2022,NET60,20,0.625,HIGH,HIGH,HIGH_PERSIST,0.0,B4,F_HIGH,W+,HIGH|B4,HIGH|W+,HIGH|F_HIGH,-0.0388169822825063,-0.0389466434900651,0.0147116053868454,0.1177265189578979,0.1411318967937091,0.0,0.3980757666867107,0.625,0.625,0.0,0.1666666666666666,0.0,0.0399454488611605,0.03006355476269,0.75,-0.02453056759912057
2019-04-18,TRAIN_2016_2022,NET60,20,0.75,HIGH,HIGH,HIGH_PERSIST,0.125,B4,F_LOW,N+,HIGH|B4,HIGH|N+,HIGH|F_LOW,0.0024978566232601,0.0095341480057784,0.0161950846833236,0.083183110360157,0.1455464255445044,-0.0202893490721464,0.4897836538461538,0.375,0.375,0.0,0.0,0.0,0.0331515865506965,0.0188741027380495,0.5,-0.011532618770062068
2019-04-25,TRAIN_2016_2022,NET60,20,0.625,HIGH,HIGH,HIGH_PERSIST,-0.125,B3,F_LOW,N+,HIGH|B3,HIGH|N+,HIGH|F_LOW,0.0376565448904257,0.0456451078384521,0.0403591085217487,0.0539035780008743,0.106014469301628,-0.0258252050211597,0.336144578313253,0.0,0.0,0.0,0.0,0.0,0.0749581850945445,0.0104792522211753,0.75,0.02239124918812393
2019-05-13,TRAIN_2016_2022,NET60,20,0.875,HIGH,HIGH,HIGH_ENTRY,0.375,B3,F_LOW,W-,HIGH|B3,HIGH|W-,HIGH|F_LOW,0.1231262722438332,0.1269831400505388,-0.0668166160421038,-0.0322886838110809,0.1515076316079627,-0.0746571050482801,0.3285111512959614,0.5,0.0,0.5,0.0,0.0,0.0756130319248701,0.0136712946533472,0.75,-0.05605372143841017
2019-05-20,TRAIN_2016_2022,NET60,20,0.75,HIGH,HIGH,HIGH_PERSIST,-0.125,B3,F_LOW,W-,HIGH|B3,HIGH|W-,HIGH|F_LOW,0.069974353073212,0.071831673664849,-0.0586455133350791,-0.0497456096603502,0.1730943404610582,-0.0777449831156545,0.3317278747742324,0.5,0.0,0.5,0.0,0.0,0.0784273021542489,0.0414059633467705,0.5,-0.042063643448295704
2019-05-27,TRAIN_2016_2022,NET60,20,0.75,HIGH,HIGH,HIGH_PERSIST,0.0,B2,F_HIGH,W-,HIGH|B1_B2,HIGH|W-,HIGH|F_HIGH,0.0241592996025113,0.0267158546925958,-0.0708646861005259,-0.0740582444055292,0.1747451667334276,-0.0948597960743796,0.2594594594594595,0.625,0.25,0.375,0.0,0.0,0.1102374158294696,0.0510898669151309,0.5,-0.046178604632016174
2019-06-03,TRAIN_2016_2022,NET60,20,0.75,HIGH,HIGH,HIGH_PERSIST,0.0,B2,F_LOW,W-,HIGH|B1_B2,HIGH|W-,HIGH|F_LOW,0.0022257774140022,0.0026728664119121,-0.0793803722167171,-0.0487150858627466,0.1805235256452462,-0.0902200597112868,0.2462462462462462,0.5,0.125,0.375,0.0,0.0,0.0902475053596829,0.0453029952019858,0.5,-0.06314201026246823
2019-06-11,TRAIN_2016_2022,NET60,20,0.75,HIGH,HIGH,HIGH_PERSIST,0.0,B3,F_HIGH,W+,HIGH|B3,HIGH|W+,HIGH|F_HIGH,-0.0888837591500183,-0.088153367857868,0.027334129442881,-0.0272049749007913,0.1611053796074471,-0.0493636625786199,0.3143371325734853,0.625,0.625,0.0,0.1666666666666666,0.0,0.0973199852727842,0.0403235305106675,0.5,0.036402454409811436
2019-06-18,TRAIN_2016_2022,NET60,20,0.75,HIGH,HIGH,HIGH_PERSIST,0.0,B3,F_HIGH,W+,HIGH|B3,HIGH|W+,HIGH|F_HIGH,-0.0588306351967483,-0.0572314907712624,0.01494214176208,-0.0291065478510669,0.1322165327468057,-0.0639645179125795,0.3958208955223881,0.5,0.5,0.0,0.1666666666666666,0.0,0.0876458711313903,0.0237735649052485,0.5,0.0246443243791023
2019-06-25,TRAIN_2016_2022,NET60,20,0.75,HIGH,HIGH,HIGH_PERSIST,0.0,B4,F_HIGH,W+,HIGH|B4,HIGH|W+,HIGH|F_HIGH,-0.0601408222568953,-0.0593513835446927,0.0273441485815897,-0.0069338188369705,0.1317495667695823,-0.0701095078510672,0.4150268336314848,0.5,0.5,0.0,0.1666666666666666,0.0,0.0390626853278218,0.0201519783896118,0.5,0.029655421527246532
2019-07-02,TRAIN_2016_2022,NET60,20,0.625,HIGH,HIGH,HIGH_PERSIST,-0.125,B3,F_HIGH,W+,HIGH|B3,HIGH|W+,HIGH|F_HIGH,-0.08623818697875,-0.0823510940239721,0.0063006041000228,-0.0556803429435212,0.1183202293625916,-0.084487896489385,0.3289708506841166,0.5,0.5,0.0,0.1666666666666666,0.0,0.0348565228091615,0.033526543988056,0.75,0.024860718414529866
2019-07-09,TRAIN_2016_2022,NET60,20,0.625,HIGH,HIGH,HIGH_PERSIST,0.0,B2,F_LOW,W-,HIGH|B1_B2,HIGH|W-,HIGH|F_LOW,-0.1182010124705113,-0.1209251961906718,-0.08931779810229,-0.1269370422596634,0.1537515095240308,-0.1342724070331228,0.3596908442330558,0.5,0.0,0.5,0.0,0.0,0.0412475577160992,0.0298545858892559,0.75,-0.0470054506824022
2019-07-30,TRAIN_2016_2022,NET60,20,0.625,HIGH,HIGH,HIGH_ENTRY,0.25,B2,F_LOW,W-,HIGH|B1_B2,HIGH|W-,HIGH|F_LOW,-0.0514884550411949,-0.0520593410119782,-0.1026982223245438,-0.1687216085360364,0.2254509136458649,-0.1594710346109915,0.4121500893388922,0.125,0.0,0.125,0.0,0.0,0.0413093522695027,0.0146289059473252,0.5,-0.046457686145865
2019-08-06,TRAIN_2016_2022,NET60,20,0.625,HIGH,HIGH,HIGH_PERSIST,0.0,B2,F_LOW,W-,HIGH|B1_B2,HIGH|W-,HIGH|F_LOW,0.0977844726067097,0.0986107470804731,-0.1475880072918981,-0.2025047291233731,0.3045622062968034,-0.2237235695565708,0.4848304580606781,0.5,0.0,0.5,0.0,0.0,0.0491820358701121,0.01352711521011,0.25,-0.0800864309174404
2019-08-13,TRAIN_2016_2022,NET60,20,0.625,HIGH,HIGH,HIGH_PERSIST,0.0,B2,F_LOW,W-,HIGH|B1_B2,HIGH|W-,HIGH|F_LOW,0.0421328907499979,0.0452128572717785,-0.1094729190088946,-0.1468987327204989,0.3431022351794761,-0.1723681362811557,0.2913946587537092,0.5,0.0,0.5,0.0,0.0,0.0405765759900732,0.0214936524140144,0.75,-0.0605066747687283
2019-09-20,TRAIN_2016_2022,NET60,20,0.625,HIGH,HIGH,HIGH_ENTRY,0.375,B4,F_LOW,W+,HIGH|B4,HIGH|W+,HIGH|F_LOW,0.0027870019142619,0.0042558757743602,0.0452840743058327,-0.0851142930123707,0.1818694530864752,-0.0839443803590878,0.4254566882734237,0.125,0.125,0.0,0.0,0.0,0.0239765978564515,0.0180525620416036,0.75,0.07365550530995627
2019-09-27,TRAIN_2016_2022,NET60,20,0.875,HIGH,HIGH,HIGH_PERSIST,0.25,B3,F_HIGH,W+,HIGH|B3,HIGH|W+,HIGH|F_HIGH,0.0192208354847209,0.0190988442321687,0.0364624210417092,-0.0986983611387406,0.1366670082201432,-0.0938410184572768,0.3630460448642267,0.5,0.5,0.0,0.5,0.0,0.0348370676440333,0.0182038493666019,0.75,0.06936187475462274
2019-10-22,TRAIN_2016_2022,NET60,20,0.625,HIGH,HIGH,HIGH_ENTRY,0.125,B3,F_HIGH,W+,HIGH|B3,HIGH|W+,HIGH|F_HIGH,0.0239479185833803,0.0254767907353825,-0.0035810226992393,-0.0316797121051315,0.1316111179169227,-0.0197563097244739,0.3665291691219799,0.375,0.375,0.0,0.1666666666666666,0.0,0.0530271669611377,0.0244091020354331,0.25,0.006978881335804533
2019-10-29,TRAIN_2016_2022,NET60,20,0.625,HIGH,HIGH,HIGH_PERSIST,0.0,B4,F_LOW,N+,HIGH|B4,HIGH|N+,HIGH|F_LOW,-0.0070632925861648,-0.0072135226880407,0.027743769529853,0.0323250960299994,0.1063583675054292,-0.0031714829944468,0.4102413184226015,0.25,0.25,0.0,0.0,0.0,0.0619765014819262,0.0230350810385226,0.25,0.0169687375198532
2019-12-03,TRAIN_2016_2022,NET60,20,0.75,HIGH,HIGH,HIGH_ENTRY,0.25,B3,F_LOW,N-,HIGH|B3,HIGH|N-,HIGH|F_LOW,0.0304405508464425,0.0260337623353957,-0.0475400381016599,0.0014493194906499,0.1305753204294227,-0.0496106751622558,0.2342028985507246,0.5,0.0,0.5,0.0,0.0,0.044088243982184,0.0125174996001156,0.5,-0.048023144598543205
2019-12-10,TRAIN_2016_2022,NET60,20,0.625,HIGH,HIGH,HIGH_PERSIST,-0.125,B3,F_LOW,W-,HIGH|B3,HIGH|W-,HIGH|F_LOW,0.0272274397114578,0.0233969906414939,-0.0488961328456591,-0.0077505963811596,0.1436022133868326,-0.0525744433412446,0.2314814814814814,0.25,0.0,0.25,0.0,0.0,0.0290534482136564,0.0090061673889183,0.25,-0.0463126007186059
2019-12-24,TRAIN_2016_2022,NET60,20,0.625,HIGH,HIGH,HIGH_ENTRY,0.125,B3,F_LOW,N+,HIGH|B3,HIGH|N+,HIGH|F_LOW,-0.0208725917871338,-0.0194275835425364,-0.0143194755339821,0.0160401188903871,0.1104380886857974,-0.0361069734221658,0.3911290322580645,0.375,0.25,0.125,0.0,0.1666666666666666,0.0124962717065025,0.0187798090585342,0.75,-0.0196661818307778
2020-01-03,TRAIN_2016_2022,NET60,20,0.625,HIGH,HIGH,HIGH_PERSIST,0.0,B4,F_LOW,N+,HIGH|B4,HIGH|N+,HIGH|F_LOW,-0.0132683526153172,-0.0144935400291516,0.054907540288438,0.0676816030661084,0.119312001390012,-0.0032307797426757,0.5054691997697179,0.375,0.375,0.0,0.0,0.0,0.0371081158410364,0.0283974386190104,0.25,0.03234700593306854
2020-01-17,TRAIN_2016_2022,NET60,20,0.625,HIGH,HIGH,HIGH_ENTRY,0.125,B4,F_HIGH,W+,HIGH|B4,HIGH|W+,HIGH|F_HIGH,0.0060025094728261,0.0122967771805841,0.0478096875228013,0.0506408057558867,0.2114581943227792,0.0,0.4759450171821305,0.5,0.5,0.0,0.1666666666666666,0.0,0.0304191287599532,0.0429060806650513,0.75,0.030929418937505733
2020-01-28,TRAIN_2016_2022,NET60,20,0.625,HIGH,HIGH,HIGH_PERSIST,0.0,B4,F_HIGH,N-,HIGH|B4,HIGH|N-,HIGH|F_HIGH,0.0360701342821305,0.0420190014696733,0.0271391281170783,0.015442362960228,0.2436606795043562,-0.0331046386825647,0.3996579247434436,0.5,0.5,0.0,0.1666666666666666,0.3333333333333333,0.016412914170333,0.049820208181382,0.75,0.0219916737970023
2020-02-04,TRAIN_2016_2022,NET60,20,0.625,HIGH,HIGH,HIGH_PERSIST,0.0,B3,F_LOW,W-,HIGH|B3,HIGH|W-,HIGH|F_LOW,-0.0532809107990073,-0.0498697983870868,-0.0189867646051468,-0.0143198927293456,0.2643377812482541,-0.0394672488190881,0.3692922374429224,0.375,0.25,0.125,0.0,0.1666666666666666,0.0235926652094005,0.0371994800791488,0.75,-0.014213467028698266
2020-03-10,TRAIN_2016_2022,NET60,20,0.625,HIGH,HIGH,HIGH_ENTRY,0.25,B2,F_LOW,N-,HIGH|B1_B2,HIGH|N-,HIGH|F_LOW,-0.1229199621127214,-0.1240152392233562,-0.1012012322691519,-0.0420997293399263,0.3210837759445262,-0.1136877410064483,0.2811244979919678,0.375,0.0,0.375,0.0,0.0,0.028020107731933,0.0302001103055787,0.75,-0.08716798915584313
2020-04-29,TRAIN_2016_2022,NET60,20,0.625,HIGH,HIGH,HIGH_ENTRY,0.125,B4,F_HIGH,W+,HIGH|B4,HIGH|W+,HIGH|F_HIGH,0.1478522942087649,0.1467461990525693,0.1643561011699421,-0.0365206976805875,0.2601790861787204,-0.0689752030056733,0.347326049453709,0.5,0.5,0.0,0.1666666666666666,0.0,0.1448660881505382,0.0692706515487363,0.75,0.17652966706347126
2020-09-01,TRAIN_2016_2022,NET60,20,0.75,HIGH,HIGH,HIGH_ENTRY,0.25,B3,F_HIGH,W+,HIGH|B3,HIGH|W+,HIGH|F_HIGH,0.0237986305314177,0.028287589129799,0.0373365910057073,0.1464874503137461,0.2764487161338791,-0.0036020918817921,0.3157596371882086,0.5,0.5,0.0,0.1666666666666666,0.0,0.1452340533141913,0.0317543107136347,1.0,-0.011492559098874734
2020-09-08,TRAIN_2016_2022,NET60,20,0.625,HIGH,HIGH,HIGH_PERSIST,-0.125,B4,F_HIGH,W+,HIGH|B4,HIGH|W+,HIGH|F_HIGH,-0.0058166924923928,-0.0045222992145355,0.0299811518897208,0.2867515830316631,0.2843059349447435,-0.0054895705784033,0.3790368271954674,0.625,0.625,0.0,0.5,0.0,0.1319708608713188,0.0119317596260571,0.25,-0.06560270912083357
2020-09-15,TRAIN_2016_2022,NET60,20,0.875,HIGH,HIGH,HIGH_PERSIST,0.25,B4,F_HIGH,W+,HIGH|B4,HIGH|W+,HIGH|F_HIGH,-0.0802916244008782,-0.0828659848306458,0.1295482691172371,0.2280864528376336,0.2153260369721872,0.0,0.3666666666666666,0.625,0.625,0.0,0.5,0.0,0.0579694664781035,0.0269025490849582,0.75,0.053519451504692575
2020-09-22,TRAIN_2016_2022,NET60,20,0.875,HIGH,HIGH,HIGH_PERSIST,0.0,B3,F_HIGH,W+,HIGH|B3,HIGH|W+,HIGH|F_HIGH,-0.0696078645195177,-0.0687536784592809,0.023665238989067,0.1867502326291634,0.2010863000296992,-0.0579497013092278,0.3421795595708639,0.75,0.75,0.0,0.5,0.0,0.0482049663761268,0.0209462546805106,0.75,-0.03858483855398747
2020-09-29,TRAIN_2016_2022,NET60,20,0.625,HIGH,HIGH,HIGH_PERSIST,-0.25,B3,F_HIGH,N-,HIGH|B3,HIGH|N-,HIGH|F_HIGH,-0.0515575223361144,-0.0494497401832706,-0.0037456724437546,0.1217823858287474,0.2711151312216865,-0.0594709514376463,0.1658206429780034,0.625,0.375,0.25,0.1666666666666666,0.3333333333333333,0.036396924497967,0.0545825267450173,0.75,-0.04433980105333707
2020-10-19,TRAIN_2016_2022,NET60,20,0.625,HIGH,HIGH,HIGH_ENTRY,0.125,B3,F_LOW,N-,HIGH|B3,HIGH|N-,HIGH|F_LOW,0.0176068400358257,0.0196039911477557,-0.0838246699438417,0.0547663623181873,0.2629310217490168,-0.0838246699438418,0.280652418447694,0.375,0.0,0.375,0.0,0.0,0.0598182271690376,0.061377879945872,0.25,-0.10208012404990413
2021-01-14,TRAIN_2016_2022,NET60,20,0.625,HIGH,HIGH,HIGH_ENTRY,0.25,B4,F_HIGH,W+,HIGH|B4,HIGH|W+,HIGH|F_HIGH,0.0443886629782438,0.0419800934442756,0.0613843965577374,0.1803544963296688,0.172662709758362,-0.0043951368265521,0.4856828193832599,0.5,0.5,0.0,0.1666666666666666,0.0,0.0345866427324901,0.0300504034643987,0.75,0.001266231114514467
2021-01-21,TRAIN_2016_2022,NET60,20,0.625,HIGH,HIGH,HIGH_PERSIST,0.0,B4,F_HIGH,W+,HIGH|B4,HIGH|W+,HIGH|F_HIGH,-0.0260183567838985,-0.0302487005964935,0.0447495581664929,0.2439008452575142,0.2106271764185743,0.0,0.3782297965915338,0.625,0.625,0.0,0.1666666666666666,0.0,0.0406899396211783,0.0304616225940743,0.75,-0.03655072358601184
2021-01-28,TRAIN_2016_2022,NET60,20,0.75,HIGH,HIGH,HIGH_PERSIST,0.125,B3,F_HIGH,W+,HIGH|B3,HIGH|W+,HIGH|F_HIGH,-0.0315618985081761,-0.0318797022173227,0.0201623747236145,0.184269939878402,0.2000358730990174,-0.0381451035067087,0.3543956043956044,0.75,0.75,0.0,0.5,0.0,0.0252114741513073,0.0122222394186152,0.5,-0.041260938569186174
2021-02-04,TRAIN_2016_2022,NET60,20,0.875,HIGH,HIGH,HIGH_PERSIST,0.125,B3,F_HIGH,W+,HIGH|B3,HIGH|W+,HIGH|F_HIGH,-0.0648754243315227,-0.0646022721903808,-0.0166122190249982,0.1274176021114936,0.243559098074006,-0.0307915404100477,0.215266337177375,0.875,0.75,0.125,0.5,0.0,0.0078030530515646,0.0133287053310119,0.75,-0.05908475306216274
2021-02-15,TRAIN_2016_2022,NET60,20,0.875,HIGH,HIGH,HIGH_PERSIST,0.0,B3,F_HIGH,W+,HIGH|B3,HIGH|W+,HIGH|F_HIGH,-0.0191005084678019,-0.0238410178139073,0.009591736307853,0.147878751186834,0.2422853732616987,-0.0093387291351895,0.2188015393073117,0.75,0.75,0.0,0.5,0.0,0.0377143992897276,0.0235765772276115,0.75,-0.039701180754425
2021-02-22,TRAIN_2016_2022,NET60,20,0.75,HIGH,HIGH,HIGH_PERSIST,-0.125,B3,F_HIGH,N-,HIGH|B3,HIGH|N-,HIGH|F_HIGH,0.0249908178605354,0.0230545640293102,-0.0181733590469022,0.0977091151380955,0.2139628343998137,-0.0295685176653672,0.3681318681318681,0.5,0.25,0.25,0.0,0.1666666666666666,0.051542906437695,0.0598953277424541,0.5,-0.05074306409293404
2021-03-02,TRAIN_2016_2022,NET60,20,0.75,HIGH,HIGH,HIGH_PERSIST,0.0,B3,F_HIGH,N-,HIGH|B3,HIGH|N-,HIGH|F_HIGH,0.0970206555453509,0.1019599301335826,-0.0216727184312621,0.0547895653174399,0.2554996095693118,-0.0589911138501394,0.2575342465753424,0.75,0.375,0.375,0.0,0.1666666666666666,0.0424996798240258,0.0471377345768323,0.5,-0.03993590687040873
2021-03-09,TRAIN_2016_2022,NET60,20,0.875,HIGH,HIGH,HIGH_PERSIST,0.125,B3,F_HIGH,N-,HIGH|B3,HIGH|N-,HIGH|F_HIGH,0.1072726922350327,0.1075774336089783,-0.0525080155094099,0.0024827011001917,0.2087519121706997,-0.0816827532380483,0.2344262295081967,0.75,0.25,0.5,0.0,0.1666666666666666,0.0907415713703011,0.0679472327001719,0.75,-0.05333558254280713
2021-03-16,TRAIN_2016_2022,NET60,20,0.75,HIGH,HIGH,HIGH_PERSIST,-0.125,B3,F_HIGH,N-,HIGH|B3,HIGH|N-,HIGH|F_HIGH,0.0919155503787724,0.0921968231902006,-0.0285204965516634,0.0410033523245236,0.2279673481746057,-0.037592880494756,0.2386673948661933,0.375,0.25,0.125,0.0,0.1666666666666666,0.078462164579855,0.0489894942777789,0.5,-0.04218828065983793
2021-03-23,TRAIN_2016_2022,NET60,20,0.875,HIGH,HIGH,HIGH_PERSIST,0.125,B3,F_HIGH,W+,HIGH|B3,HIGH|W+,HIGH|F_HIGH,0.1344991670506305,0.1321209404204244,-0.0074321950532519,0.0181392790140073,0.2277728934076838,-0.0367809537278942,0.2864953526517222,0.625,0.625,0.0,0.1666666666666666,0.0,0.0907712206945222,0.0199625013529294,0.75,-0.013478621391254334
2021-03-30,TRAIN_2016_2022,NET60,20,0.75,HIGH,HIGH,HIGH_PERSIST,-0.125,B4,F_HIGH,W+,HIGH|B4,HIGH|W+,HIGH|F_HIGH,0.1245130201850029,0.1263457058393218,0.0371645397888129,0.0351448514641343,0.1446140361426389,-0.0240189516591959,0.3656267104542967,0.625,0.625,0.0,0.5,0.0,0.1435456092069722,0.0253727728297593,1.0,0.025449589300768134
