Date,Universe,Factor,StockCode,StockName,FactorValue,ValueStatus,SourceRow
"2024-02-21","ALL","OP(FY1_1M_CHG)","A000020","동화약품","","BLANK","14"
"2024-02-21","ALL","OP(FY1_1M_CHG)","A000070","삼양홀딩스","","BLANK","15"
"2024-02-21","ALL","OP(FY1_1M_CHG)","A000080","하이트진로","2.63876251137396","OK","16"
"2024-02-21","ALL","OP(FY1_1M_CHG)","A000100","유한양행","-9.326171875","OK","17"
"2024-02-21","ALL","OP(FY1_1M_CHG)","A000120","CJ대한통운","2.41845302401395","OK","18"
"2024-02-21","ALL","OP(FY1_1M_CHG)","A000150","두산","-20.1246128488888","OK","19"
"2024-02-21","ALL","OP(FY1_1M_CHG)","A000210","DL","2.45237399367644","OK","20"
"2024-02-21","ALL","OP(FY1_1M_CHG)","A000240","한국앤컴퍼니","","BLANK","21"
"2024-02-21","ALL","OP(FY1_1M_CHG)","A000250","삼천당제약","","BLANK","22"
"2024-02-21","ALL","OP(FY1_1M_CHG)","A000270","기아","-.609718865622046","OK","23"
"2024-02-21","ALL","OP(FY1_1M_CHG)","A000370","한화손해보험","1.1759427613403","OK","24"
"2024-02-21","ALL","OP(FY1_1M_CHG)","A000400","롯데손해보험","","BLANK","25"
"2024-02-21","ALL","OP(FY1_1M_CHG)","A000430","대원강업","3.88272583201267","OK","26"
"2024-02-21","ALL","OP(FY1_1M_CHG)","A000480","CR홀딩스","","BLANK","27"
"2024-02-21","ALL","OP(FY1_1M_CHG)","A000490","대동","0","OK","28"
"2024-02-21","ALL","OP(FY1_1M_CHG)","A000540","흥국화재","","BLANK","29"
"2024-02-21","ALL","OP(FY1_1M_CHG)","A000640","동아쏘시오홀딩스","-3.02121055354372","OK","30"
"2024-02-21","ALL","OP(FY1_1M_CHG)","A000660","SK하이닉스","18.0476357551254","OK","31"
"2024-02-21","ALL","OP(FY1_1M_CHG)","A000670","영풍","","BLANK","32"
"2024-02-21","ALL","OP(FY1_1M_CHG)","A000680","LS네트웍스","","BLANK","33"
"2024-02-21","ALL","OP(FY1_1M_CHG)","A000720","현대건설","-5.96905741955911","OK","34"
"2024-02-21","ALL","OP(FY1_1M_CHG)","A000810","삼성화재","-7.13668443036152","OK","35"
"2024-02-21","ALL","OP(FY1_1M_CHG)","A000880","한화","1.2981505560248","OK","36"
"2024-02-21","ALL","OP(FY1_1M_CHG)","A000990","DB하이텍","-43.7460106722496","OK","37"
"2024-02-21","ALL","OP(FY1_1M_CHG)","A001040","CJ","-1.98677603145763","OK","38"
"2024-02-21","ALL","OP(FY1_1M_CHG)","A001060","JW중외제약","2.20759101471727","OK","39"
"2024-02-21","ALL","OP(FY1_1M_CHG)","A001120","LX인터내셔널","2.03839542934612","OK","40"
"2024-02-21","ALL","OP(FY1_1M_CHG)","A001200","유진투자증권","","BLANK","41"
"2024-02-21","ALL","OP(FY1_1M_CHG)","A001230","동국홀딩스","","BLANK","42"
"2024-02-21","ALL","OP(FY1_1M_CHG)","A001270","부국증권","","BLANK","43"
"2024-02-21","ALL","OP(FY1_1M_CHG)","A001340","PKC","","BLANK","44"
"2024-02-21","ALL","OP(FY1_1M_CHG)","A001390","KG케미칼","","BLANK","45"
"2024-02-21","ALL","OP(FY1_1M_CHG)","A001430","세아베스틸지주","-15.0009984025559","OK","46"
"2024-02-21","ALL","OP(FY1_1M_CHG)","A001440","대한전선","","BLANK","47"
"2024-02-21","ALL","OP(FY1_1M_CHG)","A001450","현대해상","-1.96717625899281","OK","48"
"2024-02-21","ALL","OP(FY1_1M_CHG)","A001460","BYC","","BLANK","49"
"2024-02-21","ALL","OP(FY1_1M_CHG)","A001470","삼부토건","","BLANK","50"
"2024-02-21","ALL","OP(FY1_1M_CHG)","A001500","현대차증권","","BLANK","51"
"2024-02-21","ALL","OP(FY1_1M_CHG)","A001510","SK증권","","BLANK","52"
"2024-02-21","ALL","OP(FY1_1M_CHG)","A001530","DI동일","0","OK","53"
"2024-02-21","ALL","OP(FY1_1M_CHG)","A001570","금양","","BLANK","54"
"2024-02-21","ALL","OP(FY1_1M_CHG)","A001630","종근당홀딩스","0","OK","55"
"2024-02-21","ALL","OP(FY1_1M_CHG)","A001680","대상","0","OK","56"
"2024-02-21","ALL","OP(FY1_1M_CHG)","A001720","신영증권","","BLANK","57"
"2024-02-21","ALL","OP(FY1_1M_CHG)","A001740","SK네트웍스","7.69418960244649","OK","58"
"2024-02-21","ALL","OP(FY1_1M_CHG)","A001780","알루코","","BLANK","59"
"2024-02-21","ALL","OP(FY1_1M_CHG)","A001790","대한제당","","BLANK","60"
"2024-02-21","ALL","OP(FY1_1M_CHG)","A001800","오리온홀딩스","","BLANK","61"
"2024-02-21","ALL","OP(FY1_1M_CHG)","A001820","삼화콘덴서","0","OK","62"
"2024-02-21","ALL","OP(FY1_1M_CHG)","A001940","KISCO홀딩스","","BLANK","63"
"2024-02-21","ALL","OP(FY1_1M_CHG)","A002030","아세아","","BLANK","64"
"2024-02-21","ALL","OP(FY1_1M_CHG)","A002150","도화엔지니어링","","BLANK","65"
"2024-02-21","ALL","OP(FY1_1M_CHG)","A002240","고려제강","","BLANK","66"
"2024-02-21","ALL","OP(FY1_1M_CHG)","A002310","아세아제지","","BLANK","67"
