date,universe,BREADTH_20,BREADTH_60,DISPERSION_20,DISPERSION_60,ABS_OPPORTUNITY_20,RANGE_20,LEADER_STRENGTH_20,LOSER_WEAKNESS_20,WINNER_GAP_20,CROSS_HORIZON_RANK_CORR,PREV_RANK_CORR_20,RANK_TURNOVER_20,BREADTH_CHANGE_20,DISPERSION_CHANGE_20,AVG_PAIR_CORR_60,PC1_SHARE_60,FACTOR_VOL_MEDIAN_60,SIGN_ALIGNMENT_20_60,TARGET_RANK_CORR_20,TARGET_RANK_CORR_60,TARGET_TOP2_SURVIVAL_20,TARGET_TOP2_SAME_20,TARGET_FACTOR_MOM_20,CUR20_MOM1M,FWD20_MOM1M,CUR20_MOM12_1,FWD20_MOM12_1,CUR20_OP12_REV,FWD20_OP12_REV,CUR20_OPFY1_REV,FWD20_OPFY1_REV,CUR20_PBR12MF,FWD20_PBR12MF,CUR20_PER12MF,FWD20_PER12MF,CUR20_PRIVATE_FLOW,FWD20_PRIVATE_FLOW,CUR20_FOREIGN_FLOW,FWD20_FOREIGN_FLOW
2018-08-13,KOSDAQ_PLUS_KOSPI_EX_K200,0.625,0.5,0.058990913457477534,0.0677752077140735,0.05025275791804762,0.15181570374956133,0.07168187449075092,0.08013382925881041,0.008029186693849777,0.38095238095238104,-0.4523809523809524,1.4523809523809523,0.0,0.008970704027289222,0.1743641707263324,0.4087162535893747,0.019778692929523844,0.625,-0.6190476190476191,0.3333333333333334,0.0,0.0,-0.1038843837270485,-0.058262655346396075,-0.004528448046221434,-0.05467023038364016,0.10144912699562636,0.014369745572797576,0.07354974067934306,0.03052039287054109,0.06055919896394024,0.09355304840316525,-0.06395366213736797,0.08552386170931547,-0.046894426367324105,0.029372602252031088,-0.010249461365542167,-0.035749526806494236,-0.025682945981969296
2018-08-21,KOSDAQ_PLUS_KOSPI_EX_K200,0.75,0.5,0.05108752905078327,0.07491564439666946,0.0448294342503459,0.14962284491676192,0.0248803248645173,0.12474252005224462,0.011844297852705132,0.1666666666666667,0.0,1.0,0.25,0.02143051844305168,0.15037868140458732,0.37983066680048405,0.020326822510325495,0.5,0.023809523809523815,0.023809523809523815,1.0,0.5,0.01897684570531033,-0.09049958312968254,0.0515929325092257,0.059123261787079384,0.05460037534306639,0.03150553506400877,0.06417279482803262,0.04727896393437425,0.04022377032532609,0.04293847779131399,-0.04863762058827492,0.036980338781115396,-0.07836133270067203,0.01390870095096619,-0.030679917283538027,-0.036400612564226664,0.005277521748546121
2018-08-28,KOSDAQ_PLUS_KOSPI_EX_K200,0.5,0.625,0.052687188946565856,0.08703707994232986,0.04009941338091072,0.16453751408607886,0.0993289044266989,0.06520860965937997,0.03987221245469219,0.7619047619047621,0.19047619047619052,0.8095238095238095,0.0,0.01302643174179504,0.06178773011170368,0.3332539708740985,0.016982557332752963,0.875,0.07142857142857144,-0.04761904761904763,1.0,0.0,0.0012180219470804832,-0.06704374859536422,0.051966988652220714,0.09749376549071465,0.026596728428471827,0.057621553036022455,0.02135240573688635,0.05021969238554291,0.04063321539132381,-0.017901522014479143,-0.005218511339965648,-0.0073163219340327545,-0.06390202371220877,0.0036460440620642576,-0.030872038756271647,-0.019552659529065375,-0.006453898381023504
2018-09-04,KOSDAQ_PLUS_KOSPI_EX_K200,0.375,0.5,0.07110545646281832,0.08298847936495846,0.05475540966752708,0.22219611139986606,0.14312090792208726,0.0790752034777788,0.07232335620096597,0.7142857142857144,-0.5000000000000001,1.5,-0.25,0.00632100912953408,0.023782008327694122,0.31256680989085156,0.01676324887692899,0.875,-0.4047619047619048,-0.2380952380952381,0.5,0.0,-0.06307567347979748,-0.020901867800859675,0.02834656973262839,0.13038337908138375,-0.0456049158919245,0.05806002288041778,0.020951540581006567,0.03884764943794505,0.07264432257282039,-0.0918127323184823,0.09641651904712711,-0.05879416533918558,0.005081452601549907,-0.004573189880547335,-0.020587756931805812,-0.03467027060139516,0.018420909731970525
2018-09-11,KOSDAQ_PLUS_KOSPI_EX_K200,0.375,0.5,0.06042231979446786,0.08312932116153558,0.04835837631716683,0.16540278913299433,0.10883808170150816,0.05656470743148617,0.027899386316283303,0.6666666666666669,-0.6190476190476191,1.619047619047619,-0.25,0.0014314063369903277,0.025120594488094762,0.3132006574838864,0.016382245479382725,0.875,-0.3571428571428572,-0.1666666666666667,0.5,0.0,-0.03595179477805743,-0.004528448046221434,-0.0003905529258542151,0.10144912699562636,-0.02461442670498415,0.07354974067934306,0.012956586845709106,0.06055919896394024,0.057753841751122525,-0.06395366213736797,0.055907157419744724,-0.046894426367324105,0.004338592277095099,-0.010249461365542167,-0.008406205973895298,-0.025682945981969296,0.029560561201732227
2018-09-18,KOSDAQ_PLUS_KOSPI_EX_K200,0.625,0.375,0.054025283874272904,0.06868269283836484,0.046693283165835237,0.14253412752870465,0.041422148791096514,0.10111197873760813,0.009572419484966233,0.4761904761904762,0.023809523809523815,0.9761904761904762,-0.125,0.0029377548234896314,0.03124347673752707,0.36665759944645704,0.017238020425492846,0.75,-0.6190476190476191,-0.261904761904762,0.5,0.0,-0.0732536432340043,0.0515929325092257,-0.01307332416721052,0.05460037534306639,-0.03814232468507206,0.06417279482803262,0.011351514594726275,0.04022377032532609,0.029727373739517393,-0.04863762058827492,0.07484786304848656,-0.07836133270067203,0.04486861332917624,-0.030679917283538027,0.009716595347838863,0.005277521748546121,0.003344782238802857
2018-09-28,KOSDAQ_PLUS_KOSPI_EX_K200,0.5,0.375,0.038683696619465975,0.07159357596979649,0.030874476299796533,0.11586901236442948,0.04390004145376036,0.07196897091066912,0.011333773260896907,0.2380952380952381,0.07142857142857144,0.9285714285714286,0.0,-0.014003492327099881,0.015454150697163549,0.38382029688658825,0.01726315592798865,0.875,-0.3571428571428572,-0.023809523809523815,0.5,0.0,-0.026497535677869666,0.051966988652220714,0.007139262772230426,0.026596728428471827,-0.10039568789224451,0.02135240573688635,-0.03003536280925856,0.04063321539132381,0.00032447310652061745,-0.005218511339965648,0.10023258155047987,-0.06390202371220877,0.07351402140945251,-0.030872038756271647,-0.013055214174962138,-0.006453898381023504,0.02579955970031822
2018-10-08,KOSDAQ_PLUS_KOSPI_EX_K200,0.75,0.625,0.046023625970210966,0.07803797967578713,0.03850674838635415,0.14202143493905162,0.07673029389063857,0.06529114104841305,0.023772196474306728,0.38095238095238104,-0.4047619047619048,1.4047619047619049,0.375,-0.025081830492607357,-0.039394414681200314,0.4038142520579483,0.014983684010394368,0.625,-0.4285714285714286,0.11904761904761905,0.5,0.0,-0.008567918028961952,0.02834656973262839,-0.08348406123699825,-0.0456049158919245,0.011386913966314305,0.020951540581006567,-0.04672317973307549,0.07264432257282039,-0.020564955301074828,0.09641651904712711,-0.0056202828337003075,0.005081452601549907,0.011949732499177745,-0.020587756931805812,-0.020436316043165537,0.018420909731970525,0.022809822130680724
2018-10-16,KOSDAQ_PLUS_KOSPI_EX_K200,0.625,0.75,0.029710144721759313,0.07217061417619186,0.024240990637517168,0.08236826845610667,0.04910625218972042,0.03326201626638625,0.0018466843313778014,0.5714285714285715,-0.3571428571428572,1.3571428571428572,0.25,-0.03071217507270855,-0.04667488129528414,0.4138448593985953,0.015121875204086782,0.625,0.09523809523809526,0.09523809523809526,0.5,0.5,0.02283253302786653,-0.0003905529258542151,-0.04464115248081402,-0.02461442670498415,-0.025133719380092234,0.012956586845709106,-0.06474121607678562,0.057753841751122525,-0.035119564556597704,0.055907157419744724,0.03156014903484783,0.004338592277095099,0.038926115671851225,-0.008406205973895298,-0.024090762197390703,0.029560561201732227,0.002696662149511697
2018-10-23,KOSDAQ_PLUS_KOSPI_EX_K200,0.75,0.5,0.03480396632442197,0.06669573930537753,0.028134048893853847,0.11299018773355862,0.064313808077204,0.04867637965635463,0.02997924971931032,0.3571428571428572,-0.6190476190476191,1.619047619047619,0.125,-0.019221317549850937,-0.054062457231833165,0.3951755872857793,0.01632303397573124,0.5,0.38095238095238104,-0.023809523809523815,1.0,0.5,0.07682139818837763,-0.01307332416721052,-0.11821030278925126,-0.03814232468507206,-0.007511049462139652,0.011351514594726275,-0.11271921823073161,0.029727373739517393,-0.05177600896850898,0.07484786304848656,0.0234920642640144,0.04486861332917624,0.004429379861349947,0.009716595347838863,-0.019048042798612164,0.003344782238802857,0.01221865977688874
