strategy,universe,horizon,sample,n_dates,gross_delta,turnover_delta,net_delta_0,net_delta_30,net_delta_60
HOT_HIGH30_DIAG,KOSPI_KOSDAQ_ALL,10,LATE_2020_2022,75,-0.0005696921844373144,0.29658333333333337,-0.0005696921844373144,-0.0014594421844373146,-0.0023491921844373148
HOT_HIGH30_DIAG,KOSPI_KOSDAQ_ALL,10,NORMAL_2023_2024,48,-0.0002838290177308945,0.3110677083333333,-0.0002838290177308945,-0.0012170321427308938,-0.0021502352677308947
HOT_HIGH30_DIAG,KOSPI_KOSDAQ_ALL,10,YTD_2026,13,-0.010949128275228367,0.28124999999999994,-0.010949128275228367,-0.011792878275228368,-0.012636628275228368
HOT_HIGH30_DIAG,KOSPI_KOSDAQ_ALL,20,BULL_2025,12,-0.012760422951689094,0.20677083333333332,-0.012760422951689094,-0.013380735451689095,-0.014001047951689096
HOT_HIGH30_DIAG,KOSPI_KOSDAQ_ALL,20,EARLY_2016_2019,48,-0.0017311527306842613,0.24036458333333333,-0.0017311527306842613,-0.002452246480684261,-0.0031733402306842614
HOT_HIGH30_DIAG,KOSPI_KOSDAQ_ALL,20,LATE_2020_2022,38,0.00498625795984391,0.19786184210526314,0.00498625795984391,0.004392672433528121,0.003799086907212332
HOT_HIGH30_DIAG,KOSPI_KOSDAQ_ALL,20,NORMAL_2023_2024,24,-0.0014783797946299542,0.2059895833333333,-0.0014783797946299542,-0.0020963485446299545,-0.0027143172946299545
HOT_HIGH30_DIAG,KOSPI_KOSDAQ_ALL,20,YTD_2026,6,-0.0046023857190274865,0.19791666666666666,-0.0046023857190274865,-0.005196135719027485,-0.005789885719027484
NEGLECT_LOW30,K200,5,BULL_2025,49,-0.0022265450985056996,0.3903061224489796,-0.0022265450985056996,-0.0033974634658526385,-0.004568381833199578
NEGLECT_LOW30,K200,5,EARLY_2016_2019,192,-0.0003537409229796297,0.4148763020833333,-0.0003537409229796297,-0.0015983698292296293,-0.0028429987354796292
NEGLECT_LOW30,K200,5,LATE_2020_2022,149,-0.0002352366172057718,0.3729446308724832,-0.0002352366172057718,-0.0013540705098232218,-0.0024729044024406712
NEGLECT_LOW30,K200,5,NORMAL_2023_2024,97,0.00030373177688533385,0.37461340206185567,0.00030373177688533385,-0.0008201084293002332,-0.0019439486354858
NEGLECT_LOW30,K200,5,YTD_2026,28,-0.010517537759501016,0.37165178571428564,-0.010517537759501016,-0.011632493116643878,-0.012747448473786732
NEGLECT_LOW30,K200,10,BULL_2025,25,-0.0034486201533966655,0.40950000000000003,-0.0034486201533966655,-0.004677120153396666,-0.005905620153396667
NEGLECT_LOW30,K200,10,EARLY_2016_2019,96,-0.0006265459378799515,0.4196614583333333,-0.0006265459378799515,-0.0018855303128799518,-0.0031445146878799515
NEGLECT_LOW30,K200,10,LATE_2020_2022,75,-0.0005286057548529138,0.3893333333333333,-0.0005286057548529138,-0.0016966057548529134,-0.002864605754852914
NEGLECT_LOW30,K200,10,NORMAL_2023_2024,48,-0.0033898606881446543,0.3960937500000001,-0.0033898606881446543,-0.004578141938144654,-0.005766423188144653
NEGLECT_LOW30,K200,10,YTD_2026,13,-0.016805322623062845,0.42788461538461536,-0.016805322623062845,-0.018088976469216693,-0.01937263031537054
NEGLECT_LOW30,K200,20,BULL_2025,12,-0.0008105772993704288,0.33749999999999997,-0.0008105772993704288,-0.0018230772993704303,-0.00283557729937043
NEGLECT_LOW30,K200,20,EARLY_2016_2019,48,0.0033193624269078036,0.359375,0.0033193624269078036,0.0022412374269078035,0.0011631124269078032
NEGLECT_LOW30,K200,20,LATE_2020_2022,38,-0.0016409347381216213,0.32763157894736844,-0.0016409347381216213,-0.002623829474963727,-0.003606724211805833
NEGLECT_LOW30,K200,20,NORMAL_2023_2024,24,-0.0028303681043451803,0.32968749999999997,-0.0028303681043451803,-0.00381943060434518,-0.0048084931043451806
NEGLECT_LOW30,K200,20,YTD_2026,6,-0.038612240427368584,0.32395833333333335,-0.038612240427368584,-0.03958411542736858,-0.040555990427368585
NEGLECT_LOW30,KOSDAQ,5,BULL_2025,49,-0.007737075742045328,0.3326506316812439,-0.007737075742045328,-0.00873502763708906,-0.00973297953213279
NEGLECT_LOW30,KOSDAQ,5,EARLY_2016_2019,152,-0.0007283701764495661,0.40010377506265665,-0.0007283701764495661,-0.0019286815016375364,-0.003128992826825506
NEGLECT_LOW30,KOSDAQ,5,LATE_2020_2022,145,-0.0009406910981970453,0.3355213464696223,-0.0009406910981970453,-0.0019472551376059127,-0.002953819177014779
NEGLECT_LOW30,KOSDAQ,5,NORMAL_2023_2024,97,-0.0028841489219886304,0.342278473244968,-0.0028841489219886304,-0.003910984341723535,-0.00493781976145844
NEGLECT_LOW30,KOSDAQ,5,YTD_2026,28,-0.009884956414616713,0.3255038265306123,-0.009884956414616713,-0.010861467894208549,-0.011837979373800383
NEGLECT_LOW30,KOSDAQ,10,BULL_2025,25,-0.021288202578046908,0.3519809523809524,-0.021288202578046908,-0.022344145435189765,-0.023400088292332623
NEGLECT_LOW30,KOSDAQ,10,EARLY_2016_2019,78,-0.003781859584198326,0.37774954212454215,-0.003781859584198326,-0.004915108210571953,-0.0060483568369455775
NEGLECT_LOW30,KOSDAQ,10,LATE_2020_2022,74,-0.00747114358495187,0.3254021879021879,-0.00747114358495187,-0.008447350148658434,-0.009423556712364996
NEGLECT_LOW30,KOSDAQ,10,NORMAL_2023_2024,48,-0.0018141931419115513,0.35593874007936516,-0.0018141931419115513,-0.0028820093621496463,-0.003949825582387742
NEGLECT_LOW30,KOSDAQ,10,YTD_2026,13,-0.02984750328519232,0.31710164835164834,-0.02984750328519232,-0.03079880823024727,-0.031750113175302214
NEGLECT_LOW30,KOSDAQ,20,BULL_2025,12,-0.01769576226793701,0.2640575396825397,-0.01769576226793701,-0.018487934886984633,-0.019280107506032252
NEGLECT_LOW30,KOSDAQ,20,EARLY_2016_2019,40,-0.005722857179711811,0.2518526785714286,-0.005722857179711811,-0.0064784152154260975,-0.007233973251140382
NEGLECT_LOW30,KOSDAQ,20,LATE_2020_2022,37,-0.008121215872508948,0.22453024453024453,-0.008121215872508948,-0.008794806606099681,-0.009468397339690413
NEGLECT_LOW30,KOSDAQ,20,NORMAL_2023_2024,24,-0.004285888740007677,0.2610987103174603,-0.004285888740007677,-0.005069184870960058,-0.005852481001912439
NEGLECT_LOW30,KOSDAQ,20,YTD_2026,6,-0.052562168609698055,0.23124999999999998,-0.052562168609698055,-0.053255918609698055,-0.05394966860969804
NEGLECT_LOW30,KOSDAQ_PLUS_KOSPI_EX_K200,5,BULL_2025,49,-0.0066969891010149945,0.35369897959183677,-0.0066969891010149945,-0.007758086039790504,-0.008819182978566015
NEGLECT_LOW30,KOSDAQ_PLUS_KOSPI_EX_K200,5,EARLY_2016_2019,192,-0.002265647589047209,0.404546130952381,-0.002265647589047209,-0.0034792859819043516,-0.004692924374761495
NEGLECT_LOW30,KOSDAQ_PLUS_KOSPI_EX_K200,5,LATE_2020_2022,148,-0.0009504830340566298,0.3476069819819819,-0.0009504830340566298,-0.0019933039800025757,-0.003036124925948522
NEGLECT_LOW30,KOSDAQ_PLUS_KOSPI_EX_K200,5,NORMAL_2023_2024,97,-0.0021434236101991293,0.34692562592047127,-0.0021434236101991293,-0.003184200487960544,-0.004224977365721958
NEGLECT_LOW30,KOSDAQ_PLUS_KOSPI_EX_K200,5,YTD_2026,28,-0.0035633680073205135,0.31160714285714286,-0.0035633680073205135,-0.0044981894358919455,-0.0054330108644633736
NEGLECT_LOW30,KOSDAQ_PLUS_KOSPI_EX_K200,10,BULL_2025,25,-0.01667652089599011,0.3675,-0.01667652089599011,-0.017779020895990108,-0.01888152089599011
NEGLECT_LOW30,KOSDAQ_PLUS_KOSPI_EX_K200,10,EARLY_2016_2019,96,-0.0018976473599773749,0.39006324404761905,-0.0018976473599773749,-0.003067837092120232,-0.00423802682426309
NEGLECT_LOW30,KOSDAQ_PLUS_KOSPI_EX_K200,10,LATE_2020_2022,75,-0.003104216371611598,0.3335833333333333,-0.003104216371611598,-0.004104966371611597,-0.005105716371611597
NEGLECT_LOW30,KOSDAQ_PLUS_KOSPI_EX_K200,10,NORMAL_2023_2024,48,-0.0018105943031613834,0.3484375,-0.0018105943031613834,-0.0028559068031613817,-0.0039012193031613828
NEGLECT_LOW30,KOSDAQ_PLUS_KOSPI_EX_K200,10,YTD_2026,13,-0.018274075462679923,0.3173076923076923,-0.018274075462679923,-0.019225998539603,-0.020177921616526078
NEGLECT_LOW30,KOSDAQ_PLUS_KOSPI_EX_K200,20,BULL_2025,12,-0.01970263448168293,0.2572916666666667,-0.01970263448168293,-0.020474509481682935,-0.021246384481682933
NEGLECT_LOW30,KOSDAQ_PLUS_KOSPI_EX_K200,20,EARLY_2016_2019,48,-0.002460835170221267,0.2808333333333333,-0.002460835170221267,-0.0033033351702212665,-0.0041458351702212655
NEGLECT_LOW30,KOSDAQ_PLUS_KOSPI_EX_K200,20,LATE_2020_2022,38,-0.006971283349623692,0.24353070175438596,-0.006971283349623692,-0.007701875454886849,-0.00843246756015001
NEGLECT_LOW30,KOSDAQ_PLUS_KOSPI_EX_K200,20,NORMAL_2023_2024,24,-0.0038723266290639578,0.24401041666666667,-0.0038723266290639578,-0.0046043578790639595,-0.005336389129063958
NEGLECT_LOW30,KOSDAQ_PLUS_KOSPI_EX_K200,20,YTD_2026,6,-0.04563260590339476,0.22499999999999995,-0.04563260590339476,-0.046307605903394757,-0.04698260590339476
NEGLECT_LOW30,KOSPI_ALL,5,BULL_2025,49,-0.0022868361324668057,0.38010204081632654,-0.0022868361324668057,-0.003427142254915785,-0.004567448377364765
NEGLECT_LOW30,KOSPI_ALL,5,EARLY_2016_2019,192,-0.001777836590758537,0.41917968749999995,-0.001777836590758537,-0.003035375653258536,-0.004292914715758537
NEGLECT_LOW30,KOSPI_ALL,5,LATE_2020_2022,149,-8.213557029204434e-05,0.3640939597315437,-8.213557029204434e-05,-0.0011744174494866752,-0.002266699328681306
NEGLECT_LOW30,KOSPI_ALL,5,NORMAL_2023_2024,97,-0.0018579105678651626,0.36473367697594505,-0.0018579105678651626,-0.0029521115987929977,-0.004046312629720833
NEGLECT_LOW30,KOSPI_ALL,5,YTD_2026,28,-0.009786154131993335,0.3337053571428571,-0.009786154131993335,-0.010787270203421906,-0.011788386274850475
NEGLECT_LOW30,KOSPI_ALL,10,BULL_2025,25,-0.0026453316953467753,0.4045,-0.0026453316953467753,-0.003858831695346775,-0.005072331695346774
NEGLECT_LOW30,KOSPI_ALL,10,EARLY_2016_2019,96,-0.001360973503679706,0.4063802083333334,-0.001360973503679706,-0.002580114128679706,-0.003799254753679706
NEGLECT_LOW30,KOSPI_ALL,10,LATE_2020_2022,75,0.001040279084946824,0.36074999999999996,0.001040279084946824,-4.197091505317616e-05,-0.0011242209150531758
NEGLECT_LOW30,KOSPI_ALL,10,NORMAL_2023_2024,48,-0.0036425521777912733,0.37617187500000004,-0.0036425521777912733,-0.004771067802791274,-0.0058995834277912745
NEGLECT_LOW30,KOSPI_ALL,10,YTD_2026,13,-0.016817644620444386,0.34807692307692306,-0.016817644620444386,-0.017861875389675153,-0.01890610615890592
NEGLECT_LOW30,KOSPI_ALL,20,BULL_2025,12,-0.00045766136519172657,0.31666666666666665,-0.00045766136519172657,-0.0014076613651917286,-0.0023576613651917276
NEGLECT_LOW30,KOSPI_ALL,20,EARLY_2016_2019,48,0.0020848822190843853,0.3196614583333333,0.0020848822190843853,0.0011258978440843858,0.00016691346908438592
NEGLECT_LOW30,KOSPI_ALL,20,LATE_2020_2022,38,-0.0044979644639419735,0.29588815789473677,-0.0044979644639419735,-0.005385628937626185,-0.006273293411310396
NEGLECT_LOW30,KOSPI_ALL,20,NORMAL_2023_2024,24,-0.0011055633199526192,0.28489583333333335,-0.0011055633199526192,-0.0019602508199526194,-0.0028149383199526194
NEGLECT_LOW30,KOSPI_ALL,20,YTD_2026,6,-0.03468362100269149,0.26979166666666665,-0.03468362100269149,-0.035492996002691485,-0.036302371002691486
NEGLECT_LOW30,KOSPI_EX_K200,5,BULL_2025,49,-0.00039732902040930947,0.3689601554907677,-0.00039732902040930947,-0.0015042094868816126,-0.002611089953353916
NEGLECT_LOW30,KOSPI_EX_K200,5,EARLY_2016_2019,185,-0.0006103567593622386,0.38368500643500647,-0.0006103567593622386,-0.001761411778667258,-0.002912466797972277
NEGLECT_LOW30,KOSPI_EX_K200,5,LATE_2020_2022,147,0.0003529871841772027,0.33556932296728215,0.0003529871841772027,-0.0006537207847246438,-0.0016604287536264898
NEGLECT_LOW30,KOSPI_EX_K200,5,NORMAL_2023_2024,97,-0.0030282711646318905,0.35034671084928815,-0.0030282711646318905,-0.004079311297179755,-0.005130351429727621
NEGLECT_LOW30,KOSPI_EX_K200,5,YTD_2026,28,-0.004717552732216497,0.33041454081632654,-0.004717552732216497,-0.005708796354665478,-0.006700039977114458
NEGLECT_LOW30,KOSPI_EX_K200,10,BULL_2025,25,0.00045983181610829494,0.40399999999999997,0.00045983181610829494,-0.0007521681838917044,-0.0019641681838917045
NEGLECT_LOW30,KOSPI_EX_K200,10,EARLY_2016_2019,92,0.0017103654409430307,0.3809375,0.0017103654409430307,0.0005675529409430309,-0.0005752595590569694
NEGLECT_LOW30,KOSPI_EX_K200,10,LATE_2020_2022,75,0.0011411165814526733,0.3252785714285714,0.0011411165814526733,0.00016528086716695862,-0.0008105548471187554
NEGLECT_LOW30,KOSPI_EX_K200,10,NORMAL_2023_2024,48,-0.00531015303947174,0.3428373015873016,-0.00531015303947174,-0.006338664944233644,-0.007367176848995548
NEGLECT_LOW30,KOSPI_EX_K200,10,YTD_2026,13,-0.0028674427394284486,0.34045329670329666,-0.0028674427394284486,-0.0038888026295383375,-0.004910162519648229
NEGLECT_LOW30,KOSPI_EX_K200,20,BULL_2025,12,0.002476526325056265,0.31145833333333334,0.002476526325056265,0.0015421513250562658,0.0006077763250562663
NEGLECT_LOW30,KOSPI_EX_K200,20,EARLY_2016_2019,45,0.004236632621839158,0.28353968253968254,0.004236632621839158,0.0033860135742201087,0.00253539452660106
NEGLECT_LOW30,KOSPI_EX_K200,20,LATE_2020_2022,38,-0.009645577073891895,0.2467590852130326,-0.009645577073891895,-0.010385854329530993,-0.01112613158517009
NEGLECT_LOW30,KOSPI_EX_K200,20,NORMAL_2023_2024,24,-0.011067991180487242,0.27020585317460316,-0.011067991180487242,-0.011878608740011051,-0.012689226299534862
NEGLECT_LOW30,KOSPI_EX_K200,20,YTD_2026,6,-0.007160115626214523,0.30193452380952385,-0.007160115626214523,-0.008065919197643092,-0.008971722769071667
NEGLECT_LOW30,KOSPI_KOSDAQ_ALL,5,BULL_2025,49,-0.007548877975815135,0.3529336734693878,-0.007548877975815135,-0.008607678996223299,-0.00966648001663146
NEGLECT_LOW30,KOSPI_KOSDAQ_ALL,5,EARLY_2016_2019,192,-0.0022966080055263557,0.4098310391865079,-0.0022966080055263557,-0.003526101123085879,-0.004755594240645403
NEGLECT_LOW30,KOSPI_KOSDAQ_ALL,5,LATE_2020_2022,149,-0.00030481065549521077,0.3436661073825503,-0.00030481065549521077,-0.0013358089776428618,-0.0023668072997905126
NEGLECT_LOW30,KOSPI_KOSDAQ_ALL,5,NORMAL_2023_2024,97,-0.0024000464696377947,0.3395618556701031,-0.0024000464696377947,-0.0034187320366481037,-0.004437417603658413
NEGLECT_LOW30,KOSPI_KOSDAQ_ALL,5,YTD_2026,28,-0.00986148681278044,0.2921875,-0.00986148681278044,-0.01073804931278044,-0.011614611812780439
NEGLECT_LOW30,KOSPI_KOSDAQ_ALL,10,BULL_2025,25,-0.01649594078852365,0.35475,-0.01649594078852365,-0.017560190788523646,-0.018624440788523645
NEGLECT_LOW30,KOSPI_KOSDAQ_ALL,10,EARLY_2016_2019,96,-0.0034369612475714947,0.38466145833333326,-0.0034369612475714947,-0.004590945622571494,-0.005744929997571494
NEGLECT_LOW30,KOSPI_KOSDAQ_ALL,10,LATE_2020_2022,75,-0.0027816425431779475,0.32591666666666663,-0.0027816425431779475,-0.003759392543177946,-0.004737142543177948
NEGLECT_LOW30,KOSPI_KOSDAQ_ALL,10,NORMAL_2023_2024,48,-0.002274539320963955,0.3412760416666667,-0.002274539320963955,-0.003298367445963955,-0.004322195570963955
NEGLECT_LOW30,KOSPI_KOSDAQ_ALL,10,YTD_2026,13,-0.02667413077582842,0.3038461538461539,-0.02667413077582842,-0.027585669237366883,-0.028497207698905343
NEGLECT_LOW30,KOSPI_KOSDAQ_ALL,20,BULL_2025,12,-0.025821843274861925,0.2333333333333333,-0.025821843274861925,-0.02652184327486193,-0.02722184327486193
NEGLECT_LOW30,KOSPI_KOSDAQ_ALL,20,EARLY_2016_2019,48,0.00011013084305760631,0.27411458333333333,0.00011013084305760631,-0.0007122129069423938,-0.001534556656942394
NEGLECT_LOW30,KOSPI_KOSDAQ_ALL,20,LATE_2020_2022,38,-0.007163886156857343,0.2399671052631579,-0.007163886156857343,-0.007883787472646817,-0.008603688788436292
NEGLECT_LOW30,KOSPI_KOSDAQ_ALL,20,NORMAL_2023_2024,24,0.0032736712436118947,0.22838541666666665,0.0032736712436118947,0.0025885149936118947,0.0019033587436118951
NEGLECT_LOW30,KOSPI_KOSDAQ_ALL,20,YTD_2026,6,-0.06204622743482884,0.21666666666666665,-0.06204622743482884,-0.06269622743482885,-0.06334622743482884
NEGLECT_LOW50,K200,5,BULL_2025,49,-0.0013747014956763412,0.31045918367346936,-0.0013747014956763412,-0.0023060790466967493,-0.003237456597717157
NEGLECT_LOW50,K200,5,EARLY_2016_2019,192,0.00030707959469183677,0.3193684895833333,0.00030707959469183677,-0.0006510258740581631,-0.001609131342808163
NEGLECT_LOW50,K200,5,LATE_2020_2022,149,0.0003658033790755028,0.28909395973154367,0.0003658033790755028,-0.0005014785001191277,-0.0013687603793137585
NEGLECT_LOW50,K200,5,NORMAL_2023_2024,97,0.0005161541743148878,0.2965850515463917,0.0005161541743148878,-0.0003736009803242874,-0.0012633561349634627
NEGLECT_LOW50,K200,5,YTD_2026,28,-0.004992252254499361,0.31629464285714287,-0.004992252254499361,-0.005941136183070789,-0.006890020111642219
NEGLECT_LOW50,K200,10,BULL_2025,25,-0.0013286231493184187,0.31525,-0.0013286231493184187,-0.0022743731493184184,-0.003220123149318418
NEGLECT_LOW50,K200,10,EARLY_2016_2019,96,0.0002521175706211713,0.32037760416666666,0.0002521175706211713,-0.0007090152418788289,-0.0016701480543788291
NEGLECT_LOW50,K200,10,LATE_2020_2022,75,0.0013479055456115162,0.3131666666666667,0.0013479055456115162,0.00040840554561151607,-0.0005310944543884834
NEGLECT_LOW50,K200,10,NORMAL_2023_2024,48,-0.0014589847118839894,0.319140625,-0.0014589847118839894,-0.0024164065868839896,-0.00337382846188399
NEGLECT_LOW50,K200,10,YTD_2026,13,-0.012150670208453455,0.33413461538461536,-0.012150670208453455,-0.013153074054607299,-0.014155477900761144
NEGLECT_LOW50,K200,20,BULL_2025,12,0.0009385789475123553,0.25416666666666665,0.0009385789475123553,0.00017607894751235612,-0.0005864210524876449
NEGLECT_LOW50,K200,20,EARLY_2016_2019,48,0.0036621148243871234,0.2578125,0.0036621148243871234,0.0028886773243871227,0.0021152398243871238
NEGLECT_LOW50,K200,20,LATE_2020_2022,38,-0.00030563620822247217,0.2384868421052632,-0.00030563620822247217,-0.0010210967345382622,-0.0017365572608540505
NEGLECT_LOW50,K200,20,NORMAL_2023_2024,24,-0.001079838129757309,0.23697916666666666,-0.001079838129757309,-0.0017907756297573091,-0.0025017131297573095
NEGLECT_LOW50,K200,20,YTD_2026,6,-0.024492267529484458,0.24375000000000002,-0.024492267529484458,-0.02522351752948446,-0.02595476752948446
NEGLECT_LOW50,KOSDAQ,5,BULL_2025,49,-0.0039770715473426465,0.3012755102040816,-0.0039770715473426465,-0.0048808980779548915,-0.0057847246085671366
NEGLECT_LOW50,KOSDAQ,5,EARLY_2016_2019,192,-0.0017011205493313532,0.34702380952380957,-0.0017011205493313532,-0.0027421919779027815,-0.0037832634064742104
NEGLECT_LOW50,KOSDAQ,5,LATE_2020_2022,149,0.0002767560425813894,0.30570469798657723,0.0002767560425813894,-0.0006403580513783416,-0.0015574721453380739
NEGLECT_LOW50,KOSDAQ,5,NORMAL_2023_2024,97,-0.0015798557336639872,0.29358431516936667,-0.0015798557336639872,-0.0024606086791720875,-0.0033413616246801875
NEGLECT_LOW50,KOSDAQ,5,YTD_2026,28,-0.0053352982480612396,0.2696428571428572,-0.0053352982480612396,-0.006144226819489811,-0.006953155390918383
NEGLECT_LOW50,KOSDAQ,10,BULL_2025,25,-0.013550608704019022,0.31575000000000003,-0.013550608704019022,-0.014497858704019024,-0.015445108704019024
NEGLECT_LOW50,KOSDAQ,10,EARLY_2016_2019,96,-0.0019220060526440746,0.3478515625,-0.0019220060526440746,-0.002965560740144075,-0.004009115427644074
NEGLECT_LOW50,KOSDAQ,10,LATE_2020_2022,75,-0.0023956869781716467,0.30025,-0.0023956869781716467,-0.0032964369781716472,-0.004197186978171646
NEGLECT_LOW50,KOSDAQ,10,NORMAL_2023_2024,48,0.0003028601628598379,0.3087797619047619,0.0003028601628598379,-0.000623479122854448,-0.0015498184085687339
NEGLECT_LOW50,KOSDAQ,10,YTD_2026,13,-0.015516142546477098,0.28221153846153846,-0.015516142546477098,-0.016362777161861713,-0.01720941177724633
NEGLECT_LOW50,KOSDAQ,20,BULL_2025,12,-0.015053909967025075,0.21822916666666667,-0.015053909967025075,-0.015708597467025073,-0.016363284967025073
NEGLECT_LOW50,KOSDAQ,20,EARLY_2016_2019,48,-0.001446975581461816,0.2602864583333333,-0.001446975581461816,-0.002227834956461817,-0.003008694331461816
NEGLECT_LOW50,KOSDAQ,20,LATE_2020_2022,38,-0.005387644909055464,0.20970394736842105,-0.005387644909055464,-0.006016756751160729,-0.0066458685932659885
NEGLECT_LOW50,KOSDAQ,20,NORMAL_2023_2024,24,-0.0011839936400300525,0.23385416666666667,-0.0011839936400300525,-0.0018855561400300525,-0.0025871186400300526
NEGLECT_LOW50,KOSDAQ,20,YTD_2026,6,-0.03894823958119464,0.18125,-0.03894823958119464,-0.03949198958119464,-0.040035739581194635
NEGLECT_LOW50,KOSDAQ_PLUS_KOSPI_EX_K200,5,BULL_2025,49,-0.003492454879339142,0.285969387755102,-0.003492454879339142,-0.004350363042604448,-0.005208271205869755
NEGLECT_LOW50,KOSDAQ_PLUS_KOSPI_EX_K200,5,EARLY_2016_2019,192,-0.0018178752401898626,0.323046875,-0.0018178752401898626,-0.0027870158651898624,-0.0037561564901898623
NEGLECT_LOW50,KOSDAQ_PLUS_KOSPI_EX_K200,5,LATE_2020_2022,149,0.0004120265622440739,0.279991610738255,0.0004120265622440739,-0.00042794826997069157,-0.0012679231021854572
NEGLECT_LOW50,KOSDAQ_PLUS_KOSPI_EX_K200,5,NORMAL_2023_2024,97,-0.002016091205548962,0.2791237113402062,-0.002016091205548962,-0.0028534623395695805,-0.0036908334735901997
NEGLECT_LOW50,KOSDAQ_PLUS_KOSPI_EX_K200,5,YTD_2026,28,0.00014553496523674964,0.24486607142857136,0.00014553496523674964,-0.0005890632490489647,-0.0013236614633346784
NEGLECT_LOW50,KOSDAQ_PLUS_KOSPI_EX_K200,10,BULL_2025,25,-0.011660835911061724,0.30400000000000005,-0.011660835911061724,-0.012572835911061724,-0.013484835911061725
NEGLECT_LOW50,KOSDAQ_PLUS_KOSPI_EX_K200,10,EARLY_2016_2019,96,-0.0016769132127258599,0.31432291666666673,-0.0016769132127258599,-0.0026198819627258597,-0.0035628507127258603
NEGLECT_LOW50,KOSDAQ_PLUS_KOSPI_EX_K200,10,LATE_2020_2022,75,-0.0013699506451605814,0.2765833333333333,-0.0013699506451605814,-0.002199700645160582,-0.0030294506451605807
NEGLECT_LOW50,KOSDAQ_PLUS_KOSPI_EX_K200,10,NORMAL_2023_2024,48,4.4531925292671616e-05,0.27890624999999997,4.4531925292671616e-05,-0.0007921868247073293,-0.0016289055747073288
NEGLECT_LOW50,KOSDAQ_PLUS_KOSPI_EX_K200,10,YTD_2026,13,-0.003407812498100487,0.2442307692307692,-0.003407812498100487,-0.004140504805792795,-0.004873197113485102
NEGLECT_LOW50,KOSDAQ_PLUS_KOSPI_EX_K200,20,BULL_2025,12,-0.013221318243314177,0.19895833333333332,-0.013221318243314177,-0.013818193243314176,-0.01441506824331418
NEGLECT_LOW50,KOSDAQ_PLUS_KOSPI_EX_K200,20,EARLY_2016_2019,48,-0.0005279328817718079,0.225,-0.0005279328817718079,-0.001202932881771808,-0.0018779328817718083
NEGLECT_LOW50,KOSDAQ_PLUS_KOSPI_EX_K200,20,LATE_2020_2022,38,-0.0047975153961152695,0.1837171052631579,-0.0047975153961152695,-0.005348666711904743,-0.005899818027694216
NEGLECT_LOW50,KOSDAQ_PLUS_KOSPI_EX_K200,20,NORMAL_2023_2024,24,0.002076499196681899,0.1796875,0.002076499196681899,0.0015374366966818991,0.0009983741966818995
NEGLECT_LOW50,KOSDAQ_PLUS_KOSPI_EX_K200,20,YTD_2026,6,-0.023029334748160518,0.14479166666666665,-0.023029334748160518,-0.023463709748160522,-0.02389808474816052
NEGLECT_LOW50,KOSPI_ALL,5,BULL_2025,49,-0.00135854026244299,0.30191326530612245,-0.00135854026244299,-0.002264280058361357,-0.0031700198542797247
NEGLECT_LOW50,KOSPI_ALL,5,EARLY_2016_2019,192,-0.0007690199659809211,0.31682942708333334,-0.0007690199659809211,-0.001719508247230921,-0.002669996528480921
NEGLECT_LOW50,KOSPI_ALL,5,LATE_2020_2022,149,-0.00015984289408989448,0.2882969798657718,-0.00015984289408989448,-0.0010247338336872099,-0.001889624773284525
NEGLECT_LOW50,KOSPI_ALL,5,NORMAL_2023_2024,97,-0.000583173509681284,0.2958762886597938,-0.000583173509681284,-0.0014708023756606658,-0.0023584312416400468
NEGLECT_LOW50,KOSPI_ALL,5,YTD_2026,28,-0.0032526720391837546,0.27321428571428574,-0.0032526720391837546,-0.0040723148963266115,-0.004891957753469469
NEGLECT_LOW50,KOSPI_ALL,10,BULL_2025,25,-0.0005993964814081952,0.31299999999999994,-0.0005993964814081952,-0.0015383964814081948,-0.0024773964814081948
NEGLECT_LOW50,KOSPI_ALL,10,EARLY_2016_2019,96,-1.2785383014494761e-05,0.3167317708333333,-1.2785383014494761e-05,-0.0009629806955144948,-0.0019131760080144944
NEGLECT_LOW50,KOSPI_ALL,10,LATE_2020_2022,75,-7.053690563618917e-05,0.2939166666666667,-7.053690563618917e-05,-0.000952286905636189,-0.0018340369056361898
NEGLECT_LOW50,KOSPI_ALL,10,NORMAL_2023_2024,48,-0.0024164258496130672,0.29856770833333335,-0.0024164258496130672,-0.003312128974613067,-0.004207832099613067
NEGLECT_LOW50,KOSPI_ALL,10,YTD_2026,13,-0.010317247961128144,0.27884615384615385,-0.010317247961128144,-0.011153786422666605,-0.011990324884205069
NEGLECT_LOW50,KOSPI_ALL,20,BULL_2025,12,0.003514537974382946,0.2348958333333333,0.003514537974382946,0.002809850474382947,0.0021051629743829453
NEGLECT_LOW50,KOSPI_ALL,20,EARLY_2016_2019,48,0.0030636834767841,0.23059895833333333,0.0030636834767841,0.0023718866017841,0.0016800897267840998
NEGLECT_LOW50,KOSPI_ALL,20,LATE_2020_2022,38,-0.00398831893769319,0.20953947368421053,-0.00398831893769319,-0.004616937358745823,-0.005245555779798456
NEGLECT_LOW50,KOSPI_ALL,20,NORMAL_2023_2024,24,0.0015282091980239971,0.20286458333333335,0.0015282091980239971,0.0009196154480239967,0.00031102169802399665
NEGLECT_LOW50,KOSPI_ALL,20,YTD_2026,6,-0.01713148205480718,0.20833333333333334,-0.01713148205480718,-0.017756482054807184,-0.01838148205480718
