strategy,universe,horizon,sample,n_dates,gross_delta,turnover_delta,net_delta_0,net_delta_30,net_delta_60,metric,mean,ci025,ci975,p_gt0
NEGLECT_LOW50,KOSPI_EX_K200,5,YTD_2026,28,0.000414672860556587,0.27120535714285715,0.000414672860556587,-0.00039894321087198434,-0.001212559282300556,net_60,-0.001212559282300556,-0.005673009183312775,0.0027296659411865654,0.2965
NEGLECT_LOW50,KOSPI_EX_K200,10,BULL_2025,25,-0.0023961343107901534,0.34075000000000005,-0.0023961343107901534,-0.0034183843107901536,-0.004440634310790154,gross_delta,-0.0023961343107901534,-0.008818299269298079,0.0036799898489006523,0.23283333333333334
NEGLECT_LOW50,KOSPI_EX_K200,10,BULL_2025,25,-0.0023961343107901534,0.34075000000000005,-0.0023961343107901534,-0.0034183843107901536,-0.004440634310790154,net_30,-0.0034183843107901536,-0.009754851441143518,0.0026634390901276914,0.1425
NEGLECT_LOW50,KOSPI_EX_K200,10,BULL_2025,25,-0.0023961343107901534,0.34075000000000005,-0.0023961343107901534,-0.0034183843107901536,-0.004440634310790154,net_60,-0.004440634310790154,-0.011021954187054954,0.0017667043281894244,0.075
NEGLECT_LOW50,KOSPI_EX_K200,10,EARLY_2016_2019,96,5.897273422526047e-05,0.3323567708333333,5.897273422526047e-05,-0.0009380975782747394,-0.0019351678907747396,gross_delta,5.897273422526047e-05,-0.002050833909322458,0.0020982759883431093,0.5325
NEGLECT_LOW50,KOSPI_EX_K200,10,EARLY_2016_2019,96,5.897273422526047e-05,0.3323567708333333,5.897273422526047e-05,-0.0009380975782747394,-0.0019351678907747396,net_30,-0.0009380975782747394,-0.0030261159193632147,0.0011507360848791637,0.20083333333333334
NEGLECT_LOW50,KOSPI_EX_K200,10,EARLY_2016_2019,96,5.897273422526047e-05,0.3323567708333333,5.897273422526047e-05,-0.0009380975782747394,-0.0019351678907747396,net_60,-0.0019351678907747396,-0.003972925166367019,8.606037977107263e-05,0.030166666666666668
NEGLECT_LOW50,KOSPI_EX_K200,10,LATE_2020_2022,75,0.0016082973036429889,0.3245238095238096,0.0016082973036429889,0.0006347258750715596,-0.0003388455534998684,gross_delta,0.0016082973036429889,-0.0017360238510872872,0.0048799111287307784,0.8336666666666667
NEGLECT_LOW50,KOSPI_EX_K200,10,LATE_2020_2022,75,0.0016082973036429889,0.3245238095238096,0.0016082973036429889,0.0006347258750715596,-0.0003388455534998684,net_30,0.0006347258750715596,-0.0026209752146960827,0.003835440246002533,0.6591666666666667
NEGLECT_LOW50,KOSPI_EX_K200,10,LATE_2020_2022,75,0.0016082973036429889,0.3245238095238096,0.0016082973036429889,0.0006347258750715596,-0.0003388455534998684,net_60,-0.0003388455534998684,-0.003717838385706017,0.00281607614890326,0.41883333333333334
