date,UNIVERSE_POS20_BREADTH,SELECTED_POS20_BREADTH,SELECTED_RET20_DISPERSION,SELECTED_TOP5_POS_CONC,SELECTED_ACT5_GT1_SHARE,SELECTED_ACT5_RANK_MEDIAN,HOLDING_RETENTION_4STATE,MOMENTUM_OVERLAP,OP12_OVERLAP,ALL_FACTOR_MULTIPLICITY,value,is_high,GROSS_FWD5,GROSS_FWD5_NPHASE,GROSS_FWD10,GROSS_FWD10_NPHASE,GROSS_FWD20,GROSS_FWD20_NPHASE,NET60_FWD5,NET60_FWD5_NPHASE,NET60_FWD10,NET60_FWD10_NPHASE,NET60_FWD20,NET60_FWD20_NPHASE,sample,OPFY1_LS20,OPFY1_LS_RANK20,OPFY1_MINUS_FACTOR_MEDIAN20,REVISION_FAMILY_RANK20,REVISION_MINUS_MOMENTUM20,OPFY1_SPREAD_SHARE20,OPFY1_LS_ACCEL20,AVG_PAIR_CORR_120D,PC1_SHARE_120D,REV_MOM_CORR_120D
2019-07-23,0.2121739130434782,0.3,0.0986183429703887,0.9851101559015758,0.2105263157894736,0.5906120023767083,0.35,0.25,0.65,0.2214285714285714,0.375,False,-0.0320425608352442,10,-0.1174900494516699,10,-0.0629458763063203,10,-0.0331215564189588,10,-0.1195711046333674,10,-0.0685689873325557,10,EARLY_2016_2019,0.00020124934409238016,0.75,0.0054126320322336885,0.25,-0.004953835289064457,0.0021947614863578285,-0.01400219285654658,0.10041586363306275,0.36028882812373897,0.41328366632021596
2019-07-30,0.1048667439165701,0.2,0.1038723677500762,1.0,0.4210526315789473,0.5116140559857058,0.4,0.3,0.65,0.2642857142857143,0.625,True,-0.0882839865660652,10,-0.0530411174551559,10,-0.0450116349474339,10,-0.0894233314885392,10,-0.0556745975554962,10,-0.0514884550411949,10,EARLY_2016_2019,0.03369247210834403,1.0,0.02905867289500763,1.0,0.017111816973590377,0.18068661397289426,-0.00010392011278703706,0.08765558086916915,0.37407415723913934,0.4234558967024324
2019-08-06,0.0653935185185185,0.25,0.1028315479107111,1.0,0.6842105263157895,0.7049375371802499,0.35,0.3,0.65,0.2642857142857143,0.625,True,0.0386931810956813,10,0.0618714018549713,10,0.1050968705802949,10,0.0370898531286544,10,0.0579965343741782,10,0.0977844726067097,10,EARLY_2016_2019,0.04133741133860003,0.875,0.016976935675974802,0.75,-0.007982983992770143,0.16014333902886327,0.00043757016567491647,0.07723788783439016,0.3710445996706102,0.40816513176578284
2019-08-13,0.1114962449451184,0.3,0.1168626896886318,0.98537260756334,0.45,0.6896142433234422,0.2,0.4,0.8,0.2571428571428572,0.625,True,0.022314689235075,10,0.0084727120905163,10,0.0486688953949985,10,0.0201567319921058,10,0.0044262557790889,10,0.0421328907499979,10,EARLY_2016_2019,0.047380276992699644,1.0,0.034051771920753926,1.0,0.009461807953442536,0.22004686298439988,0.05983241654112659,0.06468870032141431,0.35989704181091053,0.39324716347702177
2019-08-21,0.1701268742791234,0.6,0.079695191411067,0.6905976605972838,0.6,0.7363582443653618,0.15,0.6,0.8,0.2928571428571429,0.5,False,-0.0135476245637638,10,0.0406449399968149,10,0.0555587687173615,10,-0.0154263209944116,10,0.0375462734383868,10,0.049239592091493,10,EARLY_2016_2019,0.025602782333383534,0.75,0.02869765521298362,1.0,0.039214941964185956,0.1993803257004924,0.025401532989291153,0.07603672606990572,0.3421270755142139,0.4742778720238743
2019-08-28,0.3532796317606444,0.65,0.1107547905554651,0.5914915604009333,0.35,0.6260379596678529,0.2,0.5,0.8,0.3142857142857143,0.25,False,0.0549337092692298,10,0.039838993362775,10,0.0604683409651537,10,0.0537985139434985,10,0.0375191081990007,10,0.0543666715731668,10,EARLY_2016_2019,-0.022050203590399442,0.5,-0.005050897564365497,0.75,0.026314005324223844,0.34768879848379314,-0.05574267569874347,0.08635045106278334,0.34876784378881515,0.6211877601807302
2019-09-04,0.8573893041978148,0.95,0.1367668729915681,0.4028240756384039,0.4,0.6688350088704909,0.1,0.6,0.75,0.3214285714285714,0.375,False,-0.0143129041527244,10,0.0143082334170002,10,-0.0120877748119872,10,-0.0154532331362446,10,0.0112479503911006,10,-0.0183292754017222,10,EARLY_2016_2019,-0.02348697586749693,0.5,-0.004275288874689975,0.75,0.0673319005854619,0.1123618708579795,-0.06482438720609696,0.08271031308748947,0.34916597241844705,0.5617381741936608
2019-09-11,0.7464142283419392,0.85,0.1108941945217895,0.4532268504928687,0.2,0.4066193853427896,0.3,0.6,0.7,0.3214285714285714,0.25,False,0.0290378982926394,10,0.0198526274740906,10,0.0243723192862559,10,0.027122517114489,10,0.0162537867280242,10,0.0176235506405665,10,EARLY_2016_2019,-0.02507106861443309,0.375,-0.0036761918036340435,0.75,0.0515710659284479,0.2788101157466016,-0.07245134560713273,0.06762106218282618,0.370594478370721,0.5838777886788361
2019-09-20,0.7322247706422018,0.8,0.1211178756986725,0.5889076189874717,0.4,0.4510901591043017,0.2,0.55,0.7,0.2857142857142857,0.625,True,-0.0089340759083325,10,-0.0260202488281117,10,0.0092789158273861,10,-0.0105933199976905,10,-0.0292464553792557,10,0.0027870019142619,10,EARLY_2016_2019,0.01643922387882668,1.0,0.01142192687122523,1.0,0.04616128876336312,0.26372019811983294,-0.009163558454556853,0.05083322240536063,0.3511770410505111,0.5363268684639073
2019-09-27,0.7098623853211009,0.9,0.1244834376272402,0.5942838004923926,0.25,0.4710743801652892,0.2,0.6,0.65,0.3,0.875,True,-0.0172320281849748,10,0.0044395347909315,10,0.0257443842633217,10,-0.0188538241736649,10,0.0013537572287515,10,0.0192208354847209,10,EARLY_2016_2019,0.02509428230464228,0.875,0.010469564523847952,0.75,0.04002421731410377,0.3383995351984373,0.04714448589504172,0.05614032035700574,0.35341187003859215,0.5400084545751718
