date,universe,family,cut_name,state6,cut,top_20d,bottom_20d,spread_20d,spread_60d,member_positive_spread_share_20d,member_same_sign_20d
2023-09-13,K200,MOMENTUM,Q33,N-,0.012964610503860108,-0.01785881714895854,-0.01712587452005454,-0.0007329426289039986,0.08328923759438811,0.5,0.0
2023-09-20,K200,MOMENTUM,Q33,N+,0.012964610503860108,0.019718677112604777,0.02903176747638536,-0.009313090363780585,0.07741880280480984,0.0,1.0
2023-09-27,K200,MOMENTUM,Q33,N-,0.012964610503860108,-0.03229403243429341,-0.04341493254410855,0.011120900109815146,0.05466426763925136,1.0,1.0
2023-10-11,K200,MOMENTUM,Q33,N-,0.012964610503860108,-0.040858666254023124,-0.05309168826946831,0.012233022015445183,0.008881391830607877,1.0,1.0
2023-10-18,K200,MOMENTUM,Q33,N-,0.012964610503860108,-0.04486558750314751,-0.033531460064586294,-0.011334127438561215,0.001563046791031586,0.0,1.0
2023-10-25,K200,MOMENTUM,Q33,R-,0.012964610503860108,-0.09946391334776239,-0.07643744158202781,-0.02302647176573458,-0.07492667556287413,0.0,1.0
2023-11-01,K200,MOMENTUM,Q33,N-,0.012964610503860108,-0.08173802517169948,-0.07212461552935745,-0.00961340964234203,-0.0029544394152649645,0.5,0.0
2023-11-08,K200,MOMENTUM,Q33,R-,0.012964610503860108,-0.013613076405677549,0.030413417980891033,-0.04402649438656858,-0.03030697654612946,0.0,1.0
2023-11-15,K200,MOMENTUM,Q33,R+,0.012964610503860108,0.005585797844485985,0.03999266840617133,-0.03440687056168534,-0.04458988415601639,0.5,0.0
2023-11-22,K200,MOMENTUM,Q33,R+,0.012964610503860108,0.05479174222489047,0.0873827612688225,-0.032591019043932024,-0.06481325621558709,0.5,0.0
2023-11-29,K200,MOMENTUM,Q33,R+,0.012964610503860108,0.0750386081066221,0.12076842231963614,-0.04572981421301403,-0.03949732126651817,0.0,1.0
2023-12-06,K200,MOMENTUM,Q33,N+,0.012964610503860108,0.03449978520888286,0.03880558901235931,-0.004305803803476449,-0.03484573553503589,0.5,0.0
2023-12-13,K200,MOMENTUM,Q33,N+,0.012964610503860108,0.024388369272665855,0.01727353212857663,0.0071148371440892255,-0.038588284247721094,1.0,1.0
2023-12-20,K200,MOMENTUM,Q33,N+,0.012964610503860108,0.04939822810445449,0.03664781499185166,0.012750413112602832,-0.04426984046623572,1.0,1.0
2023-12-28,K200,MOMENTUM,Q33,N+,0.012964610503860108,0.04554143849173409,0.044545945465735315,0.0009954930259987727,-0.054134164719782385,0.5,0.0
2024-01-08,K200,MOMENTUM,Q33,R-,0.012964610503860108,-0.008319721189217644,0.006674367946870818,-0.014994089136088462,-0.06561598066979091,0.5,0.0
2024-01-15,K200,MOMENTUM,Q33,R-,0.012964610503860108,-0.015809012985563364,0.00801981154573328,-0.023828824531296644,-0.052616264065796114,0.0,1.0
2024-01-22,K200,MOMENTUM,Q33,N-,0.012964610503860108,-0.08516108385193288,-0.07933845758383085,-0.005822626268102038,-0.025167966472072756,0.5,0.0
2024-01-29,K200,MOMENTUM,Q33,R-,0.012964610503860108,-0.08771144154572297,-0.03809721124011689,-0.04961423030560608,-0.10068395109508677,0.0,1.0
2024-02-05,K200,MOMENTUM,Q33,R-,0.012964610503860108,-0.009846095484505879,0.013289893665841657,-0.023135989150347536,-0.04384472467389977,0.0,1.0
2024-02-14,K200,MOMENTUM,Q33,R+,0.012964610503860108,0.0037242098144827374,0.0456340355906204,-0.041909825776137666,-0.060277943300947046,0.0,1.0
2024-02-21,K200,MOMENTUM,Q33,R+,0.012964610503860108,0.07912937098568573,0.13385965226866703,-0.0547302812829813,-0.04616073184311409,0.0,1.0
2024-02-28,K200,MOMENTUM,Q33,N+,0.012964610503860108,0.06665826906373895,0.06472947148589103,0.0019287975778479183,-0.05237218714794678,0.5,0.0
2024-03-07,K200,MOMENTUM,Q33,W+,0.012964610503860108,0.04040581552441247,0.012410024543754172,0.027995790980658297,-0.011120624666492995,0.5,0.0
2024-03-14,K200,MOMENTUM,Q33,W+,0.012964610503860108,0.0635095357872999,0.008622682124341363,0.054886853662958535,-0.01251368428984101,1.0,1.0
2024-03-21,K200,MOMENTUM,Q33,W+,0.012964610503860108,0.03413674358777796,-0.01664082243147702,0.05077756601925498,-0.005599259611251073,1.0,1.0
2024-03-28,K200,MOMENTUM,Q33,W+,0.012964610503860108,0.03542818428203054,0.008447550950640537,0.026980633331390003,-0.025242638915499382,0.5,0.0
2024-04-04,K200,MOMENTUM,Q33,N+,0.012964610503860108,0.01492840096620518,0.017688123375964482,-0.002759722409759302,0.001530080053318006,0.5,0.0
2024-04-12,K200,MOMENTUM,Q33,W-,0.012964610503860108,-0.015100572719931149,-0.038900851230730504,0.023800278510799355,0.037727441269980844,0.5,0.0
2024-04-19,K200,MOMENTUM,Q33,W-,0.012964610503860108,-0.029512631030682357,-0.06882476461686926,0.039312133586186904,0.0447799197659533,1.0,1.0
2024-04-26,K200,MOMENTUM,Q33,W+,0.012964610503860108,0.018642380407601467,-0.036460922569516385,0.05510330297711785,0.09046270859781869,1.0,1.0
2024-05-07,K200,MOMENTUM,Q33,W+,0.012964610503860108,0.047492361691554796,0.03018113153740054,0.017311230154154256,0.04467256141373821,1.0,1.0
2024-05-14,K200,MOMENTUM,Q33,N+,0.012964610503860108,0.07801220201331671,0.06782049682856295,0.010191705184753763,0.09403313988411521,1.0,1.0
2024-05-22,K200,MOMENTUM,Q33,W+,0.012964610503860108,0.10005620495819278,0.08214417934674367,0.01791202561144911,0.11313724815478199,1.0,1.0
2024-05-29,K200,MOMENTUM,Q33,W+,0.012964610503860108,0.05471996681971936,0.02154182506233515,0.033178141757384205,0.11983552357328742,1.0,1.0
2024-06-05,K200,MOMENTUM,Q33,W+,0.012964610503860108,0.009236648112955104,-0.01726714085737857,0.026503788970333675,0.04264932460803128,1.0,1.0
2024-06-13,K200,MOMENTUM,Q33,W+,0.012964610503860108,0.026574099326897693,-0.005895468966727879,0.03246956829362557,0.06971725394945616,1.0,1.0
2024-06-20,K200,MOMENTUM,Q33,N+,0.012964610503860108,0.008500878995458372,0.010318002072082999,-0.0018171230766246271,0.05860315165551766,0.5,0.0
2024-06-27,K200,MOMENTUM,Q33,N+,0.012964610503860108,0.012364688430411608,0.001675532837249527,0.01068915559316208,0.10172217495392433,0.5,0.0
2024-07-04,K200,MOMENTUM,Q33,N+,0.012964610503860108,0.013960870642687473,0.005594576964441211,0.008366293678246262,0.05386990272457837,0.5,0.0
2024-07-11,K200,MOMENTUM,Q33,N-,0.012964610503860108,-0.0033055670514609004,0.00908354031592884,-0.01238910736738974,0.03183366735211424,0.5,0.0
2024-07-18,K200,MOMENTUM,Q33,N-,0.012964610503860108,-0.013499447743143267,-0.005717704558841907,-0.00778174318430136,0.007372735935523789,0.5,0.0
2024-07-25,K200,MOMENTUM,Q33,N-,0.012964610503860108,-0.039439071352765476,-0.03236871767428795,-0.007070353678477526,0.035517688601080066,0.0,1.0
2024-08-01,K200,MOMENTUM,Q33,W+,0.012964610503860108,0.0018427279955326448,-0.035889674095383794,0.03773240209091644,0.0724486315367292,1.0,1.0
2024-08-08,K200,MOMENTUM,Q33,W-,0.012964610503860108,-0.08490600583635033,-0.14361278495974472,0.05870677912339439,0.07723492662038012,0.5,0.0
2024-08-16,K200,MOMENTUM,Q33,W-,0.012964610503860108,-0.03297978458585216,-0.08755065164479348,0.05457086705894132,0.04548246927025268,1.0,1.0
2024-08-23,K200,MOMENTUM,Q33,W+,0.012964610503860108,0.0009154147154166736,-0.037639869941299864,0.03855528465671654,0.04055811002127685,0.5,0.0
2024-08-30,K200,MOMENTUM,Q33,W-,0.012964610503860108,-0.019707077588413946,-0.04855303733744021,0.028845959749026262,0.07337855159152573,0.5,0.0
2024-09-06,K200,MOMENTUM,Q33,N-,0.012964610503860108,-0.013018956227464185,-0.00153627482615748,-0.011482681401306705,0.03735625606389037,0.0,1.0
2024-09-13,K200,MOMENTUM,Q33,R-,0.012964610503860108,-0.018084389585134142,0.0018525532176949522,-0.019936942802829094,0.027801155630692853,0.5,0.0
2024-09-25,K200,MOMENTUM,Q33,R-,0.012964610503860108,-0.008028257297656771,0.040482797141722315,-0.04851105443937909,-0.01518619215858974,0.0,1.0
2024-10-04,K200,MOMENTUM,Q33,R-,0.012964610503860108,-0.0074259097544637775,0.04108883954399545,-0.048514749298459225,0.019815727342719303,0.0,1.0
2024-10-14,K200,MOMENTUM,Q33,R+,0.012964610503860108,0.0897257525108337,0.1119429974229933,-0.022217244912159595,0.03342812548505225,0.5,0.0
2024-10-21,K200,MOMENTUM,Q33,W+,0.012964610503860108,0.05097441527167401,0.03342753998729675,0.01754687528437726,0.053236945058427465,0.5,0.0
2024-10-28,K200,MOMENTUM,Q33,W+,0.012964610503860108,0.043370854338444786,-0.008307324222075696,0.05167817856052048,0.04294097670193464,1.0,1.0
2024-11-04,K200,MOMENTUM,Q33,W+,0.012964610503860108,0.02232485141804541,-0.00900998423642696,0.03133483565447237,0.013119677105054683,1.0,1.0
2024-11-11,K200,MOMENTUM,Q33,W-,0.012964610503860108,-0.012268834202876056,-0.08767025306089005,0.07540141885801399,0.04944286900535544,1.0,1.0
2024-11-18,K200,MOMENTUM,Q33,W-,0.012964610503860108,-0.06485286620725095,-0.1249814663286215,0.06012860012137056,0.05909863414946259,1.0,1.0
2024-11-25,K200,MOMENTUM,Q33,W-,0.012964610503860108,-0.05469244263765727,-0.10439319292475768,0.049700750287100415,0.054265848814689766,1.0,1.0
2024-12-02,K200,MOMENTUM,Q33,W-,0.012964610503860108,-0.060988617434501236,-0.12920421961230233,0.0682156021778011,0.054438451778615504,1.0,1.0
2024-12-09,K200,MOMENTUM,Q33,W-,0.012964610503860108,-0.10646345850906391,-0.13956652907895983,0.03310307056989592,0.08888929871649054,1.0,1.0
2024-12-16,K200,MOMENTUM,Q33,R-,0.012964610503860108,-0.001015056527712943,0.021158834236617352,-0.022173890764330295,0.05841658590947685,0.5,0.0
2024-12-23,K200,MOMENTUM,Q33,N-,0.012964610503860108,-0.027507886359639744,-0.023253778979609008,-0.004254107380030736,0.09166167208351361,0.5,0.0
2025-01-02,K200,MOMENTUM,Q33,N-,0.012964610503860108,-0.021471471612070636,-0.02845739250640522,0.006985920894334585,0.10096998381068789,0.5,0.0
2025-01-09,K200,MOMENTUM,Q33,R+,0.012964610503860108,0.07482961002167632,0.13116644939469024,-0.056336839373013925,0.060651960746122446,0.5,0.0
2025-01-16,K200,MOMENTUM,Q33,W+,0.012964610503860108,0.04125345059397523,0.013352080601148009,0.02790136999282722,0.06727336461769329,0.5,0.0
2025-01-23,K200,MOMENTUM,Q33,W+,0.012964610503860108,0.05411287428299305,0.005873326448471383,0.04823954783452167,0.08913189794267273,1.0,1.0
2025-02-05,K200,MOMENTUM,Q33,W+,0.012964610503860108,0.07669435196997854,0.051492935046163035,0.0252014169238155,0.0997409786588821,1.0,1.0
2025-02-12,K200,MOMENTUM,Q33,W+,0.012964610503860108,0.06630066260682388,-0.007789080439370322,0.0740897430461942,0.05836224471815088,1.0,1.0
2025-02-19,K200,MOMENTUM,Q33,W+,0.012964610503860108,0.10062753468322394,0.07012350939829592,0.030504025284928016,0.03751215476089831,1.0,1.0
2025-02-26,K200,MOMENTUM,Q33,R+,0.012964610503860108,0.07473739156669179,0.1401604247168038,-0.065423033150112,-0.01845721366203401,0.0,1.0
2025-03-06,K200,MOMENTUM,Q33,R+,0.012964610503860108,0.061053116684567144,0.07699789571054216,-0.01594477902597502,0.017671304090519424,0.0,1.0
2025-03-13,K200,MOMENTUM,Q33,R+,0.012964610503860108,0.02440395503116366,0.07247881589037042,-0.04807486085920676,-0.029642023884289825,0.0,1.0
2025-03-20,K200,MOMENTUM,Q33,R-,0.012964610503860108,-0.025124018310849983,0.005590413904155822,-0.030714432215005805,0.026765087842763657,0.0,1.0
2025-03-27,K200,MOMENTUM,Q33,N-,0.012964610503860108,-0.047336789448599315,-0.057188363802448405,0.00985157435384909,-0.002003154569379495,0.5,0.0
2025-04-03,K200,MOMENTUM,Q33,W-,0.012964610503860108,-0.06598343264966411,-0.094093824262238,0.028110391612573893,0.04114985883990663,0.5,0.0
2025-04-10,K200,MOMENTUM,Q33,W-,0.012964610503860108,-0.08395261669112342,-0.10404973992796762,0.020097123236844205,0.04721603150784792,0.5,0.0
2025-04-17,K200,MOMENTUM,Q33,W-,0.012964610503860108,-0.04439609141243672,-0.09584150106240286,0.051445409649966134,0.05236910281024476,1.0,1.0
2025-04-24,K200,MOMENTUM,Q33,W+,0.012964610503860108,0.014645587280238903,-0.033412399975409235,0.04805798725564814,-0.00018179293262288176,0.5,0.0
2025-05-02,K200,MOMENTUM,Q33,W+,0.012964610503860108,0.08656566824471157,0.05840414621648926,0.028161522028222308,0.0441897541758276,0.5,0.0
2025-05-13,K200,MOMENTUM,Q33,W+,0.012964610503860108,0.15541591444395975,0.08327181587290777,0.07214409857105197,0.043342719334301893,1.0,1.0
2025-05-20,K200,MOMENTUM,Q33,W+,0.012964610503860108,0.12728751848778574,0.017380562025775648,0.1099069564620101,0.12515999807580303,1.0,1.0
2025-05-27,K200,MOMENTUM,Q33,W+,0.012964610503860108,0.15050863366298284,-0.03161803019019571,0.18212666385317855,0.22960329590256268,1.0,1.0
2025-06-04,K200,MOMENTUM,Q33,W+,0.012964610503860108,0.17386112690508115,0.024447517024779097,0.14941360988030206,0.20906134096042073,1.0,1.0
2025-06-12,K200,MOMENTUM,Q33,W+,0.012964610503860108,0.18127442726988074,0.05247865959080422,0.12879576767907652,0.22878819895026337,1.0,1.0
2025-06-19,K200,MOMENTUM,Q33,W+,0.012964610503860108,0.21248533925336432,0.06787571338394516,0.14460962586941917,0.3238278048241632,1.0,1.0
2025-06-26,K200,MOMENTUM,Q33,W+,0.012964610503860108,0.19680267320399447,0.1321378958473889,0.06466477735660559,0.3373872725432152,1.0,1.0
2025-07-03,K200,MOMENTUM,Q33,N+,0.012964610503860108,0.10101170536855641,0.10575103921087203,-0.004739333842315618,0.2053721434128306,0.5,0.0
2025-07-10,K200,MOMENTUM,Q33,W+,0.012964610503860108,0.09483265693072718,0.06240229737753977,0.032430359553187404,0.28303027780138534,1.0,1.0
2025-07-17,K200,MOMENTUM,Q33,R+,0.012964610503860108,0.03215094553867748,0.09116550424847603,-0.05901455870979855,0.22528265283283289,0.0,1.0
2025-07-24,K200,MOMENTUM,Q33,R-,0.012964610503860108,-0.008603254631412538,0.06595277384902509,-0.07455602848043763,0.19643699659272973,0.0,1.0
2025-07-31,K200,MOMENTUM,Q33,N+,0.012964610503860108,0.023254968211413818,0.03115274176488958,-0.007897773553475762,0.15441714126318362,0.5,0.0
2025-08-07,K200,MOMENTUM,Q33,R-,0.012964610503860108,-0.02227765376976143,0.02360987573718165,-0.04588752950694308,0.11993091461674843,0.5,0.0
2025-08-14,K200,MOMENTUM,Q33,R-,0.012964610503860108,-0.04076235276749518,0.028374378825802404,-0.06913673159329758,0.0021633194362389307,0.0,1.0
2025-08-22,K200,MOMENTUM,Q33,R-,0.012964610503860108,-0.04886802510702182,-0.016738728080142762,-0.032129297026879056,-0.058081084214717915,0.0,1.0
2025-08-29,K200,MOMENTUM,Q33,R-,0.012964610503860108,-0.04409025080277795,-0.01807657764816417,-0.02601367315461378,-0.0426444052968431,0.0,1.0
2025-09-05,K200,MOMENTUM,Q33,R-,0.012964610503860108,-0.037243495485303924,-0.013050987962064498,-0.024192507523239426,-0.042717384563172534,0.0,1.0
2025-09-12,K200,MOMENTUM,Q33,W+,0.012964610503860108,0.03603033527528443,0.016367088876565683,0.019663246398718748,-0.11474170571764986,0.5,0.0
2025-09-19,K200,MOMENTUM,Q33,W+,0.012964610503860108,0.07229850314872133,0.044857893160886286,0.02744060998783504,-0.08400313421575367,0.5,0.0
2025-09-26,K200,MOMENTUM,Q33,N+,0.012964610503860108,0.00796815158755848,0.00865976809265967,-0.0006916165051011891,-0.03534779414362321,0.5,0.0
2025-10-10,K200,MOMENTUM,Q33,W+,0.012964610503860108,0.03722133702283004,0.007567105262613172,0.029654231760216865,-0.04155011821354415,1.0,1.0
2025-10-17,K200,MOMENTUM,Q33,R+,0.012964610503860108,0.007167556811978892,0.05422195269973451,-0.04705439588775562,-0.10095656290418908,0.5,0.0
2025-10-24,K200,MOMENTUM,Q33,R+,0.012964610503860108,0.07319899857462886,0.09200325428146328,-0.018804255706834416,-0.02733666725369699,0.5,0.0
2025-10-31,K200,MOMENTUM,Q33,W+,0.012964610503860108,0.16096632819577428,0.12842070508253212,0.03254562311324216,0.0010039787756255247,0.5,0.0
2025-11-07,K200,MOMENTUM,Q33,R+,0.012964610503860108,0.07208820830896245,0.10980783407024353,-0.03771962576128107,-0.033033908153529135,0.0,1.0
2025-11-14,K200,MOMENTUM,Q33,W+,0.012964610503860108,0.08032942548825694,0.06580687118116946,0.014522554307087487,-0.014710638976995094,1.0,1.0
2025-11-21,K200,MOMENTUM,Q33,R-,0.012964610503860108,-0.04520717156153087,0.0014875333760924203,-0.04669470493762329,-0.043919744383253745,0.0,1.0
2025-11-28,K200,MOMENTUM,Q33,R-,0.012964610503860108,-0.05868973950041845,0.022236482853985162,-0.08092622235440361,-0.061964618118820036,0.0,1.0
2025-12-05,K200,MOMENTUM,Q33,R+,0.012964610503860108,0.019519567317185738,0.058776376269044306,-0.03925680895185857,-0.05023157308563708,0.0,1.0
2025-12-12,K200,MOMENTUM,Q33,R+,0.012964610503860108,0.0021962404458732987,0.03544861990218018,-0.03325237945630688,-0.07296454654851314,0.0,1.0
2025-12-19,K200,MOMENTUM,Q33,R+,0.012964610503860108,0.009113382067231335,0.03665156815412329,-0.027538186086891958,-0.09968978141986118,0.0,1.0
2025-12-29,K200,MOMENTUM,Q33,N-,0.012964610503860108,-0.0026120058080055797,0.0022937741159461122,-0.004905779923951692,-0.06618367079536447,0.5,0.0
2026-01-07,K200,MOMENTUM,Q33,W+,0.012964610503860108,0.016760033309797473,-0.03726829711439461,0.054028330424192084,-0.019912767298368772,1.0,1.0
2026-01-14,K200,MOMENTUM,Q33,W+,0.012964610503860108,0.10711723230094417,-0.02644977139237925,0.13356700369332342,0.12427954299064292,1.0,1.0
2026-01-21,K200,MOMENTUM,Q33,W+,0.012964610503860108,0.18636013034447063,0.020144804608658307,0.16621532573581232,0.08394329913494158,1.0,1.0
2026-01-28,K200,MOMENTUM,Q33,W+,0.012964610503860108,0.20332072584902572,0.09738575382292192,0.1059349720261038,0.005378650743480318,1.0,1.0
2026-02-04,K200,MOMENTUM,Q33,W+,0.012964610503860108,0.21340614331526342,0.1475403362971217,0.06586580701814171,0.08811695491888427,1.0,1.0
2026-02-11,K200,MOMENTUM,Q33,R+,0.012964610503860108,0.08661952740233914,0.1464735832540751,-0.05985405585173598,0.04994173171933136,0.0,1.0
2026-02-23,K200,MOMENTUM,Q33,R+,0.012964610503860108,0.13662273279865422,0.1651847745688093,-0.02856204177015509,0.1285094334825425,0.5,0.0
2026-03-03,K200,MOMENTUM,Q33,W+,0.012964610503860108,0.0817981897304576,0.05580948767166927,0.025988702058788338,0.1370620771580211,0.5,0.0
2026-03-10,K200,MOMENTUM,Q33,N-,0.012964610503860108,-0.03003513102638844,-0.036165595889396385,0.006130464863007945,0.13186857040747246,0.5,0.0
2026-03-17,K200,MOMENTUM,Q33,W+,0.012964610503860108,0.011618738240732673,-0.044996381034271615,0.05661511927500429,0.15106579697504596,0.5,0.0
2026-03-24,K200,MOMENTUM,Q33,N-,0.012964610503860108,-0.07220888824274962,-0.07205755011941628,-0.0001513381233333444,0.14806879019214136,0.5,0.0
