date,sample,universe,leader_family,alternative_family,leader_strength,leader_strength_cut,leader_state,alternative_state,rotation_regime,mkt_1d,mkt_5d,mkt_20d,leader_top_fwd20,leader_spread_fwd20,alt_top_fwd20,alt_spread_fwd20
2023-08-23,POST_DISCOVERY,KOSPI_EX_K200,MOMENTUM,REVISION,0.13845161734917943,0.09699631536056459,R-,R-,ALT_REVERSE,0.0050848872246574,0.027818847593460445,0.010037992773500055,-0.010383499907989369,-0.033230976587130034,0.005277107424644933,-0.02332558737715318
2023-08-23,POST_DISCOVERY,KOSPI_EX_K200,MOMENTUM,VALUE,0.13845161734917943,0.09699631536056459,R-,W+,GENUINE_ROTATION,0.0050848872246574,0.027818847593460445,0.010037992773500055,-0.010383499907989369,-0.033230976587130034,0.060872501810544266,0.11441436835322327
2023-08-23,POST_DISCOVERY,KOSPI_EX_K200,MOMENTUM,FLOW,0.13845161734917943,0.09699631536056459,R-,R-,ALT_REVERSE,0.0050848872246574,0.027818847593460445,0.010037992773500055,-0.010383499907989369,-0.033230976587130034,0.006600399631822906,0.010859423798191159
2023-08-30,POST_DISCOVERY,KOSPI_EX_K200,MOMENTUM,REVISION,0.10952805536578275,0.09699631536056459,R-,R-,ALT_REVERSE,0.0036744233413322,-0.007875813313316177,-0.05070054046590716,-0.07371314618421654,-0.014952899652980967,-0.05753328458089657,-0.028366773840418635
2023-08-30,POST_DISCOVERY,KOSPI_EX_K200,MOMENTUM,VALUE,0.10952805536578275,0.09699631536056459,R-,N+,NO_CLEAR_ROTATION,0.0036744233413322,-0.007875813313316177,-0.05070054046590716,-0.07371314618421654,-0.014952899652980967,0.01956601663233526,0.13697715816828282
2023-08-30,POST_DISCOVERY,KOSPI_EX_K200,MOMENTUM,FLOW,0.10952805536578275,0.09699631536056459,R-,R-,ALT_REVERSE,0.0036744233413322,-0.007875813313316177,-0.05070054046590716,-0.07371314618421654,-0.014952899652980967,-0.05210116848165269,0.025681022369023587
2016-05-18,TRAIN,KOSPI_KOSDAQ_ALL,VALUE,MOMENTUM,0.06924181334830759,0.06679041453589199,R-,W+,GENUINE_ROTATION,-0.0053064060244901,0.0029799965569344694,-0.0023684458363340834,-0.03610481772100482,-0.0371633455936764,-0.011270257237311343,0.017998633522082197
2016-05-18,TRAIN,KOSPI_KOSDAQ_ALL,VALUE,REVISION,0.06924181334830759,0.06679041453589199,R-,W-,DEFENSIVE_ROTATION,-0.0053064060244901,0.0029799965569344694,-0.0023684458363340834,-0.03610481772100482,-0.0371633455936764,-0.014257448889512525,0.010751302337226654
2016-05-18,TRAIN,KOSPI_KOSDAQ_ALL,VALUE,FLOW,0.06924181334830759,0.06679041453589199,R-,R-,ALT_REVERSE,-0.0053064060244901,0.0029799965569344694,-0.0023684458363340834,-0.03610481772100482,-0.0371633455936764,-0.011404902053137378,0.005704375294500963
2023-04-26,POST_DISCOVERY,KOSPI_KOSDAQ_ALL,MOMENTUM,REVISION,0.11170265204124885,0.06679041453589199,R-,W+,GENUINE_ROTATION,0.007818453355057,0.008441477721246341,0.02752597266625828,-0.017416888702765587,-0.020422151660865917,0.025333462637732396,0.011280452490004311
2023-04-26,POST_DISCOVERY,KOSPI_KOSDAQ_ALL,MOMENTUM,VALUE,0.11170265204124885,0.06679041453589199,R-,W+,GENUINE_ROTATION,0.007818453355057,0.008441477721246341,0.02752597266625828,-0.017416888702765587,-0.020422151660865917,0.000845546869383762,-0.007932379493752695
2023-04-26,POST_DISCOVERY,KOSPI_KOSDAQ_ALL,MOMENTUM,FLOW,0.11170265204124885,0.06679041453589199,R-,W-,DEFENSIVE_ROTATION,0.007818453355057,0.008441477721246341,0.02752597266625828,-0.017416888702765587,-0.020422151660865917,0.008038815437687363,-0.0029104241021158384
2023-05-04,POST_DISCOVERY,KOSPI_KOSDAQ_ALL,MOMENTUM,REVISION,0.11122676501969408,0.06679041453589199,R-,W+,GENUINE_ROTATION,0.0035751321690519,-0.0132530672211324,0.04307397118938872,0.01417417517737829,-0.010866053174272583,0.030648648054382832,-0.006917398508823336
2023-05-04,POST_DISCOVERY,KOSPI_KOSDAQ_ALL,MOMENTUM,VALUE,0.11122676501969408,0.06679041453589199,R-,W+,GENUINE_ROTATION,0.0035751321690519,-0.0132530672211324,0.04307397118938872,0.01417417517737829,-0.010866053174272583,0.01187533199321078,-0.010495845186417219
2023-05-04,POST_DISCOVERY,KOSPI_KOSDAQ_ALL,MOMENTUM,FLOW,0.11122676501969408,0.06679041453589199,R-,W-,DEFENSIVE_ROTATION,0.0035751321690519,-0.0132530672211324,0.04307397118938872,0.01417417517737829,-0.010866053174272583,0.02968314189339072,-0.00679439143772731
2023-05-12,POST_DISCOVERY,KOSPI_KOSDAQ_ALL,MOMENTUM,REVISION,0.08596195416270686,0.06679041453589199,R-,W-,DEFENSIVE_ROTATION,-0.000375367399265,0.025051553906129002,0.07086246700722987,0.06822720967997276,0.02436854024706636,0.050362467388763044,-0.018145026193744362
2023-05-12,POST_DISCOVERY,KOSPI_KOSDAQ_ALL,MOMENTUM,VALUE,0.08596195416270686,0.06679041453589199,R-,W-,DEFENSIVE_ROTATION,-0.000375367399265,0.025051553906129002,0.07086246700722987,0.06822720967997276,0.02436854024706636,0.005627188277397721,-0.07814834613299348
2023-05-12,POST_DISCOVERY,KOSPI_KOSDAQ_ALL,MOMENTUM,FLOW,0.08596195416270686,0.06679041453589199,R-,W-,DEFENSIVE_ROTATION,-0.000375367399265,0.025051553906129002,0.07086246700722987,0.06822720967997276,0.02436854024706636,0.05469078544762329,-0.030801820212306374
2023-08-23,POST_DISCOVERY,KOSPI_KOSDAQ_ALL,MOMENTUM,REVISION,0.1172796502434873,0.06679041453589199,R-,N-,NO_CLEAR_ROTATION,0.0144611714139457,0.026351475246563717,0.01766751767712577,0.006433710120090197,-0.021970154040061196,0.02486014855707852,-0.01595135011016091
2023-08-23,POST_DISCOVERY,KOSPI_KOSDAQ_ALL,MOMENTUM,VALUE,0.1172796502434873,0.06679041453589199,R-,W-,DEFENSIVE_ROTATION,0.0144611714139457,0.026351475246563717,0.01766751767712577,0.006433710120090197,-0.021970154040061196,0.06923717996446888,0.06545573165027108
2023-08-23,POST_DISCOVERY,KOSPI_KOSDAQ_ALL,MOMENTUM,FLOW,0.1172796502434873,0.06679041453589199,R-,W-,DEFENSIVE_ROTATION,0.0144611714139457,0.026351475246563717,0.01766751767712577,0.006433710120090197,-0.021970154040061196,0.0074114332067058974,-0.0035005062513886465
2024-04-04,POST_DISCOVERY,KOSPI_KOSDAQ_ALL,VALUE,MOMENTUM,0.06748961488139082,0.06679041453589199,R-,W+,GENUINE_ROTATION,-0.010510115582807,-0.022794617509158215,-0.004897544257344224,0.029429511236834127,0.03913668653007174,0.01736164171285104,0.021455554295579438
2024-04-04,POST_DISCOVERY,KOSPI_KOSDAQ_ALL,VALUE,REVISION,0.06748961488139082,0.06679041453589199,R-,N+,NO_CLEAR_ROTATION,-0.010510115582807,-0.022794617509158215,-0.004897544257344224,0.029429511236834127,0.03913668653007174,0.022509955569983253,0.019629507266580193
2024-04-04,POST_DISCOVERY,KOSPI_KOSDAQ_ALL,VALUE,FLOW,0.06748961488139082,0.06679041453589199,R-,R+,ALT_REVERSE,-0.010510115582807,-0.022794617509158215,-0.004897544257344224,0.029429511236834127,0.03913668653007174,0.021904849736520182,0.02012944023401242
2026-06-29,POST_DISCOVERY,KOSPI_KOSDAQ_ALL,MOMENTUM,REVISION,0.10080298496626428,0.06679041453589199,R-,N-,NO_CLEAR_ROTATION,0.0087672594857393,-0.043835299043926364,-0.279985855270349,-0.21335064959641392,-0.055878702196418994,-0.2053513465249035,-0.06180840625564943
2026-06-29,POST_DISCOVERY,KOSPI_KOSDAQ_ALL,MOMENTUM,VALUE,0.10080298496626428,0.06679041453589199,R-,W-,DEFENSIVE_ROTATION,0.0087672594857393,-0.043835299043926364,-0.279985855270349,-0.21335064959641392,-0.055878702196418994,-0.06468599209829196,0.20688249244573786
2026-06-29,POST_DISCOVERY,KOSPI_KOSDAQ_ALL,MOMENTUM,FLOW,0.10080298496626428,0.06679041453589199,R-,W-,DEFENSIVE_ROTATION,0.0087672594857393,-0.043835299043926364,-0.279985855270349,-0.21335064959641392,-0.055878702196418994,-0.18916544690254466,0.02895474033553025
