sample,universe,rotation_regime,n,mkt_5d_mean,mkt_5d_median,mkt_5d_positive_share,mkt_20d_mean,mkt_20d_median,mkt_20d_positive_share,leader_top_fwd20_mean,leader_top_fwd20_median,leader_top_fwd20_positive_share,leader_spread_fwd20_mean,leader_spread_fwd20_median,leader_spread_fwd20_positive_share,alt_top_fwd20_mean,alt_top_fwd20_median,alt_top_fwd20_positive_share,alt_spread_fwd20_mean,alt_spread_fwd20_median,alt_spread_fwd20_positive_share
POST_DISCOVERY,K200,DEFENSIVE_ROTATION,11,-0.010452259188556573,-0.03516414113470728,0.45454545454545453,-0.05641712650369926,0.01613454925707392,0.7272727272727273,0.00241198481638952,0.07743221677854573,0.7272727272727273,-0.0038298681120189386,0.019340040070294107,0.5454545454545454,0.026322762783898276,0.07801220201331671,0.7272727272727273,0.024309630603057263,0.01791202561144911,0.7272727272727273
POST_DISCOVERY,KOSDAQ,DEFENSIVE_ROTATION,10,0.007163919329161192,0.0028695625949103055,0.6,0.010324389692035358,0.022482891284177717,0.8,0.008390464158318345,0.011510370110877743,0.7,-0.014184499908976323,-0.024923781352256424,0.3,0.024094782008107118,0.030783138911440133,0.8,-7.140651909542939e-05,0.005727366906052134,0.6
POST_DISCOVERY,KOSDAQ_PLUS_KOSPI_EX_K200,DEFENSIVE_ROTATION,8,0.004932088234470059,0.008397679723598304,0.625,0.025550348564492176,0.024701000154758596,0.875,0.02178373482237425,0.016784940502027723,0.75,-0.00024821653550739786,-0.016256958188212378,0.375,0.025476951554471924,0.027082836809404154,0.875,-0.012515878527591284,-0.0064690322104876685,0.5
POST_DISCOVERY,KOSDAQ_PLUS_KOSPI_EX_K200,NO_CLEAR_ROTATION,10,0.013759844321901743,0.01719373730726636,0.8,0.027212784396959656,0.03982007632330288,0.9,0.03350332848011541,0.059651385984965444,0.8,0.022176566716374368,0.03612463334314753,0.6,0.03285219239394562,0.03743527853198203,0.9,-0.005414667825300923,-0.0030588179798846094,0.4
POST_DISCOVERY,KOSPI_ALL,DEFENSIVE_ROTATION,9,-0.011840802721093412,0.021949957903879366,0.6666666666666666,-0.05662249701373591,0.02658709501546087,0.6666666666666666,-0.004983959523958347,0.05212643458129684,0.6666666666666666,-0.0068928312836247846,-0.0032412986000576183,0.2222222222222222,0.012043918750183279,0.02202916751885109,0.6666666666666666,0.03080076323554833,0.023061112210549406,0.6666666666666666
POST_DISCOVERY,KOSPI_ALL,GENUINE_ROTATION,8,-0.015706051016109297,0.009011019209891703,0.5,-0.00968666200128532,0.017658134120373897,0.625,0.008285189479378383,-0.0010488228526225885,0.375,-0.011247224341453393,0.0010507304639665316,0.5,0.023834936956683747,0.020152855260682667,0.875,0.0185429541860513,0.018785129051130556,0.75
POST_DISCOVERY,KOSPI_ALL,NO_CLEAR_ROTATION,15,-0.013717773958114627,-0.0014457253410684592,0.4666666666666667,-0.029974226008342725,-0.003186555396079081,0.4666666666666667,-0.008382732086229645,-0.0007161166388407469,0.4666666666666667,5.9467104228335305e-05,-0.009062664883847438,0.3333333333333333,0.008687370646308031,0.03375647308614749,0.7333333333333333,0.021876444958675984,0.004614939597352485,0.6666666666666666
POST_DISCOVERY,KOSPI_KOSDAQ_ALL,DEFENSIVE_ROTATION,9,0.003930602735975074,0.025051553906129002,0.6666666666666666,-0.026827703367678882,0.02752597266625828,0.7777777777777778,-0.02359944038201294,0.006433710120090197,0.6666666666666666,-0.012653366285211088,-0.020422151660865917,0.3333333333333333,-0.0032000474871999676,0.008038815437687363,0.7777777777777778,0.017888050011251464,-0.0035005062513886465,0.3333333333333333
