date,universe,eval_year,period,persist_pct,liq_pct,combined_pct,PERSIST_ALL_CONT_lambda,PERSIST_ALL_CONT_gross,PERSIST_ALL_CONT_w_MOM1M,PERSIST_ALL_CONT_w_MOM12_1,PERSIST_ALL_CONT_w_OP12_REV,PERSIST_ALL_CONT_w_OPFY1_REV,PERSIST_ALL_CONT_w_PBR12MF,PERSIST_ALL_CONT_w_PER12MF,PERSIST_ALL_CONT_w_PRIVATE_FLOW,PERSIST_ALL_CONT_w_FOREIGN_FLOW,LIQ_ALL_CONT_lambda,LIQ_ALL_CONT_gross,LIQ_ALL_CONT_w_MOM1M,LIQ_ALL_CONT_w_MOM12_1,LIQ_ALL_CONT_w_OP12_REV,LIQ_ALL_CONT_w_OPFY1_REV,LIQ_ALL_CONT_w_PBR12MF,LIQ_ALL_CONT_w_PER12MF,LIQ_ALL_CONT_w_PRIVATE_FLOW,LIQ_ALL_CONT_w_FOREIGN_FLOW,COMBINED_ALL_CONT_lambda,COMBINED_ALL_CONT_gross,COMBINED_ALL_CONT_w_MOM1M,COMBINED_ALL_CONT_w_MOM12_1,COMBINED_ALL_CONT_w_OP12_REV,COMBINED_ALL_CONT_w_OPFY1_REV,COMBINED_ALL_CONT_w_PBR12MF,COMBINED_ALL_CONT_w_PER12MF,COMBINED_ALL_CONT_w_PRIVATE_FLOW,COMBINED_ALL_CONT_w_FOREIGN_FLOW,EW8_lambda,EW8_gross,EW8_w_MOM1M,EW8_w_MOM12_1,EW8_w_OP12_REV,EW8_w_OPFY1_REV,EW8_w_PBR12MF,EW8_w_PER12MF,EW8_w_PRIVATE_FLOW,EW8_w_FOREIGN_FLOW
2022-05-10,KOSDAQ,2022,DEV_2020_2022,0.6537102473498233,0.3992932862190813,0.5282685512367491,0.07685512367491165,-0.014924367250490157,0.15382067137809186,0.11539310954063604,0.11539310954063604,0.11539310954063604,0.15382067137809186,0.11539310954063604,0.11539310954063604,0.11539310954063604,-0.05035335689045936,-0.011305345015708129,0.10611749116607774,0.1312941696113074,0.1312941696113074,0.1312941696113074,0.10611749116607774,0.1312941696113074,0.1312941696113074,0.1312941696113074,0.014134275618374548,-0.013139988231951796,0.13030035335689044,0.12323321554770318,0.12323321554770318,0.12323321554770318,0.13030035335689044,0.12323321554770318,0.12323321554770318,0.12323321554770318,0.0,-0.01273787465030935,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2022-06-09,KOSDAQ,2022,DEV_2020_2022,0.9681978798586572,0.8480565371024735,0.9823321554770318,0.23409893992932862,0.029201268159599385,0.09573763250883392,0.21278710247349825,0.09573763250883392,0.09573763250883392,0.09573763250883392,0.09573763250883392,0.09573763250883392,0.21278710247349825,0.17402826855123676,0.029683359166126893,0.1032464664310954,0.1902606007067138,0.1032464664310954,0.1032464664310954,0.1032464664310954,0.1032464664310954,0.1032464664310954,0.1902606007067138,0.2411660777385159,0.029144551570596144,0.09485424028268552,0.21543727915194347,0.09485424028268552,0.09485424028268552,0.09485424028268552,0.09485424028268552,0.09485424028268552,0.21543727915194347,0.0,0.031080005170331597,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2022-07-07,KOSDAQ,2022,DEV_2020_2022,0.18374558303886926,0.7526501766784452,0.4469964664310954,-0.15812720848056538,-0.016866182976486493,0.14476590106007067,0.14476590106007067,0.14476590106007067,0.06570229681978798,0.14476590106007067,0.14476590106007067,0.14476590106007067,0.06570229681978798,0.12632508833922262,-0.010562287769903237,0.10920936395759717,0.10920936395759717,0.10920936395759717,0.17237190812720848,0.10920936395759717,0.10920936395759717,0.10920936395759717,0.17237190812720848,-0.02650176678445229,-0.013949163144868777,0.12831272084805653,0.12831272084805653,0.12831272084805653,0.11506183745583039,0.12831272084805653,0.12831272084805653,0.12831272084805653,0.11506183745583039,0.0,-0.013361843715684,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2022-08-04,KOSDAQ,2022,DEV_2020_2022,0.4452296819787986,0.04946996466431095,0.14487632508833923,-0.027385159010600707,0.012947749334336817,0.12842314487632508,0.12842314487632508,0.11473056537102473,0.12842314487632508,0.12842314487632508,0.12842314487632508,0.12842314487632508,0.11473056537102473,-0.2252650176678445,0.009245135146580544,0.15315812720848057,0.15315812720848057,0.040525618374558314,0.15315812720848057,0.15315812720848057,0.15315812720848057,0.15315812720848057,0.040525618374558314,-0.17756183745583037,0.010137729638271788,0.1471952296819788,0.1471952296819788,0.0584143109540636,0.1471952296819788,0.1471952296819788,0.1471952296819788,0.1471952296819788,0.0584143109540636,0.0,0.013460164690678088,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2022-09-02,KOSDAQ,2022,DEV_2020_2022,0.5123674911660777,0.9611307420494699,0.8303886925795053,0.006183745583038858,0.02766196367266784,0.12422703180212014,0.12422703180212014,0.12731890459363956,0.12422703180212014,0.12422703180212014,0.12422703180212014,0.12422703180212014,0.12731890459363956,0.23056537102473496,0.024760647902678894,0.09617932862190813,0.09617932862190813,0.21146201413427562,0.09617932862190813,0.09617932862190813,0.09617932862190813,0.09617932862190813,0.21146201413427562,0.16519434628975266,0.02560591312700638,0.10435070671378091,0.10435070671378091,0.18694787985865724,0.10435070671378091,0.10435070671378091,0.10435070671378091,0.10435070671378091,0.18694787985865724,0.0,0.027741921193888013,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2022-10-05,KOSDAQ,2022,DEV_2020_2022,0.872791519434629,0.6996466431095406,0.892226148409894,0.18639575971731448,-0.02623417088265768,0.19489840989399293,0.19489840989399293,0.10170053003533569,0.10170053003533569,0.10170053003533569,0.10170053003533569,0.10170053003533569,0.10170053003533569,0.0998233215547703,-0.023447295759870732,0.16243374558303886,0.16243374558303886,0.1125220848056537,0.1125220848056537,0.1125220848056537,0.1125220848056537,0.1125220848056537,0.1125220848056537,0.196113074204947,-0.026546983396439884,0.19854240282685512,0.19854240282685512,0.10048586572438162,0.10048586572438162,0.10048586572438162,0.10048586572438162,0.10048586572438162,0.10048586572438162,0.0,-0.020233858118289875,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2022-11-03,KOSDAQ,2022,DEV_2020_2022,0.9681978798586572,0.8515901060070671,0.9823321554770318,0.23409893992932862,-0.001314328561997902,0.09573763250883392,0.09573763250883392,0.09573763250883392,0.21278710247349825,0.09573763250883392,0.21278710247349825,0.09573763250883392,0.09573763250883392,0.17579505300353354,-0.002064721710441954,0.10302561837455831,0.10302561837455831,0.10302561837455831,0.19092314487632508,0.10302561837455831,0.19092314487632508,0.10302561837455831,0.10302561837455831,0.2411660777385159,-0.0012233718167319577,0.09485424028268552,0.09485424028268552,0.09485424028268552,0.21543727915194347,0.09485424028268552,0.21543727915194347,0.09485424028268552,0.09485424028268552,0.0,-0.0043272707489323495,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2022-12-01,KOSDAQ,2022,DEV_2020_2022,0.901060070671378,0.3992932862190813,0.7296819787985865,0.20053003533568903,0.023968022229062847,0.09993374558303887,0.09993374558303887,0.09993374558303887,0.20019876325088337,0.09993374558303887,0.09993374558303887,0.09993374558303887,0.20019876325088337,-0.05035335689045936,0.02199273182819971,0.1312941696113074,0.1312941696113074,0.1312941696113074,0.10611749116607774,0.1312941696113074,0.1312941696113074,0.1312941696113074,0.10611749116607774,0.11484098939929327,0.02329336318369762,0.11064487632508835,0.11064487632508835,0.11064487632508835,0.16806537102473498,0.11064487632508835,0.11064487632508835,0.11064487632508835,0.16806537102473498,0.0,0.022389180957950415,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2022-12-29,KOSDAQ,2022,DEV_2020_2022,0.5017667844522968,0.2049469964664311,0.2791519434628975,0.0008833922261484162,0.00022513982166891353,0.12488957597173145,0.12488957597173145,0.12488957597173145,0.12533127208480566,0.12533127208480566,0.12488957597173145,0.12488957597173145,0.12488957597173145,-0.14752650176678445,-0.004096211849257675,0.14344081272084805,0.14344081272084805,0.14344081272084805,0.06967756183745583,0.06967756183745583,0.14344081272084805,0.14344081272084805,0.14344081272084805,-0.11042402826855124,-0.0030158739315260296,0.1388030035335689,0.1388030035335689,0.1388030035335689,0.08359098939929328,0.08359098939929328,0.1388030035335689,0.1388030035335689,0.1388030035335689,0.0,0.00019941749029434973,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2023-01-31,KOSDAQ,2023,CONFIRM_2023_2024,0.6006006006006006,0.13513513513513514,0.29429429429429427,0.050300300300300305,-0.02098705461572128,0.11871246246246246,0.11871246246246246,0.11871246246246246,0.14386261261261263,0.11871246246246246,0.11871246246246246,0.11871246246246246,0.14386261261261263,-0.18243243243243243,-0.015488045244376648,0.14780405405405406,0.14780405405405406,0.14780405405405406,0.05658783783783784,0.14780405405405406,0.14780405405405406,0.14780405405405406,0.05658783783783784,-0.10285285285285287,-0.017368351674578363,0.13785660660660662,0.13785660660660662,0.13785660660660662,0.08643018018018017,0.13785660660660662,0.13785660660660662,0.13785660660660662,0.08643018018018017,0.0,-0.019798559041914538,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2023-02-28,KOSDAQ,2023,CONFIRM_2023_2024,0.8408408408408409,0.7747747747747747,0.9129129129129129,0.17042042042042044,0.028277857050095334,0.18890765765765766,0.18890765765765766,0.10369744744744744,0.10369744744744744,0.10369744744744744,0.10369744744744744,0.10369744744744744,0.10369744744744744,0.13738738738738737,0.022325220437192532,0.17652027027027026,0.17652027027027026,0.10782657657657657,0.10782657657657657,0.10782657657657657,0.10782657657657657,0.10782657657657657,0.10782657657657657,0.20645645645645644,0.03477164244598931,0.20242117117117117,0.20242117117117117,0.09919294294294295,0.09919294294294295,0.09919294294294295,0.09919294294294295,0.09919294294294295,0.09919294294294295,0.0,-0.002432336384653226,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2023-03-29,KOSDAQ,2023,CONFIRM_2023_2024,0.0,0.22822822822822822,0.02702702702702703,-0.25,0.022077155974553994,0.03125,0.03125,0.15625,0.15625,0.15625,0.15625,0.15625,0.15625,-0.1358858858858859,0.01659805560634082,0.07404279279279279,0.07404279279279279,0.14198573573573575,0.14198573573573575,0.14198573573573575,0.14198573573573575,0.14198573573573575,0.14198573573573575,-0.23648648648648649,0.021428315141476115,0.03631756756756757,0.03631756756756757,0.1545608108108108,0.1545608108108108,0.1545608108108108,0.1545608108108108,0.1545608108108108,0.1545608108108108,0.0,0.010073600562613272,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2023-04-26,KOSDAQ,2023,CONFIRM_2023_2024,0.7537537537537538,0.993993993993994,0.954954954954955,0.12687687687687688,-0.009151042145112693,0.10914039039039039,0.10914039039039039,0.10914039039039039,0.10914039039039039,0.10914039039039039,0.17257882882882883,0.17257882882882883,0.10914039039039039,0.246996996996997,-0.009801497550427564,0.09412537537537538,0.09412537537537538,0.09412537537537538,0.09412537537537538,0.09412537537537538,0.21762387387387389,0.21762387387387389,0.09412537537537538,0.22747747747747749,-0.009695798547063896,0.09656531531531531,0.09656531531531531,0.09656531531531531,0.09656531531531531,0.09656531531531531,0.21030405405405406,0.21030405405405406,0.09656531531531531,0.0,-0.008463998623248863,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2023-05-26,KOSDAQ,2023,CONFIRM_2023_2024,0.6996996996996997,0.6396396396396397,0.7492492492492493,0.09984984984984985,0.013390615736991233,0.11251876876876876,0.11251876876876876,0.16244369369369369,0.16244369369369369,0.11251876876876876,0.11251876876876876,0.11251876876876876,0.11251876876876876,0.06981981981981983,0.012940200679810504,0.11627252252252251,0.11627252252252251,0.15118243243243243,0.15118243243243243,0.11627252252252251,0.11627252252252251,0.11627252252252251,0.11627252252252251,0.12462462462462465,0.013762208159165335,0.10942192192192192,0.10942192192192192,0.17173423423423423,0.17173423423423423,0.10942192192192192,0.10942192192192192,0.10942192192192192,0.10942192192192192,0.0,0.011892985671865312,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2023-06-27,KOSDAQ,2023,CONFIRM_2023_2024,0.5375375375375375,0.42042042042042044,0.4594594594594595,0.018768768768768762,0.015292312554629388,0.13203828828828829,0.13203828828828829,0.1226539039039039,0.1226539039039039,0.1226539039039039,0.1226539039039039,0.1226539039039039,0.1226539039039039,-0.03978978978978978,0.00655165537586502,0.11007882882882883,0.11007882882882883,0.12997372372372373,0.12997372372372373,0.12997372372372373,0.12997372372372373,0.12997372372372373,0.12997372372372373,-0.020270270270270258,0.009465207768786479,0.11739864864864866,0.11739864864864866,0.12753378378378377,0.12753378378378377,0.12753378378378377,0.12753378378378377,0.12753378378378377,0.12753378378378377,0.0,0.012490819869127989,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2023-07-25,KOSDAQ,2023,CONFIRM_2023_2024,0.006006006006006006,0.2012012012012012,0.024024024024024024,-0.246996996996997,0.03902465444522856,0.032376126126126115,0.032376126126126115,0.15587462462462462,0.15587462462462462,0.15587462462462462,0.15587462462462462,0.15587462462462462,0.15587462462462462,-0.1493993993993994,0.032199843401972926,0.06897522522522523,0.06897522522522523,0.14367492492492492,0.14367492492492492,0.14367492492492492,0.14367492492492492,0.14367492492492492,0.14367492492492492,-0.23798798798798798,0.03839467188738958,0.035754504504504514,0.035754504504504514,0.1547484984984985,0.1547484984984985,0.1547484984984985,0.1547484984984985,0.1547484984984985,0.1547484984984985,0.0,0.021752632651143137,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2023-08-23,KOSDAQ,2023,CONFIRM_2023_2024,0.6636636636636637,0.9669669669669669,0.9204204204204204,0.08183183183183185,-0.001084316404874712,0.11477102102102102,0.11477102102102102,0.11477102102102102,0.11477102102102102,0.15568693693693694,0.15568693693693694,0.11477102102102102,0.11477102102102102,0.23348348348348347,-0.0019968292176827307,0.09581456456456457,0.09581456456456457,0.09581456456456457,0.09581456456456457,0.2125563063063063,0.2125563063063063,0.09581456456456457,0.09581456456456457,0.2102102102102102,-0.0018567901226478364,0.09872372372372373,0.09872372372372373,0.09872372372372373,0.09872372372372373,0.20382882882882883,0.20382882882882883,0.09872372372372373,0.09872372372372373,0.0,-0.0005919208771713743,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2023-09-20,KOSDAQ,2023,CONFIRM_2023_2024,0.8138138138138138,0.7657657657657657,0.8978978978978979,0.1569069069069069,0.030356781193507307,0.10538663663663664,0.10538663663663664,0.18384009009009009,0.10538663663663664,0.10538663663663664,0.10538663663663664,0.18384009009009009,0.10538663663663664,0.13288288288288286,0.030154270066416643,0.10838963963963964,0.10838963963963964,0.17483108108108109,0.10838963963963964,0.10838963963963964,0.10838963963963964,0.17483108108108109,0.10838963963963964,0.19894894894894893,0.030711175665915955,0.10013138138138139,0.10013138138138139,0.19960585585585586,0.10013138138138139,0.10013138138138139,0.10013138138138139,0.19960585585585586,0.10013138138138139,0.0,0.029034130394696437,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2023-10-25,KOSDAQ,2023,CONFIRM_2023_2024,0.05105105105105105,0.6036036036036037,0.24924924924924924,-0.22447447447447447,-0.010545960790299853,0.1530593093093093,0.1530593093093093,0.1530593093093093,0.1530593093093093,0.04082207207207207,0.04082207207207207,0.1530593093093093,0.1530593093093093,0.05180180180180183,-0.02113848304715793,0.11852477477477477,0.11852477477477477,0.11852477477477477,0.11852477477477477,0.14442567567567569,0.14442567567567569,0.11852477477477477,0.11852477477477477,-0.12537537537537538,-0.014345452469390249,0.14067192192192193,0.14067192192192193,0.14067192192192193,0.14067192192192193,0.07798423423423423,0.07798423423423423,0.14067192192192193,0.14067192192192193,0.0,-0.019152385123997036,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2023-11-22,KOSDAQ,2023,CONFIRM_2023_2024,0.5405405405405406,0.4804804804804805,0.5015015015015015,0.020270270270270285,-0.023934423812036396,0.12246621621621621,0.13260135135135137,0.13260135135135137,0.12246621621621621,0.12246621621621621,0.12246621621621621,0.12246621621621621,0.12246621621621621,-0.009759759759759762,-0.023216189376855587,0.12621996996996998,0.12134009009009009,0.12134009009009009,0.12621996996996998,0.12621996996996998,0.12621996996996998,0.12621996996996998,0.12621996996996998,0.0007507507507507616,-0.02346757142916887,0.12490615615615616,0.12528153153153154,0.12528153153153154,0.12490615615615616,0.12490615615615616,0.12490615615615616,0.12490615615615616,0.12490615615615616,0.0,-0.023449615568289346,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2023-12-20,KOSDAQ,2023,CONFIRM_2023_2024,0.8108108108108109,0.46546546546546547,0.7087087087087087,0.15540540540540543,0.015445767736362054,0.10557432432432431,0.10557432432432431,0.10557432432432431,0.10557432432432431,0.10557432432432431,0.10557432432432431,0.18327702702702703,0.18327702702702703,-0.017267267267267267,0.01941181185163819,0.12715840840840842,0.12715840840840842,0.12715840840840842,0.12715840840840842,0.12715840840840842,0.12715840840840842,0.11852477477477477,0.11852477477477477,0.10435435435435436,0.016618337300878475,0.1119557057057057,0.1119557057057057,0.1119557057057057,0.1119557057057057,0.1119557057057057,0.1119557057057057,0.16413288288288289,0.16413288288288289,0.0,0.01901520744011058,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2024-01-22,KOSDAQ,2024,CONFIRM_2023_2024,0.7617801047120419,0.2905759162303665,0.5274869109947644,0.13089005235602097,-0.028374620417556496,0.10863874345549737,0.17408376963350786,0.10863874345549737,0.10863874345549737,0.17408376963350786,0.10863874345549737,0.10863874345549737,0.10863874345549737,-0.10471204188481675,-0.033357241689232646,0.13808900523560208,0.08573298429319372,0.13808900523560208,0.13808900523560208,0.08573298429319372,0.13808900523560208,0.13808900523560208,0.13808900523560208,0.013743455497382207,-0.030852090438751034,0.12328206806282722,0.1301537958115183,0.12328206806282722,0.12328206806282722,0.1301537958115183,0.12328206806282722,0.12328206806282722,0.12328206806282722,0.0,-0.03114274334626547,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2024-02-21,KOSDAQ,2024,CONFIRM_2023_2024,0.7905759162303665,0.2198952879581152,0.48429319371727747,0.14528795811518325,-0.012783153071938681,0.1068390052356021,0.1068390052356021,0.1794829842931937,0.1068390052356021,0.1068390052356021,0.1794829842931937,0.1068390052356021,0.1068390052356021,-0.1400523560209424,-0.013082054602558303,0.1425065445026178,0.1425065445026178,0.07248036649214659,0.1425065445026178,0.1425065445026178,0.07248036649214659,0.1425065445026178,0.1425065445026178,-0.007853403141361265,-0.01294357270075747,0.12598167539267016,0.12598167539267016,0.12205497382198953,0.12598167539267016,0.12598167539267016,0.12205497382198953,0.12598167539267016,0.12598167539267016,0.0,-0.012935346053125737,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2024-03-21,KOSDAQ,2024,CONFIRM_2023_2024,0.1387434554973822,0.7198952879581152,0.3743455497382199,-0.1806282722513089,0.041192115434944276,0.1475785340314136,0.05726439790575916,0.1475785340314136,0.1475785340314136,0.1475785340314136,0.1475785340314136,0.1475785340314136,0.05726439790575916,0.1099476439790576,0.045196884992921946,0.1112565445026178,0.1662303664921466,0.1112565445026178,0.1112565445026178,0.1112565445026178,0.1112565445026178,0.1112565445026178,0.1662303664921466,-0.06282722513089006,0.04281567066115144,0.13285340314136126,0.10143979057591623,0.13285340314136126,0.13285340314136126,0.13285340314136126,0.13285340314136126,0.13285340314136126,0.10143979057591623,0.0,0.043681566781795265,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2024-04-19,KOSDAQ,2024,CONFIRM_2023_2024,0.17539267015706805,0.8481675392670157,0.5026178010471204,-0.16230366492146597,0.0033889268986803823,0.14528795811518325,0.06413612565445026,0.14528795811518325,0.14528795811518325,0.14528795811518325,0.06413612565445026,0.14528795811518325,0.14528795811518325,0.17408376963350786,0.0065497754157592385,0.10323952879581152,0.19028141361256545,0.10323952879581152,0.10323952879581152,0.10323952879581152,0.19028141361256545,0.10323952879581152,0.10323952879581152,0.001308900523560197,0.0049263045820844955,0.12483638743455497,0.12549083769633507,0.12483638743455497,0.12483638743455497,0.12483638743455497,0.12549083769633507,0.12483638743455497,0.12483638743455497,0.0,0.004914005560617262,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2024-05-22,KOSDAQ,2024,CONFIRM_2023_2024,0.7591623036649214,0.17801047120418848,0.4476439790575916,0.12958115183246072,0.03741970112956777,0.1088023560209424,0.1088023560209424,0.1088023560209424,0.1088023560209424,0.1088023560209424,0.17359293193717276,0.1088023560209424,0.17359293193717276,-0.16099476439790578,0.04538045316458126,0.14512434554973822,0.14512434554973822,0.14512434554973822,0.14512434554973822,0.14512434554973822,0.06462696335078533,0.14512434554973822,0.06462696335078533,-0.02617801047120419,0.04168695109428222,0.12827225130890052,0.12827225130890052,0.12827225130890052,0.12827225130890052,0.12827225130890052,0.11518324607329843,0.12827225130890052,0.11518324607329843,0.0,0.04096976622626298,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2024-06-20,KOSDAQ,2024,CONFIRM_2023_2024,0.07068062827225131,0.8403141361256544,0.412303664921466,-0.21465968586387435,-0.013339782495148536,0.1518324607329843,0.04450261780104711,0.1518324607329843,0.04450261780104711,0.1518324607329843,0.1518324607329843,0.1518324607329843,0.1518324607329843,0.1701570680628272,-0.013101304555471557,0.10373036649214659,0.1888089005235602,0.10373036649214659,0.1888089005235602,0.10373036649214659,0.10373036649214659,0.10373036649214659,0.10373036649214659,-0.04384816753926701,-0.013233927491312327,0.13048102094240838,0.10855693717277487,0.13048102094240838,0.10855693717277487,0.13048102094240838,0.13048102094240838,0.13048102094240838,0.13048102094240838,0.0,-0.013206753984580426,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2024-07-18,KOSDAQ,2024,CONFIRM_2023_2024,0.9502617801047121,0.7198952879581152,0.9424083769633508,0.22513089005235604,0.021668091293049384,0.09685863874345549,0.09685863874345549,0.09685863874345549,0.09685863874345549,0.2094240837696335,0.2094240837696335,0.09685863874345549,0.09685863874345549,0.1099476439790576,0.023393339197645534,0.1112565445026178,0.1112565445026178,0.1112565445026178,0.1112565445026178,0.1662303664921466,0.1662303664921466,0.1112565445026178,0.1112565445026178,0.2212041884816754,0.02172690656252426,0.09734947643979058,0.09734947643979058,0.09734947643979058,0.09734947643979058,0.20795157068062828,0.20795157068062828,0.09734947643979058,0.09734947643979058,0.0,0.02504016674294185,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2024-08-16,KOSDAQ,2024,CONFIRM_2023_2024,0.49476439790575916,0.2931937172774869,0.31413612565445026,-0.0026178010471204216,-0.014003123158595698,0.12532722513089006,0.12401832460732984,0.12532722513089006,0.12401832460732984,0.12532722513089006,0.12532722513089006,0.12532722513089006,0.12532722513089006,-0.10340314136125656,-0.014774257636175781,0.13792539267015708,0.0862238219895288,0.13792539267015708,0.0862238219895288,0.13792539267015708,0.13792539267015708,0.13792539267015708,0.13792539267015708,-0.09293193717277487,-0.014694139768375252,0.13661649214659685,0.09015052356020942,0.13661649214659685,0.09015052356020942,0.13661649214659685,0.13661649214659685,0.13661649214659685,0.13661649214659685,0.0,-0.013983093691645562,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2024-09-13,KOSDAQ,2024,CONFIRM_2023_2024,0.6518324607329843,0.9397905759162304,0.9031413612565445,0.07591623036649214,-0.01613281153781417,0.11551047120418848,0.11551047120418848,0.11551047120418848,0.11551047120418848,0.15346858638743455,0.11551047120418848,0.11551047120418848,0.15346858638743455,0.2198952879581152,-0.017723855043812086,0.0975130890052356,0.0975130890052356,0.0975130890052356,0.0975130890052356,0.20746073298429318,0.0975130890052356,0.0975130890052356,0.20746073298429318,0.20157068062827227,-0.01752135859759417,0.09980366492146597,0.09980366492146597,0.09980366492146597,0.09980366492146597,0.2005890052356021,0.09980366492146597,0.09980366492146597,0.2005890052356021,0.0,-0.015293897689197087,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2024-10-21,KOSDAQ,2024,CONFIRM_2023_2024,0.6675392670157068,0.33507853403141363,0.4803664921465969,0.08376963350785338,0.02196738602791805,0.11452879581151833,0.156413612565445,0.11452879581151833,0.11452879581151833,0.11452879581151833,0.11452879581151833,0.11452879581151833,0.156413612565445,-0.08246073298429318,0.03596112921720617,0.13530759162303665,0.09407722513089006,0.13530759162303665,0.13530759162303665,0.13530759162303665,0.13530759162303665,0.13530759162303665,0.09407722513089006,-0.00981675392670156,0.029845753256533013,0.1262270942408377,0.12131871727748691,0.1262270942408377,0.1262270942408377,0.1262270942408377,0.1262270942408377,0.1262270942408377,0.12131871727748691,0.0,0.029019351099685287,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2024-11-18,KOSDAQ,2024,CONFIRM_2023_2024,0.49476439790575916,0.08638743455497382,0.19633507853403143,-0.0026178010471204216,-0.0016691270459428444,0.12532722513089006,0.12532722513089006,0.12532722513089006,0.12532722513089006,0.12401832460732984,0.12532722513089006,0.12401832460732984,0.12532722513089006,-0.20680628272251309,-0.004371087029607195,0.15085078534031413,0.15085078534031413,0.15085078534031413,0.15085078534031413,0.0474476439790576,0.15085078534031413,0.0474476439790576,0.15085078534031413,-0.1518324607329843,-0.0036436362647744866,0.14397905759162305,0.14397905759162305,0.14397905759162305,0.14397905759162305,0.06806282722513089,0.14397905759162305,0.06806282722513089,0.14397905759162305,0.0,-0.0016344865333317625,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2024-12-16,KOSDAQ,2024,CONFIRM_2023_2024,0.5052356020942408,0.5942408376963351,0.5706806282722513,0.002617801047120394,-0.00908655395526175,0.12467277486910995,0.12467277486910995,0.12467277486910995,0.12467277486910995,0.12598167539267013,0.12467277486910995,0.12467277486910995,0.12598167539267013,0.04712041884816753,-0.009124898074520809,0.11910994764397906,0.11910994764397906,0.11910994764397906,0.11910994764397906,0.14267015706806283,0.11910994764397906,0.11910994764397906,0.14267015706806283,0.03534031413612565,-0.00911474816059929,0.12058246073298429,0.12058246073298429,0.12058246073298429,0.12058246073298429,0.1382526178010471,0.12058246073298429,0.12058246073298429,0.1382526178010471,0.0,-0.00908429841883475,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2025-01-16,KOSDAQ,2025,BULL_2025,0.5697674418604651,0.6348837209302326,0.6593023255813953,0.034883720930232565,-0.0035231332305892655,0.12063953488372092,0.12063953488372092,0.12063953488372092,0.1380813953488372,0.12063953488372092,0.1380813953488372,0.12063953488372092,0.12063953488372092,0.0674418604651163,-0.0028127359803644296,0.11656976744186046,0.11656976744186046,0.11656976744186046,0.1502906976744186,0.11656976744186046,0.1502906976744186,0.11656976744186046,0.11656976744186046,0.07965116279069767,-0.002546337011530118,0.11504360465116278,0.11504360465116278,0.11504360465116278,0.15486918604651162,0.11504360465116278,0.15486918604651162,0.11504360465116278,0.11504360465116278,0.0,-0.004284273141544449,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2025-02-19,KOSDAQ,2025,BULL_2025,0.7255813953488373,0.08139534883720931,0.32790697674418606,0.11279069767441863,-0.005957501912573616,0.16729651162790699,0.11090116279069767,0.16729651162790699,0.11090116279069767,0.11090116279069767,0.11090116279069767,0.11090116279069767,0.11090116279069767,-0.20930232558139533,0.015617952437734475,0.046511627906976744,0.1511627906976744,0.046511627906976744,0.1511627906976744,0.1511627906976744,0.1511627906976744,0.1511627906976744,0.1511627906976744,-0.08604651162790697,0.0073616413867140535,0.09273255813953489,0.13575581395348837,0.09273255813953489,0.13575581395348837,0.13575581395348837,0.13575581395348837,0.13575581395348837,0.13575581395348837,0.0,0.0015978015963790376,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
