model,universe,cost_bps,period,n_rebalances,cagr,sharpe,mdd,ew8_cagr,ew8_sharpe,ew8_mdd,delta_cagr_vs_ew8,delta_sharpe_vs_ew8,delta_mdd_vs_ew8,avg_abs_lambda,annual_turnover
PERSIST_ALL_CONT,KOSPI_ALL,0,CONFIRM_2023_2024,24,0.08621560738166378,1.276070121616442,-0.04542652758451915,0.08517826364566328,1.2527517412988858,-0.04634863422223201,0.0010373437360005067,0.023318380317556286,0.0009221066377128606,0.117036539156958,1.5737107261612433
LIQ_ALL_CONT,KOSPI_ALL,0,CONFIRM_2023_2024,24,0.09173754213303642,1.3567658340831812,-0.05173819708772065,0.08517826364566328,1.2527517412988858,-0.04634863422223201,0.0065592784873731436,0.10401409278429541,-0.00538956286548864,0.1052343246387749,1.5370853502476631
COMBINED_ALL_CONT,KOSPI_ALL,0,CONFIRM_2023_2024,24,0.08907986513802202,1.3449061353866545,-0.04740695393928673,0.08517826364566328,1.2527517412988858,-0.04634863422223201,0.0039016014923587417,0.09215439408776871,-0.0010583197170547232,0.1207090598451855,1.5845546790896796
PERSIST_ALL_CONT,KOSPI_EX_K200,0,CONFIRM_2023_2024,25,0.03684140197744812,0.4227196536995328,-0.08346861696659358,0.04150157101952545,0.49129305351427915,-0.07632756727463941,-0.004660169042077333,-0.06857339981474636,-0.007141049691954171,0.132987012987013,1.6810768250217636
LIQ_ALL_CONT,KOSPI_EX_K200,0,CONFIRM_2023_2024,25,0.0394214562823576,0.4721208510521019,-0.0700029884582607,0.04150157101952545,0.49129305351427915,-0.07632756727463941,-0.0020801147371678486,-0.019172202462177268,0.006324578816378712,0.11807231983702574,1.627424682875264
COMBINED_ALL_CONT,KOSPI_EX_K200,0,CONFIRM_2023_2024,25,0.036831009324026276,0.4303246864093219,-0.07670181243875462,0.04150157101952545,0.49129305351427915,-0.07632756727463941,-0.004670561695499176,-0.06096836710495723,-0.0003742451641152167,0.11057104660045837,1.5464300460141776
PERSIST_ALL_CONT,KOSPI_KOSDAQ_ALL,0,CONFIRM_2023_2024,24,0.0762390546977132,1.2059647174432335,-0.04989630893686603,0.08586290337055691,1.3362574655534307,-0.05492402082378045,-0.009623848672843716,-0.1302927481101972,0.005027711886914421,0.13903743403088953,1.7889082006369956
LIQ_ALL_CONT,KOSPI_KOSDAQ_ALL,0,CONFIRM_2023_2024,24,0.09065387880042786,1.3270900433171968,-0.06169802934079649,0.08586290337055691,1.3362574655534307,-0.05492402082378045,0.004790975429870947,-0.009167422236233902,-0.006774008517016039,0.10658171260265499,1.5378742273495165
COMBINED_ALL_CONT,KOSPI_KOSDAQ_ALL,0,CONFIRM_2023_2024,24,0.0770342331453433,1.1843282423395467,-0.05328097573268675,0.08586290337055691,1.3362574655534307,-0.05492402082378045,-0.008828670225213608,-0.15192922321388402,0.0016430450910936978,0.10968764903647103,1.4335337410173246
PERSIST_ALL_CONT,K200,0,BULL_2025,12,0.2765012352444025,2.1322239775010083,-0.060498488467735756,0.24428861752413122,1.99165182428855,-0.06198041966511103,0.032212617720271286,0.14057215321245842,0.0014819311973752747,0.12073643410852714,1.6944625897966639
LIQ_ALL_CONT,K200,0,BULL_2025,12,0.2524905671336244,2.0488029233571354,-0.06748473554107659,0.24428861752413122,1.99165182428855,-0.06198041966511103,0.008201949609493164,0.05715109906858551,-0.00550431587596556,0.13546511627906976,1.917770569523925
COMBINED_ALL_CONT,K200,0,BULL_2025,12,0.2738392949870283,2.138216719815947,-0.06531476485920551,0.24428861752413122,1.99165182428855,-0.06198041966511103,0.02955067746289708,0.14656489552739727,-0.003334345194094479,0.1440891472868217,1.82677531048338
PERSIST_ALL_CONT,KOSDAQ,0,BULL_2025,12,0.09690176095093994,1.027831432162491,-0.047174334676772345,0.11958291186537218,1.2571306378429388,-0.04204034533001999,-0.022681150914432235,-0.2292992056804477,-0.0051339893467523545,0.12422480620155037,1.5601203123097527
LIQ_ALL_CONT,KOSDAQ,0,BULL_2025,12,0.13274111339713057,1.427475377734393,-0.03824067996836,0.11958291186537218,1.2571306378429388,-0.04204034533001999,0.013158201531758396,0.17034473989145416,0.0037996653616599874,0.12122093023255816,1.648568237854621
COMBINED_ALL_CONT,KOSDAQ,0,BULL_2025,12,0.11300307259576248,1.2339757225781938,-0.042846257935321264,0.11958291186537218,1.2571306378429388,-0.04204034533001999,-0.0065798392696097,-0.023154915264745002,-0.0008059126053012733,0.15358527131782948,1.7193422394374773
PERSIST_ALL_CONT,KOSDAQ_PLUS_KOSPI_EX_K200,0,BULL_2025,12,0.12246769012554015,1.475058953600785,-0.023935595118751207,0.12347214370878823,1.476147799073752,-0.024328852993387606,-0.0010044535832480772,-0.0010888454729669483,0.00039325787463639905,0.1359496124031008,1.7918917037014486
LIQ_ALL_CONT,KOSDAQ_PLUS_KOSPI_EX_K200,0,BULL_2025,12,0.12295699031428353,1.470960861295902,-0.024072535982119003,0.12347214370878823,1.476147799073752,-0.024328852993387606,-0.0005151533945046971,-0.005186937777849954,0.00025631701126860307,0.13972868217054263,1.915869657859491
COMBINED_ALL_CONT,KOSDAQ_PLUS_KOSPI_EX_K200,0,BULL_2025,12,0.11993117065800396,1.4641190533022057,-0.024156817998921443,0.12347214370878823,1.476147799073752,-0.024328852993387606,-0.0035409730507842685,-0.012028745771546223,0.00017203499446616366,0.1497093023255814,1.7952256902167296
PERSIST_ALL_CONT,KOSPI_ALL,0,BULL_2025,12,0.2279005446139235,2.624628339235995,-0.039163043888393645,0.19042237372146853,2.1353087016045973,-0.04581588063655484,0.037478170892454976,0.4893196376313975,0.006652836748161195,0.11656976744186044,1.5516936563983925
LIQ_ALL_CONT,KOSPI_ALL,0,BULL_2025,12,0.18438967336477008,1.8830186434191354,-0.055836202652304046,0.19042237372146853,2.1353087016045973,-0.04581588063655484,-0.0060327003566984505,-0.2522900581854619,-0.010020322015749206,0.14186046511627906,1.9785446091562158
COMBINED_ALL_CONT,KOSPI_ALL,0,BULL_2025,12,0.21300424699699327,2.2523941411260724,-0.04893696454309959,0.19042237372146853,2.1353087016045973,-0.04581588063655484,0.022581873275524744,0.1170854395214751,-0.0031210839065447527,0.1366763565891473,1.8574795484293194
PERSIST_ALL_CONT,KOSPI_EX_K200,0,BULL_2025,12,0.14269737126127802,2.012182129931976,-0.02222384671197819,0.11789481425423265,1.9141659111911096,-0.02180019878037376,0.024802557007045367,0.09801621874086641,-0.0004236479316044317,0.0925925925925926,1.4768205337690632
LIQ_ALL_CONT,KOSPI_EX_K200,0,BULL_2025,12,0.1114785739961377,1.8031605935519817,-0.018620909979816136,0.11789481425423265,1.9141659111911096,-0.02180019878037376,-0.006416240258094952,-0.11100531763912791,0.0031792888005576225,0.11121399176954731,1.4723175381263616
COMBINED_ALL_CONT,KOSPI_EX_K200,0,BULL_2025,12,0.13430957580801328,1.9526742290391563,-0.019474914731453796,0.11789481425423265,1.9141659111911096,-0.02180019878037376,0.016414761553780632,0.03850831784804676,0.002325284048919962,0.12001028806584363,1.6685491557734202
PERSIST_ALL_CONT,KOSPI_KOSDAQ_ALL,0,BULL_2025,12,0.18895099756158729,2.1765474501713706,-0.0349452338663373,0.1745871114015647,2.0228076610380294,-0.03545141869612045,0.014363886160022599,0.1537397891333412,0.0005061848297831517,0.07916666666666666,1.2416061427005964
LIQ_ALL_CONT,KOSPI_KOSDAQ_ALL,0,BULL_2025,12,0.1525112629178158,1.697097277369924,-0.04517016742795921,0.1745871114015647,2.0228076610380294,-0.03545141869612045,-0.022075848483748883,-0.32571038366810545,-0.009718748731838756,0.13624031007751938,1.796996758188238
COMBINED_ALL_CONT,KOSPI_KOSDAQ_ALL,0,BULL_2025,12,0.16326340849345367,1.8298116317112731,-0.04294295417691285,0.1745871114015647,2.0228076610380294,-0.03545141869612045,-0.011323702908111022,-0.1929960293267563,-0.0074915354807923995,0.15484496124031005,1.8496645561914036
PERSIST_ALL_CONT,K200,0,YTD_2026,4,0.5399915703630307,4.336678936056271,0.0,0.44758800968263035,3.218589932676514,0.0,0.09240356068040034,1.1180890033797568,0.0,0.19441544885177453,2.5896064050589893
LIQ_ALL_CONT,K200,0,YTD_2026,4,0.5380631399542142,4.27261991366802,0.0,0.44758800968263035,3.218589932676514,0.0,0.09047513027158383,1.0540299809915061,0.0,0.16440501043841335,2.4674764225372625
COMBINED_ALL_CONT,K200,0,YTD_2026,4,0.5581883033809902,4.59613340190522,0.0,0.44758800968263035,3.218589932676514,0.0,0.11060029369835989,1.3775434692287063,0.0,0.15853340292275575,2.3224329696072243
PERSIST_ALL_CONT,KOSDAQ,0,YTD_2026,4,0.3879683980519075,2.9394340351895902,-0.009239975787017296,0.35271358515920936,2.8047603829741363,-0.01114308345845183,0.03525481289269816,0.1346736522154539,0.001903107671434534,0.13596033402922755,2.285648304364713
LIQ_ALL_CONT,KOSDAQ,0,YTD_2026,4,0.3126672861028037,2.728812480201258,-0.01188739020582763,0.35271358515920936,2.8047603829741363,-0.01114308345845183,-0.040046299056405665,-0.07594790277287844,-0.0007443067473758003,0.08115866388308977,1.1315404245763951
COMBINED_ALL_CONT,KOSDAQ,0,YTD_2026,4,0.34198930247367954,2.859673958355,-0.010256155058883998,0.35271358515920936,2.8047603829741363,-0.01114308345845183,-0.010724282685529829,0.05491357538086383,0.0008869283995678323,0.08298538622129435,1.3950682745059961
PERSIST_ALL_CONT,KOSDAQ_PLUS_KOSPI_EX_K200,0,YTD_2026,4,0.2708877331407602,3.0192148072327183,-0.008293050817755332,0.2828730582623422,2.96081382296115,-0.008290406828556196,-0.011985325121582013,0.05840098427156848,-2.6439891991358877e-06,0.0746346555323591,1.1865644875467305
LIQ_ALL_CONT,KOSDAQ_PLUS_KOSPI_EX_K200,0,YTD_2026,4,0.2759221528280251,3.063197269642198,-0.008288396362441275,0.2828730582623422,2.96081382296115,-0.008290406828556196,-0.0069509054343170895,0.10238344668104826,2.0104661149211722e-06,0.1137787056367432,1.6814570234742925
COMBINED_ALL_CONT,KOSDAQ_PLUS_KOSPI_EX_K200,0,YTD_2026,4,0.2653252502828465,3.085629498916532,-0.00829099509999165,0.2828730582623422,2.96081382296115,-0.008290406828556196,-0.017547807979495733,0.12481567595538223,-5.882714354532581e-07,0.08703027139874739,1.2547041513934067
PERSIST_ALL_CONT,KOSPI_ALL,0,YTD_2026,4,0.35790878223804534,3.0108797481676115,0.0,0.3373222096968975,2.5834806921651743,-0.0010997618702287548,0.02058657254114782,0.4273990560024372,0.0010997618702287548,0.11769311064718163,2.0738688431567702
LIQ_ALL_CONT,KOSPI_ALL,0,YTD_2026,4,0.36505948572034597,3.439081499423281,0.0,0.3373222096968975,2.5834806921651743,-0.0010997618702287548,0.027737276023448443,0.8556008072581065,0.0010997618702287548,0.20015657620041755,2.4099251104529786
COMBINED_ALL_CONT,KOSPI_ALL,0,YTD_2026,4,0.3687170425862929,3.4995075639290336,0.0,0.3373222096968975,2.5834806921651743,-0.0010997618702287548,0.031394832889395374,0.9160268717638593,0.0010997618702287548,0.21450939457202506,2.786672095754236
PERSIST_ALL_CONT,KOSPI_EX_K200,0,YTD_2026,4,0.06067301480172338,0.571597433515133,-0.0385223322049858,0.09628607605010986,0.8131294328196278,-0.03853855760883207,-0.03561306124838648,-0.24153199930449476,1.622540384627058e-05,0.10848017621145375,1.6697338472834067
LIQ_ALL_CONT,KOSPI_EX_K200,0,YTD_2026,4,0.04795449728489176,0.5085902534667591,-0.03626464040172295,0.09628607605010986,0.8131294328196278,-0.03853855760883207,-0.0483315787652181,-0.30453917935286867,0.002273917207109122,0.20457048458149782,2.1963313754282914
COMBINED_ALL_CONT,KOSPI_EX_K200,0,YTD_2026,4,0.04574844096059083,0.4856878851752889,-0.03665732286721024,0.09628607605010986,0.8131294328196278,-0.03853855760883207,-0.05053763508951903,-0.3274415476443389,0.001881234741621829,0.19534691629955947,2.1697601566324036
PERSIST_ALL_CONT,KOSPI_KOSDAQ_ALL,0,YTD_2026,4,0.39541692666758044,4.005757000095077,-0.0005782766207026446,0.3575104971599006,3.6521409812900503,-0.0002378172667306666,0.03790642950767986,0.3536160188050266,-0.000340459353971978,0.12291231732776617,2.0050490969558674
LIQ_ALL_CONT,KOSPI_KOSDAQ_ALL,0,YTD_2026,4,0.4404768700427666,3.643787904555837,0.0,0.3575104971599006,3.6521409812900503,-0.0002378172667306666,0.08296637288286601,-0.00835307673421326,0.0002378172667306666,0.15709812108559498,1.6920315155119676
COMBINED_ALL_CONT,KOSPI_KOSDAQ_ALL,0,YTD_2026,4,0.44981374292504794,3.8750883583254248,-0.0002834991547321364,0.3575104971599006,3.6521409812900503,-0.0002378172667306666,0.09230324576514737,0.22294737703537448,-4.568188800146977e-05,0.13948329853862212,1.8094205163373303
PERSIST_ALL_CONT,K200,10,DEV_2020_2022,38,0.07669377442689007,1.0586038667738205,-0.048270952815299695,0.06861936099357124,0.9252577805444361,-0.06132276546491944,0.008074413433318828,0.13334608622938438,0.013051812649619743,0.14615317189106716,2.0631617486928717
LIQ_ALL_CONT,K200,10,DEV_2020_2022,38,0.0661602881369201,0.9022635027032596,-0.055572825814116156,0.06861936099357124,0.9252577805444361,-0.06132276546491944,-0.0024590728566511455,-0.02299427784117647,0.005749939650803282,0.10807203685308699,1.6464519502115729
COMBINED_ALL_CONT,K200,10,DEV_2020_2022,38,0.07328101095382067,1.0265644577903001,-0.04894371995548363,0.06861936099357124,0.9252577805444361,-0.06132276546491944,0.0046616499602494255,0.10130667724586406,0.012379045509435804,0.10484923354679604,1.6126887136146892
PERSIST_ALL_CONT,KOSDAQ,10,DEV_2020_2022,38,0.05344859005251834,0.904498748055013,-0.070221156697311,0.04179473726282623,0.6921866698616813,-0.1003203287307477,0.01165385278969211,0.21231207819333164,0.030099172033436705,0.14737347305613105,2.1202188057659805
LIQ_ALL_CONT,KOSDAQ,10,DEV_2020_2022,38,0.03930165286590159,0.632723360643199,-0.11078445945644566,0.04179473726282623,0.6921866698616813,-0.1003203287307477,-0.0024930843969246386,-0.05946330921848231,-0.010464130725697962,0.12506186717349804,1.8673213402977378
COMBINED_ALL_CONT,KOSDAQ,10,DEV_2020_2022,38,0.04956477399751735,0.8273315967204696,-0.08537793836919849,0.04179473726282623,0.6921866698616813,-0.1003203287307477,0.0077700367346911214,0.13514492685878832,0.014942390361549207,0.1302803414449435,1.9614563473951199
PERSIST_ALL_CONT,KOSDAQ_PLUS_KOSPI_EX_K200,10,DEV_2020_2022,38,0.06459161192073304,1.0005949144395287,-0.0804685424881536,0.06016500093172805,0.9105009068498411,-0.08721308188926802,0.0044266109890049865,0.09009400758968766,0.006744539401114413,0.14751996215213137,2.0548169814545165
LIQ_ALL_CONT,KOSDAQ_PLUS_KOSPI_EX_K200,10,DEV_2020_2022,38,0.06055819732574341,0.9019960053622115,-0.07642290229138204,0.06016500093172805,0.9105009068498411,-0.08721308188926802,0.00039319639401536044,-0.008504901487629613,0.010790179597885974,0.11802968649864853,1.8425492810717392
COMBINED_ALL_CONT,KOSDAQ_PLUS_KOSPI_EX_K200,10,DEV_2020_2022,38,0.06292132385629112,0.9615942200424634,-0.07734521734274702,0.06016500093172805,0.9105009068498411,-0.08721308188926802,0.0027563229245630705,0.051093313192622336,0.009867864546520999,0.13533613740260814,2.1109966801650537
PERSIST_ALL_CONT,KOSPI_ALL,10,DEV_2020_2022,38,0.07417387552893051,1.1735631566334181,-0.04638506441437362,0.06767022488469565,1.0960360155768634,-0.04072532130981732,0.00650365064423486,0.07752714105655478,-0.005659743104556303,0.1404943167725065,1.9369815309058211
LIQ_ALL_CONT,KOSPI_ALL,10,DEV_2020_2022,38,0.06391831383536695,1.0305540595387128,-0.03977615366562892,0.06767022488469565,1.0960360155768634,-0.04072532130981732,-0.0037519110493287045,-0.06548195603815055,0.0009491676441883978,0.13215407062590315,1.8619960744753608
COMBINED_ALL_CONT,KOSPI_ALL,10,DEV_2020_2022,38,0.07072531756996758,1.145513946554735,-0.038740111464569016,0.06767022488469565,1.0960360155768634,-0.04072532130981732,0.003055092685271932,0.049477930977871676,0.0019852098452483036,0.13520183989337023,1.8852983103860237
PERSIST_ALL_CONT,KOSPI_EX_K200,10,DEV_2020_2022,31,0.10243213914641447,1.1675244163118543,-0.05948503209978251,0.08396506165713724,0.9867211233290786,-0.06475484058299597,0.018467077489277228,0.18080329298277575,0.005269808483213456,0.11761943643021117,1.7625845483549099
LIQ_ALL_CONT,KOSPI_EX_K200,10,DEV_2020_2022,31,0.09157313539018408,1.007823893995201,-0.0744349823852557,0.08396506165713724,0.9867211233290786,-0.06475484058299597,0.007608073733046838,0.021102770666122317,-0.009680141802259734,0.12370616087232256,1.931450914879869
COMBINED_ALL_CONT,KOSPI_EX_K200,10,DEV_2020_2022,31,0.10178473997265791,1.13835271390011,-0.06917876769400821,0.08396506165713724,0.9867211233290786,-0.06475484058299597,0.01781967831552067,0.15163159057103137,-0.004423927111012249,0.1234876969693439,1.9847721510173015
PERSIST_ALL_CONT,KOSPI_KOSDAQ_ALL,10,DEV_2020_2022,38,0.07511961615168916,1.2040383098981435,-0.03887918341805996,0.07521602370581149,1.229060716163908,-0.03081420934002388,-9.640755412232416e-05,-0.025022406265764463,-0.00806497407803608,0.13378354908705595,1.9035745284246723
LIQ_ALL_CONT,KOSPI_KOSDAQ_ALL,10,DEV_2020_2022,38,0.07804490909698591,1.2333782413466021,-0.03232924202572873,0.07521602370581149,1.229060716163908,-0.03081420934002388,0.0028288853911744294,0.004317525182694126,-0.0015150326857048535,0.1313634446045743,1.9320776354780946
COMBINED_ALL_CONT,KOSPI_KOSDAQ_ALL,10,DEV_2020_2022,38,0.07655374709388774,1.2618324566124344,-0.0368283943228076,0.07521602370581149,1.229060716163908,-0.03081420934002388,0.0013377233880762507,0.032771740448526376,-0.006014184982783721,0.1285991075922628,1.9362745816890565
PERSIST_ALL_CONT,K200,10,CONFIRM_2023_2024,24,0.10664090418022965,1.4894574967328056,-0.03049340091540209,0.10812552676521658,1.4845132388569693,-0.03179925204880618,-0.0014846225849869388,0.0049442578758363,0.00130585113340409,0.11964582383430551,1.7158373641671432
LIQ_ALL_CONT,K200,10,CONFIRM_2023_2024,24,0.10801272063652378,1.4265476858452109,-0.049082924730477595,0.10812552676521658,1.4845132388569693,-0.03179925204880618,-0.00011280612869279949,-0.05796555301175843,-0.017283672681671414,0.1341842496947209,1.85411792118488
