Date,Universe,Factor,StockCode,StockName,FactorValue,ValueStatus,SourceRow
"2019-12-10","ALL","모멘텀(12-1)","A000050","경방","-5.75942915392456","OK","14"
"2019-12-10","ALL","모멘텀(12-1)","A000070","삼양홀딩스","-20.8312111643068","OK","15"
"2019-12-10","ALL","모멘텀(12-1)","A000080","하이트진로","66.4776307498425","OK","16"
"2019-12-10","ALL","모멘텀(12-1)","A000100","유한양행","5.70676031606672","OK","17"
"2019-12-10","ALL","모멘텀(12-1)","A000120","CJ대한통운","-.943017656500814","OK","18"
"2019-12-10","ALL","모멘텀(12-1)","A000140","하이트진로홀딩스","107.385369268463","OK","19"
"2019-12-10","ALL","모멘텀(12-1)","A000150","두산","-18.0404876412034","OK","20"
"2019-12-10","ALL","모멘텀(12-1)","A000210","DL","-3.81532542481564","OK","21"
"2019-12-10","ALL","모멘텀(12-1)","A000240","한국앤컴퍼니","-14.8595560793557","OK","22"
"2019-12-10","ALL","모멘텀(12-1)","A000250","삼천당제약","-14.5755071374906","OK","23"
"2019-12-10","ALL","모멘텀(12-1)","A000270","기아","39.041095890411","OK","24"
"2019-12-10","ALL","모멘텀(12-1)","A000370","한화손해보험","-45.4027397260274","OK","25"
"2019-12-10","ALL","모멘텀(12-1)","A000400","롯데손해보험","-18.7031022510919","OK","26"
"2019-12-10","ALL","모멘텀(12-1)","A000480","CR홀딩스","8.68254133305604","OK","27"
"2019-12-10","ALL","모멘텀(12-1)","A000640","동아쏘시오홀딩스","-17.2100810715545","OK","28"
"2019-12-10","ALL","모멘텀(12-1)","A000660","SK하이닉스","25.6475627167041","OK","29"
"2019-12-10","ALL","모멘텀(12-1)","A000670","영풍","-14.6490536277603","OK","30"
"2019-12-10","ALL","모멘텀(12-1)","A000720","현대건설","-18.6798964624676","OK","31"
"2019-12-10","ALL","모멘텀(12-1)","A000810","삼성화재","-13.4218141902006","OK","32"
"2019-12-10","ALL","모멘텀(12-1)","A000880","한화","-17.4464545643585","OK","33"
"2019-12-10","ALL","모멘텀(12-1)","A000990","DB하이텍","62.0976645435244","OK","34"
"2019-12-10","ALL","모멘텀(12-1)","A001040","CJ","-24.3025241981401","OK","35"
"2019-12-10","ALL","모멘텀(12-1)","A001060","JW중외제약","-20.6566783551164","OK","36"
"2019-12-10","ALL","모멘텀(12-1)","A001120","LX인터내셔널","-1.55358275206088","OK","37"
"2019-12-10","ALL","모멘텀(12-1)","A001130","대한제분","-12.8436516264428","OK","38"
"2019-12-10","ALL","모멘텀(12-1)","A001230","동국홀딩스","-14.8369855692143","OK","39"
"2019-12-10","ALL","모멘텀(12-1)","A001360","삼성제약","86.1748229574041","OK","40"
"2019-12-10","ALL","모멘텀(12-1)","A001430","세아베스틸지주","4.39359759372651","OK","41"
"2019-12-10","ALL","모멘텀(12-1)","A001440","대한전선","-36.6727107887579","OK","42"
"2019-12-10","ALL","모멘텀(12-1)","A001450","현대해상","-29.6011483646058","OK","43"
"2019-12-10","ALL","모멘텀(12-1)","A001500","현대차증권","14.8591909882232","OK","44"
"2019-12-10","ALL","모멘텀(12-1)","A001510","SK증권","-4.4555508294343","OK","45"
"2019-12-10","ALL","모멘텀(12-1)","A001520","동양","-25.8895850573354","OK","46"
"2019-12-10","ALL","모멘텀(12-1)","A001630","종근당홀딩스","50.6609923940601","OK","47"
"2019-12-10","ALL","모멘텀(12-1)","A001680","대상","-9.71362229102168","OK","48"
"2019-12-10","ALL","모멘텀(12-1)","A001720","신영증권","-4.32782772318629","OK","49"
"2019-12-10","ALL","모멘텀(12-1)","A001740","SK네트웍스","21.3517665130568","OK","50"
"2019-12-10","ALL","모멘텀(12-1)","A001800","오리온홀딩스","2.96219575349559","OK","51"
"2019-12-10","ALL","모멘텀(12-1)","A001820","삼화콘덴서","-11.6225546605293","OK","52"
"2019-12-10","ALL","모멘텀(12-1)","A002150","도화엔지니어링","14.5503536544291","OK","53"
"2019-12-10","ALL","모멘텀(12-1)","A002210","동성제약","-12.8515946804755","OK","54"
"2019-12-10","ALL","모멘텀(12-1)","A002240","고려제강","-.902506963788312","OK","55"
"2019-12-10","ALL","모멘텀(12-1)","A002310","아세아제지","-6.47390241309662","OK","56"
"2019-12-10","ALL","모멘텀(12-1)","A002320","한진","-37.8159966846249","OK","57"
"2019-12-10","ALL","모멘텀(12-1)","A002350","넥센타이어","14.7193710417122","OK","58"
"2019-12-10","ALL","모멘텀(12-1)","A002380","KCC","-16.2282608695652","OK","59"
"2019-12-10","ALL","모멘텀(12-1)","A002390","한독","-16.5212649945475","OK","60"
"2019-12-10","ALL","모멘텀(12-1)","A002620","제일파마홀딩스","-31.4027344170524","OK","61"
"2019-12-10","ALL","모멘텀(12-1)","A002780","진흥기업","-.427076660260511","OK","62"
"2019-12-10","ALL","모멘텀(12-1)","A002790","아모레퍼시픽홀딩스","31.304906792372","OK","63"
"2019-12-10","ALL","모멘텀(12-1)","A002810","삼영무역","25.4266734798161","OK","64"
"2019-12-10","ALL","모멘텀(12-1)","A002840","미원상사","55.3295932678822","OK","65"
"2019-12-10","ALL","모멘텀(12-1)","A002960","한국쉘석유","-4.29106365752455","OK","66"
"2019-12-10","ALL","모멘텀(12-1)","A002990","금호건설","17.683155917345","OK","67"
"2019-12-10","ALL","모멘텀(12-1)","A003000","부광약품","-26.1294932395295","OK","68"
"2019-12-10","ALL","모멘텀(12-1)","A003060","에이프로젠바이오로직스","-48","OK","69"
"2019-12-10","ALL","모멘텀(12-1)","A003090","대웅","-22.0365075874203","OK","70"
"2019-12-10","ALL","모멘텀(12-1)","A003220","대원제약","8.16205533596839","OK","71"
"2019-12-10","ALL","모멘텀(12-1)","A003230","삼양식품","57.8947368421052","OK","72"
"2019-12-10","ALL","모멘텀(12-1)","A003240","태광산업","-18.1094527363184","OK","73"
"2019-12-10","ALL","모멘텀(12-1)","A003300","한일홀딩스","-10.5138607167005","OK","74"
"2019-12-10","ALL","모멘텀(12-1)","A003380","하림지주","-18.9173524979715","OK","75"
"2019-12-10","ALL","모멘텀(12-1)","A003470","유안타증권","-9.31422722620266","OK","76"
"2019-12-10","ALL","모멘텀(12-1)","A003490","대한항공","-13.3481646273637","OK","77"
"2019-12-10","ALL","모멘텀(12-1)","A003520","영진약품","-6.76711149375808","OK","78"
