date,phase,universe,n_pairs,removed_mean_fwd10,added_mean_fwd10,event_delta_fwd10,pair_win_rate,avg_removed_r1m,avg_added_r1m,avg_wmom_sacrifice,avg_removed_rank,avg_added_rank
2020-02-24,8,KOSPI_KOSDAQ_ALL,3,0.023810756229865282,-0.10542978236954692,-0.1292405385994122,0.0,-0.0359077461000226,0.07632670220844766,-0.15188611149632367,9.666666666666666,22.666666666666668
2020-02-25,9,KOSDAQ,1,0.007882296588719528,-0.2545063940337493,-0.26238869062246883,0.0,-0.0032595565736121546,0.16541804279987687,-0.2422959890808375,5.0,21.0
2020-02-25,9,KOSDAQ_PLUS_KOSPI_EX_K200,1,0.007882296588719528,-0.15454320299841806,-0.1624254995871376,0.0,-0.0032595565736121546,0.06010032462578304,-0.21020996676539722,6.0,21.0
2020-02-25,9,KOSPI_ALL,3,-0.04831552355837513,-0.13037907670645013,-0.08206355314807501,0.3333333333333333,-0.03933131281846395,0.04296257665020403,-0.06903322068447008,14.0,22.0
2020-02-25,9,KOSPI_EX_K200,3,-0.05290311177205705,-0.11087022746121444,-0.05796711568915739,0.0,-0.03651595762929369,0.10259682088395607,-0.08332316541265054,14.333333333333334,23.0
2020-02-25,9,KOSPI_KOSDAQ_ALL,1,0.007882296588719528,-0.15454320299841806,-0.1624254995871376,0.0,-0.0032595565736121546,0.06010032462578304,-0.21020996676539722,6.0,21.0
2020-02-26,0,KOSDAQ,1,-0.1466194852005136,0.08611544369881652,0.23273492889933012,1.0,-0.02553463040668161,0.17861863843338444,-0.0062648689760070875,20.0,21.0
2020-02-26,0,KOSPI_ALL,4,-0.06272317143046557,-0.11384572111037253,-0.05112254967990695,0.25,-0.032464758165211195,0.03434499676418006,-0.06890646469790646,12.5,22.75
2020-02-26,0,KOSPI_EX_K200,6,-0.07870924594659395,-0.06801068872005196,0.010698557226541986,0.6666666666666666,-0.029435493218926263,0.05654397338263719,-0.0835944515329053,15.0,25.833333333333332
2020-02-27,1,KOSDAQ,4,-0.104207372945617,0.1498860251842129,0.2540933981298299,1.0,-0.042450356001377226,0.05626959709544304,-0.1419878771494122,11.5,22.75
2020-02-27,1,KOSDAQ_PLUS_KOSPI_EX_K200,4,-0.104207372945617,-0.09601405600059335,0.008193316945023649,0.5,-0.042450356001377226,0.0761469773740475,-0.08642824361537278,14.5,22.5
2020-02-27,1,KOSPI_ALL,3,-0.08759666154222918,-0.14361265377920848,-0.056015992236979284,0.6666666666666666,-0.0800119342723276,0.04117500975813238,-0.07854696192336214,16.666666666666668,27.0
2020-02-27,1,KOSPI_KOSDAQ_ALL,4,-0.104207372945617,-0.09601405600059335,0.008193316945023649,0.5,-0.042450356001377226,0.0761469773740475,-0.08642824361537278,14.5,22.5
2020-02-28,2,KOSDAQ,5,-0.12021583102558386,-0.14553507514590863,-0.02531924412032478,0.4,-0.08286527180973018,0.07629894339559617,-0.11996958663034944,15.2,25.2
2020-02-28,2,KOSDAQ_PLUS_KOSPI_EX_K200,3,-0.09583041875537097,-0.17348979280215293,-0.07765937404678196,0.0,-0.0511585214440812,0.0540023839466414,-0.08742456034467676,15.333333333333334,23.333333333333332
2020-02-28,2,KOSPI_ALL,7,-0.11547499725685381,-0.1557788420675583,-0.040303844810704495,0.2857142857142857,-0.04500908157533091,0.033046019753683716,-0.08762463610776602,14.0,28.571428571428573
2020-02-28,2,KOSPI_KOSDAQ_ALL,3,-0.09583041875537097,-0.17348979280215293,-0.07765937404678196,0.0,-0.0511585214440812,0.0540023839466414,-0.08742456034467676,15.333333333333334,23.333333333333332
2020-03-02,3,K200,4,-0.14408854212455602,-0.17727510120963877,-0.03318655908508275,0.5,-0.03450932322361791,0.03048863337266469,-0.10539267791574894,9.25,25.5
2020-03-02,3,KOSDAQ,1,-0.22780132764330996,-0.2552783582180458,-0.027477030574735828,0.0,-0.02870086132403663,0.11438478871557364,-0.08544560934850737,16.0,21.0
2020-03-02,3,KOSDAQ_PLUS_KOSPI_EX_K200,1,-0.22780132764330996,-0.2500424022092831,-0.02224107456597313,0.0,-0.02870086132403663,0.019528372466992506,-0.0563707539651912,18.0,21.0
2020-03-02,3,KOSPI_ALL,4,-0.1656034151136136,-0.19629247938471325,-0.03068906427109966,0.25,-0.042168077867387105,0.04029234000026728,-0.054581599228390634,14.5,23.5
2020-03-02,3,KOSPI_EX_K200,6,-0.21464033300264407,-0.1636296349410515,0.05101069806159253,0.5,-0.031696058925285146,0.041135144054425886,-0.07624739790035837,13.666666666666666,27.333333333333332
2020-03-02,3,KOSPI_KOSDAQ_ALL,1,-0.22780132764330996,-0.2500424022092831,-0.02224107456597313,0.0,-0.02870086132403663,0.019528372466992506,-0.0563707539651912,18.0,21.0
2020-03-03,4,K200,6,-0.20330800790766754,-0.18858567917142166,0.014722328736245868,0.6666666666666666,-0.041301114736762214,0.04378570296555412,-0.08261347162732623,11.833333333333334,26.666666666666668
2020-03-03,4,KOSDAQ,4,-0.1828754849184695,-0.19122389764394243,-0.008348412725472931,0.75,-0.03949152932904312,0.16966740662206758,-0.150699773238963,11.0,24.0
2020-03-03,4,KOSDAQ_PLUS_KOSPI_EX_K200,4,-0.1828754849184695,-0.25631293049954784,-0.07343744558107837,0.0,-0.03949152932904312,0.11249635583163443,-0.10652862706038392,13.25,22.75
2020-03-03,4,KOSPI_ALL,3,-0.19174081313919134,-0.21074637176433506,-0.01900555862514371,0.3333333333333333,-0.04903715425065142,0.059080485638475656,-0.08088104380036566,14.0,25.0
2020-03-03,4,KOSPI_EX_K200,7,-0.2047357512157022,-0.17881505836417788,0.02592069285152432,0.7142857142857143,-0.04600782766881784,0.033367992454275124,-0.06807696551221097,14.571428571428571,29.285714285714285
2020-03-03,4,KOSPI_KOSDAQ_ALL,4,-0.1828754849184695,-0.25631293049954784,-0.07343744558107837,0.0,-0.03949152932904312,0.11249635583163443,-0.10652862706038392,13.25,22.75
2020-03-04,5,K200,7,-0.28773810969596364,-0.2099125945155036,0.07782551518046008,0.7142857142857143,-0.04487493359274939,0.02988829219596348,-0.08773287624406508,12.0,26.714285714285715
2020-03-04,5,KOSDAQ,4,-0.24689365854747988,-0.2785693325135724,-0.0316756739660925,0.5,-0.01138758222207714,0.19864335013088,-0.1581960376241321,10.25,23.25
2020-03-04,5,KOSDAQ_PLUS_KOSPI_EX_K200,4,-0.24689365854747988,-0.2704014798075832,-0.023507821260103368,0.25,-0.01138758222207714,0.12986332247380653,-0.132105045801118,11.5,22.75
2020-03-04,5,KOSPI_ALL,3,-0.26143156648432986,-0.318764393260556,-0.05733282677622612,0.0,-0.05643162738890218,0.058298203540008926,-0.07231538515160267,14.666666666666666,26.333333333333332
2020-03-04,5,KOSPI_EX_K200,6,-0.2669245123240626,-0.20228177630456282,0.06464273601949977,0.8333333333333334,-0.04386293371116295,0.025056121896932404,-0.07018893983911341,13.333333333333334,26.666666666666668
2020-03-04,5,KOSPI_KOSDAQ_ALL,4,-0.24689365854747988,-0.2704014798075832,-0.023507821260103368,0.25,-0.01138758222207714,0.12986332247380653,-0.132105045801118,11.5,22.75
2020-03-05,6,K200,4,-0.2873941040917032,-0.2597367587418583,0.027657345349844847,0.5,-0.03835506405056316,0.07004706862641638,-0.05405722088064771,14.75,24.25
2020-03-05,6,KOSPI_ALL,2,-0.33534983604054863,-0.3496729749156573,-0.014323138875108665,0.5,-0.0671565844778552,0.06828783261319947,-0.036251273520001064,16.5,22.5
2020-03-05,6,KOSPI_EX_K200,5,-0.3644608700454247,-0.32698735380222044,0.037473516243204295,0.6,-0.046517838241688106,0.032703655979447015,-0.06569470917033224,13.4,28.8
2020-03-06,7,KOSDAQ,2,-0.2677230330780258,-0.26108657967662446,0.006636453401401343,0.5,-0.04638815646618005,0.2315972087286135,-0.10800560713639021,14.5,21.5
2020-03-06,7,KOSDAQ_PLUS_KOSPI_EX_K200,2,-0.2677230330780258,-0.17282851421020423,0.09489451886782158,1.0,-0.04638815646618005,0.1942415961884893,-0.0791061162386982,15.5,21.5
2020-03-06,7,KOSPI_ALL,7,-0.28770032570323656,-0.1728704096943026,0.114829916008934,0.8571428571428571,-0.05376591839222859,0.04497280533231206,-0.08495817417430333,10.285714285714286,28.0
2020-03-06,7,KOSPI_KOSDAQ_ALL,2,-0.2677230330780258,-0.17282851421020423,0.09489451886782158,1.0,-0.04638815646618005,0.1942415961884893,-0.0791061162386982,15.5,21.5
2020-03-09,8,KOSDAQ,4,-0.27020937087552277,-0.23318486804305827,0.03702450283246453,0.75,-0.06334698121434193,0.08297002768250954,-0.09585925878882792,14.75,22.5
2020-03-09,8,KOSDAQ_PLUS_KOSPI_EX_K200,3,-0.2932046194111309,-0.14692077690953276,0.14628384250159812,0.6666666666666666,-0.054394000130017016,0.10703053737337677,-0.07972911372239595,14.0,23.0
2020-03-09,8,KOSPI_ALL,10,-0.2518537938087304,-0.14430135599001426,0.10755243781871615,0.7,-0.06277458461951094,0.023157113415922134,-0.09050373249088464,11.2,38.3
2020-03-09,8,KOSPI_KOSDAQ_ALL,3,-0.2932046194111309,-0.14692077690953276,0.14628384250159812,0.6666666666666666,-0.054394000130017016,0.10703053737337677,-0.07972911372239595,14.0,23.0
2020-03-10,9,KOSDAQ,5,-0.20507321071376056,-0.21243495704134246,-0.007361746327581908,0.4,-0.04611603118043699,0.09247068824992496,-0.1525659686020359,11.6,23.0
2020-03-10,9,KOSDAQ_PLUS_KOSPI_EX_K200,5,-0.20507321071376056,-0.22223379915151975,-0.017160588437759205,0.2,-0.04611603118043699,0.09345373010240061,-0.1415442403188981,12.6,23.0
2020-03-10,9,KOSPI_ALL,10,-0.18602953516472803,-0.11048040928787942,0.07554912587684862,0.7,-0.049539588301208734,0.03162375565457089,-0.07776661032370388,12.3,33.8
2020-03-10,9,KOSPI_KOSDAQ_ALL,5,-0.20507321071376056,-0.26886366734900663,-0.06379045663524607,0.4,-0.04611603118043699,0.09492707063712671,-0.12959763447075612,13.2,23.0
2020-03-11,0,KOSDAQ,6,-0.14373402527170456,-0.08310802178102679,0.06062600349067778,0.5,-0.08146975948585494,0.06458577061185684,-0.1304313128776141,15.5,26.0
2020-03-11,0,KOSDAQ_PLUS_KOSPI_EX_K200,6,-0.14373402527170456,-0.0668825600535784,0.07685146521812618,0.5,-0.08146975948585494,0.08237000741105227,-0.10716389199422077,16.666666666666668,24.0
2020-03-11,0,KOSPI_KOSDAQ_ALL,5,-0.14203919679023774,-0.1297560356845891,0.012283161105648643,0.4,-0.0912266636554416,0.07917088255355714,-0.11649926933931094,16.2,24.2
2020-03-12,1,KOSDAQ_PLUS_KOSPI_EX_K200,6,-0.08368406340668853,0.06430516206437438,0.1479892254710629,0.6666666666666666,-0.10263330893202828,0.04781291484180081,-0.17296878144532354,15.166666666666666,34.0
2020-03-12,1,KOSPI_KOSDAQ_ALL,6,-0.08368406340668853,0.1205565703360678,0.20424063374275633,0.8333333333333334,-0.10263330893202828,0.06159715711669491,-0.14601080522253865,15.166666666666666,32.0
2020-03-17,4,KOSPI_KOSDAQ_ALL,6,0.02532072616367398,0.09693746544321602,0.07161673927954204,0.5,-0.1448047163109146,0.024599908663979052,-0.07148268793847597,16.333333333333332,31.333333333333332
2020-03-24,9,KOSPI_KOSDAQ_ALL,8,0.22800787525693356,0.07537721497165432,-0.15263066028527925,0.5,-0.05128012205084965,0.056327003445418314,-0.09465517202347838,14.75,28.125
2020-03-25,0,KOSPI_KOSDAQ_ALL,5,0.06425527846555738,0.1174327434348302,0.05317746496927282,0.8,-0.058790624532245137,0.03370962944716033,-0.09697681867792705,17.0,30.4
2020-03-26,1,KOSDAQ,5,0.09935718748619271,0.07488152886234989,-0.024475658623842822,0.2,-0.11027844584958094,0.0155033678808791,-0.13086060284605114,17.0,35.6
2020-03-26,1,KOSDAQ_PLUS_KOSPI_EX_K200,2,0.26599276318932985,0.04383866207607379,-0.22215410111325606,0.0,-0.06128779452777892,0.03693272368744383,-0.16011599085018843,15.5,27.0
2020-03-26,1,KOSPI_KOSDAQ_ALL,2,0.26599276318932985,0.0489894202420742,-0.21700334294725565,0.0,-0.06128779452777892,0.08379397896287671,-0.1139343879596638,18.0,21.5
2020-03-27,2,KOSDAQ,4,0.1723441024346679,0.0716301401538102,-0.10071396228085772,0.5,-0.07961463642740255,0.03116359736779115,-0.13724825945130673,16.25,29.5
2020-03-27,2,KOSDAQ_PLUS_KOSPI_EX_K200,3,0.3071914449670974,0.04912923503710639,-0.258062209929991,0.0,-0.1282884706165948,0.12756875070534537,-0.0833989610085385,17.0,22.0
2020-03-27,2,KOSPI_ALL,3,0.26725751569008055,0.027244095348075408,-0.24001342034200515,0.0,-0.0820447236422605,0.02825066548049492,-0.1207509892336092,13.333333333333334,24.333333333333332
2020-03-27,2,KOSPI_KOSDAQ_ALL,2,0.3868601682958691,0.0222227662932018,-0.3646374020026673,0.0,-0.11499704454557118,0.21306159686767945,-0.07701245258792477,18.5,21.5
2020-03-30,3,KOSDAQ,2,0.12740338298161868,-0.06264424108277244,-0.19004762406439113,0.0,-0.06532930651797574,0.2525976707289079,-0.09136711620363902,16.0,21.5
2020-03-30,3,KOSDAQ_PLUS_KOSPI_EX_K200,1,0.22022266342819097,-0.16829131154095323,-0.3885139749691442,0.0,-0.03923192023739034,0.3164100211242115,-0.0899901237784943,18.0,21.0
2020-03-30,3,KOSPI_ALL,3,0.05767202369645219,0.06832047322406846,0.01064844952761627,0.6666666666666666,-0.03619364857835423,0.02965294035307996,-0.021477389173233052,19.0,22.0
2020-03-31,4,K200,2,0.0084645253142559,0.008318461014348522,-0.00014606429990737801,0.5,-0.059424244871740764,0.012617272882303148,-0.02688234522377539,19.5,23.0
2020-03-31,4,KOSPI_EX_K200,5,0.12011495784076202,0.08774341091619489,-0.03237154692456714,0.4,-0.019460777336749217,0.04047975913200885,-0.05050359893843942,16.0,24.4
2020-04-01,5,KOSPI_ALL,1,0.0489867772172945,0.0915512707547177,0.0425644935374232,1.0,-0.0032676916576229315,0.17070608971946719,-0.06717054082350052,13.0,21.0
2020-04-01,5,KOSPI_EX_K200,4,0.09066260604439819,0.09874421876366954,0.008081612719271353,0.5,-0.024275122901027214,0.04413986969089489,-0.0839028209392,15.0,22.5
2020-04-02,6,K200,4,0.08377940402511447,0.040229519276246045,-0.04354988474886842,0.5,-0.03112006613359545,0.032412789118366425,-0.09095372519170294,14.0,23.0
2020-04-02,6,KOSDAQ,1,-0.055539106143474126,0.1328120271708857,0.18835113331435982,1.0,-0.03152252935667121,0.15884258335305268,-0.07451950453366266,17.0,21.0
2020-04-02,6,KOSPI_ALL,1,-0.010696121835100936,0.0012602926426299454,0.011956414477730881,1.0,-0.007618535413287849,0.06572335822370853,-0.012853623527563654,20.0,22.0
2020-04-02,6,KOSPI_EX_K200,3,0.08764368560176934,0.07340787643424096,-0.014235809167528387,0.3333333333333333,-0.04325916485536794,0.03193009227319614,-0.05037244125714476,15.666666666666666,22.0
2020-04-03,7,K200,5,0.08097352506813875,0.12289255849750735,0.041919033429368605,0.6,-0.03965663015916508,0.03019712405355556,-0.0724983050372143,14.6,24.2
2020-04-03,7,KOSDAQ,1,0.3131234275097101,0.08015387956575815,-0.23296954794395197,0.0,-0.0030928461262352954,0.39239077259394295,-0.07493074533428706,19.0,21.0
2020-04-03,7,KOSPI_ALL,1,0.18414030636453926,0.05070038404430677,-0.1334399223202325,0.0,-0.1533255889279978,0.009507857159739576,-0.24960078861477303,9.0,21.0
2020-04-03,7,KOSPI_EX_K200,5,0.09444406094379376,0.1275788840242334,0.03313482308043962,0.8,-0.06422095475142152,0.02848953769197533,-0.11082456710108243,14.8,23.8
2020-04-06,8,K200,4,0.07151665328805479,0.03904719606504828,-0.03246945722300651,0.25,-0.04539906913109441,0.03227937134361388,-0.07834662482493171,14.0,25.75
2020-04-06,8,KOSDAQ,2,0.09768916471706213,-0.05175515279115417,-0.1494443175082163,0.5,-0.05036578939121172,0.30070315024147143,-0.06412974678918792,17.5,21.5
2020-04-06,8,KOSDAQ_PLUS_KOSPI_EX_K200,1,0.16594772117036838,-0.10748539022547077,-0.27343311139583915,0.0,-0.011227999346809198,0.28209292237338823,-0.0414870874484079,20.0,21.0
2020-04-06,8,KOSPI_ALL,1,0.16594772117036838,0.015313845547889837,-0.15063387562247854,0.0,-0.011227999346809198,0.149027202051265,-0.3457858771106047,8.0,21.0
2020-04-06,8,KOSPI_EX_K200,2,0.15624994972386352,0.08645123330464805,-0.06979871641921548,0.5,-0.05300275430980341,0.043445971319349824,-0.22842955122507008,12.0,22.0
2020-04-07,9,K200,4,0.0756564600122907,0.012413976324397002,-0.0632424836878937,0.25,-0.03206456128459976,0.027052470796508205,-0.06745827926711497,14.25,23.75
2020-04-07,9,KOSDAQ,1,0.4534141040963402,-0.029377408395714122,-0.4827915124920543,0.0,-0.08016617609915273,0.276142085982475,-0.047807222818389394,19.0,22.0
2020-04-07,9,KOSPI_ALL,1,0.20195027529866372,0.050867706737831586,-0.15108256856083213,0.0,-0.017439607736058505,0.023869852848346293,-0.0020117494471010577,20.0,21.0
2020-04-07,9,KOSPI_EX_K200,3,0.2308901554770033,0.07847180511143519,-0.15241835036556814,0.3333333333333333,-0.04147580083597462,0.023850363175827522,-0.03873886467361559,16.333333333333332,23.333333333333332
2020-04-08,0,K200,4,0.0958385863765645,0.019555129078003664,-0.07628345729856084,0.5,-0.03633310421632816,0.047443194463069785,-0.040560159460505424,15.25,22.5
2020-04-08,0,KOSDAQ,1,0.4751886529449094,0.06301084280263436,-0.41217781014227506,0.0,-0.0974590519884887,0.17066162434438104,-0.030790536317958417,19.0,22.0
2020-04-08,0,KOSPI_ALL,1,0.2585497931128493,0.02634470869079264,-0.23220508442205667,0.0,-0.027658235815603602,0.0553718940534361,-0.008184994452574298,20.0,21.0
2020-04-08,0,KOSPI_EX_K200,4,0.20231123993128508,0.024839104055944028,-0.17747213587534105,0.0,-0.03241224562422354,0.039158155212434306,-0.03558721653336128,14.75,22.5
2020-04-09,1,K200,2,0.11600838430441562,0.012623384248229785,-0.10338500005618584,0.5,-0.03414738042595386,0.026867679991020892,-0.04036232884525301,15.5,21.5
2020-04-09,1,KOSDAQ,1,0.41992938123614154,0.08875017497902249,-0.33117920625711905,0.0,-0.06010931822660881,0.07135752550774196,-0.05441626752544043,18.0,21.0
2020-04-10,2,K200,2,0.03947782487597934,0.0552217220495399,0.01574389717356056,0.5,-0.03952037910935302,0.03041513431912775,-0.016924278831067882,16.5,21.5
2020-04-16,5,K200,1,-0.10924537834793902,0.016690981719183595,0.1259363600671226,1.0,-0.02046952951417162,0.18371657894821708,-0.07237891643666375,9.0,21.0
2020-04-17,6,K200,1,-0.07277091140438108,-0.01754990753558827,0.055221003868792806,1.0,-0.019858341616613925,0.16452444296766755,-0.04078609439107214,14.0,21.0
2020-04-27,2,KOSDAQ,2,0.3497113080681764,-0.0006648140496002264,-0.35037612211777663,0.0,-0.19325908756974555,0.6053594875567536,-0.28683175269373,8.5,21.5
2020-04-27,2,KOSDAQ_PLUS_KOSPI_EX_K200,2,0.3497113080681764,0.13034131733498738,-0.21936999073318902,0.0,-0.19325908756974555,0.9496239791269944,-0.14854911917348473,12.5,21.5
2020-04-27,2,KOSPI_KOSDAQ_ALL,2,0.3497113080681764,0.13034131733498738,-0.21936999073318902,0.0,-0.19325908756974555,0.9496239791269944,-0.14854911917348473,12.5,21.5
2020-04-28,3,KOSDAQ,2,0.36525013967124687,-0.008372691650152198,-0.37362283132139906,0.0,-0.21387944438286943,0.5225000228386136,-0.14657100212602098,11.5,21.5
2020-04-28,3,KOSDAQ_PLUS_KOSPI_EX_K200,1,0.27588734087696554,0.0471720760641241,-0.22871526481284143,0.0,-0.19951586485022577,0.02061800413017269,-0.14927825148590312,10.0,21.0
2020-04-28,3,KOSPI_KOSDAQ_ALL,1,0.27588734087696554,-0.09340592437530137,-0.3692932652522669,0.0,-0.19951586485022577,0.8175636205452812,-0.12432708009911808,10.0,21.0
2020-04-29,4,KOSDAQ,2,0.3458622235388966,0.16274650711211192,-0.1831157164267847,0.5,-0.2091945147400724,0.4994966778203749,-0.1632572953702956,12.0,21.5
2020-04-29,4,KOSDAQ_PLUS_KOSPI_EX_K200,1,0.2507799783604572,0.03375257560268996,-0.21702740275776722,0.0,-0.19863533230156102,0.827808764404614,-0.20505400409710195,9.0,21.0
2020-04-29,4,KOSPI_KOSDAQ_ALL,1,0.2507799783604572,0.11683458577818917,-0.133945392582268,0.0,-0.19863533230156102,0.47888425419009595,-0.18904382447206913,9.0,21.0
2020-05-04,5,KOSDAQ,4,0.19354345828770608,0.04180467640351809,-0.151738781884188,0.25,-0.09739845661834669,0.413495341873855,-0.40888720568646886,8.0,22.5
2020-05-04,5,KOSDAQ_PLUS_KOSPI_EX_K200,4,0.18380646135067852,0.16160680650660056,-0.02219965484407796,0.25,-0.0840296747792664,0.4099389427778056,-0.28696219762803254,8.5,22.5
2020-05-04,5,KOSPI_ALL,1,-0.015684315870788224,0.11478592695604006,0.1304702428268283,1.0,-0.10612014855805409,0.33466394370655345,-0.3372609886377186,5.0,21.0
2020-05-04,5,KOSPI_EX_K200,1,-0.015684315870788224,0.18110329690422966,0.19678761277501788,1.0,-0.10612014855805409,0.23992977630424817,-0.39336257159289206,5.0,21.0
2020-05-04,5,KOSPI_KOSDAQ_ALL,4,0.18380646135067852,0.05104747982922181,-0.1327589815214567,0.25,-0.0840296747792664,0.5011836806425758,-0.2857429951400539,8.5,22.5
2020-05-06,6,K200,1,0.0973270027875286,0.1759570774356911,0.07863007464816252,1.0,-0.05368615212066752,0.17272253786464928,-0.10240882435659815,10.0,21.0
2020-05-06,6,KOSDAQ,2,0.35677737194133563,-0.017507938302393333,-0.37428531024372896,0.0,-0.1971834027945915,0.24811686881828798,-0.33307749568804734,7.5,22.5
2020-05-06,6,KOSDAQ_PLUS_KOSPI_EX_K200,3,0.27111702135275756,0.009383452742261452,-0.26173356861049607,0.0,-0.1822146797425134,0.4852056843293055,-0.20693512397623262,11.333333333333334,22.0
2020-05-06,6,KOSPI_ALL,2,0.07601429007020954,-0.009545204225232307,-0.08555949429544185,0.0,-0.09857530250142318,0.2759931314780253,-0.252311766787633,6.5,21.5
2020-05-06,6,KOSPI_EX_K200,2,0.07601429007020954,0.11994156817478241,0.043927278104572864,1.0,-0.09857530250142318,0.2524802004920515,-0.3188893653727017,6.5,21.5
2020-05-06,6,KOSPI_KOSDAQ_ALL,3,0.27111702135275756,0.009383452742261452,-0.26173356861049607,0.0,-0.1822146797425134,0.4852056843293055,-0.20693512397623262,11.333333333333334,22.0
2020-05-07,7,K200,1,0.13376876174973829,0.08342238654932332,-0.05034637520041496,0.0,-0.0061244509274254524,0.006742824661170809,-0.14394909080237026,8.0,21.0
2020-05-07,7,KOSDAQ,2,0.3481336531183373,-0.010571240612236632,-0.35870489373057396,0.0,-0.14037248624744506,0.3467275885064166,-0.38484310415718004,6.0,22.0
2020-05-07,7,KOSDAQ_PLUS_KOSPI_EX_K200,3,0.24964127021217153,0.21475854536613004,-0.03488272484604149,0.6666666666666666,-0.11105461474186658,0.41074636898542444,-0.21993202344505047,10.666666666666666,23.0
2020-05-07,7,KOSPI_ALL,2,0.09760921942534762,0.0958873989179071,-0.001721820507440519,0.5,-0.19653220387354398,0.33937599051260325,-0.2045456770451031,7.0,21.5
2020-05-07,7,KOSPI_EX_K200,2,0.09760921942534762,0.12856860087770616,0.030959381452358548,0.5,-0.19653220387354398,0.19468899872991738,-0.26779195504997044,7.0,21.5
2020-05-07,7,KOSPI_KOSDAQ_ALL,3,0.24964127021217153,0.21475854536613004,-0.03488272484604149,0.6666666666666666,-0.11105461474186658,0.41074636898542444,-0.21993202344505047,10.666666666666666,23.0
2020-05-08,8,K200,1,-0.023779397038911188,-0.06303266758886206,-0.03925327054995087,0.0,-0.06175108162141447,0.16452236069270482,-0.0026018898979516397,20.0,21.0
2020-05-08,8,KOSDAQ,3,0.17508231136587082,0.1918085534341655,0.016726242068294688,0.3333333333333333,-0.12281607147695929,0.38193377831495895,-0.3126662839090064,10.0,22.0
2020-05-08,8,KOSDAQ_PLUS_KOSPI_EX_K200,2,0.3014478948139273,-0.0533458179770967,-0.354793712791024,0.0,-0.10471658133333094,0.47691412092121566,-0.33362449690611834,7.0,23.5
2020-05-08,8,KOSPI_ALL,2,0.08517467528119893,0.062236543219215346,-0.022938132061983585,0.5,-0.18846073755270892,0.1484094227895211,-0.20177833954913216,6.5,21.5
2020-05-08,8,KOSPI_EX_K200,2,0.08517467528119893,0.024929672488441967,-0.06024500279275696,0.5,-0.18846073755270892,0.24740079898947237,-0.26484491930759135,6.5,21.5
2020-05-08,8,KOSPI_KOSDAQ_ALL,2,0.3014478948139273,-0.0533458179770967,-0.354793712791024,0.0,-0.10471658133333094,0.47691412092121566,-0.33362449690611834,7.0,23.5
2020-05-11,9,K200,1,-0.01485563261204459,0.13767988779460416,0.15253552040664875,1.0,-0.04725957921041535,0.09270137144372889,-0.01689214797541108,16.0,21.0
2020-05-11,9,KOSDAQ,2,0.2617844459976405,0.03383787543227845,-0.22794657056536205,0.5,-0.059703569947448465,0.20560509001681698,-0.2923641303277469,12.5,21.5
2020-05-11,9,KOSDAQ_PLUS_KOSPI_EX_K200,3,0.2191478363476025,0.08183798230263328,-0.1373098540449692,0.3333333333333333,-0.13482792861199333,0.3668908291606093,-0.13159449502046383,15.666666666666666,22.0
2020-05-11,9,KOSPI_ALL,2,0.09153990689364389,0.060320702153663364,-0.03121920473998052,0.5,-0.23724143485189658,0.14002584850856942,-0.3005763403682163,4.5,21.5
2020-05-11,9,KOSPI_EX_K200,2,0.09153990689364389,-0.0066344667286765135,-0.0981743736223204,0.0,-0.23724143485189658,0.24746286950840385,-0.35456982076164023,4.5,21.5
2020-05-11,9,KOSPI_KOSDAQ_ALL,3,0.2191478363476025,0.08183798230263328,-0.1373098540449692,0.3333333333333333,-0.13482792861199333,0.3668908291606093,-0.13159449502046383,15.666666666666666,22.0
2020-05-12,0,K200,1,-0.016109856172522696,0.048655399062113025,0.06476525523463572,1.0,-0.027156756331755107,0.06571561725851735,-0.04901781902453392,17.0,21.0
2020-05-12,0,KOSDAQ_PLUS_KOSPI_EX_K200,2,0.060590902856255346,-0.022913943966426098,-0.08350484682268144,0.0,-0.21060228732501998,0.5032733851849751,-0.15201521082576636,14.0,21.5
2020-05-12,0,KOSPI_ALL,2,0.060590902856255346,-0.06238065913184021,-0.12297156198809556,0.0,-0.21060228732501998,0.3781997946259327,-0.42106825398772463,2.0,21.5
2020-05-12,0,KOSPI_EX_K200,2,0.060590902856255346,-0.058497433185908165,-0.11908833604216351,0.0,-0.21060228732501998,0.23967996677438053,-0.5014374936248067,2.0,21.5
2020-05-12,0,KOSPI_KOSDAQ_ALL,2,0.060590902856255346,-0.022913943966426098,-0.08350484682268144,0.0,-0.21060228732501998,0.5032733851849751,-0.15201521082576636,14.0,21.5
2020-05-13,1,K200,1,-0.03652210950386503,0.11345689889127675,0.14997900839514178,1.0,-0.0042244628415059006,0.24330420769547453,-0.007105237019431165,19.0,21.0
2020-05-13,1,KOSDAQ,1,-0.1306062826722859,-0.033528319059757505,0.0970779636125284,1.0,-0.0013537458642133254,0.6014843165770491,-0.3376510050836763,9.0,21.0
2020-05-13,1,KOSDAQ_PLUS_KOSPI_EX_K200,3,-0.004225144722596459,-0.05235788274021321,-0.04813273801761675,0.6666666666666666,-0.10911294937900706,0.5850442545181832,-0.21747610714284374,14.0,22.0
2020-05-13,1,KOSPI_ALL,2,0.058965424252248266,0.036471796307184334,-0.022493627945063932,0.5,-0.16299255113640393,0.36003734018343536,-0.3998621822182209,2.0,21.5
