era,universe,factor,n_obs,mean_raw_5d,mean_allocation_5d,mean_within_selection_5d,mean_neutral_5d,raw_sharpe,neutral_sharpe,raw_neutral_corr,selection_mean_share,allocation_variance_share,within_variance_share,variance_share_sum,median_active_sector_weight,median_top_sector_hhi,median_bottom_sector_hhi,median_n_valid,median_neutral_n_side,max_abs_identity_error
2016-19,K200,FOREIGN_FLOW,196.0,-0.0011166808146598486,-0.00031282118836908993,-0.000803859626290759,-0.0011454547891151389,-0.5829128619099789,-0.6213842540080005,0.7652161947719069,0.7198651716207932,0.30765255563491595,0.6923474443650843,1.0000000000000002,0.42105263157894735,0.12431034088047432,0.11772853185595566,192.0,29.0,2.0816681711721685e-17
2016-19,K200,MOM12_1,196.0,-0.0015193242692626723,-0.0002572638972651521,-0.0012620603719975202,-0.0014506764250802162,-0.5392448988123553,-0.6371200423692159,0.8017443484950927,0.8306721596766158,0.4159718508854326,0.5840281491145671,0.9999999999999998,0.5490430622009569,0.12880886426592797,0.1496315458793424,192.0,29.0,2.7538735181131813e-17
2016-19,K200,MOM1M,196.0,-0.002211229699219694,-0.0005576297787501977,-0.001653599920469496,-0.002455251400749952,-0.8202051871169211,-1.074104469332864,0.7957543441323052,0.7478191528691133,0.41177392158539844,0.5882260784146014,0.9999999999999998,0.5263157894736842,0.1301939058171745,0.13850415512465372,192.0,29.0,1.6479873021779667e-17
2016-19,K200,OP12_REV,196.0,0.002105603499667101,0.0007693702207027827,0.0013362332789643178,0.0018534834045195465,0.9736951479043904,0.9366910298525662,0.7393820326218647,0.6346082152578006,0.36181423010255725,0.6381857698974429,1.0000000000000002,0.48484848484848486,0.12110726643598616,0.12890625,169.0,24.0,1.1709383462843448e-17
2016-19,K200,OPFY1_REV,196.0,0.0005083290271383986,4.296533146374088e-05,0.00046536369567465774,0.0005040241395763822,0.24355556809431791,0.2678640135791905,0.7229854055799722,0.9154773204559828,0.32455423342283196,0.6754457665771685,1.0000000000000004,0.4545454545454546,0.12283737024221454,0.12764003673094582,169.0,24.0,1.474514954580286e-17
2016-19,K200,PBR12MF,196.0,0.0021191087071862056,0.0008703764750215956,0.0012487322321646098,0.0012270358120400086,0.6309154010978605,0.44993183444024865,0.8240662508978055,0.5892723803785891,0.49131307028748916,0.5086869297125107,0.9999999999999999,0.6764705882352942,0.155188246097337,0.1262975778546713,170.0,25.0,2.6020852139652106e-17
2016-19,K200,PER12MF,196.0,0.0018847161632614955,0.0007763802517638351,0.0011083359114976601,0.0006792853163589149,0.5879133744580178,0.28597902475894504,0.741067070604767,0.588065159678839,0.5904209005580465,0.409579099441954,1.0000000000000004,0.7058823529411765,0.1755857581496786,0.15625,168.0,24.0,2.0816681711721685e-17
2016-19,K200,PRIVATE_FLOW,196.0,0.0013559683561187382,0.00035779526913180473,0.0009981730869869335,0.0007228591069587411,0.8053134605449145,0.4389676769215679,0.723374998855102,0.7361330244048309,0.2736989591071843,0.7263010408928156,0.9999999999999998,0.3684210526315789,0.12326869806094182,0.13258864164756207,192.0,29.0,2.42861286636753e-17
2016-19,KOSDAQ,FOREIGN_FLOW,196.0,-0.0012894776930930227,-0.0001305793121847148,-0.0011588983809083077,-0.002887506078262752,-0.5058875705684254,-1.0556971057143356,0.6812238342449978,0.8987347257853688,0.26155651252992207,0.7384434874700778,0.9999999999999999,0.39473684210526316,0.12109375,0.11649578083144518,168.0,25.0,1.734723475976807e-17
2016-19,KOSDAQ,MOM12_1,196.0,-0.0012501908894273215,0.00042747220834610385,-0.0016776630977734235,-0.0023077469659230536,-0.27734621857881664,-0.6184582648517534,0.8146949899329798,1.3419255506988341,0.3892215728136878,0.6107784271863117,0.9999999999999996,0.5526315789473684,0.13987254756242568,0.14411386593204778,168.5,25.0,4.163336342344337e-17
2016-19,KOSDAQ,MOM1M,196.0,-0.0006945276892202283,-0.00013592067988568327,-0.000558607009334544,-0.002388045044387781,-0.16246452884340454,-0.6029820480258254,0.8548296644102267,0.8042976802864585,0.32026537229086227,0.6797346277091378,1.0,0.5161290322580645,0.125,0.13215400624349635,168.5,25.0,4.163336342344337e-17
2016-19,KOSDAQ,OP12_REV,196.0,0.004771497447006024,0.001008919057137653,0.003762578389868372,0.004554710423843981,1.4951607832153928,1.4696387187684536,0.6827628000130178,0.788552950443111,0.326319090525135,0.6736809094748653,1.0000000000000002,0.4583333333333333,0.1301939058171745,0.13296804733727813,105.0,13.0,2.5153490401663703e-17
2016-19,KOSDAQ,OPFY1_REV,196.0,0.002575329301086636,-0.00033613605100705053,0.0029114653520936865,0.004613526316298021,0.8117206184099881,1.5164155419888086,0.699376234323866,1.1305215806247462,0.3369129850384005,0.6630870149615993,0.9999999999999998,0.46153846153846156,0.13009695290858725,0.13223140495867766,111.0,15.0,5.724587470723463e-17
2016-19,KOSDAQ,PBR12MF,196.0,0.0014418829624630728,0.0008500617848665696,0.0005918211775965027,0.0011195565179250011,0.3443718110903659,0.3237362389354723,0.7210793339016709,0.41045021891758393,0.5731590519129588,0.4268409480870409,0.9999999999999997,0.6830143540669856,0.15635629251700678,0.23108709472345837,110.0,14.0,2.862293735361732e-17
2016-19,KOSDAQ,PER12MF,196.0,0.0018174823894625824,0.0015899041044033781,0.00022757828505920466,0.0023647446424119424,0.5091564119202205,0.7491093513454409,0.581427942931382,0.12521622568596005,0.5870214100699535,0.4129785899300464,0.9999999999999998,0.75,0.15214100413942122,0.185595567867036,106.5,14.0,3.2959746043559335e-17
2016-19,KOSDAQ,PRIVATE_FLOW,196.0,0.00024264721850961166,-0.00037256457230515485,0.0006152117908147662,0.0003103730219286529,0.09582040693321442,0.10771824833902394,0.7104856580871536,,0.17686971743565674,0.8231302825643433,1.0,0.36754385964912284,0.11775315481686671,0.1279464549530453,168.0,25.0,4.5102810375396984e-17
2016-19,KOSDAQ_PLUS_KOSPI_EX_K200,FOREIGN_FLOW,196.0,-0.0009056285953639538,0.0001687745646569078,-0.0010744031600208612,-0.0018833779169015808,-0.5143797925576569,-1.0934324568669098,0.727558032785752,1.1863617883985658,0.22463859646044754,0.7753614035395525,1.0,0.3387096774193548,0.08790442131603374,0.09141274238227146,313.0,52.0,2.7755575615628914e-17
2016-19,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,196.0,-9.664161021559265e-05,0.00016078093255735395,-0.00025742254277294675,-0.0002869298421721501,-0.027576290195483046,-0.10313971418856081,0.8877513405594339,,0.3681206736117047,0.6318793263882956,1.0000000000000002,0.49240855762594893,0.10736331569664903,0.09374666984094593,314.5,52.5,2.7755575615628914e-17
2016-19,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,196.0,-0.0029050916340829127,-0.00020961120856027388,-0.0026954804255226394,-0.0033072665220205545,-0.8482947289123819,-1.1351450899155306,0.8969040890306538,0.9278469546016768,0.30844656323608016,0.6915534367639203,1.0000000000000004,0.47285012285012284,0.0982397994439386,0.1031108106904902,314.5,52.5,2.7755575615628914e-17
2016-19,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,196.0,0.005096673105219263,0.0007216551017358775,0.004375018003483385,0.003896378102635119,2.210377842697207,1.8999597872826584,0.7639780402687782,0.8584066337319407,0.2752360489506904,0.7247639510493099,1.0000000000000004,0.41666666666666663,0.09278311402665673,0.09097923681257014,186.0,27.0,2.7755575615628914e-17
2016-19,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,196.0,0.0039307352240687534,-8.037010913949092e-07,0.003931538925160149,0.004961979879351477,1.6644498726458383,2.1682894385370686,0.7970672238861903,1.00020446584305,0.2692104413883073,0.730789558611693,1.0000000000000004,0.42105263157894735,0.08747123602892834,0.0913075237399562,194.0,28.0,2.0816681711721685e-17
2016-19,KOSDAQ_PLUS_KOSPI_EX_K200,PBR12MF,196.0,-0.00035754582440251573,-0.0005619322423880916,0.0002043864179855763,0.00194119577239229,-0.09526518562783964,0.7239023556846077,0.7562006983235461,,0.5902417859621959,0.4097582140378039,0.9999999999999998,0.7692307692307692,0.10814814814814816,0.1491867074351331,195.0,28.5,3.469446951953614e-17
2016-19,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,196.0,0.0030550164227624225,0.0006032477470456931,0.00245176867571673,0.0035586525144778998,1.0235045839618777,1.6107749259413302,0.6690910024106108,0.8025386238348857,0.570865438463537,0.4291345615364626,0.9999999999999996,0.738095238095238,0.10360064505104874,0.13552032383201212,191.0,28.0,2.7755575615628914e-17
2016-19,KOSDAQ_PLUS_KOSPI_EX_K200,PRIVATE_FLOW,196.0,0.0011226263796619458,0.00018564487835616187,0.0009369815013057845,0.0005218004857317813,0.6575041268584405,0.30472082626053043,0.747322259647348,0.8346334259381432,0.16750549242665272,0.8324945075733473,1.0,0.3225554106910039,0.08469359542179863,0.09113121210933309,313.0,52.0,4.85722573273506e-17
2016-19,KOSPI_ALL,FOREIGN_FLOW,196.0,-0.0006238155390411214,-0.00017869835422903906,-0.0004451171848120823,-0.0012228044984390607,-0.38646722819467694,-0.7949543562114632,0.821538286341559,0.7135397516648595,0.20669916063007493,0.7933008393699248,0.9999999999999998,0.34328358208955223,0.10291253622884272,0.10155048076923077,337.0,56.0,1.734723475976807e-17
2016-19,KOSPI_ALL,MOM12_1,196.0,7.116725008397151e-05,-4.31669010115128e-05,0.00011433415109548436,-0.0005483228849538427,0.025787330054570626,-0.2568508033185186,0.8781694692932965,,0.37005681183141936,0.6299431881685809,1.0000000000000002,0.4722222222222222,0.1167341987264798,0.12283737024221453,338.5,56.0,1.3877787807814457e-17
2016-19,KOSPI_ALL,MOM1M,196.0,-0.0034717562094444283,-0.0005980662775065216,-0.0028736899319379066,-0.003985589806419398,-1.2833149888785866,-1.8678650531652772,0.8751249176530146,0.8277337919409301,0.3365157689055393,0.6634842310944603,0.9999999999999996,0.463768115942029,0.11086628037918962,0.11165841386216131,338.5,56.0,2.7755575615628914e-17
2016-19,KOSPI_ALL,OP12_REV,196.0,0.0029085506010751165,0.0008085993503752424,0.0020999512506998733,0.002704038678650326,1.60166966648384,1.6346388633625881,0.8009083210929967,0.7219923387008111,0.2726137954536793,0.7273862045463206,1.0,0.4117647058823529,0.1,0.10520374178582997,249.0,39.0,2.949029909160572e-17
