Date,Universe,Factor,StockCode,StockName,FactorValue,ValueStatus,SourceRow
"2018-02-28","ALL","단기모멘텀","A000020","동화약품","6.05","OK","14"
"2018-02-28","ALL","단기모멘텀","A000050","경방","-5.7","OK","15"
"2018-02-28","ALL","단기모멘텀","A000070","삼양홀딩스","-8.23","OK","16"
"2018-02-28","ALL","단기모멘텀","A000080","하이트진로","-5.58","OK","17"
"2018-02-28","ALL","단기모멘텀","A000100","유한양행","-5.88","OK","18"
"2018-02-28","ALL","단기모멘텀","A000120","CJ대한통운","-2.57","OK","19"
"2018-02-28","ALL","단기모멘텀","A000150","두산","-13.04","OK","20"
"2018-02-28","ALL","단기모멘텀","A000210","DL","-8.62","OK","21"
"2018-02-28","ALL","단기모멘텀","A000240","한국앤컴퍼니",".76","OK","22"
"2018-02-28","ALL","단기모멘텀","A000250","삼천당제약","-3.95","OK","23"
"2018-02-28","ALL","단기모멘텀","A000270","기아","2.54","OK","24"
"2018-02-28","ALL","단기모멘텀","A000370","한화손해보험","-1.14","OK","25"
"2018-02-28","ALL","단기모멘텀","A000400","롯데손해보험","-11.19","OK","26"
"2018-02-28","ALL","단기모멘텀","A000430","대원강업","8.5","OK","27"
"2018-02-28","ALL","단기모멘텀","A000480","CR홀딩스","-3","OK","28"
"2018-02-28","ALL","단기모멘텀","A000540","흥국화재","-3.19","OK","29"
"2018-02-28","ALL","단기모멘텀","A000640","동아쏘시오홀딩스","-13.96","OK","30"
"2018-02-28","ALL","단기모멘텀","A000660","SK하이닉스","1.72","OK","31"
"2018-02-28","ALL","단기모멘텀","A000670","영풍","-3.26","OK","32"
"2018-02-28","ALL","단기모멘텀","A000680","LS네트웍스","","BLANK","33"
"2018-02-28","ALL","단기모멘텀","A000720","현대건설","-5.64","OK","34"
"2018-02-28","ALL","단기모멘텀","A000810","삼성화재","3.4","OK","35"
"2018-02-28","ALL","단기모멘텀","A000880","한화","-5.96","OK","36"
"2018-02-28","ALL","단기모멘텀","A000990","DB하이텍","8.51","OK","37"
"2018-02-28","ALL","단기모멘텀","A001040","CJ","-12.37","OK","38"
"2018-02-28","ALL","단기모멘텀","A001060","JW중외제약","-17.28","OK","39"
"2018-02-28","ALL","단기모멘텀","A001120","LX인터내셔널","-11.56","OK","40"
"2018-02-28","ALL","단기모멘텀","A001130","대한제분","-1.15","OK","41"
"2018-02-28","ALL","단기모멘텀","A001200","유진투자증권","-12.9","OK","42"
"2018-02-28","ALL","단기모멘텀","A001230","동국홀딩스","-10.79","OK","43"
"2018-02-28","ALL","단기모멘텀","A001250","GS글로벌","2.64","OK","44"
"2018-02-28","ALL","단기모멘텀","A001270","부국증권","13.32","OK","45"
"2018-02-28","ALL","단기모멘텀","A001390","KG케미칼","-15.54","OK","46"
"2018-02-28","ALL","단기모멘텀","A001430","세아베스틸지주","-8.8","OK","47"
"2018-02-28","ALL","단기모멘텀","A001440","대한전선","-3.28","OK","48"
"2018-02-28","ALL","단기모멘텀","A001450","현대해상","-8.43","OK","49"
"2018-02-28","ALL","단기모멘텀","A001500","현대차증권","-11.29","OK","50"
"2018-02-28","ALL","단기모멘텀","A001510","SK증권","-12.09","OK","51"
"2018-02-28","ALL","단기모멘텀","A001520","동양","-5.36","OK","52"
