date,UNIVERSE_POS20_BREADTH,SELECTED_POS20_BREADTH,SELECTED_RET20_DISPERSION,SELECTED_TOP5_POS_CONC,SELECTED_ACT5_GT1_SHARE,SELECTED_ACT5_RANK_MEDIAN,HOLDING_RETENTION_4STATE,MOMENTUM_OVERLAP,OP12_OVERLAP,ALL_FACTOR_MULTIPLICITY,value,is_high,GROSS_FWD5,GROSS_FWD5_NPHASE,GROSS_FWD10,GROSS_FWD10_NPHASE,GROSS_FWD20,GROSS_FWD20_NPHASE,NET60_FWD5,NET60_FWD5_NPHASE,NET60_FWD10,NET60_FWD10_NPHASE,NET60_FWD20,NET60_FWD20_NPHASE,sample
2016-04-18,0.5938566552901023,0.55,0.10203084647407791,0.7433220386492885,0.45,0.5114583333333333,0.35,0.1,0.7,0.22142857142857145,0.5,False,0.008879473900010492,10,-0.015758348117051357,10,-0.0011916494671402433,10,0.007633053267161372,10,-0.01879788812784382,10,-0.007925029436015207,10,EARLY_2016_2019
2016-04-25,0.6930422919508867,0.8,0.1366277005583265,0.6519514980597934,0.45,0.5260416666666667,0.3,0.2,0.75,0.22142857142857145,0.625,True,-0.02442495577944446,10,-0.0018354240977948577,10,-0.01605134978926457,10,-0.026235542771365826,10,-0.005443259135492784,10,-0.0231708014156096,10,EARLY_2016_2019
2016-05-02,0.558282208588957,0.65,0.12141278929941143,0.6857992192254362,0.5,0.6121593291404612,0.15,0.35,0.8,0.2571428571428571,0.625,True,0.023175111063475563,10,0.014856994040715398,10,0.009609926490989785,10,0.021366607587894614,10,0.011135643086195846,10,0.002785403797954633,10,EARLY_2016_2019
2016-05-11,0.5282890252215405,0.8,0.09834977493913863,0.6610235408306842,0.5,0.7060881735479356,0.2,0.3,0.8,0.2928571428571428,0.625,True,-0.00813751567829465,10,-0.014234300253325272,10,-0.013988192553923117,10,-0.01002323039052142,10,-0.01781491266700852,10,-0.02012371211955104,10,EARLY_2016_2019
2016-05-18,0.4267211997273347,0.95,0.09030689408118055,0.5465453270733833,0.5,0.6215837421163279,0.2,0.3,0.8,0.2928571428571428,0.75,True,-0.006166649728159479,10,-0.005189068164796251,10,-0.03204154518309828,10,-0.007878215587054527,10,-0.00827551966524347,10,-0.03796310121520374,10,EARLY_2016_2019
2016-05-25,0.358991825613079,0.85,0.0843679779587334,0.5938221181349226,0.3,0.6154653603918825,0.25,0.4,0.8,0.3071428571428572,0.5,False,0.0009902151629874068,10,0.00020848127314415654,10,-0.024596558056053718,10,-0.00038565249768679477,10,-0.0023915144676938116,10,-0.030987648727372596,10,EARLY_2016_2019
2016-06-01,0.47379169503063306,0.95,0.08664651936636353,0.43954937055791343,0.45,0.6143654114365411,0.2,0.35,0.8,0.30000000000000004,0.5,False,-0.0007763653854984453,10,-0.026991801477005528,10,-0.023475929593386256,10,-0.0019956877707350664,10,-0.029932899762295073,10,-0.029902216753914503,10,EARLY_2016_2019
2016-06-09,0.45200816882232814,0.75,0.11497837602465555,0.6492526823653915,0.4,0.5167130919220055,0.2,0.35,0.8,0.34285714285714286,0.625,True,-0.02623494371836116,10,-0.02484271526484716,10,0.015386451868517581,10,-0.02798178904788754,10,-0.028706353704690955,10,0.008930421181573677,10,EARLY_2016_2019
2016-06-16,0.4036759700476515,0.75,0.09092581279359589,0.6242807207443001,0.45,0.5959805959805959,0.1,0.45,0.85,0.35,0.5,False,0.0014366999470220242,10,0.0035857568909652636,10,0.05546924543142724,10,-0.0007195459833444051,10,6.497329076271541e-06,10,0.049008681548914246,10,EARLY_2016_2019
2016-06-23,0.4221617946974847,0.65,0.20994748101766003,0.7528132001460542,0.4,0.6186382393397525,0.15,0.5,0.9,0.4,0.625,True,0.0021533613885193815,10,0.041261666300254116,10,0.06414083045633705,10,0.0007484662245770158,10,0.03876067099955514,10,0.0581422057722627,10,EARLY_2016_2019
2016-06-30,0.32790224032586557,0.65,0.18059627807326586,0.8347149566134617,0.75,0.5708878183069511,0.15,0.5,0.9,0.3571428571428571,0.75,True,0.03903081358889075,10,0.05166511191456493,10,0.0617897344520185,10,0.037992124173437315,10,0.0489691336917377,10,0.05595331910125978,10,EARLY_2016_2019
2016-07-07,0.44369063772048845,0.7,0.10744500747690354,0.6830686294957052,0.35,0.49381868131868134,0.25,0.3,0.8,0.2928571428571428,0.5,False,0.012150477016519168,10,0.02196508307146856,10,0.024040594619602663,10,0.010567550982562813,10,0.018655913358340225,10,0.017966518163652336,10,EARLY_2016_2019
2016-07-14,0.6897018970189702,0.7,0.12549267266075312,0.5857105485917866,0.42105263157894735,0.5322802197802198,0.25,0.3,0.75,0.2785714285714286,0.875,True,0.009704093793010227,10,0.009650826555047388,10,0.02311111309000986,10,0.008011775420666311,10,0.006679296050463923,10,0.017224816219216142,10,EARLY_2016_2019
2016-07-21,0.6896551724137931,0.75,0.10673294649642856,0.643395097452092,0.55,0.6165181631254284,0.35,0.3,0.7,0.3,0.75,True,-5.47107209352915e-05,10,0.002038974149912587,10,0.029691165392424956,10,-0.001316804650407699,10,-0.0006710494898722108,10,0.02394774417188328,10,EARLY_2016_2019
2016-07-28,0.7121621621621622,0.85,0.08240321553617008,0.5590160944343618,0.4,0.576027397260274,0.4,0.25,0.7,0.26428571428571435,0.875,True,0.002098538988267784,10,0.01334956563541323,10,0.02592489073539699,10,0.0006523694436639027,10,0.010494763738892122,10,0.019884896862703626,10,EARLY_2016_2019
2016-08-04,0.5786630654962863,0.7,0.08023124488614645,0.5288213426128234,0.55,0.6736301369863014,0.3,0.2,0.7,0.25000000000000006,0.875,True,0.011240093750661106,10,0.027609349369088654,10,0.02025208823218503,10,0.009847874552956637,10,0.024652322767405456,10,0.014255051095736538,10,EARLY_2016_2019
2016-08-11,0.5192437542201216,0.8,0.08177917361216941,0.5976862281863407,0.6,0.6965020576131686,0.3,0.5,0.75,0.3,0.75,True,0.016181761373895754,10,0.012403989779926693,10,-0.02205698778806988,10,0.0146514037565737,10,0.009288849185583592,10,-0.027789762481702774,10,EARLY_2016_2019
2016-08-19,0.45583277140930545,0.85,0.10475304013137085,0.48914773559740465,0.6842105263157895,0.776559287183002,0.3,0.65,0.8,0.36428571428571427,1.0,True,-0.0037275559801688953,10,-0.007196748794375807,10,-0.032004579695077785,10,-0.005297043872166962,10,-0.010185181964218814,10,-0.03786960306839754,10,EARLY_2016_2019
2016-08-26,0.3605121293800539,0.7,0.09980316255301565,0.5346645654805243,0.3684210526315789,0.6143344709897611,0.25,0.65,0.75,0.34285714285714286,1.0,True,-0.0034891712159291766,10,-0.03403623114420359,10,-0.012910726579788544,10,-0.004918325068386941,10,-0.0367330919101696,10,-0.019065592218344463,10,EARLY_2016_2019
2016-09-02,0.32099596231493943,0.6,0.10099419925642163,0.6598430683309064,0.15789473684210525,0.5098976109215017,0.2,0.45,0.75,0.35000000000000003,0.75,True,-0.03064208737398615,10,-0.024936057832143255,10,-0.02573539684921026,10,-0.03195695839343068,10,-0.0279175251088327,10,-0.032102975341228225,10,EARLY_2016_2019
2016-09-09,0.26832548755884333,0.6,0.10238629073065514,0.6902582117881242,0.2,0.4311989100817439,0.1,0.4,0.65,0.33571428571428574,0.75,True,0.005879021813318075,10,0.02181184315069693,10,-0.017589554969649424,10,0.0041759313334625014,10,0.018282880056297655,10,-0.024422309601350424,10,EARLY_2016_2019
2016-09-21,0.35642232683254876,0.3,0.09436147180856819,0.999915588675604,0.3,0.5163376446562287,0.25,0.35,0.5,0.24285714285714288,0.5,False,0.015834398782980763,10,-0.0008551749771914752,10,-0.027865904848712507,10,0.014052909997349095,10,-0.004336039397244429,10,-0.03429587800170891,10,EARLY_2016_2019
2016-09-28,0.49663978494623656,0.65,0.08719964717835231,0.7305774526505454,0.4,0.5237933378653977,0.25,0.05,0.55,0.20714285714285713,0.5,False,-0.016406819115319427,10,-0.03857168497451548,10,-0.04546793068117185,10,-0.01810252306699065,10,-0.04194590577642685,10,-0.05139789459405277,10,EARLY_2016_2019
2016-10-06,0.5472837022132797,0.7,0.08306993756123922,0.6667436381289366,0.3,0.5524166099387338,0.25,0.1,0.5,0.20714285714285716,0.75,True,-0.022512983949428255,10,-0.02703249619456265,10,-0.06681026986444596,10,-0.02425680264964305,10,-0.03008973329573924,10,-0.07263399716802632,10,EARLY_2016_2019
2016-10-13,0.5623324396782842,0.7,0.08250818007237676,0.6797484713824993,0.15,0.46297554347826086,0.25,0.15,0.5,0.2,0.75,True,-0.004620645781600807,10,-0.007171267586889673,10,-0.054175593078759,10,-0.005971456074057313,10,-0.009865350572246712,10,-0.05977001397731062,10,EARLY_2016_2019
2016-10-20,0.36595174262734587,0.65,0.08176866203999297,0.5916533895507738,0.3,0.5519701086956521,0.25,0.2,0.5,0.1857142857142857,0.75,True,-0.0025639396830220984,10,-0.04087590774737106,10,-0.024655783918548047,10,-0.003915120071199163,10,-0.04385932845140067,10,-0.03042266486167825,10,EARLY_2016_2019
2016-10-27,0.23293172690763053,0.5,0.11425589943138723,0.8596902727295228,0.55,0.6951053704962611,0.3,0.35,0.6,0.2285714285714286,0.875,True,-0.03840707842432105,10,-0.047346107861387265,10,-0.07171482559096044,10,-0.04009775530779166,10,-0.05040348592185082,10,-0.07734600559848062,10,EARLY_2016_2019
2016-11-03,0.11957247828991316,0.25,0.06857197952036265,1.0,0.35,0.6139455782312925,0.25,0.35,0.5,0.20714285714285713,0.75,True,-0.00928961545516761,10,0.016908486342808726,10,-0.02626441412219179,10,-0.010734795588690926,10,0.014049662066214474,10,-0.03197128538403169,10,EARLY_2016_2019
2016-11-10,0.16266666666666665,0.35,0.07152096310426966,0.9032228507371354,0.6,0.7393220338983051,0.3,0.2,0.4,0.22857142857142856,0.5,False,0.026424355002748867,10,-0.02559861665838805,10,-0.017580978193476548,10,0.025030130051832987,10,-0.028391575904131237,10,-0.02311579289189699,10,EARLY_2016_2019
2016-11-17,0.2569906790945406,0.45,0.11990060668971717,0.7660567359434685,0.47368421052631576,0.6840677966101695,0.2,0.5,0.6,0.3142857142857143,0.5,False,-0.05069020971259103,10,-0.04244062468918092,10,-0.00526590576997662,10,-0.05212391587401567,10,-0.045369577888951004,10,-0.011178828995424972,10,EARLY_2016_2019
2016-11-24,0.20490716180371352,0.47368421052631576,0.13540486534783935,0.8374238988925204,0.5789473684210527,0.7798784604996624,0.3,0.5,0.65,0.29285714285714287,0.75,True,0.008691064294598917,10,0.008238802960140169,10,0.0410598236691363,10,0.007131786328610057,10,0.005440812525114002,10,0.03457429247007413,10,EARLY_2016_2019
2016-12-01,0.4454725710508923,0.8,0.05603372584142936,0.607354674710947,0.2631578947368421,0.6664429530201342,0.15,0.35,0.6,0.23571428571428577,0.5,False,-0.0004363457879041577,10,0.038844149653871105,10,0.04786587688622197,10,-0.0016615698598183015,10,0.03583783279240567,10,0.041454732175322875,10,EARLY_2016_2019
2016-12-08,0.3342140026420079,0.65,0.06666654621441205,0.6942931684707743,0.35,0.6612040133779264,0.15,0.3,0.55,0.2642857142857143,1.0,True,0.039298366698528264,10,0.03255068443419595,10,0.03114305953594001,10,0.03756879609177932,10,0.028973613299146585,10,0.023155094987152645,10,EARLY_2016_2019
2016-12-15,0.39801980198019804,0.55,0.07179568071655755,0.7658335817440033,0.7,0.7808951235804943,0.25,0.15,0.35,0.19999999999999998,0.625,True,-0.006484999037148531,10,0.008690681202783091,10,-0.02505610870142603,10,-0.008267474577328338,10,0.005428278047079715,10,-0.033780958319336474,10,EARLY_2016_2019
2016-12-22,0.7092946605141727,0.75,0.0848360644648577,0.6009992548079679,0.45,0.5540360240160107,0.3,0.15,0.25,0.1571428571428571,0.5,False,0.01527802195754755,10,-0.0013630977370383325,10,-0.034408396340579205,10,0.013822161001129563,10,-0.005652618271152587,10,-0.04213452352148234,10,EARLY_2016_2019
2016-12-29,0.7407894736842106,0.7,0.08610570559163198,0.6399956265461831,0.4,0.5130086724482988,0.25,0.05,0.35,0.16428571428571428,0.5,False,-0.01639036864715663,10,-0.0334562862138731,10,-0.03725901525519145,10,-0.01919702161385296,10,-0.0389955547574838,10,-0.04420191609991384,10,EARLY_2016_2019
2017-01-06,0.8160315374507228,0.9,0.13506587470616477,0.5745729809380993,0.7,0.5742343541944075,0.1,0.35,0.3,0.19285714285714284,0.25,False,-0.017356485998859493,10,-0.03311826127961515,10,-0.044907433765474555,10,-0.02017688709472911,10,-0.036712944333761474,10,-0.05091869923439683,10,EARLY_2016_2019
2017-01-13,0.5955351280367696,0.65,0.11936612406454092,0.7547304336017282,0.45,0.517584605175846,0.15,0.35,0.4,0.21428571428571427,0.5,False,-0.016048687320922884,10,-0.003932189745193359,10,-0.009512314158267532,10,-0.016887745704062086,10,-0.005414335666005676,10,-0.015202308394812425,10,EARLY_2016_2019
2017-01-20,0.49606299212598426,0.55,0.14839757535636605,0.8011709616216752,0.45,0.6577203445990722,0.05,0.3,0.45,0.21428571428571427,0.375,False,0.012323146674306673,10,-0.012206968888062586,10,0.044737352992041714,10,0.011675274698671157,10,-0.014753236258529845,10,0.03805189904917816,10,EARLY_2016_2019
2017-01-31,0.3937007874015748,0.35,0.1165713288335052,0.8910594052735253,0.35,0.6529801324503312,0.0,0.3,0.35,0.1857142857142857,0.75,True,-0.02421051892405368,10,-0.0056011727837324225,10,0.027431064860973596,10,-0.026109303065495026,10,-0.00984082125466903,10,0.02036545225036044,10,EARLY_2016_2019
2017-02-07,0.2795275590551181,0.65,0.08648497187021977,0.6369190040627645,0.65,0.7413907284768212,0.2,0.5,0.8,0.32857142857142857,0.625,True,0.019090287337163468,10,0.057646452788040634,10,0.04888829237393881,10,0.016728979861479386,10,0.05360103669979961,10,0.042270694562561675,10,EARLY_2016_2019
2017-02-14,0.32349081364829396,0.8,0.11844940869036408,0.6034417001130525,0.65,0.7726671078755791,0.15,0.6,0.8,0.3642857142857143,0.625,True,0.03786910810270039,10,0.033223850760273496,10,0.028873524762593285,10,0.03630405927789304,10,0.030509572901231952,10,0.02272576333564289,10,EARLY_2016_2019
2017-02-21,0.4764089121887287,0.95,0.11230517228812563,0.5015434920737556,0.6,0.7452018530774321,0.3,0.45,0.85,0.3785714285714286,0.625,True,-0.004472968729227566,10,-0.008284791908482326,10,-0.015722714838622965,10,-0.005588457968677951,10,-0.010761724792560868,10,-0.0221768303345654,10,EARLY_2016_2019
2017-02-28,0.4623444662737394,0.8,0.13637667330388856,0.6319896602902711,0.3684210526315789,0.542989417989418,0.2,0.55,0.85,0.37142857142857144,0.5,False,-0.0038312469976801043,10,-0.004177924628587437,10,0.006341949958744741,10,-0.005206023063178689,10,-0.007524702906580916,10,-0.0007147930411385394,10,EARLY_2016_2019
2017-03-08,0.4407334643091028,0.8,0.11260022128827879,0.6767172155369945,0.42105263157894735,0.6309523809523809,0.3,0.5,0.9,0.3214285714285714,0.75,True,-0.00032833579001338985,10,-0.007436776324507499,10,0.03459724337172809,10,-0.0023205534550902462,10,-0.011479023644378162,10,0.02740982507314067,10,EARLY_2016_2019
2017-03-15,0.45579567779960706,0.8,0.09005796065287426,0.6963832527321647,0.21052631578947367,0.4005287508261732,0.1,0.4,0.95,0.37857142857142856,0.75,True,-0.007108274163418726,10,0.010579655545487144,10,0.03206205772103634,10,-0.00918901751418627,10,0.006876728158067469,10,0.02523893523338221,10,EARLY_2016_2019
2017-03-22,0.3729588504245591,0.75,0.07612108299461945,0.5440952444353171,0.55,0.6173941798941799,0.15,0.4,0.85,0.33571428571428574,0.5,False,0.01785956126647654,10,0.042411357896907996,10,0.057510057095441394,10,0.01624800023401938,10,0.03939816718272286,10,0.050642634198865055,10,EARLY_2016_2019
2017-03-29,0.4621409921671018,0.9,0.07491391716890201,0.5179704741390797,0.5789473684210527,0.6629139072847682,0.1,0.5,0.8,0.36428571428571427,0.375,False,0.02411489565277112,10,0.02130313786638869,10,0.04263728527767814,10,0.022770855500180785,10,0.018285276702473884,10,0.03589838769047608,10,EARLY_2016_2019
2017-04-05,0.6262230919765166,0.8,0.0798379283223172,0.5146358324718519,0.45,0.4735099337748344,0.2,0.4,0.7,0.3142857142857143,0.0,False,-0.002762125231034884,10,0.014474764905973481,10,0.041989506320203394,10,-0.004395532505959421,10,0.010806178646080933,10,0.035282941877447384,10,EARLY_2016_2019
2017-04-12,0.4905537459283388,0.85,0.09568339676073542,0.5194774673613874,0.5,0.6104497354497355,0.3,0.5,0.85,0.33571428571428574,0.375,False,0.017269086899858954,10,0.020858847223237765,10,0.0715019320252634,10,0.01525818126249887,10,0.017267181940129883,10,0.06478386244950471,10,EARLY_2016_2019
2017-04-19,0.6005204944697463,0.75,0.1467126146345454,0.5608544705262367,0.5,0.656084656084656,0.35,0.5,0.85,0.3071428571428572,0.25,False,0.0035222527763605683,10,0.027145977866062897,10,0.10356560791785903,10,0.001977512613213428,10,0.02423917443076329,10,0.09737616804879204,10,EARLY_2016_2019
2017-04-26,0.611183355006502,0.8,0.12340174034694473,0.5725132177770453,0.75,0.6787135278514589,0.05,0.5,0.95,0.33571428571428574,0.25,False,0.023546545390246077,10,0.04963138502175692,10,0.10568754463212911,10,0.022233310520193526,10,0.04672922033742932,10,0.09978525993371276,10,EARLY_2016_2019
2017-05-08,0.5230369889682025,0.95,0.10914607246396107,0.5237184206570228,0.55,0.7003333333333333,0.2,0.75,0.9,0.38571428571428573,0.375,False,0.025471127206221467,10,0.07439533905660692,10,0.12340411122040333,10,0.02395298110429698,10,0.07139877602203024,10,0.11750593825900583,10,EARLY_2016_2019
2017-05-16,0.5739299610894941,0.95,0.1084454451084399,0.49468868062461435,0.65,0.6021970705725699,0.25,0.45,0.9,0.35714285714285715,0.5,False,0.04773295594734532,10,0.05345581225297942,10,0.09514646591006186,10,0.046346288147511495,10,0.050736415465560444,10,0.0896831463667825,10,EARLY_2016_2019
2017-05-23,0.4974059662775616,0.9,0.1130378224585848,0.4728605610241299,0.65,0.632,0.35,0.5,0.9,0.37142857142857144,1.0,True,0.005463778256718133,10,0.04557829664820616,10,0.05839204302815957,10,0.004187527825193748,10,0.042996281625283725,10,0.05285975937358367,10,EARLY_2016_2019
2017-05-30,0.5439844760672704,0.95,0.10198137732515164,0.49632730360772226,0.6,0.6478029294274301,0.3,0.4,0.8,0.30714285714285716,1.0,True,0.03990122599250865,10,0.03952934134910611,10,0.07442893763066383,10,0.038645554327604234,10,0.037021522766185,10,0.06843967320687372,10,EARLY_2016_2019
2017-06-07,0.5761290322580646,0.95,0.10620024983157651,0.4988527311239709,0.55,0.5821736249171636,0.35,0.45,0.8,0.32142857142857145,0.75,True,-0.00035390998396735986,10,0.01229711221040739,10,0.03012862292936136,10,-0.001565449052044765,10,0.009500785050693083,10,0.024223671395018843,10,EARLY_2016_2019
2017-06-14,0.6518375241779497,0.95,0.08725939544469657,0.5208453531108704,0.5,0.5864686468646865,0.45,0.35,0.75,0.2928571428571428,0.875,True,0.012654941357260386,10,0.033648869948314286,10,0.029124220256194978,10,0.011090925895904269,10,0.030373875168605857,10,0.023226323502488454,10,EARLY_2016_2019
2017-06-21,0.5261121856866537,0.9,0.10991926457233309,0.512187914534731,0.65,0.7294812869336835,0.35,0.5,0.8,0.3214285714285714,0.625,True,0.020710496323486604,10,0.01758201372911663,10,0.061442151696977976,10,0.019051735460759268,10,0.014552270039281324,10,0.05534170524848494,10,EARLY_2016_2019
2017-06-28,0.4482315112540193,0.9,0.14550767262815523,0.5133275700900243,0.45,0.6439344262295081,0.35,0.4,0.8,0.29285714285714287,0.75,True,-0.003060583621387403,10,-0.004467740139776366,10,0.03821210616471773,10,-0.004419115807188434,10,-0.0070288395638802405,10,0.03203758238533316,10,EARLY_2016_2019
2017-07-05,0.3496143958868895,0.7,0.1793514350125517,0.7579890037316666,0.05263157894736842,0.4876140808344198,0.25,0.45,0.7,0.2642857142857143,0.625,True,-0.0014211226494761364,10,0.04307401313333907,10,0.038848476051265936,10,-0.0026367510012361593,10,0.04017578644525055,10,0.032589515692842276,10,EARLY_2016_2019
2017-07-12,0.2744215938303342,0.65,0.1643417203436633,0.7023984678100558,0.2,0.4365234375,0.35,0.6,0.55,0.2785714285714286,0.875,True,0.04458871645604821,10,0.04290312214778484,10,-0.0008675657189862185,10,0.04295018403517914,10,0.03937502705283611,10,-0.006875023606101682,10,EARLY_2016_2019
2017-07-19,0.3902439024390244,0.65,0.15926730675215015,0.6785165743367617,0.5,0.6888020833333333,0.45,0.5,0.6,0.3142857142857143,0.75,True,-0.001636650426006725,10,-0.0041068564651615905,10,-0.06227415121084697,10,-0.003461327044153961,10,-0.007348582719269714,10,-0.06798367651516155,10,EARLY_2016_2019
2017-07-26,0.34765875561257215,0.65,0.14034435011616359,0.6702258321335626,0.65,0.6975308641975309,0.3,0.35,0.65,0.27142857142857146,0.5,False,-0.002462299751189179,10,-0.041996321769302944,10,-0.040419678305467645,10,-0.0039041402484377374,10,-0.044527879249017355,10,-0.046457681160532074,10,EARLY_2016_2019
2017-08-02,0.3478539397821909,0.8,0.09396696989847943,0.5822945720107428,0.45,0.6466189856957087,0.25,0.2,0.6,0.2571428571428571,0.5,False,-0.03962386005895045,10,-0.058449063911465905,10,-0.02728013718927045,10,-0.040780282723289416,10,-0.06112494788405809,10,-0.03370838061118149,10,EARLY_2016_2019
2017-08-09,0.31477927063339733,0.7,0.07146200686486574,0.6801799334308384,0.35,0.6242718446601943,0.25,0.35,0.65,0.28571428571428575,0.5,False,-0.019599128192252468,10,0.001649450548164033,10,0.008288709506460868,10,-0.021200766242650604,10,-0.0020181810200970316,10,0.0018354464415112793,10,EARLY_2016_2019
2017-08-17,0.2180306905370844,0.35,0.08075159729390967,0.960335016084267,0.5,0.6344782890473104,0.3,0.25,0.6,0.2642857142857143,0.375,False,0.021664157562828044,10,0.0330781727374863,10,0.04180585777056345,10,0.019595814938144395,10,0.02917392287913867,10,0.0356827630543813,10,EARLY_2016_2019
2017-08-24,0.2822477650063857,0.7,0.17269873100639138,0.7603513115110685,0.6,0.7670123136746598,0.05,0.3,0.6,0.32857142857142857,0.5,False,0.011170903831845358,10,0.006606004598147164,10,0.009216110021981704,10,0.009393141595873067,10,0.0038332861855554954,10,0.003582788110634305,10,EARLY_2016_2019
2017-08-31,0.35946462715105165,0.8,0.15600192320777512,0.7342305275965524,0.45,0.5851683937823835,0.2,0.4,0.75,0.3642857142857143,0.625,True,-0.0045157841512507456,10,0.008434083557139349,10,0.0003276629447656054,10,-0.005506896022884433,10,0.006313406343129624,10,-0.005236220824895976,10,EARLY_2016_2019
2017-09-07,0.4217557251908397,0.8,0.14708460084428815,0.6265005956624915,0.4,0.500646830530401,0.15,0.3,0.65,0.33571428571428574,0.625,True,0.013011876263932121,10,0.0025803969327695907,10,0.009993031462018919,10,0.011891854642235123,10,-0.00026184386794515514,10,0.003777706519541113,10,EARLY_2016_2019
2017-09-14,0.44790343074968236,0.8,0.12836286362379098,0.5484866252167941,0.7,0.67496765847348,0.3,0.4,0.7,0.3642857142857143,0.75,True,-0.010323811098953372,10,-0.008056390980261775,10,0.004097019336998564,10,-0.012029354511835334,10,-0.011493678221764014,10,-0.0025038076578766666,10,EARLY_2016_2019
2017-09-21,0.31789340101522845,0.6,0.1174628186246135,0.5926707512527688,0.55,0.5546218487394958,0.25,0.3,0.6,0.25,0.5,False,0.0022854075176135915,10,0.007349366456843554,10,0.040126782868272,10,0.0005320461268217946,10,0.003996710218774224,10,0.03303306605483005,10,EARLY_2016_2019
2017-09-28,0.1700507614213198,0.5,0.11221842713139352,0.7142645043462312,0.25,0.5093488072211476,0.25,0.45,0.6,0.2857142857142857,0.375,False,0.005068313459353968,10,0.012267856435974656,10,0.050413050489392285,10,0.003470684115504552,10,0.009110032139998303,10,0.04266772782335657,10,EARLY_2016_2019
2017-10-13,0.20608750792644262,0.4,0.10685345319169755,0.8940516684665357,0.3,0.700708762886598,0.25,0.55,0.5,0.2785714285714286,0.5,False,0.007155531125269921,10,0.03255361999234134,10,0.08517253334353699,10,0.005612724021986093,10,0.028933435043052413,10,0.07674311765693989,10,EARLY_2016_2019
