date,year,universe,factor,mcap_quintile,eligible,row_membership_coverage,valid_value_coverage
2016-01-04,2016,K200,MOM1M,1,38,0.6052631578947368,0.5789473684210527
2016-01-04,2016,K200,MOM1M,2,38,0.7894736842105263,0.7894736842105263
2016-01-04,2016,K200,MOM1M,3,38,1.0,1.0
2016-01-04,2016,K200,MOM1M,4,38,1.0,1.0
2016-01-04,2016,K200,MOM1M,5,38,1.0,1.0
2016-01-04,2016,K200,MOM12_1,1,38,0.6052631578947368,0.5789473684210527
2016-01-04,2016,K200,MOM12_1,2,38,0.7894736842105263,0.7894736842105263
2016-01-04,2016,K200,MOM12_1,3,38,1.0,1.0
2016-01-04,2016,K200,MOM12_1,4,38,1.0,1.0
2016-01-04,2016,K200,MOM12_1,5,38,1.0,1.0
2016-01-04,2016,K200,OP12_REV,1,38,0.6052631578947368,0.47368421052631576
2016-01-04,2016,K200,OP12_REV,2,38,0.7894736842105263,0.6842105263157895
2016-01-04,2016,K200,OP12_REV,3,38,1.0,1.0
2016-01-04,2016,K200,OP12_REV,4,38,1.0,1.0
2016-01-04,2016,K200,OP12_REV,5,38,1.0,1.0
2016-01-04,2016,K200,OPFY1_REV,1,38,0.6052631578947368,0.47368421052631576
2016-01-04,2016,K200,OPFY1_REV,2,38,0.7894736842105263,0.6842105263157895
2016-01-04,2016,K200,OPFY1_REV,3,38,1.0,1.0
2016-01-04,2016,K200,OPFY1_REV,4,38,1.0,1.0
2016-01-04,2016,K200,OPFY1_REV,5,38,1.0,1.0
2016-01-04,2016,K200,PBR12MF,1,38,0.6052631578947368,0.47368421052631576
2016-01-04,2016,K200,PBR12MF,2,38,0.7894736842105263,0.6842105263157895
2016-01-04,2016,K200,PBR12MF,3,38,1.0,1.0
2016-01-04,2016,K200,PBR12MF,4,38,1.0,1.0
2016-01-04,2016,K200,PBR12MF,5,38,1.0,1.0
2016-01-04,2016,K200,PER12MF,1,38,0.6052631578947368,0.42105263157894735
2016-01-04,2016,K200,PER12MF,2,38,0.7894736842105263,0.631578947368421
2016-01-04,2016,K200,PER12MF,3,38,1.0,1.0
2016-01-04,2016,K200,PER12MF,4,38,1.0,1.0
2016-01-04,2016,K200,PER12MF,5,38,1.0,1.0
2016-01-04,2016,K200,PRIVATE_FLOW,1,38,0.6052631578947368,0.5789473684210527
2016-01-04,2016,K200,PRIVATE_FLOW,2,38,0.7894736842105263,0.7894736842105263
2016-01-04,2016,K200,PRIVATE_FLOW,3,38,1.0,1.0
2016-01-04,2016,K200,PRIVATE_FLOW,4,38,1.0,1.0
2016-01-04,2016,K200,PRIVATE_FLOW,5,38,1.0,1.0
2016-01-04,2016,K200,FOREIGN_FLOW,1,38,0.6052631578947368,0.5789473684210527
2016-01-04,2016,K200,FOREIGN_FLOW,2,38,0.7894736842105263,0.7894736842105263
2016-01-04,2016,K200,FOREIGN_FLOW,3,38,1.0,1.0
2016-01-04,2016,K200,FOREIGN_FLOW,4,38,1.0,1.0
2016-01-04,2016,K200,FOREIGN_FLOW,5,38,1.0,1.0
2016-01-04,2016,KOSPI_EX_K200,MOM1M,1,95,0.021052631578947368,0.0
2016-01-04,2016,KOSPI_EX_K200,MOM1M,2,96,0.09375,0.0
2016-01-04,2016,KOSPI_EX_K200,MOM1M,3,96,0.17708333333333334,0.0
2016-01-04,2016,KOSPI_EX_K200,MOM1M,4,96,0.3020833333333333,0.13541666666666666
2016-01-04,2016,KOSPI_EX_K200,MOM1M,5,96,0.7083333333333334,0.7083333333333334
2016-01-04,2016,KOSPI_EX_K200,MOM12_1,1,95,0.021052631578947368,0.0
2016-01-04,2016,KOSPI_EX_K200,MOM12_1,2,96,0.09375,0.0
2016-01-04,2016,KOSPI_EX_K200,MOM12_1,3,96,0.17708333333333334,0.0
2016-01-04,2016,KOSPI_EX_K200,MOM12_1,4,96,0.3020833333333333,0.13541666666666666
2016-01-04,2016,KOSPI_EX_K200,MOM12_1,5,96,0.7083333333333334,0.7083333333333334
2016-01-04,2016,KOSPI_EX_K200,OP12_REV,1,95,0.021052631578947368,0.0
2016-01-04,2016,KOSPI_EX_K200,OP12_REV,2,96,0.09375,0.0
2016-01-04,2016,KOSPI_EX_K200,OP12_REV,3,96,0.17708333333333334,0.0
2016-01-04,2016,KOSPI_EX_K200,OP12_REV,4,96,0.3020833333333333,0.07291666666666667
2016-01-04,2016,KOSPI_EX_K200,OP12_REV,5,96,0.7083333333333334,0.4270833333333333
2016-01-04,2016,KOSPI_EX_K200,OPFY1_REV,1,95,0.021052631578947368,0.0
2016-01-04,2016,KOSPI_EX_K200,OPFY1_REV,2,96,0.09375,0.0
2016-01-04,2016,KOSPI_EX_K200,OPFY1_REV,3,96,0.17708333333333334,0.0
2016-01-04,2016,KOSPI_EX_K200,OPFY1_REV,4,96,0.3020833333333333,0.08333333333333333
2016-01-04,2016,KOSPI_EX_K200,OPFY1_REV,5,96,0.7083333333333334,0.4375
2016-01-04,2016,KOSPI_EX_K200,PBR12MF,1,95,0.021052631578947368,0.0
2016-01-04,2016,KOSPI_EX_K200,PBR12MF,2,96,0.09375,0.0
2016-01-04,2016,KOSPI_EX_K200,PBR12MF,3,96,0.17708333333333334,0.0
2016-01-04,2016,KOSPI_EX_K200,PBR12MF,4,96,0.3020833333333333,0.07291666666666667
2016-01-04,2016,KOSPI_EX_K200,PBR12MF,5,96,0.7083333333333334,0.4583333333333333
2016-01-04,2016,KOSPI_EX_K200,PER12MF,1,95,0.021052631578947368,0.0
2016-01-04,2016,KOSPI_EX_K200,PER12MF,2,96,0.09375,0.0
2016-01-04,2016,KOSPI_EX_K200,PER12MF,3,96,0.17708333333333334,0.0
2016-01-04,2016,KOSPI_EX_K200,PER12MF,4,96,0.3020833333333333,0.07291666666666667
2016-01-04,2016,KOSPI_EX_K200,PER12MF,5,96,0.7083333333333334,0.4479166666666667
2016-01-04,2016,KOSPI_EX_K200,PRIVATE_FLOW,1,95,0.021052631578947368,0.0
2016-01-04,2016,KOSPI_EX_K200,PRIVATE_FLOW,2,96,0.09375,0.0
2016-01-04,2016,KOSPI_EX_K200,PRIVATE_FLOW,3,96,0.17708333333333334,0.0
2016-01-04,2016,KOSPI_EX_K200,PRIVATE_FLOW,4,96,0.3020833333333333,0.13541666666666666
2016-01-04,2016,KOSPI_EX_K200,PRIVATE_FLOW,5,96,0.7083333333333334,0.7083333333333334
2016-01-04,2016,KOSPI_EX_K200,FOREIGN_FLOW,1,95,0.021052631578947368,0.0
2016-01-04,2016,KOSPI_EX_K200,FOREIGN_FLOW,2,96,0.09375,0.0
2016-01-04,2016,KOSPI_EX_K200,FOREIGN_FLOW,3,96,0.17708333333333334,0.0
2016-01-04,2016,KOSPI_EX_K200,FOREIGN_FLOW,4,96,0.3020833333333333,0.13541666666666666
2016-01-04,2016,KOSPI_EX_K200,FOREIGN_FLOW,5,96,0.7083333333333334,0.7083333333333334
2016-01-04,2016,KOSDAQ,MOM1M,1,195,0.07692307692307693,0.0
2016-01-04,2016,KOSDAQ,MOM1M,2,196,0.09693877551020408,0.0
2016-01-04,2016,KOSDAQ,MOM1M,3,195,0.11282051282051282,0.0
2016-01-04,2016,KOSDAQ,MOM1M,4,196,0.1683673469387755,0.0
2016-01-04,2016,KOSDAQ,MOM1M,5,196,0.4642857142857143,0.3979591836734694
2016-01-04,2016,KOSDAQ,MOM12_1,1,195,0.07692307692307693,0.0
2016-01-04,2016,KOSDAQ,MOM12_1,2,196,0.09693877551020408,0.0
2016-01-04,2016,KOSDAQ,MOM12_1,3,195,0.11282051282051282,0.0
2016-01-04,2016,KOSDAQ,MOM12_1,4,196,0.1683673469387755,0.0
2016-01-04,2016,KOSDAQ,MOM12_1,5,196,0.4642857142857143,0.3979591836734694
2016-01-04,2016,KOSDAQ,OP12_REV,1,195,0.07692307692307693,0.0
2016-01-04,2016,KOSDAQ,OP12_REV,2,196,0.09693877551020408,0.0
2016-01-04,2016,KOSDAQ,OP12_REV,3,195,0.11282051282051282,0.0
2016-01-04,2016,KOSDAQ,OP12_REV,4,196,0.1683673469387755,0.0
2016-01-04,2016,KOSDAQ,OP12_REV,5,196,0.4642857142857143,0.2653061224489796
2016-01-04,2016,KOSDAQ,OPFY1_REV,1,195,0.07692307692307693,0.0
2016-01-04,2016,KOSDAQ,OPFY1_REV,2,196,0.09693877551020408,0.0
2016-01-04,2016,KOSDAQ,OPFY1_REV,3,195,0.11282051282051282,0.0
2016-01-04,2016,KOSDAQ,OPFY1_REV,4,196,0.1683673469387755,0.0
2016-01-04,2016,KOSDAQ,OPFY1_REV,5,196,0.4642857142857143,0.28061224489795916
2016-01-04,2016,KOSDAQ,PBR12MF,1,195,0.07692307692307693,0.0
2016-01-04,2016,KOSDAQ,PBR12MF,2,196,0.09693877551020408,0.0
2016-01-04,2016,KOSDAQ,PBR12MF,3,195,0.11282051282051282,0.0
2016-01-04,2016,KOSDAQ,PBR12MF,4,196,0.1683673469387755,0.0
2016-01-04,2016,KOSDAQ,PBR12MF,5,196,0.4642857142857143,0.28061224489795916
2016-01-04,2016,KOSDAQ,PER12MF,1,195,0.07692307692307693,0.0
2016-01-04,2016,KOSDAQ,PER12MF,2,196,0.09693877551020408,0.0
2016-01-04,2016,KOSDAQ,PER12MF,3,195,0.11282051282051282,0.0
2016-01-04,2016,KOSDAQ,PER12MF,4,196,0.1683673469387755,0.0
2016-01-04,2016,KOSDAQ,PER12MF,5,196,0.4642857142857143,0.2653061224489796
2016-01-04,2016,KOSDAQ,PRIVATE_FLOW,1,195,0.07692307692307693,0.0
2016-01-04,2016,KOSDAQ,PRIVATE_FLOW,2,196,0.09693877551020408,0.0
2016-01-04,2016,KOSDAQ,PRIVATE_FLOW,3,195,0.11282051282051282,0.0
2016-01-04,2016,KOSDAQ,PRIVATE_FLOW,4,196,0.1683673469387755,0.0
2016-01-04,2016,KOSDAQ,PRIVATE_FLOW,5,196,0.4642857142857143,0.39285714285714285
2016-01-04,2016,KOSDAQ,FOREIGN_FLOW,1,195,0.07692307692307693,0.0
2016-01-04,2016,KOSDAQ,FOREIGN_FLOW,2,196,0.09693877551020408,0.0
2016-01-04,2016,KOSDAQ,FOREIGN_FLOW,3,195,0.11282051282051282,0.0
2016-01-04,2016,KOSDAQ,FOREIGN_FLOW,4,196,0.1683673469387755,0.0
2016-01-04,2016,KOSDAQ,FOREIGN_FLOW,5,196,0.4642857142857143,0.39285714285714285
2016-01-11,2016,K200,MOM1M,1,38,0.868421052631579,0.868421052631579
2016-01-11,2016,K200,MOM1M,2,38,1.0,1.0
2016-01-11,2016,K200,MOM1M,3,38,1.0,1.0
2016-01-11,2016,K200,MOM1M,4,38,1.0,1.0
2016-01-11,2016,K200,MOM1M,5,38,1.0,1.0
2016-01-11,2016,K200,MOM12_1,1,38,0.868421052631579,0.868421052631579
2016-01-11,2016,K200,MOM12_1,2,38,1.0,1.0
2016-01-11,2016,K200,MOM12_1,3,38,1.0,1.0
2016-01-11,2016,K200,MOM12_1,4,38,1.0,1.0
2016-01-11,2016,K200,MOM12_1,5,38,1.0,1.0
2016-01-11,2016,K200,OP12_REV,1,38,0.868421052631579,0.6052631578947368
2016-01-11,2016,K200,OP12_REV,2,38,1.0,0.8947368421052632
2016-01-11,2016,K200,OP12_REV,3,38,1.0,1.0
2016-01-11,2016,K200,OP12_REV,4,38,1.0,1.0
2016-01-11,2016,K200,OP12_REV,5,38,1.0,1.0
2016-01-11,2016,K200,OPFY1_REV,1,38,0.868421052631579,0.6052631578947368
2016-01-11,2016,K200,OPFY1_REV,2,38,1.0,0.868421052631579
2016-01-11,2016,K200,OPFY1_REV,3,38,1.0,1.0
2016-01-11,2016,K200,OPFY1_REV,4,38,1.0,1.0
2016-01-11,2016,K200,OPFY1_REV,5,38,1.0,1.0
2016-01-11,2016,K200,PBR12MF,1,38,0.868421052631579,0.6052631578947368
2016-01-11,2016,K200,PBR12MF,2,38,1.0,0.8947368421052632
2016-01-11,2016,K200,PBR12MF,3,38,1.0,1.0
2016-01-11,2016,K200,PBR12MF,4,38,1.0,1.0
2016-01-11,2016,K200,PBR12MF,5,38,1.0,1.0
2016-01-11,2016,K200,PER12MF,1,38,0.868421052631579,0.5526315789473685
2016-01-11,2016,K200,PER12MF,2,38,1.0,0.868421052631579
2016-01-11,2016,K200,PER12MF,3,38,1.0,0.9736842105263158
2016-01-11,2016,K200,PER12MF,4,38,1.0,1.0
2016-01-11,2016,K200,PER12MF,5,38,1.0,1.0
2016-01-11,2016,K200,PRIVATE_FLOW,1,38,0.868421052631579,0.868421052631579
2016-01-11,2016,K200,PRIVATE_FLOW,2,38,1.0,1.0
2016-01-11,2016,K200,PRIVATE_FLOW,3,38,1.0,1.0
2016-01-11,2016,K200,PRIVATE_FLOW,4,38,1.0,1.0
2016-01-11,2016,K200,PRIVATE_FLOW,5,38,1.0,1.0
2016-01-11,2016,K200,FOREIGN_FLOW,1,38,0.868421052631579,0.868421052631579
2016-01-11,2016,K200,FOREIGN_FLOW,2,38,1.0,1.0
2016-01-11,2016,K200,FOREIGN_FLOW,3,38,1.0,1.0
2016-01-11,2016,K200,FOREIGN_FLOW,4,38,1.0,1.0
2016-01-11,2016,K200,FOREIGN_FLOW,5,38,1.0,1.0
2016-01-11,2016,KOSPI_EX_K200,MOM1M,1,95,0.0,0.0
2016-01-11,2016,KOSPI_EX_K200,MOM1M,2,96,0.0,0.0
2016-01-11,2016,KOSPI_EX_K200,MOM1M,3,96,0.0,0.0
2016-01-11,2016,KOSPI_EX_K200,MOM1M,4,96,0.3854166666666667,0.3645833333333333
2016-01-11,2016,KOSPI_EX_K200,MOM1M,5,96,1.0,1.0
2016-01-11,2016,KOSPI_EX_K200,MOM12_1,1,95,0.0,0.0
2016-01-11,2016,KOSPI_EX_K200,MOM12_1,2,96,0.0,0.0
2016-01-11,2016,KOSPI_EX_K200,MOM12_1,3,96,0.0,0.0
2016-01-11,2016,KOSPI_EX_K200,MOM12_1,4,96,0.3854166666666667,0.3645833333333333
2016-01-11,2016,KOSPI_EX_K200,MOM12_1,5,96,1.0,1.0
2016-01-11,2016,KOSPI_EX_K200,OP12_REV,1,95,0.0,0.0
2016-01-11,2016,KOSPI_EX_K200,OP12_REV,2,96,0.0,0.0
2016-01-11,2016,KOSPI_EX_K200,OP12_REV,3,96,0.0,0.0
2016-01-11,2016,KOSPI_EX_K200,OP12_REV,4,96,0.3854166666666667,0.17708333333333334
2016-01-11,2016,KOSPI_EX_K200,OP12_REV,5,96,1.0,0.6354166666666666
2016-01-11,2016,KOSPI_EX_K200,OPFY1_REV,1,95,0.0,0.0
2016-01-11,2016,KOSPI_EX_K200,OPFY1_REV,2,96,0.0,0.0
2016-01-11,2016,KOSPI_EX_K200,OPFY1_REV,3,96,0.0,0.0
2016-01-11,2016,KOSPI_EX_K200,OPFY1_REV,4,96,0.3854166666666667,0.1875
2016-01-11,2016,KOSPI_EX_K200,OPFY1_REV,5,96,1.0,0.65625
2016-01-11,2016,KOSPI_EX_K200,PBR12MF,1,95,0.0,0.0
2016-01-11,2016,KOSPI_EX_K200,PBR12MF,2,96,0.0,0.0
2016-01-11,2016,KOSPI_EX_K200,PBR12MF,3,96,0.0,0.0
2016-01-11,2016,KOSPI_EX_K200,PBR12MF,4,96,0.3854166666666667,0.16666666666666666
2016-01-11,2016,KOSPI_EX_K200,PBR12MF,5,96,1.0,0.6770833333333334
2016-01-11,2016,KOSPI_EX_K200,PER12MF,1,95,0.0,0.0
2016-01-11,2016,KOSPI_EX_K200,PER12MF,2,96,0.0,0.0
2016-01-11,2016,KOSPI_EX_K200,PER12MF,3,96,0.0,0.0
2016-01-11,2016,KOSPI_EX_K200,PER12MF,4,96,0.3854166666666667,0.16666666666666666
2016-01-11,2016,KOSPI_EX_K200,PER12MF,5,96,1.0,0.6666666666666666
2016-01-11,2016,KOSPI_EX_K200,PRIVATE_FLOW,1,95,0.0,0.0
2016-01-11,2016,KOSPI_EX_K200,PRIVATE_FLOW,2,96,0.0,0.0
2016-01-11,2016,KOSPI_EX_K200,PRIVATE_FLOW,3,96,0.0,0.0
2016-01-11,2016,KOSPI_EX_K200,PRIVATE_FLOW,4,96,0.3854166666666667,0.3645833333333333
2016-01-11,2016,KOSPI_EX_K200,PRIVATE_FLOW,5,96,1.0,0.9895833333333334
2016-01-11,2016,KOSPI_EX_K200,FOREIGN_FLOW,1,95,0.0,0.0
2016-01-11,2016,KOSPI_EX_K200,FOREIGN_FLOW,2,96,0.0,0.0
2016-01-11,2016,KOSPI_EX_K200,FOREIGN_FLOW,3,96,0.0,0.0
2016-01-11,2016,KOSPI_EX_K200,FOREIGN_FLOW,4,96,0.3854166666666667,0.3645833333333333
2016-01-11,2016,KOSPI_EX_K200,FOREIGN_FLOW,5,96,1.0,0.9895833333333334
2016-01-11,2016,KOSDAQ,MOM1M,1,195,0.0,0.0
2016-01-11,2016,KOSDAQ,MOM1M,2,196,0.0,0.0
2016-01-11,2016,KOSDAQ,MOM1M,3,195,0.0,0.0
2016-01-11,2016,KOSDAQ,MOM1M,4,196,0.0,0.0
2016-01-11,2016,KOSDAQ,MOM1M,5,196,0.7908163265306123,0.7551020408163265
2016-01-11,2016,KOSDAQ,MOM12_1,1,195,0.0,0.0
2016-01-11,2016,KOSDAQ,MOM12_1,2,196,0.0,0.0
2016-01-11,2016,KOSDAQ,MOM12_1,3,195,0.0,0.0
2016-01-11,2016,KOSDAQ,MOM12_1,4,196,0.0,0.0
2016-01-11,2016,KOSDAQ,MOM12_1,5,196,0.7908163265306123,0.7551020408163265
2016-01-11,2016,KOSDAQ,OP12_REV,1,195,0.0,0.0
2016-01-11,2016,KOSDAQ,OP12_REV,2,196,0.0,0.0
2016-01-11,2016,KOSDAQ,OP12_REV,3,195,0.0,0.0
2016-01-11,2016,KOSDAQ,OP12_REV,4,196,0.0,0.0
2016-01-11,2016,KOSDAQ,OP12_REV,5,196,0.7908163265306123,0.4642857142857143
2016-01-11,2016,KOSDAQ,OPFY1_REV,1,195,0.0,0.0
2016-01-11,2016,KOSDAQ,OPFY1_REV,2,196,0.0,0.0
2016-01-11,2016,KOSDAQ,OPFY1_REV,3,195,0.0,0.0
2016-01-11,2016,KOSDAQ,OPFY1_REV,4,196,0.0,0.0
2016-01-11,2016,KOSDAQ,OPFY1_REV,5,196,0.7908163265306123,0.5051020408163265
2016-01-11,2016,KOSDAQ,PBR12MF,1,195,0.0,0.0
2016-01-11,2016,KOSDAQ,PBR12MF,2,196,0.0,0.0
2016-01-11,2016,KOSDAQ,PBR12MF,3,195,0.0,0.0
2016-01-11,2016,KOSDAQ,PBR12MF,4,196,0.0,0.0
2016-01-11,2016,KOSDAQ,PBR12MF,5,196,0.7908163265306123,0.47959183673469385
2016-01-11,2016,KOSDAQ,PER12MF,1,195,0.0,0.0
2016-01-11,2016,KOSDAQ,PER12MF,2,196,0.0,0.0
2016-01-11,2016,KOSDAQ,PER12MF,3,195,0.0,0.0
2016-01-11,2016,KOSDAQ,PER12MF,4,196,0.0,0.0
2016-01-11,2016,KOSDAQ,PER12MF,5,196,0.7908163265306123,0.4642857142857143
2016-01-11,2016,KOSDAQ,PRIVATE_FLOW,1,195,0.0,0.0
2016-01-11,2016,KOSDAQ,PRIVATE_FLOW,2,196,0.0,0.0
2016-01-11,2016,KOSDAQ,PRIVATE_FLOW,3,195,0.0,0.0
2016-01-11,2016,KOSDAQ,PRIVATE_FLOW,4,196,0.0,0.0
2016-01-11,2016,KOSDAQ,PRIVATE_FLOW,5,196,0.7908163265306123,0.7397959183673469
2016-01-11,2016,KOSDAQ,FOREIGN_FLOW,1,195,0.0,0.0
2016-01-11,2016,KOSDAQ,FOREIGN_FLOW,2,196,0.0,0.0
2016-01-11,2016,KOSDAQ,FOREIGN_FLOW,3,195,0.0,0.0
2016-01-11,2016,KOSDAQ,FOREIGN_FLOW,4,196,0.0,0.0
2016-01-11,2016,KOSDAQ,FOREIGN_FLOW,5,196,0.7908163265306123,0.7397959183673469
2016-01-18,2016,K200,MOM1M,1,38,0.868421052631579,0.868421052631579
2016-01-18,2016,K200,MOM1M,2,38,1.0,1.0
2016-01-18,2016,K200,MOM1M,3,38,1.0,1.0
2016-01-18,2016,K200,MOM1M,4,38,1.0,1.0
2016-01-18,2016,K200,MOM1M,5,38,1.0,1.0
2016-01-18,2016,K200,MOM12_1,1,38,0.868421052631579,0.868421052631579
2016-01-18,2016,K200,MOM12_1,2,38,1.0,1.0
2016-01-18,2016,K200,MOM12_1,3,38,1.0,1.0
2016-01-18,2016,K200,MOM12_1,4,38,1.0,1.0
2016-01-18,2016,K200,MOM12_1,5,38,1.0,1.0
2016-01-18,2016,K200,OP12_REV,1,38,0.868421052631579,0.6052631578947368
2016-01-18,2016,K200,OP12_REV,2,38,1.0,0.8947368421052632
2016-01-18,2016,K200,OP12_REV,3,38,1.0,1.0
2016-01-18,2016,K200,OP12_REV,4,38,1.0,1.0
2016-01-18,2016,K200,OP12_REV,5,38,1.0,1.0
2016-01-18,2016,K200,OPFY1_REV,1,38,0.868421052631579,0.6052631578947368
2016-01-18,2016,K200,OPFY1_REV,2,38,1.0,0.868421052631579
2016-01-18,2016,K200,OPFY1_REV,3,38,1.0,1.0
2016-01-18,2016,K200,OPFY1_REV,4,38,1.0,1.0
2016-01-18,2016,K200,OPFY1_REV,5,38,1.0,1.0
2016-01-18,2016,K200,PBR12MF,1,38,0.868421052631579,0.6052631578947368
2016-01-18,2016,K200,PBR12MF,2,38,1.0,0.8947368421052632
2016-01-18,2016,K200,PBR12MF,3,38,1.0,1.0
2016-01-18,2016,K200,PBR12MF,4,38,1.0,1.0
2016-01-18,2016,K200,PBR12MF,5,38,1.0,1.0
2016-01-18,2016,K200,PER12MF,1,38,0.868421052631579,0.5526315789473685
2016-01-18,2016,K200,PER12MF,2,38,1.0,0.868421052631579
2016-01-18,2016,K200,PER12MF,3,38,1.0,0.9736842105263158
2016-01-18,2016,K200,PER12MF,4,38,1.0,1.0
2016-01-18,2016,K200,PER12MF,5,38,1.0,1.0
2016-01-18,2016,K200,PRIVATE_FLOW,1,38,0.868421052631579,0.868421052631579
2016-01-18,2016,K200,PRIVATE_FLOW,2,38,1.0,1.0
2016-01-18,2016,K200,PRIVATE_FLOW,3,38,1.0,1.0
2016-01-18,2016,K200,PRIVATE_FLOW,4,38,1.0,1.0
2016-01-18,2016,K200,PRIVATE_FLOW,5,38,1.0,1.0
2016-01-18,2016,K200,FOREIGN_FLOW,1,38,0.868421052631579,0.868421052631579
2016-01-18,2016,K200,FOREIGN_FLOW,2,38,1.0,1.0
2016-01-18,2016,K200,FOREIGN_FLOW,3,38,1.0,1.0
2016-01-18,2016,K200,FOREIGN_FLOW,4,38,1.0,1.0
2016-01-18,2016,K200,FOREIGN_FLOW,5,38,1.0,1.0
2016-01-18,2016,KOSPI_EX_K200,MOM1M,1,95,0.0,0.0
2016-01-18,2016,KOSPI_EX_K200,MOM1M,2,96,0.0,0.0
2016-01-18,2016,KOSPI_EX_K200,MOM1M,3,96,0.0,0.0
2016-01-18,2016,KOSPI_EX_K200,MOM1M,4,96,0.40625,0.375
2016-01-18,2016,KOSPI_EX_K200,MOM1M,5,96,1.0,1.0
2016-01-18,2016,KOSPI_EX_K200,MOM12_1,1,95,0.0,0.0
2016-01-18,2016,KOSPI_EX_K200,MOM12_1,2,96,0.0,0.0
2016-01-18,2016,KOSPI_EX_K200,MOM12_1,3,96,0.0,0.0
2016-01-18,2016,KOSPI_EX_K200,MOM12_1,4,96,0.40625,0.375
2016-01-18,2016,KOSPI_EX_K200,MOM12_1,5,96,1.0,1.0
2016-01-18,2016,KOSPI_EX_K200,OP12_REV,1,95,0.0,0.0
2016-01-18,2016,KOSPI_EX_K200,OP12_REV,2,96,0.0,0.0
2016-01-18,2016,KOSPI_EX_K200,OP12_REV,3,96,0.0,0.0
2016-01-18,2016,KOSPI_EX_K200,OP12_REV,4,96,0.40625,0.17708333333333334
2016-01-18,2016,KOSPI_EX_K200,OP12_REV,5,96,1.0,0.6354166666666666
2016-01-18,2016,KOSPI_EX_K200,OPFY1_REV,1,95,0.0,0.0
2016-01-18,2016,KOSPI_EX_K200,OPFY1_REV,2,96,0.0,0.0
2016-01-18,2016,KOSPI_EX_K200,OPFY1_REV,3,96,0.0,0.0
2016-01-18,2016,KOSPI_EX_K200,OPFY1_REV,4,96,0.40625,0.1875
2016-01-18,2016,KOSPI_EX_K200,OPFY1_REV,5,96,1.0,0.65625
2016-01-18,2016,KOSPI_EX_K200,PBR12MF,1,95,0.0,0.0
2016-01-18,2016,KOSPI_EX_K200,PBR12MF,2,96,0.0,0.0
2016-01-18,2016,KOSPI_EX_K200,PBR12MF,3,96,0.0,0.0
2016-01-18,2016,KOSPI_EX_K200,PBR12MF,4,96,0.40625,0.16666666666666666
2016-01-18,2016,KOSPI_EX_K200,PBR12MF,5,96,1.0,0.6770833333333334
2016-01-18,2016,KOSPI_EX_K200,PER12MF,1,95,0.0,0.0
2016-01-18,2016,KOSPI_EX_K200,PER12MF,2,96,0.0,0.0
2016-01-18,2016,KOSPI_EX_K200,PER12MF,3,96,0.0,0.0
2016-01-18,2016,KOSPI_EX_K200,PER12MF,4,96,0.40625,0.16666666666666666
2016-01-18,2016,KOSPI_EX_K200,PER12MF,5,96,1.0,0.6666666666666666
2016-01-18,2016,KOSPI_EX_K200,PRIVATE_FLOW,1,95,0.0,0.0
2016-01-18,2016,KOSPI_EX_K200,PRIVATE_FLOW,2,96,0.0,0.0
2016-01-18,2016,KOSPI_EX_K200,PRIVATE_FLOW,3,96,0.0,0.0
2016-01-18,2016,KOSPI_EX_K200,PRIVATE_FLOW,4,96,0.40625,0.375
2016-01-18,2016,KOSPI_EX_K200,PRIVATE_FLOW,5,96,1.0,0.9895833333333334
2016-01-18,2016,KOSPI_EX_K200,FOREIGN_FLOW,1,95,0.0,0.0
2016-01-18,2016,KOSPI_EX_K200,FOREIGN_FLOW,2,96,0.0,0.0
2016-01-18,2016,KOSPI_EX_K200,FOREIGN_FLOW,3,96,0.0,0.0
2016-01-18,2016,KOSPI_EX_K200,FOREIGN_FLOW,4,96,0.40625,0.375
2016-01-18,2016,KOSPI_EX_K200,FOREIGN_FLOW,5,96,1.0,0.9895833333333334
2016-01-18,2016,KOSDAQ,MOM1M,1,195,0.0,0.0
2016-01-18,2016,KOSDAQ,MOM1M,2,196,0.0,0.0
2016-01-18,2016,KOSDAQ,MOM1M,3,195,0.0,0.0
2016-01-18,2016,KOSDAQ,MOM1M,4,196,0.0,0.0
2016-01-18,2016,KOSDAQ,MOM1M,5,196,0.7653061224489796,0.75
2016-01-18,2016,KOSDAQ,MOM12_1,1,195,0.0,0.0
2016-01-18,2016,KOSDAQ,MOM12_1,2,196,0.0,0.0
2016-01-18,2016,KOSDAQ,MOM12_1,3,195,0.0,0.0
2016-01-18,2016,KOSDAQ,MOM12_1,4,196,0.0,0.0
2016-01-18,2016,KOSDAQ,MOM12_1,5,196,0.7653061224489796,0.75
2016-01-18,2016,KOSDAQ,OP12_REV,1,195,0.0,0.0
2016-01-18,2016,KOSDAQ,OP12_REV,2,196,0.0,0.0
2016-01-18,2016,KOSDAQ,OP12_REV,3,195,0.0,0.0
2016-01-18,2016,KOSDAQ,OP12_REV,4,196,0.0,0.0
2016-01-18,2016,KOSDAQ,OP12_REV,5,196,0.7653061224489796,0.47959183673469385
2016-01-18,2016,KOSDAQ,OPFY1_REV,1,195,0.0,0.0
2016-01-18,2016,KOSDAQ,OPFY1_REV,2,196,0.0,0.0
2016-01-18,2016,KOSDAQ,OPFY1_REV,3,195,0.0,0.0
2016-01-18,2016,KOSDAQ,OPFY1_REV,4,196,0.0,0.0
2016-01-18,2016,KOSDAQ,OPFY1_REV,5,196,0.7653061224489796,0.5
