date,universe,BREADTH_20,BREADTH_60,DISPERSION_20,DISPERSION_60,ABS_OPPORTUNITY_20,RANGE_20,LEADER_STRENGTH_20,LOSER_WEAKNESS_20,WINNER_GAP_20,CROSS_HORIZON_RANK_CORR,PREV_RANK_CORR_20,RANK_TURNOVER_20,BREADTH_CHANGE_20,DISPERSION_CHANGE_20,AVG_PAIR_CORR_60,PC1_SHARE_60,FACTOR_VOL_MEDIAN_60,SIGN_ALIGNMENT_20_60,TARGET_RANK_CORR_20,TARGET_RANK_CORR_60,TARGET_TOP2_SURVIVAL_20,TARGET_TOP2_SAME_20,TARGET_FACTOR_MOM_20,CUR20_MOM1M,FWD20_MOM1M,CUR20_MOM12_1,FWD20_MOM12_1,CUR20_OP12_REV,FWD20_OP12_REV,CUR20_OPFY1_REV,FWD20_OPFY1_REV,CUR20_PBR12MF,FWD20_PBR12MF,CUR20_PER12MF,FWD20_PER12MF,CUR20_PRIVATE_FLOW,FWD20_PRIVATE_FLOW,CUR20_FOREIGN_FLOW,FWD20_FOREIGN_FLOW,LEADER_ABS_SHARE_20,TOP2_ABS_SHARE_20,LEADER_Z_20,TOP2_PREMIUM_20,EXTREME_RANGE_RATIO_20,TARGET_TOP2_RELATIVE_LOSS_20,TARGET_TOP2_DROP_SHARE_20,TARGET_WORST_LEADER_LOSS_20,TARGET_REVERSAL_GAP_20
2023-12-06,K200,0.5,0.5,0.0156595853250693,0.07998707884207,0.0126349544778791,0.0480295887901541,0.0256050862782395,0.0224245025119145,0.0156402174436862,0.7857142857142858,0.5476190476190477,0.4523809523809523,0.25,-0.0287319891963858,0.244840075528739,0.4274863763388036,0.0140768678427212,0.75,-0.4285714285714286,0.380952380952381,0.0,0.0,-0.0505968774136324,0.0117551232260237,-0.0355356394730904,-0.0206342481204441,0.0064503532177697,-0.0129001296858544,-0.0175007377763389,0.0064778677481642,-0.0204316037971304,0.02739534066971,-0.0767084999127436,-0.011493827855413,-0.0544897447898696,-0.0028973589652233,-0.0068829235446681,0.0075257395521999,0.0181768227969194,0.27102729888810634,0.3873229615140011,1.6351062781495573,0.017784977556396398,3.801326619280106,0.03275682303302301,1.0,0.0767084999127436,0.0505968774136324
2023-12-13,K200,0.5,0.375,0.0094568115849834,0.0537276963623037,0.0073919721955178,0.0284480139145097,0.0197124544555256,0.0087355594589841,0.0089723144059217,-0.0952380952380952,-0.0476190476190476,1.0476190476190477,0.375,-0.0218847022386582,0.2083044614579344,0.4225325328173422,0.0151556138776892,0.375,0.4285714285714286,0.2142857142857143,1.0,0.5,0.0223613262081132,0.0026307534212266,-0.0242125810313836,0.0105291160110732,-0.0225180477280869,-0.003052801498288,-0.0219090561213813,0.0052657692312636,-0.0397222668703307,-0.0033060257580499,-0.0538525441386574,-0.0089465834975148,-0.0474596672510724,-0.0059032977297311,0.0052625575517326,0.0195014304169949,0.0250435904449737,0.3297738056431661,0.5078236503357925,2.084471523872517,0.01522629725256475,3.848501206722557,-0.023683773251469156,0.0,0.0225180477280869,-0.022361326208113305
2023-12-20,K200,0.625,0.25,0.011531516176219,0.0490232076903891,0.0099883732817976,0.0350546010862359,0.013476549823177,0.0215780512630588,0.0066260044766346,-0.3333333333333334,-0.4761904761904762,1.4761904761904765,0.5,-0.0149671662710599,0.2212647036244395,0.4039459907755732,0.0151484777897457,0.375,0.4285714285714286,0.4761904761904762,1.0,0.0,0.0117186560180813,0.0045692425572154,-0.0211067426073223,0.0193883143102091,0.0078285834749929,-0.0075240944515712,0.0095903566743285,-0.0006997403395855,-0.0197438751290058,-0.0156662867760267,-0.0306629652845766,0.0072542864168487,-0.02662866288547,0.0127623098335745,-0.0054638800490783,0.0120427115693497,0.0455756591661347,0.24263603495803424,0.4023506035058478,1.168671111173502,0.01016354758485975,3.509540552525991,-0.006258792542956911,0.0,0.0054638800490783,-0.011718656018081348
2023-12-28,K200,0.375,0.25,0.0185829339825648,0.048168855965142,0.0157438174356039,0.058600473565824,0.0294382667971067,0.0291622067687173,0.012815066492277,0.0714285714285714,0.2380952380952381,0.7619047619047619,0.375,-0.0085934885878067,0.1968467407423613,0.3974589361526787,0.0141479925508338,0.625,-0.3095238095238095,0.0714285714285714,0.5,0.0,-0.0486270370409347,-0.006675164006906,-0.0703536623422311,0.0080693426222058,-0.0376230257539549,-0.0244892063561571,-0.0357593782448213,-0.0104325513583417,-0.0481365941332807,-0.0377160644513412,0.1048816835866011,-0.0151211021451749,0.0863217360542183,0.0025626994302221,-0.0157285634935238,0.0208844091144828,0.0094912570138652,0.1658143680837345,0.2298819191653843,1.5841560231945437,0.02303073355096815,3.722126085716772,0.013202565955903954,0.5,0.0376230257539549,0.048627037040934754
2024-01-08,K200,0.25,0.25,0.0313772773644831,0.044187327084022,0.0295220406635663,0.0948853227096631,0.0371429935836541,0.0577423291260089,0.0117264695791496,0.0714285714285714,-0.4285714285714286,1.4285714285714286,-0.25,0.0157176920394137,0.1963361026892483,0.3777529021593716,0.0133924998966279,0.75,-0.4047619047619048,0.0714285714285714,0.5,0.0,-0.2716182155375003,-0.0355356394730904,-0.0250836710405988,0.0064503532177697,-0.0260084731965674,-0.0175007377763389,-0.0825084176467455,-0.0204316037971304,-0.1033025497993771,-0.0767084999127436,0.2521025826141758,-0.0544897447898696,0.2408750887356947,-0.0068829235446681,0.0341343110089742,0.0181768227969194,-0.0242502865285626,0.07696293340653014,0.10427453294701435,1.18375450974269,0.031279758794079196,3.2140502681023286,0.058374202880939155,0.5,0.0260084731965674,0.2716182155375002
2024-01-15,K200,0.25,0.125,0.0265571045974149,0.0441402916259163,0.0299975388922023,0.0788961345836312,0.048408904824709,0.0304872297589221,0.019781032893241,0.3333333333333334,0.4285714285714286,0.5714285714285714,-0.25,0.0171002930124314,0.2415967637895336,0.4098664384626625,0.0130817134310054,0.875,-0.3095238095238095,-0.119047619047619,0.5,0.0,-0.2244827621221841,-0.0242125810313836,-0.0785717118186309,-0.0225180477280869,-0.0078861556661414,-0.0219090561213813,-0.0638851438558616,-0.0397222668703307,-0.0792662414758867,-0.0538525441386574,0.1903951658008642,-0.0474596672510724,0.1910724663308949,0.0052625575517326,-0.0116665656015439,0.0250435904449737,-0.055831326511065,0.10435685463634664,0.12628597676634815,1.8228231412479037,0.038518388378088395,2.6300869170350394,0.04429400695663315,0.5,0.055831326511065,0.224482762122184
2024-01-22,K200,0.375,0.125,0.0254634546463665,0.0408138230713384,0.0208250906588636,0.0762386244507113,0.0581795367551768,0.0180590876955345,0.0359853024918062,0.6428571428571429,0.4285714285714286,0.5714285714285714,-0.25,0.0139319384701475,0.2959115543809015,0.4338742727898059,0.0140129377995465,0.75,-0.380952380952381,-0.6428571428571429,0.0,0.0,-0.2471484795503305,-0.0211067426073223,-0.0877557498718363,0.0078285834749929,-0.0131003921486887,0.0095903566743285,-0.078618671568855,-0.0197438751290058,-0.0847711931346419,-0.0306629652845766,0.1858999739407132,-0.02662866288547,0.1688541630366906,-0.0054638800490783,-0.0012672472477197,0.0455756591661347,-0.0609241505544021,0.2735621894323942,0.331127104943618,2.2848249604449737,0.04018688550927365,3.6609024037195437,0.07331100261803605,1.0,0.078618671568855,0.24714847955033042
2024-01-29,K200,0.375,0.25,0.0640804332585555,0.0537642053906645,0.051036987577812,0.1752353459288322,0.1306256544557736,0.0446096914730586,0.0185599475323827,0.9523809523809524,-0.3095238095238095,1.3095238095238095,0.0,0.0454974992759907,0.1973773435298322,0.5346967226348499,0.0187914246502283,0.875,0.523809523809524,-0.4761904761904762,1.0,0.5,0.1048864046541696,-0.0703536623422311,-0.0508134924390875,-0.0376230257539549,0.0550962169335824,-0.0357593782448213,0.00035034282719,-0.0481365941332807,-0.0303901805873225,0.1048816835866011,0.0527059401489633,0.0863217360542183,0.0758631961329658,-0.0157285634935238,-0.0146103738707979,0.0094912570138652,-0.0457852544773511,0.2568766510432662,0.4682962022134112,2.0384639711894184,0.12134568068958225,3.433497042937042,-0.05898251880744673,0.0,-0.0527059401489633,-0.10488640465416954
2024-02-05,K200,0.375,0.5,0.1379817219092384,0.1136912583136237,0.098533172571337,0.355405132413553,0.2767695613987566,0.0786355710147964,0.011227493878481,0.9761904761904764,-0.4047619047619048,1.4047619047619049,0.125,0.1066044445447553,0.0400271200566395,0.5877143543350362,0.0207221531026337,0.875,-0.7380952380952381,-0.9523809523809524,0.0,0.0,-0.0738612474512858,-0.0250836710405988,-0.0281688796638311,-0.0260084731965674,0.0813594094640415,-0.0825084176467455,0.0532443380092571,-0.1033025497993771,0.0515869971247495,0.2521025826141758,-0.0466688495797124,0.2408750887356947,0.0037776898111474,0.0341343110089742,-0.0494973703421,-0.0242502865285626,0.0217349269340525,0.3198194273502866,0.6253955628407272,2.0058422055408895,0.2711558144595159,3.606959190888157,0.03236661260398306,1.0,0.0466688495797124,0.0738612474512858
2024-02-14,K200,0.25,0.25,0.1144694718132275,0.0923916339811259,0.0848218471326111,0.2703387078067817,0.2248214123871994,0.0455172954195822,0.0006773005300306,0.9285714285714288,-0.3095238095238095,1.3095238095238095,0.0,0.0879123672158126,0.0308718823773067,0.5741683161025906,0.0228768785765605,1.0,-0.2142857142857143,-0.880952380952381,0.0,0.0,-0.0199039158335118,-0.0785717118186309,0.0358254462219704,-0.0078861556661414,0.0706278839525342,-0.0638851438558616,0.020684644403446,-0.0792662414758867,0.006005695688434,0.1903951658008642,-0.0110957966959349,0.1910724663308949,0.0131191069393157,-0.0116665656015439,0.0049338021651244,-0.055831326511065,0.0248827820019013,0.28157908721347885,0.5621600522554201,1.9640294379450445,0.224482762122184,3.18713535422227,0.019611290462908486,1.0,0.0110957966959349,0.0199039158335118
2024-02-21,K200,0.25,0.5,0.1120735725634804,0.0971501827513087,0.0851489426879434,0.2736557238125495,0.2229122452922586,0.0507434785202908,0.0170458109040225,0.9285714285714288,-0.380952380952381,1.380952380952381,-0.125,0.0866101179171138,0.0243659317348537,0.5830224913859732,0.0227585235477802,0.75,-0.7619047619047621,-0.8095238095238096,0.0,0.0,-0.0339685746724272,-0.0877557498718363,0.0508259031196667,-0.0131003921486887,0.0495496182776387,-0.078618671568855,0.0204982115461176,-0.0847711931346419,0.0022686491286525,0.1858999739407132,-0.0165161489006341,0.1688541630366906,0.0016735518040988,-0.0012672472477197,-0.0055167363250486,-0.0609241505544021,0.0199651448605455,0.27290411376863094,0.5207847064489075,1.9889813467487827,0.21438933984024727,3.2138475848778505,0.022764822737147288,1.0,0.0165161489006341,0.033968574672427254
2024-02-28,K200,0.5,0.375,0.0495108780833508,0.0962414206323162,0.0407018746771576,0.1266766885720534,0.0829932116547698,0.0436834769172835,0.0207669791993834,0.8095238095238096,0.523809523809524,0.476190476190476,0.125,-0.0145695551752047,0.0106127984236292,0.5850850798451523,0.0240589525814929,0.875,-0.7380952380952381,-0.9523809523809524,0.0,0.0,-0.0534009261579638,-0.0508134924390875,0.0595004624992534,0.0550962169335824,-0.0075211922324521,0.00035034282719,0.0184656910295311,-0.0303901805873225,0.0004480341299326,0.0527059401489633,-0.0394117949682885,0.0758631961329658,-0.0273329705338796,-0.0146103738707979,0.0256935243939018,-0.0457852544773511,0.0124472270503424,0.23298434265836543,0.4021909743264368,1.6762621643480438,0.07260972205507805,3.112305995162084,0.022713204054208486,1.0,0.0273329705338796,0.05340092615796375
2024-03-07,K200,0.625,0.5,0.0493811916594371,0.0929447497195177,0.0420048076161114,0.1308567798061415,0.0686031010914415,0.0622536787147,0.0281150714547844,-0.0714285714285714,-0.7380952380952381,1.738095238095238,0.25,-0.0886005302498013,0.0737510526598717,0.5616131398806624,0.0247896141547124,0.625,-0.3095238095238095,-0.7857142857142858,0.5,0.0,-0.0067483385136978,-0.0281688796638311,0.0342634532046071,0.0813594094640415,-0.0393712349154583,0.0532443380092571,0.0134645510146245,0.0515869971247495,-0.0001029314502112,-0.0466688495797124,-0.0329749470132998,0.0037776898111474,-0.0491286711427515,-0.0494973703421,0.0205649401398617,0.0217349269340525,-0.0068134558800312,0.24211338559028162,0.4005605403060748,1.3892556818914077,0.054545565364049343,3.1152810174031087,0.005441054945084561,0.5,0.0393712349154583,0.006748338513697846
2024-03-14,K200,0.875,0.375,0.0247038438937687,0.0908286900324489,0.0233968947585826,0.0817236806484692,0.0537260082811533,0.0279976723673158,0.0348024377305637,-0.2142857142857143,-0.2142857142857143,1.2142857142857144,0.625,-0.0897656279194588,0.0745475280170721,0.5429029744978897,0.0246097666940603,0.25,0.380952380952381,-0.8095238095238096,0.5,0.5,0.0438959549329863,0.0358254462219704,0.0625557928156539,0.0706278839525342,-0.0146926958639947,0.020684644403446,0.0298444547931502,0.006005695688434,0.0521364131930359,-0.0110957966959349,-0.0586024159813987,0.0131191069393157,-0.0322205821308652,0.0049338021651244,0.0186736030670851,0.0248827820019013,0.0212081592098429,0.3773357783228156,0.5687364246031764,2.174803585716683,0.03632478941587145,3.4929285057578268,-0.014068707338015927,0.5,0.0146926958639947,-0.043895954932986404
2024-03-21,K200,0.75,0.5,0.0247415093883639,0.087939725751585,0.0208517454953003,0.0673420520203008,0.0397090061250676,0.0276330458952331,0.001276284842028,-0.4285714285714286,-0.7619047619047621,1.761904761904762,0.5,-0.0873320631751164,0.0675330458122553,0.5499659127887581,0.0242319168179536,0.5,0.4761904761904762,-0.5000000000000001,0.5,0.5,0.0596405096363004,0.0508259031196667,0.077335715098368,0.0495496182776387,0.0040239898591816,0.0204982115461176,0.0575876588704922,0.0022686491286525,0.0927853783954322,-0.0165161489006341,-0.0758589798545651,0.0016735518040988,-0.0186785502253487,-0.0055167363250486,0.0379376655395138,0.0199651448605455,0.0266349386654629,0.30468614204936784,0.6017213368296231,1.6049548757014434,0.0390708637040537,3.2295642604825936,-0.015458875435207686,0.5,-0.0040239898591816,-0.05964050963630045
2024-03-28,K200,0.625,0.375,0.0312363858909695,0.0783104822855261,0.0238526121046977,0.0989122574675419,0.0530528319091159,0.045859425558426,0.0338069381053516,-0.6428571428571429,-0.7380952380952381,1.738095238095238,0.125,-0.0182744921923813,0.0564359493482467,0.524773997543928,0.0253527798613539,0.0,-0.0952380952380952,-0.3333333333333334,0.5,0.0,0.0019963094594104,0.0595004624992534,0.0474536320544487,-0.0075211922324521,0.0614336218980169,0.0184656910295311,0.0429323156616607,0.0004480341299326,0.0735774329399052,-0.0394117949682885,-0.006052019170008,-0.0273329705338796,0.050449248928698,0.0256935243939018,0.0009362166230622,0.0124472270503424,0.0440403406754248,0.3118131372681768,0.446460467931186,1.698430544887512,0.036149362856440104,4.146810296221665,0.015151424362645615,0.5,-0.0009362166230622,-0.001996309459410449
2024-04-04,K200,0.375,0.5,0.0302943201832226,0.0883050913650198,0.0245855230951057,0.0833921243473586,0.0377216468697283,0.0456704774776303,0.0136985130647453,-0.6904761904761906,-0.3095238095238095,1.3095238095238095,-0.25,-0.0190868714762144,0.0580297744353057,0.5216793440908417,0.0257605713610603,0.375,0.0238095238095238,-0.0238095238095238,0.0,0.0,-0.0120332796222597,0.0342634532046071,0.0046056444072255,-0.0393712349154583,0.0212828707495764,0.0134645510146245,0.0318512876355427,-0.0001029314502112,0.027778650853367,-0.0329749470132998,-0.0065080139969105,-0.0491286711427515,0.0092248388310516,0.0205649401398617,0.001835505928883,-0.0068134558800312,-0.0069126838064764,0.17420543113961678,0.27876360985066706,1.2451722514842574,0.0308723903373556,3.3919198719005412,0.00717418740722816,1.0,-0.001835505928883,0.012033279622259748
2024-04-12,K200,0.625,0.625,0.041800022294748,0.0681658109168973,0.0362417646318783,0.1211582087970526,0.0426149116771898,0.0785432971198627,0.0104193796226179,-0.7380952380952381,0.380952380952381,0.619047619047619,-0.25,0.0170961784009793,0.068172653579634,0.523074089062429,0.026431615488302,0.25,-0.119047619047619,-0.2857142857142857,0.5,0.0,-0.0079969824605837,0.0625557928156539,0.0018585274878919,-0.0146926958639947,0.011456853236609,0.0298444547931502,0.0286713730045626,0.0521364131930359,0.0196001062489039,-0.0586024159813987,0.0281408282073525,-0.0322205821308652,0.0093117704506109,0.0186736030670851,0.0011515932140313,0.0212081592098429,-0.0289697208317251,0.21575864700248934,0.3955802344810713,1.0194949509044697,0.037405221865880904,3.3430548988909226,-0.0018266504911182754,0.5,-0.0018585274878919,0.007996982460583798
2024-04-19,K200,0.75,0.75,0.0548840963765207,0.0536194447188016,0.0488553595635455,0.1686443582499973,0.0604990762929438,0.1081452819570535,0.0154496632970642,-0.6190476190476191,0.4761904761904762,0.5238095238095237,0.0,0.0301425869881568,0.0792149314212457,0.5235744338139714,0.0274057154131238,0.5,-0.0476190476190476,0.0476190476190476,0.5,0.0,-0.0099385155642782,0.077335715098368,0.0134958536879317,0.0040239898591816,0.0140745013616265,0.0575876588704922,0.042687303476111,0.0927853783954322,0.0234529854543326,-0.0758589798545651,0.0367245684521226,-0.0186785502253487,0.0201013018186981,0.0379376655395138,0.0164136292173882,0.0266349386654629,-0.0040499775610421,0.23739815657980012,0.43526722301707194,1.102306137608657,0.05277424464441175,3.451911105692379,0.001888101167263928,0.5,-0.0134958536879317,0.009938515564278202
2024-04-26,K200,0.875,1.0,0.0278256304602812,0.0407813197664933,0.0408593534939031,0.0796294521099133,0.0278304465749684,0.0517990055349448,0.0121438110418883,0.6190476190476191,-0.0952380952380952,1.0952380952380951,0.25,-0.0034107554306882,0.0604287936086122,0.5129976618515971,0.0246137982581772,0.875,-0.119047619047619,0.0952380952380952,0.5,0.0,0.0096603291640889,0.0474536320544487,0.0525083316156904,0.0614336218980169,0.0083928655653482,0.0429323156616607,0.0361453554113166,0.0735774329399052,0.031904331237903,-0.006052019170008,-0.0180642089924011,0.050449248928698,-0.0287971726910527,0.0009362166230622,0.0390407474674745,0.0440403406754248,0.0208673623298805,0.22509360357012334,0.4130359492168303,1.0001730819610386,0.02175854105402429,1.9488671577193537,-0.0023988969086056744,0.5,-0.0083928655653482,-0.0096603291640889
