date,universe,eval_year,period,persist_score,persist_pct,liq_score,liq_pct,combined_pct,target_top2_alpha_vs_ew8_20,PERSIST_CONT_lambda,PERSIST_CONT_gross,PERSIST_CONT_w_MOM1M,PERSIST_CONT_w_MOM12_1,PERSIST_CONT_w_OP12_REV,PERSIST_CONT_w_OPFY1_REV,PERSIST_CONT_w_PBR12MF,PERSIST_CONT_w_PER12MF,PERSIST_CONT_w_PRIVATE_FLOW,PERSIST_CONT_w_FOREIGN_FLOW,LIQ_CONT_lambda,LIQ_CONT_gross,LIQ_CONT_w_MOM1M,LIQ_CONT_w_MOM12_1,LIQ_CONT_w_OP12_REV,LIQ_CONT_w_OPFY1_REV,LIQ_CONT_w_PBR12MF,LIQ_CONT_w_PER12MF,LIQ_CONT_w_PRIVATE_FLOW,LIQ_CONT_w_FOREIGN_FLOW,COMBINED_CONT_lambda,COMBINED_CONT_gross,COMBINED_CONT_w_MOM1M,COMBINED_CONT_w_MOM12_1,COMBINED_CONT_w_OP12_REV,COMBINED_CONT_w_OPFY1_REV,COMBINED_CONT_w_PBR12MF,COMBINED_CONT_w_PER12MF,COMBINED_CONT_w_PRIVATE_FLOW,COMBINED_CONT_w_FOREIGN_FLOW,EW8_lambda,EW8_gross,EW8_w_MOM1M,EW8_w_MOM12_1,EW8_w_OP12_REV,EW8_w_OPFY1_REV,EW8_w_PBR12MF,EW8_w_PER12MF,EW8_w_PRIVATE_FLOW,EW8_w_FOREIGN_FLOW,TOP2_lambda,TOP2_gross,TOP2_w_MOM1M,TOP2_w_MOM12_1,TOP2_w_OP12_REV,TOP2_w_OPFY1_REV,TOP2_w_PBR12MF,TOP2_w_PER12MF,TOP2_w_PRIVATE_FLOW,TOP2_w_FOREIGN_FLOW
2020-10-26,K200,2020,DEV_2020_2022,-0.6160838781019317,0.10326086956521739,0.03946713218364928,0.5434782608695652,0.17119565217391305,-0.016269398867331374,-0.1983695652173913,0.0016002003256557684,0.14979619565217392,0.14979619565217392,0.14979619565217392,0.14979619565217392,0.05061141304347827,0.05061141304347827,0.14979619565217392,0.14979619565217392,0.021739130434782594,-0.001980835838077495,0.12228260869565218,0.12228260869565218,0.12228260869565218,0.12228260869565218,0.13315217391304346,0.13315217391304346,0.12228260869565218,0.12228260869565218,-0.16440217391304346,0.0010475712880426103,0.14555027173913043,0.14555027173913043,0.14555027173913043,0.14555027173913043,0.0633491847826087,0.0633491847826087,0.14555027173913043,0.14555027173913043,0.0,-0.001627153254005075,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1.0,-0.017896552121336447,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2020-11-23,K200,2020,DEV_2020_2022,0.4054316162537167,0.8369565217391305,0.004007857289910155,0.5108695652173914,0.8043478260869565,0.012123692567448188,0.16847826086956524,-0.014175578201632894,0.10394021739130435,0.10394021739130435,0.18817934782608697,0.10394021739130435,0.10394021739130435,0.10394021739130435,0.18817934782608697,0.10394021739130435,0.005434782608695676,-0.016152267207195096,0.12432065217391304,0.12432065217391304,0.12703804347826086,0.12432065217391304,0.12432065217391304,0.12432065217391304,0.12703804347826086,0.12432065217391304,0.15217391304347827,-0.014373247102189112,0.10597826086956522,0.10597826086956522,0.18206521739130435,0.10597826086956522,0.10597826086956522,0.10597826086956522,0.18206521739130435,0.10597826086956522,0.0,-0.016218156840713836,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1.0,-0.004094464273265649,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
2020-12-21,K200,2020,DEV_2020_2022,-0.651342652333063,0.08695652173913043,0.24906227468878905,0.7608695652173914,0.32065217391304346,-0.011791459961923885,-0.20652173913043478,0.040039205510622955,0.04755434782608696,0.15081521739130435,0.15081521739130435,0.15081521739130435,0.15081521739130435,0.15081521739130435,0.04755434782608696,0.15081521739130435,0.13043478260869568,0.036065996175626856,0.17391304347826086,0.10869565217391304,0.10869565217391304,0.10869565217391304,0.10869565217391304,0.10869565217391304,0.17391304347826086,0.10869565217391304,-0.08967391304347827,0.038661399047680754,0.09137228260869565,0.13620923913043478,0.13620923913043478,0.13620923913043478,0.13620923913043478,0.13620923913043478,0.09137228260869565,0.13620923913043478,0.0,0.03760401269239955,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1.0,0.025812552730475648,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0
2021-01-21,K200,2021,DEV_2020_2022,-0.17095932507369774,0.37606837606837606,0.22323115467005247,0.5811965811965812,0.4444444444444444,-0.0027241236920209754,-0.06196581196581197,0.017317584325217062,0.1327457264957265,0.1327457264957265,0.10176282051282051,0.10176282051282051,0.1327457264957265,0.1327457264957265,0.1327457264957265,0.1327457264957265,0.04059829059829062,0.01703818702347132,0.11992521367521367,0.11992521367521367,0.14022435897435898,0.14022435897435898,0.11992521367521367,0.11992521367521367,0.11992521367521367,0.11992521367521367,-0.02777777777777779,0.017224451891301812,0.1284722222222222,0.1284722222222222,0.11458333333333333,0.11458333333333333,0.1284722222222222,0.1284722222222222,0.1284722222222222,0.1284722222222222,0.0,0.017148781788745675,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1.0,0.0144246580967247,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
2021-02-22,K200,2021,DEV_2020_2022,-0.39955990388299145,0.18376068376068377,0.41790667097103135,0.688034188034188,0.3974358974358974,-0.02152287259259547,-0.1581196581196581,0.00976256812826808,0.14476495726495725,0.14476495726495725,0.14476495726495725,0.06570512820512821,0.14476495726495725,0.14476495726495725,0.14476495726495725,0.06570512820512821,0.09401709401709402,0.004335860936117939,0.11324786324786325,0.11324786324786325,0.11324786324786325,0.16025641025641024,0.11324786324786325,0.11324786324786325,0.11324786324786325,0.16025641025641024,-0.051282051282051294,0.007463115928204461,0.13141025641025642,0.13141025641025642,0.13141025641025642,0.10576923076923077,0.13141025641025642,0.13141025641025642,0.13141025641025642,0.10576923076923077,0.0,0.006359378872173923,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1.0,-0.015163493720421549,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
2021-03-23,K200,2021,DEV_2020_2022,-1.2316732637806775,0.017094017094017096,0.707424380997555,0.7991452991452992,0.34615384615384615,-0.013375174842419811,-0.24145299145299146,0.011338655160600371,0.15518162393162394,0.15518162393162394,0.15518162393162394,0.15518162393162394,0.03445512820512821,0.03445512820512821,0.15518162393162394,0.15518162393162394,0.1495726495726496,0.006108618844013133,0.1063034188034188,0.1063034188034188,0.1063034188034188,0.1063034188034188,0.1810897435897436,0.1810897435897436,0.1063034188034188,0.1063034188034188,-0.07692307692307693,0.009138038786954373,0.1346153846153846,0.1346153846153846,0.1346153846153846,0.1346153846153846,0.09615384615384615,0.09615384615384615,0.1346153846153846,0.1346153846153846,0.0,0.008109179183691312,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1.0,-0.0052659956587285,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2021-04-20,K200,2021,DEV_2020_2022,0.8635911628605578,0.9529914529914529,-0.7096639922249907,0.1794871794871795,0.594017094017094,-0.040469790722223516,0.22649572649572647,0.01602882349838699,0.09668803418803419,0.2099358974358974,0.09668803418803419,0.2099358974358974,0.09668803418803419,0.09668803418803419,0.09668803418803419,0.09668803418803419,-0.16025641025641024,0.03168060153411873,0.14503205128205127,0.06490384615384616,0.14503205128205127,0.06490384615384616,0.14503205128205127,0.14503205128205127,0.14503205128205127,0.14503205128205127,0.04700854700854701,0.02329263208955531,0.11912393162393162,0.14262820512820512,0.11912393162393162,0.14262820512820512,0.11912393162393162,0.11912393162393162,0.11912393162393162,0.11912393162393162,0.0,0.025195058149147017,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1.0,-0.015274732573076499,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
2021-05-20,K200,2021,DEV_2020_2022,-0.041532961844849954,0.4700854700854701,0.8160466773742093,0.8333333333333334,0.7329059829059829,-0.0074692490982554115,-0.01495726495726496,-0.02513564504332962,0.1268696581196581,0.1268696581196581,0.11939102564102563,0.1268696581196581,0.11939102564102563,0.1268696581196581,0.1268696581196581,0.1268696581196581,0.16666666666666669,-0.026492239430833273,0.10416666666666666,0.10416666666666666,0.1875,0.10416666666666666,0.1875,0.10416666666666666,0.10416666666666666,0.10416666666666666,0.11645299145299143,-0.02611718098252344,0.11044337606837606,0.11044337606837606,0.16866987179487178,0.11044337606837606,0.16866987179487178,0.11044337606837606,0.11044337606837606,0.11044337606837606,0.0,-0.02524736458112404,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1.0,-0.03271661367937945,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0
2021-06-17,K200,2021,DEV_2020_2022,0.37104391312175417,0.7863247863247863,0.37288555556812125,0.6452991452991453,0.8504273504273504,-0.0315532718992103,0.14316239316239315,-0.004441686456419637,0.10710470085470086,0.17868589743589744,0.10710470085470086,0.10710470085470086,0.17868589743589744,0.10710470085470086,0.10710470085470086,0.10710470085470086,0.07264957264957267,-0.0022167762583983957,0.11591880341880342,0.15224358974358976,0.11591880341880342,0.11591880341880342,0.15224358974358976,0.11591880341880342,0.11591880341880342,0.11591880341880342,0.1752136752136752,-0.005453009273702018,0.10309829059829059,0.1907051282051282,0.10309829059829059,0.10309829059829059,0.1907051282051282,0.10309829059829059,0.10309829059829059,0.10309829059829059,0.0,7.555546077500077e-05,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1.0,-0.0314777164384353,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0
2021-07-15,K200,2021,DEV_2020_2022,0.1867967431040736,0.6709401709401709,0.6178844239761336,0.7478632478632479,0.8354700854700855,-0.014703811499496351,0.08547008547008544,-0.013160614859018328,0.15705128205128205,0.11431623931623933,0.11431623931623933,0.11431623931623933,0.11431623931623933,0.11431623931623933,0.15705128205128205,0.11431623931623933,0.12393162393162394,-0.01372614607053742,0.17147435897435898,0.10950854700854701,0.10950854700854701,0.10950854700854701,0.10950854700854701,0.10950854700854701,0.17147435897435898,0.10950854700854701,0.16773504273504275,-0.014370223283656386,0.18790064102564102,0.10403311965811965,0.10403311965811965,0.10403311965811965,0.10403311965811965,0.10403311965811965,0.18790064102564102,0.10403311965811965,0.0,-0.01190387883342035,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1.0,-0.0266076903329167,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0
2021-08-12,K200,2021,DEV_2020_2022,0.05604486933728251,0.5641025641025641,-0.8726641005010346,0.1452991452991453,0.27564102564102566,0.008406277110546336,0.03205128205128205,0.020479226979125218,0.12099358974358974,0.12099358974358974,0.12099358974358974,0.13701923076923078,0.12099358974358974,0.12099358974358974,0.12099358974358974,0.13701923076923078,-0.17735042735042733,0.018718938182472354,0.14716880341880342,0.14716880341880342,0.14716880341880342,0.05849358974358976,0.14716880341880342,0.14716880341880342,0.14716880341880342,0.05849358974358976,-0.11217948717948717,0.01926678316510411,0.1390224358974359,0.1390224358974359,0.1390224358974359,0.08293269230769232,0.1390224358974359,0.1390224358974359,0.1390224358974359,0.08293269230769232,0.0,0.020209795020453863,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1.0,0.0286160721310002,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
2021-09-10,K200,2021,DEV_2020_2022,0.4991432033700128,0.8376068376068376,0.6312009936240442,0.7564102564102564,0.9230769230769231,-0.0017450902153176746,0.16880341880341881,0.017403651189217557,0.10389957264957264,0.10389957264957264,0.18830128205128205,0.18830128205128205,0.10389957264957264,0.10389957264957264,0.10389957264957264,0.10389957264957264,0.1282051282051282,0.01747449886889926,0.10897435897435898,0.10897435897435898,0.17307692307692307,0.17307692307692307,0.10897435897435898,0.10897435897435898,0.10897435897435898,0.10897435897435898,0.21153846153846156,0.017329074684289455,0.0985576923076923,0.0985576923076923,0.20432692307692307,0.20432692307692307,0.0985576923076923,0.0985576923076923,0.0985576923076923,0.0985576923076923,0.0,0.017698228383683574,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1.0,0.0159531381683659,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
2021-10-15,K200,2021,DEV_2020_2022,0.6077406186892569,0.8760683760683761,0.2497667392319066,0.5897435897435898,0.8696581196581197,0.03620646804427319,0.18803418803418803,0.0230189136223227,0.1014957264957265,0.1014957264957265,0.1955128205128205,0.1014957264957265,0.1014957264957265,0.1014957264957265,0.1955128205128205,0.1014957264957265,0.04487179487179488,0.017835509009146835,0.11939102564102563,0.11939102564102563,0.14182692307692307,0.11939102564102563,0.11939102564102563,0.11939102564102563,0.14182692307692307,0.11939102564102563,0.18482905982905984,0.022902867250385928,0.10189636752136752,0.10189636752136752,0.19431089743589744,0.10189636752136752,0.10189636752136752,0.10189636752136752,0.19431089743589744,0.10189636752136752,0.0,0.016210859802032015,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1.0,0.0524173278463052,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
2021-11-12,K200,2021,DEV_2020_2022,-0.44961062010121333,0.1623931623931624,0.2023827163765334,0.5683760683760684,0.2905982905982906,0.014823521363614813,-0.16880341880341881,0.004539702291074541,0.06169871794871795,0.14610042735042736,0.14610042735042736,0.14610042735042736,0.14610042735042736,0.14610042735042736,0.06169871794871795,0.14610042735042736,0.03418803418803418,0.007548750431124556,0.13782051282051283,0.12072649572649573,0.12072649572649573,0.12072649572649573,0.12072649572649573,0.12072649572649573,0.13782051282051283,0.12072649572649573,-0.10470085470085469,0.005489928019511387,0.08573717948717949,0.13808760683760685,0.13808760683760685,0.13808760683760685,0.13808760683760685,0.13808760683760685,0.08573717948717949,0.13808760683760685,0.0,0.007041963375958238,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1.0,0.02186548473957305,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0
2021-12-10,K200,2021,DEV_2020_2022,0.25671333638742777,0.7008547008547008,1.0051122920906599,0.8846153846153846,0.9230769230769231,-0.04909528143298416,0.1004273504273504,0.00840853596417212,0.1124465811965812,0.1124465811965812,0.1124465811965812,0.1626602564102564,0.1124465811965812,0.1124465811965812,0.1626602564102564,0.1124465811965812,0.1923076923076923,0.003897644721397934,0.10096153846153846,0.10096153846153846,0.10096153846153846,0.1971153846153846,0.10096153846153846,0.10096153846153846,0.1971153846153846,0.10096153846153846,0.21153846153846156,0.0029535046938405462,0.0985576923076923,0.0985576923076923,0.0985576923076923,0.20432692307692307,0.0985576923076923,0.0985576923076923,0.20432692307692307,0.0985576923076923,0.0,0.013339044996971812,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1.0,-0.03575623643601235,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0
2022-01-10,K200,2022,DEV_2020_2022,-0.978384217218993,0.0353356890459364,-1.1383626857446558,0.09540636042402827,0.01060070671378092,0.03246380675717703,-0.2323321554770318,0.013365939732228506,0.15404151943462896,0.15404151943462896,0.15404151943462896,0.15404151943462896,0.03787544169611308,0.03787544169611308,0.15404151943462896,0.15404151943462896,-0.20229681978798586,0.014341001065924636,0.15028710247349825,0.15028710247349825,0.15028710247349825,0.15028710247349825,0.0491386925795053,0.0491386925795053,0.15028710247349825,0.15028710247349825,-0.24469964664310953,0.012964443888941865,0.1555874558303887,0.1555874558303887,0.1555874558303887,0.1555874558303887,0.03323763250883392,0.03323763250883392,0.1555874558303887,0.1555874558303887,0.0,0.020908325931113275,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1.0,0.0533721326882903,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2022-02-10,K200,2022,DEV_2020_2022,0.01570917879291447,0.5159010600706714,-0.21989828081863982,0.36042402826855124,0.3957597173144876,0.004280563108987499,0.00795053003533569,0.0045131294060587555,0.12400618374558303,0.12400618374558303,0.12400618374558303,0.12400618374558303,0.12798144876325088,0.12400618374558303,0.12798144876325088,0.12400618374558303,-0.06978798586572438,0.004180364782745239,0.13372349823321555,0.13372349823321555,0.13372349823321555,0.13372349823321555,0.09882950530035337,0.13372349823321555,0.09882950530035337,0.13372349823321555,-0.05212014134275619,0.0042559931062255835,0.1315150176678445,0.1315150176678445,0.1315150176678445,0.1315150176678445,0.10545494699646643,0.1315150176678445,0.10545494699646643,0.1315150176678445,0.0,0.0044790966604926,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1.0,0.008759659769480099,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0
