date,universe,eval_year,period,persist_score,persist_pct,liq_score,liq_pct,combined_pct,target_top2_alpha_vs_ew8_20,PERSIST_CONT_lambda,PERSIST_CONT_gross,PERSIST_CONT_w_MOM1M,PERSIST_CONT_w_MOM12_1,PERSIST_CONT_w_OP12_REV,PERSIST_CONT_w_OPFY1_REV,PERSIST_CONT_w_PBR12MF,PERSIST_CONT_w_PER12MF,PERSIST_CONT_w_PRIVATE_FLOW,PERSIST_CONT_w_FOREIGN_FLOW,LIQ_CONT_lambda,LIQ_CONT_gross,LIQ_CONT_w_MOM1M,LIQ_CONT_w_MOM12_1,LIQ_CONT_w_OP12_REV,LIQ_CONT_w_OPFY1_REV,LIQ_CONT_w_PBR12MF,LIQ_CONT_w_PER12MF,LIQ_CONT_w_PRIVATE_FLOW,LIQ_CONT_w_FOREIGN_FLOW,COMBINED_CONT_lambda,COMBINED_CONT_gross,COMBINED_CONT_w_MOM1M,COMBINED_CONT_w_MOM12_1,COMBINED_CONT_w_OP12_REV,COMBINED_CONT_w_OPFY1_REV,COMBINED_CONT_w_PBR12MF,COMBINED_CONT_w_PER12MF,COMBINED_CONT_w_PRIVATE_FLOW,COMBINED_CONT_w_FOREIGN_FLOW,EW8_lambda,EW8_gross,EW8_w_MOM1M,EW8_w_MOM12_1,EW8_w_OP12_REV,EW8_w_OPFY1_REV,EW8_w_PBR12MF,EW8_w_PER12MF,EW8_w_PRIVATE_FLOW,EW8_w_FOREIGN_FLOW,TOP2_lambda,TOP2_gross,TOP2_w_MOM1M,TOP2_w_MOM12_1,TOP2_w_OP12_REV,TOP2_w_OPFY1_REV,TOP2_w_PBR12MF,TOP2_w_PER12MF,TOP2_w_PRIVATE_FLOW,TOP2_w_FOREIGN_FLOW,PERSIST_CONT_turnover,LIQ_CONT_turnover,COMBINED_CONT_turnover,EW8_turnover,TOP2_turnover,cost_bps,PERSIST_CONT_ret,LIQ_CONT_ret,COMBINED_CONT_ret,EW8_ret,TOP2_ret
2023-10-25,K200,2023,CONFIRM_2023_2024,-0.4882517953307862,0.15915915915915915,0.27233851154997796,0.6186186186186187,0.3183183183183183,-0.0016042963647478967,-0.17042042042042044,-0.030478104953081214,0.14630255255255256,0.14630255255255256,0.14630255255255256,0.14630255255255256,0.06109234234234234,0.06109234234234234,0.14630255255255256,0.14630255255255256,0.05930930930930933,-0.030846659523361138,0.11758633633633633,0.11758633633633633,0.11758633633633633,0.11758633633633633,0.147240990990991,0.147240990990991,0.11758633633633633,0.11758633633633633,-0.09084084084084085,-0.0306057741833089,0.1363551051051051,0.1363551051051051,0.1363551051051051,0.1363551051051051,0.09093468468468469,0.09093468468468469,0.1363551051051051,0.1363551051051051,0.0,-0.030751509814040498,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1.0,-0.032355806178788395,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.04166666666666667,0.09459459459459461,0.08896396396396399,0.0,0.0,0,-0.030478104953081214,-0.030846659523361138,-0.0306057741833089,-0.030751509814040498,-0.032355806178788395
2023-11-22,K200,2023,CONFIRM_2023_2024,-0.24152120441473166,0.2912912912912913,1.2820313450414635,0.933933933933934,0.6666666666666666,-0.00582763049334025,-0.10435435435435436,0.0046239815075500195,0.1380442942942943,0.1380442942942943,0.1380442942942943,0.1380442942942943,0.08586711711711711,0.1380442942942943,0.1380442942942943,0.08586711711711711,0.216966966966967,0.0027514395772575075,0.09787912912912913,0.09787912912912913,0.09787912912912913,0.09787912912912913,0.20636261261261263,0.09787912912912913,0.09787912912912913,0.20636261261261263,0.08333333333333331,0.00353020701555673,0.11458333333333334,0.11458333333333334,0.11458333333333334,0.11458333333333334,0.15625,0.11458333333333334,0.11458333333333334,0.15625,0.0,0.004015842890001751,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1.0,-0.0018117876033384994,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.10172672672672675,0.1478978978978979,0.10885885885885882,0.0,0.5,0,0.0046239815075500195,0.0027514395772575075,0.00353020701555673,0.004015842890001751,-0.0018117876033384994
2023-12-20,K200,2023,CONFIRM_2023_2024,0.9931135809112497,0.96996996996997,-1.5426421343991699,0.05405405405405406,0.515015015015015,0.006258792542956911,0.234984984984985,-0.0036057185582687463,0.09562687687687688,0.21311936936936937,0.09562687687687688,0.09562687687687688,0.09562687687687688,0.09562687687687688,0.21311936936936937,0.09562687687687688,-0.22297297297297297,-0.00647198241052379,0.15287162162162163,0.04138513513513514,0.15287162162162163,0.15287162162162163,0.15287162162162163,0.15287162162162163,0.04138513513513514,0.15287162162162163,0.007507507507507505,-0.005029452897995432,0.12406156156156156,0.12781531531531531,0.12406156156156156,0.12406156156156156,0.12406156156156156,0.12406156156156156,0.12781531531531531,0.12406156156156156,0.0,-0.005076440829999613,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1.0,0.0011823517129572994,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.16966966966966968,0.21996996996996998,0.06437687687687685,0.0,1.0,0,-0.0036057185582687463,-0.00647198241052379,-0.005029452897995432,-0.005076440829999613,0.0011823517129572994
2024-01-22,K200,2024,CONFIRM_2023_2024,-0.35185257484446153,0.22251308900523561,1.1310050157195504,0.918848167539267,0.6086387434554974,-0.07331100261803605,-0.1387434554973822,0.013711013385611467,0.1423429319371728,0.1423429319371728,0.07297120418848167,0.1423429319371728,0.1423429319371728,0.1423429319371728,0.1423429319371728,0.07297120418848167,0.2094240837696335,-0.011813497997107895,0.09882198952879581,0.09882198952879581,0.20353403141361257,0.09882198952879581,0.09882198952879581,0.09882198952879581,0.09882198952879581,0.20353403141361257,0.0543193717277487,-0.00044261604653554783,0.11821007853403141,0.11821007853403141,0.14536976439790578,0.11821007853403141,0.11821007853403141,0.11821007853403141,0.11821007853403141,0.14536976439790578,0.0,0.0035395915564075146,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1.0,-0.06977141106162855,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.1868642202411836,0.21619852837130324,0.042616405672688415,0.0,1.0,0,0.013711013385611467,-0.011813497997107895,-0.00044261604653554783,0.0035395915564075146,-0.06977141106162855
2024-02-21,K200,2024,CONFIRM_2023_2024,-1.6160518994282744,0.010471204188481676,-0.12075830553198864,0.39790575916230364,0.08638743455497382,-0.022764822737147288,-0.24476439790575916,0.020915542319568832,0.1555955497382199,0.1555955497382199,0.1555955497382199,0.1555955497382199,0.03321335078534032,0.03321335078534032,0.1555955497382199,0.1555955497382199,-0.05104712041884818,0.01650560283645653,0.13138089005235604,0.13138089005235604,0.13138089005235604,0.13138089005235604,0.10585732984293193,0.10585732984293193,0.13138089005235604,0.13138089005235604,-0.20680628272251309,0.020051432555986015,0.15085078534031413,0.15085078534031413,0.15085078534031413,0.15085078534031413,0.0474476439790576,0.0474476439790576,0.15085078534031413,0.15085078534031413,0.0,0.015343524188879637,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1.0,-0.00742129854826765,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.2182591623036649,0.1443062827225131,0.1415248691099476,0.0,1.0,0,0.020915542319568832,0.01650560283645653,0.020051432555986015,0.015343524188879637,-0.00742129854826765
2024-03-21,K200,2024,CONFIRM_2023_2024,1.408370929407997,0.9947643979057592,-0.2158782141033896,0.3507853403141361,0.7840314136125655,0.015458875435207686,0.2473821989528796,0.02904522764206744,0.21776832460732987,0.21776832460732987,0.09407722513089005,0.09407722513089005,0.09407722513089005,0.09407722513089005,0.09407722513089005,0.09407722513089005,-0.07460732984293195,0.02406763162497177,0.09702225130890052,0.09702225130890052,0.1343259162303665,0.1343259162303665,0.1343259162303665,0.1343259162303665,0.1343259162303665,0.1343259162303665,0.14201570680628273,0.027416380164928415,0.17825589005235604,0.17825589005235604,0.10724803664921466,0.10724803664921466,0.10724803664921466,0.10724803664921466,0.10724803664921466,0.10724803664921466,0.0,0.025220977043567114,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1.0,0.0406798524787748,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.2460732984293194,0.06871727748691099,0.17441099476439792,0.0,1.0,0,0.02904522764206744,0.02406763162497177,0.027416380164928415,0.025220977043567114,0.0406798524787748
2024-04-19,K200,2024,CONFIRM_2023_2024,0.2956702054924574,0.7041884816753927,-0.19810310807703627,0.35602094240837695,0.5366492146596858,-0.001888101167263928,0.10209424083769636,0.020169756483099495,0.16328534031413613,0.11223821989528796,0.11223821989528796,0.16328534031413613,0.11223821989528796,0.11223821989528796,0.11223821989528796,0.11223821989528796,-0.07198952879581152,0.020498444251746226,0.09800392670157068,0.13399869109947643,0.13399869109947643,0.09800392670157068,0.13399869109947643,0.13399869109947643,0.13399869109947643,0.13399869109947643,0.018324607329842924,0.020327922025906945,0.1318717277486911,0.12270942408376964,0.12270942408376964,0.1318717277486911,0.12270942408376964,0.12270942408376964,0.12270942408376964,0.12270942408376964,0.0,0.020362520738396075,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1.0,0.018474419571132147,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.16001308900523564,0.0379581151832461,0.10193062827225134,0.0,0.5,0,0.020169756483099495,0.020498444251746226,0.020327922025906945,0.020362520738396075,0.018474419571132147
2024-05-22,K200,2024,CONFIRM_2023_2024,0.9448922789048483,0.9659685863874345,0.0654528138283651,0.5130890052356021,0.8756544502617801,-0.008865253854834162,0.23298429319371727,0.010533423899776347,0.09587696335078534,0.09587696335078534,0.21236910994764396,0.09587696335078534,0.21236910994764396,0.09587696335078534,0.09587696335078534,0.09587696335078534,0.00654450261780104,0.01254087012606733,0.12418193717277487,0.12418193717277487,0.1274541884816754,0.12418193717277487,0.1274541884816754,0.12418193717277487,0.12418193717277487,0.12418193717277487,0.18782722513089006,0.010933752771493332,0.10152159685863874,0.10152159685863874,0.19543520942408377,0.10152159685863874,0.19543520942408377,0.10152159685863874,0.10152159685863874,0.10152159685863874,0.0,0.012598888803127763,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1.0,0.0037336349482936003,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.20026178010471204,0.05235602094240835,0.1454515706806283,0.0,1.0,0,0.010533423899776347,0.01254087012606733,0.010933752771493332,0.012598888803127763,0.0037336349482936003
2024-06-20,K200,2024,CONFIRM_2023_2024,-0.19008260753752812,0.3481675392670157,0.34117289358275643,0.6413612565445026,0.47513089005235604,-0.002490015113554676,-0.07591623036649214,0.015850994712965243,0.13448952879581152,0.09653141361256545,0.13448952879581152,0.13448952879581152,0.13448952879581152,0.13448952879581152,0.13448952879581152,0.09653141361256545,0.0706806282722513,0.015485966319355128,0.11616492146596859,0.15150523560209422,0.11616492146596859,0.11616492146596859,0.11616492146596859,0.11616492146596859,0.11616492146596859,0.15150523560209422,-0.012434554973821982,0.015692924381803718,0.12655431937172776,0.12033704188481675,0.12655431937172776,0.12655431937172776,0.12655431937172776,0.12655431937172776,0.12655431937172776,0.12033704188481675,0.0,0.015661962151988576,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1.0,0.0131719470384339,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.15575916230366493,0.05464659685863872,0.13776178010471207,0.0,1.0,0,0.015850994712965243,0.015485966319355128,0.015692924381803718,0.015661962151988576,0.0131719470384339
2024-07-18,K200,2024,CONFIRM_2023_2024,0.04580429019462926,0.5366492146596858,-0.581580469193625,0.23036649214659685,0.31675392670157065,-0.007160652301238912,0.018324607329842924,0.027289949171000125,0.12270942408376964,0.12270942408376964,0.12270942408376964,0.1318717277486911,0.12270942408376964,0.1318717277486911,0.12270942408376964,0.12270942408376964,-0.13481675392670156,0.02838654121189666,0.1418520942408377,0.1418520942408377,0.1418520942408377,0.07444371727748691,0.1418520942408377,0.07444371727748691,0.1418520942408377,0.1418520942408377,-0.09162303664921467,0.028077246020874556,0.13645287958115182,0.13645287958115182,0.13645287958115182,0.0906413612565445,0.13645287958115182,0.0906413612565445,0.13645287958115182,0.13645287958115182,0.0,0.027421165312645858,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1.0,0.020260513011406953,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.05235602094240838,0.10274869109947642,0.07182591623036645,0.0,1.0,0,0.027289949171000125,0.02838654121189666,0.028077246020874556,0.027421165312645858,0.020260513011406953
2024-08-16,K200,2024,CONFIRM_2023_2024,0.30449214516756273,0.7120418848167539,0.6310502646278104,0.7539267015706806,0.8717277486910995,0.013220607958462962,0.10602094240837695,-0.01222273231612633,0.16475785340314136,0.11174738219895289,0.11174738219895289,0.11174738219895289,0.11174738219895289,0.11174738219895289,0.11174738219895289,0.16475785340314136,0.12696335078534032,-0.011945860945268467,0.17261125654450263,0.10912958115183247,0.10912958115183247,0.10912958115183247,0.10912958115183247,0.10912958115183247,0.10912958115183247,0.17261125654450263,0.18586387434554974,-0.011167160214730727,0.19469895287958117,0.10176701570680628,0.10176701570680628,0.10176701570680628,0.10176701570680628,0.10176701570680628,0.10176701570680628,0.19469895287958117,0.0,-0.013624393631094264,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1.0,-0.00040378567263129987,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.08409685863874344,0.13089005235602094,0.1387434554973822,0.0,1.0,0,-0.01222273231612633,-0.011945860945268467,-0.011167160214730727,-0.013624393631094264,-0.00040378567263129987
2024-09-13,K200,2024,CONFIRM_2023_2024,0.18171225701976018,0.643979057591623,0.2559303437692144,0.6178010471204188,0.6963350785340314,-0.04005214648552584,0.0719895287958115,-0.008713024050442683,0.15199607329842932,0.11600130890052357,0.11600130890052357,0.11600130890052357,0.15199607329842932,0.11600130890052357,0.11600130890052357,0.11600130890052357,0.05890052356020942,-0.008188781295396535,0.14708769633507854,0.11763743455497383,0.11763743455497383,0.11763743455497383,0.14708769633507854,0.11763743455497383,0.11763743455497383,0.11763743455497383,0.09816753926701571,-0.009761509560534986,0.1618128272251309,0.11272905759162304,0.11272905759162304,0.11272905759162304,0.1618128272251309,0.11272905759162304,0.11272905759162304,0.11272905759162304,0.0,-0.005829688897688861,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1.0,-0.0458818353832147,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.06151832460732984,0.08049738219895289,0.11485602094240839,0.0,0.5,0,-0.008713024050442683,-0.008188781295396535,-0.009761509560534986,-0.005829688897688861,-0.0458818353832147
2024-10-21,K200,2024,CONFIRM_2023_2024,-0.36980198479153287,0.2198952879581152,0.8708298040815468,0.8429319371727748,0.5366492146596858,0.010998035811654538,-0.1400523560209424,0.06809586993448785,0.1425065445026178,0.07248036649214659,0.07248036649214659,0.1425065445026178,0.1425065445026178,0.1425065445026178,0.1425065445026178,0.1425065445026178,0.1714659685863874,0.07152195962450587,0.10356675392670157,0.18929973821989526,0.18929973821989526,0.10356675392670157,0.10356675392670157,0.10356675392670157,0.10356675392670157,0.10356675392670157,0.018324607329842924,0.0698377054491609,0.12270942408376964,0.1318717277486911,0.1318717277486911,0.12270942408376964,0.12270942408376964,0.12270942408376964,0.12270942408376964,0.12270942408376964,0.0,0.06963617076151278,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1.0,0.0806342065731673,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.10602094240837695,0.14332460732984292,0.07820680628272254,0.0,1.0,0,0.06809586993448785,0.07152195962450587,0.0698377054491609,0.06963617076151278,0.0806342065731673
2024-11-18,K200,2024,CONFIRM_2023_2024,-0.017636738286653963,0.49476439790575916,-1.04661457724956,0.10732984293193717,0.193717277486911,-0.007867448340006904,-0.0026178010471204216,-0.020018665016775867,0.12532722513089006,0.12532722513089006,0.12401832460732984,0.12532722513089006,0.12532722513089006,0.12401832460732984,0.12532722513089006,0.12532722513089006,-0.19633507853403143,-0.018494604343580814,0.14954188481675393,0.14954188481675393,0.051374345549738215,0.14954188481675393,0.14954188481675393,0.051374345549738215,0.14954188481675393,0.14954188481675393,-0.15314136125654448,-0.018834428682874306,0.14414267015706805,0.14414267015706805,0.06757198952879581,0.14414267015706805,0.14414267015706805,0.06757198952879581,0.14414267015706805,0.14414267015706805,0.0,-0.020039260431278495,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1.0,-0.027906708771285402,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.10438481675392666,0.22987565445026176,0.11943717277486907,0.0,0.5,0,-0.020018665016775867,-0.018494604343580814,-0.018834428682874306,-0.020039260431278495,-0.027906708771285402
2024-12-16,K200,2024,CONFIRM_2023_2024,-0.07222674479162135,0.4581151832460733,0.670249102116137,0.774869109947644,0.6675392670157068,-0.045499193098652344,-0.020942408376963345,0.018148125735584376,0.12761780104712042,0.12761780104712042,0.12761780104712042,0.12761780104712042,0.11714659685863875,0.12761780104712042,0.11714659685863875,0.12761780104712042,0.137434554973822,0.010942101697708807,0.10782068062827224,0.10782068062827224,0.10782068062827224,0.10782068062827224,0.17653795811518325,0.10782068062827224,0.17653795811518325,0.10782068062827224,0.08376963350785338,0.013383812322112928,0.11452879581151833,0.11452879581151833,0.11452879581151833,0.11452879581151833,0.156413612565445,0.11452879581151833,0.156413612565445,0.11452879581151833,0.0,0.017195263052890087,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1.0,-0.028303930045762253,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.016361256544502614,0.16688481675392672,0.11845549738219892,0.0,1.0,0,0.018148125735584376,0.010942101697708807,0.013383812322112928,0.017195263052890087,-0.028303930045762253
2025-01-16,K200,2025,BULL_2025,-0.16073582616192048,0.34418604651162793,-0.3879143288648281,0.29534883720930233,0.23255813953488372,-0.01940137249006226,-0.07790697674418604,0.010405090809077634,0.13473837209302325,0.13473837209302325,0.09578488372093023,0.09578488372093023,0.13473837209302325,0.13473837209302325,0.13473837209302325,0.13473837209302325,-0.10232558139534884,0.01087884525360241,0.1377906976744186,0.1377906976744186,0.08662790697674419,0.08662790697674419,0.1377906976744186,0.1377906976744186,0.1377906976744186,0.1377906976744186,-0.13372093023255816,0.011487958110848552,0.14171511627906977,0.14171511627906977,0.07485465116279069,0.07485465116279069,0.14171511627906977,0.14171511627906977,0.14171511627906977,0.14171511627906977,0.0,0.008893588533689063,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1.0,-0.010507783956373199,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.06366583465238035,0.11988006818458541,0.10874528187020575,0.0,1.0,0,0.010405090809077634,0.01087884525360241,0.011487958110848552,0.008893588533689063,-0.010507783956373199
2025-02-19,K200,2025,BULL_2025,0.7065148080311606,0.9186046511627907,-1.8076843263049216,0.037209302325581395,0.45,-0.018388419666293912,0.20930232558139533,0.01117100167354898,0.09883720930232559,0.20348837209302326,0.09883720930232559,0.09883720930232559,0.09883720930232559,0.09883720930232559,0.20348837209302326,0.09883720930232559,-0.2313953488372093,0.01927473545671804,0.15392441860465117,0.03822674418604652,0.15392441860465117,0.15392441860465117,0.15392441860465117,0.15392441860465117,0.03822674418604652,0.15392441860465117,-0.024999999999999994,0.015479451165128309,0.128125,0.115625,0.128125,0.128125,0.128125,0.128125,0.115625,0.128125,0.0,0.015019740673470963,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1.0,-0.0033686789928229497,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.1436046511627907,0.1991279069767442,0.10654069767441862,0.0,1.0,0,0.01117100167354898,0.01927473545671804,0.015479451165128309,0.015019740673470963,-0.0033686789928229497
2025-03-20,K200,2025,BULL_2025,0.35037709585561316,0.7627906976744186,1.4887854767429232,0.9767441860465116,0.958139534883721,-0.027058868014114886,0.13139534883720932,0.023288244100122358,0.10857558139534884,0.10857558139534884,0.10857558139534884,0.10857558139534884,0.1742732558139535,0.1742732558139535,0.10857558139534884,0.10857558139534884,0.2383720930232558,0.020393574498612392,0.09520348837209303,0.09520348837209303,0.09520348837209303,0.09520348837209303,0.21438953488372092,0.21438953488372092,0.09520348837209303,0.09520348837209303,0.22906976744186047,0.020645284898743694,0.09636627906976744,0.09636627906976744,0.09636627906976744,0.09636627906976744,0.21090116279069768,0.21090116279069768,0.09636627906976744,0.09636627906976744,0.0,0.026843653501976983,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1.0,-0.00021521451213789983,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.18982558139534883,0.23488372093023255,0.16555232558139535,0.0,1.0,0,0.023288244100122358,0.020393574498612392,0.020645284898743694,0.026843653501976983,-0.00021521451213789983
2025-04-17,K200,2025,BULL_2025,-0.20192422823271147,0.30930232558139537,1.2959083601586003,0.9395348837209302,0.7104651162790697,0.01704539867231053,-0.09534883720930232,0.060914355626457785,0.1369186046511628,0.08924418604651163,0.1369186046511628,0.08924418604651163,0.1369186046511628,0.1369186046511628,0.1369186046511628,0.1369186046511628,0.2197674418604651,0.06628563823133703,0.09752906976744186,0.2074127906976744,0.09752906976744186,0.2074127906976744,0.09752906976744186,0.09752906976744186,0.09752906976744186,0.09752906976744186,0.10523255813953486,0.06433334547642705,0.11184593023255815,0.16446220930232558,0.11184593023255815,0.16446220930232558,0.11184593023255815,0.11184593023255815,0.11184593023255815,0.11184593023255815,0.0,0.06253961456963157,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1.0,0.0795850132419421,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.11337209302325582,0.2337209302325581,0.19811046511627908,0.0,1.0,0,0.060914355626457785,0.06628563823133703,0.06433334547642705,0.06253961456963157,0.0795850132419421
2025-05-20,K200,2025,BULL_2025,0.2051550440957653,0.6441860465116279,-1.0784773031516075,0.10465116279069768,0.2930232558139535,0.07605187736104836,0.07209302325581396,0.061460764373394774,0.15203488372093024,0.15203488372093024,0.11598837209302326,0.11598837209302326,0.11598837209302326,0.11598837209302326,0.11598837209302326,0.11598837209302326,-0.19767441860465115,0.04094444396901893,0.05087209302325582,0.05087209302325582,0.14970930232558138,0.14970930232558138,0.14970930232558138,0.14970930232558138,0.14970930232558138,0.14970930232558138,-0.10348837209302325,0.04810746962744326,0.08619186046511629,0.08619186046511629,0.1379360465116279,0.1379360465116279,0.1379360465116279,0.1379360465116279,0.1379360465116279,0.1379360465116279,0.0,0.05597795461015641,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1.0,0.13202983197120477,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.10465116279069767,0.26090116279069764,0.13045058139534882,0.0,0.5,0,0.061460764373394774,0.04094444396901893,0.04810746962744326,0.05597795461015641,0.13202983197120477
2025-06-19,K200,2025,BULL_2025,-0.8847021041338012,0.06046511627906977,-0.4007514588632746,0.29069767441860467,0.06744186046511629,-0.0657605682768064,-0.21976744186046512,0.04309405223258615,0.04258720930232558,0.15247093023255814,0.15247093023255814,0.15247093023255814,0.15247093023255814,0.15247093023255814,0.15247093023255814,0.04258720930232558,-0.10465116279069767,0.03552394030304681,0.08575581395348837,0.1380813953488372,0.1380813953488372,0.1380813953488372,0.1380813953488372,0.1380813953488372,0.1380813953488372,0.08575581395348837,-0.21627906976744185,0.04286465490138799,0.0438953488372093,0.15203488372093024,0.15203488372093024,0.15203488372093024,0.15203488372093024,0.15203488372093024,0.15203488372093024,0.0438953488372093,0.0,0.02864202036710195,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1.0,-0.037118547909704445,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.18284883720930234,0.12209302325581392,0.1363372093023256,0.0,0.5,0,0.04309405223258615,0.03552394030304681,0.04286465490138799,0.02864202036710195,-0.037118547909704445
2025-07-17,K200,2025,BULL_2025,-0.14521544692225152,0.35348837209302325,0.5941910896715731,0.7325581395348837,0.5604651162790698,-0.04551645820509892,-0.07325581395348837,-0.05864607447101662,0.13415697674418606,0.13415697674418606,0.13415697674418606,0.13415697674418606,0.09752906976744186,0.09752906976744186,0.13415697674418606,0.13415697674418606,0.11627906976744184,-0.06727303108430863,0.11046511627906977,0.11046511627906977,0.11046511627906977,0.11046511627906977,0.1686046511627907,0.1686046511627907,0.11046511627906977,0.11046511627906977,0.030232558139534904,-0.06335649863410243,0.12122093023255814,0.12122093023255814,0.12122093023255814,0.12122093023255814,0.1363372093023256,0.1363372093023256,0.12122093023255814,0.12122093023255814,0.0,-0.06198041966511107,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1.0,-0.10749687787020999,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.18313953488372095,0.11046511627906976,0.15465116279069768,0.0,1.0,0,-0.05864607447101662,-0.06727303108430863,-0.06335649863410243,-0.06198041966511107,-0.10749687787020999
2025-08-14,K200,2025,BULL_2025,0.025598603789184205,0.48372093023255813,-0.022895466488512522,0.4627906976744186,0.43953488372093025,0.015950120058370848,-0.008139534883720934,0.026074385418181308,0.12601744186046512,0.12601744186046512,0.12194767441860466,0.12601744186046512,0.12601744186046512,0.12601744186046512,0.12601744186046512,0.12194767441860466,-0.018604651162790697,0.02590746555710533,0.12732558139534883,0.12732558139534883,0.11802325581395348,0.12732558139534883,0.12732558139534883,0.12732558139534883,0.12732558139534883,0.11802325581395348,-0.030232558139534876,0.025721999044798695,0.12877906976744186,0.12877906976744186,0.11366279069767442,0.12877906976744186,0.12877906976744186,0.12877906976744186,0.12877906976744186,0.11366279069767442,0.0,0.026204211976795948,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1.0,0.0421543320351668,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.056976744186046535,0.0825581395348837,0.03023255813953489,0.0,1.0,0,0.026074385418181308,0.02590746555710533,0.025721999044798695,0.026204211976795948,0.0421543320351668
2025-09-12,K200,2025,BULL_2025,0.20143894691829584,0.6395348837209303,-1.037343294439505,0.11162790697674418,0.2988372093023256,-0.0855000625848927,0.06976744186046513,-0.013948315629574085,0.11627906976744186,0.1511627906976744,0.11627906976744186,0.11627906976744186,0.11627906976744186,0.1511627906976744,0.11627906976744186,0.11627906976744186,-0.1941860465116279,0.008619724145740616,0.14927325581395348,0.05218023255813953,0.14927325581395348,0.14927325581395348,0.14927325581395348,0.05218023255813953,0.14927325581395348,0.14927325581395348,-0.1005813953488372,0.0006165206130849653,0.13757267441860466,0.08728197674418606,0.13757267441860466,0.13757267441860466,0.13757267441860466,0.08728197674418606,0.13757267441860466,0.13757267441860466,0.0,-0.00798319498411645,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1.0,-0.09348325756900916,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.050290697674418613,0.1502906976744186,0.08299418604651164,0.0,1.0,0,-0.013948315629574085,0.008619724145740616,0.0006165206130849653,-0.00798319498411645,-0.09348325756900916
