universe,strategy,period,cost_bp,n_phases,median_cagr,mean_cagr,worst_phase_cagr,median_mdd,worst_phase_mdd,median_sharpe,worst_phase_sharpe,median_turnover,median_n_names,median_top_weight
NON_K200_50_50,ACT5_RULE,PRE_STRESS_2016_2024,0,10,0.06220818078421353,0.061506405564251354,0.04643834861055196,-0.5159726884168544,-0.53430756845612,0.3907867369147871,0.3200820917788032,10.056742469707201,162.77625570776257,0.01951341324200913
NON_K200_50_50,ACT5_RULE,PRE_STRESS_2016_2024,30,10,0.030679485424436548,0.029956743594831713,0.015283627141689404,-0.5397432916263009,-0.5570206775251954,0.24918881058206593,0.17889325307384735,10.056742469707201,162.77625570776257,0.01951341324200913
NON_K200_50_50,ACT5_RULE,PRE_STRESS_2016_2024,60,10,4.988359114743712e-05,-0.0006920654394284576,-0.014980051970367558,-0.5623716157501818,-0.5786502036091568,0.10747724674883005,0.037904154305223176,10.056742469707201,162.77625570776257,0.01951341324200913
NON_K200_50_50,ACT5_RULE,YTD_2026,0,10,0.05975047695059155,0.05283999467979352,-0.02757904080402529,-0.3967479839219532,-0.4023287226834176,0.3690290678392798,0.2025052550959421,11.053890948681985,180.5,0.01770833333333333
NON_K200_50_50,ACT5_RULE,YTD_2026,30,10,0.024764358507995854,0.018979795752984863,-0.05988598029003889,-0.40074944269451035,-0.406195546050639,0.3033683509167082,0.1373755181134725,11.053890948681985,180.5,0.01770833333333333
NON_K200_50_50,ACT5_RULE,YTD_2026,60,10,-0.009110599246206663,-0.013832279051629337,-0.09116041633916228,-0.40493174247643826,-0.4105442985899641,0.23756938215779755,0.07241523543502736,11.053890948681985,180.5,0.01770833333333333
NON_K200_50_50,AMIHUD_RULE,BULL_2025,0,10,0.5989158751087045,0.6241033258487392,0.5545273632025378,-0.14060160273407502,-0.14461426977774283,2.3759569155438056,2.2774247437648696,9.177307788866223,179.02083333333334,0.019010416666666665
NON_K200_50_50,AMIHUD_RULE,BULL_2025,30,10,0.5545383734890555,0.5797405298255918,0.5121504044247245,-0.14371754319298508,-0.1484338301689242,2.2401374309966506,2.143699822987706,9.177307788866223,179.02083333333334,0.019010416666666665
NON_K200_50_50,AMIHUD_RULE,BULL_2025,60,10,0.5113458174056029,0.53654262697629,0.47088314783464935,-0.14653614189908837,-0.15224058607362423,2.1044637743462715,2.008221035141985,9.177307788866223,179.02083333333334,0.019010416666666665
NON_K200_50_50,AMIHUD_RULE,EARLY_2016_2019,0,10,0.006461962776983188,0.009121331126955767,-0.008393481311932738,-0.3171200041829499,-0.32821195394905645,0.12466683405881386,0.03880946358139507,8.418072639591326,158.1875,0.019905598958333333
NON_K200_50_50,AMIHUD_RULE,EARLY_2016_2019,30,10,-0.018625663404040815,-0.016084038104254673,-0.03311925264607929,-0.33650189815087816,-0.3473479418624015,-0.019437760875766014,-0.10624018053175456,8.418072639591326,158.1875,0.019905598958333333
NON_K200_50_50,AMIHUD_RULE,EARLY_2016_2019,60,10,-0.043113309326352045,-0.04068532180923066,-0.0572535717836824,-0.3556165009971962,-0.3659572328772036,-0.16319830505403943,-0.25081934379295,8.418072639591326,158.1875,0.019905598958333333
NON_K200_50_50,AMIHUD_RULE,FULL_2016_2026,0,10,0.09786789900708248,0.09853799800708134,0.08494334597774489,-0.5150954537695067,-0.5351815663687031,0.5094696542825636,0.4607282973473205,9.015652821037225,171.07945736434107,0.019034641472868215
NON_K200_50_50,AMIHUD_RULE,FULL_2016_2026,30,10,0.06863299867818196,0.06920109889536859,0.05597333733766141,-0.5357670950537448,-0.555692135717518,0.39718245209673364,0.34777725598152404,9.015652821037225,171.07945736434107,0.019034641472868215
NON_K200_50_50,AMIHUD_RULE,FULL_2016_2026,60,10,0.040145750504572586,0.04061663955578339,0.027746235628833382,-0.5553832052272382,-0.5753171233108956,0.28473291469540285,0.23489145021441454,9.015652821037225,171.07945736434107,0.019034641472868215
NON_K200_50_50,AMIHUD_RULE,LATE_2020_2022,0,10,0.09531150461796023,0.0953539402497757,0.08017086867597434,-0.4079545100723163,-0.4187512366283451,0.48006140234400746,0.42641663716770445,9.363045265291284,177.21621621621622,0.01862331081081081
NON_K200_50_50,AMIHUD_RULE,LATE_2020_2022,30,10,0.06464220275684118,0.0649799593938829,0.05027680942121626,-0.4104716425133595,-0.42137637035531594,0.371223059494626,0.3192998977846747,9.363045265291284,177.21621621621622,0.01862331081081081
NON_K200_50_50,AMIHUD_RULE,LATE_2020_2022,60,10,0.03479828371308058,0.035415402083961746,0.021177709795670907,-0.4129807472054499,-0.4239927110530314,0.26250506935437,0.21174388192226262,9.363045265291284,177.21621621621622,0.01862331081081081
NON_K200_50_50,AMIHUD_RULE,NORMAL_2023_2024,0,10,0.0907920322814012,0.08969133672068448,0.06238831324119465,-0.2692525220817914,-0.28158614155156836,0.5266963074110778,0.3988889362027643,9.301719211470138,178.56675170068027,0.01852678571428571
NON_K200_50_50,AMIHUD_RULE,NORMAL_2023_2024,30,10,0.06098584860106715,0.059733112934584276,0.033090461129237525,-0.27783386995618975,-0.2899867923124988,0.39173879907075004,0.26250273995910833,9.301719211470138,178.56675170068027,0.01852678571428571
NON_K200_50_50,AMIHUD_RULE,NORMAL_2023_2024,60,10,0.03196242795498161,0.030566472713897917,0.004569152934941645,-0.2863235896410032,-0.2982981085956824,0.2568003786519833,0.12555898262358028,9.301719211470138,178.56675170068027,0.01852678571428571
NON_K200_50_50,AMIHUD_RULE,PRE_STRESS_2016_2024,0,10,0.05433143146608588,0.05550795420601793,0.04558764132818838,-0.5150954537695067,-0.5351815663687031,0.3551566414273144,0.3164058914011584,8.938771529578478,169.2123287671233,0.019170947488584476
NON_K200_50_50,AMIHUD_RULE,PRE_STRESS_2016_2024,30,10,0.026430069334617112,0.027564053025629965,0.017924967374918666,-0.5357670950537448,-0.555692135717518,0.2297359780212559,0.19073433339197968,8.938771529578478,169.2123287671233,0.019170947488584476
NON_K200_50_50,AMIHUD_RULE,PRE_STRESS_2016_2024,60,10,-0.0007622581943972917,0.0003305933347821255,-0.009034939869053349,-0.5553832052272382,-0.5753171233108956,0.10434683951991497,0.06520223858733386,8.938771529578478,169.2123287671233,0.019170947488584476
NON_K200_50_50,AMIHUD_RULE,YTD_2026,0,10,0.05797053664358498,0.04706910164170406,-0.04385957260205875,-0.4045048766206073,-0.41413932211420124,0.36716535447485926,0.17077409367354335,9.994336436935413,187.53333333333333,0.01767113095238095
NON_K200_50_50,AMIHUD_RULE,YTD_2026,30,10,0.026592250844712395,0.016562792571150186,-0.07251707237478233,-0.4081380613623709,-0.4173667581563747,0.3087844095431098,0.11236974348765576,9.994336436935413,187.53333333333333,0.01767113095238095
NON_K200_50_50,AMIHUD_RULE,YTD_2026,60,10,-0.0038908622195639175,-0.013088466887834849,-0.10034846452902968,-0.41175290477106374,-0.42057997895133414,0.2502800327782862,0.05411929412868347,9.994336436935413,187.53333333333333,0.01767113095238095
NON_K200_50_50,CF20_BASE,BULL_2025,0,10,0.600062555438541,0.6226833793064828,0.5548348029929295,-0.14068456047199984,-0.1448170480974732,2.3784496150250245,2.2804739432642815,9.174754095517763,179.10416666666669,0.019010416666666665
NON_K200_50_50,CF20_BASE,BULL_2025,30,10,0.5556638900728489,0.578389247174717,0.5124821077003412,-0.14371754319298508,-0.14864327798488952,2.242702554891345,2.146758598867024,9.174754095517763,179.10416666666669,0.019010416666666665
NON_K200_50_50,CF20_BASE,BULL_2025,60,10,0.512450418070866,0.535257417800985,0.4712376381497605,-0.1465361418990877,-0.15245665553993837,2.105497709211746,2.0112822532376358,9.174754095517763,179.10416666666669,0.019010416666666665
NON_K200_50_50,CF20_BASE,EARLY_2016_2019,0,10,-0.00044760468687343735,0.002750981724824597,-0.015658326545178403,-0.32176158587503606,-0.3333347014474375,0.0852404755937225,-0.0035697207196276498,8.399936823341758,158.578125,0.019889322916666664
NON_K200_50_50,CF20_BASE,EARLY_2016_2019,30,10,-0.0253597495499146,-0.022255785773925552,-0.04015370676267194,-0.3410223613618019,-0.3523278763166432,-0.05889516733176633,-0.1483497356575053,8.399936823341758,158.578125,0.019889322916666664
NON_K200_50_50,CF20_BASE,EARLY_2016_2019,60,10,-0.04967619060961109,-0.046664178303545786,-0.06406432519083449,-0.35990615058350767,-0.37079819837606,-0.20265259433330515,-0.29263841871846524,8.399936823341758,158.578125,0.019889322916666664
NON_K200_50_50,CF20_BASE,FULL_2016_2026,0,10,0.09240585181975602,0.09346420017979991,0.08028112023888512,-0.5183727868410855,-0.5379832317170881,0.4888852325990228,0.44291462387726216,9.01098114044121,171.43217054263567,0.019004360465116277
NON_K200_50_50,CF20_BASE,FULL_2016_2026,30,10,0.06331909561197457,0.06427530998988515,0.051466844445896553,-0.5389874207471228,-0.5583680873096417,0.3765267847995851,0.33001972863592616,9.01098114044121,171.43217054263567,0.019004360465116277
NON_K200_50_50,CF20_BASE,FULL_2016_2026,60,10,0.034976132381255076,0.035834736891457844,0.023390669491206495,-0.5587388734636456,-0.5778728771359052,0.2640168090470477,0.2171962515945176,9.01098114044121,171.43217054263567,0.019004360465116277
NON_K200_50_50,CF20_BASE,LATE_2020_2022,0,10,0.09403592650254367,0.0924266715133226,0.07653107438753803,-0.4089559069942123,-0.4175671574850356,0.4758984361116745,0.4135139599869119,9.358637025977032,177.48963963963962,0.018581081081081082
NON_K200_50_50,CF20_BASE,LATE_2020_2022,30,10,0.06338555962428594,0.06212632653055772,0.04673776444011679,-0.41147785765922856,-0.4201963935423676,0.3668423286047616,0.3063809290602498,9.358637025977032,177.48963963963962,0.018581081081081082
NON_K200_50_50,CF20_BASE,LATE_2020_2022,60,10,0.0335605097478241,0.03263363783527495,0.01773672641854951,-0.4139917375575471,-0.4228168260037948,0.2579119262423526,0.19881184404717214,9.358637025977032,177.48963963963962,0.018581081081081082
NON_K200_50_50,CF20_BASE,NORMAL_2023_2024,0,10,0.08251515451870362,0.08338150117238399,0.05728112449518297,-0.26917458629333696,-0.28164800661404477,0.4897655287528798,0.3754817361614284,9.311405456438862,179.05229591836735,0.018494897959183673
NON_K200_50_50,CF20_BASE,NORMAL_2023_2024,30,10,0.052884426183314015,0.053563508551760106,0.028075289479054577,-0.27778772042225414,-0.2900330839033607,0.3545402808576868,0.23873400656111884,9.311405456438862,179.05229591836735,0.018494897959183673
NON_K200_50_50,CF20_BASE,NORMAL_2023_2024,60,10,0.02403318586451464,0.024534275465067902,-0.00035514256489510565,-0.286308541679425,-0.2983291511152689,0.21935732150103265,0.10144726117081838,9.311405456438862,179.05229591836735,0.018494897959183673
NON_K200_50_50,CF20_BASE,PRE_STRESS_2016_2024,0,10,0.04891036923839853,0.05026275710179275,0.04028308207302911,-0.5183727868410855,-0.5379832317170881,0.33113238503056386,0.2926624136509886,8.9360512171001,169.58675799086757,0.019128139269406392
NON_K200_50_50,CF20_BASE,PRE_STRESS_2016_2024,30,10,0.02113995690418269,0.022466202821370528,0.012792390595231407,-0.5389874207471228,-0.5583680873096417,0.20556872992631825,0.16700453254397266,8.9360512171001,169.58675799086757,0.019128139269406392
NON_K200_50_50,CF20_BASE,PRE_STRESS_2016_2024,60,10,-0.005924434114380928,-0.004623879909085071,-0.014000720857368476,-0.5587388734636456,-0.5778728771359052,0.08005303513331848,0.04149821971536037,8.9360512171001,169.58675799086757,0.019128139269406392
NON_K200_50_50,CF20_BASE,YTD_2026,0,10,0.052041746621853235,0.041238084572670516,-0.05027322682285995,-0.40644360094750487,-0.41670529715784677,0.3557537796525009,0.15771841783740886,9.972556241996575,188.1,0.017671130952380945
NON_K200_50_50,CF20_BASE,YTD_2026,30,10,0.022019459087807114,0.01095070103984649,-0.07873689104964243,-0.41008637535127485,-0.41990174215744136,0.29947440072938825,0.09934239533139515,9.972556241996575,188.1,0.017671130952380945
NON_K200_50_50,CF20_BASE,YTD_2026,60,10,-0.0071794675575422295,-0.018489173437901473,-0.10638008111898456,-0.4136847259699344,-0.4230841798574433,0.24310317955863375,0.041122303154777495,9.972556241996575,188.1,0.017671130952380945
NON_K200_50_50,TURNOVER_RULE,BULL_2025,0,10,0.6331808161551002,0.6480341303850105,0.586956740163523,-0.1438106409181139,-0.15171125757276482,2.414008959194674,2.3094552155189247,9.299701924754027,174.875,0.0191953125
NON_K200_50_50,TURNOVER_RULE,BULL_2025,30,10,0.5883334059112386,0.6023679671618148,0.54343140794723,-0.14709405676517207,-0.15558769389046279,2.2799515353428417,2.17946714269758,9.299701924754027,174.875,0.0191953125
NON_K200_50_50,TURNOVER_RULE,BULL_2025,60,10,0.5446692627289027,0.5579184188144737,0.5010529701821929,-0.1503682585557009,-0.15945083073183064,2.1449592402342432,2.0477674519274007,9.299701924754027,174.875,0.0191953125
NON_K200_50_50,TURNOVER_RULE,EARLY_2016_2019,0,10,0.01531155986677979,0.016589874480829624,-0.00611520890676609,-0.31667104973948346,-0.331773655527152,0.17499441215991407,0.05797259741403635,8.48036797723244,148.65625,0.020540364583333328
NON_K200_50_50,TURNOVER_RULE,EARLY_2016_2019,30,10,-0.010187437264958354,-0.008989816606350499,-0.031068943146656536,-0.336281695054543,-0.35148842906418587,0.03561443959845071,-0.08127995716147542,8.48036797723244,148.65625,0.020540364583333328
NON_K200_50_50,TURNOVER_RULE,EARLY_2016_2019,60,10,-0.03507199237972336,-0.03395189964658406,-0.05542164178361486,-0.3555977961612318,-0.37064116366469746,-0.10350350336426467,-0.22010418002205095,8.48036797723244,148.65625,0.020540364583333328
NON_K200_50_50,TURNOVER_RULE,FULL_2016_2026,0,10,0.1056022222637294,0.10579549704531258,0.0932088626482721,-0.5024113715039031,-0.526438568783096,0.5301097184147892,0.4847133596561314,9.123574482388605,163.5329457364341,0.01951308139534883
NON_K200_50_50,TURNOVER_RULE,FULL_2016_2026,30,10,0.07582757614715241,0.07591569972813036,0.06366268392387608,-0.523836069289257,-0.5471914368382294,0.41984005789803164,0.3739133000834846,9.123574482388605,163.5329457364341,0.01951308139534883
NON_K200_50_50,TURNOVER_RULE,FULL_2016_2026,60,10,0.04682302094392976,0.04681132698480308,0.034830286336186234,-0.5443584089320133,-0.5670548071808421,0.30940471131749375,0.2629020083695073,9.123574482388605,163.5329457364341,0.01951308139534883
NON_K200_50_50,TURNOVER_RULE,LATE_2020_2022,0,10,0.10019385094544819,0.09675438360523059,0.07935050029900115,-0.4096662202044199,-0.41504919447253485,0.49159427009631107,0.4199435011466256,9.504628311509924,168.60135135135135,0.019172297297297296
NON_K200_50_50,TURNOVER_RULE,LATE_2020_2022,30,10,0.06909639415739954,0.0658851767438968,0.04904036019821456,-0.4118294192739817,-0.417541766560509,0.3844171617232679,0.31360306163905693,9.504628311509924,168.60135135135135,0.019172297297297296
NON_K200_50_50,TURNOVER_RULE,LATE_2020_2022,60,10,0.03884347828164181,0.03585091365596684,0.01954805592529074,-0.4140666432271049,-0.4200263857264581,0.2771685000232657,0.2068467151766837,9.504628311509924,168.60135135135135,0.019172297297297296
