universe,strategy,period,cost_bp,n_phases,median_delta_cagr,mean_delta_cagr,min_delta_cagr,cagr_better_phases,median_delta_sharpe,sharpe_better_phases,median_mdd_improvement,mdd_better_phases,median_delta_annual_turnover,median_cagr,worst_phase_cagr,median_mdd,worst_phase_mdd,median_sharpe,worst_phase_sharpe,median_annual_turnover
KOSDAQ,AMIHUD20_TOP05,PRE_STRESS_2016_2024,30,10,0.006528815468496374,0.006708650721166598,0.005205937632018154,10,0.026116551015536574,10,0.006841141678166629,10,0.002629286204693493,0.02094768976282546,-0.0022482946763200395,-0.4835347154560446,-0.5130105820994206,0.20857781014055737,0.11637984902451809,9.609785689183731
KOSDAQ,TURNOVER20_LOW30,PRE_STRESS_2016_2024,30,10,0.01004252682089446,0.009308122199556079,0.0009741587573119936,10,0.03933271800339423,10,0.014172350315964477,9,0.13406116393130585,0.025015068739958624,0.001344813172710957,-0.47685910615445715,-0.5175190084089463,0.22597362754656447,0.13667357230201924,9.739173761829143
KOSDAQ,TURNOVER20_TOP01_LOW30,PRE_STRESS_2016_2024,30,10,0.014794930936806505,0.013311495523553995,0.005988719655990016,10,0.058298381842866676,10,0.018781555098744518,9,0.12934643096804432,0.027693085929779815,0.006158430417231742,-0.4745307713144982,-0.516784605897375,0.23587921995798672,0.15483317115196632,9.730380588027174
KOSDAQ,ACT1_LOW05,PRE_STRESS_2016_2024,60,10,0.007255943055814007,0.006879443199222235,0.0028082394624983076,10,0.029391700733418298,10,0.00897926242682684,10,0.07286898627042149,-0.00629282966599215,-0.027463296333636866,-0.5052531316619135,-0.5327209788899261,0.10098697667047385,0.014745760849249917,9.67398314022
KOSDAQ,ACT5_LOW30,PRE_STRESS_2016_2024,60,10,0.0023598745322447323,0.002681247328534919,-0.008832993634965591,6,0.009367131283686478,6,-0.008962448331483797,1,1.8328637514684365,-0.01146932833252029,-0.027385948147445882,-0.5296149447210499,-0.5534565158127766,0.08019992287660949,0.01640684920063973,11.449480220983826
KOSDAQ,AMIHUD20_TOP05,PRE_STRESS_2016_2024,60,10,0.006324383884464324,0.006505657728061498,0.005031145398500914,10,0.02605910842408727,10,0.006538788494457826,10,0.002629286204693493,-0.008026810971560161,-0.0307210864538896,-0.5066335095933252,-0.5369992255871807,0.09365601407103029,0.0005632043842050112,9.609785689183731
KOSDAQ,TURNOVER20_LOW30,PRE_STRESS_2016_2024,60,10,0.009359488216279577,0.008637012718508807,0.0005343217249916821,10,0.04303571338511909,10,0.009987685146189307,9,0.13406116393130585,-0.004597943805988214,-0.02764811266562095,-0.5018423362362275,-0.5415235579839968,0.11423994810482126,0.0245627603036171,9.739173761829143
KOSDAQ,TURNOVER20_TOP01_LOW30,PRE_STRESS_2016_2024,60,10,0.013998043229927426,0.012529721520655368,0.005440800196802376,10,0.06137561749887194,10,0.015327873632915656,9,0.12934643096804432,-0.0019963186449714065,-0.022942211417988467,-0.5005573966888726,-0.5408527647778976,0.12388909786541892,0.04265609312972145,9.730380588027174
KOSDAQ,ACT1_LOW05,YTD_2026,0,10,0.0008215385603589365,0.0023632585374634306,-0.022075647489144368,6,0.0013121626884421422,6,0.0015179210864283976,9,0.09780635100487878,0.11709384879289886,-0.0517508945388796,-0.44311487687401696,-0.4590110015467186,0.4833670040640234,0.21810931294184904,11.180635603166888
KOSDAQ,ACT5_LOW30,YTD_2026,0,10,-0.0007728748301072397,-0.016564595930698388,-0.1620545122705861,5,-0.0015927063128293867,5,0.01086670254801786,10,1.649389730781003,0.08363321941657342,-0.08088989284542436,-0.4306365095303538,-0.45311217139736004,0.4335614675664921,0.16465233003709537,12.832285743266908
KOSDAQ,AMIHUD20_TOP05,YTD_2026,0,10,-0.00404130299236527,-0.004372010801886683,-0.009506813798823233,1,-0.005933324830554615,1,2.7755575615628914e-16,7,0.007439095176035693,0.10544182881964959,-0.08390357659249847,-0.444797829488822,-0.46306000124805546,0.46593815228215024,0.1597681536111229,11.116751546158769
KOSDAQ,TURNOVER20_LOW30,YTD_2026,0,10,-0.0037235209371550004,0.0066876147624306045,-0.032559473747791445,4,0.0019340818830601847,6,-0.013723019094329159,0,0.35592020156583715,0.10926517729378238,-0.04451822756050017,-0.45824767284306833,-0.4738101100168587,0.4769583149337617,0.24488084070378083,11.55151414013375
KOSDAQ,TURNOVER20_TOP01_LOW30,YTD_2026,0,10,-0.009742986663022868,0.0004906269381579453,-0.04514205556676365,4,-0.009396660940511364,4,-0.010865151397803696,0,0.35998018586188785,0.11157477885603373,-0.05970877473741598,-0.45589225142515283,-0.4755795507950765,0.48033117599867003,0.21871396706216173,11.580306779531771
KOSDAQ,ACT1_LOW05,YTD_2026,30,10,0.0005794302925474781,0.0019940260731509786,-0.0216578975490076,5,0.0010435807902753058,5,0.0014973163718273175,9,0.09780635100487878,0.08081115883071022,-0.08375181430477174,-0.4464592436032467,-0.46235248747786606,0.42890188117350536,0.16274624248195466,11.180635603166888
KOSDAQ,ACT5_LOW30,YTD_2026,30,10,-0.0057380347593266046,-0.02102445951893691,-0.16163257771475936,4,-0.010384024343618091,4,0.0098841408169133,10,1.649389730781003,0.045142790514037134,-0.11630788607902631,-0.4348987968620011,-0.4568052163596631,0.37368007335953163,0.1009124727826419,12.832285743266908
KOSDAQ,AMIHUD20_TOP05,YTD_2026,30,10,-0.003944430731157411,-0.004257735578157606,-0.009265074931106065,1,-0.005918166572330352,1,1.6653345369377348e-16,5,0.007439095176035693,0.06974667718934013,-0.11425974292299867,-0.4482069858671464,-0.46637486569698305,0.4117968592021053,0.10523469880104042,11.116751546158769
KOSDAQ,TURNOVER20_LOW30,YTD_2026,30,10,-0.0046916934274795485,0.005267019801729977,-0.033355198912787376,4,0.0026731670786807327,6,-0.013521813116093073,0,0.35592020156583715,0.07243661046413019,-0.07737335519606492,-0.4615242892674242,-0.47713500742708215,0.4235985925520863,0.19056445138617925,11.55151414013375
KOSDAQ,TURNOVER20_TOP01_LOW30,YTD_2026,30,10,-0.010520125710570483,-0.0006994358166095948,-0.04557031940014844,4,-0.008300380716910555,4,-0.010857180595297056,0,0.35998018586188785,0.07473598522760427,-0.09200791995781143,-0.4588011638908992,-0.47887519069279627,0.4271172176826077,0.16434770645526528,11.580306779531771
KOSDAQ,ACT1_LOW05,YTD_2026,60,10,0.00035201229305614756,0.001645737750457421,-0.02124353706980131,5,0.0007746952951503128,5,0.0014768815635295973,9,0.09780635100487878,0.0456623502795912,-0.11471419820403461,-0.4498177961701936,-0.46567754984828535,0.37438122281701547,0.10750260627590327,11.180635603166888
KOSDAQ,ACT5_LOW30,YTD_2026,60,10,-0.01035803372189531,-0.02516535101164915,-0.161066731092119,4,-0.01920156090861616,4,0.00918729505005339,10,1.649389730781003,0.007323769551398129,-0.1504128416381305,-0.4391346772871973,-0.46047834526782094,0.3117388326241367,0.03731509961612497,12.832285743266908
KOSDAQ,AMIHUD20_TOP05,YTD_2026,60,10,-0.003849463185610691,-0.004146142880164872,-0.009028663203073384,1,-0.005901766790348123,1,2.220446049250313e-16,5,0.007439095176035693,0.03516030664295289,-0.14364865545874406,-0.4515994190443385,-0.46967344637419106,0.35760381170350275,0.05082557208186328,11.116751546158769
KOSDAQ,TURNOVER20_LOW30,YTD_2026,60,10,-0.005595378902128467,0.003929665941383542,-0.03406427026867753,4,0.0034088887163928466,6,-0.013438996228453293,0,0.35592020156583715,0.03678364412376112,-0.10914222086263192,-0.46478508811647445,-0.48044316936194276,0.37017949934290606,0.1363545648638051,11.55151414013375
KOSDAQ,TURNOVER20_TOP01_LOW30,YTD_2026,60,10,-0.01118389391639324,-0.001814360899588019,-0.04592195513091046,4,-0.0072003463500219245,4,-0.010848977459633369,0,0.35998018586188785,0.03907092478790364,-0.1232402947455612,-0.4616977280213627,-0.48215434153654746,0.3738430232609211,0.11009001007084833,11.580306779531771
KOSPI_EX_K200,ACT5_LOW10,BULL_2025,0,10,0.0015405965251745757,0.006371229267961765,-0.01740905615651278,5,0.01643599456994982,6,0.0035715206276443756,7,0.4644401348817899,0.48456920524029345,0.425311721571644,-0.13695715225679234,-0.15178059409141986,1.9649038456953232,1.7900718586397266,8.59564143393811
KOSPI_EX_K200,ADV20_LOW10,BULL_2025,0,10,0.0004084050932873229,0.0011381569641262467,-0.004584170475760541,5,-0.002637466067219263,5,0.0,4,0.006085439419755367,0.4762752023339989,0.43556265581487397,-0.14033854858835515,-0.15198717469391543,1.908706180199013,1.8149427051236804,8.173194277049443
KOSPI_EX_K200,AMIHUD20_TOP05,BULL_2025,0,10,0.0005875106945241182,-0.0007346538645853328,-0.010313068965200678,6,-0.0013833216696599315,5,5.551115123125783e-17,5,0.014880383240972073,0.47423765257549433,0.4332241462347308,-0.14033854858835515,-0.15153729735356491,1.9040780451496695,1.809597550080506,8.175626439347248
KOSPI_EX_K200,TURNOVER20_TOP01,BULL_2025,0,10,0.022572277449248612,0.022714600938172548,0.013111465086373508,10,0.079013855828588,10,0.00772587560086363,10,-0.020630332292680187,0.49667224959424683,0.4527008525237717,-0.13289863837189891,-0.14608589619032164,1.9904562874995968,1.8927480032172184,8.126919685209014
KOSPI_EX_K200,TURNOVER20_TOP01_LOW10,BULL_2025,0,10,0.02016795285117945,0.017329813535072524,-0.003066038608475097,9,0.05748003234129917,8,0.00544776770481703,9,0.02914432414818613,0.4886863808427222,0.45035785429539654,-0.1352377197691605,-0.14624358788762515,1.9484371633044435,1.8616760456565418,8.172834739934784
KOSPI_EX_K200,ACT5_LOW10,BULL_2025,30,10,-0.0005616273490697266,0.004214009468759805,-0.019618351222407293,5,0.00878894148861642,6,0.0033276654731428934,7,0.4644401348817899,0.44693306516896847,0.38781891271338886,-0.13934196874595484,-0.15432053592774897,1.8456457739480387,1.6624575469209135,8.59564143393811
KOSPI_EX_K200,ADV20_LOW10,BULL_2025,30,10,0.00042049923573339587,0.0010765581437939264,-0.004500976699753911,5,-0.002315041910994853,5,-1.6653345369377348e-16,2,0.006085439419755367,0.4406929326089587,0.40057204883216824,-0.14271757921297834,-0.1542795048786404,1.7981958895081034,1.699410975234171,8.173194277049443
KOSPI_EX_K200,AMIHUD20_TOP05,BULL_2025,30,10,0.0005385378361929538,-0.000788422706106795,-0.010181386660249148,6,-0.0012182722897470244,5,-1.1102230246251565e-16,3,0.014880383240972073,0.4386494194951016,0.3982482312241784,-0.14271757921297834,-0.15384715574252195,1.7933123662463286,1.6937807495401016,8.175626439347248
KOSPI_EX_K200,TURNOVER20_TOP01,BULL_2025,30,10,0.022357735153020752,0.02230055118235528,0.012851257052486353,10,0.07889879282946577,10,0.007737367511923499,10,-0.020630332292680187,0.46090128796078067,0.41760629751848466,-0.1353472189850075,-0.14846708176642376,1.8767070937418109,1.7767250031799997,8.126919685209014
KOSPI_EX_K200,TURNOVER20_TOP01_LOW10,BULL_2025,30,10,0.019254883771038234,0.016815792396368635,-0.0033486654126404503,9,0.05804194394878692,8,0.005463632374580363,9,0.02914432414818613,0.45292530297036426,0.4150236231408224,-0.1375243170465047,-0.14856591244646578,1.8363769155922949,1.7447038085151778,8.172834739934784
KOSPI_EX_K200,ACT5_LOW10,BULL_2025,60,10,-0.002562889622405251,0.002156558522377905,-0.021709012440125575,4,0.0010609265620369346,6,0.0030844617405644814,7,0.4644401348817899,0.4102132417962242,0.35127336695767486,-0.14212221437408817,-0.15685546813924967,1.7251902138704798,1.534078669711116,8.59564143393811
KOSPI_EX_K200,ADV20_LOW10,BULL_2025,60,10,0.00043176477394202273,0.0010171864952401855,-0.004419107686908896,5,-0.0019832370688253054,5,-1.6653345369377348e-16,3,0.006085439419755367,0.4059343131044153,0.36640016422361654,-0.14517817388214005,-0.15656772578024236,1.6865586047208523,1.5828855409070772,8.173194277049443
KOSPI_EX_K200,AMIHUD20_TOP05,BULL_2025,60,10,0.0004915018971154428,-0.0008392697673005545,-0.010050114755679962,6,-0.0010593871057140714,5,-1.6653345369377348e-16,3,0.014880383240972073,0.4038862402208353,0.36409167205864756,-0.14517817388214005,-0.1561528449309536,1.681411072038357,1.57696249860401,8.175626439347248
KOSPI_EX_K200,TURNOVER20_TOP01,BULL_2025,60,10,0.022140412175787327,0.021892951059719022,0.01259578257987437,10,0.0787264060104873,10,0.007748764463990587,10,-0.020630332292680187,0.42595129813585975,0.3833256102302678,-0.13779119002369533,-0.15084385444212245,1.7652038416425484,1.6596747255346171,8.126919685209014
KOSPI_EX_K200,TURNOVER20_TOP01_LOW10,BULL_2025,60,10,0.018373547861394557,0.016316000515349715,-0.0036163754799978243,9,0.05810998609842366,8,0.005479417404384568,9,0.02914432414818613,0.4179892623953121,0.3805160029915393,-0.13982367549292485,-0.1508840370102319,1.7228710166089178,1.6269813428130626,8.172834739934784
KOSPI_EX_K200,ACT5_LOW10,EARLY_2016_2019,0,10,0.004191527925212546,0.005036265402829898,0.0008091192586032747,10,0.0260960969129111,10,0.00926681057265194,10,0.42931874308052453,-0.02212460151999507,-0.04020329512178089,-0.32453595070917685,-0.3365888685499655,-0.061301898770596976,-0.18143345280780668,8.402497362738021
KOSPI_EX_K200,ADV20_LOW10,EARLY_2016_2019,0,10,0.0013975919303114148,0.0016118010604275867,-0.0010770276846615578,9,0.009486275007699375,9,0.001767641862210012,7,-0.00503031108175378,-0.028719053737052636,-0.03942397510969775,-0.33648599064027335,-0.3485301636480992,-0.10319755265410069,-0.17531185421151696,7.974463205390979
KOSPI_EX_K200,AMIHUD20_TOP05,EARLY_2016_2019,0,10,0.001841657360010296,0.0018981577333852194,0.000114760564475902,10,0.011808839923049513,10,0.0014028941645396475,8,0.01574103613839295,-0.028073861860048177,-0.0396812057344863,-0.3355648010510474,-0.3472492311922063,-0.0999788430933422,-0.17848022549168088,7.994181884403477
KOSPI_EX_K200,TURNOVER20_TOP01,EARLY_2016_2019,0,10,0.009138157657635038,0.009615094019097081,0.005294924187407513,10,0.058496164520389755,10,0.012027193543093673,10,0.01641593962127752,-0.0210585650580824,-0.0316935553997324,-0.325942076353337,-0.3360017222021282,-0.055608469321529116,-0.12528643612230975,7.998331573622625
KOSPI_EX_K200,TURNOVER20_TOP01_LOW10,EARLY_2016_2019,0,10,0.008067881384523523,0.008151819110405212,0.0016122181775100053,10,0.0544373695328738,10,0.010791082844031075,10,0.05758516098298738,-0.020631975768277744,-0.034592397220398974,-0.3294579299890506,-0.33909183165651624,-0.04905216637007391,-0.13927189322763406,8.041753045873953
KOSPI_EX_K200,ACT5_LOW10,EARLY_2016_2019,30,10,0.0029378743816013686,0.0037415644629971156,-0.0004176433458223938,9,0.01829410131251423,9,0.008036439945974028,10,0.42931874308052453,-0.04638687362309868,-0.06413659799418925,-0.3430195138032494,-0.3547996385353962,-0.21929783898851624,-0.34114728990360543,8.402497362738021
KOSPI_EX_K200,ADV20_LOW10,EARLY_2016_2019,30,10,0.0013940196900493196,0.0015897045700714596,-0.0010196185246954537,9,0.009895662134426012,9,0.0017442429032830664,7,-0.00503031108175378,-0.051680066954275294,-0.06227124962831898,-0.3537720768605918,-0.36557354673088394,-0.25320152237812293,-0.32649212083821505,7.974463205390979
KOSPI_EX_K200,AMIHUD20_TOP05,EARLY_2016_2019,30,10,0.001739858594790089,0.001808256195917557,7.747519546252857e-05,10,0.011321319480681255,10,0.0013523152991399834,8,0.01574103613839295,-0.051025060730824634,-0.062401008693724114,-0.35364743663511233,-0.3643582989864066,-0.2502862524694304,-0.3301686059943033,7.994181884403477
KOSPI_EX_K200,TURNOVER20_TOP01,EARLY_2016_2019,30,10,0.008877562730949806,0.009336694105407606,0.005207320665994164,10,0.05749643234038415,10,0.011482038791541749,10,0.01641593962127752,-0.044238799304718635,-0.054730408475323844,-0.3441179864758463,-0.3533670902505507,-0.20713565341489865,-0.278432641607379,7.998331573622625
KOSPI_EX_K200,TURNOVER20_TOP01_LOW10,EARLY_2016_2019,30,10,0.00773385817536848,0.007787613672199656,0.0014091733560409603,10,0.054821597006812106,10,0.010042377188815232,10,0.05758516098298738,-0.043909878962784865,-0.05775706523654667,-0.34749934748248246,-0.35657644010270906,-0.1984724809613851,-0.29117155221740526,8.041753045873953
KOSPI_EX_K200,ACT5_LOW10,EARLY_2016_2019,60,10,0.0017404747940514276,0.0025045691332098107,-0.0015876825628233782,9,0.010651882550394703,8,0.006864576705865433,10,0.42931874308052453,-0.07007168359077992,-0.08749746229667554,-0.36116590768441464,-0.3731356521460173,-0.37668601485053155,-0.49999186215810354,8.402497362738021
KOSPI_EX_K200,ADV20_LOW10,EARLY_2016_2019,60,10,0.0013898342960474985,0.0015677447595895734,-0.0009642291554042837,9,0.010288016950700252,9,0.0018216315524316462,7,-0.00503031108175378,-0.07404834067812355,-0.08459741592427705,-0.3706046194727071,-0.3821868429336007,-0.40263087496454797,-0.4778178825747951,7.974463205390979
KOSPI_EX_K200,AMIHUD20_TOP05,EARLY_2016_2019,60,10,0.0016417051579746822,0.0017214344657110249,4.183144268443684e-05,10,0.010826576437334617,10,0.0013033968736906876,8,0.01574103613839295,-0.07345652015573007,-0.08469119403506975,-0.37122744990624423,-0.3810348065428769,-0.4000534220811365,-0.48109087127174266,7.994181884403477
KOSPI_EX_K200,TURNOVER20_TOP01,EARLY_2016_2019,60,10,0.008623887589702783,0.009065785905837176,0.005120862149957883,10,0.05646172984298928,10,0.010878243852507519,10,0.01641593962127752,-0.06689268721698194,-0.07724169914513979,-0.36167673335745737,-0.37029439985626555,-0.35810884099687035,-0.4314003557020616,7.998331573622625
KOSPI_EX_K200,TURNOVER20_TOP01_LOW10,EARLY_2016_2019,60,10,0.007410710474575255,0.0074356480922417425,0.0012145181823772777,10,0.05516007741304246,10,0.00929249235054902,10,0.05758516098298738,-0.06665718830810863,-0.08038866842715597,-0.36482479837069853,-0.37361484176094506,-0.34807224180213037,-0.4428709680594517,8.041753045873953
KOSPI_EX_K200,ACT5_LOW10,FULL_2016_2026,0,10,0.009346632208765304,0.009496130644359746,0.0069575286547722826,10,0.03885513363360238,10,0.002450427151061918,10,0.41276948809151115,0.08893308674179179,0.07967947869832748,-0.5666656694625587,-0.5809714654991763,0.496578607925508,0.45886447998612295,8.681350355484735
KOSPI_EX_K200,ADV20_LOW10,FULL_2016_2026,0,10,0.003857687918966457,0.0040768162800659535,0.0014798582303567898,10,0.015275368198315015,10,-0.00021360259796493475,4,0.004881503957267164,0.08275146449923454,0.07441053860420177,-0.5735624662637646,-0.5880284127664526,0.46884665400903797,0.4336899538423359,8.291853856431612
KOSPI_EX_K200,AMIHUD20_TOP05,FULL_2016_2026,0,10,0.003670589527893342,0.004028426384003825,0.0015902259419002807,10,0.015283645170291321,10,1.3650031340017854e-05,5,0.0025380134924457565,0.08314926397348565,0.07519029610773842,-0.5724343157852148,-0.5874218644217786,0.4710522404036552,0.43725150852599914,8.28877612607087
KOSPI_EX_K200,TURNOVER20_TOP01,FULL_2016_2026,0,10,0.009712005356625086,0.01038660282374837,0.005752825308327436,10,0.04161707973272505,10,0.012364080512710873,10,0.01017774271202665,0.08956560605767705,0.08185714054408888,-0.55963999681163,-0.5751030755791191,0.49903323840742136,0.4681564647087861,8.293654404648507
KOSPI_EX_K200,TURNOVER20_TOP01_LOW10,FULL_2016_2026,0,10,0.009020684414945856,0.009351887970806794,0.0024557803024019,10,0.034309073645447496,10,0.010156856517157753,10,0.06969184216888635,0.08812152421780528,0.08178671002510374,-0.5603225206247393,-0.5781391842942523,0.4892114229706027,0.46356662622828854,8.355374358858835
KOSPI_EX_K200,ACT5_LOW10,FULL_2016_2026,30,10,0.007831663297725888,0.007965721032376537,0.005406340368492302,10,0.03330061683803365,10,0.0015881502077652598,8,0.41276948809151115,0.06092004728436984,0.05195927955717616,-0.5845963048755008,-0.5986312035800245,0.37874918993685325,0.3407927931835141,8.681350355484735
KOSPI_EX_K200,ADV20_LOW10,FULL_2016_2026,30,10,0.0037344473542150203,0.003957881759881166,0.0014269019005344052,10,0.01544338681156468,10,-0.00016990070053896078,4,0.004881503957267164,0.05616389971786584,0.04796622569159292,-0.5899625604203842,-0.6046788850118148,0.3574990174687252,0.3222334719012373,8.291853856431612
KOSPI_EX_K200,AMIHUD20_TOP05,FULL_2016_2026,30,10,0.0035542613162776737,0.0039151526710158755,0.0015495411263397596,10,0.01520468652891041,10,1.844751310103865e-05,5,0.0025380134924457565,0.05649675186269976,0.0487281351578388,-0.589047669609198,-0.6041246367205408,0.3592037695467203,0.32563175898635804,8.28877612607087
KOSPI_EX_K200,TURNOVER20_TOP01,FULL_2016_2026,30,10,0.00944982595832311,0.010104547667051333,0.0055622975840707856,10,0.04105330704727153,10,0.011835884069204328,10,0.01017774271202665,0.06285854333436125,0.055375780321781365,-0.577029575144894,-0.5922443051735652,0.3870149176091781,0.35557766422953535,8.293654404648507
KOSPI_EX_K200,TURNOVER20_TOP01_LOW10,FULL_2016_2026,30,10,0.008617443154603333,0.008921358780456834,0.0021835364493334453,10,0.034761120687056224,10,0.009650956188908433,10,0.06969184216888635,0.061288653928976644,0.0550955235928563,-0.5778634041296161,-0.5953688793649707,0.378020298174776,0.35207507910244723,8.355374358858835
KOSPI_EX_K200,ACT5_LOW10,FULL_2016_2026,60,10,0.006384577758806964,0.0065035673074934405,0.0038460998062042062,10,0.02773703386700742,10,0.0007911907151175179,6,0.41276948809151115,0.033598977120902096,0.024922451656288702,-0.601809544800732,-0.6155632090932273,0.2608284621292237,0.22282917673609576,8.681350355484735
KOSPI_EX_K200,ADV20_LOW10,FULL_2016_2026,60,10,0.0036147831600378266,0.003842198772883343,0.0013755905575307814,10,0.015604373564935159,10,-6.548188645999486e-05,5,0.004881503957267164,0.030203144547291894,0.022146785123090762,-0.6057462453176763,-0.6206713455640964,0.24589692026300264,0.21080253120710093,8.291853856431612
KOSPI_EX_K200,AMIHUD20_TOP05,FULL_2016_2026,60,10,0.003441298770881951,0.0038048950653675417,0.001509851417758279,10,0.0151184170550525,10,2.286472258922201e-05,5,0.0025380134924457565,0.03047390498528102,0.022891239985159073,-0.6050301220264817,-0.6201662282260288,0.24712146167594862,0.21403507446869074,8.28877612607087
KOSPI_EX_K200,TURNOVER20_TOP01,FULL_2016_2026,60,10,0.009194386647254471,0.009829787001949008,0.005377433573769741,10,0.04046972942710428,10,0.011329795868265657,10,0.01017774271202665,0.03681001114131688,0.02951672724127441,-0.5939568930649404,-0.6087093850087995,0.27487656258266535,0.24308304082480947,8.293654404648507
KOSPI_EX_K200,TURNOVER20_TOP01_LOW10,FULL_2016_2026,60,10,0.008228025855075205,0.008505785376189689,0.0019227683435989462,10,0.03564607836566755,10,0.009168627571973731,10,0.06969184216888635,0.035091087739428484,0.029036605849413144,-0.5944811201596221,-0.6119105022224296,0.26673852264075393,0.24066477724543478,8.355374358858835
KOSPI_EX_K200,ACT5_LOW10,LATE_2020_2022,0,10,0.008259930758151568,0.003051863830160495,-0.017799376200406947,6,0.028399476018750924,6,-0.0008256871148196177,0,0.37827354963094617,0.1288796499571433,0.10024965228444538,-0.4175090571890463,-0.42052659447100915,0.6141804828182916,0.5099024607082275,8.817871782828323
KOSPI_EX_K200,ADV20_LOW10,LATE_2020_2022,0,10,0.0013536415529826762,0.001303623782891994,-0.0026725917803065435,6,0.0028805110159140224,6,-0.0020792288790221214,0,0.013978880097765156,0.13209633447455793,0.085793968664998,-0.4180991035813772,-0.421408756641796,0.6240995494404211,0.455950062837319,8.459971030458936
KOSPI_EX_K200,AMIHUD20_TOP05,LATE_2020_2022,0,10,0.00227285326766391,0.002349403918840043,-0.00036792024309262317,9,0.007714864181208425,8,-0.0008133918467387868,0,-0.004794226548859193,0.1304853919719472,0.08901452299381285,-0.4173838559524963,-0.421408756641796,0.6191750883525985,0.46838545103398227,8.444473544839834
KOSPI_EX_K200,TURNOVER20_TOP01,LATE_2020_2022,0,10,0.004520960353715409,0.0024509911390323325,-0.00585931775113524,6,0.01691221774183166,6,7.019965964516484e-05,5,0.019094027795477864,0.1281876647757243,0.08336830405997153,-0.4146298157716429,-0.4189701379709123,0.6126615933329942,0.44870620407114586,8.492172289097635
KOSPI_EX_K200,TURNOVER20_TOP01_LOW10,LATE_2020_2022,0,10,0.006244098038990509,0.006456749136969387,-0.001823121777789094,9,0.016474557028918285,9,-0.0027740283956150247,3,0.08229519594916379,0.13582361421994826,0.09083367447231572,-0.41820106697656967,-0.4266289062709955,0.6296672523710097,0.47266250184303094,8.546012441320734
KOSPI_EX_K200,ACT5_LOW10,LATE_2020_2022,30,10,0.0068300250845552135,0.0017204865748166487,-0.018575587223347068,6,0.024212618037146555,6,-0.0008623007209147548,0,0.37827354963094617,0.09912826517038309,0.07154107356291384,-0.4198240581381581,-0.42282166331468696,0.5061864919116339,0.4035845846209915,8.817871782828323
KOSPI_EX_K200,ADV20_LOW10,LATE_2020_2022,30,10,0.0012443915493004498,0.0012314622991060897,-0.002656304358883199,6,0.0031114565636923275,6,-0.002071066776460573,0,0.013978880097765156,0.10369520394367004,0.05855377853960708,-0.4203739091036271,-0.42412453838787023,0.5219077500315571,0.3540981134704599,8.459971030458936
KOSPI_EX_K200,AMIHUD20_TOP05,LATE_2020_2022,30,10,0.0022035558719750714,0.0022979249406005708,-0.00032665090583683387,9,0.00785076838944515,8,-0.000807847954025942,0,-0.004794226548859193,0.10216434106859251,0.06171910504016642,-0.4195587002849938,-0.42412453838787023,0.5169066415183676,0.3663881848881222,8.444473544839834
KOSPI_EX_K200,TURNOVER20_TOP01,LATE_2020_2022,30,10,0.004425386615506621,0.002321041785446787,-0.005764670243699754,6,0.016780889815901673,6,5.628448749256387e-05,5,0.019094027795477864,0.09985145513204363,0.05621020849012259,-0.41686462940761176,-0.42139993141148535,0.5096381850006131,0.34605740658087086,8.492172289097635
KOSPI_EX_K200,TURNOVER20_TOP01_LOW10,LATE_2020_2022,30,10,0.0056939916185406725,0.006013569181956368,-0.001956466469183793,9,0.016828601364148182,9,-0.00279085891494002,3,0.08229519594916379,0.10688098583339989,0.06331086729235302,-0.42066113257974264,-0.4289580444360883,0.5286065202521847,0.37109522158066566,8.546012441320734
KOSPI_EX_K200,ACT5_LOW10,LATE_2020_2022,60,10,0.005466025553146903,0.00045283812269301114,-0.019302467188610173,6,0.020011388192176682,6,-0.0008835344060110217,1,0.37827354963094617,0.07013038565509211,0.0435520529510256,-0.4220640314687115,-0.42510993530343244,0.3981883657093901,0.29695144140938917,8.817871782828323
KOSPI_EX_K200,ADV20_LOW10,LATE_2020_2022,60,10,0.0011395828443498957,0.0011620097219808613,-0.0026391695465790566,6,0.003344733033612879,6,-0.0021530291773136923,0,0.013978880097765156,0.07597850145146101,0.03197001470434224,-0.4226778036931651,-0.42683020452539766,0.41961281828050556,0.2519615644322177,8.459971030458936
KOSPI_EX_K200,AMIHUD20_TOP05,LATE_2020_2022,60,10,0.002136235572403944,0.002247519510310636,-0.00028711971348349685,9,0.007985232430419487,8,-0.0006749079197272967,1,-0.004794226548859193,0.0745248263387287,0.035080829129480184,-0.42164641343098924,-0.42683020452539766,0.4145372598249718,0.2640964246725646,8.444473544839834
KOSPI_EX_K200,TURNOVER20_TOP01,LATE_2020_2022,60,10,0.004331635807296785,0.0021958733728369316,-0.0056710481161630355,6,0.016628975914320887,6,4.2474165811878795e-05,5,0.019094027795477864,0.07219888583160905,0.029706044710810176,-0.420982141136773,-0.42413477452289294,0.40651828112527744,0.2431174011664367,8.492172289097635
KOSPI_EX_K200,TURNOVER20_TOP01_LOW10,LATE_2020_2022,60,10,0.005166684013342193,0.005587932250108674,-0.0020823328686356835,9,0.0171799498367452,9,-0.0038188323348832265,3,0.08229519594916379,0.07886958668011224,0.03645507958573124,-0.42622318757822847,-0.4312801193575676,0.427371419182502,0.2692508936151383,8.546012441320734
