universe,strategy,phase,period,cost_bp,n_days,cagr,mdd,vol,sharpe,calmar,worst_20d,annual_turnover,avg_rebalance_turnover,n_rebalances,avg_n_names,avg_hhi,avg_top_weight,avg_missing_return_weight
KOSDAQ,ACT1_LOW05,3,PRE_STRESS_2016_2024,0,2187,0.04566069749340551,-0.4795790858787957,0.25039508186537346,0.304253097113958,0.09520994313114263,-0.404368626303636,9.684185690702568,0.38376665408361454,219,89.64840182648402,0.015189069634703196,0.03427511415525114,0.0
KOSDAQ,ACT1_LOW05,3,PRE_STRESS_2016_2024,30,2187,0.015701080902323916,-0.5030390890768697,0.2503143052645077,0.18814068662944744,0.031212446991221044,-0.4057489217991803,9.684185690702568,0.38376665408361454,219,89.64840182648402,0.015189069634703196,0.03427511415525114,0.0
KOSDAQ,ACT1_LOW05,3,PRE_STRESS_2016_2024,60,2187,-0.013434306107344751,-0.5267554509971102,0.2503585770893374,0.07191737379625411,-0.02550387676466295,-0.40712764527253953,9.684185690702568,0.38376665408361454,219,89.64840182648402,0.015189069634703196,0.03427511415525114,0.0
KOSDAQ,ACT1_LOW05,3,EARLY_2016_2019,0,956,0.02519150209309906,-0.3202110481113877,0.20940871969800318,0.2239051544856518,0.07867155815415844,-0.22302067861655828,8.864715047104479,0.35030867993683373,96,81.69791666666667,0.01685384114583333,0.03710937499999999,0.0
KOSDAQ,ACT1_LOW05,3,EARLY_2016_2019,30,956,-0.0017279025889284094,-0.3373717419900979,0.20965285739932454,0.0969747953675043,-0.005121657726091133,-0.22460233817836883,8.864715047104479,0.35030867993683373,96,81.69791666666667,0.01685384114583333,0.03710937499999999,0.0
KOSDAQ,ACT1_LOW05,3,EARLY_2016_2019,60,956,-0.02796904207873252,-0.3589041827078969,0.2100228156824343,-0.029642521577339716,-0.07792899449571425,-0.22618241570797515,8.864715047104479,0.35030867993683373,96,81.69791666666667,0.01685384114583333,0.03710937499999999,0.0
KOSDAQ,ACT1_LOW05,3,LATE_2020_2022,0,742,0.06123328464138433,-0.41424733616981646,0.29618481788148254,0.34936219548279546,0.14781817357609361,-0.404368626303636,10.395148489470696,0.4136207732296899,74,94.8108108108108,0.014227195945945941,0.03260135135135135,0.0
KOSDAQ,ACT1_LOW05,3,LATE_2020_2022,30,742,0.028628798632263308,-0.4163074309389041,0.29595845303110646,0.2439714919423324,0.06876840648195101,-0.4057489217991803,10.395148489470696,0.4136207732296899,74,94.8108108108108,0.014227195945945941,0.03260135135135135,0.0
KOSDAQ,ACT1_LOW05,3,LATE_2020_2022,60,742,-0.003013143319908207,-0.41836271912383016,0.29585233729993754,0.13836318755407048,-0.0072022271157874225,-0.40712764527253953,10.395148489470696,0.4136207732296899,74,94.8108108108108,0.014227195945945941,0.03260135135135135,0.0
KOSDAQ,ACT1_LOW05,3,NORMAL_2023_2024,0,489,0.06275797624499035,-0.33642458035738787,0.24863562675583256,0.3701971020062979,0.18654396827461836,-0.20439174208319244,10.207456730771742,0.40423115819139804,49,97.42857142857143,0.013380102040816327,0.031249999999999997,0.0
KOSDAQ,ACT1_LOW05,3,NORMAL_2023_2024,30,489,0.03068763881141434,-0.3454953206766177,0.2482817069385641,0.24695168057397207,0.08882215467148932,-0.2061140060777461,10.207456730771742,0.40423115819139804,49,97.42857142857143,0.013380102040816327,0.031249999999999997,0.0
KOSDAQ,ACT1_LOW05,3,NORMAL_2023_2024,60,489,-0.0004526404377293014,-0.3544524068539048,0.24806536193932033,0.1232859793438527,-0.0012770132998867374,-0.2078344041052934,10.207456730771742,0.40423115819139804,49,97.42857142857143,0.013380102040816327,0.031249999999999997,0.0
