universe,policy,cost_bps,period,cagr,sharpe,mdd,avg_exposure,annual_allocator_turnover,n_days
KOSPI_ALL,B_FSUB_PROB,0,OOS_2023_2024,0.04381785493267687,0.3491063356710091,-0.1690453387495855,0.8723142910259477,2.9416357731045557,489
KOSPI_ALL,B_FSUB_PROB,0,BULL_2025,0.5944194719754559,2.8349401905402347,-0.11583852997920097,0.7919456212236962,2.285499624342599,242
KOSPI_ALL,B_FSUB_PROB,0,YTD_2026,0.6144781664340371,1.1680304534576684,-0.34995344860900357,0.7543363665812648,2.076437847866419,147
KOSPI_ALL,B_FSUB_PROB,10,TRAIN_2016_2022,0.007537244816009592,0.12584700438533167,-0.4163019787951726,0.8582565556343023,2.594357322337478,1660
KOSPI_ALL,B_FSUB_PROB,10,OOS_2023_2024,0.04074620288996411,0.3305613424558869,-0.16950169539388404,0.8723142910259477,2.9416357731045557,489
KOSPI_ALL,B_FSUB_PROB,10,BULL_2025,0.5907724965431698,2.820633920316919,-0.11615294341286864,0.7919456212236962,2.285499624342599,242
KOSPI_ALL,B_FSUB_PROB,10,YTD_2026,0.6111891678358286,1.164261368540804,-0.3502043559213981,0.7543363665812648,2.076437847866419,147
KOSPI_ALL,B_FSUB_PROB,30,TRAIN_2016_2022,0.0023225622752587327,0.09221555759509335,-0.42235635612767153,0.8582565556343023,2.594357322337478,1660
KOSPI_ALL,B_FSUB_PROB,30,OOS_2023_2024,0.03462847999798391,0.29348114047119533,-0.17041378185626077,0.8723142910259477,2.9416357731045557,489
KOSPI_ALL,B_FSUB_PROB,30,BULL_2025,0.5835016646245708,2.791938464484096,-0.11678162083257837,0.7919456212236962,2.285499624342599,242
KOSPI_ALL,B_FSUB_PROB,30,YTD_2026,0.6046292312714578,1.1567148566212708,-0.350705983961062,0.7543363665812648,2.076437847866419,147
KOSPI_EX_K200,B_ONLY_PROB,0,TRAIN_2016_2022,-0.006846638757384893,0.04517216295379903,-0.5114885349728842,0.8556288964432006,1.7379884443056375,1660
KOSPI_EX_K200,B_ONLY_PROB,0,OOS_2023_2024,0.05343920906555644,0.41982275241665695,-0.16636341427669066,0.8431688574358723,3.1783422737921203,489
KOSPI_EX_K200,B_ONLY_PROB,0,BULL_2025,0.268610264048192,1.7174347662416976,-0.10914038075239074,0.7919794336000263,2.5695640351672253,242
KOSPI_EX_K200,B_ONLY_PROB,0,YTD_2026,-0.0434626715721238,0.06388855313631198,-0.3243010043898058,0.8665669657693583,0.7554479418886197,147
KOSPI_EX_K200,B_ONLY_PROB,10,TRAIN_2016_2022,-0.008573885540726689,0.03492761917587057,-0.5126551517134827,0.8556288964432006,1.7379884443056375,1660
KOSPI_EX_K200,B_ONLY_PROB,10,OOS_2023_2024,0.050094378351863256,0.3988288506727926,-0.16716983491508985,0.8431688574358723,3.1783422737921203,489
KOSPI_EX_K200,B_ONLY_PROB,10,BULL_2025,0.2653598700835167,1.6998160543361296,-0.10953510611409023,0.7919794336000263,2.5695640351672253,242
KOSPI_EX_K200,B_ONLY_PROB,10,YTD_2026,-0.044170779055723086,0.06184698775806525,-0.3243586821935708,0.8665669657693583,0.7554479418886197,147
KOSPI_EX_K200,B_ONLY_PROB,30,TRAIN_2016_2022,-0.01202031215160837,0.014443662861097826,-0.5149806173589214,0.8556288964432006,1.7379884443056375,1660
KOSPI_EX_K200,B_ONLY_PROB,30,OOS_2023_2024,0.04343446239610693,0.35682576279736683,-0.16878077925945578,0.8431688574358723,3.1783422737921203,489
KOSPI_EX_K200,B_ONLY_PROB,30,BULL_2025,0.25888203356448214,1.6644481105264515,-0.11032430572416996,0.7919794336000263,2.5695640351672253,242
KOSPI_EX_K200,B_ONLY_PROB,30,YTD_2026,-0.045585752559558324,0.05776233252131139,-0.3244740378011026,0.8665669657693583,0.7554479418886197,147
KOSPI_EX_K200,B_FSUB_PROB,0,TRAIN_2016_2022,-0.007140422502054822,0.04193719897748716,-0.5076627822111952,0.850626544640099,2.689711823566931,1660
KOSPI_EX_K200,B_FSUB_PROB,0,OOS_2023_2024,0.05867076799840065,0.45528840726183084,-0.15612186172791997,0.8354425672883325,4.534183645149503,489
KOSPI_EX_K200,B_FSUB_PROB,0,BULL_2025,0.24817755920205165,1.587246907256079,-0.10499415335575912,0.7814414860057283,5.596461995512969,242
KOSPI_EX_K200,B_FSUB_PROB,0,YTD_2026,-0.09712132076430191,-0.07663860273894821,-0.33904261566122973,0.8793121986994721,1.2799161160049206,147
KOSPI_EX_K200,B_FSUB_PROB,10,TRAIN_2016_2022,-0.009808370334979388,0.025906630524020383,-0.5094888842661693,0.850626544640099,2.689711823566931,1660
KOSPI_EX_K200,B_FSUB_PROB,10,OOS_2023_2024,0.053882469315057024,0.42511671175543864,-0.15723836110118594,0.8354425672883325,4.534183645149503,489
KOSPI_EX_K200,B_FSUB_PROB,10,BULL_2025,0.2412058975419078,1.5483653185909947,-0.10556390137879257,0.7814414860057283,5.596461995512969,242
KOSPI_EX_K200,B_FSUB_PROB,10,YTD_2026,-0.09825564972328737,-0.08000369700142242,-0.33913116145023425,0.8793121986994721,1.2799161160049206,147
KOSPI_EX_K200,B_FSUB_PROB,30,TRAIN_2016_2022,-0.015124670638026694,-0.006150851960358758,-0.513121826236785,0.850626544640099,2.689711823566931,1660
KOSPI_EX_K200,B_FSUB_PROB,30,OOS_2023_2024,0.044366932655172775,0.3647181803379419,-0.1594675722803678,0.8354425672883325,4.534183645149503,489
KOSPI_EX_K200,B_FSUB_PROB,30,BULL_2025,0.22737354209857452,1.470415205855633,-0.10670285952640468,0.7814414860057283,5.596461995512969,242
KOSPI_EX_K200,B_FSUB_PROB,30,YTD_2026,-0.10052091386796347,-0.08673656480091947,-0.33930825302824497,0.8793121986994721,1.2799161160049206,147
KOSPI_KOSDAQ_ALL,B_ONLY_PROB,0,TRAIN_2016_2022,0.010859548486334969,0.14739810673677795,-0.42135379824997266,0.846243798724309,2.7079453731673246,1660
KOSPI_KOSDAQ_ALL,B_ONLY_PROB,0,OOS_2023_2024,0.03538002646302418,0.294845267303612,-0.186120700825666,0.8664116552837506,2.085982333110784,489
KOSPI_KOSDAQ_ALL,B_ONLY_PROB,0,BULL_2025,0.5432508824730677,2.5759422711184863,-0.13106781105742416,0.802885059788896,2.7087850565337304,242
KOSPI_KOSDAQ_ALL,B_ONLY_PROB,0,YTD_2026,0.5827026881598831,1.157419153402177,-0.3351632456819843,0.7468967869223548,2.4797236544898675,147
KOSPI_KOSDAQ_ALL,B_ONLY_PROB,10,TRAIN_2016_2022,0.008126391705882252,0.1301385309248883,-0.4245155679859328,0.846243798724309,2.7079453731673246,1660
KOSPI_KOSDAQ_ALL,B_ONLY_PROB,10,OOS_2023_2024,0.033216152135124855,0.2820064184720419,-0.18636800066431736,0.8664116552837506,2.085982333110784,489
KOSPI_KOSDAQ_ALL,B_ONLY_PROB,10,BULL_2025,0.5390870622553292,2.5606193870446257,-0.13133807005487053,0.802885059788896,2.7087850565337304,242
KOSPI_KOSDAQ_ALL,B_ONLY_PROB,10,YTD_2026,0.5788761911314546,1.152799396707512,-0.33545023519359907,0.7468967869223548,2.4797236544898675,147
KOSPI_KOSDAQ_ALL,B_ONLY_PROB,30,TRAIN_2016_2022,0.002680560067147786,0.09561153736704543,-0.4307891949603322,0.846243798724309,2.7079453731673246,1660
KOSPI_KOSDAQ_ALL,B_ONLY_PROB,30,OOS_2023_2024,0.028900728985654656,0.25633612525248567,-0.18686245004929847,0.8664116552837506,2.085982333110784,489
KOSPI_KOSDAQ_ALL,B_ONLY_PROB,30,BULL_2025,0.5307906623582352,2.529840323662741,-0.13187847755301252,0.802885059788896,2.7087850565337304,242
KOSPI_KOSDAQ_ALL,B_ONLY_PROB,30,YTD_2026,0.5712479990383992,1.1435449447188475,-0.33602402862566816,0.7468967869223548,2.4797236544898675,147
KOSPI_KOSDAQ_ALL,B_FSUB_PROB,0,TRAIN_2016_2022,0.011845771498671942,0.1535974521957307,-0.417650715054108,0.8461703958691911,3.3333477834784104,1660
