predictor_type,definition,universe,forward_horizon,high_minus_low_train,diff_tstat_train,high_minus_low_oos,diff_tstat_oos,same_sign,oos_confirmed,abs_oos_hl
FACTOR_BREADTH,FACTOR_40D,KOSPI_KOSDAQ_ALL,5,-0.0020134427924194064,-0.7239342302401893,0.0011829872328237576,0.22954222230026816,False,-0.0011829872328237576,0.0011829872328237576
FACTOR_BREADTH,FACTOR_40D,KOSPI_KOSDAQ_ALL,20,-0.008780949945678924,-1.5453996731943618,0.011832377891372165,0.9590408420623373,False,-0.011832377891372165,0.011832377891372165
FACTOR_BREADTH,FACTOR_5D,K200,1,-0.0007031744523555538,-0.5622458824875111,0.004099813811411136,1.073884980964823,False,-0.004099813811411136,0.004099813811411136
FACTOR_BREADTH,FACTOR_5D,K200,5,-0.002991436271261222,-1.1563462023896807,0.00350731772351564,0.5969719984410473,False,-0.00350731772351564,0.00350731772351564
FACTOR_BREADTH,FACTOR_5D,K200,20,-0.0012981487942323225,-0.22056078003036958,0.018303746899247245,1.2981713715496375,False,-0.018303746899247245,0.018303746899247245
FACTOR_BREADTH,FACTOR_5D,KOSDAQ,1,0.00043393265212918604,0.2601114801421177,-0.004372884585847733,-1.3236287704320198,False,-0.004372884585847733,0.004372884585847733
FACTOR_BREADTH,FACTOR_5D,KOSDAQ,5,-0.0014805062280383798,-0.36556515591933914,0.00018692665946696738,0.025450083035409056,False,-0.00018692665946696738,0.00018692665946696738
FACTOR_BREADTH,FACTOR_5D,KOSDAQ,20,-0.003922477095952975,-0.4542764865102814,-0.006779777520067452,-0.49572054032570095,True,0.006779777520067452,0.006779777520067452
FACTOR_BREADTH,FACTOR_5D,KOSDAQ_PLUS_KOSPI_EX_K200,1,0.000255622303767083,0.16354256620334273,-0.0008226965635216932,-0.28018351963493326,False,-0.0008226965635216932,0.0008226965635216932
FACTOR_BREADTH,FACTOR_5D,KOSDAQ_PLUS_KOSPI_EX_K200,5,-0.0012564683509371825,-0.31536066552953873,0.00251807766529574,0.43341974445274045,False,-0.00251807766529574,0.00251807766529574
FACTOR_BREADTH,FACTOR_5D,KOSDAQ_PLUS_KOSPI_EX_K200,20,-0.0065330886268537055,-0.8125116064132498,0.005124805853125193,0.4339057117171786,False,-0.005124805853125193,0.005124805853125193
FACTOR_BREADTH,FACTOR_5D,KOSPI_ALL,1,-0.0006752769398602224,-0.5157066604583096,0.003126038381040396,0.7389607817483291,False,-0.003126038381040396,0.003126038381040396
FACTOR_BREADTH,FACTOR_5D,KOSPI_ALL,5,-0.0017809892729593738,-0.6050391050073285,0.0030107992696728455,0.44260619373922044,False,-0.0030107992696728455,0.0030107992696728455
FACTOR_BREADTH,FACTOR_5D,KOSPI_ALL,20,-0.0002413671878435373,-0.039953420045442806,0.011993695870034047,0.7778115759923168,False,-0.011993695870034047,0.011993695870034047
FACTOR_BREADTH,FACTOR_5D,KOSPI_EX_K200,1,-0.00180741152617985,-1.317132085485639,-0.0030711610462929194,-1.2094821977260455,True,0.0030711610462929194,0.0030711610462929194
