sample,variant,top_n,weighting,cost_bps,n_periods,mean_period_uplift,paired_tstat,positive_uplift_rate,relative_annualized_return,avg_turnover_delta
FULL,MOM12_1_1M_KEEP_TOP70PCT,10,rank_linear,0,259,0.00020832316838186997,0.1219584990326559,0.4671814671814672,0.008449790916969624,0.19634959634959637
FULL,MOM12_1_1M_POS,10,rank_linear,0,257,-0.000529783830601901,-0.22952109555403202,0.4357976653696498,-0.0061895599336289076,0.2800141492748497
FULL,MOM12_1_PLUS_1M_RANK_W10,10,rank_linear,0,259,0.0011527189398069053,0.6367400678608436,0.4980694980694981,0.029029057642401268,0.1356967356967357
FULL,MOM12_1_PLUS_1M_RANK_W20,10,rank_linear,0,259,0.000579271780195957,0.2436896878767368,0.4749034749034749,0.017298426898121333,0.2322218322218322
FULL,MOM12_1_PLUS_1M_RANK_W30,10,rank_linear,0,259,0.0014012199924907328,0.5192840485652065,0.4826254826254826,0.03812327121770842,0.27055107055107064
FULL,MOM12_1_1M_ABOVE_MEDIAN,10,rank_linear,30,259,0.00017938127549683958,0.08009035843410965,0.47876447876447875,0.01077525227449927,0.2518076518076518
FULL,MOM12_1_1M_KEEP_TOP70PCT,10,rank_linear,30,259,-0.000380725620666922,-0.2230379816332171,0.4671814671814672,-0.006422097455529796,0.19634959634959637
FULL,MOM12_1_1M_POS,10,rank_linear,30,257,-0.001369826278426446,-0.5941034049693797,0.4357976653696498,-0.0270421412717603,0.2800141492748497
FULL,MOM12_1_PLUS_1M_RANK_W10,10,rank_linear,30,259,0.0007456287327167012,0.4126112779104871,0.49034749034749037,0.01856775099124275,0.1356967356967357
FULL,MOM12_1_PLUS_1M_RANK_W20,10,rank_linear,30,259,-0.00011739371646953788,-0.04942016713988075,0.4671814671814672,-0.00035521836092045067,0.2322218322218322
FULL,MOM12_1_PLUS_1M_RANK_W30,10,rank_linear,30,259,0.0005895667808375231,0.2185569219386338,0.46332046332046334,0.017168195943429998,0.27055107055107064
FULL,MOM12_1_1M_ABOVE_MEDIAN,10,rank_linear,60,259,-0.0005760416799261129,-0.257795593094601,0.4594594594594595,-0.008257470130593081,0.2518076518076518
FULL,MOM12_1_1M_KEEP_TOP70PCT,10,rank_linear,60,259,-0.0009697744097157108,-0.5683205902589642,0.46332046332046334,-0.02110659947395699,0.19634959634959637
FULL,MOM12_1_1M_POS,10,rank_linear,60,257,-0.0022098687262509967,-0.9592270275988586,0.4357976653696498,-0.047507798449069716,0.2800141492748497
FULL,MOM12_1_PLUS_1M_RANK_W10,10,rank_linear,60,259,0.00033853852562648785,0.18764066405780605,0.4826254826254826,0.008193647172099361,0.1356967356967357
FULL,MOM12_1_PLUS_1M_RANK_W20,10,rank_linear,60,259,-0.0008140592131350371,-0.3428850318591226,0.4517374517374517,-0.017740327991886184,0.2322218322218322
FULL,MOM12_1_PLUS_1M_RANK_W30,10,rank_linear,60,259,-0.0002220864308156853,-0.08234328302476966,0.4594594594594595,-0.003411083231538381,0.27055107055107064
FULL,MOM12_1_1M_ABOVE_MEDIAN,10,rank_linear,100,259,-0.00158327228715672,-0.7105258436441434,0.44787644787644787,-0.033145581115034295,0.2518076518076518
FULL,MOM12_1_1M_KEEP_TOP70PCT,10,rank_linear,100,259,-0.0017551727951140923,-1.028579878495795,0.4517374517374517,-0.04039779177497671,0.19634959634959637
FULL,MOM12_1_1M_POS,10,rank_linear,100,257,-0.003329925323350391,-1.4464005646201197,0.42412451361867703,-0.07420417076963515,0.2800141492748497
FULL,MOM12_1_PLUS_1M_RANK_W10,10,rank_linear,100,259,-0.000204248417160446,-0.1134192410826381,0.47876447876447875,-0.005503801299977296,0.1356967356967357
FULL,MOM12_1_PLUS_1M_RANK_W20,10,rank_linear,100,259,-0.001742946542022362,-0.7344733340343298,0.4362934362934363,-0.04050876783364055,0.2322218322218322
FULL,MOM12_1_PLUS_1M_RANK_W30,10,rank_linear,100,259,-0.0013042907130199663,-0.48360325096472223,0.44787644787644787,-0.030275665405383623,0.27055107055107064
FULL,MOM12_1_1M_ABOVE_MEDIAN,20,equal,0,259,-0.0008253806639555597,-0.5188720401977479,0.4749034749034749,-0.012117015624151017,0.24189189189189197
FULL,MOM12_1_1M_KEEP_TOP70PCT,20,equal,0,259,-0.0012327051068161004,-1.0058601283630975,0.4555984555984556,-0.02620619678791325,0.1704633204633205
FULL,MOM12_1_1M_POS,20,equal,0,253,-0.0015650253489494991,-0.9878214438128996,0.4426877470355731,-0.030380819014818594,0.2758893280632412
FULL,MOM12_1_PLUS_1M_RANK_W10,20,equal,0,259,-0.0007287386422832163,-0.971780135583246,0.4517374517374517,-0.019271699152829114,-0.0065637065637065665
FULL,MOM12_1_PLUS_1M_RANK_W20,20,equal,0,259,-0.0009631862552852694,-0.8121241310677141,0.4826254826254826,-0.023857616536366866,0.09961389961389963
FULL,MOM12_1_PLUS_1M_RANK_W30,20,equal,0,259,-0.00034423570609591717,-0.2399218106966454,0.47876447876447875,-0.005401721510914892,0.17432432432432435
FULL,MOM12_1_1M_ABOVE_MEDIAN,20,equal,30,259,-0.0015510563396312336,-0.9761856828589696,0.4555984555984556,-0.029962554470571945,0.24189189189189197
FULL,MOM12_1_1M_KEEP_TOP70PCT,20,equal,30,259,-0.0017440950682060623,-1.4243199127586188,0.44787644787644787,-0.03865262535184133,0.1704633204633205
FULL,MOM12_1_1M_POS,20,equal,30,253,-0.0023926933331392198,-1.5106154952718713,0.4308300395256917,-0.05047864310114525,0.2758893280632412
FULL,MOM12_1_PLUS_1M_RANK_W10,20,equal,30,259,-0.0007090475225920957,-0.9469426941285585,0.46332046332046334,-0.018769766271908628,-0.0065637065637065665
FULL,MOM12_1_PLUS_1M_RANK_W20,20,equal,30,259,-0.0012620279541269669,-1.064216545004436,0.4826254826254826,-0.031174052336667923,0.09961389961389963
FULL,MOM12_1_PLUS_1M_RANK_W30,20,equal,30,259,-0.0008672086790688876,-0.6042065464583907,0.4671814671814672,-0.01838525204920738,0.17432432432432435
FULL,MOM12_1_1M_ABOVE_MEDIAN,20,equal,60,259,-0.002276732015306908,-1.4341880783611116,0.4555984555984556,-0.04752033156644142,0.24189189189189197
FULL,MOM12_1_1M_KEEP_TOP70PCT,20,equal,60,259,-0.0022554850295960233,-1.8428641214950146,0.44015444015444016,-0.050961539548437296,0.1704633204633205
FULL,MOM12_1_1M_POS,20,equal,60,253,-0.0032203613173289423,-2.032935806464294,0.4150197628458498,-0.07020263681710526,0.2758893280632412
FULL,MOM12_1_PLUS_1M_RANK_W10,20,equal,60,259,-0.0006893564029009761,-0.9217197459938752,0.47876447876447875,-0.01826661128876339,-0.0065637065637065665
FULL,MOM12_1_PLUS_1M_RANK_W20,20,equal,60,259,-0.0015608696529686662,-1.315986980810779,0.4749034749034749,-0.03844648944547968,0.09961389961389963
FULL,MOM12_1_PLUS_1M_RANK_W30,20,equal,60,259,-0.0013901816520418572,-0.9679777961477928,0.4594594594594595,-0.031221781795132464,0.17432432432432435
FULL,MOM12_1_1M_ABOVE_MEDIAN,20,equal,100,259,-0.0032442995828744765,-2.045327442270217,0.444015444015444,-0.07049008061109197,0.24189189189189197
FULL,MOM12_1_1M_KEEP_TOP70PCT,20,equal,100,259,-0.002937338311449305,-2.4003364938020075,0.42084942084942084,-0.06716170485542805,0.1704633204633205
FULL,MOM12_1_1M_POS,20,equal,100,253,-0.004323918629581906,-2.7276446465581343,0.391304347826087,-0.09593036566836421,0.2758893280632412
FULL,MOM12_1_PLUS_1M_RANK_W10,20,equal,100,259,-0.0006631015766461505,-0.8875296004368782,0.4749034749034749,-0.017593829446767573,-0.0065637065637065665
FULL,MOM12_1_PLUS_1M_RANK_W20,20,equal,100,259,-0.001959325251424265,-1.6508055419037932,0.4594594594594595,-0.04807496471846451,0.09961389961389963
FULL,MOM12_1_PLUS_1M_RANK_W30,20,equal,100,259,-0.0020874789493391574,-1.4517072198646868,0.444015444015444,-0.048110898998447005,0.17432432432432435
FULL,MOM12_1_1M_ABOVE_MEDIAN,20,rank_linear,0,259,-0.00024684001802898685,-0.14578378653502352,0.4826254826254826,0.0015232566069418585,0.2453392167677882
FULL,MOM12_1_1M_KEEP_TOP70PCT,20,rank_linear,0,259,-0.0004942258410084714,-0.38890266731440953,0.47876447876447875,-0.008839239277557032,0.18113623827909542
FULL,MOM12_1_1M_POS,20,rank_linear,0,253,-0.0008571256077819871,-0.48451349018339146,0.45454545454545453,-0.0125153000203172,0.2722190852625635
FULL,MOM12_1_PLUS_1M_RANK_W10,20,rank_linear,0,259,0.0004497195714295072,0.5207104759263542,0.4749034749034749,0.010785363777441992,0.04283875712447141
FULL,MOM12_1_PLUS_1M_RANK_W20,20,rank_linear,0,259,-0.00017304521166433486,-0.12020357967963079,0.4942084942084942,-0.0020526498830332196,0.1586872586872587
FULL,MOM12_1_PLUS_1M_RANK_W30,20,rank_linear,0,259,0.00033184267400129873,0.19227366836738957,0.4864864864864865,0.012489123523490298,0.21706195991910276
FULL,MOM12_1_1M_ABOVE_MEDIAN,20,rank_linear,30,259,-0.0009828576683323538,-0.5814376213768954,0.47104247104247104,-0.016805142852078236,0.2453392167677882
FULL,MOM12_1_1M_KEEP_TOP70PCT,20,rank_linear,30,259,-0.0010376345558457583,-0.8169177327525436,0.4594594594594595,-0.02229569605841142,0.18113623827909542
FULL,MOM12_1_1M_POS,20,rank_linear,30,253,-0.0016737828635696767,-0.9467842291317075,0.45454545454545453,-0.03268837005472536,0.2722190852625635
FULL,MOM12_1_PLUS_1M_RANK_W10,20,rank_linear,30,259,0.0003212033000560969,0.37245871110297507,0.47876447876447875,0.007544787480746384,0.04283875712447141
FULL,MOM12_1_PLUS_1M_RANK_W20,20,rank_linear,30,259,-0.00064910698772611,-0.4512490102911125,0.47876447876447875,-0.013916158465222428,0.1586872586872587
FULL,MOM12_1_PLUS_1M_RANK_W30,20,rank_linear,30,259,-0.0003193432057560103,-0.18511497516310668,0.4826254826254826,-0.0039069193030638605,0.21706195991910276
FULL,MOM12_1_1M_ABOVE_MEDIAN,20,rank_linear,60,259,-0.0017188753186357128,-1.0183003465291363,0.4671814671814672,-0.03483596745397255,0.2453392167677882
FULL,MOM12_1_1M_KEEP_TOP70PCT,20,rank_linear,60,259,-0.0015810432706830403,-1.2449661865818327,0.44787644787644787,-0.03559492683684673,0.18113623827909542
FULL,MOM12_1_1M_POS,20,rank_linear,60,253,-0.002490440119357365,-1.40927534120404,0.4308300395256917,-0.0524942075525795,0.2722190852625635
FULL,MOM12_1_PLUS_1M_RANK_W10,20,rank_linear,60,259,0.0001926870286826794,0.2237237849445405,0.4749034749034749,0.0043104391421715516,0.04283875712447141
FULL,MOM12_1_PLUS_1M_RANK_W20,20,rank_linear,60,259,-0.0011251687637878864,-0.7826695455133997,0.4594594594594595,-0.025659430200558164,0.1586872586872587
FULL,MOM12_1_PLUS_1M_RANK_W30,20,rank_linear,60,259,-0.0009705290855133155,-0.5627448271687944,0.47104247104247104,-0.020069328817857612,0.21706195991910276
FULL,MOM12_1_1M_ABOVE_MEDIAN,20,rank_linear,100,259,-0.0027002321857068695,-1.602142824496705,0.4362934362934363,-0.05842140631881909,0.2453392167677882
FULL,MOM12_1_1M_KEEP_TOP70PCT,20,rank_linear,100,259,-0.002305588223799424,-1.8150407474484638,0.43243243243243246,-0.053085290357700154,0.18113623827909542
FULL,MOM12_1_1M_POS,20,rank_linear,100,253,-0.0035793164604076256,-2.02559402141665,0.4308300395256917,-0.07834081693262263,0.2722190852625635
FULL,MOM12_1_PLUS_1M_RANK_W10,20,rank_linear,100,259,2.133200018479494e-05,0.024803399963122443,0.47876447876447875,7.65979189054633e-06,0.04283875712447141
FULL,MOM12_1_PLUS_1M_RANK_W20,20,rank_linear,100,259,-0.0017599177985369206,-1.2248243079737784,0.44015444015444016,-0.04113180780761905,0.1586872586872587
FULL,MOM12_1_PLUS_1M_RANK_W30,20,rank_linear,100,259,-0.0018387769251897276,-1.0662780454444671,0.4555984555984556,-0.04126070432767248,0.21706195991910276
IS_PRE_2023,MOM12_1_1M_ABOVE_MEDIAN,5,equal,0,173,0.0011917174118752471,0.3558016062953424,0.4624277456647399,0.03740986730552187,0.24624277456647403
IS_PRE_2023,MOM12_1_1M_KEEP_TOP70PCT,5,equal,0,173,0.0006115377490634177,0.19767742815910572,0.44508670520231214,0.020729583769239834,0.19768786127167629
IS_PRE_2023,MOM12_1_1M_POS,5,equal,0,171,-0.0014169876042808417,-0.4095635034953375,0.4502923976608187,-0.027468512875293172,0.26900584795321636
IS_PRE_2023,MOM12_1_PLUS_1M_RANK_W10,5,equal,0,173,0.00021636857255056367,0.06602945493323806,0.4913294797687861,0.005443780009496413,0.17109826589595376
IS_PRE_2023,MOM12_1_PLUS_1M_RANK_W20,5,equal,0,173,0.00030603867403269474,0.08250744826543402,0.49710982658959535,0.009940718280315064,0.269364161849711
IS_PRE_2023,MOM12_1_PLUS_1M_RANK_W30,5,equal,0,173,0.0020135898146726723,0.5169042031525043,0.5202312138728323,0.05329953581363189,0.29132947976878615
IS_PRE_2023,MOM12_1_1M_ABOVE_MEDIAN,5,equal,30,173,0.00045298908817582883,0.13546408365307425,0.45664739884393063,0.018328147379857773,0.24624277456647403
IS_PRE_2023,MOM12_1_1M_KEEP_TOP70PCT,5,equal,30,173,1.8474165248390617e-05,0.005969520097914225,0.4277456647398844,0.005593896866787018,0.19768786127167629
IS_PRE_2023,MOM12_1_1M_POS,5,equal,30,171,-0.0022240051481404884,-0.6432774566129079,0.4444444444444444,-0.0471304095310896,0.26900584795321636
IS_PRE_2023,MOM12_1_PLUS_1M_RANK_W10,5,equal,30,173,-0.0002969262251372937,-0.09069936818351126,0.48554913294797686,-0.0074938556810679735,0.17109826589595376
IS_PRE_2023,MOM12_1_PLUS_1M_RANK_W20,5,equal,30,173,-0.0005020538115164347,-0.13540813111958153,0.47398843930635837,-0.010501558546099687,0.269364161849711
IS_PRE_2023,MOM12_1_PLUS_1M_RANK_W30,5,equal,30,173,0.0011396013753663173,0.29254070988667696,0.5086705202312138,0.03029484897117185,0.29132947976878615
IS_PRE_2023,MOM12_1_1M_ABOVE_MEDIAN,5,equal,60,173,-0.00028573923552359647,-0.08556440789975578,0.4393063583815029,-0.0004475355408674053,0.24624277456647403
IS_PRE_2023,MOM12_1_1M_KEEP_TOP70PCT,5,equal,60,173,-0.0005745894185666404,-0.18554594323253462,0.4277456647398844,-0.009351000263270959,0.19768786127167629
IS_PRE_2023,MOM12_1_1M_POS,5,equal,60,171,-0.00303102269200014,-0.8770785665605758,0.4444444444444444,-0.06644378088175695,0.26900584795321636
IS_PRE_2023,MOM12_1_PLUS_1M_RANK_W10,5,equal,60,173,-0.0008102210228251569,-0.24766712457687812,0.48554913294797686,-0.020291530895654608,0.17109826589595376
IS_PRE_2023,MOM12_1_PLUS_1M_RANK_W20,5,equal,60,173,-0.0013101462970655693,-0.35342955489901995,0.4682080924855491,-0.030578653096198116,0.269364161849711
IS_PRE_2023,MOM12_1_PLUS_1M_RANK_W30,5,equal,60,173,0.00026561293605995804,0.06816893913546307,0.5086705202312138,0.007736963253655471,0.29132947976878615
IS_PRE_2023,MOM12_1_1M_ABOVE_MEDIAN,5,equal,100,173,-0.001270710333789486,-0.38104114982979376,0.43352601156069365,-0.02501291987472376,0.24624277456647403
IS_PRE_2023,MOM12_1_1M_KEEP_TOP70PCT,5,equal,100,173,-0.0013653408636533399,-0.440324013827438,0.43352601156069365,-0.028984142034092608,0.19768786127167629
IS_PRE_2023,MOM12_1_1M_POS,5,equal,100,171,-0.004107046083813,-1.1886112373454985,0.43859649122807015,-0.09166191640454646,0.26900584795321636
