sample,variant,threshold,top_n,weighting,cost_bps,n_periods,annualized_return,sharpe,mdd,avg_turnover,avg_eligible,avg_rank_ic
IS_PRE_2023,MOM12_1_1M_GT_M05,-5.0,10,rank_linear,0,173,-0.10960605176101268,-0.24986715907141918,-0.6946677718522347,0.44976353126642143,134.95953757225433,-0.0236331133552189
IS_PRE_2023,MOM12_1_1M_GT_M05,-5.0,10,rank_linear,30,173,-0.13949770140986817,-0.3662535397761908,-0.7332493471875947,0.44976353126642143,134.95953757225433,-0.0236331133552189
IS_PRE_2023,MOM12_1_1M_GT_M05,-5.0,10,rank_linear,60,173,-0.1684309905450191,-0.48284334702766096,-0.7670053452249657,0.44976353126642143,134.95953757225433,-0.0236331133552189
IS_PRE_2023,MOM12_1_1M_GT_M05,-5.0,10,rank_linear,100,173,-0.20556843341166453,-0.6385580983073221,-0.8055286450381247,0.44976353126642143,134.95953757225433,-0.0236331133552189
IS_PRE_2023,MOM12_1_1M_GT_M05,-5.0,20,equal,0,172,-0.06081461326595461,-0.16995346297432493,-0.5653162012551665,0.394186046511628,135.6860465116279,-0.023633113355218897
IS_PRE_2023,MOM12_1_1M_GT_M05,-5.0,20,equal,30,172,-0.08849255144246237,-0.30454697469974745,-0.6142294768577411,0.394186046511628,135.6860465116279,-0.023633113355218897
IS_PRE_2023,MOM12_1_1M_GT_M05,-5.0,20,equal,60,172,-0.1153902740154521,-0.43912862285162135,-0.657692954274701,0.394186046511628,135.6860465116279,-0.023633113355218897
IS_PRE_2023,MOM12_1_1M_GT_M05,-5.0,20,equal,100,172,-0.15007645730430863,-0.6184884048444188,-0.7081962416961668,0.394186046511628,135.6860465116279,-0.023633113355218897
IS_PRE_2023,MOM12_1_1M_GT_M05,-5.0,20,rank_linear,0,172,-0.08696408887273499,-0.2509818115558261,-0.6163743940632573,0.4151439645625692,135.6860465116279,-0.023633113355218897
IS_PRE_2023,MOM12_1_1M_GT_M05,-5.0,20,rank_linear,30,172,-0.11529030282395947,-0.3804267227039383,-0.6613405014019582,0.4151439645625692,135.6860465116279,-0.023633113355218897
IS_PRE_2023,MOM12_1_1M_GT_M05,-5.0,20,rank_linear,60,172,-0.14277587228494504,-0.5099848175565608,-0.7010878418087985,0.4151439645625692,135.6860465116279,-0.023633113355218897
IS_PRE_2023,MOM12_1_1M_GT_M05,-5.0,20,rank_linear,100,172,-0.17815671373642616,-0.6828482617890738,-0.7470208924621883,0.4151439645625692,135.6860465116279,-0.023633113355218897
IS_PRE_2023,MOM12_1_1M_GT_M10,-10.0,5,equal,0,173,-0.12311942387002328,-0.23923079625455707,-0.6718288077330775,0.37861271676300595,165.7398843930636,-0.015639531076149207
IS_PRE_2023,MOM12_1_1M_GT_M10,-10.0,5,equal,30,173,-0.14794533241877672,-0.32764073069075583,-0.6994386705582707,0.37861271676300595,165.7398843930636,-0.015639531076149207
IS_PRE_2023,MOM12_1_1M_GT_M10,-10.0,5,equal,60,173,-0.17210532863971106,-0.4162349278099288,-0.7291876337276785,0.37861271676300595,165.7398843930636,-0.015639531076149207
IS_PRE_2023,MOM12_1_1M_GT_M10,-10.0,5,equal,100,173,-0.203311927815793,-0.5345954067528521,-0.7891159630319432,0.37861271676300595,165.7398843930636,-0.015639531076149207
IS_PRE_2023,MOM12_1_1M_GT_M10,-10.0,5,rank_linear,0,173,-0.14227131458059805,-0.24242323621890183,-0.742119856683577,0.4028901734104046,165.7398843930636,-0.015639531076149207
IS_PRE_2023,MOM12_1_1M_GT_M10,-10.0,5,rank_linear,30,173,-0.1680666258597039,-0.32702270572105946,-0.7691139073654378,0.4028901734104046,165.7398843930636,-0.015639531076149207
IS_PRE_2023,MOM12_1_1M_GT_M10,-10.0,5,rank_linear,60,173,-0.19312563549555228,-0.41187348363999815,-0.7942083919533471,0.4028901734104046,165.7398843930636,-0.015639531076149207
IS_PRE_2023,MOM12_1_1M_GT_M10,-10.0,5,rank_linear,100,173,-0.22542663010433528,-0.5253604852320666,-0.8271441012339106,0.4028901734104046,165.7398843930636,-0.015639531076149207
IS_PRE_2023,MOM12_1_1M_GT_M10,-10.0,10,equal,0,173,-0.09189485832146294,-0.22323222498610598,-0.603943379439341,0.3497109826589595,165.7398843930636,-0.015639531076149207
IS_PRE_2023,MOM12_1_1M_GT_M10,-10.0,10,equal,30,173,-0.11569894162953154,-0.3218359525049252,-0.6444391733852347,0.3497109826589595,165.7398843930636,-0.015639531076149207
IS_PRE_2023,MOM12_1_1M_GT_M10,-10.0,10,equal,60,173,-0.13890930122573475,-0.4204638328381121,-0.6808394351547593,0.3497109826589595,165.7398843930636,-0.015639531076149207
IS_PRE_2023,MOM12_1_1M_GT_M10,-10.0,10,equal,100,173,-0.16895714444183974,-0.5519545375589489,-0.7279830583872782,0.3497109826589595,165.7398843930636,-0.015639531076149207
IS_PRE_2023,MOM12_1_1M_GT_M10,-10.0,10,rank_linear,0,173,-0.10262047364111393,-0.22147095176344836,-0.6390756802984014,0.36736731476615875,165.7398843930636,-0.015639531076149207
IS_PRE_2023,MOM12_1_1M_GT_M10,-10.0,10,rank_linear,30,173,-0.1272826036546837,-0.316443627731473,-0.6766738809925259,0.36736731476615875,165.7398843930636,-0.015639531076149207
IS_PRE_2023,MOM12_1_1M_GT_M10,-10.0,10,rank_linear,60,173,-0.1512993489463187,-0.41157809007403356,-0.7103981565963595,0.36736731476615875,165.7398843930636,-0.015639531076149207
IS_PRE_2023,MOM12_1_1M_GT_M10,-10.0,10,rank_linear,100,173,-0.18234543969166028,-0.5386333540779862,-0.7520183797999882,0.36736731476615875,165.7398843930636,-0.015639531076149207
IS_PRE_2023,MOM12_1_1M_GT_M10,-10.0,20,equal,0,172,-0.03483335053483716,-0.038155450297474545,-0.506894390357365,0.3101744186046512,166.62209302325581,-0.015639531076149207
IS_PRE_2023,MOM12_1_1M_GT_M10,-10.0,20,equal,30,172,-0.05725924607463817,-0.14060921136964064,-0.5421630395637786,0.3101744186046512,166.62209302325581,-0.015639531076149207
IS_PRE_2023,MOM12_1_1M_GT_M10,-10.0,20,equal,60,172,-0.07918767870274535,-0.2430616024197781,-0.5830620312488575,0.3101744186046512,166.62209302325581,-0.015639531076149207
IS_PRE_2023,MOM12_1_1M_GT_M10,-10.0,20,equal,100,172,-0.10766990519430375,-0.37962527868333673,-0.6320256543986591,0.3101744186046512,166.62209302325581,-0.015639531076149207
IS_PRE_2023,MOM12_1_1M_GT_M10,-10.0,20,rank_linear,0,172,-0.07425233866199477,-0.18382701676256402,-0.5707881229882548,0.3325027685492801,166.62209302325581,-0.015639531076149207
IS_PRE_2023,MOM12_1_1M_GT_M10,-10.0,20,rank_linear,30,172,-0.09732308268439627,-0.28493431777191885,-0.6123365656974247,0.3325027685492801,166.62209302325581,-0.015639531076149207
IS_PRE_2023,MOM12_1_1M_GT_M10,-10.0,20,rank_linear,60,172,-0.11984476469909588,-0.3860706487707254,-0.6499047620638486,0.3325027685492801,166.62209302325581,-0.015639531076149207
IS_PRE_2023,MOM12_1_1M_GT_M10,-10.0,20,rank_linear,100,172,-0.14904107113270937,-0.5209294923055171,-0.6944511706169461,0.3325027685492801,166.62209302325581,-0.015639531076149207
IS_PRE_2023,MOM12_1_1M_GT_P00,0.0,5,equal,0,171,-0.1499843250692946,-0.38308197853118586,-0.7106430501766616,0.5163742690058479,89.86549707602339,-0.029285601699287754
IS_PRE_2023,MOM12_1_1M_GT_P00,0.0,5,equal,30,171,-0.1827221587201584,-0.5123201226534151,-0.7564339219800846,0.5163742690058479,89.86549707602339,-0.029285601699287754
IS_PRE_2023,MOM12_1_1M_GT_P00,0.0,5,equal,60,171,-0.21425670224556193,-0.6417658097422843,-0.8101771454269296,0.5163742690058479,89.86549707602339,-0.029285601699287754
IS_PRE_2023,MOM12_1_1M_GT_P00,0.0,5,equal,100,171,-0.25450358325966393,-0.8145984477485724,-0.8652640944319465,0.5163742690058479,89.86549707602339,-0.029285601699287754
IS_PRE_2023,MOM12_1_1M_GT_P00,0.0,5,rank_linear,0,171,-0.141450843205691,-0.2659174830056035,-0.7427401488555985,0.5417153996101364,89.86549707602339,-0.029285601699287754
IS_PRE_2023,MOM12_1_1M_GT_P00,0.0,5,rank_linear,30,171,-0.17606204729780994,-0.3839694797022436,-0.778572667498584,0.5417153996101364,89.86549707602339,-0.029285601699287754
IS_PRE_2023,MOM12_1_1M_GT_P00,0.0,5,rank_linear,60,171,-0.2093406755069659,-0.50232126194543,-0.8094685755014841,0.5417153996101364,89.86549707602339,-0.029285601699287754
IS_PRE_2023,MOM12_1_1M_GT_P00,0.0,5,rank_linear,100,171,-0.25172356555961783,-0.6605324075260836,-0.8633829319675208,0.5417153996101364,89.86549707602339,-0.029285601699287754
IS_PRE_2023,MOM12_1_1M_GT_P00,0.0,10,equal,0,171,-0.08570211829037044,-0.22939678644154812,-0.5859243147127566,0.49824561403508766,89.86549707602339,-0.029285601699287754
IS_PRE_2023,MOM12_1_1M_GT_P00,0.0,10,equal,30,171,-0.11967745795528695,-0.3791943909781799,-0.6435303385321629,0.49824561403508766,89.86549707602339,-0.029285601699287754
IS_PRE_2023,MOM12_1_1M_GT_P00,0.0,10,equal,60,171,-0.152445132742122,-0.5289524467959908,-0.6932003649676179,0.49824561403508766,89.86549707602339,-0.029285601699287754
IS_PRE_2023,MOM12_1_1M_GT_P00,0.0,10,equal,100,171,-0.19432743082050485,-0.7284765128809662,-0.7759168829060457,0.49824561403508766,89.86549707602339,-0.029285601699287754
IS_PRE_2023,MOM12_1_1M_GT_P00,0.0,10,rank_linear,0,171,-0.1096445182480118,-0.27591755571388077,-0.6660605053018435,0.5139287612971823,89.86549707602339,-0.029285601699287754
IS_PRE_2023,MOM12_1_1M_GT_P00,0.0,10,rank_linear,30,171,-0.14376139262860244,-0.4153433040767215,-0.7106732125695233,0.5139287612971823,89.86549707602339,-0.029285601699287754
IS_PRE_2023,MOM12_1_1M_GT_P00,0.0,10,rank_linear,60,171,-0.1766277791871408,-0.5548726773193124,-0.7512731102622224,0.5139287612971823,89.86549707602339,-0.029285601699287754
IS_PRE_2023,MOM12_1_1M_GT_P00,0.0,10,rank_linear,100,171,-0.2185798563575313,-0.7409979329444969,-0.8143766706257294,0.5139287612971823,89.86549707602339,-0.029285601699287754
IS_PRE_2023,MOM12_1_1M_GT_P00,0.0,20,equal,0,168,-0.0836370682592601,-0.31090567782451106,-0.6005998046218614,0.4767857142857144,91.16666666666667,-0.029285601699287754
IS_PRE_2023,MOM12_1_1M_GT_P00,0.0,20,equal,30,168,-0.11628209765266595,-0.482941257538675,-0.6536911926199198,0.4767857142857144,91.16666666666667,-0.029285601699287754
IS_PRE_2023,MOM12_1_1M_GT_P00,0.0,20,equal,60,168,-0.1478134158791724,-0.6545281407302465,-0.7002651961787865,0.4767857142857144,91.16666666666667,-0.029285601699287754
IS_PRE_2023,MOM12_1_1M_GT_P00,0.0,20,equal,100,168,-0.1881853512874715,-0.8825119458555254,-0.7617891567818321,0.4767857142857144,91.16666666666667,-0.029285601699287754
IS_PRE_2023,MOM12_1_1M_GT_P00,0.0,20,rank_linear,0,168,-0.08985144549921131,-0.28982211121272383,-0.6108132988356156,0.48880385487528344,91.16666666666667,-0.029285601699287754
IS_PRE_2023,MOM12_1_1M_GT_P00,0.0,20,rank_linear,30,168,-0.12306519899286283,-0.4495986832079137,-0.6639789594136613,0.48880385487528344,91.16666666666667,-0.029285601699287754
IS_PRE_2023,MOM12_1_1M_GT_P00,0.0,20,rank_linear,60,168,-0.15511810859946262,-0.6092092287625113,-0.7099514446254707,0.48880385487528344,91.16666666666667,-0.029285601699287754
IS_PRE_2023,MOM12_1_1M_GT_P00,0.0,20,rank_linear,100,168,-0.19611643157594716,-0.8216812585484526,-0.7734775039289739,0.48880385487528344,91.16666666666667,-0.029285601699287754
IS_PRE_2023,MOM12_1_1M_GT_P05,5.0,5,equal,0,171,-0.11054675045533402,-0.23865517977396153,-0.6130051690834344,0.6076023391812866,51.35087719298246,-0.02685001185125648
IS_PRE_2023,MOM12_1_1M_GT_P05,5.0,5,equal,30,171,-0.15070066995329523,-0.39116158809222923,-0.7125304870067348,0.6076023391812866,51.35087719298246,-0.02685001185125648
IS_PRE_2023,MOM12_1_1M_GT_P05,5.0,5,equal,60,171,-0.1891208362492015,-0.543848332473621,-0.7865953805965312,0.6076023391812866,51.35087719298246,-0.02685001185125648
IS_PRE_2023,MOM12_1_1M_GT_P05,5.0,5,equal,100,171,-0.2377738896438728,-0.7476044667950524,-0.8566963883923437,0.6076023391812866,51.35087719298246,-0.02685001185125648
IS_PRE_2023,MOM12_1_1M_GT_P05,5.0,5,rank_linear,0,171,-0.10715739106692712,-0.19286044796505436,-0.6027122007056286,0.6263157894736843,51.35087719298246,-0.02685001185125648
IS_PRE_2023,MOM12_1_1M_GT_P05,5.0,5,rank_linear,30,171,-0.1486503314949823,-0.3395706154540592,-0.707881358495656,0.6263157894736843,51.35087719298246,-0.02685001185125648
IS_PRE_2023,MOM12_1_1M_GT_P05,5.0,5,rank_linear,60,171,-0.18829882618268112,-0.486535390040251,-0.7853543810941745,0.6263157894736843,51.35087719298246,-0.02685001185125648
IS_PRE_2023,MOM12_1_1M_GT_P05,5.0,5,rank_linear,100,171,-0.2384291838088365,-0.6827898232616839,-0.8578270890583738,0.6263157894736843,51.35087719298246,-0.02685001185125648
IS_PRE_2023,MOM12_1_1M_GT_P05,5.0,10,equal,0,164,-0.09303166984021816,-0.26935499662405876,-0.5282295771074657,0.5859756097560976,53.24390243902439,-0.026850011851256485
IS_PRE_2023,MOM12_1_1M_GT_P05,5.0,10,equal,30,164,-0.1325469308710001,-0.4484356731123152,-0.6149106263624977,0.5859756097560976,53.24390243902439,-0.026850011851256485
IS_PRE_2023,MOM12_1_1M_GT_P05,5.0,10,equal,60,164,-0.17041260300920114,-0.6275404372049557,-0.7110474902135497,0.5859756097560976,53.24390243902439,-0.026850011851256485
IS_PRE_2023,MOM12_1_1M_GT_P05,5.0,10,equal,100,164,-0.21844761558554904,-0.8662665398621894,-0.8031510263457788,0.5859756097560976,53.24390243902439,-0.026850011851256485
IS_PRE_2023,MOM12_1_1M_GT_P05,5.0,10,rank_linear,0,164,-0.09460885488430537,-0.22750872184932475,-0.5480304152897606,0.5926274944567628,53.24390243902439,-0.026850011851256485
IS_PRE_2023,MOM12_1_1M_GT_P05,5.0,10,rank_linear,30,164,-0.13446050279949484,-0.39195333899757107,-0.633052128458865,0.5926274944567628,53.24390243902439,-0.026850011851256485
IS_PRE_2023,MOM12_1_1M_GT_P05,5.0,10,rank_linear,60,164,-0.17263161964077267,-0.5566579018300128,-0.7220930210261988,0.5926274944567628,53.24390243902439,-0.026850011851256485
IS_PRE_2023,MOM12_1_1M_GT_P05,5.0,10,rank_linear,100,164,-0.22102904673857715,-0.776574752926932,-0.8083156037841075,0.5926274944567628,53.24390243902439,-0.026850011851256485
IS_PRE_2023,MOM12_1_1M_GT_P05,5.0,20,equal,0,149,-0.029497742790337567,-0.0590008277986697,-0.43940652023159055,0.5708053691275169,57.08724832214765,-0.02685001185125648
IS_PRE_2023,MOM12_1_1M_GT_P05,5.0,20,equal,30,149,-0.07062269550733169,-0.2833199006314196,-0.4979754354224192,0.5708053691275169,57.08724832214765,-0.02685001185125648
IS_PRE_2023,MOM12_1_1M_GT_P05,5.0,20,equal,60,149,-0.11007655424934149,-0.5072294398107314,-0.5625945514940239,0.5708053691275169,57.08724832214765,-0.02685001185125648
IS_PRE_2023,MOM12_1_1M_GT_P05,5.0,20,equal,100,149,-0.16019421927367694,-0.804965614127052,-0.6583134395518788,0.5708053691275169,57.08724832214765,-0.02685001185125648
IS_PRE_2023,MOM12_1_1M_GT_P05,5.0,20,rank_linear,0,149,-0.04300361961319754,-0.09340458451648713,-0.45519788502126235,0.5811441355065515,57.08724832214765,-0.02685001185125648
IS_PRE_2023,MOM12_1_1M_GT_P05,5.0,20,rank_linear,30,149,-0.08428218025162193,-0.2955889501239131,-0.5265535748217061,0.5811441355065515,57.08724832214765,-0.02685001185125648
IS_PRE_2023,MOM12_1_1M_GT_P05,5.0,20,rank_linear,60,149,-0.12385355671976894,-0.4976981305460304,-0.5886726810783978,0.5811441355065515,57.08724832214765,-0.02685001185125648
IS_PRE_2023,MOM12_1_1M_GT_P05,5.0,20,rank_linear,100,149,-0.17407620856781292,-0.7669237216893887,-0.6859737442145202,0.5811441355065515,57.08724832214765,-0.02685001185125648
IS_PRE_2023,MOM12_1_1M_GT_P10,10.0,5,equal,0,160,-0.03715339399134332,0.023643049139589103,-0.5177548896621926,0.673125,28.4875,-0.027454072267951157
IS_PRE_2023,MOM12_1_1M_GT_P10,10.0,5,equal,30,160,-0.08503619539848783,-0.14377961310027845,-0.5899523509180005,0.673125,28.4875,-0.027454072267951157
IS_PRE_2023,MOM12_1_1M_GT_P10,10.0,5,equal,60,160,-0.13063755943560684,-0.311496618680839,-0.663693094213764,0.673125,28.4875,-0.027454072267951157
IS_PRE_2023,MOM12_1_1M_GT_P10,10.0,5,equal,100,160,-0.18806949770312242,-0.5354735110982545,-0.7762632233108646,0.673125,28.4875,-0.027454072267951157
IS_PRE_2023,MOM12_1_1M_GT_P10,10.0,5,rank_linear,0,160,-0.03427202558224196,0.061638309966850914,-0.6044006047631911,0.688125,28.4875,-0.027454072267951157
IS_PRE_2023,MOM12_1_1M_GT_P10,10.0,5,rank_linear,30,160,-0.08336393704763001,-0.09105797897538516,-0.666368170538326,0.688125,28.4875,-0.027454072267951157
IS_PRE_2023,MOM12_1_1M_GT_P10,10.0,5,rank_linear,60,160,-0.13006535163815214,-0.2439386058141281,-0.7187461598714121,0.688125,28.4875,-0.027454072267951157
IS_PRE_2023,MOM12_1_1M_GT_P10,10.0,5,rank_linear,100,160,-0.18880700150117047,-0.447982694404314,-0.7830521598776156,0.688125,28.4875,-0.027454072267951157
IS_PRE_2023,MOM12_1_1M_GT_P10,10.0,10,equal,0,139,-0.013232592410414634,0.06517597593252666,-0.41232774847926246,0.6697841726618706,31.640287769784173,-0.027454072267951168
IS_PRE_2023,MOM12_1_1M_GT_P10,10.0,10,equal,30,139,-0.06204905835048857,-0.1434255425722535,-0.43756975941754583,0.6697841726618706,31.640287769784173,-0.027454072267951168
IS_PRE_2023,MOM12_1_1M_GT_P10,10.0,10,equal,60,139,-0.10854822666212782,-0.35224484626349445,-0.4918581065112053,0.6697841726618706,31.640287769784173,-0.027454072267951168
IS_PRE_2023,MOM12_1_1M_GT_P10,10.0,10,equal,100,139,-0.16712388235069142,-0.630879016483805,-0.6482222258643506,0.6697841726618706,31.640287769784173,-0.027454072267951168
IS_PRE_2023,MOM12_1_1M_GT_P10,10.0,10,rank_linear,0,139,-0.018041576359319356,0.0713081000835879,-0.45046729880804304,0.676324395029431,31.640287769784173,-0.027454072267951168
IS_PRE_2023,MOM12_1_1M_GT_P10,10.0,10,rank_linear,30,139,-0.06709665072179472,-0.11158027708319551,-0.49978332254190116,0.676324395029431,31.640287769784173,-0.027454072267951168
IS_PRE_2023,MOM12_1_1M_GT_P10,10.0,10,rank_linear,60,139,-0.11380074381466698,-0.2946863044861914,-0.5644354353824379,0.676324395029431,31.640287769784173,-0.027454072267951168
IS_PRE_2023,MOM12_1_1M_GT_P10,10.0,10,rank_linear,100,139,-0.1726015943773871,-0.5390726320379755,-0.6871239152611928,0.676324395029431,31.640287769784173,-0.027454072267951168
IS_PRE_2023,MOM12_1_1M_GT_P10,10.0,20,equal,0,96,0.04112809517969951,0.31012416640413837,-0.272184640775188,0.6437500000000002,39.53125,-0.02745407226795116
IS_PRE_2023,MOM12_1_1M_GT_P10,10.0,20,equal,30,96,-0.008348896747156442,0.047255224174267065,-0.3219753179260393,0.6437500000000002,39.53125,-0.02745407226795116
IS_PRE_2023,MOM12_1_1M_GT_P10,10.0,20,equal,60,96,-0.05556917085583479,-0.21525790928566543,-0.3864835706246307,0.6437500000000002,39.53125,-0.02745407226795116
IS_PRE_2023,MOM12_1_1M_GT_P10,10.0,20,equal,100,96,-0.11518894653774481,-0.5645009015725838,-0.47020916562656956,0.6437500000000002,39.53125,-0.02745407226795116
IS_PRE_2023,MOM12_1_1M_GT_P10,10.0,20,rank_linear,0,96,0.045645544388338566,0.3118018707023686,-0.27442752350255883,0.6569444444444444,39.53125,-0.02745407226795116
IS_PRE_2023,MOM12_1_1M_GT_P10,10.0,20,rank_linear,30,96,-0.0050294927296610226,0.08555181025426191,-0.33713986583727495,0.6569444444444444,39.53125,-0.02745407226795116
IS_PRE_2023,MOM12_1_1M_GT_P10,10.0,20,rank_linear,60,96,-0.053346978310865545,-0.14064533329203416,-0.3987794294422018,0.6569444444444444,39.53125,-0.02745407226795116
IS_PRE_2023,MOM12_1_1M_GT_P10,10.0,20,rank_linear,100,96,-0.11428400764979374,-0.4420251691942687,-0.47232213512720234,0.6569444444444444,39.53125,-0.02745407226795116
IS_PRE_2023,MOM12_1_BASE,,5,equal,0,173,-0.11246806697963319,-0.2011187124717115,-0.6195118545228191,0.24913294797687863,191.95375722543352,-0.019221797962804908
IS_PRE_2023,MOM12_1_BASE,,5,equal,30,173,-0.12914323681534157,-0.2589954645790142,-0.6536370634453152,0.24913294797687863,191.95375722543352,-0.019221797962804908
IS_PRE_2023,MOM12_1_BASE,,5,equal,60,173,-0.14552302020584496,-0.31686131388869954,-0.691315557264528,0.24913294797687863,191.95375722543352,-0.019221797962804908
IS_PRE_2023,MOM12_1_BASE,,5,equal,100,173,-0.16691174020064536,-0.3939807763159524,-0.737377093585213,0.24913294797687863,191.95375722543352,-0.019221797962804908
IS_PRE_2023,MOM12_1_BASE,,5,rank_linear,0,173,-0.14628918746352537,-0.28054371690997126,-0.7038565951250446,0.24836223506743732,191.95375722543352,-0.019221797962804908
IS_PRE_2023,MOM12_1_BASE,,5,rank_linear,30,173,-0.16229052752024975,-0.3346860352459979,-0.7361117981484531,0.24836223506743732,191.95375722543352,-0.019221797962804908
IS_PRE_2023,MOM12_1_BASE,,5,rank_linear,60,173,-0.17800807366923077,-0.38883502071390713,-0.7648815277150334,0.24836223506743732,191.95375722543352,-0.019221797962804908
IS_PRE_2023,MOM12_1_BASE,,5,rank_linear,100,173,-0.19853155529157884,-0.4610320181143662,-0.798459339759839,0.24836223506743732,191.95375722543352,-0.019221797962804908
IS_PRE_2023,MOM12_1_BASE,,10,equal,0,173,-0.049745167388734024,-0.04449549475326124,-0.5071689730510773,0.22716763005780344,191.95375722543352,-0.019221797962804908
IS_PRE_2023,MOM12_1_BASE,,10,equal,30,173,-0.06602515792134056,-0.10643926229029041,-0.5363180524662263,0.22716763005780344,191.95375722543352,-0.019221797962804908
IS_PRE_2023,MOM12_1_BASE,,10,equal,60,173,-0.08203963232127032,-0.16831443465223825,-0.5637664800908877,0.22716763005780344,191.95375722543352,-0.019221797962804908
IS_PRE_2023,MOM12_1_BASE,,10,equal,100,173,-0.10298634337409285,-0.25069725405268756,-0.5978872592732568,0.22716763005780344,191.95375722543352,-0.019221797962804908
IS_PRE_2023,MOM12_1_BASE,,10,rank_linear,0,173,-0.07831846706642431,-0.12770054828086705,-0.5661968493632312,0.22863899106673677,191.95375722543352,-0.019221797962804908
IS_PRE_2023,MOM12_1_BASE,,10,rank_linear,30,173,-0.09417780334099024,-0.18636154094172086,-0.5917103319279673,0.22863899106673677,191.95375722543352,-0.019221797962804908
IS_PRE_2023,MOM12_1_BASE,,10,rank_linear,60,173,-0.1097770744020643,-0.24504112899787148,-0.6157433268393082,0.22863899106673677,191.95375722543352,-0.019221797962804908
IS_PRE_2023,MOM12_1_BASE,,10,rank_linear,100,173,-0.13017856220625967,-0.3233011839939963,-0.6519207895530938,0.22863899106673677,191.95375722543352,-0.019221797962804908
IS_PRE_2023,MOM12_1_BASE,,20,equal,0,173,-0.016306842050695436,0.05316419220453155,-0.48174163718599716,0.20317919075144508,191.95375722543352,-0.019221797962804908
IS_PRE_2023,MOM12_1_BASE,,20,equal,30,173,-0.031354698798633285,-0.010932622163409364,-0.5033579503189682,0.20317919075144508,191.95375722543352,-0.019221797962804908
IS_PRE_2023,MOM12_1_BASE,,20,equal,60,173,-0.046182919150832724,-0.07496946164518631,-0.5354620128023109,0.20317919075144508,191.95375722543352,-0.019221797962804908
IS_PRE_2023,MOM12_1_BASE,,20,equal,100,173,-0.06561749519343751,-0.16024960233846655,-0.5750959350583453,0.20317919075144508,191.95375722543352,-0.019221797962804908
IS_PRE_2023,MOM12_1_BASE,,20,rank_linear,0,173,-0.049429834215674595,-0.06813521326009873,-0.5225223093166376,0.21428571428571427,191.95375722543352,-0.019221797962804908
IS_PRE_2023,MOM12_1_BASE,,20,rank_linear,30,173,-0.06477007878062013,-0.13137255074472898,-0.5490440312474925,0.21428571428571427,191.95375722543352,-0.019221797962804908
IS_PRE_2023,MOM12_1_BASE,,20,rank_linear,60,173,-0.07987373438663314,-0.19458061032338997,-0.5777044456579117,0.21428571428571427,191.95375722543352,-0.019221797962804908
IS_PRE_2023,MOM12_1_BASE,,20,rank_linear,100,173,-0.09964992516880977,-0.27880572818300775,-0.615181165762031,0.21428571428571427,191.95375722543352,-0.019221797962804908
OOS_2023_PLUS,MOM12_1_1M_GT_M05,-5.0,5,equal,0,86,0.40367032019032667,0.9344720145408892,-0.40232600882212466,0.3697674418604651,140.67441860465115,0.022927563529916425
OOS_2023_PLUS,MOM12_1_1M_GT_M05,-5.0,5,equal,30,86,0.36492042140830927,0.8759400896573015,-0.4141718135883907,0.3697674418604651,140.67441860465115,0.022927563529916425
OOS_2023_PLUS,MOM12_1_1M_GT_M05,-5.0,5,equal,60,86,0.32718313274199073,0.8175185174132443,-0.425803271338544,0.3697674418604651,140.67441860465115,0.022927563529916425
OOS_2023_PLUS,MOM12_1_1M_GT_M05,-5.0,5,equal,100,86,0.27839881271192723,0.7398082409048402,-0.4409845214033802,0.3697674418604651,140.67441860465115,0.022927563529916425
OOS_2023_PLUS,MOM12_1_1M_GT_M05,-5.0,5,rank_linear,0,86,0.5645366928206346,1.0902360790476948,-0.49088288163696026,0.3992248062015503,140.67441860465115,0.022927563529916425
OOS_2023_PLUS,MOM12_1_1M_GT_M05,-5.0,5,rank_linear,30,86,0.5181880108822703,1.0334523256359172,-0.5024802102013868,0.3992248062015503,140.67441860465115,0.022927563529916425
OOS_2023_PLUS,MOM12_1_1M_GT_M05,-5.0,5,rank_linear,60,86,0.4731400210591914,0.9767402245654178,-0.5138370207424978,0.3992248062015503,140.67441860465115,0.022927563529916425
OOS_2023_PLUS,MOM12_1_1M_GT_M05,-5.0,5,rank_linear,100,86,0.415039807209552,0.9012472886997669,-0.5286130770587751,0.3992248062015503,140.67441860465115,0.022927563529916425
OOS_2023_PLUS,MOM12_1_1M_GT_M05,-5.0,10,equal,0,86,0.4910901709022244,1.1407254826899669,-0.40129228212652546,0.3895348837209303,140.67441860465115,0.022927563529916425
OOS_2023_PLUS,MOM12_1_1M_GT_M05,-5.0,10,equal,30,86,0.4481238815566455,1.071651866203205,-0.40599909246061927,0.3895348837209303,140.67441860465115,0.022927563529916425
OOS_2023_PLUS,MOM12_1_1M_GT_M05,-5.0,10,equal,60,86,0.4063354661128904,1.0026165392710107,-0.4106785033087196,0.3895348837209303,140.67441860465115,0.022927563529916425
OOS_2023_PLUS,MOM12_1_1M_GT_M05,-5.0,10,equal,100,86,0.3523969432890026,0.9106458286399554,-0.41909435707753684,0.3895348837209303,140.67441860465115,0.022927563529916425
OOS_2023_PLUS,MOM12_1_1M_GT_M05,-5.0,10,rank_linear,0,86,0.5251381654389593,1.1541462082568559,-0.4068196369467052,0.3926004228329811,140.67441860465115,0.022927563529916425
