date,variant,threshold,top_n,weighting,cost_bps,net,benchmark,turnover,n_eligible,rank_ic
2016-08-11,MOM12_1_BASE,,10,equal,0,0.02894591193262441,-0.01659716226319405,0.3,190,0.12171621099705529
2016-08-11,MOM12_1_BASE,,10,equal,30,0.028045911932624408,-0.01659716226319405,0.3,190,0.12171621099705529
2016-08-11,MOM12_1_BASE,,10,equal,60,0.02714591193262441,-0.01659716226319405,0.3,190,0.12171621099705529
2016-08-11,MOM12_1_BASE,,10,equal,100,0.02594591193262441,-0.01659716226319405,0.3,190,0.12171621099705529
2016-08-11,MOM12_1_BASE,,10,rank_linear,0,0.03525416877378105,-0.01659716226319405,0.18181818181818182,190,0.12171621099705529
2016-08-11,MOM12_1_BASE,,10,rank_linear,30,0.034708714228326505,-0.01659716226319405,0.18181818181818182,190,0.12171621099705529
2016-08-11,MOM12_1_BASE,,10,rank_linear,60,0.034163259682871955,-0.01659716226319405,0.18181818181818182,190,0.12171621099705529
2016-08-11,MOM12_1_BASE,,10,rank_linear,100,0.03343598695559923,-0.01659716226319405,0.18181818181818182,190,0.12171621099705529
2016-08-11,MOM12_1_BASE,,20,equal,0,-0.0020569877676768974,-0.01659716226319405,0.15,190,0.12171621099705529
2016-08-11,MOM12_1_BASE,,20,equal,30,-0.0025069877676768973,-0.01659716226319405,0.15,190,0.12171621099705529
2016-08-11,MOM12_1_BASE,,20,equal,60,-0.002956987767676897,-0.01659716226319405,0.15,190,0.12171621099705529
2016-08-11,MOM12_1_BASE,,20,equal,100,-0.0035569877676768975,-0.01659716226319405,0.15,190,0.12171621099705529
2016-08-11,MOM12_1_BASE,,20,rank_linear,0,0.011795623930228458,-0.01659716226319405,0.19999999999999998,190,0.12171621099705529
2016-08-11,MOM12_1_BASE,,20,rank_linear,30,0.011195623930228459,-0.01659716226319405,0.19999999999999998,190,0.12171621099705529
2016-08-11,MOM12_1_BASE,,20,rank_linear,60,0.010595623930228459,-0.01659716226319405,0.19999999999999998,190,0.12171621099705529
2016-08-11,MOM12_1_BASE,,20,rank_linear,100,0.009795623930228458,-0.01659716226319405,0.19999999999999998,190,0.12171621099705529
2016-08-11,MOM12_1_1M_GT_M10,-10.0,5,equal,0,0.0030162756718161675,-0.01659716226319405,0.0,181,0.12300311810816444
2016-08-11,MOM12_1_1M_GT_M10,-10.0,5,equal,30,0.0030162756718161675,-0.01659716226319405,0.0,181,0.12300311810816444
2016-08-11,MOM12_1_1M_GT_M10,-10.0,5,equal,60,0.0030162756718161675,-0.01659716226319405,0.0,181,0.12300311810816444
2016-08-11,MOM12_1_1M_GT_M10,-10.0,5,equal,100,0.0030162756718161675,-0.01659716226319405,0.0,181,0.12300311810816444
2016-08-11,MOM12_1_1M_GT_M10,-10.0,5,rank_linear,0,-0.024980112349939115,-0.01659716226319405,0.06666666666666667,181,0.12300311810816444
2016-08-11,MOM12_1_1M_GT_M10,-10.0,5,rank_linear,30,-0.025180112349939113,-0.01659716226319405,0.06666666666666667,181,0.12300311810816444
2016-08-11,MOM12_1_1M_GT_M10,-10.0,5,rank_linear,60,-0.025380112349939116,-0.01659716226319405,0.06666666666666667,181,0.12300311810816444
2016-08-11,MOM12_1_1M_GT_M10,-10.0,5,rank_linear,100,-0.02564677901660578,-0.01659716226319405,0.06666666666666667,181,0.12300311810816444
2016-08-11,MOM12_1_1M_GT_M10,-10.0,10,equal,0,-0.012261309534411149,-0.01659716226319405,0.39999999999999997,181,0.12300311810816444
2016-08-11,MOM12_1_1M_GT_M10,-10.0,10,equal,30,-0.013461309534411148,-0.01659716226319405,0.39999999999999997,181,0.12300311810816444
2016-08-11,MOM12_1_1M_GT_M10,-10.0,10,equal,60,-0.014661309534411148,-0.01659716226319405,0.39999999999999997,181,0.12300311810816444
2016-08-11,MOM12_1_1M_GT_M10,-10.0,10,equal,100,-0.01626130953441115,-0.01659716226319405,0.39999999999999997,181,0.12300311810816444
2016-08-11,MOM12_1_1M_GT_M10,-10.0,10,rank_linear,0,-0.013622064363995011,-0.01659716226319405,0.2363636363636364,181,0.12300311810816444
2016-08-11,MOM12_1_1M_GT_M10,-10.0,10,rank_linear,30,-0.01433115527308592,-0.01659716226319405,0.2363636363636364,181,0.12300311810816444
2016-08-11,MOM12_1_1M_GT_M10,-10.0,10,rank_linear,60,-0.01504024618217683,-0.01659716226319405,0.2363636363636364,181,0.12300311810816444
2016-08-11,MOM12_1_1M_GT_M10,-10.0,10,rank_linear,100,-0.015985700727631374,-0.01659716226319405,0.2363636363636364,181,0.12300311810816444
2016-08-11,MOM12_1_1M_GT_M10,-10.0,20,equal,0,-0.012625310939300124,-0.01659716226319405,0.30000000000000004,181,0.12300311810816444
2016-08-11,MOM12_1_1M_GT_M10,-10.0,20,equal,30,-0.013525310939300124,-0.01659716226319405,0.30000000000000004,181,0.12300311810816444
2016-08-11,MOM12_1_1M_GT_M10,-10.0,20,equal,60,-0.014425310939300124,-0.01659716226319405,0.30000000000000004,181,0.12300311810816444
2016-08-11,MOM12_1_1M_GT_M10,-10.0,20,equal,100,-0.015625310939300124,-0.01659716226319405,0.30000000000000004,181,0.12300311810816444
2016-08-11,MOM12_1_1M_GT_M10,-10.0,20,rank_linear,0,-0.014964585061257763,-0.01659716226319405,0.23333333333333334,181,0.12300311810816444
2016-08-11,MOM12_1_1M_GT_M10,-10.0,20,rank_linear,30,-0.015664585061257764,-0.01659716226319405,0.23333333333333334,181,0.12300311810816444
2016-08-11,MOM12_1_1M_GT_M10,-10.0,20,rank_linear,60,-0.016364585061257764,-0.01659716226319405,0.23333333333333334,181,0.12300311810816444
2016-08-11,MOM12_1_1M_GT_M10,-10.0,20,rank_linear,100,-0.0172979183945911,-0.01659716226319405,0.23333333333333334,181,0.12300311810816444
2016-08-11,MOM12_1_1M_GT_M05,-5.0,5,equal,0,-0.016229707472601686,-0.01659716226319405,0.8,151,0.14831997211571973
2016-08-11,MOM12_1_1M_GT_M05,-5.0,5,equal,30,-0.018629707472601686,-0.01659716226319405,0.8,151,0.14831997211571973
2016-08-11,MOM12_1_1M_GT_M05,-5.0,5,equal,60,-0.021029707472601685,-0.01659716226319405,0.8,151,0.14831997211571973
2016-08-11,MOM12_1_1M_GT_M05,-5.0,5,equal,100,-0.024229707472601687,-0.01659716226319405,0.8,151,0.14831997211571973
2016-08-11,MOM12_1_1M_GT_M05,-5.0,5,rank_linear,0,-0.021002376499899916,-0.01659716226319405,0.7333333333333333,151,0.14831997211571973
2016-08-11,MOM12_1_1M_GT_M05,-5.0,5,rank_linear,30,-0.023202376499899917,-0.01659716226319405,0.7333333333333333,151,0.14831997211571973
2016-08-11,MOM12_1_1M_GT_M05,-5.0,5,rank_linear,60,-0.025402376499899917,-0.01659716226319405,0.7333333333333333,151,0.14831997211571973
2016-08-11,MOM12_1_1M_GT_M05,-5.0,5,rank_linear,100,-0.02833570983323325,-0.01659716226319405,0.7333333333333333,151,0.14831997211571973
2016-08-11,MOM12_1_1M_GT_M05,-5.0,10,equal,0,-0.033830626432570704,-0.01659716226319405,0.3,151,0.14831997211571973
2016-08-11,MOM12_1_1M_GT_M05,-5.0,10,equal,30,-0.0347306264325707,-0.01659716226319405,0.3,151,0.14831997211571973
2016-08-11,MOM12_1_1M_GT_M05,-5.0,10,equal,60,-0.03563062643257071,-0.01659716226319405,0.3,151,0.14831997211571973
2016-08-11,MOM12_1_1M_GT_M05,-5.0,10,equal,100,-0.03683062643257071,-0.01659716226319405,0.3,151,0.14831997211571973
2016-08-11,MOM12_1_1M_GT_M05,-5.0,10,rank_linear,0,-0.02913273377513479,-0.01659716226319405,0.5636363636363637,151,0.14831997211571973
2016-08-11,MOM12_1_1M_GT_M05,-5.0,10,rank_linear,30,-0.03082364286604388,-0.01659716226319405,0.5636363636363637,151,0.14831997211571973
2016-08-11,MOM12_1_1M_GT_M05,-5.0,10,rank_linear,60,-0.03251455195695297,-0.01659716226319405,0.5636363636363637,151,0.14831997211571973
2016-08-11,MOM12_1_1M_GT_M05,-5.0,10,rank_linear,100,-0.03476909741149843,-0.01659716226319405,0.5636363636363637,151,0.14831997211571973
2016-08-11,MOM12_1_1M_GT_M05,-5.0,20,equal,0,-0.007872412204376992,-0.01659716226319405,0.45000000000000007,151,0.14831997211571973
2016-08-11,MOM12_1_1M_GT_M05,-5.0,20,equal,30,-0.009222412204376992,-0.01659716226319405,0.45000000000000007,151,0.14831997211571973
2016-08-11,MOM12_1_1M_GT_M05,-5.0,20,equal,60,-0.01057241220437699,-0.01659716226319405,0.45000000000000007,151,0.14831997211571973
2016-08-11,MOM12_1_1M_GT_M05,-5.0,20,equal,100,-0.012372412204376992,-0.01659716226319405,0.45000000000000007,151,0.14831997211571973
2016-08-11,MOM12_1_1M_GT_M05,-5.0,20,rank_linear,0,-0.02010870500767485,-0.01659716226319405,0.4619047619047619,151,0.14831997211571973
2016-08-11,MOM12_1_1M_GT_M05,-5.0,20,rank_linear,30,-0.021494419293389137,-0.01659716226319405,0.4619047619047619,151,0.14831997211571973
2016-08-11,MOM12_1_1M_GT_M05,-5.0,20,rank_linear,60,-0.022880133579103422,-0.01659716226319405,0.4619047619047619,151,0.14831997211571973
2016-08-11,MOM12_1_1M_GT_M05,-5.0,20,rank_linear,100,-0.02472775262672247,-0.01659716226319405,0.4619047619047619,151,0.14831997211571973
2016-08-11,MOM12_1_1M_GT_P00,0.0,5,equal,0,-0.010822707031835854,-0.01659716226319405,0.6000000000000001,106,0.198861374914981
2016-08-11,MOM12_1_1M_GT_P00,0.0,5,equal,30,-0.012622707031835854,-0.01659716226319405,0.6000000000000001,106,0.198861374914981
2016-08-11,MOM12_1_1M_GT_P00,0.0,5,equal,60,-0.014422707031835855,-0.01659716226319405,0.6000000000000001,106,0.198861374914981
2016-08-11,MOM12_1_1M_GT_P00,0.0,5,equal,100,-0.016822707031835856,-0.01659716226319405,0.6000000000000001,106,0.198861374914981
2016-08-11,MOM12_1_1M_GT_P00,0.0,5,rank_linear,0,0.011698979883960972,-0.01659716226319405,0.6,106,0.198861374914981
2016-08-11,MOM12_1_1M_GT_P00,0.0,5,rank_linear,30,0.009898979883960973,-0.01659716226319405,0.6,106,0.198861374914981
2016-08-11,MOM12_1_1M_GT_P00,0.0,5,rank_linear,60,0.008098979883960973,-0.01659716226319405,0.6,106,0.198861374914981
2016-08-11,MOM12_1_1M_GT_P00,0.0,5,rank_linear,100,0.005698979883960972,-0.01659716226319405,0.6,106,0.198861374914981
2016-08-11,MOM12_1_1M_GT_P00,0.0,10,equal,0,-0.005301025123336336,-0.01659716226319405,0.39999999999999997,106,0.198861374914981
2016-08-11,MOM12_1_1M_GT_P00,0.0,10,equal,30,-0.006501025123336336,-0.01659716226319405,0.39999999999999997,106,0.198861374914981
2016-08-11,MOM12_1_1M_GT_P00,0.0,10,equal,60,-0.007701025123336336,-0.01659716226319405,0.39999999999999997,106,0.198861374914981
2016-08-11,MOM12_1_1M_GT_P00,0.0,10,equal,100,-0.009301025123336335,-0.01659716226319405,0.39999999999999997,106,0.198861374914981
2016-08-11,MOM12_1_1M_GT_P00,0.0,10,rank_linear,0,-0.006881063023104711,-0.01659716226319405,0.45454545454545453,106,0.198861374914981
2016-08-11,MOM12_1_1M_GT_P00,0.0,10,rank_linear,30,-0.008244699386741074,-0.01659716226319405,0.45454545454545453,106,0.198861374914981
2016-08-11,MOM12_1_1M_GT_P00,0.0,10,rank_linear,60,-0.009608335750377438,-0.01659716226319405,0.45454545454545453,106,0.198861374914981
2016-08-11,MOM12_1_1M_GT_P00,0.0,10,rank_linear,100,-0.011426517568559256,-0.01659716226319405,0.45454545454545453,106,0.198861374914981
2016-08-11,MOM12_1_1M_GT_P00,0.0,20,equal,0,-0.001452463901425216,-0.01659716226319405,0.4,106,0.198861374914981
2016-08-11,MOM12_1_1M_GT_P00,0.0,20,equal,30,-0.0026524639014252156,-0.01659716226319405,0.4,106,0.198861374914981
2016-08-11,MOM12_1_1M_GT_P00,0.0,20,equal,60,-0.0038524639014252157,-0.01659716226319405,0.4,106,0.198861374914981
2016-08-11,MOM12_1_1M_GT_P00,0.0,20,equal,100,-0.005452463901425216,-0.01659716226319405,0.4,106,0.198861374914981
2016-08-11,MOM12_1_1M_GT_P00,0.0,20,rank_linear,0,-0.002022118196964487,-0.01659716226319405,0.47619047619047616,106,0.198861374914981
2016-08-11,MOM12_1_1M_GT_P00,0.0,20,rank_linear,30,-0.0034506896255359154,-0.01659716226319405,0.47619047619047616,106,0.198861374914981
2016-08-11,MOM12_1_1M_GT_P00,0.0,20,rank_linear,60,-0.004879261054107345,-0.01659716226319405,0.47619047619047616,106,0.198861374914981
2016-08-11,MOM12_1_1M_GT_P00,0.0,20,rank_linear,100,-0.0067840229588692486,-0.01659716226319405,0.47619047619047616,106,0.198861374914981
2016-08-11,MOM12_1_1M_GT_P05,5.0,5,equal,0,-0.04439328026682117,-0.01659716226319405,0.4,54,0.18658280922431864
2016-08-11,MOM12_1_1M_GT_P05,5.0,5,equal,30,-0.04559328026682117,-0.01659716226319405,0.4,54,0.18658280922431864
2016-08-11,MOM12_1_1M_GT_P05,5.0,5,equal,60,-0.04679328026682117,-0.01659716226319405,0.4,54,0.18658280922431864
2016-08-11,MOM12_1_1M_GT_P05,5.0,5,equal,100,-0.04839328026682117,-0.01659716226319405,0.4,54,0.18658280922431864
2016-08-11,MOM12_1_1M_GT_P05,5.0,5,rank_linear,0,-0.03366589678523342,-0.01659716226319405,0.4,54,0.18658280922431864
2016-08-11,MOM12_1_1M_GT_P05,5.0,5,rank_linear,30,-0.03486589678523342,-0.01659716226319405,0.4,54,0.18658280922431864
2016-08-11,MOM12_1_1M_GT_P05,5.0,5,rank_linear,60,-0.03606589678523342,-0.01659716226319405,0.4,54,0.18658280922431864
2016-08-11,MOM12_1_1M_GT_P05,5.0,5,rank_linear,100,-0.037665896785233424,-0.01659716226319405,0.4,54,0.18658280922431864
2016-08-11,MOM12_1_1M_GT_P05,5.0,10,equal,0,-0.0070930831668901025,-0.01659716226319405,0.39999999999999997,54,0.18658280922431864
2016-08-11,MOM12_1_1M_GT_P05,5.0,10,equal,30,-0.008293083166890102,-0.01659716226319405,0.39999999999999997,54,0.18658280922431864
2016-08-11,MOM12_1_1M_GT_P05,5.0,10,equal,60,-0.009493083166890102,-0.01659716226319405,0.39999999999999997,54,0.18658280922431864
2016-08-11,MOM12_1_1M_GT_P05,5.0,10,equal,100,-0.011093083166890103,-0.01659716226319405,0.39999999999999997,54,0.18658280922431864
2016-08-11,MOM12_1_1M_GT_P05,5.0,10,rank_linear,0,-0.02429626822810596,-0.01659716226319405,0.36363636363636365,54,0.18658280922431864
2016-08-11,MOM12_1_1M_GT_P05,5.0,10,rank_linear,30,-0.02538717731901505,-0.01659716226319405,0.36363636363636365,54,0.18658280922431864
2016-08-11,MOM12_1_1M_GT_P05,5.0,10,rank_linear,60,-0.02647808640992414,-0.01659716226319405,0.36363636363636365,54,0.18658280922431864
2016-08-11,MOM12_1_1M_GT_P05,5.0,10,rank_linear,100,-0.027932631864469596,-0.01659716226319405,0.36363636363636365,54,0.18658280922431864
2016-08-11,MOM12_1_1M_GT_P05,5.0,20,equal,0,-0.020491979861696184,-0.01659716226319405,0.45000000000000007,54,0.18658280922431864
2016-08-11,MOM12_1_1M_GT_P05,5.0,20,equal,30,-0.021841979861696184,-0.01659716226319405,0.45000000000000007,54,0.18658280922431864
2016-08-11,MOM12_1_1M_GT_P05,5.0,20,equal,60,-0.023191979861696185,-0.01659716226319405,0.45000000000000007,54,0.18658280922431864
2016-08-11,MOM12_1_1M_GT_P05,5.0,20,equal,100,-0.024991979861696184,-0.01659716226319405,0.45000000000000007,54,0.18658280922431864
2016-08-11,MOM12_1_1M_GT_P05,5.0,20,rank_linear,0,-0.015065169003477851,-0.01659716226319405,0.40952380952380946,54,0.18658280922431864
2016-08-11,MOM12_1_1M_GT_P05,5.0,20,rank_linear,30,-0.01629374043204928,-0.01659716226319405,0.40952380952380946,54,0.18658280922431864
2016-08-11,MOM12_1_1M_GT_P05,5.0,20,rank_linear,60,-0.01752231186062071,-0.01659716226319405,0.40952380952380946,54,0.18658280922431864
2016-08-11,MOM12_1_1M_GT_P05,5.0,20,rank_linear,100,-0.019160407098715946,-0.01659716226319405,0.40952380952380946,54,0.18658280922431864
2016-08-11,MOM12_1_1M_GT_P10,10.0,5,equal,0,-0.037691269562806974,-0.01659716226319405,0.6000000000000001,30,-0.03937708565072302
2016-08-11,MOM12_1_1M_GT_P10,10.0,5,equal,30,-0.03949126956280698,-0.01659716226319405,0.6000000000000001,30,-0.03937708565072302
2016-08-11,MOM12_1_1M_GT_P10,10.0,5,equal,60,-0.04129126956280697,-0.01659716226319405,0.6000000000000001,30,-0.03937708565072302
2016-08-11,MOM12_1_1M_GT_P10,10.0,5,equal,100,-0.04369126956280697,-0.01659716226319405,0.6000000000000001,30,-0.03937708565072302
2016-08-11,MOM12_1_1M_GT_P10,10.0,5,rank_linear,0,-0.03363871704351422,-0.01659716226319405,0.4666666666666667,30,-0.03937708565072302
2016-08-11,MOM12_1_1M_GT_P10,10.0,5,rank_linear,30,-0.03503871704351422,-0.01659716226319405,0.4666666666666667,30,-0.03937708565072302
2016-08-11,MOM12_1_1M_GT_P10,10.0,5,rank_linear,60,-0.036438717043514215,-0.01659716226319405,0.4666666666666667,30,-0.03937708565072302
2016-08-11,MOM12_1_1M_GT_P10,10.0,5,rank_linear,100,-0.038305383710180885,-0.01659716226319405,0.4666666666666667,30,-0.03937708565072302
2016-08-11,MOM12_1_1M_GT_P10,10.0,10,equal,0,-0.01718451693345481,-0.01659716226319405,0.7000000000000001,30,-0.03937708565072302
2016-08-11,MOM12_1_1M_GT_P10,10.0,10,equal,30,-0.01928451693345481,-0.01659716226319405,0.7000000000000001,30,-0.03937708565072302
2016-08-11,MOM12_1_1M_GT_P10,10.0,10,equal,60,-0.021384516933454813,-0.01659716226319405,0.7000000000000001,30,-0.03937708565072302
2016-08-11,MOM12_1_1M_GT_P10,10.0,10,equal,100,-0.02418451693345481,-0.01659716226319405,0.7000000000000001,30,-0.03937708565072302
2016-08-11,MOM12_1_1M_GT_P10,10.0,10,rank_linear,0,-0.027744894835328462,-0.01659716226319405,0.5818181818181818,30,-0.03937708565072302
2016-08-11,MOM12_1_1M_GT_P10,10.0,10,rank_linear,30,-0.02949034938078301,-0.01659716226319405,0.5818181818181818,30,-0.03937708565072302
2016-08-11,MOM12_1_1M_GT_P10,10.0,10,rank_linear,60,-0.03123580392623755,-0.01659716226319405,0.5818181818181818,30,-0.03937708565072302
2016-08-11,MOM12_1_1M_GT_P10,10.0,10,rank_linear,100,-0.03356307665351028,-0.01659716226319405,0.5818181818181818,30,-0.03937708565072302
2016-08-11,MOM12_1_1M_GT_P10,10.0,20,equal,0,-0.022037628835286274,-0.01659716226319405,0.55,30,-0.03937708565072302
2016-08-11,MOM12_1_1M_GT_P10,10.0,20,equal,30,-0.023687628835286273,-0.01659716226319405,0.55,30,-0.03937708565072302
2016-08-11,MOM12_1_1M_GT_P10,10.0,20,equal,60,-0.025337628835286275,-0.01659716226319405,0.55,30,-0.03937708565072302
2016-08-11,MOM12_1_1M_GT_P10,10.0,20,equal,100,-0.027537628835286276,-0.01659716226319405,0.55,30,-0.03937708565072302
2016-08-11,MOM12_1_1M_GT_P10,10.0,20,rank_linear,0,-0.023272929258181675,-0.01659716226319405,0.6142857142857143,30,-0.03937708565072302
2016-08-11,MOM12_1_1M_GT_P10,10.0,20,rank_linear,30,-0.025115786401038818,-0.01659716226319405,0.6142857142857143,30,-0.03937708565072302
2016-08-11,MOM12_1_1M_GT_P10,10.0,20,rank_linear,60,-0.02695864354389596,-0.01659716226319405,0.6142857142857143,30,-0.03937708565072302
2016-08-11,MOM12_1_1M_GT_P10,10.0,20,rank_linear,100,-0.02941578640103882,-0.01659716226319405,0.6142857142857143,30,-0.03937708565072302
2016-08-26,MOM12_1_BASE,,5,equal,0,-0.0629628903915219,-0.013684801655794155,0.2,190,0.11400140840758091
2016-08-26,MOM12_1_BASE,,5,equal,30,-0.06356289039152191,-0.013684801655794155,0.2,190,0.11400140840758091
2016-08-26,MOM12_1_BASE,,5,equal,60,-0.06416289039152191,-0.013684801655794155,0.2,190,0.11400140840758091
2016-08-26,MOM12_1_BASE,,5,equal,100,-0.06496289039152191,-0.013684801655794155,0.2,190,0.11400140840758091
2016-08-26,MOM12_1_BASE,,5,rank_linear,0,-0.04498590881211084,-0.013684801655794155,0.13333333333333333,190,0.11400140840758091
2016-08-26,MOM12_1_BASE,,5,rank_linear,30,-0.04538590881211084,-0.013684801655794155,0.13333333333333333,190,0.11400140840758091
2016-08-26,MOM12_1_BASE,,5,rank_linear,60,-0.045785908812110844,-0.013684801655794155,0.13333333333333333,190,0.11400140840758091
2016-08-26,MOM12_1_BASE,,5,rank_linear,100,-0.046319242145444174,-0.013684801655794155,0.13333333333333333,190,0.11400140840758091
2016-08-26,MOM12_1_BASE,,10,equal,0,-0.023071986947584427,-0.013684801655794155,0.1,190,0.11400140840758091
2016-08-26,MOM12_1_BASE,,10,equal,30,-0.02337198694758443,-0.013684801655794155,0.1,190,0.11400140840758091
2016-08-26,MOM12_1_BASE,,10,equal,60,-0.023671986947584427,-0.013684801655794155,0.1,190,0.11400140840758091
2016-08-26,MOM12_1_BASE,,10,equal,100,-0.024071986947584428,-0.013684801655794155,0.1,190,0.11400140840758091
2016-08-26,MOM12_1_BASE,,10,rank_linear,0,-0.03656509027033792,-0.013684801655794155,0.12727272727272726,190,0.11400140840758091
2016-08-26,MOM12_1_BASE,,10,rank_linear,30,-0.036946908452156105,-0.013684801655794155,0.12727272727272726,190,0.11400140840758091
2016-08-26,MOM12_1_BASE,,10,rank_linear,60,-0.03732872663397428,-0.013684801655794155,0.12727272727272726,190,0.11400140840758091
2016-08-26,MOM12_1_BASE,,10,rank_linear,100,-0.03783781754306519,-0.013684801655794155,0.12727272727272726,190,0.11400140840758091
2016-08-26,MOM12_1_BASE,,20,equal,0,-0.013261043150145983,-0.013684801655794155,0.1,190,0.11400140840758091
2016-08-26,MOM12_1_BASE,,20,equal,30,-0.013561043150145983,-0.013684801655794155,0.1,190,0.11400140840758091
2016-08-26,MOM12_1_BASE,,20,equal,60,-0.013861043150145982,-0.013684801655794155,0.1,190,0.11400140840758091
2016-08-26,MOM12_1_BASE,,20,equal,100,-0.014261043150145983,-0.013684801655794155,0.1,190,0.11400140840758091
2016-08-26,MOM12_1_BASE,,20,rank_linear,0,-0.0218995271962628,-0.013684801655794155,0.1523809523809524,190,0.11400140840758091
2016-08-26,MOM12_1_BASE,,20,rank_linear,30,-0.022356670053405657,-0.013684801655794155,0.1523809523809524,190,0.11400140840758091
2016-08-26,MOM12_1_BASE,,20,rank_linear,60,-0.022813812910548514,-0.013684801655794155,0.1523809523809524,190,0.11400140840758091
2016-08-26,MOM12_1_BASE,,20,rank_linear,100,-0.023423336720072324,-0.013684801655794155,0.1523809523809524,190,0.11400140840758091
2016-08-26,MOM12_1_1M_GT_M10,-10.0,5,equal,0,-0.0629628903915219,-0.013684801655794155,0.4,170,0.10509828347408724
2016-08-26,MOM12_1_1M_GT_M10,-10.0,5,equal,30,-0.06416289039152191,-0.013684801655794155,0.4,170,0.10509828347408724
2016-08-26,MOM12_1_1M_GT_M10,-10.0,5,equal,60,-0.0653628903915219,-0.013684801655794155,0.4,170,0.10509828347408724
2016-08-26,MOM12_1_1M_GT_M10,-10.0,5,equal,100,-0.06696289039152191,-0.013684801655794155,0.4,170,0.10509828347408724
2016-08-26,MOM12_1_1M_GT_M10,-10.0,5,rank_linear,0,-0.04498590881211084,-0.013684801655794155,0.3333333333333333,170,0.10509828347408724
2016-08-26,MOM12_1_1M_GT_M10,-10.0,5,rank_linear,30,-0.04598590881211084,-0.013684801655794155,0.3333333333333333,170,0.10509828347408724
2016-08-26,MOM12_1_1M_GT_M10,-10.0,5,rank_linear,60,-0.046985908812110844,-0.013684801655794155,0.3333333333333333,170,0.10509828347408724
2016-08-26,MOM12_1_1M_GT_M10,-10.0,5,rank_linear,100,-0.048319242145444176,-0.013684801655794155,0.3333333333333333,170,0.10509828347408724
2016-08-26,MOM12_1_1M_GT_M10,-10.0,10,equal,0,-0.027369063572679767,-0.013684801655794155,0.3,170,0.10509828347408724
2016-08-26,MOM12_1_1M_GT_M10,-10.0,10,equal,30,-0.02826906357267977,-0.013684801655794155,0.3,170,0.10509828347408724
2016-08-26,MOM12_1_1M_GT_M10,-10.0,10,equal,60,-0.029169063572679767,-0.013684801655794155,0.3,170,0.10509828347408724
2016-08-26,MOM12_1_1M_GT_M10,-10.0,10,equal,100,-0.030369063572679766,-0.013684801655794155,0.3,170,0.10509828347408724
2016-08-26,MOM12_1_1M_GT_M10,-10.0,10,rank_linear,0,-0.03734637692944616,-0.013684801655794155,0.2363636363636364,170,0.10509828347408724
2016-08-26,MOM12_1_1M_GT_M10,-10.0,10,rank_linear,30,-0.03805546783853707,-0.013684801655794155,0.2363636363636364,170,0.10509828347408724
2016-08-26,MOM12_1_1M_GT_M10,-10.0,10,rank_linear,60,-0.03876455874762798,-0.013684801655794155,0.2363636363636364,170,0.10509828347408724
2016-08-26,MOM12_1_1M_GT_M10,-10.0,10,rank_linear,100,-0.039710013293082526,-0.013684801655794155,0.2363636363636364,170,0.10509828347408724
2016-08-26,MOM12_1_1M_GT_M10,-10.0,20,equal,0,-0.008234418707065073,-0.013684801655794155,0.2,170,0.10509828347408724
2016-08-26,MOM12_1_1M_GT_M10,-10.0,20,equal,30,-0.008834418707065073,-0.013684801655794155,0.2,170,0.10509828347408724
2016-08-26,MOM12_1_1M_GT_M10,-10.0,20,equal,60,-0.009434418707065073,-0.013684801655794155,0.2,170,0.10509828347408724
2016-08-26,MOM12_1_1M_GT_M10,-10.0,20,equal,100,-0.010234418707065073,-0.013684801655794155,0.2,170,0.10509828347408724
2016-08-26,MOM12_1_1M_GT_M10,-10.0,20,rank_linear,0,-0.018112290687344032,-0.013684801655794155,0.2238095238095238,170,0.10509828347408724
2016-08-26,MOM12_1_1M_GT_M10,-10.0,20,rank_linear,30,-0.018783719258772605,-0.013684801655794155,0.2238095238095238,170,0.10509828347408724
2016-08-26,MOM12_1_1M_GT_M10,-10.0,20,rank_linear,60,-0.019455147830201174,-0.013684801655794155,0.2238095238095238,170,0.10509828347408724
2016-08-26,MOM12_1_1M_GT_M10,-10.0,20,rank_linear,100,-0.02035038592543927,-0.013684801655794155,0.2238095238095238,170,0.10509828347408724
2016-08-26,MOM12_1_1M_GT_M05,-5.0,5,equal,0,-0.03396058664565131,-0.013684801655794155,0.6000000000000001,132,0.05644576395882141
2016-08-26,MOM12_1_1M_GT_M05,-5.0,5,equal,30,-0.035760586645651314,-0.013684801655794155,0.6000000000000001,132,0.05644576395882141
2016-08-26,MOM12_1_1M_GT_M05,-5.0,5,equal,60,-0.03756058664565131,-0.013684801655794155,0.6000000000000001,132,0.05644576395882141
2016-08-26,MOM12_1_1M_GT_M05,-5.0,5,equal,100,-0.03996058664565131,-0.013684801655794155,0.6000000000000001,132,0.05644576395882141
2016-08-26,MOM12_1_1M_GT_M05,-5.0,5,rank_linear,0,-0.0582947890394832,-0.013684801655794155,0.6666666666666667,132,0.05644576395882141
2016-08-26,MOM12_1_1M_GT_M05,-5.0,5,rank_linear,30,-0.0602947890394832,-0.013684801655794155,0.6666666666666667,132,0.05644576395882141
2016-08-26,MOM12_1_1M_GT_M05,-5.0,5,rank_linear,60,-0.062294789039483205,-0.013684801655794155,0.6666666666666667,132,0.05644576395882141
2016-08-26,MOM12_1_1M_GT_M05,-5.0,5,rank_linear,100,-0.06496145570614986,-0.013684801655794155,0.6666666666666667,132,0.05644576395882141
