date,UNIVERSE_POS20_BREADTH,SELECTED_POS20_BREADTH,SELECTED_RET20_DISPERSION,SELECTED_TOP5_POS_CONC,SELECTED_ACT5_GT1_SHARE,SELECTED_ACT5_RANK_MEDIAN,HOLDING_RETENTION_4STATE,MOMENTUM_OVERLAP,OP12_OVERLAP,ALL_FACTOR_MULTIPLICITY,value,is_high,GROSS_FWD5,GROSS_FWD5_NPHASE,GROSS_FWD10,GROSS_FWD10_NPHASE,GROSS_FWD20,GROSS_FWD20_NPHASE,NET60_FWD5,NET60_FWD5_NPHASE,NET60_FWD10,NET60_FWD10_NPHASE,NET60_FWD20,NET60_FWD20_NPHASE,sample,RISK_UNIVERSE_POS20_BREADTH,RISK_SELECTED_POS20_BREADTH,RISK_SELECTED_RET20_DISPERSION,RISK_SELECTED_TOP5_POS_CONC,PARTICIPATION_STRESS_LEVEL,PARTICIPATION_STRESS_ACCEL_4STATE,ADVERSE_CHANGE_COUNT_4STATE,FACTOR_UNIVERSE_BREADTH_DIVERGENCE
2016-04-18,0.5938566552901023,0.55,0.1020308464740779,0.7433220386492885,0.45,0.5114583333333333,0.35,0.1,0.7,0.2214285714285714,0.5,False,0.0088794739000104,10,-0.0157583481170513,10,-0.0011916494671402,10,0.0076330532671613,10,-0.0187978881278438,10,-0.0079250294360152,10,EARLY_2016_2019,0.19760479041916168,0.7784431137724551,0.23353293413173654,0.718562874251497,0.48203592814371254,0.10628742514970062,3.0,-0.09385665529010234
2016-04-25,0.6930422919508867,0.8,0.1366277005583265,0.6519514980597934,0.45,0.5260416666666667,0.3,0.2,0.75,0.2214285714285714,0.625,True,-0.0244249557794444,10,-0.0018354240977948,10,-0.0160513497892645,10,-0.0262355427713658,10,-0.0054432591354927,10,-0.0231708014156096,10,EARLY_2016_2019,0.07784431137724546,0.26347305389221554,0.6047904191616766,0.46107784431137727,0.3517964071856287,-0.09281437125748505,1.0,-0.06804229195088674
2016-05-02,0.558282208588957,0.65,0.1214127892994114,0.6857992192254362,0.5,0.6121593291404612,0.15,0.35,0.8,0.2571428571428571,0.625,True,0.0231751110634755,10,0.0148569940407153,10,0.0096099264909897,10,0.0213666075878946,10,0.0111356430861958,10,0.0027854037979546,10,EARLY_2016_2019,0.2455089820359282,0.5808383233532934,0.46107784431137727,0.5988023952095808,0.4715568862275449,0.12724550898203593,4.0,0.06671779141104295
2016-05-11,0.5282890252215405,0.8,0.0983497749391386,0.6610235408306842,0.5,0.7060881735479356,0.2,0.3,0.8,0.2928571428571428,0.625,True,-0.0081375156782946,10,-0.0142343002533252,10,-0.0139881925539231,10,-0.0100232303905214,10,-0.0178149126670085,10,-0.020123712119551,10,EARLY_2016_2019,0.281437125748503,0.26347305389221554,0.19760479041916168,0.47904191616766467,0.3053892215568862,-0.22604790419161677,1.0,0.09671097477845947
2016-05-18,0.4267211997273347,0.95,0.0903068940811805,0.5465453270733833,0.5,0.6215837421163279,0.2,0.3,0.8,0.2928571428571428,0.75,True,-0.0061666497281594,10,-0.0051890681647962,10,-0.0320415451830982,10,-0.0078782155870545,10,-0.0082755196652434,10,-0.0379631012152037,10,EARLY_2016_2019,0.47904191616766467,0.0119760479041916,0.1377245508982036,0.16766467065868262,0.19910179640718562,-0.28293413173652693,1.0,0.3232788002726653
2016-05-25,0.358991825613079,0.85,0.0843679779587334,0.5938221181349226,0.3,0.6154653603918825,0.25,0.4,0.8,0.3071428571428572,0.5,False,0.0009902151629874,10,0.0002084812731441,10,-0.0245965580560537,10,-0.0003856524976867,10,-0.0023915144676938,10,-0.0309876487273725,10,EARLY_2016_2019,0.5988023952095809,0.17964071856287422,0.08982035928143713,0.2874251497005988,0.2889221556886228,-0.06287425149700596,1.0,0.14100817438692098
2016-06-01,0.473791695030633,0.95,0.0866465193663635,0.4395493705579134,0.45,0.6143654114365411,0.2,0.35,0.8,0.3,0.5,False,-0.0007763653854984,10,-0.0269918014770055,10,-0.0234759295933862,10,-0.001995687770735,10,-0.029932899762295,10,-0.0299022167539145,10,EARLY_2016_2019,0.39520958083832336,0.0119760479041916,0.10179640718562874,0.011976047904191617,0.13023952095808383,-0.3413173652694611,1.0,0.02620830496936699
2016-06-09,0.4520081688223281,0.75,0.1149783760246555,0.6492526823653915,0.4,0.5167130919220055,0.2,0.35,0.8,0.3428571428571428,0.625,True,-0.0262349437183611,10,-0.0248427152648471,10,0.0153864518685175,10,-0.0279817890478875,10,-0.0287063537046909,10,0.0089304211815736,10,EARLY_2016_2019,0.4251497005988024,0.38323353293413176,0.3772455089820359,0.437125748502994,0.405688622754491,0.1002994011976048,3.0,0.17299183117767192
2016-06-16,0.4036759700476515,0.75,0.0909258127935958,0.6242807207443001,0.45,0.5959805959805959,0.1,0.45,0.85,0.35,0.5,False,0.001436699947022,10,0.0035857568909652,10,0.0554692454314272,10,-0.0007195459833444,10,6.497329076271541e-06,10,0.0490086815489142,10,EARLY_2016_2019,0.5089820359281437,0.38323353293413176,0.1437125748502994,0.3772455089820359,0.3532934131736527,0.1541916167664671,4.0,0.09632402995234851
2016-06-23,0.4221617946974847,0.65,0.20994748101766,0.7528132001460542,0.4,0.6186382393397525,0.15,0.5,0.9,0.4,0.625,True,0.0021533613885193,10,0.0412616663002541,10,0.064140830456337,10,0.000748466224577,10,0.0387606709995551,10,0.0581422057722627,10,EARLY_2016_2019,0.4970059880239521,0.5808383233532934,0.8982035928143712,0.7305389221556886,0.6766467065868264,0.38772455089820357,3.0,0.20283820530251528
2016-06-30,0.3279022403258655,0.65,0.1805962780732658,0.8347149566134617,0.75,0.5708878183069511,0.15,0.5,0.9,0.3571428571428571,0.75,True,0.0390308135888907,10,0.0516651119145649,10,0.0617897344520185,10,0.0379921241734373,10,0.0489691336917377,10,0.0559533191012597,10,EARLY_2016_2019,0.6467065868263473,0.5808383233532934,0.8263473053892215,0.8323353293413174,0.7215568862275449,0.5913173652694611,4.0,0.4220977596741345
2016-07-07,0.4436906377204884,0.7,0.1074450074769035,0.6830686294957052,0.35,0.4938186813186813,0.25,0.3,0.8,0.2928571428571428,0.5,False,0.0121504770165191,10,0.0219650830714685,10,0.0240405946196026,10,0.0105675509825628,10,0.0186559133583402,10,0.0179665181636523,10,EARLY_2016_2019,0.45508982035928147,0.49101796407185627,0.2934131736526946,0.5868263473053892,0.4565868263473054,0.050898203592814356,3.0,0.05630936227951161
2016-07-14,0.6897018970189702,0.7,0.1254926726607531,0.5857105485917866,0.4210526315789473,0.5322802197802198,0.25,0.3,0.75,0.2785714285714286,0.875,True,0.0097040937930102,10,0.0096508265550473,10,0.0231111130900098,10,0.0080117754206663,10,0.0066792960504639,10,0.0172248162192161,10,EARLY_2016_2019,0.08383233532934131,0.49101796407185627,0.5089820359281437,0.2694610778443114,0.3383233532934132,-0.014970059880239528,2.0,0.18529810298102978
2016-07-21,0.6896551724137931,0.75,0.1067329464964285,0.643395097452092,0.55,0.6165181631254284,0.35,0.3,0.7,0.3,0.75,True,-5.47107209352915e-05,10,0.0020389741499125,10,0.0296911653924249,10,-0.0013168046504076,10,-0.0006710494898722,10,0.0239477441718832,10,EARLY_2016_2019,0.08982035928143717,0.38323353293413176,0.2934131736526946,0.41916167664670656,0.2964071856287425,-0.38023952095808383,0.0,0.06034482758620685
2016-07-28,0.7121621621621622,0.85,0.08240321553617,0.5590160944343618,0.4,0.576027397260274,0.4,0.25,0.7,0.2642857142857143,0.875,True,0.0020985389882677,10,0.0133495656354132,10,0.0259248907353969,10,0.0006523694436639,10,0.0104947637388921,10,0.0198848968627036,10,EARLY_2016_2019,0.05988023952095811,0.17964071856287422,0.07784431137724551,0.20359281437125748,0.13023952095808383,-0.5913173652694611,0.0,0.16283783783783778
2016-08-04,0.5786630654962863,0.7,0.0802312448861464,0.5288213426128234,0.55,0.6736301369863014,0.3,0.2,0.7,0.25,0.875,True,0.0112400937506611,10,0.0276093493690886,10,0.020252088232185,10,0.0098478745529566,10,0.0246523227674054,10,0.0142550510957365,10,EARLY_2016_2019,0.20958083832335328,0.49101796407185627,0.059880239520958084,0.1317365269461078,0.22305389221556887,-0.2335329341317365,0.0,0.2963369345037137
2016-08-11,0.5192437542201216,0.8,0.0817791736121694,0.5976862281863407,0.6,0.6965020576131686,0.3,0.5,0.75,0.3,0.75,True,0.0161817613738957,10,0.0124039897799266,10,-0.0220569877880698,10,0.0146514037565737,10,0.0092888491855835,10,-0.0277897624817027,10,EARLY_2016_2019,0.3053892215568862,0.26347305389221554,0.0718562874251497,0.31137724550898205,0.23802395209580837,-0.1002994011976048,2.0,0.2307562457798784
2016-08-19,0.4558327714093054,0.85,0.1047530401313708,0.4891477355974046,0.6842105263157895,0.776559287183002,0.3,0.65,0.8,0.3642857142857142,1.0,True,-0.0037275559801688,10,-0.0071967487943758,10,-0.0320045796950777,10,-0.0052970438721669,10,-0.0101851819642188,10,-0.0378696030683975,10,EARLY_2016_2019,0.4131736526946108,0.17964071856287422,0.2754491017964072,0.0718562874251497,0.2350299401197605,-0.061377245508982034,1.0,0.5441672285906947
2016-08-26,0.3605121293800539,0.7,0.0998031625530156,0.5346645654805243,0.3684210526315789,0.6143344709897611,0.25,0.65,0.75,0.3428571428571428,1.0,True,-0.0034891712159291,10,-0.0340362311442035,10,-0.0129107265797885,10,-0.0049183250683869,10,-0.0367330919101696,10,-0.0190655922183444,10,EARLY_2016_2019,0.5868263473053892,0.49101796407185627,0.2155688622754491,0.1377245508982036,0.35778443113772457,0.2275449101796407,3.0,0.639487870619946
2016-09-02,0.3209959623149394,0.6,0.1009941992564216,0.6598430683309064,0.1578947368421052,0.5098976109215017,0.2,0.45,0.75,0.35,0.75,True,-0.0306420873739861,10,-0.0249360578321432,10,-0.0257353968492102,10,-0.0319569583934306,10,-0.0279175251088327,10,-0.0321029753412282,10,EARLY_2016_2019,0.6646706586826348,0.7125748502994012,0.2215568862275449,0.47305389221556887,0.5179640718562875,0.29491017964071853,4.0,0.4290040376850606
2016-09-09,0.2683254875588433,0.6,0.1023862907306551,0.6902582117881242,0.2,0.4311989100817439,0.1,0.4,0.65,0.3357142857142857,0.75,True,0.005879021813318,10,0.0218118431506969,10,-0.0175895549696494,10,0.0041759313334625,10,0.0182828800562976,10,-0.0244223096013504,10,EARLY_2016_2019,0.7784431137724551,0.7125748502994012,0.23952095808383234,0.6047904191616766,0.5838323353293413,0.3458083832335329,4.0,0.4816745124411567
2016-09-21,0.3564223268325487,0.3,0.0943614718085681,0.999915588675604,0.3,0.5163376446562287,0.25,0.35,0.5,0.2428571428571428,0.5,False,0.0158343987829807,10,-0.0008551749771914,10,-0.0278659048487125,10,0.014052909997349,10,-0.0043360393972444,10,-0.0342958780017089,10,EARLY_2016_2019,0.5988023952095809,0.9041916167664671,0.1437125748502994,0.9221556886227545,0.6422155688622755,0.40718562874251496,3.0,0.1435776731674513
2016-09-28,0.4966397849462365,0.65,0.0871996471783523,0.7305774526505454,0.4,0.5237933378653977,0.25,0.05,0.55,0.2071428571428571,0.5,False,-0.0164068191153194,10,-0.0385716849745154,10,-0.0454679306811718,10,-0.0181025230669906,10,-0.0419459057764268,10,-0.0513978945940527,10,EARLY_2016_2019,0.34730538922155685,0.5808383233532934,0.10778443113772455,0.7005988023952096,0.43413173652694614,0.07634730538922156,2.0,0.0033602150537634934
2016-10-06,0.5472837022132797,0.7,0.0830699375612392,0.6667436381289366,0.3,0.5524166099387338,0.25,0.1,0.5,0.2071428571428571,0.75,True,-0.0225129839494282,10,-0.0270324961945626,10,-0.0668102698644459,10,-0.024256802649643,10,-0.0300897332957392,10,-0.0726339971680263,10,EARLY_2016_2019,0.25149700598802394,0.49101796407185627,0.08982035928143713,0.5149700598802395,0.3368263473053892,-0.18113772455089822,1.0,0.2027162977867203
2016-10-13,0.5623324396782842,0.7,0.0825081800723767,0.6797484713824993,0.15,0.4629755434782608,0.25,0.15,0.5,0.2,0.75,True,-0.0046206457816008,10,-0.0071712675868896,10,-0.054175593078759,10,-0.0059714560740573,10,-0.0098653505722467,10,-0.0597700139773106,10,EARLY_2016_2019,0.23952095808383234,0.49101796407185627,0.08383233532934131,0.5808383233532934,0.34880239520958084,-0.23502994011976047,0.0,0.18766756032171583
2016-10-20,0.3659517426273458,0.65,0.0817686620399929,0.5916533895507738,0.3,0.5519701086956521,0.25,0.2,0.5,0.1857142857142857,0.75,True,-0.002563939683022,10,-0.040875907747371,10,-0.024655783918548,10,-0.0039151200711991,10,-0.0438593284514006,10,-0.0304226648616782,10,EARLY_2016_2019,0.5688622754491017,0.5808383233532934,0.0658682634730539,0.2874251497005988,0.37574850299401197,-0.2664670658682635,0.0,0.3840482573726542
2016-10-27,0.2329317269076305,0.5,0.1142558994313872,0.8596902727295228,0.55,0.6951053704962611,0.3,0.35,0.6,0.2285714285714286,0.875,True,-0.038407078424321,10,-0.0473461078613872,10,-0.0717148255909604,10,-0.0400977553077916,10,-0.0504034859218508,10,-0.0773460055984806,10,EARLY_2016_2019,0.8323353293413174,0.8383233532934131,0.3712574850299401,0.8682634730538922,0.7275449101796407,0.2934131736526946,4.0,0.6420682730923695
2016-11-03,0.1195724782899131,0.25,0.0685719795203626,1.0,0.35,0.6139455782312925,0.25,0.35,0.5,0.2071428571428571,0.75,True,-0.0092896154551676,10,0.0169084863428087,10,-0.0262644141221917,10,-0.0107347955886909,10,0.0140496620662144,10,-0.0319712853840316,10,EARLY_2016_2019,0.9221556886227544,0.9221556886227544,0.017964071856287425,1.0,0.715568862275449,0.37874251497005984,3.0,0.6304275217100869
2016-11-10,0.1626666666666666,0.35,0.0715209631042696,0.9032228507371354,0.6,0.7393220338983051,0.3,0.2,0.4,0.2285714285714285,0.5,False,0.0264243550027488,10,-0.025598616658388,10,-0.0175809781934765,10,0.0250301300518329,10,-0.0283915759041312,10,-0.0231157928918969,10,EARLY_2016_2019,0.9041916167664671,0.8862275449101796,0.023952095808383235,0.8862275449101796,0.6751497005988024,0.3263473053892215,3.0,0.3373333333333334
2016-11-17,0.2569906790945406,0.45,0.1199006066897171,0.7660567359434685,0.4736842105263157,0.6840677966101695,0.2,0.5,0.6,0.3142857142857143,0.5,False,-0.050690209712591,10,-0.0424406246891809,10,-0.0052659057699766,10,-0.0521239158740156,10,-0.045369577888951,10,-0.0111788289954249,10,EARLY_2016_2019,0.8023952095808383,0.8622754491017964,0.437125748502994,0.7425149700598802,0.7110778443113772,0.3353293413173653,4.0,0.2430093209054594
2016-11-24,0.2049071618037135,0.4736842105263157,0.1354048653478393,0.8374238988925204,0.5789473684210527,0.7798784604996624,0.3,0.5,0.65,0.2928571428571428,0.75,True,0.0086910642945989,10,0.0082388029601401,10,0.0410598236691363,10,0.00713178632861,10,0.005440812525114,10,0.0345742924700741,10,EARLY_2016_2019,0.874251497005988,0.8562874251497006,0.592814371257485,0.844311377245509,0.7919161676646707,0.06437125748502996,3.0,0.5450928381962865
2016-12-01,0.4454725710508923,0.8,0.0560337258414293,0.607354674710947,0.2631578947368421,0.6664429530201342,0.15,0.35,0.6,0.2357142857142857,0.5,False,-0.0004363457879041,10,0.0388441496538711,10,0.0478658768862219,10,-0.0016615698598183,10,0.0358378327924056,10,0.0414547321753228,10,EARLY_2016_2019,0.4491017964071856,0.26347305389221554,0.0,0.32335329341317365,0.25898203592814373,-0.4565868263473054,0.0,0.054527428949107726
2016-12-08,0.3342140026420079,0.65,0.066666546214412,0.6942931684707743,0.35,0.6612040133779264,0.15,0.3,0.55,0.2642857142857143,1.0,True,0.0392983666985282,10,0.0325506844341959,10,0.03114305953594,10,0.0375687960917793,10,0.0289736132991465,10,0.0231550949871526,10,EARLY_2016_2019,0.6347305389221557,0.5808383233532934,0.005988023952095809,0.6287425149700598,0.46257485029940115,-0.2125748502994012,0.0,0.665785997357992
2016-12-15,0.398019801980198,0.55,0.0717956807165575,0.7658335817440033,0.7,0.7808951235804943,0.25,0.15,0.35,0.1999999999999999,0.625,True,-0.0064849990371485,10,0.008690681202783,10,-0.025056108701426,10,-0.0082674745773283,10,0.0054282780470797,10,-0.0337809583193364,10,EARLY_2016_2019,0.5149700598802396,0.7784431137724551,0.029940119760479042,0.7425149700598802,0.5164670658682634,-0.19461077844311375,0.0,0.22698019801980202
2016-12-22,0.7092946605141727,0.75,0.0848360644648577,0.6009992548079679,0.45,0.5540360240160107,0.3,0.15,0.25,0.1571428571428571,0.5,False,0.0152780219575475,10,-0.0013630977370383,10,-0.0344083963405792,10,0.0138221610011295,10,-0.0056526182711525,10,-0.0421345235214823,10,EARLY_2016_2019,0.07185628742514971,0.38323353293413176,0.08982035928143713,0.31137724550898205,0.21407185628742517,-0.5778443113772455,0.0,-0.20929466051417267
2016-12-29,0.7407894736842106,0.7,0.0861057055916319,0.6399956265461831,0.4,0.5130086724482988,0.25,0.05,0.35,0.1642857142857142,0.5,False,-0.0163903686471566,10,-0.0334562862138731,10,-0.0372590152551914,10,-0.0191970216138529,10,-0.0389955547574838,10,-0.0442019160999138,10,EARLY_2016_2019,0.041916167664670656,0.49101796407185627,0.08982035928143713,0.40718562874251496,0.2574850299401198,-0.0014970059880239465,3.0,-0.24078947368421055
2017-01-06,0.8160315374507228,0.9,0.1350658747061647,0.5745729809380993,0.7,0.5742343541944075,0.1,0.35,0.3,0.1928571428571428,0.25,False,-0.0173564859988594,10,-0.0331182612796151,10,-0.0449074337654745,10,-0.0201768870947291,10,-0.0367129443337614,10,-0.0509186992343968,10,EARLY_2016_2019,0.017964071856287456,0.08383233532934131,0.5868263473053892,0.2275449101796407,0.22904191616766467,-0.23353293413173656,1.0,-0.5660315374507228
2017-01-13,0.5955351280367696,0.65,0.1193661240645409,0.7547304336017282,0.45,0.517584605175846,0.15,0.35,0.4,0.2142857142857142,0.5,False,-0.0160486873209228,10,-0.0039321897451933,10,-0.0095123141582675,10,-0.016887745704062,10,-0.0054143356660056,10,-0.0152023083948124,10,EARLY_2016_2019,0.19760479041916168,0.5808383233532934,0.437125748502994,0.7305389221556886,0.4865269461077844,-0.029940119760479056,1.0,-0.09553512803676956
2017-01-20,0.4960629921259842,0.55,0.148397575356366,0.8011709616216752,0.45,0.6577203445990722,0.05,0.3,0.45,0.2142857142857142,0.375,False,0.0123231466743066,10,-0.0122069688880625,10,0.0447373529920417,10,0.0116752746986711,10,-0.0147532362585298,10,0.0380518990491781,10,EARLY_2016_2019,0.34730538922155685,0.7784431137724551,0.6586826347305389,0.7844311377245509,0.6422155688622755,0.4281437125748503,4.0,-0.1210629921259842
2017-01-31,0.3937007874015748,0.35,0.1165713288335052,0.8910594052735253,0.35,0.6529801324503312,0.0,0.3,0.35,0.1857142857142857,0.75,True,-0.0242105189240536,10,-0.0056011727837324,10,0.0274310648609735,10,-0.026109303065495,10,-0.009840821254669,10,0.0203654522503604,10,EARLY_2016_2019,0.5209580838323353,0.8862275449101796,0.38922155688622756,0.8862275449101796,0.6706586826347306,0.41317365269461076,4.0,0.3562992125984252
2017-02-07,0.2795275590551181,0.65,0.0864849718702197,0.6369190040627645,0.65,0.7413907284768212,0.2,0.5,0.8,0.3285714285714285,0.625,True,0.0190902873371634,10,0.0576464527880406,10,0.0488882923739388,10,0.0167289798614793,10,0.0536010366997996,10,0.0422706945625616,10,EARLY_2016_2019,0.7365269461077844,0.5808383233532934,0.10179640718562874,0.40718562874251496,0.4565868263473054,0.2275449101796407,3.0,0.3454724409448819
2017-02-14,0.3234908136482939,0.8,0.118449408690364,0.6034417001130525,0.65,0.7726671078755791,0.15,0.6,0.8,0.3642857142857143,0.625,True,0.0378691081027003,10,0.0332238507602734,10,0.0288735247625932,10,0.036304059277893,10,0.0305095729012319,10,0.0227257633356428,10,EARLY_2016_2019,0.652694610778443,0.26347305389221554,0.41916167664670656,0.32335329341317365,0.41467065868263475,-0.07185628742514974,1.0,0.3015091863517061
2017-02-21,0.4764089121887287,0.95,0.1123051722881256,0.5015434920737556,0.6,0.7452018530774321,0.3,0.45,0.85,0.3785714285714286,0.625,True,-0.0044729687292275,10,-0.0082847919084823,10,-0.0157227148386229,10,-0.0055884579686779,10,-0.0107617247925608,10,-0.0221768303345654,10,EARLY_2016_2019,0.3892215568862275,0.0119760479041916,0.3473053892215569,0.09580838323353294,0.21107784431137724,-0.4311377245508982,1.0,0.14859108781127128
2017-02-28,0.4623444662737394,0.8,0.1363766733038885,0.6319896602902711,0.3684210526315789,0.542989417989418,0.2,0.55,0.85,0.3714285714285714,0.5,False,-0.0038312469976801,10,-0.0041779246285874,10,0.0063419499587447,10,-0.0052060230631786,10,-0.0075247029065809,10,-0.0007147930411385,10,EARLY_2016_2019,0.4011976047904192,0.26347305389221554,0.5988023952095808,0.39520958083832336,0.4146706586826347,-0.25598802395209586,1.0,0.037655533726260626
2017-03-08,0.4407334643091028,0.8,0.1126002212882787,0.6767172155369945,0.4210526315789473,0.6309523809523809,0.3,0.5,0.9,0.3214285714285714,0.75,True,-0.0003283357900133,10,-0.0074367763245074,10,0.034597243371728,10,-0.0023205534550902,10,-0.0114790236443781,10,0.0274098250731406,10,EARLY_2016_2019,0.45508982035928147,0.26347305389221554,0.3532934131736527,0.562874251497006,0.40868263473053895,-0.047904191616766456,2.0,0.3092665356908972
2017-03-15,0.455795677799607,0.8,0.0900579606528742,0.6963832527321647,0.2105263157894736,0.4005287508261732,0.1,0.4,0.95,0.3785714285714285,0.75,True,-0.0071082741634187,10,0.0105796555454871,10,0.0320620577210363,10,-0.0091890175141862,10,0.0068767281580674,10,0.0252389352333822,10,EARLY_2016_2019,0.41916167664670656,0.26347305389221554,0.1317365269461078,0.6347305389221557,0.36227544910179643,-0.05239520958083829,1.0,0.294204322200393
2017-03-22,0.3729588504245591,0.75,0.0761210829946194,0.5440952444353171,0.55,0.6173941798941799,0.15,0.4,0.85,0.3357142857142857,0.5,False,0.0178595612664765,10,0.0424113578969079,10,0.0575100570954413,10,0.0162480002340193,10,0.0393981671827228,10,0.050642634198865,10,EARLY_2016_2019,0.5568862275449102,0.38323353293413176,0.041916167664670656,0.16167664670658682,0.28592814371257486,0.07485029940119764,3.0,0.12704114957544088
