era,universe,mean_gross__EW,mean_gross__RAW_TOP2,mean_gross__SECTOR_CONFIRMED_TOP2,mean_net_10bp__EW,mean_net_10bp__RAW_TOP2,mean_net_10bp__SECTOR_CONFIRMED_TOP2,sharpe_gross__EW,sharpe_gross__RAW_TOP2,sharpe_gross__SECTOR_CONFIRMED_TOP2,sharpe_net_10bp__EW,sharpe_net_10bp__RAW_TOP2,sharpe_net_10bp__SECTOR_CONFIRMED_TOP2,d_mean_vs_rawtop2,d_sharpe_vs_rawtop2,alpha_vs_ew,d_mean_net10_vs_rawtop2,d_sharpe_net10_vs_rawtop2
2016-19,K200,0.0003383315187109117,0.0005592170474146018,0.0008091768746140115,0.0003383315187109117,0.0001607795474146016,0.0003999971871140114,0.2986024651737459,0.251108161823518,0.37000561664188764,0.2986024651737459,0.07214172800254694,0.18289258122096932,0.0002499598271994097,0.11889745481836966,0.0004708453559030998,0.00023921763969940977,0.11075085321842239
2016-19,KOSDAQ,0.0009965558128637551,0.0024149885715506123,0.0020576030994331677,0.0009965558128637551,0.002045196904883945,0.0016367046619331672,0.6259454903500848,0.79755457984171,0.6910502932141849,0.6259454903500848,0.6760552928816744,0.5490180073741701,-0.0003573854721174445,-0.10650428662752509,0.0010610472865694126,-0.00040849224295077787,-0.12703728550750437
2016-19,KOSDAQ_PLUS_KOSPI_EX_K200,0.0011099942392065942,0.003055961275021494,0.003107539342457761,0.0011099942392065942,0.002691377941688161,0.002735143509124427,0.8785332316755158,1.3316502768214484,1.3163484262602998,0.8785332316755158,1.1732958094691814,1.1581694219832732,5.157806743626668e-05,-0.015301850561148633,0.0019975451032511666,4.3765567436265806e-05,-0.015126387485908221
2016-19,KOSPI_ALL,0.0007079928249439281,0.0015949706658818922,0.0014371698899587825,0.0007079928249439281,0.0012329914992152255,0.0010797480149587824,0.6883460501607753,0.7949859861452064,0.7112119164119316,0.6883460501607753,0.6160292307528852,0.5359289151685185,-0.00015780077592310966,-0.08377406973327484,0.0007291770650148544,-0.00015324348425644306,-0.0801003155843667
2016-19,KOSPI_EX_K200,0.0014195331354938852,0.0026797303902712268,0.002618893155099073,0.0014195331354938852,0.0023047303902712264,0.0022289191967657398,1.17778861782761,1.237989326710511,1.213058655810367,1.17778861782761,1.0658511386664498,1.0321026676365,-6.083723517215367e-05,-0.024930670900144003,0.001199360019605188,-7.581119350548665e-05,-0.03374847102994982
2016-19,KOSPI_KOSDAQ_ALL,0.0007830358924774788,0.0019259775650497617,0.002047198048718456,0.0007830358924774788,0.0015509775650497614,0.001670570444551789,0.7355017833373603,0.8341216940812012,0.9045140061909258,0.7355017833373603,0.6725731652313222,0.7386264052166065,0.0001212204836686943,0.07039231210972463,0.0012641621562409773,0.00011959287950202759,0.06605323998528434
2020-22,K200,0.001521390738037412,0.001824619285755248,0.002763698303158187,0.001521390738037412,0.001452136064278738,0.002402121121950133,0.9627735396126619,0.5604162119596913,0.8443384161963938,0.9627735396126619,0.44534738146714853,0.7331433110667687,0.0009390790174029391,0.28392220423670256,0.001242307565120775,0.0009499850576713948,0.28779592959962014
2020-22,KOSDAQ,0.0007333724053192998,0.002462491349585558,0.0014754140779543344,0.0007333724053192998,0.0020967195375050205,0.0010991556886925892,0.5700318500118992,0.8285169410782313,0.5017867282771903,0.5700318500118992,0.7068675996022223,0.37457021638009064,-0.0009870772716312234,-0.326730212801041,0.0007420416726350346,-0.0009975638488124313,-0.3322973832221317
2020-22,KOSDAQ_PLUS_KOSPI_EX_K200,0.0011209050618022553,0.0029617546029087,0.003176694921987124,0.0011209050618022553,0.0025959827908281627,0.0028277016333965194,0.8868040925128168,0.9031501902638713,0.9896683636978245,0.8868040925128168,0.7919612701369797,0.8815446212435262,0.0002149403190784241,0.08651817343395318,0.002055789860184869,0.00023171884256835678,0.08958335110654647
2020-22,KOSPI_ALL,0.0014451257684886276,0.0015273966472860953,0.0014430350803499707,0.0014451257684886276,0.0011280677882256921,0.0010407699796788294,1.046038394119605,0.49292046878491935,0.46850595826345404,1.046038394119605,0.3633895690456497,0.33720082836828963,-8.43615669361246e-05,-0.024414510521465316,-2.0906881386568987e-06,-8.729780854686278e-05,-0.026188740677360045
2020-22,KOSPI_EX_K200,0.0014396565550015513,0.002744561780279358,0.0034465180077422283,0.0014396565550015513,0.0023452329212189553,0.003035024719151624,0.8886328727087501,0.7632636526940014,0.9660970619682522,0.8886328727087501,0.651413299996795,0.8502917152840574,0.0007019562274628703,0.20283340927425075,0.002006861452740677,0.0006897917979326687,0.19887841528726247
2020-22,KOSPI_KOSDAQ_ALL,0.001482723482110964,0.0029065309480760526,0.003385788445325505,0.001482723482110964,0.0025676047735794087,0.0030619629419698,1.190224481193796,0.8764682188030837,1.0542914359614033,1.190224481193796,0.7739841276928706,0.9533156900368761,0.0004792574972494524,0.1778232171583196,0.001903064963214541,0.0004943581683903913,0.1793315623440055
2023-24,K200,0.0018865895404566598,0.0009211810941173415,0.001705022638583184,0.0018865895404566598,0.000503655320921465,0.0012842752159027717,1.1759386217633532,0.2764638780924457,0.5167541253739171,1.1759386217633532,0.15122613802589074,0.3892164459476383,0.0007838415444658425,0.24029024728147136,-0.00018156690187347583,0.0007806198949813067,0.23799030792174758
2023-24,KOSDAQ,0.0009713213969256288,0.0014898623008405586,0.0014856728666491849,0.0009713213969256288,0.0010878004451704553,0.0010662141037625864,0.6954019504903407,0.39340260369201807,0.40183420477958964,0.6954019504903407,0.28714702494366157,0.2882597249531256,-4.189434191373756e-06,0.008431601087571572,0.0005143514697235561,-2.158634140786886e-05,0.0011127000094640072
2023-24,KOSDAQ_PLUS_KOSPI_EX_K200,0.0011755891455593765,0.0012360217066881853,0.0013501496926290291,0.0011755891455593765,0.000849423768543855,0.0009500208266496475,0.7801741820792604,0.30221178413117084,0.3312448728798896,0.7801741820792604,0.20776333241862616,0.2331125156765131,0.00011412798594084383,0.02903308874871874,0.00017456054706965264,0.00010059705810579243,0.02534918325788693
2023-24,KOSPI_ALL,0.0015707863697246437,0.0030092851174083625,0.003619884351153296,0.0015707863697246437,0.002669078931841352,0.0032854771346584504,1.0636669220664736,0.9093989023722578,1.1026212533923812,1.0636669220664736,0.8057826729711203,0.9996204198395383,0.0006105992337449334,0.1932223510201233,0.0020490979814286525,0.0006163982028170984,0.19383774686841804
2023-24,KOSPI_EX_K200,0.0009762460735295423,0.00136714252541053,0.0008606596676022892,0.0009762460735295423,0.0009650806697404269,0.00047277306966414485,0.566326501931907,0.37972460181485396,0.2399453565989182,0.566326501931907,0.26864560382990166,0.13207879085992974,-0.0005064828578082408,-0.13977924521593577,-0.00011558640592725317,-0.0004923076000762821,-0.13656681296997192
