signal_date,era,universe,strategy,n_available_factors,n_confirmed_factors,gross_return,turnover,cost_proxy,net_return_10bp,w_MOM1M,w_MOM12_1,w_OP12_REV,w_OPFY1_REV,w_PBR12MF,w_PER12MF,w_PRIVATE_FLOW,w_FOREIGN_FLOW
2016-02-01,2016-19,K200,EW,8,6,-0.003828401239459887,,0.0,-0.003828401239459887,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2016-02-01,2016-19,K200,RAW_TOP2,8,6,-0.03784721866092165,,0.0,-0.03784721866092165,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2016-02-01,2016-19,K200,SECTOR_CONFIRMED_TOP2,8,6,-0.03784721866092165,,0.0,-0.03784721866092165,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2016-02-01,2016-19,KOSDAQ,EW,8,3,0.006396529346670187,,0.0,0.006396529346670187,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2016-02-01,2016-19,KOSDAQ,RAW_TOP2,8,3,0.014798109276684498,,0.0,0.014798109276684498,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5
2016-02-01,2016-19,KOSDAQ,SECTOR_CONFIRMED_TOP2,8,3,-0.0024443572042619505,,0.0,-0.0024443572042619505,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
2016-02-01,2016-19,KOSDAQ_PLUS_KOSPI_EX_K200,EW,8,4,0.005738589468093863,,0.0,0.005738589468093863,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2016-02-01,2016-19,KOSDAQ_PLUS_KOSPI_EX_K200,RAW_TOP2,8,4,0.0100411762544149,,0.0,0.0100411762544149,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
2016-02-01,2016-19,KOSDAQ_PLUS_KOSPI_EX_K200,SECTOR_CONFIRMED_TOP2,8,4,0.0100411762544149,,0.0,0.0100411762544149,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
2016-02-01,2016-19,KOSPI_ALL,EW,8,5,-0.0022127765475629998,,0.0,-0.0022127765475629998,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2016-02-01,2016-19,KOSPI_ALL,RAW_TOP2,8,5,-0.0315332208593981,,0.0,-0.0315332208593981,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2016-02-01,2016-19,KOSPI_ALL,SECTOR_CONFIRMED_TOP2,8,5,-0.0315332208593981,,0.0,-0.0315332208593981,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2016-02-01,2016-19,KOSPI_EX_K200,EW,8,3,-0.0017386991267987254,,0.0,-0.0017386991267987254,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2016-02-01,2016-19,KOSPI_EX_K200,RAW_TOP2,8,3,-0.02004176826157895,,0.0,-0.02004176826157895,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
2016-02-01,2016-19,KOSPI_EX_K200,SECTOR_CONFIRMED_TOP2,8,3,-0.02004176826157895,,0.0,-0.02004176826157895,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
2016-02-01,2016-19,KOSPI_KOSDAQ_ALL,EW,8,3,0.0016969290949343883,,0.0,0.0016969290949343883,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2016-02-01,2016-19,KOSPI_KOSDAQ_ALL,RAW_TOP2,8,3,-0.0234359939590032,,0.0,-0.0234359939590032,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2016-02-01,2016-19,KOSPI_KOSDAQ_ALL,SECTOR_CONFIRMED_TOP2,8,3,-0.0006235958765772494,,0.0,-0.0006235958765772494,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
2016-02-11,2016-19,K200,EW,8,4,0.004916751783110375,0.0,0.0,0.004916751783110375,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2016-02-11,2016-19,K200,RAW_TOP2,8,4,0.063986529697584,1.0,0.001,0.062986529697584,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
2016-02-11,2016-19,K200,SECTOR_CONFIRMED_TOP2,8,4,0.063986529697584,1.0,0.001,0.062986529697584,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
2016-02-11,2016-19,KOSDAQ,EW,8,5,0.03202526237713103,0.0,0.0,0.03202526237713103,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2016-02-11,2016-19,KOSDAQ,RAW_TOP2,8,5,0.01894834535141745,0.5,0.0005,0.01844834535141745,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
2016-02-11,2016-19,KOSDAQ,SECTOR_CONFIRMED_TOP2,8,5,0.01894834535141745,0.5,0.0005,0.01844834535141745,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
2016-02-11,2016-19,KOSDAQ_PLUS_KOSPI_EX_K200,EW,8,6,0.019038689616299048,0.0,0.0,0.019038689616299048,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2016-02-11,2016-19,KOSDAQ_PLUS_KOSPI_EX_K200,RAW_TOP2,8,6,0.00363036732317555,0.0,0.0,0.00363036732317555,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
2016-02-11,2016-19,KOSDAQ_PLUS_KOSPI_EX_K200,SECTOR_CONFIRMED_TOP2,8,6,0.00363036732317555,0.0,0.0,0.00363036732317555,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
2016-02-11,2016-19,KOSPI_ALL,EW,8,3,0.004207540840335901,0.0,0.0,0.004207540840335901,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2016-02-11,2016-19,KOSPI_ALL,RAW_TOP2,8,3,0.05933075536586055,1.0,0.001,0.05833075536586055,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0
2016-02-11,2016-19,KOSPI_ALL,SECTOR_CONFIRMED_TOP2,8,3,0.05933075536586055,1.0,0.001,0.05833075536586055,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0
2016-02-11,2016-19,KOSPI_EX_K200,EW,8,4,-0.0028666697317016746,0.0,0.0,-0.0028666697317016746,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2016-02-11,2016-19,KOSPI_EX_K200,RAW_TOP2,8,4,-0.025032057960659347,0.5,0.0005,-0.025532057960659348,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0
2016-02-11,2016-19,KOSPI_EX_K200,SECTOR_CONFIRMED_TOP2,8,4,-0.025032057960659347,0.5,0.0005,-0.025532057960659348,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0
2016-02-11,2016-19,KOSPI_KOSDAQ_ALL,EW,8,5,0.011877848504381311,0.0,0.0,0.011877848504381311,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2016-02-11,2016-19,KOSPI_KOSDAQ_ALL,RAW_TOP2,8,5,0.0609221122845263,1.0,0.001,0.0599221122845263,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
2016-02-11,2016-19,KOSPI_KOSDAQ_ALL,SECTOR_CONFIRMED_TOP2,8,5,0.0609221122845263,0.5,0.0005,0.0604221122845263,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
2016-02-18,2016-19,K200,EW,8,3,0.002594879521037475,0.0,0.0,0.002594879521037475,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2016-02-18,2016-19,K200,RAW_TOP2,8,3,0.00794587998085,0.5,0.0005,0.007445879980849999,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2016-02-18,2016-19,K200,SECTOR_CONFIRMED_TOP2,8,3,0.00794587998085,0.5,0.0005,0.007445879980849999,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2016-02-18,2016-19,KOSDAQ,EW,8,7,0.0028812839224251876,0.0,0.0,0.0028812839224251876,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2016-02-18,2016-19,KOSDAQ,RAW_TOP2,8,7,0.007326061877551301,1.0,0.001,0.006326061877551301,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2016-02-18,2016-19,KOSDAQ,SECTOR_CONFIRMED_TOP2,8,7,0.007326061877551301,1.0,0.001,0.006326061877551301,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2016-02-18,2016-19,KOSDAQ_PLUS_KOSPI_EX_K200,EW,8,5,-0.0011593367386621499,0.0,0.0,-0.0011593367386621499,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2016-02-18,2016-19,KOSDAQ_PLUS_KOSPI_EX_K200,RAW_TOP2,8,5,-0.0011277716683195495,1.0,0.001,-0.0021277716683195495,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2016-02-18,2016-19,KOSDAQ_PLUS_KOSPI_EX_K200,SECTOR_CONFIRMED_TOP2,8,5,-0.0011277716683195495,1.0,0.001,-0.0021277716683195495,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2016-02-18,2016-19,KOSPI_ALL,EW,8,3,0.0011416187346831499,0.0,0.0,0.0011416187346831499,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2016-02-18,2016-19,KOSPI_ALL,RAW_TOP2,8,3,0.011249241946118949,0.5,0.0005,0.010749241946118948,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2016-02-18,2016-19,KOSPI_ALL,SECTOR_CONFIRMED_TOP2,8,3,0.011249241946118949,0.5,0.0005,0.010749241946118948,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2016-02-18,2016-19,KOSPI_EX_K200,EW,8,3,-0.00353637608462845,0.0,0.0,-0.00353637608462845,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2016-02-18,2016-19,KOSPI_EX_K200,RAW_TOP2,8,3,0.00885424871952015,1.0,0.001,0.00785424871952015,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2016-02-18,2016-19,KOSPI_EX_K200,SECTOR_CONFIRMED_TOP2,8,3,0.00885424871952015,1.0,0.001,0.00785424871952015,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2016-02-18,2016-19,KOSPI_KOSDAQ_ALL,EW,8,3,-0.0009370560873950626,0.0,0.0,-0.0009370560873950626,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2016-02-18,2016-19,KOSPI_KOSDAQ_ALL,RAW_TOP2,8,3,-0.00174590020762735,0.5,0.0005,-0.00224590020762735,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2016-02-18,2016-19,KOSPI_KOSDAQ_ALL,SECTOR_CONFIRMED_TOP2,8,3,-0.00174590020762735,0.5,0.0005,-0.00224590020762735,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2016-02-25,2016-19,K200,EW,8,3,-0.003853307785316576,0.0,0.0,-0.003853307785316576,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2016-02-25,2016-19,K200,RAW_TOP2,8,3,0.02918086282020365,0.0,0.0,0.02918086282020365,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2016-02-25,2016-19,K200,SECTOR_CONFIRMED_TOP2,8,3,0.02918086282020365,0.0,0.0,0.02918086282020365,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2016-02-25,2016-19,KOSDAQ,EW,8,6,-0.0257257949404902,0.0,0.0,-0.0257257949404902,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2016-02-25,2016-19,KOSDAQ,RAW_TOP2,8,6,0.00703745392416145,0.0,0.0,0.00703745392416145,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2016-02-25,2016-19,KOSDAQ,SECTOR_CONFIRMED_TOP2,8,6,0.00703745392416145,0.0,0.0,0.00703745392416145,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2016-02-25,2016-19,KOSDAQ_PLUS_KOSPI_EX_K200,EW,8,5,-0.0176304483929037,0.0,0.0,-0.0176304483929037,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2016-02-25,2016-19,KOSDAQ_PLUS_KOSPI_EX_K200,RAW_TOP2,8,5,0.0015525866029056992,0.0,0.0,0.0015525866029056992,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2016-02-25,2016-19,KOSDAQ_PLUS_KOSPI_EX_K200,SECTOR_CONFIRMED_TOP2,8,5,0.0015525866029056992,0.0,0.0,0.0015525866029056992,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2016-02-25,2016-19,KOSPI_ALL,EW,8,3,-0.0035012541997642,0.0,0.0,-0.0035012541997642,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2016-02-25,2016-19,KOSPI_ALL,RAW_TOP2,8,3,0.0255910106020932,0.0,0.0,0.0255910106020932,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2016-02-25,2016-19,KOSPI_ALL,SECTOR_CONFIRMED_TOP2,8,3,0.0255910106020932,0.0,0.0,0.0255910106020932,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2016-02-25,2016-19,KOSPI_EX_K200,EW,8,2,0.0062621117985163,0.0,0.0,0.0062621117985163,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2016-02-25,2016-19,KOSPI_EX_K200,RAW_TOP2,8,2,0.025271495054743902,0.0,0.0,0.025271495054743902,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2016-02-25,2016-19,KOSPI_EX_K200,SECTOR_CONFIRMED_TOP2,8,2,0.025271495054743902,0.0,0.0,0.025271495054743902,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2016-02-25,2016-19,KOSPI_KOSDAQ_ALL,EW,8,3,-0.011788984325732475,0.0,0.0,-0.011788984325732475,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2016-02-25,2016-19,KOSPI_KOSDAQ_ALL,RAW_TOP2,8,3,0.0165369007200495,0.0,0.0,0.0165369007200495,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2016-02-25,2016-19,KOSPI_KOSDAQ_ALL,SECTOR_CONFIRMED_TOP2,8,3,0.0165369007200495,0.0,0.0,0.0165369007200495,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2016-03-04,2016-19,K200,EW,8,4,0.003854169920121338,0.0,0.0,0.003854169920121338,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2016-03-04,2016-19,K200,RAW_TOP2,8,4,0.021299622008753252,0.0,0.0,0.021299622008753252,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2016-03-04,2016-19,K200,SECTOR_CONFIRMED_TOP2,8,4,0.021299622008753252,0.0,0.0,0.021299622008753252,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2016-03-04,2016-19,KOSDAQ,EW,8,4,-0.00602711124264485,0.0,0.0,-0.00602711124264485,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2016-03-04,2016-19,KOSDAQ,RAW_TOP2,8,4,0.0127614877123471,0.0,0.0,0.0127614877123471,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2016-03-04,2016-19,KOSDAQ,SECTOR_CONFIRMED_TOP2,8,4,0.0127614877123471,0.0,0.0,0.0127614877123471,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2016-03-04,2016-19,KOSDAQ_PLUS_KOSPI_EX_K200,EW,8,2,-0.008445051199268049,0.0,0.0,-0.008445051199268049,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2016-03-04,2016-19,KOSDAQ_PLUS_KOSPI_EX_K200,RAW_TOP2,8,2,0.02145030900152445,0.0,0.0,0.02145030900152445,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2016-03-04,2016-19,KOSDAQ_PLUS_KOSPI_EX_K200,SECTOR_CONFIRMED_TOP2,8,2,0.02145030900152445,0.0,0.0,0.02145030900152445,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2016-03-04,2016-19,KOSPI_ALL,EW,8,3,-0.0010927570347141376,0.0,0.0,-0.0010927570347141376,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2016-03-04,2016-19,KOSPI_ALL,RAW_TOP2,8,3,0.01850416419136185,0.0,0.0,0.01850416419136185,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2016-03-04,2016-19,KOSPI_ALL,SECTOR_CONFIRMED_TOP2,8,3,0.01850416419136185,0.0,0.0,0.01850416419136185,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2016-03-04,2016-19,KOSPI_EX_K200,EW,8,2,-0.004806122236546088,0.0,0.0,-0.004806122236546088,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2016-03-04,2016-19,KOSPI_EX_K200,RAW_TOP2,8,2,0.022365072041121002,0.0,0.0,0.022365072041121002,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2016-03-04,2016-19,KOSPI_EX_K200,SECTOR_CONFIRMED_TOP2,8,2,0.022365072041121002,0.0,0.0,0.022365072041121002,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2016-03-04,2016-19,KOSPI_KOSDAQ_ALL,EW,8,3,-0.0004009175091158625,0.0,0.0,-0.0004009175091158625,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2016-03-04,2016-19,KOSPI_KOSDAQ_ALL,RAW_TOP2,8,3,0.022818071405557798,0.0,0.0,0.022818071405557798,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2016-03-04,2016-19,KOSPI_KOSDAQ_ALL,SECTOR_CONFIRMED_TOP2,8,3,0.022818071405557798,0.0,0.0,0.022818071405557798,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2016-03-11,2016-19,K200,EW,8,3,-0.0032841727049898375,0.0,0.0,-0.0032841727049898375,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2016-03-11,2016-19,K200,RAW_TOP2,8,3,0.0042836791990465,0.0,0.0,0.0042836791990465,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2016-03-11,2016-19,K200,SECTOR_CONFIRMED_TOP2,8,3,0.0042836791990465,0.0,0.0,0.0042836791990465,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2016-03-11,2016-19,KOSDAQ,EW,8,4,-0.0015768765178293626,0.0,0.0,-0.0015768765178293626,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2016-03-11,2016-19,KOSDAQ,RAW_TOP2,8,4,0.00451358166255895,0.0,0.0,0.00451358166255895,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2016-03-11,2016-19,KOSDAQ,SECTOR_CONFIRMED_TOP2,8,4,0.00451358166255895,0.0,0.0,0.00451358166255895,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2016-03-11,2016-19,KOSDAQ_PLUS_KOSPI_EX_K200,EW,8,3,0.0026591089727357377,0.0,0.0,0.0026591089727357377,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2016-03-11,2016-19,KOSDAQ_PLUS_KOSPI_EX_K200,RAW_TOP2,8,3,0.0080382327495372,0.0,0.0,0.0080382327495372,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2016-03-11,2016-19,KOSDAQ_PLUS_KOSPI_EX_K200,SECTOR_CONFIRMED_TOP2,8,3,0.0080382327495372,0.0,0.0,0.0080382327495372,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2016-03-11,2016-19,KOSPI_ALL,EW,8,2,0.0009711767167034,0.0,0.0,0.0009711767167034,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2016-03-11,2016-19,KOSPI_ALL,RAW_TOP2,8,2,0.0086224432665075,0.0,0.0,0.0086224432665075,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2016-03-11,2016-19,KOSPI_ALL,SECTOR_CONFIRMED_TOP2,8,2,0.0086224432665075,0.0,0.0,0.0086224432665075,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2016-03-11,2016-19,KOSPI_EX_K200,EW,8,2,0.005576880384270462,0.0,0.0,0.005576880384270462,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2016-03-11,2016-19,KOSPI_EX_K200,RAW_TOP2,8,2,0.0216138402617127,0.0,0.0,0.0216138402617127,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2016-03-11,2016-19,KOSPI_EX_K200,SECTOR_CONFIRMED_TOP2,8,2,0.0216138402617127,0.0,0.0,0.0216138402617127,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2016-03-11,2016-19,KOSPI_KOSDAQ_ALL,EW,8,3,0.0010339483634048874,0.0,0.0,0.0010339483634048874,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2016-03-11,2016-19,KOSPI_KOSDAQ_ALL,RAW_TOP2,8,3,0.0045720779130946,0.0,0.0,0.0045720779130946,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2016-03-11,2016-19,KOSPI_KOSDAQ_ALL,SECTOR_CONFIRMED_TOP2,8,3,0.0045720779130946,0.0,0.0,0.0045720779130946,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2016-03-18,2016-19,K200,EW,8,3,0.00596070785181255,0.0,0.0,0.00596070785181255,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2016-03-18,2016-19,K200,RAW_TOP2,8,3,0.0038620188693244007,0.0,0.0,0.0038620188693244007,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2016-03-18,2016-19,K200,SECTOR_CONFIRMED_TOP2,8,3,0.0038620188693244007,0.0,0.0,0.0038620188693244007,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2016-03-18,2016-19,KOSDAQ,EW,8,2,-0.006841955463070712,0.0,0.0,-0.006841955463070712,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2016-03-18,2016-19,KOSDAQ,RAW_TOP2,8,2,-0.00022095086612325003,0.0,0.0,-0.00022095086612325003,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2016-03-18,2016-19,KOSDAQ,SECTOR_CONFIRMED_TOP2,8,2,-0.00022095086612325003,0.0,0.0,-0.00022095086612325003,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2016-03-18,2016-19,KOSDAQ_PLUS_KOSPI_EX_K200,EW,8,2,-0.0013264792864681998,0.0,0.0,-0.0013264792864681998,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2016-03-18,2016-19,KOSDAQ_PLUS_KOSPI_EX_K200,RAW_TOP2,8,2,0.0119158649767223,0.0,0.0,0.0119158649767223,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2016-03-18,2016-19,KOSDAQ_PLUS_KOSPI_EX_K200,SECTOR_CONFIRMED_TOP2,8,2,0.0119158649767223,0.0,0.0,0.0119158649767223,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2016-03-18,2016-19,KOSPI_ALL,EW,8,2,0.004844928752041825,0.0,0.0,0.004844928752041825,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2016-03-18,2016-19,KOSPI_ALL,RAW_TOP2,8,2,0.00885188523101645,0.0,0.0,0.00885188523101645,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2016-03-18,2016-19,KOSPI_ALL,SECTOR_CONFIRMED_TOP2,8,2,0.00885188523101645,0.0,0.0,0.00885188523101645,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2016-03-18,2016-19,KOSPI_EX_K200,EW,8,2,0.005069331322707175,0.0,0.0,0.005069331322707175,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2016-03-18,2016-19,KOSPI_EX_K200,RAW_TOP2,8,2,0.023850384193870602,0.0,0.0,0.023850384193870602,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2016-03-18,2016-19,KOSPI_EX_K200,SECTOR_CONFIRMED_TOP2,8,2,0.023850384193870602,0.0,0.0,0.023850384193870602,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2016-03-18,2016-19,KOSPI_KOSDAQ_ALL,EW,8,2,0.0025103253933431375,0.0,0.0,0.0025103253933431375,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2016-03-18,2016-19,KOSPI_KOSDAQ_ALL,RAW_TOP2,8,2,0.010408764304669851,0.0,0.0,0.010408764304669851,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2016-03-18,2016-19,KOSPI_KOSDAQ_ALL,SECTOR_CONFIRMED_TOP2,8,2,0.010408764304669851,0.0,0.0,0.010408764304669851,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2016-03-25,2016-19,K200,EW,8,2,0.0179707020206038,0.0,0.0,0.0179707020206038,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2016-03-25,2016-19,K200,RAW_TOP2,8,2,0.0164166305689805,0.0,0.0,0.0164166305689805,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2016-03-25,2016-19,K200,SECTOR_CONFIRMED_TOP2,8,2,0.0164166305689805,0.0,0.0,0.0164166305689805,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2016-03-25,2016-19,KOSDAQ,EW,8,1,0.004344175355734087,0.0,0.0,0.004344175355734087,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2016-03-25,2016-19,KOSDAQ,RAW_TOP2,8,1,-0.02286834086146075,0.0,0.0,-0.02286834086146075,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2016-03-25,2016-19,KOSDAQ,SECTOR_CONFIRMED_TOP2,8,1,-0.013764201151494508,0.4375,0.0004375,-0.014201701151494509,0.0625,0.0625,0.0625,0.0625,0.5625,0.0625,0.0625,0.0625
2016-03-25,2016-19,KOSDAQ_PLUS_KOSPI_EX_K200,EW,8,2,0.010361141638572512,0.0,0.0,0.010361141638572512,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2016-03-25,2016-19,KOSDAQ_PLUS_KOSPI_EX_K200,RAW_TOP2,8,2,-0.0016365650519279498,0.0,0.0,-0.0016365650519279498,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2016-03-25,2016-19,KOSDAQ_PLUS_KOSPI_EX_K200,SECTOR_CONFIRMED_TOP2,8,2,-0.0016365650519279498,0.0,0.0,-0.0016365650519279498,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2016-03-25,2016-19,KOSPI_ALL,EW,8,2,0.018705743826990612,0.0,0.0,0.018705743826990612,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2016-03-25,2016-19,KOSPI_ALL,RAW_TOP2,8,2,0.02066853314266965,0.0,0.0,0.02066853314266965,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2016-03-25,2016-19,KOSPI_ALL,SECTOR_CONFIRMED_TOP2,8,2,0.02066853314266965,0.0,0.0,0.02066853314266965,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2016-03-25,2016-19,KOSPI_EX_K200,EW,8,3,0.023514519187093286,0.0,0.0,0.023514519187093286,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2016-03-25,2016-19,KOSPI_EX_K200,RAW_TOP2,8,3,0.0333434989195006,0.0,0.0,0.0333434989195006,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2016-03-25,2016-19,KOSPI_EX_K200,SECTOR_CONFIRMED_TOP2,8,3,0.0333434989195006,0.0,0.0,0.0333434989195006,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2016-03-25,2016-19,KOSPI_KOSDAQ_ALL,EW,8,2,0.0125493073926973,0.0,0.0,0.0125493073926973,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
