Date,Universe,Factor,StockCode,StockName,FactorValue,ValueStatus,SourceRow
"2019-08-19","ALL","PER(12MF)","A000020","동화약품","","BLANK","14"
"2019-08-19","ALL","PER(12MF)","A000050","경방","","BLANK","15"
"2019-08-19","ALL","PER(12MF)","A000070","삼양홀딩스","","BLANK","16"
"2019-08-19","ALL","PER(12MF)","A000080","하이트진로","40.12","OK","17"
"2019-08-19","ALL","PER(12MF)","A000100","유한양행","32.76","OK","18"
"2019-08-19","ALL","PER(12MF)","A000120","CJ대한통운","41.28","OK","19"
"2019-08-19","ALL","PER(12MF)","A000150","두산","12.46","OK","20"
"2019-08-19","ALL","PER(12MF)","A000210","DL","4.6","OK","21"
"2019-08-19","ALL","PER(12MF)","A000240","한국앤컴퍼니","6.39","OK","22"
"2019-08-19","ALL","PER(12MF)","A000250","삼천당제약","44.21","OK","23"
"2019-08-19","ALL","PER(12MF)","A000270","기아","7.98","OK","24"
"2019-08-19","ALL","PER(12MF)","A000370","한화손해보험","4.85","OK","25"
"2019-08-19","ALL","PER(12MF)","A000480","CR홀딩스","","BLANK","26"
"2019-08-19","ALL","PER(12MF)","A000640","동아쏘시오홀딩스","","BLANK","27"
"2019-08-19","ALL","PER(12MF)","A000660","SK하이닉스","13.48","OK","28"
"2019-08-19","ALL","PER(12MF)","A000670","영풍","4.94","OK","29"
"2019-08-19","ALL","PER(12MF)","A000720","현대건설","8.05","OK","30"
"2019-08-19","ALL","PER(12MF)","A000810","삼성화재","13.06","OK","31"
"2019-08-19","ALL","PER(12MF)","A000880","한화","4.59","OK","32"
"2019-08-19","ALL","PER(12MF)","A000970","한국주철관","","BLANK","33"
"2019-08-19","ALL","PER(12MF)","A000990","DB하이텍","6.94","OK","34"
"2019-08-19","ALL","PER(12MF)","A001040","CJ","8.47","OK","35"
"2019-08-19","ALL","PER(12MF)","A001060","JW중외제약","","BLANK","36"
"2019-08-19","ALL","PER(12MF)","A001120","LX인터내셔널","4.93","OK","37"
"2019-08-19","ALL","PER(12MF)","A001130","대한제분","","BLANK","38"
"2019-08-19","ALL","PER(12MF)","A001230","동국홀딩스","9.17","OK","39"
"2019-08-19","ALL","PER(12MF)","A001430","세아베스틸지주","10.02","OK","40"
"2019-08-19","ALL","PER(12MF)","A001440","대한전선","","BLANK","41"
"2019-08-19","ALL","PER(12MF)","A001450","현대해상","6.51","OK","42"
"2019-08-19","ALL","PER(12MF)","A001500","현대차증권","","BLANK","43"
"2019-08-19","ALL","PER(12MF)","A001510","SK증권","","BLANK","44"
"2019-08-19","ALL","PER(12MF)","A001520","동양","","BLANK","45"
"2019-08-19","ALL","PER(12MF)","A001630","종근당홀딩스","","BLANK","46"
