Date,Universe,Factor,StockCode,StockName,FactorValue,ValueStatus,SourceRow
"2022-02-18","ALL","PER(12MF)","A000020","동화약품","","BLANK","14"
"2022-02-18","ALL","PER(12MF)","A000050","경방","","BLANK","15"
"2022-02-18","ALL","PER(12MF)","A000070","삼양홀딩스","","BLANK","16"
"2022-02-18","ALL","PER(12MF)","A000080","하이트진로","22.44","OK","17"
"2022-02-18","ALL","PER(12MF)","A000100","유한양행","35.97","OK","18"
"2022-02-18","ALL","PER(12MF)","A000120","CJ대한통운","15.67","OK","19"
"2022-02-18","ALL","PER(12MF)","A000140","하이트진로홀딩스","","BLANK","20"
"2022-02-18","ALL","PER(12MF)","A000150","두산","11.72","OK","21"
"2022-02-18","ALL","PER(12MF)","A000210","DL","2.85","OK","22"
"2022-02-18","ALL","PER(12MF)","A000240","한국앤컴퍼니","5.82","OK","23"
"2022-02-18","ALL","PER(12MF)","A000250","삼천당제약","","BLANK","24"
"2022-02-18","ALL","PER(12MF)","A000270","기아","5.85","OK","25"
"2022-02-18","ALL","PER(12MF)","A000370","한화손해보험","2.94","OK","26"
"2022-02-18","ALL","PER(12MF)","A000400","롯데손해보험","","BLANK","27"
"2022-02-18","ALL","PER(12MF)","A000480","CR홀딩스","","BLANK","28"
"2022-02-18","ALL","PER(12MF)","A000490","대동","7.47","OK","29"
"2022-02-18","ALL","PER(12MF)","A000640","동아쏘시오홀딩스","9.59","OK","30"
"2022-02-18","ALL","PER(12MF)","A000660","SK하이닉스","7.74","OK","31"
"2022-02-18","ALL","PER(12MF)","A000670","영풍","5.68","OK","32"
"2022-02-18","ALL","PER(12MF)","A000680","LS네트웍스","","BLANK","33"
"2022-02-18","ALL","PER(12MF)","A000720","현대건설","9.48","OK","34"
"2022-02-18","ALL","PER(12MF)","A000810","삼성화재","10.35","OK","35"
"2022-02-18","ALL","PER(12MF)","A000880","한화","4.7","OK","36"
"2022-02-18","ALL","PER(12MF)","A000990","DB하이텍","6.52","OK","37"
"2022-02-18","ALL","PER(12MF)","A001040","CJ","7.54","OK","38"
"2022-02-18","ALL","PER(12MF)","A001060","JW중외제약","","BLANK","39"
"2022-02-18","ALL","PER(12MF)","A001070","대한방직","","BLANK","40"
"2022-02-18","ALL","PER(12MF)","A001120","LX인터내셔널","3.5","OK","41"
