date,universe,state,MKT_FWD_5D,MKT_FWD_20D,MKT_FWD_DD20,MKT_RET_60D,LIQ_5D_20D,ABS_CONFIRMED_BREADTH,DEFENSIVE_WORKING_BREADTH,LEADER_STRENGTH_60D
2018-07-02,K200,DEFENSIVE_WEAKNESS,0.006934186428520384,0.011001943648089686,-0.006011890930917363,-0.07618814567948207,0.2275132275132275,0.0,0.25,0.051750782497508904
2018-07-09,K200,DEFENSIVE_WEAKNESS,0.005658168835000283,-0.00042369261936004007,-0.0078635802016358,-0.0700782775843094,0.164021164021164,0.0,0.375,0.045175022048572
2018-07-16,K200,DEFENSIVE_WEAKNESS,-0.008859099831626516,-0.020874289014195635,-0.020874289014195857,-0.06811576917292128,0.1465968586387434,0.0,0.375,0.012462247218971996
2018-07-23,K200,DEFENSIVE_WEAKNESS,0.007314582280646571,-0.005405170026652479,-0.01739660414978439,-0.08092230905803821,0.2041884816753926,0.0,0.375,0.0307509998945387
2018-07-30,K200,BROAD_WEAKNESS,-0.004445478894256987,0.002663303586281512,-0.02453174694888549,-0.08961739997597007,0.3769633507853403,0.375,0.0,0.022881850513568704
2018-08-06,K200,BROAD_WEAKNESS,-0.014916857974015853,0.012463816818914196,-0.02017595985835008,-0.06478310278380683,0.3560209424083769,0.375,0.0,0.029413500321207396
2018-08-13,K200,BROAD_WEAKNESS,0.006799846048457201,0.00981829654122131,-0.005338739097207723,-0.08362870633585873,0.4300518134715025,0.375,0.0,0.057755112390776346
2018-08-21,K200,BROAD_WEAKNESS,0.015486242621242567,0.01667528227685761,0.0022022388514311153,-0.07939961424029907,0.4559585492227979,0.125,0.0,0.07607207541571726
2018-08-28,K200,BROAD_WEAKNESS,0.005285549680346192,0.01695860208885881,-0.012503114728541709,-0.04592674762135529,0.4455958549222797,0.125,0.0,0.07404406617095724
2018-09-04,K200,BROAD_WEAKNESS,-0.017490833837796545,-0.026358802748634728,-0.026358802748635335,-0.05353627560395635,0.38860103626943,0.5,0.0,0.050980638326316746
2018-09-11,K200,BROAD_WEAKNESS,0.013636335550223004,-0.05516209662085938,-0.06078581805190919,-0.0406619748658581,0.4455958549222797,0.75,0.0,0.03058137680742915
2018-09-18,K200,MIXED,0.01576923108015831,-0.08455804697714832,-0.0845580469771483,-0.02077685020337372,0.5492227979274611,0.625,0.0,0.035657805471199795
2018-09-28,K200,MIXED,-0.037534640879368274,-0.13295584105261227,-0.14131368402676403,0.030885391242247318,0.7098445595854922,0.375,0.0,0.0167609902234613
2018-10-08,K200,MIXED,-0.04655646943848309,-0.06837613707391217,-0.10782626321451672,-0.014641183438839245,0.4766839378238341,0.125,0.5,0.0214819803651338
2018-10-16,K200,DEFENSIVE_WEAKNESS,-0.017900082805347856,-0.03289427433019462,-0.0642615863573478,-0.06580186185895398,0.5104166666666666,0.0,0.625,0.0217263206648581
2018-10-23,K200,DEFENSIVE_WEAKNESS,-0.03793268842623628,-0.012063144184954092,-0.047206503880410366,-0.0743234246958624,0.1917098445595854,0.0,0.625,0.0216513403491393
2018-10-30,K200,DEFENSIVE_WEAKNESS,0.03415228226099659,0.03490575358394495,0.0019783540164477476,-0.11590362151479161,0.5854922279792746,0.0,0.625,0.0071316226637963
2018-11-06,K200,DEFENSIVE_WEAKNESS,-0.010243581983008827,0.0069691857840800744,-0.020122720003361794,-0.08162710512963611,0.3659793814432989,0.0,0.125,0.014343780223399695
2018-11-13,K200,DEFENSIVE_WEAKNESS,0.003254017152588619,-0.009729006103147794,-0.01010861420469844,-0.07727030536595081,0.4690721649484536,0.0,0.375,0.009551611955528602
2018-11-20,K200,BROAD_WEAKNESS,0.007806308897462383,-0.009476948856212327,-0.013319290158650854,-0.08052004922234002,0.2953367875647668,0.25,0.0,0.018075824034565702
2018-11-27,K200,BROAD_WEAKNESS,0.006236053900376208,-0.03321783160448474,-0.03321783160448477,-0.08747390520377518,0.1917098445595854,0.125,0.0,0.0174591411066432
2018-12-04,K200,BROAD_WEAKNESS,-0.026656341005812614,-0.04896474433735575,-0.05743226386671896,-0.08661110566958607,0.4922279792746113,0.0,0.0,0.03937613566766755
2018-12-11,K200,BROAD_WEAKNESS,0.00350937901524939,0.009564400360936852,-0.03161876340028613,-0.09513181239324153,0.2694300518134715,0.0,0.0,0.04261396023125395
2018-12-18,K200,BROAD_WEAKNESS,-0.01634881943082389,0.03001722427077462,-0.0350052955658543,-0.10417209684673756,0.6822916666666666,0.125,0.0,0.0694225215492101
2018-12-26,K200,BROAD_WEAKNESS,-0.010153482282044789,0.07411176724217942,-0.01896655694982774,-0.1324976701780226,0.4322916666666667,0.0,0.0,0.03805073441337155
2019-01-04,K200,DEFENSIVE_WEAKNESS,0.033245719952739984,0.09831387644809857,0.006853191904097056,-0.1078181129853295,0.296875,0.125,0.125,0.03157056061694425
2019-01-11,K200,BROAD_WEAKNESS,0.023839533895444888,0.060132891560079116,-0.006408355418423217,-0.033143456713832675,0.3678756476683937,0.25,0.0,0.034930830402252
2019-01-18,K200,MIXED,0.025760815465027505,0.04939100948530917,-0.0038465567770915587,0.00794831084958858,0.3575129533678756,0.0,0.0,0.07383971783804895
2019-01-25,K200,OTHER_UPTREND,0.012149944837478914,0.024720404853795334,-0.002160378106687122,0.07467935854964125,0.4145077720207253,0.25,0.0,0.07338628894183555
2019-02-01,K200,OTHER_UPTREND,-0.0026732828615621753,-0.02030442391883988,-0.02030442391884002,0.051814778279894114,0.6528497409326425,0.25,0.0,0.07191334211937986
2019-02-13,K200,OTHER_UPTREND,0.013465397196028059,-0.025441375504295222,-0.031537190295420015,0.059859739996728445,0.4455958549222797,0.125,0.0,0.03602078413905921
2019-02-20,K200,OTHER_UPTREND,0.001645743679489042,-0.02209245044256344,-0.044404661092482534,0.07064726779408881,0.4791666666666667,0.0,0.0,0.04269605449388665
2019-02-27,K200,OTHER_UPTREND,-0.032322554922142595,-0.049571865836503054,-0.04957186583650319,0.0641025654435885,0.375,0.25,0.0,0.0315128324329025
2019-03-07,K200,MIXED,-0.007902681856415697,0.01978542281541366,-0.017825475836085958,0.02332653241541749,0.6041666666666666,0.375,0.0,0.023970910122304998
2019-03-14,K200,OTHER_UPTREND,0.016948019567385144,0.03385700264778929,-0.01000183530204235,0.043043224264301294,0.2694300518134715,0.375,0.0,0.0095389268381834
2019-03-21,K200,OTHER_UPTREND,-0.02650072014584582,0.012020208468859823,-0.026500720145845924,0.05701128800575139,0.3782383419689119,0.125,0.375,0.007681214035006101
2019-03-28,K200,OTHER_UPTREND,0.038293498483394244,0.027438480462044546,0.0053696543162495836,0.0461022647031184,0.2124352331606217,0.0,0.375,0.0119165620659987
2019-04-04,K200,CONCENTRATED_TREND,0.0057868417447371236,-0.008957062240528047,-0.015509977984347056,0.09730262292996295,0.3160621761658031,0.125,0.0,0.10615245585512265
2019-04-11,K200,OTHER_UPTREND,-0.0045316285242651974,-0.06847013751993772,-0.06847013751993836,0.06814140938848823,0.3678756476683937,0.125,0.0,0.034310350463287745
2019-04-18,K200,OTHER_UPTREND,-0.011669319985695118,-0.0765796064612649,-0.07740122509629277,0.038542617380840305,0.5181347150259067,0.0,0.0,0.03788176127374095
2019-04-25,K200,MIXED,0.001513432250268709,-0.06793839703469108,-0.06845853641807609,0.0006460724418624331,0.2953367875647668,0.0,0.0,0.0713045136314851
2019-05-03,K200,MIXED,-0.05461161905567854,-0.05705154682913298,-0.08010152877175636,-0.009869547895971387,0.421875,0.0,0.0,0.0700116440130991
2019-05-13,K200,DEFENSIVE_WEAKNESS,-0.013197716607650511,0.015858095292166568,-0.02696236830266141,-0.06143312020752445,0.6683937823834197,0.0,0.125,0.045496990539387945
2019-05-20,K200,DEFENSIVE_WEAKNESS,-0.0024206912479397317,0.022788686214784495,-0.013948743255530305,-0.08612573980510274,0.3264248704663212,0.0,0.5,0.046111621795360005
2019-05-27,K200,DEFENSIVE_WEAKNESS,0.013211507443018439,0.0388904291632122,-0.011556025577567186,-0.08983584413528567,0.1502590673575129,0.0,0.5,0.0264377595039415
2019-06-03,K200,DEFENSIVE_WEAKNESS,0.018486680526340296,0.0269125883823451,-0.0012850821462566664,-0.04700806960516468,0.5544041450777202,0.0,0.375,0.0359780904541039
2019-06-11,K200,MIXED,-0.006465356074823641,-0.02260865733650829,-0.022608657336508187,-0.021658893733899065,0.2176165803108808,0.125,0.0,0.038386492807998204
2019-06-18,K200,BROAD_WEAKNESS,0.01328418094774537,0.004205037544755519,-0.016248352647178055,-0.04418341552505911,0.5416666666666666,0.125,0.0,0.02289681351568125
2019-06-25,K200,MIXED,0.0015297306426777367,-0.0030390348223480893,-0.02914536134108081,-0.005121169600597275,0.2864583333333333,0.125,0.0,0.054065035761798594
2019-07-02,K200,BROAD_WEAKNESS,-0.030628239027986354,-0.031320188286823834,-0.03518538803013771,-0.04034771624070588,0.2708333333333333,0.125,0.0,0.01629992865114255
2019-07-09,K200,DEFENSIVE_WEAKNESS,0.020791213155242502,-0.05861261378426193,-0.05861261378426197,-0.07509246928022983,0.390625,0.0,0.25,0.0367139461512445
2019-07-16,K200,DEFENSIVE_WEAKNESS,0.0059746140159028975,-0.07852308518020662,-0.08311121803033439,-0.051564562578502504,0.3645833333333333,0.0,0.125,0.03065119226508605
2019-07-23,K200,DEFENSIVE_WEAKNESS,-0.026881026649603408,-0.06515732124116054,-0.08855673970797517,-0.03463284872904482,0.265625,0.0,0.25,0.03602163304531015
2019-07-30,K200,BROAD_WEAKNESS,-0.057940160104217854,-0.04979907599666204,-0.0633794168518016,-0.0620025045093584,0.4375,0.0,0.0,0.04113026983844685
2019-08-06,K200,DEFENSIVE_WEAKNESS,-0.0007986599919439046,0.03348329674236595,-0.005773791130068151,-0.06530502359050983,0.796875,0.0,0.5,0.0249012944771853
2019-08-13,K200,DEFENSIVE_WEAKNESS,0.020565993358530318,0.06779184888467983,-0.003659660636791018,-0.05356068926339752,0.484375,0.0,0.5,0.023798226752785055
2019-08-21,K200,DEFENSIVE_WEAKNESS,-0.010893951835440558,0.06819008679166273,-0.023737469358152907,-0.031752396184140386,0.296875,0.0,0.625,0.0296803281539738
2019-08-28,K200,DEFENSIVE_WEAKNESS,0.02462867007342357,0.05906340326269681,-0.004471708917794248,-0.05478811282750018,0.1875,0.0,0.625,0.01749427831332715
2019-09-04,K200,BROAD_WEAKNESS,0.032371833795806354,0.02087737703668121,0.008725668804272502,-0.049088007326079874,0.15625,0.375,0.0,0.01943507864602695
2019-09-11,K200,MIXED,0.02094661816434574,0.011782134502823836,-0.012801514592937102,-0.01191693348829903,0.6041666666666666,0.25,0.0,0.01504154432046525
2019-09-20,K200,MIXED,-0.01934493634635065,0.0021532923913907018,-0.033055727064321916,-0.0044450666573661035,0.4791666666666667,0.25,0.0,0.0156378188891464
2019-09-27,K200,MIXED,-0.012315763231336806,0.024706697352663565,-0.01398125724950472,-0.0251952022419345,0.296875,0.25,0.0,0.02495324290216065
2019-10-07,K200,MIXED,0.02317418437707643,0.0626722371121699,0.0032861649819351246,-0.0067800905333965655,0.225130890052356,0.125,0.0,0.0357082245585206
2019-10-15,K200,MIXED,0.011230560274732295,0.03636992010430072,-0.004092637755856443,-0.004461482741019651,0.518324607329843,0.125,0.0,0.04365454619046085
2019-10-22,K200,MIXED,0.0027246521545528043,0.031947557182322305,-0.0037048249600062366,0.0007399377246719574,0.3612565445026178,0.0,0.0,0.0489670491499717
2019-10-29,K200,MIXED,0.024278088704787544,0.01368746977692544,-0.0063721616717135054,0.031185942760171947,0.3507853403141361,0.25,0.0,0.08102282216542706
2019-11-05,K200,BROAD_EXPANSION,-0.0021505119986257155,-0.02762754043027652,-0.027627540430276043,0.12118266995277138,0.6230366492146597,0.5,0.0,0.0897791264318803
2019-11-12,K200,BROAD_EXPANSION,0.0069154711848440345,-0.017220361437185035,-0.03626740730518219,0.11966578543556228,0.4816753926701571,0.5,0.0,0.06591123840622415
2019-11-19,K200,OTHER_UPTREND,-0.015018342307183552,0.024173481177063177,-0.042886299521460836,0.10468975965117644,0.4947916666666667,0.25,0.0,0.0396561289593155
2019-11-26,K200,ROTATION,-0.017468564925215625,0.03719842359370119,-0.028292869208909166,0.10008340634114243,0.5364583333333334,0.125,0.0,0.049091399609199504
2019-12-03,K200,OTHER_UPTREND,0.00852934439548718,0.046599356557304045,-0.01101675111582523,0.05488608654378857,0.1822916666666666,0.0,0.375,0.041841916586234346
2019-12-10,K200,MIXED,0.049325894543867474,0.055299569742591155,0.0036127055425194676,0.030523633488003687,0.2864583333333333,0.0,0.625,0.03273721854662085
2019-12-17,K200,BROAD_EXPANSION,-0.002491822524471468,0.02623644180943148,-0.019865891486794518,0.059169122380427375,0.7864583333333334,0.625,0.0,0.018739345153384053
2019-12-24,K200,OTHER_UPTREND,-0.008563121236083254,-0.0046592822329720165,-0.017417470206903984,0.07737154486075615,0.2916666666666667,0.5,0.0,0.02423466111007465
2020-01-03,K200,OTHER_UPTREND,0.01691308765395932,-0.004975940086768343,-0.023472236557983694,0.08146494794772208,0.4973821989528796,0.25,0.0,0.0127682331691115
2020-01-10,K200,BROAD_EXPANSION,0.020427282632043797,0.009447041519188083,-0.03971364387207643,0.07484715329931269,0.7120418848167539,0.625,0.0,0.023448729201153748
2020-01-17,K200,OTHER_UPTREND,-0.03252265764759966,-0.01676259975046033,-0.05893700367261401,0.08462244217384396,0.4136125654450261,0.625,0.0,0.032759265771707104
2020-01-28,K200,OTHER_UPTREND,-0.008878537121920046,-0.032816192006408125,-0.04361700517894174,0.046496299413193665,0.5235602094240838,0.0,0.625,0.019652190197011546
2020-02-04,K200,MIXED,0.03165335308972014,-0.06749746114570959,-0.07894146115101397,0.012620453965251466,0.6282722513089005,0.0,0.625,0.040748679410776756
2020-02-11,K200,OTHER_UPTREND,-0.006067453515082376,-0.11858032408675662,-0.12295679923426395,0.0469247108929185,0.4659685863874345,0.125,0.25,0.022972990026261554
2020-02-18,K200,MIXED,-0.04831893102679745,-0.24185366459307614,-0.2418536645930761,0.03342591672698858,0.4031413612565445,0.0,0.25,0.026833274281659644
2020-02-25,K200,MIXED,-0.044418162495839256,-0.22688851437466415,-0.3019998777134213,-0.001512491675178529,0.5520833333333334,0.0,0.125,0.021361538213195294
2020-03-03,K200,MIXED,-0.024861031207080622,-0.12843603333358328,-0.26955484617659475,-0.028899744202728783,0.5729166666666666,0.0,0.125,0.01767745377018865
2020-03-10,K200,DEFENSIVE_WEAKNESS,-0.14507658683877328,-0.0743481485319651,-0.25093224945405423,-0.061050918057027004,0.5729166666666666,0.0,0.25,0.024795810418983953
2020-03-17,K200,DEFENSIVE_WEAKNESS,-0.029533573250770474,0.09987425552269649,-0.12381888363995264,-0.23500453186831316,0.8958333333333334,0.0,0.25,0.020846637894675897
2020-03-24,K200,DEFENSIVE_WEAKNESS,0.07727114685905022,0.1551678790499614,0.030569555701011275,-0.25574302526925885,0.7083333333333334,0.0,0.5,0.040910091279667354
2020-03-31,K200,DEFENSIVE_WEAKNESS,0.035654554827727496,0.10110036633349422,-0.04335175159402049,-0.19130851201980448,0.703125,0.0,0.375,0.012390023881886002
2020-04-07,K200,DEFENSIVE_WEAKNESS,0.015833599952668666,0.05080485290404331,-0.010774518132533384,-0.17640451957473458,0.3141361256544502,0.0,0.375,0.04205392945199355
2020-04-14,K200,BROAD_WEAKNESS,0.0192543722594375,0.03637615889914692,-0.0012932701092437382,-0.18011211967288476,0.25,0.375,0.0,0.05947795224444395
2020-04-22,K200,BROAD_WEAKNESS,0.026849582610062185,0.047655962387193856,-0.00484415432273988,-0.1362337181416462,0.40625,0.375,0.0,0.0698463833887258
2020-04-29,K200,BROAD_WEAKNESS,-0.011651557460708206,0.05779601036233178,-0.029799571916413803,-0.10509652023547922,0.3298429319371728,0.25,0.0,0.05877462091151385
2020-05-11,K200,BROAD_WEAKNESS,0.0018850993028074225,0.13697802812361662,-0.006671759793970167,-0.14266118769515024,0.3141361256544502,0.25,0.0,0.056141954624343154
2020-05-18,K200,BROAD_WEAKNESS,0.03034782411540394,0.05438602974959437,0.017223900073969345,-0.13580153488290125,0.3455497382198952,0.625,0.0,0.05258553417466535
2020-05-25,K200,BROAD_WEAKNESS,0.0367882498870477,0.0711692233831097,0.0179302021747898,-0.06436616512926885,0.3894736842105263,0.375,0.0,0.0659497834438859
2020-06-01,K200,MIXED,0.06233191682435535,0.01866615621461974,-0.012980533502019775,0.01514504369858205,0.6473684210526316,0.5,0.0,0.06519225244788344
2020-06-08,K200,BROAD_EXPANSION,-0.07089352125605698,-0.001320963377731694,-0.07089352125605708,0.10591517172366505,0.7263157894736842,0.375,0.0,0.045066417814504045
2020-06-15,K200,OTHER_UPTREND,0.04674838951943036,0.07188215233462497,0.0320628830441656,0.201877191771215,0.6822916666666666,0.25,0.0,0.01533067412139065
2020-06-22,K200,OTHER_UPTREND,-0.014029643247893481,0.02797602509594601,-0.014029643247893353,0.29634882795563255,0.2291666666666666,0.5,0.0,0.012386688441431357
2020-06-29,K200,CONCENTRATED_TREND,0.04148803687526356,0.05176780546067623,0.0069968586318027715,0.18648078536333834,0.125,0.375,0.125,0.1052936285832234
2020-07-06,K200,CONCENTRATED_TREND,-0.0027900700184819,0.0276426008704393,-0.019304169613156286,0.19316381913063063,0.15625,0.375,0.125,0.09130583506751135
2020-07-13,K200,CONCENTRATED_TREND,0.0038717842162992234,0.09398745509468351,-0.001198483902885794,0.17128908571952794,0.1979166666666666,0.75,0.0,0.09105980450932914
2020-07-20,K200,OTHER_UPTREND,0.008789945537546681,0.07702371384591528,-0.0005197861339372167,0.1536119896231849,0.3958333333333333,0.5,0.0,0.1046039502440187
2020-07-27,K200,BROAD_EXPANSION,0.01759862721901851,0.0727622114655941,0.016739417620016406,0.13332292858842143,0.6145833333333334,0.625,0.0,0.0528003887956649
2020-08-03,K200,OTHER_UPTREND,0.06159004363149097,0.042349120852820915,0.012363045396359462,0.16686363501965706,0.4635416666666667,0.625,0.0,0.047951589625323296
2020-08-10,K200,BROAD_EXPANSION,-0.011694592815794554,0.001746920588670633,-0.04522093503361391,0.23640008028318493,0.734375,0.625,0.0,0.08248812727560506
2020-08-18,K200,BROAD_EXPANSION,0.004798426410450342,0.03120904775970359,-0.033923058574919174,0.18594988622987096,0.796875,0.625,0.0,0.061333434544371596
2020-08-25,K200,CONCENTRATED_TREND,-0.011250561283589562,-0.020483291645349788,-0.0204832916453499,0.14935772045569418,0.2198952879581152,0.625,0.0,0.09462724476452225
2020-09-01,K200,CONCENTRATED_TREND,0.02023835954824615,-0.009595557512812257,-0.03331892035236739,0.0697473953169725,0.2368421052631578,0.375,0.0,0.0879244117944362
