universe,base_k,base_rank,base_state,base_role,factor_method,period,n_high,n_low,base_distance_z,factor_distance_z,MKT_FWD_20D_high,MKT_FWD_20D_low,MKT_FWD_20D_diff,MKT_FWD_DD20_high,MKT_FWD_DD20_low,MKT_FWD_DD20_diff,NEXT_UP_high,NEXT_UP_low,NEXT_UP_diff,NEXT_DOWN_high,NEXT_DOWN_low,NEXT_DOWN_diff
KOSDAQ_PLUS_KOSPI_EX_K200,4,2,B2,REPAIR_MID,KMEANS,TRAIN,18,48,1.3416468079316164,2.8692812059095822,0.03851979355086908,0.005556704882205491,0.03296308866866359,-0.011989241519147976,-0.053509417787902504,0.041520176268754524,0.2777777777777778,0.125,0.1527777777777778,0.0,0.020833333333333332,-0.020833333333333332
KOSDAQ_PLUS_KOSPI_EX_K200,4,2,B2,REPAIR_MID,SCORE_MEDIAN,TRAIN,33,33,1.311337351561315,1.6023960012559308,-0.0007873232967174465,0.029880599607672205,-0.03066792290438965,-0.046565209668251416,-0.03780625703368748,-0.008758952634563937,0.24242424242424243,0.09090909090909091,0.15151515151515152,0.0,0.030303030303030304,-0.030303030303030304
KOSDAQ_PLUS_KOSPI_EX_K200,4,2,B2,REPAIR_MID,SCORE_MEDIAN,VALID_2023_2024,8,12,1.4320923260107103,2.700224835815297,0.004041484483069049,0.029164823340150452,-0.025123338857081404,-0.040284461064556146,-0.045533010769588135,0.005248549705031989,0.25,0.08333333333333333,0.16666666666666669,0.0,0.0,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,4,3,B3,REPAIR_MID,KMEANS,TRAIN,67,73,1.022125977586132,2.4323436441028803,-0.015427900611393992,-0.00567709302625021,-0.009750807585143783,-0.05437597028016134,-0.04341880920523388,-0.01095716107492746,0.29850746268656714,0.136986301369863,0.16152116131670413,0.05970149253731343,0.1095890410958904,-0.04988754855857697
KOSDAQ_PLUS_KOSPI_EX_K200,4,3,B3,REPAIR_MID,KMEANS,VALID_2023_2024,24,31,1.1426942909124196,2.9208681385950688,0.01350670428981996,-0.00510980030700801,0.018616504596827968,-0.027311033698759594,-0.049527096220288495,0.0222160625215289,0.25,0.0967741935483871,0.1532258064516129,0.0,0.12903225806451613,-0.12903225806451613
KOSDAQ_PLUS_KOSPI_EX_K200,4,3,B3,REPAIR_MID,SCORE_MEDIAN,TRAIN,72,68,1.5459457624023276,2.082123180850627,-0.009791687463188646,-0.01092787697838353,0.0011361895151948843,-0.04244795081713605,-0.055242803263515994,0.012794852446379942,0.2777777777777778,0.14705882352941177,0.13071895424836602,0.027777777777777776,0.14705882352941177,-0.119281045751634
KOSDAQ_PLUS_KOSPI_EX_K200,4,3,B3,REPAIR_MID,SCORE_MEDIAN,VALID_2023_2024,30,25,1.6180950795208093,2.0410691735927515,-0.0034623127686926685,0.010785059059968427,-0.014247371828661096,-0.03967617353759052,-0.04002078341885831,0.0003446098812677906,0.23333333333333334,0.08,0.15333333333333332,0.03333333333333333,0.12,-0.08666666666666667
KOSDAQ_PLUS_KOSPI_EX_K200,4,3,B3,REPAIR_MID,SCORE_MEDIAN,STRESS_2025,16,8,1.744754597036083,1.95380239217492,0.016213230718409327,0.020578682317572226,-0.004365451599162899,-0.027459842730157842,-0.04551419180206578,0.018054349071907935,0.4375,0.0,0.4375,0.0,0.125,-0.125
KOSDAQ_PLUS_KOSPI_EX_K200,4,4,B4,STRONG,KMEANS,TRAIN,63,59,0.7642643224100907,2.376899638295113,-0.001030124754317154,0.008097886062589772,-0.009128010816906926,-0.0376343134326591,-0.026287746378338757,-0.011346567054320342,0.0,0.0,0.0,0.30158730158730157,0.3050847457627119,-0.0034974441754103136
KOSDAQ_PLUS_KOSPI_EX_K200,4,4,B4,STRONG,KMEANS,VALID_2023_2024,9,12,1.415744338567445,3.7902177946143727,-0.014759059684733221,-0.005063511680130791,-0.009695548004602431,-0.04755378108106846,-0.034028814942040464,-0.013524966139027997,0.0,0.0,0.0,0.3333333333333333,0.5,-0.16666666666666669
KOSDAQ_PLUS_KOSPI_EX_K200,4,4,B4,STRONG,KMEANS,STRESS_2025,12,9,1.1358672519834059,4.753998930777959,0.04250988448812564,0.023974107696029923,0.01853577679209572,-0.013858186461722773,-0.023918578040079134,0.010060391578356361,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,4,4,B4,STRONG,SCORE_MEDIAN,TRAIN,65,57,0.8760683639379302,2.0063108658646907,-0.004101823754922271,0.011920981793697605,-0.016022805548619876,-0.03910779991150667,-0.02420932961985222,-0.014898470291654448,0.0,0.0,0.0,0.23076923076923078,0.38596491228070173,-0.15519568151147095
KOSDAQ_PLUS_KOSPI_EX_K200,4,4,B4,STRONG,SCORE_MEDIAN,VALID_2023_2024,11,10,1.3499316432235564,2.6154310483906738,-0.00401731686270101,-0.014940319183445738,0.010923002320744727,-0.039825208371493274,-0.039825251694767576,4.332327430134342e-08,0.0,0.0,0.0,0.36363636363636365,0.5,-0.13636363636363635
KOSDAQ_PLUS_KOSPI_EX_K200,4,4,B4,STRONG,SCORE_MEDIAN,STRESS_2025,13,8,1.2228952226752126,4.519234927199208,0.052598885402321355,0.005262509111449912,0.047336376290871444,-0.013274941424991091,-0.02612390017206266,0.01284895874707157,0.0,0.0,0.0,0.3076923076923077,0.375,-0.06730769230769229
KOSDAQ_PLUS_KOSPI_EX_K200,5,2,B2,REPAIR_MID,KMEANS,TRAIN,12,45,1.4015943922614016,3.3660567005742,0.06054266611074672,0.004935935255618947,0.055606730855127774,-0.008006678169277614,-0.0564461430758058,0.04843946490652819,0.4166666666666667,0.15555555555555556,0.2611111111111111,0.0,0.022222222222222223,-0.022222222222222223
KOSDAQ_PLUS_KOSPI_EX_K200,5,2,B2,REPAIR_MID,SCORE_MEDIAN,TRAIN,42,15,1.2040452697579744,1.4221901322408932,0.006387954245453003,0.0453556667681858,-0.0389677125227328,-0.057220611400690805,-0.015526059840905238,-0.04169455155978557,0.19047619047619047,0.26666666666666666,-0.0761904761904762,0.023809523809523808,0.0,0.023809523809523808
KOSDAQ_PLUS_KOSPI_EX_K200,5,4,B4,REPAIR_MID,KMEANS,TRAIN,60,65,1.3024308118177046,2.460066206601373,-0.00723512603008243,-0.005667526526754219,-0.001567599503328211,-0.04965018498855219,-0.04297787521509032,-0.006672309773461872,0.26666666666666666,0.15384615384615385,0.11282051282051281,0.08333333333333333,0.12307692307692308,-0.039743589743589755
KOSDAQ_PLUS_KOSPI_EX_K200,5,4,B4,REPAIR_MID,KMEANS,VALID_2023_2024,22,25,1.0956912490587576,3.1995574005750003,0.015245763751406566,-0.00786490882863161,0.023110672580038176,-0.02728167414927932,-0.05345572872086655,0.026174054571587228,0.22727272727272727,0.08,0.14727272727272728,0.0,0.12,-0.12
KOSDAQ_PLUS_KOSPI_EX_K200,5,4,B4,REPAIR_MID,SCORE_MEDIAN,TRAIN,63,62,1.7736266792199022,2.0569537322226608,-0.004540377787264585,-0.008329886862037115,0.00378950907477253,-0.04101953789662384,-0.051424872593656454,0.010405334697032614,0.2857142857142857,0.12903225806451613,0.15668202764976957,0.047619047619047616,0.16129032258064516,-0.11367127496159754
KOSDAQ_PLUS_KOSPI_EX_K200,5,4,B4,REPAIR_MID,SCORE_MEDIAN,VALID_2023_2024,30,17,1.8437641915206457,2.3975570321802264,0.0010925566761223308,0.00623572832538144,-0.005143171649259109,-0.0417419861815082,-0.040254733168268386,-0.001487253013239813,0.23333333333333334,0.0,0.23333333333333334,0.06666666666666667,0.058823529411764705,0.00784313725490196
KOSDAQ_PLUS_KOSPI_EX_K200,5,5,B5,STRONG,KMEANS,TRAIN,62,48,0.7480895463497854,2.350336428860545,-0.0014344200668806202,0.010791867988304867,-0.012226288055185486,-0.03700473894841354,-0.025515074483161565,-0.011489664465251972,0.0,0.0,0.0,0.2903225806451613,0.2916666666666667,-0.0013440860215053752
KOSDAQ_PLUS_KOSPI_EX_K200,5,5,B5,STRONG,KMEANS,VALID_2023_2024,12,11,1.0355303797895774,3.1498406753294814,-0.010307786235135652,-0.008116698541746807,-0.002191087693388844,-0.044144523869810375,-0.03504648742539232,-0.009098036444418055,0.0,0.0,0.0,0.4166666666666667,0.2727272727272727,0.14393939393939398
KOSDAQ_PLUS_KOSPI_EX_K200,5,5,B5,STRONG,KMEANS,STRESS_2025,12,9,1.035471078664348,4.210748537284963,0.03432789563834185,0.019860382513875587,0.014467513124466262,-0.015348121329855698,-0.02751627273760228,0.012168151407746582,0.0,0.0,0.0,0.25,0.3333333333333333,-0.08333333333333331
KOSDAQ_PLUS_KOSPI_EX_K200,5,5,B5,STRONG,SCORE_MEDIAN,TRAIN,59,51,1.090728787706982,2.055515118853342,-0.007076324108482117,0.016599583170440784,-0.0236759072789229,-0.040718077829852435,-0.021895113686903927,-0.018822964142948508,0.0,0.0,0.0,0.22033898305084745,0.37254901960784315,-0.1522100365569957
KOSDAQ_PLUS_KOSPI_EX_K200,5,5,B5,STRONG,SCORE_MEDIAN,VALID_2023_2024,11,12,1.522986037941363,2.395121996777565,-0.00401731686270101,-0.014065552774260965,0.010048235911559955,-0.039825208371493274,-0.03976402966921783,-6.11787022754412e-05,0.0,0.0,0.0,0.36363636363636365,0.3333333333333333,0.03030303030303033
KOSPI_ALL,3,2,B2,REPAIR_MID,KMEANS,TRAIN,24,112,1.1172530661442308,3.55133302897688,0.012615813728008305,0.0009583573950744695,0.011657456332933835,-0.029589727972998664,-0.035550877943946235,0.005961149970947571,0.375,0.14285714285714285,0.23214285714285715,0.0,0.008928571428571428,-0.008928571428571428
KOSPI_ALL,3,2,B2,REPAIR_MID,KMEANS,VALID_2023_2024,11,31,0.7211323511194319,2.746504512046843,0.0028841114084702173,0.008393060891913934,-0.0055089494834437164,-0.033060964515401366,-0.03321532191460831,0.00015435739920694608,0.36363636363636365,0.12903225806451613,0.23460410557184752,0.0,0.03225806451612903,-0.03225806451612903
KOSPI_ALL,3,2,B2,REPAIR_MID,SCORE_MEDIAN,TRAIN,68,68,1.123030845459075,2.128078897015445,-0.001885906944455192,0.007917018087404307,-0.0098029250318595,-0.03599252011943017,-0.033005300484598446,-0.002987219634831721,0.20588235294117646,0.16176470588235295,0.04411764705882351,0.0,0.014705882352941176,-0.014705882352941176
KOSPI_ALL,3,2,B2,REPAIR_MID,SCORE_MEDIAN,VALID_2023_2024,23,19,0.6579021665349482,1.7905497276751587,-0.00790548841403066,0.024933491929747868,-0.03283898034377852,-0.036661748685585006,-0.0289539668028325,-0.007707781882752507,0.17391304347826086,0.21052631578947367,-0.03661327231121281,0.043478260869565216,0.0,0.043478260869565216
KOSPI_ALL,3,3,B3,STRONG,KMEANS,TRAIN,69,123,0.7890942579968416,2.7111725684127816,0.004682785845728149,-0.0008398387587356991,0.005522624604463848,-0.026149514722713988,-0.027949261208373686,0.0017997464856596979,0.0,0.0,0.0,0.13043478260869565,0.13821138211382114,-0.007776599505125492
KOSPI_ALL,3,3,B3,STRONG,KMEANS,VALID_2023_2024,26,28,0.4649017477367029,2.9478300476466877,0.0005784541398061273,-0.0007906019496575137,0.001369056089463641,-0.02868792864083295,-0.030646102288310464,0.001958173647477513,0.0,0.0,0.0,0.11538461538461539,0.17857142857142858,-0.06318681318681318
KOSPI_ALL,3,3,B3,STRONG,KMEANS,STRESS_2025,24,16,1.6812771294460762,3.03346969919041,0.05300754180281353,0.06722202454849989,-0.01421448274568636,-0.02066388199012911,-0.02824158291168276,0.0075777009215536525,0.0,0.0,0.0,0.08333333333333333,0.0625,0.02083333333333333
KOSPI_ALL,3,3,B3,STRONG,SCORE_MEDIAN,TRAIN,96,96,0.8442461621540933,1.8931673675748408,0.004711450698707612,-0.0024217417817206204,0.007133192480428232,-0.026272838238539195,-0.028332116391640266,0.002059278153101071,0.0,0.0,0.0,0.125,0.14583333333333334,-0.020833333333333343
KOSPI_ALL,3,3,B3,STRONG,SCORE_MEDIAN,VALID_2023_2024,32,22,0.48175700820416023,1.7473493364527102,-0.0009547019773168113,0.0010660643781221276,-0.002020766355438939,-0.031978699523998344,-0.026393573816654668,-0.0055851257073436765,0.0,0.0,0.0,0.15625,0.13636363636363635,0.019886363636363646
KOSPI_ALL,3,3,B3,STRONG,SCORE_MEDIAN,STRESS_2025,29,11,1.9453026417769357,3.170036572885748,0.06445545972672692,0.04350227854258568,0.020953181184141238,-0.020547721541289327,-0.031992233604784766,0.011444512063495439,0.0,0.0,0.0,0.06896551724137931,0.09090909090909091,-0.021943573667711602
KOSPI_ALL,4,2,B2,REPAIR_MID,KMEANS,TRAIN,25,68,1.268314939651236,2.9935958802183547,0.0010155888054523194,0.00637401509648796,-0.005358426291035641,-0.029729699953932105,-0.035246521198694106,0.0055168212447620005,0.28,0.17647058823529413,0.1035294117647059,0.0,0.014705882352941176,-0.014705882352941176
KOSPI_ALL,4,2,B2,REPAIR_MID,KMEANS,VALID_2023_2024,8,16,1.0345874126132444,3.1192839386654385,-0.005260448610969562,0.005082949965997331,-0.010343398576966895,-0.04188804225197986,-0.03229628016202831,-0.00959176208995155,0.25,0.0625,0.1875,0.0,0.0,0.0
KOSPI_ALL,4,2,B2,REPAIR_MID,SCORE_MEDIAN,TRAIN,47,46,1.0516801040375743,1.827934526377354,0.0021345972989422826,0.007793405948852216,-0.005658808649909934,-0.03358200448180406,-0.03394895064597197,0.0003669461641679084,0.2127659574468085,0.1956521739130435,0.017113783533765026,0.0,0.021739130434782608,-0.021739130434782608
KOSPI_ALL,4,2,B2,REPAIR_MID,SCORE_MEDIAN,VALID_2023_2024,11,13,1.2810585254388918,2.088176572111683,-0.005136338993989118,0.007364872269390853,-0.012501211263379972,-0.0414075692270079,-0.030489350700861926,-0.010918218526145971,0.2727272727272727,0.0,0.2727272727272727,0.0,0.0,0.0
KOSPI_ALL,4,3,B3,REPAIR_MID,KMEANS,TRAIN,45,91,1.1920975098370759,2.8536129661513,0.013600623827518395,-0.007573973742038694,0.02117459756955709,-0.024911563149717805,-0.0333871272932063,0.008475564143488497,0.2,0.18681318681318682,0.013186813186813195,0.06666666666666667,0.14285714285714285,-0.07619047619047618
KOSPI_ALL,4,3,B3,REPAIR_MID,KMEANS,VALID_2023_2024,21,31,1.0007788970023541,3.103589035155185,0.0017460526513133861,0.014408582714625683,-0.012662530063312296,-0.033590360579401055,-0.023933369457414717,-0.009656991121986338,0.14285714285714285,0.1935483870967742,-0.05069124423963134,0.0,0.12903225806451613,-0.12903225806451613
KOSPI_ALL,4,3,B3,REPAIR_MID,KMEANS,STRESS_2025,9,9,1.235800234165119,2.259858096911554,0.03029378195143571,0.03752811699349892,-0.007234335042063212,-0.03208768668436756,-0.04385468624726512,0.011766999562897562,0.2222222222222222,0.2222222222222222,0.0,0.0,0.1111111111111111,-0.1111111111111111
KOSPI_ALL,4,3,B3,REPAIR_MID,SCORE_MEDIAN,TRAIN,68,68,0.7499071680473581,1.990797443693852,0.007727503906855845,-0.008862850058138099,0.016590353964993945,-0.024650123766457185,-0.03651530160735273,0.011865177840895545,0.2647058823529412,0.11764705882352941,0.14705882352941177,0.10294117647058823,0.1323529411764706,-0.02941176470588236
KOSPI_ALL,4,3,B3,REPAIR_MID,SCORE_MEDIAN,VALID_2023_2024,29,23,0.8461072015207401,2.2041583810254486,-1.3609001546096499e-05,0.021031644820687576,-0.021045253822233673,-0.02944197310003069,-0.02580499154114732,-0.0036369815588833676,0.20689655172413793,0.13043478260869565,0.07646176911544228,0.06896551724137931,0.08695652173913043,-0.017991004497751123
KOSPI_ALL,4,4,B4,STRONG,KMEANS,TRAIN,44,55,0.5214424298238584,2.6464098047531563,0.0002761721511841025,0.004293760557979907,-0.004017588406795804,-0.029270231231509656,-0.024486952829203146,-0.0047832784023065095,0.0,0.0,0.0,0.3181818181818182,0.2909090909090909,0.027272727272727282
KOSPI_ALL,4,4,B4,STRONG,KMEANS,VALID_2023_2024,11,10,0.6271541612022632,3.1089827511596533,-0.0029221804745788098,-0.02101582125565043,0.018093640781071618,-0.0281218441453206,-0.039334394976727166,0.011212550831406567,0.0,0.0,0.0,0.36363636363636365,0.5,-0.13636363636363635
KOSPI_ALL,4,4,B4,STRONG,KMEANS,STRESS_2025,19,8,1.3819676161010286,3.042447427618416,0.06123388837020151,0.10770736259953821,-0.0464734742293367,-0.01488166901427757,-0.010856888307781552,-0.004024780706496018,0.0,0.0,0.0,0.15789473684210525,0.0,0.15789473684210525
KOSPI_ALL,4,4,B4,STRONG,SCORE_MEDIAN,TRAIN,56,43,0.7223794901969547,1.8082758826551595,0.001940395204357346,0.0032475877650461403,-0.0013071925606887942,-0.027182983716589223,-0.025870360271246545,-0.0013126234453426783,0.0,0.0,0.0,0.23214285714285715,0.3953488372093023,-0.16320598006644516
KOSPI_ALL,4,4,B4,STRONG,SCORE_MEDIAN,VALID_2023_2024,12,9,0.5927216209726383,1.7931588760378911,-0.004113900652714666,-0.021437265549366133,0.017323364896651466,-0.030051881578963834,-0.038006850713136926,0.007954969134173092,0.0,0.0,0.0,0.4166666666666667,0.4444444444444444,-0.027777777777777735
KOSPI_ALL,5,2,B2,REPAIR_MID,KMEANS,TRAIN,18,62,1.5119867416968318,3.1216721175276567,0.006104527435908059,0.007273586508034379,-0.0011690590721263197,-0.029475049935701172,-0.03533479367594307,0.005859743740241896,0.2777777777777778,0.1935483870967742,0.0842293906810036,0.0,0.016129032258064516,-0.016129032258064516
KOSPI_ALL,5,2,B2,REPAIR_MID,KMEANS,VALID_2023_2024,8,15,1.0835448045345144,4.404253359667357,-0.005260448610969562,0.0002514040494851269,-0.0055118526604546894,-0.04188804225197986,-0.03459890298615198,-0.007289139265827881,0.25,0.0,0.25,0.0,0.0,0.0
KOSPI_ALL,5,2,B2,REPAIR_MID,SCORE_MEDIAN,TRAIN,52,28,0.7412210755314044,1.7155644037578137,-0.0008537478616591776,0.02161566950538407,-0.022469417367043245,-0.04069599247832675,-0.021611303495646463,-0.019084688982680283,0.21153846153846154,0.21428571428571427,-0.0027472527472527375,0.019230769230769232,0.0,0.019230769230769232
KOSPI_ALL,5,2,B2,REPAIR_MID,SCORE_MEDIAN,VALID_2023_2024,11,12,1.3684033994132039,3.025132862754253,-0.015710967402957136,0.011209009440587408,-0.026919976843544545,-0.047119446448870755,-0.02798116432254503,-0.019138282126325724,0.18181818181818182,0.0,0.18181818181818182,0.0,0.0,0.0
KOSPI_ALL,5,3,B3,REPAIR_MID,KMEANS,TRAIN,39,85,0.47186585766607586,2.8094821257562215,0.010853456438976134,-0.009684857234606476,0.02053831367358261,-0.024886254261116906,-0.03569070995144693,0.010804455690330023,0.20512820512820512,0.25882352941176473,-0.05369532428355961,0.10256410256410256,0.11764705882352941,-0.01508295625942685
KOSPI_ALL,5,3,B3,REPAIR_MID,KMEANS,VALID_2023_2024,22,26,1.1390644743893585,3.029740056521488,-0.0008640040263501685,0.018958935845680286,-0.019822939872030456,-0.03500458242400766,-0.02035971681640777,-0.01464486560759989,0.18181818181818182,0.23076923076923078,-0.04895104895104896,0.045454545454545456,0.07692307692307693,-0.03146853146853147
KOSPI_ALL,5,3,B3,REPAIR_MID,SCORE_MEDIAN,TRAIN,62,62,0.7108843525900956,2.0204500456892203,0.0035214108622909925,-0.009971863504572952,0.013493274366863945,-0.02771960449125071,-0.03686546425159684,0.009145859760346133,0.3064516129032258,0.1774193548387097,0.12903225806451613,0.11290322580645161,0.11290322580645161,0.0
KOSPI_ALL,5,3,B3,REPAIR_MID,SCORE_MEDIAN,VALID_2023_2024,29,19,1.3389467555361274,2.2991138494554915,-0.004557969994471397,0.03190028280250812,-0.036458252796979514,-0.03254906261412322,-0.01871213867079986,-0.013836923943323361,0.2413793103448276,0.15789473684210525,0.08348457350272234,0.06896551724137931,0.05263157894736842,0.01633393829401089
KOSPI_ALL,5,4,B4,REPAIR_MID,KMEANS,TRAIN,38,66,0.7189174712719666,2.7577832976309544,-0.00262653970790965,0.0018377032272966717,-0.0044642429352063214,-0.026695440042080715,-0.025503908202878574,-0.001191531839202141,0.05263157894736842,0.030303030303030304,0.022328548644338114,0.2894736842105263,0.2878787878787879,0.0015948963317384268
KOSPI_ALL,5,4,B4,REPAIR_MID,KMEANS,VALID_2023_2024,11,15,0.5839110251023941,3.3370906875609756,0.00437099161834889,-0.013561202696135661,0.01793219431448455,-0.023994417964467517,-0.038958743356622444,0.014964325392154927,0.0,0.0,0.0,0.2727272727272727,0.4666666666666667,-0.19393939393939397
KOSPI_ALL,5,4,B4,REPAIR_MID,SCORE_MEDIAN,TRAIN,53,51,0.4337475561106977,1.7485881192185742,-0.0016848235460230814,0.002172069647847781,-0.003856893193870862,-0.025653865344931043,-0.026235878425641335,0.0005820130807102919,0.05660377358490566,0.0196078431372549,0.03699593044765076,0.24528301886792453,0.3333333333333333,-0.08805031446540879
KOSPI_ALL,5,4,B4,REPAIR_MID,SCORE_MEDIAN,VALID_2023_2024,13,13,0.9361115345764024,1.6676395950532685,-0.0007094061790262076,-0.011239604024065878,0.01053019784503967,-0.0289492241487159,-0.03630614107885942,0.007356916930143519,0.0,0.0,0.0,0.38461538461538464,0.38461538461538464,0.0
KOSPI_EX_K200,3,1,B1,EXTREME_LOW,SCORE_MEDIAN,TRAIN,30,21,0.8733755146133232,1.7833918194561944,0.03345413249072672,0.022330660460985533,0.011123472029741188,-0.04833718918495089,-0.0226879493980896,-0.025649239786861292,0.26666666666666666,0.2857142857142857,-0.019047619047619035,0.0,0.0,0.0
KOSPI_EX_K200,3,2,B2,REPAIR_MID,KMEANS,TRAIN,57,102,0.7744144558033633,2.678931333614293,0.001135179004534621,-0.023459774693001523,0.024594953697536143,-0.03768515803917522,-0.04863655332389759,0.010951395284722366,0.21052631578947367,0.14705882352941177,0.0634674922600619,0.05263157894736842,0.11764705882352941,-0.06501547987616099
KOSPI_EX_K200,3,2,B2,REPAIR_MID,KMEANS,VALID_2023_2024,22,35,0.6447071665560062,2.471485048473094,0.0031288730810090245,0.007032197834207495,-0.0039033247531984707,-0.03489067534469169,-0.03394697390092122,-0.0009437014437704699,0.3181818181818182,0.08571428571428572,0.23246753246753246,0.0,0.08571428571428572,-0.08571428571428572
KOSPI_EX_K200,3,2,B2,REPAIR_MID,KMEANS,STRESS_2025,11,13,0.690717370562532,2.9800668398145684,0.02165420387028399,0.023773228482848997,-0.0021190246125650063,-0.020938548290665243,-0.030263801861269826,0.009325253570604583,0.18181818181818182,0.23076923076923078,-0.04895104895104896,0.0,0.07692307692307693,-0.07692307692307693
KOSPI_EX_K200,3,2,B2,REPAIR_MID,SCORE_MEDIAN,TRAIN,85,74,1.3666232459512775,1.9395350973000758,-0.012497730836056539,-0.017106549923822656,0.004608819087766117,-0.03831130606690681,-0.052061100426803564,0.013749794359896754,0.21176470588235294,0.12162162162162163,0.09014308426073131,0.047058823529411764,0.14864864864864866,-0.10158982511923689
KOSPI_EX_K200,3,2,B2,REPAIR_MID,SCORE_MEDIAN,VALID_2023_2024,35,22,1.1912490483713452,1.7356211684061928,0.0037814765681973015,0.00830047509511615,-0.004518998526918848,-0.03058792934449844,-0.04023460986627338,0.009646680521774937,0.2571428571428571,0.045454545454545456,0.21168831168831165,0.02857142857142857,0.09090909090909091,-0.062337662337662345
KOSPI_EX_K200,3,2,B2,REPAIR_MID,SCORE_MEDIAN,STRESS_2025,15,9,1.9142582318398111,2.287594048299959,0.013771163787054437,0.037853417338260475,-0.024082253551206037,-0.025602241278107205,-0.026635537358024156,0.001033296079916951,0.26666666666666666,0.1111111111111111,0.15555555555555556,0.0,0.1111111111111111,-0.1111111111111111
KOSPI_EX_K200,3,3,B3,STRONG,KMEANS,TRAIN,35,76,1.2717215359707197,2.881509674998029,0.004191937705479276,0.006255555138901708,-0.002063617433422432,-0.03332573260421838,-0.02475113182012285,-0.00857460078409553,0.0,0.0,0.0,0.3142857142857143,0.2236842105263158,0.09060150375939849
KOSPI_EX_K200,3,3,B3,STRONG,KMEANS,VALID_2023_2024,14,17,0.8575841794480692,3.3938704171645284,-0.004829431905143234,5.6344557215110495e-06,-0.004835066360864745,-0.032024396003390666,-0.027716484880300332,-0.004307911123090334,0.0,0.0,0.0,0.2857142857142857,0.35294117647058826,-0.06722689075630256
KOSPI_EX_K200,3,3,B3,STRONG,SCORE_MEDIAN,TRAIN,64,47,1.2605664779523782,1.916952751822966,0.005389202715025583,0.00589853269120568,-0.000509329976180097,-0.027229730360141202,-0.02776135992399879,0.0005316295638575878,0.0,0.0,0.0,0.203125,0.3191489361702128,-0.11602393617021278
KOSPI_EX_K200,3,3,B3,STRONG,SCORE_MEDIAN,VALID_2023_2024,16,15,0.8037439060834675,1.7277823043417544,-0.0020518855308750816,-0.002312406162049221,0.0002605206311741396,-0.026424565304624517,-0.0331152494759055,0.006690684171280985,0.0,0.0,0.0,0.3125,0.3333333333333333,-0.020833333333333315
KOSPI_EX_K200,3,3,B3,STRONG,SCORE_MEDIAN,STRESS_2025,16,8,0.9958677606039903,2.494788676276172,0.017957242869564023,0.034321570290558774,-0.01636432742099475,-0.030404536114646337,-0.015484801666854512,-0.014919734447791825,0.0,0.0,0.0,0.125,0.25,-0.125
KOSPI_EX_K200,4,2,B2,REPAIR_MID,KMEANS,TRAIN,38,80,0.612769707033969,2.641245806136186,-0.00997205696009688,-0.024138860700289234,0.014166803740192354,-0.04448859084130924,-0.05321391151336807,0.008725320672058834,0.23684210526315788,0.1625,0.07434210526315788,0.0,0.0875,-0.0875
KOSPI_EX_K200,4,2,B2,REPAIR_MID,KMEANS,VALID_2023_2024,13,21,0.6989032893748875,2.4534023495067454,0.004957193461354494,0.008498646167667176,-0.0035414527063126816,-0.02757581385661101,-0.04012705461289922,0.01255124075628821,0.38461538461538464,0.14285714285714285,0.2417582417582418,0.0,0.14285714285714285,-0.14285714285714285
KOSPI_EX_K200,4,2,B2,REPAIR_MID,SCORE_MEDIAN,TRAIN,59,59,1.455834884440389,1.9006861527384826,-0.015563084249383536,-0.023590255081240533,0.008027170831856997,-0.040400220867022184,-0.06040790409974386,0.020007683232721674,0.2711864406779661,0.1016949152542373,0.1694915254237288,0.03389830508474576,0.0847457627118644,-0.05084745762711864
KOSPI_EX_K200,4,2,B2,REPAIR_MID,SCORE_MEDIAN,VALID_2023_2024,19,15,1.0117602053470693,1.6849146845076697,0.004909035487228478,0.009976227350751867,-0.0050671918635233895,-0.02980486716089557,-0.042324083396654076,0.012519216235758506,0.3157894736842105,0.13333333333333333,0.18245614035087718,0.0,0.2,-0.2
KOSPI_EX_K200,4,3,B3,REPAIR_MID,KMEANS,TRAIN,29,73,0.770407072030796,2.7591279289352624,0.00035651215044347215,0.004450923506468211,-0.004094411356024738,-0.03228098000787726,-0.025966258428356308,-0.006314721579520954,0.1724137931034483,0.1506849315068493,0.02172886159659898,0.13793103448275862,0.1506849315068493,-0.012753897024090688
KOSPI_EX_K200,4,3,B3,REPAIR_MID,KMEANS,VALID_2023_2024,13,18,0.8132120627810253,3.2059984921840674,-0.0054469705416458755,-0.007343550062140079,0.001896579520494203,-0.0348560919090964,-0.03260663917929101,-0.0022494527298053887,0.23076923076923078,0.2777777777777778,-0.04700854700854701,0.15384615384615385,0.05555555555555555,0.0982905982905983
KOSPI_EX_K200,4,3,B3,REPAIR_MID,KMEANS,STRESS_2025,8,14,1.7156587142189978,3.7100985947538585,0.04260413526608462,0.021501679156660423,0.021102456109424197,-0.021498455607864727,-0.022530311620227027,0.0010318560123622998,0.0,0.21428571428571427,-0.21428571428571427,0.0,0.07142857142857142,-0.07142857142857142
