date,universe,MKT_RET_20D,MKT_RET_60D,MKT_VOL_20D,MKT_DD_60D,MKT_FWD_5D,MKT_FWD_20D,MKT_FWD_DD20,MKT_FWD_VOL20,LIQ_5D_20D,LIQ_1D_20D,n_factors,RELATIVE_WORKING_BREADTH,ABS_CONFIRMED_BREADTH,DEFENSIVE_WORKING_BREADTH,REVERSE_BREADTH,BULLISH_REVERSE_BREADTH,BEARISH_REVERSE_BREADTH,POSITIVE_ABS_BREADTH,WPLUS_FAMILY_SHARE,WMINUS_FAMILY_SHARE,RMINUS_FAMILY_SHARE,WPLUS_PAIR_SHARE,CONFLICT_PAIR_SHARE,LEADER_FAMILY,LEADER_STATE,LEADER_STRENGTH_60D,SPREAD_DISPERSION_20D,LEADER_RMINUS,GENUINE_ROTATION,DEFENSIVE_ROTATION,FAMILY_MEMBER_AGREEMENT,base_state,factor_substate
2016-11-17,K200,-0.0320117312712546,-0.0362479470095653,0.1469086539882546,-0.0430940726458893,0.0016212700334667,0.0363614673058912,-0.0052038125641415,0.1076608498619419,0.5714285714285714,0.2804232804232804,8.0,0.375,0.25,0.125,0.5,0.0,0.5,0.25,0.25,0.25,0.5,0.0,0.3333333333333333,VALUE,W+,0.183591569542198,0.038294584492355,0.0,0.0,0.0,0.75,B2,F_HIGH
2018-02-07,K200,-0.0499446227405844,-0.071525393258213,0.1587994708434275,-0.0802288330994073,0.0090344800937887,0.0341860170136965,-0.0181972542252496,0.1752209513285748,0.5284974093264249,0.4974093264248704,8.0,0.25,0.0,0.25,0.5,0.0,0.5,0.0,0.0,0.25,0.5,0.0,0.0,VALUE,W-,0.106081239816556,0.0330807907313528,0.0,0.0,0.0,1.0,B2,F_LOW
2018-02-14,K200,-0.0455482738054126,-0.0585260123380834,0.181973535775327,-0.0719191788012029,0.0104348018416129,0.0224080796007123,-0.02698791256024,0.1528816039897008,0.3419689119170984,0.1502590673575129,8.0,0.375,0.0,0.375,0.375,0.0,0.375,0.0,0.0,0.25,0.25,0.0,0.0,VALUE,W-,0.0928860622816531,0.0255985714663448,0.0,0.0,0.0,0.5,B2,F_LOW
2018-02-23,K200,-0.0413413599598172,-0.0511282669444957,0.1910754889384467,-0.0622348393389919,-0.0370362484879245,-0.0034271360132508,-0.0370362484879246,0.1794806701744947,0.0518134715025906,0.1709844559585492,8.0,0.125,0.0,0.125,0.25,0.0,0.25,0.0,0.0,0.25,0.5,0.0,0.0,VALUE,N-,0.0994653212415461,0.0121674739715194,0.0,0.0,0.0,0.5,B2,F_LOW
2018-03-05,K200,-0.0847373039744633,-0.0584216611336545,0.1850667496927758,-0.0969661428525519,0.0533541706461717,0.0366461735099821,0.0171952355272959,0.1690965060062822,0.160621761658031,0.1295336787564766,8.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,VALUE,N-,0.1011349558568323,0.015425958755823,0.0,0.0,0.0,0.25,B2,F_LOW
2018-03-26,K200,-0.0034271360132508,-0.0121599023140325,0.1794806701744946,-0.0654486880930651,0.0016856010310586,0.0105309206685879,-0.0133589057122038,0.1087709816891818,0.4093264248704663,0.2694300518134715,8.0,0.125,0.0,0.125,0.625,0.0,0.625,0.0,0.0,0.0,0.5,0.0,0.0,REVISION,N-,0.0208248250981344,0.0124747881601275,0.0,0.0,0.0,0.5,B2,F_LOW
2018-04-09,K200,-0.0155484349056213,-0.0327428791820788,0.160636051627394,-0.0635754167573287,0.0035402956593075,-0.0060832687987212,-0.0060832687987212,0.1027170100985942,0.4300518134715025,0.2797927461139896,8.0,0.125,0.125,0.0,0.375,0.125,0.25,0.25,0.0,0.0,0.25,0.0,0.0,REVISION,N-,0.0262885006991156,0.0339335026893846,0.0,0.0,0.0,0.5,B2,F_LOW
2018-04-16,K200,-0.0096298295850338,-0.0335580083288254,0.1580750875966561,-0.0602601968700057,0.0049515775407819,-0.004299003718641,-0.0095896143878367,0.1103096061630304,0.4818652849740932,0.2538860103626943,8.0,0.5,0.5,0.0,0.375,0.125,0.25,0.625,0.25,0.0,0.25,0.0,0.1666666666666666,REVISION,W+,0.0315925068817954,0.0391887848231928,0.0,0.0,0.0,0.5,B2,F_HIGH
2018-06-18,K200,-0.0354093400625847,-0.0488050297976366,0.1330693588706002,-0.0602042843437859,-0.0069476190867017,-0.0297358865397617,-0.0475993432342239,0.138057961977011,0.6263157894736842,0.4684210526315789,8.0,0.375,0.0,0.375,0.25,0.0,0.25,0.0,0.0,0.25,0.5,0.0,0.0,REVISION,N-,0.0566520229047135,0.022731642054287,0.0,0.0,0.0,0.5,B2,F_LOW
2018-06-25,K200,-0.0441896137251107,-0.0409337205763703,0.1511189588290582,-0.0667336269954798,-0.0351354725027098,-0.0316035031992827,-0.0409361328051347,0.1154418648195066,0.3368421052631579,0.1421052631578947,8.0,0.125,0.125,0.0,0.25,0.0,0.25,0.125,0.0,0.25,0.25,0.0,0.0,REVISION,N-,0.0575618794157445,0.0228717886088931,0.0,0.0,0.0,0.5,B2,F_LOW
2018-07-02,K200,-0.0588158399837507,-0.076188145679482,0.1534033259405484,-0.0995243819818838,0.0069341864285203,0.0110019436480896,-0.0060118909309173,0.0747392476238782,0.2275132275132275,0.2275132275132275,8.0,0.25,0.0,0.25,0.375,0.0,0.375,0.0,0.0,0.25,0.25,0.0,0.0,REVISION,N-,0.0517507824975089,0.0308458629308938,0.0,0.0,0.0,0.5,B2,F_LOW
2018-07-09,K200,-0.0647913650461035,-0.0700782775843094,0.1477351456459824,-0.0932803161722092,0.0056581688350002,-0.00042369261936,-0.0078635802016358,0.0945753170624254,0.164021164021164,0.1675392670157068,8.0,0.375,0.0,0.375,0.125,0.0,0.125,0.0,0.0,0.5,0.25,0.0,0.0,REVISION,W-,0.045175022048572,0.0249365411972426,0.0,0.0,0.0,0.5,B2,F_LOW
2018-07-16,K200,-0.0297358865397618,-0.0681157691729212,0.1380579619770109,-0.0881499431150936,-0.0088590998316265,-0.0208742890141956,-0.0208742890141958,0.1044473951230585,0.1465968586387434,0.1832460732984293,8.0,0.375,0.0,0.375,0.25,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.0,FLOW,W-,0.0124622472189719,0.0227372630317583,0.0,0.0,0.0,0.75,B2,F_LOW
2018-07-23,K200,-0.031603503199283,-0.0809223090580382,0.1154418648195066,-0.0962281138005113,0.0073145822806465,-0.0054051700266524,-0.0173966041497843,0.1139331592926215,0.2041884816753926,0.3717277486910995,8.0,0.375,0.0,0.375,0.25,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.0,FLOW,W-,0.0307509998945387,0.0140702669901811,0.0,0.0,0.0,0.5,B2,F_LOW
2018-07-30,K200,0.0110019436480897,-0.08961739997597,0.074739247623878,-0.0845518174555347,-0.0044454788942569,0.0026633035862815,-0.0245317469488854,0.1131482040301094,0.3769633507853403,0.2879581151832461,8.0,0.375,0.375,0.0,0.375,0.0,0.375,0.375,0.25,0.0,0.5,0.0,0.3333333333333333,FLOW,N+,0.0228818505135687,0.0331681298348378,0.0,0.0,0.0,0.75,B2,F_HIGH
2018-08-06,K200,-0.0004236926193603,-0.0647831027838068,0.0945753170624253,-0.0763967730480965,-0.0149168579740158,0.0124638168189141,-0.02017595985835,0.0982620941596846,0.3560209424083769,0.3264248704663212,8.0,0.375,0.375,0.0,0.5,0.0,0.5,0.5,0.25,0.0,0.5,0.0,0.3333333333333333,FLOW,R+,0.0294135003212073,0.0355557877986504,0.0,0.0,0.0,0.75,B2,F_HIGH
2018-08-13,K200,-0.0208742890141958,-0.0836287063358587,0.1044473951230585,-0.0897316633964389,0.0067998460484572,0.0098182965412213,-0.0053387390972077,0.0852192957713107,0.4300518134715025,0.4559585492227979,8.0,0.375,0.375,0.0,0.5,0.0,0.5,0.375,0.25,0.0,0.5,0.0,0.3333333333333333,FLOW,N-,0.0577551123907763,0.0341328968642124,0.0,0.0,0.0,0.75,B2,F_HIGH
2018-08-21,K200,-0.0054051700266521,-0.079399614240299,0.1139331592926214,-0.0835419788447493,0.0154862426212425,0.0166752822768576,0.0022022388514311,0.0916305908291426,0.4559585492227979,0.4404145077720207,8.0,0.125,0.125,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,FLOW,N+,0.0760720754157172,0.0134300051429806,0.0,0.0,0.0,0.5,B2,F_LOW
2018-08-28,K200,0.0026633035862815,-0.0459267476213552,0.1131482040301093,-0.0659912892830466,0.0052855496803461,0.0169586020888588,-0.0125031147285417,0.1002882347942802,0.4455958549222797,0.5103092783505154,8.0,0.125,0.125,0.0,0.25,0.0,0.25,0.75,0.25,0.0,0.0,0.0,0.0,FLOW,W+,0.0740440661709572,0.014597934720157,0.0,0.0,0.0,0.75,B2,F_LOW
2018-10-16,K200,-0.0551620966208599,-0.0658018618589539,0.2014375774694139,-0.0877405576305312,-0.0179000828053478,-0.0328942743301946,-0.0642615863573478,0.205008760118954,0.5104166666666666,0.1347150259067357,8.0,0.625,0.0,0.625,0.125,0.0,0.125,0.0,0.0,0.5,0.0,0.0,0.0,VALUE,W-,0.0217263206648581,0.0145066541900362,0.0,0.0,0.0,0.5,B2,F_LOW
2018-10-23,K200,-0.0845580469771483,-0.0743234246958624,0.2129698098826542,-0.1040700771889052,-0.0379326884262362,-0.012063144184954,-0.0472065038804103,0.1830837836368082,0.1917098445595854,0.3782383419689119,8.0,0.625,0.0,0.625,0.125,0.0,0.125,0.0,0.0,0.5,0.0,0.0,0.0,REVISION,W-,0.0216513403491393,0.0162111740520345,0.0,0.0,0.0,0.5,B2,F_LOW
2018-10-30,K200,-0.1329558410526125,-0.1159036215147916,0.2130543132246745,-0.1380551078026405,0.0341522822609965,0.0349057535839449,0.0019783540164477,0.1617218066228974,0.5854922279792746,0.520618556701031,8.0,0.625,0.0,0.625,0.125,0.0,0.125,0.0,0.0,0.75,0.0,0.0,0.0,MOMENTUM,W-,0.0071316226637963,0.0146022043981547,0.0,0.0,0.0,0.5,B2,F_LOW
2018-11-06,K200,-0.0683761370739123,-0.0816271051296361,0.2618896328920805,-0.1086177225508919,-0.0102435819830088,0.00696918578408,-0.0201227200033617,0.1204248035513955,0.3659793814432989,0.2422680412371134,8.0,0.125,0.0,0.125,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,FLOW,N-,0.0143437802233996,0.0091384724045244,0.0,0.0,0.0,0.5,B2,F_LOW
2018-11-13,K200,-0.0328942743301945,-0.0772703053659508,0.205008760118954,-0.1177486699881431,0.0032540171525886,-0.0097290061031477,-0.0101086142046984,0.1346102541683519,0.4690721649484536,0.3247422680412371,8.0,0.375,0.0,0.375,0.375,0.0,0.375,0.0,0.0,0.5,0.25,0.0,0.0,FLOW,W-,0.0095516119555286,0.0238036401164629,0.0,0.0,0.0,0.75,B2,F_LOW
2018-11-20,K200,-0.0120631441849539,-0.08052004922234,0.1830837836368082,-0.1148778090273904,0.0078063088974623,-0.0094769488562123,-0.0133192901586508,0.1460555261486193,0.2953367875647668,0.3160621761658031,8.0,0.25,0.25,0.0,0.5,0.125,0.375,0.625,0.25,0.0,0.5,0.0,0.3333333333333333,FLOW,W+,0.0180758240345657,0.0302193924374017,0.0,0.0,0.0,1.0,B2,F_HIGH
2018-11-27,K200,0.0349057535839447,-0.0874739052037751,0.1617218066228974,-0.1079682717926594,0.0062360539003762,-0.0332178316044847,-0.0332178316044847,0.1459805353585243,0.1917098445595854,0.2590673575129533,8.0,0.125,0.125,0.0,0.375,0.375,0.0,1.0,0.25,0.0,0.0,0.0,0.0,FLOW,W+,0.0174591411066432,0.0300210135237038,0.0,0.0,0.0,1.0,B2,F_LOW
2018-12-04,K200,0.0069691857840799,-0.086611105669586,0.1204248035513954,-0.1024055138547128,-0.0266563410058126,-0.0489647443373557,-0.0574322638667189,0.1390065594247599,0.4922279792746113,0.3316062176165803,8.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,VALUE,N+,0.0393761356676675,0.0102084726808085,0.0,0.0,0.0,0.75,B2,F_LOW
2018-12-11,K200,-0.0097290061031476,-0.0951318123932415,0.1346102541683519,-0.126332098562339,0.0035093790152493,0.0095644003609368,-0.0316187634002861,0.159224381167571,0.2694300518134715,0.2590673575129533,8.0,0.0,0.0,0.0,0.75,0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,VALUE,R+,0.0426139602312539,0.007889330420956,0.0,0.0,0.0,0.75,B2,F_LOW
2018-12-18,K200,-0.0094769488562125,-0.1041720968467375,0.1460555261486193,-0.1232660667627366,-0.0163488194308238,0.0300172242707746,-0.0350052955658543,0.1561625644095649,0.6822916666666666,0.4635416666666667,8.0,0.125,0.125,0.0,0.5,0.375,0.125,0.875,0.0,0.0,0.0,0.0,0.0,VALUE,N+,0.0694225215492101,0.0204752872973163,0.0,0.0,0.0,1.0,B2,F_LOW
2018-12-26,K200,-0.0332178316044847,-0.1324976701780226,0.1459805353585243,-0.1309944271879917,-0.0101534822820447,0.0741117672421794,-0.0189665569498277,0.1482637989807112,0.4322916666666667,0.4114583333333333,8.0,0.0,0.0,0.0,0.5,0.0,0.5,0.25,0.0,0.0,0.5,0.0,0.0,VALUE,N+,0.0380507344133715,0.0143480473016604,0.0,0.0,0.0,0.75,B2,F_LOW
2019-01-04,K200,-0.0489647443373557,-0.1078181129853295,0.1390065594247599,-0.0999405698265811,0.0332457199527399,0.0983138764480985,0.006853191904097,0.1258130416826826,0.296875,0.466321243523316,8.0,0.25,0.125,0.125,0.375,0.0,0.375,0.125,0.0,0.5,0.5,0.0,0.0,REVISION,W-,0.0315705606169442,0.026402707073688,0.0,0.0,0.0,0.75,B2,F_LOW
2019-05-13,K200,-0.0684701375199383,-0.0614331202075244,0.1608831997930124,-0.0784738627681024,-0.0131977166076505,0.0158580952921665,-0.0269623683026614,0.1137872361711874,0.6683937823834197,0.2953367875647668,8.0,0.125,0.0,0.125,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,REVISION,N-,0.0454969905393879,0.0029429436449404,0.0,0.0,0.0,0.0,B2,F_LOW
2019-05-20,K200,-0.076579606461265,-0.0861257398051027,0.1575870532440884,-0.0906359035738317,-0.0024206912479397,0.0227886862147844,-0.0139487432555303,0.1018123754349058,0.3264248704663212,0.1502590673575129,8.0,0.5,0.0,0.5,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,REVISION,W-,0.04611162179536,0.0129492160430422,0.0,0.0,0.0,0.5,B2,F_LOW
2019-05-27,K200,-0.0679383970346912,-0.0898358441352856,0.1583078382589204,-0.0928371932832409,0.0132115074430184,0.0388904291632122,-0.0115560255775671,0.106920884961299,0.1502590673575129,0.1139896373056994,8.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,REVISION,W-,0.0264377595039415,0.0116792648318058,0.0,0.0,0.0,0.5,B2,F_LOW
2019-06-03,K200,-0.0570515468291331,-0.0470080696051646,0.1600112650070838,-0.0808522051102728,0.0184866805263402,0.0269125883823451,-0.0012850821462566,0.0819029768924524,0.5544041450777202,0.3937823834196891,8.0,0.375,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,VALUE,W-,0.0359780904541039,0.0109179834016841,0.0,0.0,0.0,0.75,B2,F_LOW
2019-06-18,K200,0.022788686214785,-0.0441834155250591,0.1018123754349057,-0.0699126905253836,0.0132841809477453,0.0042050375447555,-0.016248352647178,0.1200500921567249,0.5416666666666666,0.328125,8.0,0.125,0.125,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,VALUE,N+,0.0228968135156812,0.0067777867827565,0.0,0.0,0.0,0.75,B2,F_LOW
2019-07-09,K200,-0.0226086573365081,-0.0750924692802298,0.1126347558564424,-0.0850250771223922,0.0207912131552425,-0.0586126137842619,-0.0586126137842619,0.1454649786772854,0.390625,0.3854166666666667,8.0,0.25,0.0,0.25,0.125,0.0,0.125,0.0,0.0,0.25,0.25,0.0,0.0,VALUE,W-,0.0367139461512445,0.015422673860798,0.0,0.0,0.0,1.0,B2,F_LOW
2019-07-30,K200,-0.0313201882868237,-0.0620025045093584,0.1392393150385534,-0.0534369657683502,-0.0579401601042178,-0.049799075996662,-0.0633794168518016,0.1476163758556343,0.4375,0.21875,8.0,0.0,0.0,0.0,0.375,0.0,0.375,0.0,0.0,0.0,0.5,0.0,0.0,VALUE,N-,0.0411302698384468,0.0087548472972348,0.0,0.0,0.0,0.5,B2,F_LOW
2019-08-06,K200,-0.0586126137842619,-0.0653050235905098,0.1454649786772853,-0.0929375283780306,-0.0007986599919439,0.0334832967423659,-0.0057737911300681,0.1316849880598393,0.796875,0.9322916666666666,8.0,0.5,0.0,0.5,0.25,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.0,MOMENTUM,W-,0.0249012944771853,0.0191650659764189,0.0,0.0,0.0,0.25,B2,F_LOW
2019-08-13,K200,-0.0785230851802066,-0.0535606892633975,0.1414570842397474,-0.0936619628843088,0.0205659933585303,0.0677918488846798,-0.003659660636791,0.1234118331939132,0.484375,0.2395833333333333,8.0,0.5,0.0,0.5,0.25,0.0,0.25,0.0,0.0,0.75,0.25,0.0,0.0,MOMENTUM,W-,0.023798226752785,0.033100572914473,0.0,0.0,0.0,1.0,B2,F_LOW
2019-08-21,K200,-0.0651573212411605,-0.0317523961841403,0.1423099194473515,-0.0750222208324044,-0.0108939518354405,0.0681900867916627,-0.0237374693581529,0.117126389052286,0.296875,0.21875,8.0,0.625,0.0,0.625,0.25,0.0,0.25,0.0,0.0,0.5,0.25,0.0,0.0,FLOW,W-,0.0296803281539738,0.0274221548356034,0.0,0.0,0.0,0.75,B2,F_LOW
2019-08-28,K200,-0.0497990759966624,-0.0547881128275001,0.1476163758556342,-0.0850988842075091,0.0246286700734235,0.0590634032626968,-0.0044717089177942,0.1173822642987581,0.1875,0.1614583333333333,8.0,0.625,0.0,0.625,0.25,0.0,0.25,0.0,0.0,0.75,0.25,0.0,0.0,FLOW,W-,0.0174942783133271,0.0306906979705439,0.0,0.0,0.0,1.0,B2,F_LOW
2020-02-25,K200,-0.0328161920064075,-0.0015124916751785,0.2370329491921081,-0.0724698940170267,-0.0444181624958392,-0.2268885143746641,-0.3019998777134213,0.6469876538311822,0.5520833333333334,0.4895833333333333,8.0,0.125,0.0,0.125,0.375,0.0,0.375,0.0,0.0,0.25,0.25,0.0,0.0,REVISION,N-,0.0213615382131952,0.017018681561064,0.0,0.0,0.0,0.25,B2,F_LOW
2020-03-03,K200,-0.0674974611457094,-0.0288997442027287,0.2488120321673455,-0.1136690769843612,-0.0248610312070806,-0.1284360333335832,-0.2695548461765947,0.6967045592859794,0.5729166666666666,0.390625,8.0,0.125,0.0,0.125,0.5,0.0,0.5,0.0,0.0,0.25,0.5,0.0,0.0,REVISION,R-,0.0176774537701886,0.0183375296796524,1.0,0.0,1.0,0.5,B2,F_LOW
2020-03-10,K200,-0.1185803240867567,-0.061050918057027,0.2812730281159002,-0.1357041777212537,-0.1450765868387732,-0.0743481485319651,-0.2509322494540542,0.7145336788057282,0.5729166666666666,0.6927083333333334,8.0,0.25,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.5,0.25,0.0,0.0,REVISION,N-,0.0247958104189839,0.045625964240556,0.0,0.0,0.0,1.0,B2,F_LOW
2020-04-22,K200,0.1551678790499615,-0.1362337181416462,0.3642506302771253,-0.1638080639425575,0.0268495826100621,0.0476559623871938,-0.0048441543227398,0.2059414712828529,0.40625,0.2708333333333333,8.0,0.375,0.375,0.0,0.625,0.625,0.0,1.0,0.25,0.0,0.0,0.0,0.0,FLOW,N+,0.0698463833887258,0.1134576208430251,0.0,0.0,0.0,0.75,B2,F_HIGH
2020-04-29,K200,0.1011003663334937,-0.1050965202354792,0.3048942894828835,-0.1413566594775153,-0.0116515574607082,0.0577960103623317,-0.0297995719164138,0.2014479640631429,0.3298429319371728,0.387434554973822,8.0,0.25,0.25,0.0,0.5,0.5,0.0,1.0,0.25,0.0,0.0,0.0,0.0,FLOW,R+,0.0587746209115138,0.0912692869004677,0.0,0.0,0.0,0.75,B2,F_HIGH
2020-05-11,K200,0.0508048529040432,-0.1426611876951502,0.2408820982673074,-0.1513611916978673,0.0018850993028074,0.1369780281236166,-0.0066717597939701,0.1800472063608619,0.3141361256544502,0.3089005235602094,8.0,0.25,0.25,0.0,0.25,0.25,0.0,1.0,0.25,0.0,0.0,0.0,0.0,FLOW,N+,0.0561419546243431,0.0428552957822023,0.0,0.0,0.0,0.5,B2,F_HIGH
2020-05-18,K200,0.0363761588991473,-0.1358015348829012,0.2152404986280233,-0.1366318660879171,0.0303478241154039,0.0543860297495943,0.0172239000739693,0.2727407536854936,0.3455497382198952,0.2722513089005235,8.0,0.625,0.625,0.0,0.25,0.25,0.0,1.0,0.75,0.0,0.0,0.5,0.0,FLOW,W+,0.0525855341746653,0.0491311618239802,0.0,0.0,0.0,0.75,B2,F_HIGH
2021-08-20,K200,-0.0631902687316433,-0.0417227838647827,0.1323609919167903,-0.0795125152065883,0.0224648230028148,0.0252911917276919,0.0095064524719914,0.141226387070505,0.6580310880829016,0.5492227979274611,8.0,0.25,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.0,FLOW,N-,0.0392358654322644,0.0221736226440044,0.0,0.0,0.0,0.5,B2,F_LOW
2021-08-27,K200,-0.0387759361017335,-0.0437925577275255,0.1539181396653967,-0.0588339267843983,0.0217317475061876,-0.022354509179271,-0.0223545091792709,0.1364619024648225,0.2552083333333333,0.1813471502590673,8.0,0.25,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.0,FLOW,N-,0.0368783106360685,0.0192548768730196,0.0,0.0,0.0,0.75,B2,F_LOW
2021-09-10,K200,-0.0299040821458271,-0.0494810562578759,0.1711882480121851,-0.0608632881120906,0.0049311227084753,-0.036904315741793,-0.0680535524433415,0.1708852762574463,0.3282051282051282,0.2717948717948718,8.0,0.625,0.625,0.0,0.0,0.0,0.0,0.75,0.5,0.0,0.0,0.1666666666666666,0.0,REVISION,W+,0.0407514663393539,0.0134037971575411,0.0,0.0,0.0,0.75,B2,F_HIGH
2021-09-29,K200,-0.0223545091792709,-0.072486987722637,0.1364619024648226,-0.0792496753071136,-0.0327951883614924,-0.0319593489121097,-0.0487994119507926,0.1740201692908473,0.482051282051282,0.5897435897435898,8.0,0.75,0.75,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,0.5,0.0,REVISION,W+,0.0515967720441492,0.0279339318556332,0.0,0.0,0.0,0.75,B2,F_HIGH
2021-10-07,K200,-0.0745286861189824,-0.0954880731633039,0.1538449230097608,-0.1043953640150541,0.0163239061608622,0.003182130428411,-0.016546881691157,0.1424343205238801,0.5384615384615384,0.3538461538461538,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,REVISION,W-,0.0195846786779975,0.0048000218049779,0.0,0.0,0.0,1.0,B2,F_LOW
2021-10-15,K200,-0.0369043157417933,-0.0897755979800032,0.1708852762574464,-0.0886098821726428,-0.0022333470403672,-0.0116543396342025,-0.0251812116542532,0.1278780624096299,0.3384615384615385,0.2974358974358974,8.0,0.5,0.125,0.375,0.0,0.0,0.0,0.25,0.25,0.5,0.0,0.0,0.0,REVISION,W-,0.0274231291546518,0.0096627014276889,0.0,0.0,0.0,0.75,B2,F_LOW
2021-10-22,K200,-0.0437705275041588,-0.0815389469337851,0.1686373661044963,-0.0906453325949124,-0.0130071183934427,-0.00929485432077,-0.02299922987586,0.1400631097608137,0.1743589743589743,0.1179487179487179,8.0,0.25,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.0,REVISION,N-,0.0183333437985687,0.0153760167595791,0.0,0.0,0.0,0.25,B2,F_LOW
2021-10-29,K200,-0.0319593489121097,-0.090296990851275,0.1740201692908474,-0.1024734164154803,0.0023159486223211,-0.0106935447226528,-0.0106935447226524,0.1502627988348494,0.2835051546391752,0.3969072164948453,8.0,0.25,0.0,0.25,0.5,0.0,0.5,0.0,0.0,0.25,0.5,0.0,0.0,FLOW,N-,0.0203776150071154,0.0232064886448057,0.0,0.0,0.0,0.75,B2,F_LOW
2021-11-05,K200,0.0031821304284114,-0.0982653059949495,0.1424343205238802,-0.0965940041867935,0.0012930770119868,0.0030224345338879,-0.0422956908758243,0.1900164576668158,0.2525773195876288,0.4278350515463917,8.0,0.25,0.25,0.0,0.25,0.0,0.25,0.375,0.25,0.0,0.25,0.0,0.1666666666666666,FLOW,W+,0.044643091561687,0.0244433851452962,0.0,0.0,0.0,0.5,B2,F_HIGH
2021-11-12,K200,-0.0116543396342024,-0.0765934016820033,0.12787806240963,-0.0722466740108893,0.0001486290822574,0.0170259887107961,-0.0435324770424727,0.1852472809326643,0.3711340206185567,0.2938144329896907,8.0,0.5,0.125,0.375,0.125,0.0,0.125,0.125,0.0,0.75,0.25,0.0,0.0,FLOW,W-,0.0418862174806823,0.0244100186249004,0.0,0.0,0.0,0.75,B2,F_LOW
2021-11-19,K200,-0.0092948543207699,-0.0286991466808238,0.1400631097608138,-0.0721087828854863,-0.0144005677726557,0.0197226015170919,-0.0436746148068136,0.1750721688787872,0.3814432989690721,0.2422680412371134,8.0,0.625,0.25,0.375,0.25,0.0,0.25,0.25,0.25,0.5,0.25,0.0,0.1666666666666666,FLOW,W+,0.0220236714186451,0.0426532953638217,0.0,0.0,0.0,1.0,B2,F_HIGH
2021-11-26,K200,-0.0106935447226524,-0.0637197994334518,0.1502627988348495,-0.0854709432431958,0.0162122945790951,0.033179475335498,-0.0297017693770397,0.1659452905524632,0.2989690721649484,0.4948453608247423,8.0,0.75,0.125,0.625,0.25,0.0,0.25,0.125,0.0,0.75,0.25,0.0,0.0,FLOW,W-,0.0312143457630279,0.0505463424014449,0.0,0.0,0.0,1.0,B2,F_LOW
2021-12-03,K200,0.003022434533888,-0.0687776382509389,0.1900164576668159,-0.0706443287739124,0.0152724870113419,0.0061640285687144,-0.0012140030214226,0.1127193014642234,0.7474226804123711,0.3402061855670103,8.0,0.375,0.0,0.375,0.125,0.0,0.125,0.0,0.0,0.5,0.25,0.0,0.0,FLOW,W-,0.0352181963072376,0.0228765615561504,0.0,0.0,0.0,0.75,B2,F_LOW
2022-01-10,K200,-0.031950616906667,-0.0269426821328812,0.1283924460385191,-0.0388716303899282,-0.0123054388910743,-0.0472554267499183,-0.1068572220338489,0.2369435013801456,0.5743589743589743,0.4307692307692308,8.0,0.375,0.25,0.125,0.375,0.0,0.375,0.25,0.25,0.25,0.5,0.0,0.3333333333333333,VALUE,W+,0.0254107402248688,0.0509974902165146,0.0,0.0,0.0,0.5,B2,F_HIGH
2022-01-17,K200,-0.0465330660442409,-0.0367653422232829,0.1499757197629406,-0.0506987368086429,-0.0332587993661243,-0.0411413917862663,-0.0957297801018743,0.2430616257070992,0.4974358974358974,0.2615384615384615,8.0,0.5,0.0,0.5,0.125,0.0,0.125,0.0,0.0,0.75,0.25,0.0,0.0,VALUE,W-,0.0148639899768177,0.0425431568086494,0.0,0.0,0.0,0.75,B2,F_LOW
2022-01-24,K200,-0.0769575067089927,-0.056529538454741,0.141961905914193,-0.081687222811555,-0.028017551272399,-0.0429710193398911,-0.0646201700049494,0.2519449162709276,0.3025641025641025,0.2886597938144329,8.0,0.625,0.0,0.625,0.125,0.0,0.125,0.0,0.0,0.75,0.25,0.0,0.0,FLOW,W-,0.020374375734851,0.0328863197386243,0.0,0.0,0.0,1.0,B2,F_LOW
