Date,Universe,Factor,StockCode,StockName,FactorValue,ValueStatus,SourceRow
"2023-04-12","ALL","OP(12MF_1M_CHG)","A000050","경방","","BLANK","14"
"2023-04-12","ALL","OP(12MF_1M_CHG)","A000070","삼양홀딩스","","BLANK","15"
"2023-04-12","ALL","OP(12MF_1M_CHG)","A000080","하이트진로","-6.91867824872321","OK","16"
"2023-04-12","ALL","OP(12MF_1M_CHG)","A000100","유한양행","11.8368368368368","OK","17"
"2023-04-12","ALL","OP(12MF_1M_CHG)","A000120","CJ대한통운","-.356658351932081","OK","18"
"2023-04-12","ALL","OP(12MF_1M_CHG)","A000150","두산",".911308203991125","OK","19"
"2023-04-12","ALL","OP(12MF_1M_CHG)","A000210","DL","-10.6164592794738","OK","20"
"2023-04-12","ALL","OP(12MF_1M_CHG)","A000240","한국앤컴퍼니","","BLANK","21"
"2023-04-12","ALL","OP(12MF_1M_CHG)","A000250","삼천당제약","","BLANK","22"
"2023-04-12","ALL","OP(12MF_1M_CHG)","A000270","기아","10.6202207962956","OK","23"
"2023-04-12","ALL","OP(12MF_1M_CHG)","A000370","한화손해보험","1.00245255613496","OK","24"
"2023-04-12","ALL","OP(12MF_1M_CHG)","A000400","롯데손해보험","","BLANK","25"
"2023-04-12","ALL","OP(12MF_1M_CHG)","A000480","CR홀딩스","","BLANK","26"
"2023-04-12","ALL","OP(12MF_1M_CHG)","A000490","대동","","BLANK","27"
"2023-04-12","ALL","OP(12MF_1M_CHG)","A000640","동아쏘시오홀딩스","1.50522648083623","OK","28"
"2023-04-12","ALL","OP(12MF_1M_CHG)","A000660","SK하이닉스","-18.5129717904243","OK","29"
"2023-04-12","ALL","OP(12MF_1M_CHG)","A000670","영풍","","BLANK","30"
"2023-04-12","ALL","OP(12MF_1M_CHG)","A000720","현대건설",".7414977303515","OK","31"
"2023-04-12","ALL","OP(12MF_1M_CHG)","A000810","삼성화재",".286751612977825","OK","32"
"2023-04-12","ALL","OP(12MF_1M_CHG)","A000880","한화","-8.75716011145259","OK","33"
"2023-04-12","ALL","OP(12MF_1M_CHG)","A000990","DB하이텍","-5.49535093311059","OK","34"
"2023-04-12","ALL","OP(12MF_1M_CHG)","A001040","CJ","-3.64036572976633","OK","35"
"2023-04-12","ALL","OP(12MF_1M_CHG)","A001060","JW중외제약","5.86505953255916","OK","36"
"2023-04-12","ALL","OP(12MF_1M_CHG)","A001070","대한방직","","BLANK","37"
"2023-04-12","ALL","OP(12MF_1M_CHG)","A001120","LX인터내셔널","-16.3123109346103","OK","38"
"2023-04-12","ALL","OP(12MF_1M_CHG)","A001230","동국홀딩스","-.703403618913007","OK","39"
"2023-04-12","ALL","OP(12MF_1M_CHG)","A001390","KG케미칼","","BLANK","40"
"2023-04-12","ALL","OP(12MF_1M_CHG)","A001430","세아베스틸지주","2.28680323963792","OK","41"
"2023-04-12","ALL","OP(12MF_1M_CHG)","A001440","대한전선","","BLANK","42"
"2023-04-12","ALL","OP(12MF_1M_CHG)","A001450","현대해상",".439575693777685","OK","43"
"2023-04-12","ALL","OP(12MF_1M_CHG)","A001460","BYC","","BLANK","44"
"2023-04-12","ALL","OP(12MF_1M_CHG)","A001500","현대차증권","","BLANK","45"
"2023-04-12","ALL","OP(12MF_1M_CHG)","A001510","SK증권","","BLANK","46"
"2023-04-12","ALL","OP(12MF_1M_CHG)","A001520","동양","","BLANK","47"
"2023-04-12","ALL","OP(12MF_1M_CHG)","A001530","DI동일","1.53600638340314","OK","48"
"2023-04-12","ALL","OP(12MF_1M_CHG)","A001570","금양","","BLANK","49"
"2023-04-12","ALL","OP(12MF_1M_CHG)","A001630","종근당홀딩스","","BLANK","50"
"2023-04-12","ALL","OP(12MF_1M_CHG)","A001680","대상","-.376610505450937","OK","51"
"2023-04-12","ALL","OP(12MF_1M_CHG)","A001720","신영증권","","BLANK","52"
"2023-04-12","ALL","OP(12MF_1M_CHG)","A001740","SK네트웍스","4.65946059397628","OK","53"
