date,universe,eval_year,persist_score,opportunity_score,train_p33,train_p67,train_o67,persist_action,combined_action,target_factor_mom_20,target_fwd_range_20,top2_gross,top2_w_MOM1M,top2_w_MOM12_1,top2_w_OP12_REV,top2_w_OPFY1_REV,top2_w_PBR12MF,top2_w_PER12MF,top2_w_PRIVATE_FLOW,top2_w_FOREIGN_FLOW,bottom2_gross,bottom2_w_MOM1M,bottom2_w_MOM12_1,bottom2_w_OP12_REV,bottom2_w_OPFY1_REV,bottom2_w_PBR12MF,bottom2_w_PER12MF,bottom2_w_PRIVATE_FLOW,bottom2_w_FOREIGN_FLOW,ew8_gross,ew8_w_MOM1M,ew8_w_MOM12_1,ew8_w_OP12_REV,ew8_w_OPFY1_REV,ew8_w_PBR12MF,ew8_w_PER12MF,ew8_w_PRIVATE_FLOW,ew8_w_FOREIGN_FLOW,persist_only_gross,persist_only_w_MOM1M,persist_only_w_MOM12_1,persist_only_w_OP12_REV,persist_only_w_OPFY1_REV,persist_only_w_PBR12MF,persist_only_w_PER12MF,persist_only_w_PRIVATE_FLOW,persist_only_w_FOREIGN_FLOW,combined_gross,combined_w_MOM1M,combined_w_MOM12_1,combined_w_OP12_REV,combined_w_OPFY1_REV,combined_w_PBR12MF,combined_w_PER12MF,combined_w_PRIVATE_FLOW,combined_w_FOREIGN_FLOW,cost_bps,combined_turnover,combined_ret,persist_only_turnover,persist_only_ret,top2_turnover,top2_ret,ew8_turnover,ew8_ret
2022-12-29,KOSDAQ,2022,-0.268512887592343,-0.6283097283532154,-0.228978548151697,0.2331722008379598,0.23968713819551057,BOTTOM2,EW8,0.0535123573998347,0.0888534937168608,0.0293170966062997,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,-0.02419526079353495,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00019941749029434973,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.02419526079353495,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00019941749029434973,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,10,0.0,0.00019941749029434973,1.0,-0.02519526079353495,0.5,0.0288170966062997,0.0,0.00019941749029434973
2023-01-31,KOSDAQ,2023,-0.1496368769928083,-0.5854719294989267,-0.23304554837700384,0.2404023123895596,0.2335216253127754,EW8,EW8,-0.053872456845655,0.1542989218079247,-0.043426560598788896,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.010445896246866052,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-0.019798559041914538,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.019798559041914538,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.019798559041914538,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,10,0.0,-0.019798559041914538,0.75,-0.02054855904191454,0.5,-0.0439265605987889,0.0,-0.019798559041914538
2023-02-28,KOSDAQ,2023,0.30122105181668274,0.5525063192684099,-0.23304554837700384,0.2404023123895596,0.2335216253127754,TOP2,TOP2,0.3379552600058657,0.3750687761142022,0.17777020835140445,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.1601850516544612,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,-0.002432336384653226,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.17777020835140445,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.17777020835140445,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,10,0.75,0.17702020835140445,0.75,0.17702020835140445,1.0,0.17677020835140445,0.0,-0.002432336384653226
2023-03-29,KOSDAQ,2023,-1.530728957964726,2.337977164757959,-0.23304554837700384,0.2404023123895596,0.2335216253127754,BOTTOM2,BOTTOM2,-0.0946835732203137,0.14758063574612051,-0.0379406210851496,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0567429521351642,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.010073600562613272,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0567429521351642,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0567429521351642,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,10,1.0,0.0557429521351642,1.0,0.0557429521351642,0.0,-0.0379406210851496,0.0,0.010073600562613272
2023-04-26,KOSDAQ,2023,0.8262912483244429,0.0028245246048324234,-0.23304554837700384,0.2404023123895596,0.2335216253127754,TOP2,EW8,0.0247865456414262,0.10163191444799011,-0.01387903987249515,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,-0.03866558551392135,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.008463998623248863,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.01387903987249515,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,-0.008463998623248863,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,10,0.75,-0.009213998623248863,0.5,-0.01437903987249515,1.0,-0.01487903987249515,0.0,-0.008463998623248863
2023-05-26,KOSDAQ,2023,0.3764870218558413,-0.24030593458649183,-0.23304554837700384,0.2404023123895596,0.2335216253127754,TOP2,EW8,-0.0281468641173291,0.13120688034863448,0.02689180707598355,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.05503867119331265,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.011892985671865312,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.02689180707598355,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.011892985671865312,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,10,0.0,0.011892985671865312,1.0,0.02589180707598355,1.0,0.02589180707598355,0.0,0.011892985671865312
2023-06-27,KOSDAQ,2023,0.2214489261845812,-0.5037432612490766,-0.23304554837700384,0.2404023123895596,0.2335216253127754,EW8,EW8,0.2797333022036572,0.3740745508552379,0.1617543501526427,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.11797895205101445,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.012490819869127989,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.012490819869127989,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.012490819869127989,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,10,0.0,0.012490819869127989,0.75,0.011740819869127988,1.0,0.1607543501526427,0.0,0.012490819869127989
2023-07-25,KOSDAQ,2023,-1.393885514844351,2.019313408540012,-0.23304554837700384,0.2404023123895596,0.2335216253127754,BOTTOM2,BOTTOM2,-0.1577659990461457,0.2119127377455332,-0.0481754312689839,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.10959056777716175,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.021752632651143137,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.10959056777716175,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.10959056777716175,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,10,0.75,0.10884056777716175,0.75,0.10884056777716175,0.0,-0.0481754312689839,0.0,0.021752632651143137
2023-08-23,KOSDAQ,2023,0.4189252216762699,1.33208170762556,-0.23304554837700384,0.2404023123895596,0.2335216253127754,TOP2,TOP2,0.0114162804686256,0.0752090757804835,-0.0066090845735094,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,-0.018025365042135047,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005919208771713743,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0066090845735094,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,-0.0066090845735094,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,10,0.0,-0.0066090845735094,0.0,-0.0066090845735094,1.0,-0.0076090845735094,0.0,-0.0005919208771713743
2023-09-20,KOSDAQ,2023,0.7641485168035125,-0.9301593611576493,-0.23304554837700384,0.2404023123895596,0.2335216253127754,TOP2,EW8,0.0560005354458671,0.1701125909712944,0.0374636560598451,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,-0.018536879386022,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.029034130394696437,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0374636560598451,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.029034130394696437,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,10,0.75,0.028284130394696436,1.0,0.0364636560598451,1.0,0.0364636560598451,0.0,0.029034130394696437
2023-10-25,KOSDAQ,2023,-0.9538477993577256,0.6384204524677907,-0.23304554837700384,0.2404023123895596,0.2335216253127754,BOTTOM2,BOTTOM2,-0.0707377808869992,0.19945182521252408,-0.05749271024936375,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0132450706376355,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,-0.019152385123997036,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0132450706376355,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0132450706376355,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,10,0.75,0.012495070637635499,1.0,0.0122450706376355,1.0,-0.05849271024936375,0.0,-0.019152385123997036
2023-11-22,KOSDAQ,2023,-0.11230504683352258,1.024911504396583,-0.23304554837700384,0.2404023123895596,0.2335216253127754,EW8,EW8,-0.0262378614929555,0.09314691848541151,-0.04736682225981025,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,-0.0211289607668547,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,-0.023449615568289346,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.023449615568289346,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.023449615568289346,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,10,0.75,-0.024199615568289347,0.75,-0.024199615568289347,1.0,-0.04836682225981025,0.0,-0.023449615568289346
2023-12-20,KOSDAQ,2023,0.5781936311903959,-0.6295159570209563,-0.23304554837700384,0.2404023123895596,0.2335216253127754,TOP2,EW8,-0.0622016709739907,0.1487247255257453,-0.00395336108835815,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.058248309885632496,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.01901520744011058,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.00395336108835815,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.01901520744011058,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,10,0.0,0.01901520744011058,0.75,-0.0047033610883581494,1.0,-0.00495336108835815,0.0,0.01901520744011058
2024-01-22,KOSDAQ,2024,0.3228233783167533,0.1936517166883445,-0.2040983239476454,0.25145796260359804,0.22944799925359843,TOP2,EW8,0.0425079603516155,0.1213111311789949,-0.009994284170928899,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,-0.052502244522544504,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,-0.03114274334626547,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.009994284170928899,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,-0.03114274334626547,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,10,0.0,-0.03114274334626547,1.0,-0.0109942841709289,1.0,-0.0109942841709289,0.0,-0.03114274334626547
2024-02-21,KOSDAQ,2024,0.2609668251924923,-0.5179934113668895,-0.2040983239476454,0.25145796260359804,0.22944799925359843,TOP2,EW8,0.0149073331390141,0.2278978464216446,-0.01188781958801845,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,-0.026795152727032548,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,-0.012935346053125737,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.01188781958801845,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,-0.012935346053125737,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,10,0.0,-0.012935346053125737,1.0,-0.012887819588018452,1.0,-0.012887819588018452,0.0,-0.012935346053125737
2024-03-21,KOSDAQ,2024,-0.5222915218136231,0.7580398293913344,-0.2040983239476454,0.25145796260359804,0.22944799925359843,BOTTOM2,BOTTOM2,-0.0005174204895239,0.1611932008360178,0.057463746702042746,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0579811671915667,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.043681566781795265,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0579811671915667,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0579811671915667,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,10,0.75,0.0572311671915667,1.0,0.0569811671915667,1.0,0.056463746702042746,0.0,0.043681566781795265
2024-04-19,KOSDAQ,2024,-0.1480293852489599,0.4808844769995111,-0.2040983239476454,0.25145796260359804,0.22944799925359843,EW8,EW8,0.0282045687777267,0.1082644395127692,0.0143104579615832,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,-0.0138941108161435,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.004914005560617262,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.004914005560617262,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.004914005560617262,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,10,0.75,0.004164005560617262,0.75,0.004164005560617262,0.5,0.0138104579615832,0.0,0.004914005560617262
2024-05-22,KOSDAQ,2024,0.4884191418428367,-0.5569756131845188,-0.2040983239476454,0.25145796260359804,0.22944799925359843,TOP2,EW8,-0.0447209185280483,0.2121323287697516,0.0135733042679283,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0582942227959767,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.04096976622626298,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0135733042679283,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.04096976622626298,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,10,0.0,0.04096976622626298,0.75,0.0128233042679283,0.5,0.0130733042679283,0.0,0.04096976622626298
2024-06-20,KOSDAQ,2024,-0.9114570437085197,1.1639204999693913,-0.2040983239476454,0.25145796260359804,0.22944799925359843,BOTTOM2,BOTTOM2,0.0004023625898631,0.0495346942750131,-0.01258703580120215,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,-0.01298939839106525,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,-0.013206753984580426,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.01298939839106525,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,-0.01298939839106525,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,10,0.75,-0.013739398391065251,1.0,-0.01398939839106525,1.0,-0.01358703580120215,0.0,-0.013206753984580426
2024-07-18,KOSDAQ,2024,1.022811391927242,-1.1919704871721564,-0.2040983239476454,0.25145796260359804,0.22944799925359843,TOP2,EW8,-0.0345131351720977,0.0939185263245986,0.01006187811667535,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.044575013288773044,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.02504016674294185,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.01006187811667535,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.02504016674294185,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,10,0.75,0.02429016674294185,0.5,0.00956187811667535,1.0,0.009061878116675349,0.0,0.02504016674294185
2024-08-16,KOSDAQ,2024,-0.07504985212767298,-0.47075365983102574,-0.2040983239476454,0.25145796260359804,0.22944799925359843,EW8,EW8,0.0595404084627703,0.11166281127230679,-0.006331837316695101,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,-0.06587224577946535,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,-0.013983093691645562,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.013983093691645562,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.013983093691645562,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,10,0.0,-0.013983093691645562,0.75,-0.014733093691645563,1.0,-0.007331837316695101,0.0,-0.013983093691645562
2024-09-13,KOSDAQ,2024,0.19787998632687356,-0.6971829311580316,-0.2040983239476454,0.25145796260359804,0.22944799925359843,EW8,EW8,0.0179563389323748,0.12251395567268661,-0.02634441803994625,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,-0.04430075697232105,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,-0.015293897689197087,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.015293897689197087,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.015293897689197087,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,10,0.0,-0.015293897689197087,0.0,-0.015293897689197087,1.0,-0.02734441803994625,0.0,-0.015293897689197087
2024-10-21,KOSDAQ,2024,-0.11872578293331805,0.1031995093819817,-0.2040983239476454,0.25145796260359804,0.22944799925359843,EW8,EW8,-0.1433125492806081,0.1822400279266564,-0.0551634819445362,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.08814906733607185,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.029019351099685287,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.029019351099685287,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.029019351099685287,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,10,0.0,0.029019351099685287,0.0,0.029019351099685287,0.5,-0.0556634819445362,0.0,0.029019351099685287
2024-11-18,KOSDAQ,2024,-0.3887916136407166,0.35358324217461684,-0.2040983239476454,0.25145796260359804,0.22944799925359843,BOTTOM2,BOTTOM2,-0.025867840848357,0.1294161790876689,0.01159818928410135,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.03746603013245835,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,-0.0016344865333317625,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.03746603013245835,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.03746603013245835,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,10,0.75,0.03671603013245835,0.75,0.03671603013245835,1.0,0.010598189284101351,0.0,-0.0016344865333317625
2024-12-16,KOSDAQ,2024,0.29720406944153815,-0.4269172884532706,-0.2040983239476454,0.25145796260359804,0.22944799925359843,TOP2,EW8,-0.0075930053561264,0.1049161328915402,-0.009945913333949901,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,-0.002352907977823452,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,-0.00908429841883475,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.009945913333949901,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,-0.00908429841883475,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,10,0.75,-0.00983429841883475,0.5,-0.010445913333949902,0.5,-0.010445913333949902,0.0,-0.00908429841883475
2025-01-16,KOSDAQ,2025,0.1967136151730722,-0.2866959920312301,-0.20633065891355964,0.25738669106674766,0.2415079875337005,EW8,EW8,-0.0302248828852802,0.1441402211546428,0.017535070972504098,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.04775995385778435,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,-0.004284273141544449,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.004284273141544449,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.004284273141544449,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,10,0.0,-0.004284273141544449,0.75,-0.005034273141544449,1.0,0.016535070972504097,0.0,-0.004284273141544449
2025-02-19,KOSDAQ,2025,0.23440756233282764,-0.11914885651586801,-0.20633065891355964,0.25738669106674766,0.2415079875337005,EW8,EW8,-0.0580210283198305,0.1854339253630929,-0.0653873635345414,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,-0.00736633521471085,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0015978015963790376,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0015978015963790376,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0015978015963790376,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,10,0.0,0.0015978015963790376,0.0,0.0015978015963790376,1.0,-0.0663873635345414,0.0,0.0015978015963790376
2025-03-20,KOSDAQ,2025,-0.330920376536793,0.6411335551385405,-0.20633065891355964,0.25738669106674766,0.2415079875337005,BOTTOM2,BOTTOM2,-0.063381959775875,0.2322765511629598,-0.02234601887543725,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.04103594090043765,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.03594462327045128,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.04103594090043765,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.04103594090043765,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,10,0.75,0.04028594090043765,0.75,0.04028594090043765,1.0,-0.02334601887543725,0.0,0.03594462327045128
2025-04-17,KOSDAQ,2025,-0.7637528848790888,1.8839156793895562,-0.20633065891355964,0.25738669106674766,0.2415079875337005,BOTTOM2,BOTTOM2,0.1329749032119176,0.1663411069724804,0.10263462492082905,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,-0.0303402782910885,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.043990443629223594,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0303402782910885,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,-0.0303402782910885,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,10,1.0,-0.0313402782910885,1.0,-0.0313402782910885,1.0,0.10163462492082904,0.0,0.043990443629223594
2025-05-20,KOSDAQ,2025,-0.5151586450693159,0.4410793119859567,-0.20633065891355964,0.25738669106674766,0.2415079875337005,BOTTOM2,BOTTOM2,0.0250433188543244,0.1315784545030466,0.04682497881606345,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0217816599617391,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.04258111075626135,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0217816599617391,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0217816599617391,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,10,0.0,0.0217816599617391,0.0,0.0217816599617391,0.5,0.04632497881606345,0.0,0.04258111075626135
2025-06-19,KOSDAQ,2025,-0.29693439682816997,0.3680062234987458,-0.20633065891355964,0.25738669106674766,0.2415079875337005,BOTTOM2,BOTTOM2,-0.0322318288304153,0.15701976983674681,-0.02796339157893735,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.004268437251477901,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,-0.0148613768284676,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.004268437251477901,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.004268437251477901,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,10,0.5,0.003768437251477901,0.5,0.003768437251477901,0.5,-0.02846339157893735,0.0,-0.0148613768284676
2025-07-17,KOSDAQ,2025,0.33822393909777226,-0.2000606892999619,-0.20633065891355964,0.25738669106674766,0.2415079875337005,TOP2,EW8,0.0227181121860022,0.0877139228505093,-0.017662666571243553,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,-0.04038077875724585,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.014129052882432613,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.017662666571243553,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,-0.014129052882432613,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,10,0.75,-0.014879052882432613,0.5,-0.018162666571243553,1.0,-0.018662666571243554,0.0,-0.014129052882432613
2025-08-14,KOSDAQ,2025,0.6538663793519721,-0.8171544672019758,-0.20633065891355964,0.25738669106674766,0.2415079875337005,TOP2,EW8,-0.0198711325158019,0.1195321053829053,0.002519576908775748,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.02239070942457765,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0293561107410404,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.002519576908775748,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0293561107410404,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,10,0.0,0.0293561107410404,1.0,0.0015195769087757481,1.0,0.0015195769087757481,0.0,0.0293561107410404
2025-09-12,KOSDAQ,2025,0.21971635748379698,-0.4892168890239138,-0.20633065891355964,0.25738669106674766,0.2415079875337005,EW8,EW8,0.0217486228201576,0.27909269878005416,0.0021652062868657493,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,-0.019583416533291848,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.03399472400744404,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.03399472400744404,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.03399472400744404,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,10,0.0,0.03399472400744404,0.75,0.03324472400744404,1.0,0.0011652062868657493,0.0,0.03399472400744404
2025-10-17,KOSDAQ,2025,-1.13435596773445,2.194420547996973,-0.20633065891355964,0.25738669106674766,0.2415079875337005,BOTTOM2,BOTTOM2,0.0597833837423152,0.13299638619987492,-0.0028242128197120495,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,-0.06260759656202725,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,-0.033270142344914114,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.06260759656202725,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,-0.06260759656202725,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,10,0.75,-0.06335759656202725,0.75,-0.06335759656202725,0.5,-0.0033242128197120495,0.0,-0.033270142344914114
2025-11-14,KOSDAQ,2025,0.8597392892211602,-0.42267738042717584,-0.20633065891355964,0.25738669106674766,0.2415079875337005,TOP2,EW8,0.0965464952762031,0.12251428527113559,0.024197355794421466,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,-0.0723491394817816,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,-0.0021096051651593806,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.024197355794421466,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,-0.0021096051651593806,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,10,0.75,-0.0028596051651593804,1.0,0.023197355794421465,0.5,0.023697355794421466,0.0,-0.0021096051651593806
2025-12-12,KOSDAQ,2025,-0.12212257613373964,-0.39430896529234083,-0.20633065891355964,0.25738669106674766,0.2415079875337005,EW8,EW8,0.054588653118675,0.15517204214600272,-0.017567217242259698,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,-0.07215587036093471,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,-0.006977144594269576,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.006977144594269576,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.006977144594269576,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,10,0.0,-0.006977144594269576,0.75,-0.007727144594269575,0.5,-0.0180672172422597,0.0,-0.006977144594269576
