date,era,universe,signal,ic_future_payoff,ic_future_rank
2016-04-25,2016_2019,KOSPI_ALL,GLOBAL_MEAN_PAYOFF20,-0.7142857142857144,-0.7142857142857144
2016-04-25,2016_2019,KOSPI_ALL,NEG_GLOBAL_RANK_DISPERSION20,0.07185757571479554,0.07185757571479554
2016-04-25,2016_2019,KOSPI_EX_K200,LOCAL_RANK20,-0.30952380952380953,-0.30952380952380953
2016-04-25,2016_2019,KOSPI_EX_K200,GLOBAL_MEAN_RANK20,-0.6107893935757621,-0.6107893935757621
2016-04-25,2016_2019,KOSPI_EX_K200,GLOBAL_TOP2_SHARE,-0.527855762350754,-0.527855762350754
2016-04-25,2016_2019,KOSPI_EX_K200,GLOBAL_POSITIVE_SHARE,-0.5108094442387969,-0.5108094442387969
2016-04-25,2016_2019,KOSPI_EX_K200,GLOBAL_MEAN_PAYOFF20,-0.6904761904761906,-0.6904761904761906
2016-04-25,2016_2019,KOSPI_EX_K200,NEG_GLOBAL_RANK_DISPERSION20,-0.09581010095306071,-0.09581010095306071
2016-04-25,2016_2019,KOSPI_KOSDAQ_ALL,LOCAL_RANK20,-0.523809523809524,-0.523809523809524
2016-04-25,2016_2019,KOSPI_KOSDAQ_ALL,GLOBAL_MEAN_RANK20,-0.5149792926227014,-0.5149792926227014
2016-04-25,2016_2019,KOSPI_KOSDAQ_ALL,GLOBAL_TOP2_SHARE,-0.7119914934033427,-0.7119914934033427
2016-04-25,2016_2019,KOSPI_KOSDAQ_ALL,GLOBAL_POSITIVE_SHARE,-0.3192559026492481,-0.3192559026492481
2016-04-25,2016_2019,KOSPI_KOSDAQ_ALL,GLOBAL_MEAN_PAYOFF20,-0.5476190476190477,-0.5476190476190477
2016-04-25,2016_2019,KOSPI_KOSDAQ_ALL,NEG_GLOBAL_RANK_DISPERSION20,0.3592878785739777,0.3592878785739777
2016-05-02,2016_2019,K200,LOCAL_RANK20,-0.7619047619047621,-0.7619047619047621
2016-05-02,2016_2019,K200,GLOBAL_MEAN_RANK20,-0.6666666666666669,-0.6666666666666669
2016-05-02,2016_2019,K200,GLOBAL_TOP2_SHARE,-0.8455943246644705,-0.8455943246644705
