date,factor,direction,overlay,top_n,cost_bps,net,turnover
2016-09-28,MOM12_1,LOW,ACT5_KEEP_TOP50,20,30,0.004139900865728883,0.65
2016-09-28,MOM12_1,LOW,ACT5_KEEP_TOP50,20,60,0.0021899008657288825,0.65
2016-09-28,PRIVATE_FLOW,HIGH,BASE,10,0,-0.046744238755831405,0.7
2016-09-28,PRIVATE_FLOW,HIGH,BASE,10,30,-0.0488442387558314,0.7
2016-09-28,PRIVATE_FLOW,HIGH,BASE,10,60,-0.05094423875583141,0.7
2016-09-28,PRIVATE_FLOW,HIGH,BASE,20,0,-0.036300477499023244,0.7
2016-09-28,PRIVATE_FLOW,HIGH,BASE,20,30,-0.03840047749902324,0.7
2016-09-28,PRIVATE_FLOW,HIGH,BASE,20,60,-0.040500477499023246,0.7
2016-09-28,PRIVATE_FLOW,HIGH,RAW_TA_W10,10,0,-0.03799756822416793,0.6
2016-09-28,PRIVATE_FLOW,HIGH,RAW_TA_W10,10,30,-0.03979756822416793,0.6
2016-09-28,PRIVATE_FLOW,HIGH,RAW_TA_W10,10,60,-0.04159756822416793,0.6
2016-09-28,PRIVATE_FLOW,HIGH,RAW_TA_W10,20,0,-0.03651288600119662,0.65
2016-09-28,PRIVATE_FLOW,HIGH,RAW_TA_W10,20,30,-0.03846288600119662,0.65
2016-09-28,PRIVATE_FLOW,HIGH,RAW_TA_W10,20,60,-0.04041288600119662,0.65
2016-09-28,PRIVATE_FLOW,HIGH,TURNOVER_W10,10,0,-0.04931949029876932,0.7
2016-09-28,PRIVATE_FLOW,HIGH,TURNOVER_W10,10,30,-0.05141949029876932,0.7
2016-09-28,PRIVATE_FLOW,HIGH,TURNOVER_W10,10,60,-0.053519490298769325,0.7
2016-09-28,PRIVATE_FLOW,HIGH,TURNOVER_W10,20,0,-0.0418691135199766,0.6
2016-09-28,PRIVATE_FLOW,HIGH,TURNOVER_W10,20,30,-0.043669113519976606,0.6
2016-09-28,PRIVATE_FLOW,HIGH,TURNOVER_W10,20,60,-0.0454691135199766,0.6
2016-09-28,PRIVATE_FLOW,HIGH,ACT1_W10,10,0,-0.047684876363702285,0.9
2016-09-28,PRIVATE_FLOW,HIGH,ACT1_W10,10,30,-0.050384876363702286,0.9
2016-09-28,PRIVATE_FLOW,HIGH,ACT1_W10,10,60,-0.05308487636370229,0.9
2016-09-28,PRIVATE_FLOW,HIGH,ACT1_W10,20,0,-0.03876515129276133,0.7
2016-09-28,PRIVATE_FLOW,HIGH,ACT1_W10,20,30,-0.040865151292761324,0.7
2016-09-28,PRIVATE_FLOW,HIGH,ACT1_W10,20,60,-0.04296515129276133,0.7
2016-09-28,PRIVATE_FLOW,HIGH,ACT5_W10,10,0,-0.037719842101247195,0.7
2016-09-28,PRIVATE_FLOW,HIGH,ACT5_W10,10,30,-0.03981984210124719,0.7
2016-09-28,PRIVATE_FLOW,HIGH,ACT5_W10,10,60,-0.0419198421012472,0.7
2016-09-28,PRIVATE_FLOW,HIGH,ACT5_W10,20,0,-0.03876515129276133,0.8
2016-09-28,PRIVATE_FLOW,HIGH,ACT5_W10,20,30,-0.041165151292761326,0.8
2016-09-28,PRIVATE_FLOW,HIGH,ACT5_W10,20,60,-0.043565151292761325,0.8
2016-09-28,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,10,0,-0.0416801232426097,0.8
2016-09-28,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,10,30,-0.0440801232426097,0.8
2016-09-28,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,10,60,-0.0464801232426097,0.8
2016-09-28,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,20,0,-0.03863445294728256,0.7
2016-09-28,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,20,30,-0.040734452947282555,0.7
2016-09-28,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,20,60,-0.04283445294728256,0.7
2016-09-28,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP50,10,0,-0.050415239562631296,0.9
2016-09-28,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP50,10,30,-0.0531152395626313,0.9
2016-09-28,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP50,10,60,-0.0558152395626313,0.9
2016-09-28,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP50,20,0,-0.03450331411015746,0.85
2016-09-28,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP50,20,30,-0.037053314110157456,0.85
2016-09-28,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP50,20,60,-0.03960331411015746,0.85
2016-09-28,PRIVATE_FLOW,LOW,BASE,10,0,-0.0735123726969488,0.5
2016-09-28,PRIVATE_FLOW,LOW,BASE,10,30,-0.0750123726969488,0.5
2016-09-28,PRIVATE_FLOW,LOW,BASE,10,60,-0.0765123726969488,0.5
2016-09-28,PRIVATE_FLOW,LOW,BASE,20,0,-0.03751278455200511,0.44999999999999996
2016-09-28,PRIVATE_FLOW,LOW,BASE,20,30,-0.038862784552005106,0.44999999999999996
2016-09-28,PRIVATE_FLOW,LOW,BASE,20,60,-0.04021278455200511,0.44999999999999996
2016-09-28,PRIVATE_FLOW,LOW,RAW_TA_W10,10,0,-0.0540972632108971,0.7
2016-09-28,PRIVATE_FLOW,LOW,RAW_TA_W10,10,30,-0.056197263210897096,0.7
2016-09-28,PRIVATE_FLOW,LOW,RAW_TA_W10,10,60,-0.0582972632108971,0.7
2016-09-28,PRIVATE_FLOW,LOW,RAW_TA_W10,20,0,-0.03751278455200511,0.4
2016-09-28,PRIVATE_FLOW,LOW,RAW_TA_W10,20,30,-0.03871278455200511,0.4
2016-09-28,PRIVATE_FLOW,LOW,RAW_TA_W10,20,60,-0.03991278455200511,0.4
2016-09-28,PRIVATE_FLOW,LOW,TURNOVER_W10,10,0,-0.07798733313499799,0.5
2016-09-28,PRIVATE_FLOW,LOW,TURNOVER_W10,10,30,-0.07948733313499799,0.5
2016-09-28,PRIVATE_FLOW,LOW,TURNOVER_W10,10,60,-0.080987333134998,0.5
2016-09-28,PRIVATE_FLOW,LOW,TURNOVER_W10,20,0,-0.03751278455200511,0.4
2016-09-28,PRIVATE_FLOW,LOW,TURNOVER_W10,20,30,-0.03871278455200511,0.4
2016-09-28,PRIVATE_FLOW,LOW,TURNOVER_W10,20,60,-0.03991278455200511,0.4
2016-09-28,PRIVATE_FLOW,LOW,ACT1_W10,10,0,-0.06411986813197089,0.7
2016-09-28,PRIVATE_FLOW,LOW,ACT1_W10,10,30,-0.0662198681319709,0.7
2016-09-28,PRIVATE_FLOW,LOW,ACT1_W10,10,60,-0.06831986813197088,0.7
2016-09-28,PRIVATE_FLOW,LOW,ACT1_W10,20,0,-0.04371974159719657,0.5
2016-09-28,PRIVATE_FLOW,LOW,ACT1_W10,20,30,-0.04521974159719657,0.5
2016-09-28,PRIVATE_FLOW,LOW,ACT1_W10,20,60,-0.04671974159719657,0.5
2016-09-28,PRIVATE_FLOW,LOW,ACT5_W10,10,0,-0.05749483465952819,0.8
2016-09-28,PRIVATE_FLOW,LOW,ACT5_W10,10,30,-0.05989483465952819,0.8
2016-09-28,PRIVATE_FLOW,LOW,ACT5_W10,10,60,-0.06229483465952819,0.8
2016-09-28,PRIVATE_FLOW,LOW,ACT5_W10,20,0,-0.04612613643503891,0.6
2016-09-28,PRIVATE_FLOW,LOW,ACT5_W10,20,30,-0.047926136435038916,0.6
2016-09-28,PRIVATE_FLOW,LOW,ACT5_W10,20,60,-0.04972613643503891,0.6
2016-09-28,PRIVATE_FLOW,LOW,ACT5_KEEP_TOP70,10,0,-0.07109845105359522,0.7
2016-09-28,PRIVATE_FLOW,LOW,ACT5_KEEP_TOP70,10,30,-0.07319845105359522,0.7
2016-09-28,PRIVATE_FLOW,LOW,ACT5_KEEP_TOP70,10,60,-0.07529845105359521,0.7
2016-09-28,PRIVATE_FLOW,LOW,ACT5_KEEP_TOP70,20,0,-0.04406010941881106,0.65
2016-09-28,PRIVATE_FLOW,LOW,ACT5_KEEP_TOP70,20,30,-0.04601010941881106,0.65
2016-09-28,PRIVATE_FLOW,LOW,ACT5_KEEP_TOP70,20,60,-0.04796010941881106,0.65
2016-09-28,PRIVATE_FLOW,LOW,ACT5_KEEP_TOP50,10,0,-0.053297624190690826,0.8
2016-09-28,PRIVATE_FLOW,LOW,ACT5_KEEP_TOP50,10,30,-0.055697624190690825,0.8
2016-09-28,PRIVATE_FLOW,LOW,ACT5_KEEP_TOP50,10,60,-0.058097624190690825,0.8
2016-09-28,PRIVATE_FLOW,LOW,ACT5_KEEP_TOP50,20,0,-0.044635617046947955,0.75
2016-09-28,PRIVATE_FLOW,LOW,ACT5_KEEP_TOP50,20,30,-0.04688561704694796,0.75
2016-09-28,PRIVATE_FLOW,LOW,ACT5_KEEP_TOP50,20,60,-0.04913561704694795,0.75
2016-09-28,FOREIGN_FLOW,HIGH,BASE,10,0,-0.006951032633316391,0.5
2016-09-28,FOREIGN_FLOW,HIGH,BASE,10,30,-0.008451032633316391,0.5
2016-09-28,FOREIGN_FLOW,HIGH,BASE,10,60,-0.009951032633316391,0.5
2016-09-28,FOREIGN_FLOW,HIGH,BASE,20,0,-0.053701045389809576,0.55
2016-09-28,FOREIGN_FLOW,HIGH,BASE,20,30,-0.055351045389809575,0.55
2016-09-28,FOREIGN_FLOW,HIGH,BASE,20,60,-0.057001045389809574,0.55
2016-09-28,FOREIGN_FLOW,HIGH,RAW_TA_W10,10,0,-0.03483920844422635,0.6
2016-09-28,FOREIGN_FLOW,HIGH,RAW_TA_W10,10,30,-0.03663920844422635,0.6
2016-09-28,FOREIGN_FLOW,HIGH,RAW_TA_W10,10,60,-0.038439208444226346,0.6
2016-09-28,FOREIGN_FLOW,HIGH,RAW_TA_W10,20,0,-0.048516172565510995,0.5
2016-09-28,FOREIGN_FLOW,HIGH,RAW_TA_W10,20,30,-0.050016172565511,0.5
2016-09-28,FOREIGN_FLOW,HIGH,RAW_TA_W10,20,60,-0.051516172565511,0.5
2016-09-28,FOREIGN_FLOW,HIGH,TURNOVER_W10,10,0,-0.0181272726310713,0.7
2016-09-28,FOREIGN_FLOW,HIGH,TURNOVER_W10,10,30,-0.0202272726310713,0.7
2016-09-28,FOREIGN_FLOW,HIGH,TURNOVER_W10,10,60,-0.022327272631071298,0.7
2016-09-28,FOREIGN_FLOW,HIGH,TURNOVER_W10,20,0,-0.05234930336167524,0.44999999999999996
2016-09-28,FOREIGN_FLOW,HIGH,TURNOVER_W10,20,30,-0.053699303361675235,0.44999999999999996
2016-09-28,FOREIGN_FLOW,HIGH,TURNOVER_W10,20,60,-0.05504930336167524,0.44999999999999996
2016-09-28,FOREIGN_FLOW,HIGH,ACT1_W10,10,0,-0.05521060206724395,0.9
2016-09-28,FOREIGN_FLOW,HIGH,ACT1_W10,10,30,-0.05791060206724395,0.9
2016-09-28,FOREIGN_FLOW,HIGH,ACT1_W10,10,60,-0.06061060206724395,0.9
2016-09-28,FOREIGN_FLOW,HIGH,ACT1_W10,20,0,-0.044927956823671844,0.44999999999999996
2016-09-28,FOREIGN_FLOW,HIGH,ACT1_W10,20,30,-0.04627795682367184,0.44999999999999996
2016-09-28,FOREIGN_FLOW,HIGH,ACT1_W10,20,60,-0.047627956823671845,0.44999999999999996
2016-09-28,FOREIGN_FLOW,HIGH,ACT5_W10,10,0,-0.047770683236549885,0.7
2016-09-28,FOREIGN_FLOW,HIGH,ACT5_W10,10,30,-0.04987068323654988,0.7
2016-09-28,FOREIGN_FLOW,HIGH,ACT5_W10,10,60,-0.05197068323654989,0.7
2016-09-28,FOREIGN_FLOW,HIGH,ACT5_W10,20,0,-0.05121321360857384,0.6
2016-09-28,FOREIGN_FLOW,HIGH,ACT5_W10,20,30,-0.05301321360857384,0.6
2016-09-28,FOREIGN_FLOW,HIGH,ACT5_W10,20,60,-0.05481321360857384,0.6
2016-09-28,FOREIGN_FLOW,HIGH,ACT5_KEEP_TOP70,10,0,-0.01771125404841251,0.6
2016-09-28,FOREIGN_FLOW,HIGH,ACT5_KEEP_TOP70,10,30,-0.01951125404841251,0.6
2016-09-28,FOREIGN_FLOW,HIGH,ACT5_KEEP_TOP70,10,60,-0.02131125404841251,0.6
2016-09-28,FOREIGN_FLOW,HIGH,ACT5_KEEP_TOP70,20,0,-0.04040582853099559,0.55
2016-09-28,FOREIGN_FLOW,HIGH,ACT5_KEEP_TOP70,20,30,-0.04205582853099559,0.55
2016-09-28,FOREIGN_FLOW,HIGH,ACT5_KEEP_TOP70,20,60,-0.04370582853099559,0.55
2016-09-28,FOREIGN_FLOW,HIGH,ACT5_KEEP_TOP50,10,0,-0.016624721262583318,0.7
2016-09-28,FOREIGN_FLOW,HIGH,ACT5_KEEP_TOP50,10,30,-0.01872472126258332,0.7
2016-09-28,FOREIGN_FLOW,HIGH,ACT5_KEEP_TOP50,10,60,-0.020824721262583317,0.7
2016-09-28,FOREIGN_FLOW,HIGH,ACT5_KEEP_TOP50,20,0,-0.046188292722536196,0.65
2016-09-28,FOREIGN_FLOW,HIGH,ACT5_KEEP_TOP50,20,30,-0.0481382927225362,0.65
2016-09-28,FOREIGN_FLOW,HIGH,ACT5_KEEP_TOP50,20,60,-0.0500882927225362,0.65
2016-09-28,FOREIGN_FLOW,LOW,BASE,10,0,-0.013206009858059711,0.7
2016-09-28,FOREIGN_FLOW,LOW,BASE,10,30,-0.01530600985805971,0.7
2016-09-28,FOREIGN_FLOW,LOW,BASE,10,60,-0.01740600985805971,0.7
2016-09-28,FOREIGN_FLOW,LOW,BASE,20,0,-0.0052749970455269485,0.55
2016-09-28,FOREIGN_FLOW,LOW,BASE,20,30,-0.006924997045526949,0.55
2016-09-28,FOREIGN_FLOW,LOW,BASE,20,60,-0.008574997045526948,0.55
2016-09-28,FOREIGN_FLOW,LOW,RAW_TA_W10,10,0,-0.014819066771252559,0.5
2016-09-28,FOREIGN_FLOW,LOW,RAW_TA_W10,10,30,-0.01631906677125256,0.5
2016-09-28,FOREIGN_FLOW,LOW,RAW_TA_W10,10,60,-0.01781906677125256,0.5
2016-09-28,FOREIGN_FLOW,LOW,RAW_TA_W10,20,0,-0.010106887150847807,0.44999999999999996
2016-09-28,FOREIGN_FLOW,LOW,RAW_TA_W10,20,30,-0.011456887150847807,0.44999999999999996
2016-09-28,FOREIGN_FLOW,LOW,RAW_TA_W10,20,60,-0.012806887150847806,0.44999999999999996
2016-09-28,FOREIGN_FLOW,LOW,TURNOVER_W10,10,0,-0.010283126827406482,0.6
2016-09-28,FOREIGN_FLOW,LOW,TURNOVER_W10,10,30,-0.012083126827406481,0.6
2016-09-28,FOREIGN_FLOW,LOW,TURNOVER_W10,10,60,-0.013883126827406483,0.6
2016-09-28,FOREIGN_FLOW,LOW,TURNOVER_W10,20,0,-0.016079174173733037,0.55
2016-09-28,FOREIGN_FLOW,LOW,TURNOVER_W10,20,30,-0.017729174173733035,0.55
2016-09-28,FOREIGN_FLOW,LOW,TURNOVER_W10,20,60,-0.019379174173733037,0.55
2016-09-28,FOREIGN_FLOW,LOW,ACT1_W10,10,0,-0.012347377271355615,0.6
2016-09-28,FOREIGN_FLOW,LOW,ACT1_W10,10,30,-0.014147377271355614,0.6
2016-09-28,FOREIGN_FLOW,LOW,ACT1_W10,10,60,-0.015947377271355614,0.6
2016-09-28,FOREIGN_FLOW,LOW,ACT1_W10,20,0,-0.01400270483940563,0.6
2016-09-28,FOREIGN_FLOW,LOW,ACT1_W10,20,30,-0.01580270483940563,0.6
2016-09-28,FOREIGN_FLOW,LOW,ACT1_W10,20,60,-0.01760270483940563,0.6
2016-09-28,FOREIGN_FLOW,LOW,ACT5_W10,10,0,-0.024618574061180742,0.4
2016-09-28,FOREIGN_FLOW,LOW,ACT5_W10,10,30,-0.02581857406118074,0.4
2016-09-28,FOREIGN_FLOW,LOW,ACT5_W10,10,60,-0.02701857406118074,0.4
2016-09-28,FOREIGN_FLOW,LOW,ACT5_W10,20,0,-0.016851404311893477,0.35
2016-09-28,FOREIGN_FLOW,LOW,ACT5_W10,20,30,-0.017901404311893476,0.35
2016-09-28,FOREIGN_FLOW,LOW,ACT5_W10,20,60,-0.018951404311893478,0.35
2016-09-28,FOREIGN_FLOW,LOW,ACT5_KEEP_TOP70,10,0,-0.015157114200221283,0.6
2016-09-28,FOREIGN_FLOW,LOW,ACT5_KEEP_TOP70,10,30,-0.016957114200221283,0.6
2016-09-28,FOREIGN_FLOW,LOW,ACT5_KEEP_TOP70,10,60,-0.018757114200221282,0.6
2016-09-28,FOREIGN_FLOW,LOW,ACT5_KEEP_TOP70,20,0,-0.02505655193390661,0.55
2016-09-28,FOREIGN_FLOW,LOW,ACT5_KEEP_TOP70,20,30,-0.02670655193390661,0.55
2016-09-28,FOREIGN_FLOW,LOW,ACT5_KEEP_TOP70,20,60,-0.028356551933906612,0.55
2016-09-28,FOREIGN_FLOW,LOW,ACT5_KEEP_TOP50,10,0,-0.033502868999882994,0.6
2016-09-28,FOREIGN_FLOW,LOW,ACT5_KEEP_TOP50,10,30,-0.035302868999883,0.6
2016-09-28,FOREIGN_FLOW,LOW,ACT5_KEEP_TOP50,10,60,-0.03710286899988299,0.6
2016-09-28,FOREIGN_FLOW,LOW,ACT5_KEEP_TOP50,20,0,-0.034655447723341774,0.65
2016-09-28,FOREIGN_FLOW,LOW,ACT5_KEEP_TOP50,20,30,-0.036605447723341775,0.65
2016-09-28,FOREIGN_FLOW,LOW,ACT5_KEEP_TOP50,20,60,-0.038555447723341775,0.65
2016-10-13,OP12_REV,HIGH,BASE,10,0,-0.014688591137915532,0.30000000000000004
2016-10-13,OP12_REV,HIGH,BASE,10,30,-0.015588591137915532,0.30000000000000004
2016-10-13,OP12_REV,HIGH,BASE,10,60,-0.016488591137915534,0.30000000000000004
2016-10-13,OP12_REV,HIGH,BASE,20,0,-0.005454366804977443,0.35
2016-10-13,OP12_REV,HIGH,BASE,20,30,-0.0065043668049774425,0.35
2016-10-13,OP12_REV,HIGH,BASE,20,60,-0.007554366804977442,0.35
2016-10-13,OP12_REV,HIGH,RAW_TA_W10,10,0,0.01175401219066972,0.5
2016-10-13,OP12_REV,HIGH,RAW_TA_W10,10,30,0.010254012190669721,0.5
2016-10-13,OP12_REV,HIGH,RAW_TA_W10,10,60,0.008754012190669722,0.5
2016-10-13,OP12_REV,HIGH,RAW_TA_W10,20,0,0.003955896695647825,0.44999999999999996
2016-10-13,OP12_REV,HIGH,RAW_TA_W10,20,30,0.0026058966956478257,0.44999999999999996
2016-10-13,OP12_REV,HIGH,RAW_TA_W10,20,60,0.0012558966956478256,0.44999999999999996
2016-10-13,OP12_REV,HIGH,TURNOVER_W10,10,0,-0.006992869099044743,0.6
2016-10-13,OP12_REV,HIGH,TURNOVER_W10,10,30,-0.008792869099044743,0.6
2016-10-13,OP12_REV,HIGH,TURNOVER_W10,10,60,-0.010592869099044742,0.6
2016-10-13,OP12_REV,HIGH,TURNOVER_W10,20,0,-0.007796311595147579,0.4
2016-10-13,OP12_REV,HIGH,TURNOVER_W10,20,30,-0.008996311595147579,0.4
2016-10-13,OP12_REV,HIGH,TURNOVER_W10,20,60,-0.010196311595147578,0.4
2016-10-13,OP12_REV,HIGH,ACT1_W10,10,0,-0.0037230255754686623,0.6
2016-10-13,OP12_REV,HIGH,ACT1_W10,10,30,-0.005523025575468662,0.6
2016-10-13,OP12_REV,HIGH,ACT1_W10,10,60,-0.007323025575468663,0.6
2016-10-13,OP12_REV,HIGH,ACT1_W10,20,0,0.003800304122444361,0.4
2016-10-13,OP12_REV,HIGH,ACT1_W10,20,30,0.0026003041224443614,0.4
2016-10-13,OP12_REV,HIGH,ACT1_W10,20,60,0.0014003041224443613,0.4
2016-10-13,OP12_REV,HIGH,ACT5_W10,10,0,-0.010934906767663658,0.5
2016-10-13,OP12_REV,HIGH,ACT5_W10,10,30,-0.012434906767663657,0.5
2016-10-13,OP12_REV,HIGH,ACT5_W10,10,60,-0.013934906767663659,0.5
2016-10-13,OP12_REV,HIGH,ACT5_W10,20,0,0.0035586526907065126,0.4
2016-10-13,OP12_REV,HIGH,ACT5_W10,20,30,0.002358652690706513,0.4
2016-10-13,OP12_REV,HIGH,ACT5_W10,20,60,0.0011586526907065129,0.4
2016-10-13,OP12_REV,HIGH,ACT5_KEEP_TOP70,10,0,-0.016365488872816518,0.7
2016-10-13,OP12_REV,HIGH,ACT5_KEEP_TOP70,10,30,-0.01846548887281652,0.7
2016-10-13,OP12_REV,HIGH,ACT5_KEEP_TOP70,10,60,-0.020565488872816517,0.7
2016-10-13,OP12_REV,HIGH,ACT5_KEEP_TOP70,20,0,0.006227684786877984,0.7
2016-10-13,OP12_REV,HIGH,ACT5_KEEP_TOP70,20,30,0.004127684786877984,0.7
2016-10-13,OP12_REV,HIGH,ACT5_KEEP_TOP70,20,60,0.002027684786877984,0.7
2016-10-13,OP12_REV,HIGH,ACT5_KEEP_TOP50,10,0,0.0006816553109356804,0.8
2016-10-13,OP12_REV,HIGH,ACT5_KEEP_TOP50,10,30,-0.0017183446890643194,0.8
2016-10-13,OP12_REV,HIGH,ACT5_KEEP_TOP50,10,60,-0.004118344689064319,0.8
2016-10-13,OP12_REV,HIGH,ACT5_KEEP_TOP50,20,0,0.0033743588521039742,0.65
2016-10-13,OP12_REV,HIGH,ACT5_KEEP_TOP50,20,30,0.0014243588521039743,0.65
2016-10-13,OP12_REV,HIGH,ACT5_KEEP_TOP50,20,60,-0.0005256411478960256,0.65
2016-10-13,OP12_REV,LOW,BASE,10,0,-0.0032618823577387534,0.8
2016-10-13,OP12_REV,LOW,BASE,10,30,-0.005661882357738754,0.8
2016-10-13,OP12_REV,LOW,BASE,10,60,-0.008061882357738753,0.8
2016-10-13,OP12_REV,LOW,BASE,20,0,-0.007884792605582131,0.7
2016-10-13,OP12_REV,LOW,BASE,20,30,-0.00998479260558213,0.7
2016-10-13,OP12_REV,LOW,BASE,20,60,-0.01208479260558213,0.7
2016-10-13,OP12_REV,LOW,RAW_TA_W10,10,0,-0.01614905010699013,0.7
2016-10-13,OP12_REV,LOW,RAW_TA_W10,10,30,-0.01824905010699013,0.7
2016-10-13,OP12_REV,LOW,RAW_TA_W10,10,60,-0.02034905010699013,0.7
2016-10-13,OP12_REV,LOW,RAW_TA_W10,20,0,-0.0014452807348361474,0.6
2016-10-13,OP12_REV,LOW,RAW_TA_W10,20,30,-0.0032452807348361474,0.6
2016-10-13,OP12_REV,LOW,RAW_TA_W10,20,60,-0.005045280734836148,0.6
2016-10-13,OP12_REV,LOW,TURNOVER_W10,10,0,-0.018851150912029706,0.7
2016-10-13,OP12_REV,LOW,TURNOVER_W10,10,30,-0.020951150912029707,0.7
2016-10-13,OP12_REV,LOW,TURNOVER_W10,10,60,-0.023051150912029705,0.7
2016-10-13,OP12_REV,LOW,TURNOVER_W10,20,0,-0.009330668118287887,0.6
2016-10-13,OP12_REV,LOW,TURNOVER_W10,20,30,-0.011130668118287886,0.6
2016-10-13,OP12_REV,LOW,TURNOVER_W10,20,60,-0.012930668118287886,0.6
2016-10-13,OP12_REV,LOW,ACT1_W10,10,0,-0.022526263527418117,0.7
2016-10-13,OP12_REV,LOW,ACT1_W10,10,30,-0.02462626352741812,0.7
2016-10-13,OP12_REV,LOW,ACT1_W10,10,60,-0.026726263527418116,0.7
2016-10-13,OP12_REV,LOW,ACT1_W10,20,0,-0.003205637685694043,0.55
2016-10-13,OP12_REV,LOW,ACT1_W10,20,30,-0.004855637685694043,0.55
2016-10-13,OP12_REV,LOW,ACT1_W10,20,60,-0.006505637685694043,0.55
2016-10-13,OP12_REV,LOW,ACT5_W10,10,0,-0.021927383263281454,0.8
2016-10-13,OP12_REV,LOW,ACT5_W10,10,30,-0.024327383263281453,0.8
2016-10-13,OP12_REV,LOW,ACT5_W10,10,60,-0.026727383263281453,0.8
2016-10-13,OP12_REV,LOW,ACT5_W10,20,0,-0.0032056376856940427,0.6
2016-10-13,OP12_REV,LOW,ACT5_W10,20,30,-0.005005637685694043,0.6
2016-10-13,OP12_REV,LOW,ACT5_W10,20,60,-0.006805637685694043,0.6
2016-10-13,OP12_REV,LOW,ACT5_KEEP_TOP70,10,0,-0.0030779873255461568,0.9
2016-10-13,OP12_REV,LOW,ACT5_KEEP_TOP70,10,30,-0.005777987325546157,0.9
2016-10-13,OP12_REV,LOW,ACT5_KEEP_TOP70,10,60,-0.008477987325546157,0.9
2016-10-13,OP12_REV,LOW,ACT5_KEEP_TOP70,20,0,-0.00012858693593110178,0.6
2016-10-13,OP12_REV,LOW,ACT5_KEEP_TOP70,20,30,-0.0019285869359311016,0.6
2016-10-13,OP12_REV,LOW,ACT5_KEEP_TOP70,20,60,-0.0037285869359311016,0.6
2016-10-13,OP12_REV,LOW,ACT5_KEEP_TOP50,10,0,-0.0030779873255461568,0.9
2016-10-13,OP12_REV,LOW,ACT5_KEEP_TOP50,10,30,-0.005777987325546157,0.9
2016-10-13,OP12_REV,LOW,ACT5_KEEP_TOP50,10,60,-0.008477987325546157,0.9
2016-10-13,OP12_REV,LOW,ACT5_KEEP_TOP50,20,0,0.001004157376095808,0.75
2016-10-13,OP12_REV,LOW,ACT5_KEEP_TOP50,20,30,-0.0012458426239041918,0.75
2016-10-13,OP12_REV,LOW,ACT5_KEEP_TOP50,20,60,-0.0034958426239041916,0.75
2016-10-13,OPFY1_REV,HIGH,BASE,10,0,0.010272401717973775,0.6
2016-10-13,OPFY1_REV,HIGH,BASE,10,30,0.008472401717973775,0.6
2016-10-13,OPFY1_REV,HIGH,BASE,10,60,0.006672401717973775,0.6
2016-10-13,OPFY1_REV,HIGH,BASE,20,0,0.011935615519021612,0.6
2016-10-13,OPFY1_REV,HIGH,BASE,20,30,0.010135615519021613,0.6
2016-10-13,OPFY1_REV,HIGH,BASE,20,60,0.008335615519021611,0.6
2016-10-13,OPFY1_REV,HIGH,RAW_TA_W10,10,0,0.02338149297651672,0.6
2016-10-13,OPFY1_REV,HIGH,RAW_TA_W10,10,30,0.02158149297651672,0.6
2016-10-13,OPFY1_REV,HIGH,RAW_TA_W10,10,60,0.01978149297651672,0.6
2016-10-13,OPFY1_REV,HIGH,RAW_TA_W10,20,0,0.013467169542266344,0.6
2016-10-13,OPFY1_REV,HIGH,RAW_TA_W10,20,30,0.011667169542266344,0.6
2016-10-13,OPFY1_REV,HIGH,RAW_TA_W10,20,60,0.009867169542266345,0.6
2016-10-13,OPFY1_REV,HIGH,TURNOVER_W10,10,0,0.02962609004211204,0.7
2016-10-13,OPFY1_REV,HIGH,TURNOVER_W10,10,30,0.02752609004211204,0.7
2016-10-13,OPFY1_REV,HIGH,TURNOVER_W10,10,60,0.02542609004211204,0.7
2016-10-13,OPFY1_REV,HIGH,TURNOVER_W10,20,0,0.010134640608926066,0.65
2016-10-13,OPFY1_REV,HIGH,TURNOVER_W10,20,30,0.008184640608926066,0.65
2016-10-13,OPFY1_REV,HIGH,TURNOVER_W10,20,60,0.006234640608926066,0.65
2016-10-13,OPFY1_REV,HIGH,ACT1_W10,10,0,0.02317856674394222,0.6
2016-10-13,OPFY1_REV,HIGH,ACT1_W10,10,30,0.021378566743942222,0.6
2016-10-13,OPFY1_REV,HIGH,ACT1_W10,10,60,0.019578566743942222,0.6
2016-10-13,OPFY1_REV,HIGH,ACT1_W10,20,0,0.015459432595248526,0.6
2016-10-13,OPFY1_REV,HIGH,ACT1_W10,20,30,0.013659432595248527,0.6
2016-10-13,OPFY1_REV,HIGH,ACT1_W10,20,60,0.011859432595248527,0.6
2016-10-13,OPFY1_REV,HIGH,ACT5_W10,10,0,0.019666475404339866,0.5
2016-10-13,OPFY1_REV,HIGH,ACT5_W10,10,30,0.018166475404339865,0.5
