sample,factor,direction,overlay,top_n,cost_bps,return_delta,sharpe_delta,mdd_delta,turnover_delta
FULL,OPFY1_REV,HIGH,TURNOVER_W10,10,30,0.02469143559996856,0.04648389953854992,-0.0576324800036051,0.010810810810810922
FULL,OPFY1_REV,HIGH,MCAP_W10,10,60,0.014017364975082103,0.04699347730276959,-0.014608810381233406,-0.025868725868725795
FULL,OPFY1_REV,HIGH,RAW_TA_W10,10,60,0.014025277782293788,0.045619201867492465,-0.03028069717294679,-0.021235521235521193
FULL,OPFY1_REV,HIGH,RESID_TA_W10,10,60,0.019138621189509486,0.04696969261198913,-0.04550230418764922,0.009652509652509633
FULL,OPFY1_REV,HIGH,TURNOVER_W10,10,60,0.022870752532480276,0.05933011151900813,-0.05404567782172842,0.010810810810810922
FULL,OPFY1_REV,HIGH,MCAP_W10,20,0,-0.01664893431112824,-0.05545942563062434,0.002499597527167219,-0.004826254826254872
FULL,OPFY1_REV,HIGH,RAW_TA_W10,20,0,0.013557034608310037,0.0465244438102802,0.03438403472709717,-0.00849420849420851
FULL,OPFY1_REV,HIGH,RESID_TA_W10,20,0,-0.014998324302141208,-0.0690718792808418,0.009833121536200196,-0.003281853281853264
FULL,OPFY1_REV,HIGH,TURNOVER_W10,20,0,-0.017425602670780194,-0.08059963407016879,0.015038755500952905,-0.005405405405405406
FULL,OPFY1_REV,HIGH,MCAP_W10,20,30,-0.015683547830750877,-0.05669238227641682,-9.598389138776309e-05,-0.004826254826254872
FULL,OPFY1_REV,HIGH,RAW_TA_W10,20,30,0.013845811962665211,0.05109494493347366,0.029705083990792858,-0.00849420849420851
FULL,OPFY1_REV,HIGH,RESID_TA_W10,20,30,-0.014225417806299712,-0.06457732934083638,0.01223049575539703,-0.003281853281853264
FULL,OPFY1_REV,HIGH,TURNOVER_W10,20,30,-0.016387586834897716,-0.07455514472300695,0.017468439970472982,-0.005405405405405406
FULL,OPFY1_REV,HIGH,MCAP_W10,20,60,-0.01476265581323899,-0.057990730626033826,-4.9026349301484196e-05,-0.004826254826254872
FULL,OPFY1_REV,HIGH,RAW_TA_W10,20,60,0.01410082381219957,0.055581757817024346,0.027800790937408726,-0.00849420849420851
FULL,OPFY1_REV,HIGH,RESID_TA_W10,20,60,-0.013485855488634568,-0.06008850475013272,0.012879342892854972,-0.003281853281853264
FULL,OPFY1_REV,HIGH,TURNOVER_W10,20,60,-0.015397508089304957,-0.06855864057973865,0.01808821463833088,-0.005405405405405406
FULL,OPFY1_REV,LOW,MCAP_W10,10,0,0.014005337418854236,0.0543867696989318,0.055581679194889544,-0.009266409266409259
FULL,OPFY1_REV,LOW,RAW_TA_W10,10,0,0.03878209345512684,0.14639025986319334,0.06229264687594216,-0.0019305019305019266
FULL,OPFY1_REV,LOW,RESID_TA_W10,10,0,0.001810213913241654,0.012469749795261609,0.02444746982554513,0.020849420849420874
FULL,OPFY1_REV,LOW,TURNOVER_W10,10,0,-0.003736839650983592,-0.00721571768464363,0.03849968293111128,0.018146718146718144
FULL,OPFY1_REV,LOW,MCAP_W10,10,30,0.014226293340485752,0.05665637657439203,0.09668434135899029,-0.009266409266409259
FULL,OPFY1_REV,LOW,RAW_TA_W10,10,30,0.037656749513680254,0.15660010385303533,0.10549566878021188,-0.0019305019305019266
FULL,OPFY1_REV,LOW,RESID_TA_W10,10,30,0.00019728555420672755,0.015682179615638867,0.055313870580355196,0.020849420849420874
FULL,OPFY1_REV,LOW,TURNOVER_W10,10,30,-0.0049664621797078645,-0.0024091765826180396,0.04282668521018784,0.018146718146718144
FULL,OPFY1_REV,LOW,MCAP_W10,10,60,0.014417701153554563,0.058961317577728795,0.07988446585863829,-0.009266409266409259
FULL,OPFY1_REV,LOW,RAW_TA_W10,10,60,0.036562806719916074,0.16681504393728522,0.1329474091791787,-0.0019305019305019266
FULL,OPFY1_REV,LOW,RESID_TA_W10,10,60,-0.0013078941389020882,0.018976163528412082,0.040816713462711096,0.020849420849420874
FULL,OPFY1_REV,LOW,TURNOVER_W10,10,60,-0.006108119899531195,0.0025167723878881665,0.03042056295545137,0.018146718146718144
FULL,OPFY1_REV,LOW,MCAP_W10,20,0,0.010086172177577568,0.0434813988850849,-0.005559466336052865,-0.004247104247104283
FULL,OPFY1_REV,LOW,RAW_TA_W10,20,0,0.006990051745523473,0.030189049160982723,0.004543511886772378,-0.0007722007722008595
FULL,OPFY1_REV,LOW,RESID_TA_W10,20,0,0.009788711026569752,0.04293700271852441,0.006491774858747079,0.0071428571428571175
FULL,OPFY1_REV,LOW,TURNOVER_W10,20,0,0.0084441751037021,0.0370973394190067,0.02137311792871499,0.009073359073359044
FULL,OPFY1_REV,LOW,MCAP_W10,20,30,0.010115551496639674,0.04615431922958911,-0.005250592667787379,-0.004247104247104283
FULL,OPFY1_REV,LOW,RAW_TA_W10,20,30,0.0068336360991485545,0.031382622154563194,-0.002255265517457583,-0.0007722007722008595
FULL,OPFY1_REV,LOW,RESID_TA_W10,20,30,0.008960790318661038,0.042831576899119164,-0.0014565633947979384,0.0071428571428571175
FULL,OPFY1_REV,LOW,TURNOVER_W10,20,30,0.007513432488825078,0.03575785304540944,0.011363219102840438,0.009073359073359044
FULL,OPFY1_REV,LOW,MCAP_W10,20,60,0.010133058267132844,0.04868939346630255,-0.008408652252502424,-0.004247104247104283
FULL,OPFY1_REV,LOW,RAW_TA_W10,20,60,0.006679943823047929,0.03255538761754606,-0.010442747608887193,-0.0007722007722008595
FULL,OPFY1_REV,LOW,RESID_TA_W10,20,60,0.008175220770129998,0.042685097246366696,-0.008533165067088344,0.0071428571428571175
FULL,OPFY1_REV,LOW,TURNOVER_W10,20,60,0.0066327771588381434,0.03438896260672303,0.0015535798400174716,0.009073359073359044
FULL,PBR12MF,HIGH,MCAP_W10,10,0,0.0011603743760755236,0.007192966966952805,-0.1343912225398125,0.008108108108108122
FULL,PBR12MF,HIGH,RAW_TA_W10,10,0,-0.006798150143921822,-0.01597222026952249,-0.08610600585548744,0.049806949806949816
FULL,PBR12MF,HIGH,RESID_TA_W10,10,0,0.014434583742443108,0.06279379088772208,-0.005509493679030419,0.11389961389961391
FULL,PBR12MF,HIGH,TURNOVER_W10,10,0,0.007818356415680294,0.040112728773522996,-0.021857125208251116,0.11544401544401546
FULL,PBR12MF,HIGH,MCAP_W10,10,30,0.0005601712855688445,0.005418736486956038,-0.12802074693692445,0.008108108108108122
FULL,PBR12MF,HIGH,RAW_TA_W10,10,30,-0.010421108007990898,-0.02813711252420239,-0.08373339503286803,0.049806949806949816
FULL,PBR12MF,HIGH,RESID_TA_W10,10,30,0.00577937545065399,0.03453774778480364,-0.017144635747916914,0.11389961389961391
FULL,PBR12MF,HIGH,TURNOVER_W10,10,30,-0.0008650696987996254,0.01154118369898495,-0.04156953115569606,0.11544401544401546
FULL,PBR12MF,HIGH,MCAP_W10,10,60,-3.166355512906893e-05,0.003637867709408032,-0.1119019017207179,0.008108108108108122
FULL,PBR12MF,HIGH,RAW_TA_W10,10,60,-0.013981359473520305,-0.04028903506563705,-0.07138225839347012,0.049806949806949816
FULL,PBR12MF,HIGH,RESID_TA_W10,10,60,-0.002688483857673063,0.0063309791030286,-0.04720899786125454,0.11389961389961391
FULL,PBR12MF,HIGH,TURNOVER_W10,10,60,-0.009358836485848898,-0.016961428358346225,-0.06961292218432591,0.11544401544401546
FULL,PBR12MF,HIGH,MCAP_W10,20,0,-0.013009212328900954,-0.053269766187295925,-0.048849230143974354,0.009652509652509647
FULL,PBR12MF,HIGH,RAW_TA_W10,20,0,0.003570725916316908,0.016876195724092963,0.03071924718592689,0.02528957528957529
FULL,PBR12MF,HIGH,RESID_TA_W10,20,0,0.013598264377369107,0.05705809442318924,0.024890843809355134,0.0409266409266409
FULL,PBR12MF,HIGH,TURNOVER_W10,20,0,0.013206627400757398,0.0557518370857773,0.023287832911948025,0.03996138996138997
FULL,PBR12MF,HIGH,MCAP_W10,20,30,-0.013654648306901107,-0.05643729349582865,-0.046702062764141794,0.009652509652509647
FULL,PBR12MF,HIGH,RAW_TA_W10,20,30,0.0016249848134608502,0.009858019463036605,0.023990637302159,0.02528957528957529
FULL,PBR12MF,HIGH,RESID_TA_W10,20,30,0.010392070675144471,0.04604058687396852,0.027053487731216297,0.0409266409266409
FULL,PBR12MF,HIGH,TURNOVER_W10,20,30,0.010078338122976649,0.0450544034151691,0.02544739564911469,0.03996138996138997
FULL,PBR12MF,HIGH,MCAP_W10,20,60,-0.014291783822409143,-0.05960584674722576,-0.041816985977625176,0.009652509652509647
FULL,PBR12MF,HIGH,RAW_TA_W10,20,60,-0.0002953242969373493,0.002845764641193599,0.014753891368783578,0.02528957528957529
FULL,PBR12MF,HIGH,RESID_TA_W10,20,60,0.00723080253705588,0.035020276082476265,0.03475196099186284,0.0409266409266409
FULL,PBR12MF,HIGH,TURNOVER_W10,20,60,0.0069937102966138864,0.03435319765260242,0.03209924464755376,0.03996138996138997
FULL,PBR12MF,LOW,MCAP_W10,10,0,-0.0042723719749893085,-0.004412194796266977,-0.002685365672553286,-0.0011583011583011643
FULL,PBR12MF,LOW,RAW_TA_W10,10,0,0.004005833191960795,0.014867971934978574,0.0227412518526946,0.04247104247104247
FULL,PBR12MF,LOW,RESID_TA_W10,10,0,0.009124989404603268,0.028824383068573378,0.034256695186985375,0.10888030888030889
FULL,PBR12MF,LOW,TURNOVER_W10,10,0,0.020529330584690086,0.061271543611090884,0.04183510723690975,0.10849420849420849
FULL,PBR12MF,LOW,MCAP_W10,10,30,-0.004133021531482095,-0.0050172068987689444,-0.0011911776530328932,-0.0011583011583011643
FULL,PBR12MF,LOW,RAW_TA_W10,10,30,0.00041113974087281235,0.0030490241222830283,0.020696866404676162,0.04247104247104247
FULL,PBR12MF,LOW,RESID_TA_W10,10,30,-5.8771265009749385e-05,-0.00030160768786757775,0.027919023480833083,0.10888030888030889
FULL,PBR12MF,LOW,TURNOVER_W10,10,30,0.011213734581586587,0.032788333273361725,0.03529461875936335,0.10849420849420849
FULL,PBR12MF,LOW,MCAP_W10,10,60,-0.003995124796644323,-0.005625304306060563,0.00027017759735148417,-0.0011583011583011643
FULL,PBR12MF,LOW,RAW_TA_W10,10,60,-0.0031241995077135876,-0.008749245551915419,0.018708128362777687,0.04247104247104247
FULL,PBR12MF,LOW,RESID_TA_W10,10,60,-0.009048183427380119,-0.0294394526461213,0.021445329125562407,0.10888030888030889
FULL,PBR12MF,LOW,TURNOVER_W10,10,60,0.002093860810772563,0.00428846038269054,0.028993923483276673,0.10849420849420849
FULL,PBR12MF,LOW,MCAP_W10,20,0,0.01700626796365179,0.06620163384418554,0.01780911148205766,0.004247104247104241
FULL,PBR12MF,LOW,RAW_TA_W10,20,0,0.010660118416498054,0.040862606957528635,0.020835646504763883,0.010424710424710423
FULL,PBR12MF,LOW,RESID_TA_W10,20,0,0.0026412078188666754,0.006720804883227238,0.027045032102703925,0.045945945945945935
FULL,PBR12MF,LOW,TURNOVER_W10,20,0,0.004086334088919674,0.01164264659798997,0.02249223889258689,0.046138996138996136
FULL,PBR12MF,LOW,MCAP_W10,20,30,0.016551388091311292,0.06455115908324094,0.01709995143729781,0.004247104247104241
FULL,PBR12MF,LOW,RAW_TA_W10,20,30,0.009732098982530912,0.037568737693787435,0.019511996153016797,0.010424710424710423
FULL,PBR12MF,LOW,RESID_TA_W10,20,30,-0.0012027871203430518,-0.0068031777309534025,0.02322815410270196,0.045945945945945935
FULL,PBR12MF,LOW,TURNOVER_W10,20,30,0.00021588103572001138,-0.0018880471753054406,0.019979255997340406,0.046138996138996136
FULL,PBR12MF,LOW,MCAP_W10,20,60,0.016100932955012803,0.06290526790761652,0.01640371364262372,0.004247104247104241
FULL,PBR12MF,LOW,RAW_TA_W10,20,60,0.00881417912171334,0.03427198142686683,0.0182155263269409,0.010424710424710423
FULL,PBR12MF,LOW,RESID_TA_W10,20,60,-0.004994085466982767,-0.020326690086280574,0.019389938403688967,0.045945945945945935
FULL,PBR12MF,LOW,TURNOVER_W10,20,60,-0.0036015401859448293,-0.015419408521780364,0.017040237899230815,0.046138996138996136
FULL,PER12MF,HIGH,MCAP_W10,10,0,-0.014705001592845157,-0.07945298733461073,0.005733432699261964,0.0038610038610038255
FULL,PER12MF,HIGH,RAW_TA_W10,10,0,-0.007751111315723147,-0.020020589768928315,0.03650322739306011,0.039382239382239365
FULL,PER12MF,HIGH,RESID_TA_W10,10,0,-0.010464681257458364,-0.012183405629244762,-0.0123718190715576,0.10115830115830118
FULL,PER12MF,HIGH,TURNOVER_W10,10,0,0.0010509122933445303,0.02382761789115433,0.0028379598811469897,0.10193050193050193
FULL,PER12MF,HIGH,MCAP_W10,10,30,-0.014824744708722526,-0.08340688764458801,0.004387662797915581,0.0038610038610038255
FULL,PER12MF,HIGH,RAW_TA_W10,10,30,-0.010477663389732439,-0.028862082312186628,0.022223770037700263,0.039382239382239365
FULL,PER12MF,HIGH,RESID_TA_W10,10,30,-0.01743026697401484,-0.0332660758514848,-0.036210647124986006,0.10115830115830118
FULL,PER12MF,HIGH,TURNOVER_W10,10,30,-0.006197669017677043,0.002372646104136303,0.014608779110202419,0.10193050193050193
FULL,PER12MF,HIGH,MCAP_W10,10,60,-0.014939613095854343,-0.08735298290285147,0.003249478306007192,0.0038610038610038255
FULL,PER12MF,HIGH,RAW_TA_W10,10,60,-0.013136392951730413,-0.03768069864166561,0.010589972766368527,0.039382239382239365
FULL,PER12MF,HIGH,RESID_TA_W10,10,60,-0.024192868229431785,-0.05438183371057821,-0.05386422230099608,0.10115830115830118
FULL,PER12MF,HIGH,TURNOVER_W10,10,60,-0.013236982720098878,-0.019096906648010392,-0.007223373318946735,0.10193050193050193
FULL,PER12MF,HIGH,MCAP_W10,20,0,0.013693327541798417,0.054048484318614844,-0.010969782781499737,-0.002702702702702703
FULL,PER12MF,HIGH,RAW_TA_W10,20,0,0.005353427485651152,0.02621504499693047,-0.020365811447663584,0.020077220077220043
FULL,PER12MF,HIGH,RESID_TA_W10,20,0,0.00899814390265441,0.040114612273513144,-0.006650000140312917,0.04034749034749033
FULL,PER12MF,HIGH,TURNOVER_W10,20,0,0.018418535395124058,0.0744906802824872,0.02875535187053302,0.04111969111969113
FULL,PER12MF,HIGH,MCAP_W10,20,30,0.013782756715203015,0.05519905638126434,-0.009220637396919362,-0.002702702702702703
FULL,PER12MF,HIGH,RAW_TA_W10,20,30,0.003818653927324722,0.021571095681368384,-0.021621680117659747,0.020077220077220043
FULL,PER12MF,HIGH,RESID_TA_W10,20,30,0.005931998127928995,0.03009360458468463,-0.011785326236404381,0.04034749034749033
FULL,PER12MF,HIGH,TURNOVER_W10,20,30,0.015189945372067415,0.06420437778552734,0.02189103875472853,0.04111969111969113
FULL,PER12MF,HIGH,MCAP_W10,20,60,0.01386976246041094,0.056346577608467945,-0.007572306579505916,-0.002702702702702703
FULL,PER12MF,HIGH,RAW_TA_W10,20,60,0.0023109385594562992,0.016934525204832237,-0.022761996517869143,0.020077220077220043
FULL,PER12MF,HIGH,RESID_TA_W10,20,60,0.002924404786482704,0.020075460877133387,-0.01650906969234467,0.04034749034749033
FULL,PER12MF,HIGH,TURNOVER_W10,20,60,0.012022335588018573,0.05391953039814292,0.01552141951649788,0.04111969111969113
FULL,PER12MF,LOW,MCAP_W10,10,0,0.012270239231860103,0.044558711972092824,0.047164864493632996,-0.0038610038610038533
FULL,PER12MF,LOW,RAW_TA_W10,10,0,0.0048408938759523235,0.01865810899774778,0.07011181494306351,0.03204633204633206
FULL,PER12MF,LOW,RESID_TA_W10,10,0,-0.0028755457343652147,-0.025846839650450537,0.033057528452200335,0.07992277992277994
FULL,PER12MF,LOW,TURNOVER_W10,10,0,0.00949804998293624,0.016011510975264542,0.035531993558685526,0.07992277992277994
FULL,PER12MF,LOW,MCAP_W10,10,30,0.012467312684133258,0.04538212182311052,0.044841810940791316,-0.0038610038610038533
FULL,PER12MF,LOW,RAW_TA_W10,10,30,0.002032714294940785,0.008724956232512016,0.0678215671934127,0.03204633204633206
FULL,PER12MF,LOW,RESID_TA_W10,10,30,-0.009718944963093445,-0.048564900778538145,0.030095029968648768,0.07992277992277994
FULL,PER12MF,LOW,TURNOVER_W10,10,30,0.0024578950274412037,-0.00668152769102992,0.032653165004085105,0.07992277992277994
FULL,PER12MF,LOW,MCAP_W10,10,60,0.01265950979573982,0.046235060432775144,0.04259693984967716,-0.0038610038610038533
FULL,PER12MF,LOW,RAW_TA_W10,10,60,-0.0007174983357889353,-0.0012528424245933367,0.06452843784038087,0.03204633204633206
FULL,PER12MF,LOW,RESID_TA_W10,10,60,-0.016395528240120694,-0.07135471821507322,0.027248060029487098,0.07992277992277994
FULL,PER12MF,LOW,TURNOVER_W10,10,60,-0.004412639647127126,-0.02942973111653191,0.029842170803430657,0.07992277992277994
FULL,PER12MF,LOW,MCAP_W10,20,0,3.555342306316156e-05,0.0049112892528963,0.009097685633633557,-0.0001930501930501871
FULL,PER12MF,LOW,RAW_TA_W10,20,0,-0.008524162634408583,-0.03006687598737945,0.007212675966435489,0.009073359073359072
FULL,PER12MF,LOW,RESID_TA_W10,20,0,-0.01289286109108212,-0.05612256869206722,0.008300078757097706,0.02355212355212355
FULL,PER12MF,LOW,TURNOVER_W10,20,0,-0.007414060258195576,-0.031900595414119604,-0.011884686030303349,0.022779922779922773
FULL,PER12MF,LOW,MCAP_W10,20,30,3.972099491988956e-05,0.004448587868671416,0.008876207647014578,-0.0001930501930501871
FULL,PER12MF,LOW,RAW_TA_W10,20,30,-0.009232489205880823,-0.03330442165031011,0.006818477516923549,0.009073359073359072
FULL,PER12MF,LOW,RESID_TA_W10,20,30,-0.014781698791450637,-0.06313930472505502,0.006722531993109682,0.02355212355212355
FULL,PER12MF,LOW,TURNOVER_W10,20,30,-0.00928336044265854,-0.038953351923516566,-0.013345836354663465,0.022779922779922773
FULL,PER12MF,LOW,MCAP_W10,20,60,4.382345808262578e-05,0.004001502841700866,0.008659397410366476,-0.0001930501930501871
FULL,PER12MF,LOW,RAW_TA_W10,20,60,-0.00992941061320729,-0.03653769062252055,0.00643477287612404,0.009073359073359072
FULL,PER12MF,LOW,RESID_TA_W10,20,60,-0.01663889778166938,-0.07015893885413127,0.0051953069761485615,0.02355212355212355
FULL,PER12MF,LOW,TURNOVER_W10,20,60,-0.011121821769635387,-0.046014924579285355,-0.014753729992130982,0.022779922779922773
FULL,PRIVATE_FLOW,HIGH,MCAP_W10,10,0,0.016971813746650577,0.05872887724550402,-0.02020139692227918,0.026640926640926654
FULL,PRIVATE_FLOW,HIGH,RAW_TA_W10,10,0,0.018688295222952567,0.05445291301090627,0.02081800294635716,0.022007722007722053
FULL,PRIVATE_FLOW,HIGH,RESID_TA_W10,10,0,-0.01050741594469895,-0.04711217981573468,0.03672274734610448,0.01621621621621616
FULL,PRIVATE_FLOW,HIGH,TURNOVER_W10,10,0,-0.024818969515663758,-0.10514777987129875,0.0207322272143059,0.020463320463320445
FULL,PRIVATE_FLOW,HIGH,MCAP_W10,10,30,0.014161359015575137,0.05356501649797224,0.011910686910467372,0.026640926640926654
FULL,PRIVATE_FLOW,HIGH,RAW_TA_W10,10,30,0.016136349389632487,0.05577381370737278,0.05825045826288655,0.022007722007722053
FULL,PRIVATE_FLOW,HIGH,RESID_TA_W10,10,30,-0.011329353033056044,-0.047955686760302874,0.017798610222295674,0.01621621621621616
FULL,PRIVATE_FLOW,HIGH,TURNOVER_W10,10,30,-0.02536397768483245,-0.1048110732239288,0.0030813647115370824,0.020463320463320445
FULL,PRIVATE_FLOW,HIGH,MCAP_W10,10,60,0.011559879227921677,0.047976815391057165,0.03646449100015703,0.026640926640926654
FULL,PRIVATE_FLOW,HIGH,RAW_TA_W10,10,60,0.013766795390768971,0.05690805388898801,0.09286390548871515,0.022007722007722053
FULL,PRIVATE_FLOW,HIGH,RESID_TA_W10,10,60,-0.01206090187873654,-0.04897925703485531,0.011468622950532081,0.01621621621621616
FULL,PRIVATE_FLOW,HIGH,TURNOVER_W10,10,60,-0.025814758201215593,-0.1046385849567863,-0.0019379149512455118,0.020463320463320445
FULL,PRIVATE_FLOW,HIGH,MCAP_W10,20,0,0.01812233150688458,0.07920699955462973,0.03925770089826186,0.014671814671814665
FULL,PRIVATE_FLOW,HIGH,RAW_TA_W10,20,0,-0.0023588683091200213,-0.02958840878761415,0.011410642924807646,0.014864864864864824
FULL,PRIVATE_FLOW,HIGH,RESID_TA_W10,20,0,0.002383025047021814,-0.01983662916591622,0.010849439770250102,0.0007722007722007485
FULL,PRIVATE_FLOW,HIGH,TURNOVER_W10,20,0,0.002188774551142192,-0.01965465400002042,0.0101558392508585,0.00019305019305015936
FULL,PRIVATE_FLOW,HIGH,MCAP_W10,20,30,0.016216117172300537,0.0734039184536846,0.044148447210213826,0.014671814671814665
FULL,PRIVATE_FLOW,HIGH,RAW_TA_W10,20,30,-0.0034922117131226393,-0.026272465351395602,-0.003772256459701362,0.014864864864864824
FULL,PRIVATE_FLOW,HIGH,RESID_TA_W10,20,30,0.0021865805507257363,-0.006688538711663028,-0.009966426504413262,0.0007722007722007485
FULL,PRIVATE_FLOW,HIGH,TURNOVER_W10,20,30,0.0020508478652079276,-0.006735310620690382,-0.010309058619298206,0.00019305019305015936
FULL,PRIVATE_FLOW,HIGH,MCAP_W10,20,60,0.014429876235436456,0.06769032857820659,0.03657929914577884,0.014671814671814665
FULL,PRIVATE_FLOW,HIGH,RAW_TA_W10,20,60,-0.004533393118129059,-0.022774312658421947,-0.004882957801193855,0.014864864864864824
FULL,PRIVATE_FLOW,HIGH,RESID_TA_W10,20,60,0.002001372418881875,0.006706483709316313,-0.010239981163897016,0.0007722007722007485
FULL,PRIVATE_FLOW,HIGH,TURNOVER_W10,20,60,0.0019199860977119343,0.006405582614249922,-0.010214850402454956,0.00019305019305015936
FULL,PRIVATE_FLOW,LOW,MCAP_W10,10,0,-0.007234754650311759,-0.02712828663058628,0.06422788855778117,0.004633204633204602
FULL,PRIVATE_FLOW,LOW,RAW_TA_W10,10,0,0.0016841893043910705,0.008627082807952102,0.0229704094162404,0.0023166023166021343
FULL,PRIVATE_FLOW,LOW,RESID_TA_W10,10,0,-0.007465693236031967,-0.026605472240743083,0.034389239160664276,-0.011196911196911352
FULL,PRIVATE_FLOW,LOW,TURNOVER_W10,10,0,-0.009069038725860734,-0.03225920659940598,0.04315229019644362,-0.013899613899613916
FULL,PRIVATE_FLOW,LOW,MCAP_W10,10,30,-0.007324112647406178,-0.025139595113444123,0.025106110110585167,0.004633204633204602
FULL,PRIVATE_FLOW,LOW,RAW_TA_W10,10,30,0.0014361524028109196,0.018011612159122135,0.014760169760872466,0.0023166023166021343
FULL,PRIVATE_FLOW,LOW,RESID_TA_W10,10,30,-0.006323521004247712,-0.01586988393865034,0.030935708584986843,-0.011196911196911352
FULL,PRIVATE_FLOW,LOW,TURNOVER_W10,10,30,-0.007663607376303561,-0.02024335755552965,0.038002435489001396,-0.013899613899613916
FULL,PRIVATE_FLOW,LOW,MCAP_W10,10,60,-0.0073928515031065345,-0.022902929539577982,-0.028407459203604324,0.004633204633204602
FULL,PRIVATE_FLOW,LOW,RAW_TA_W10,10,60,0.0012061775971746735,0.027365646960447743,-0.03547409067304552,0.0023166023166021343
FULL,PRIVATE_FLOW,LOW,RESID_TA_W10,10,60,-0.005261507358163664,-0.0052227935759485145,0.001449187731273005,-0.011196911196911352
FULL,PRIVATE_FLOW,LOW,TURNOVER_W10,10,60,-0.006357061997207536,-0.00831261124104618,0.002438811238606453,-0.013899613899613916
FULL,PRIVATE_FLOW,LOW,MCAP_W10,20,0,-0.0006753492860709365,0.00031323459206591964,0.0027403454840537744,0.006370656370656369
FULL,PRIVATE_FLOW,LOW,RAW_TA_W10,20,0,-0.001784222930405699,-0.0020470718351366657,-0.014893586176034423,0.0001930501930503814
FULL,PRIVATE_FLOW,LOW,RESID_TA_W10,20,0,0.010239307138372844,0.04789852691474197,0.0040151176607386985,-0.0013513513513513375
FULL,PRIVATE_FLOW,LOW,TURNOVER_W10,20,0,0.013373110099168306,0.06087011239591031,0.009144399670722225,-0.0005791505791505891
FULL,PRIVATE_FLOW,LOW,MCAP_W10,20,30,-0.0011376525352578826,0.0030226420965365902,-0.025195461617823267,0.006370656370656369
FULL,PRIVATE_FLOW,LOW,RAW_TA_W10,20,30,-0.0017412631003266288,0.006980363481225708,-0.021567451766290602,0.0001930501930503814
FULL,PRIVATE_FLOW,LOW,RESID_TA_W10,20,30,0.009931795002370625,0.05800538231781428,0.017486329216359286,-0.0013513513513513375
FULL,PRIVATE_FLOW,LOW,TURNOVER_W10,20,30,0.012886191490835586,0.07074490796941471,0.014453826962141703,-0.0005791505791505891
FULL,PRIVATE_FLOW,LOW,MCAP_W10,20,60,-0.0015637233324117261,0.005864665493363341,-0.023215524844717672,0.006370656370656369
FULL,PRIVATE_FLOW,LOW,RAW_TA_W10,20,60,-0.0016989290818462122,0.016028945794506005,-0.018924954461819077,0.0001930501930503814
FULL,PRIVATE_FLOW,LOW,RESID_TA_W10,20,60,0.009632078265554012,0.06816649161341545,0.01280587723840787,-0.0013513513513513375
FULL,PRIVATE_FLOW,LOW,TURNOVER_W10,20,60,0.012415899720669699,0.08069326849201938,0.01520127743004307,-0.0005791505791505891
OOS_2023_PLUS,FOREIGN_FLOW,HIGH,MCAP_W10,10,0,0.06667477302615055,0.15635383649175294,-0.04493219287784944,-0.010465116279069653
OOS_2023_PLUS,FOREIGN_FLOW,HIGH,RAW_TA_W10,10,0,0.10547243556147823,0.2563907453771489,-0.031397992694485066,-0.019767441860465085
OOS_2023_PLUS,FOREIGN_FLOW,HIGH,RESID_TA_W10,10,0,0.015280133074101032,0.038556455184517,-0.017207365707891054,-0.0023255813953488857
OOS_2023_PLUS,FOREIGN_FLOW,HIGH,TURNOVER_W10,10,0,0.02201127822748461,0.054232746492681394,-0.03437743054842535,-0.0023255813953488857
OOS_2023_PLUS,FOREIGN_FLOW,HIGH,MCAP_W10,10,30,0.06502508249090466,0.17019218915835638,-0.04500763979255773,-0.010465116279069653
OOS_2023_PLUS,FOREIGN_FLOW,HIGH,RAW_TA_W10,10,30,0.10316967244358333,0.2726321732211165,-0.03138867122318745,-0.019767441860465085
OOS_2023_PLUS,FOREIGN_FLOW,HIGH,RESID_TA_W10,10,30,0.014932849046082497,0.042792707109510275,-0.01685309351998676,-0.0023255813953488857
OOS_2023_PLUS,FOREIGN_FLOW,HIGH,TURNOVER_W10,10,30,0.02138714899121008,0.05975854095135341,-0.03377640392427861,-0.0023255813953488857
OOS_2023_PLUS,FOREIGN_FLOW,HIGH,MCAP_W10,10,60,0.06340015194787152,0.1838612419068692,-0.045390635727798445,-0.010465116279069653
OOS_2023_PLUS,FOREIGN_FLOW,HIGH,RAW_TA_W10,10,60,0.10088302289650941,0.28873833752120176,-0.03137730981844933,-0.019767441860465085
OOS_2023_PLUS,FOREIGN_FLOW,HIGH,RESID_TA_W10,10,60,0.014589592176667887,0.04684831933907613,-0.016502070587469664,-0.0023255813953488857
OOS_2023_PLUS,FOREIGN_FLOW,HIGH,TURNOVER_W10,10,60,0.020777550786322596,0.06513723217944967,-0.03318108809688025,-0.0023255813953488857
OOS_2023_PLUS,FOREIGN_FLOW,HIGH,MCAP_W10,20,0,-0.025838687257613513,-0.08380748567140306,-0.024719350660684758,-0.00581395348837227
OOS_2023_PLUS,FOREIGN_FLOW,HIGH,RAW_TA_W10,20,0,-0.0027505059629129303,-0.023383519067743386,-0.0279746609665662,-0.00639534883720938
OOS_2023_PLUS,FOREIGN_FLOW,HIGH,RESID_TA_W10,20,0,0.023826529726974632,0.047085924694089565,-0.020090844704996114,-0.005232558139534937
