universe,strategy,phase,period,cost_bp,n_days,cagr,mdd,sharpe,benchmark_cagr,excess_cagr,information_ratio,relative_mdd,turnover_x
K200,WEIGHTED_MOM_R1M_GE_P0,7,YTD_2026,60,147,1.0390135808725103,-0.34473822311746294,1.5268878492555262,1.0477770274712994,-0.004279492582065281,-0.1509262333185638,-0.24366735728564426,11.637429527572564
K200,WEIGHTED_MOM_R1M_GE_P0,8,PRE_STRESS_2017_2024,0,1956,-0.03719438591073354,-0.5494237969839473,-0.04686743152508359,0.018061907592671345,-0.054275966020637334,-0.2570535298839921,-0.5449830922670856,12.725570076792284
K200,WEIGHTED_MOM_R1M_GE_P0,8,PRE_STRESS_2017_2024,30,1956,-0.07328727650216416,-0.5971924809244324,-0.211338580390429,0.018061907592671345,-0.08972851593165099,-0.47399913277764993,-0.6240468923684549,12.725570076792284
K200,WEIGHTED_MOM_R1M_GE_P0,8,PRE_STRESS_2017_2024,60,1956,-0.10808294611020453,-0.6676482804979323,-0.37538154470170154,0.018061907592671345,-0.12390685945726088,-0.6894670193081811,-0.6952177542754279,12.725570076792284
K200,WEIGHTED_MOM_R1M_GE_P0,8,EARLY_2017_2019,0,725,-0.04895125755516749,-0.3787606563008119,-0.20557208563510646,0.0218698498070784,-0.06930540848779876,-0.4445104510733761,-0.26639311607897,12.779091479682576
K200,WEIGHTED_MOM_R1M_GE_P0,8,EARLY_2017_2019,30,725,-0.08475028573607801,-0.41116700733099765,-0.4278581448912228,0.0218698498070784,-0.10433827317958877,-0.7050356196759255,-0.3070632216614293,12.779091479682576
K200,WEIGHTED_MOM_R1M_GE_P0,8,EARLY_2017_2019,60,725,-0.11925669155813812,-0.44193323549964303,-0.6485056608999317,0.0218698498070784,-0.13810617995223173,-0.9620586883727325,-0.35764966633192685,12.779091479682576
K200,WEIGHTED_MOM_R1M_GE_P0,8,LATE_2020_2022,0,742,-0.08437001778853215,-0.5028740566727433,-0.1831501200459891,0.0031120961055546292,-0.0872107057962167,-0.4138404274568807,-0.38473317909683125,12.90706689227991
K200,WEIGHTED_MOM_R1M_GE_P0,8,LATE_2020_2022,30,742,-0.11917575414786019,-0.5367963301502379,-0.32383340320903664,0.0031120961055546292,-0.12190845941164619,-0.618761196153623,-0.4364755885367585,12.90706689227991
K200,WEIGHTED_MOM_R1M_GE_P0,8,LATE_2020_2022,60,742,-0.15271451637294042,-0.5684567395424618,-0.4640057523664324,0.0031120961055546292,-0.155343169605342,-0.821886019289664,-0.4839440517926865,12.90706689227991
K200,WEIGHTED_MOM_R1M_GE_P0,8,NORMAL_2023_2024,0,489,0.058173289851315424,-0.21847818594685897,0.3561552570713765,0.03542592171588388,0.02196909277462855,0.1731708131392148,-0.19175795657518502,12.370818227738535
K200,WEIGHTED_MOM_R1M_GE_P0,8,NORMAL_2023_2024,30,489,0.019592500417550784,-0.2315111663477295,0.2009858846691179,0.03542592171588388,-0.015291698774640872,-0.017176724085268304,-0.20451749814398879,12.370818227738535
K200,WEIGHTED_MOM_R1M_GE_P0,8,NORMAL_2023_2024,60,489,-0.017637988664857218,-0.2443450936330741,0.04535620595583566,0.03542592171588388,-0.05124838896519546,-0.2077713757912889,-0.2170960307210993,12.370818227738535
K200,WEIGHTED_MOM_R1M_GE_P0,8,BULL_2025,0,242,0.44623381403977924,-0.20032685603347367,1.3810114843203072,0.8474539436294959,-0.2171746315913461,-1.1166532738246926,-0.3203716334272265,12.073551745864577
K200,WEIGHTED_MOM_R1M_GE_P0,8,BULL_2025,30,242,0.39474638847118193,-0.20311863179957157,1.2617016415941822,0.8474539436294959,-0.2450440276031609,-1.2962071925658578,-0.3327934691837784,12.073551745864577
K200,WEIGHTED_MOM_R1M_GE_P0,8,BULL_2025,60,242,0.34501228064958744,-0.20599063284749275,1.1412548559311257,0.8474539436294959,-0.27196437817162367,-1.473469860448069,-0.3450070195276057,12.073551745864577
K200,WEIGHTED_MOM_R1M_GE_P0,8,YTD_2026,0,147,1.2500246569459117,-0.32025241334444654,1.7207675044297523,1.0477770274712994,0.09876447814455136,0.06672127512362497,-0.22535612085287304,12.58794048974418
K200,WEIGHTED_MOM_R1M_GE_P0,8,YTD_2026,30,147,1.166574885009351,-0.3242095853470309,1.6515915386777935,1.0477770274712994,0.058013082452022635,-0.01999565181507707,-0.23008480579962587,12.58794048974418
K200,WEIGHTED_MOM_R1M_GE_P0,8,YTD_2026,60,147,1.086095405619382,-0.328150223230928,1.5824135567377196,1.0477770274712994,0.01871218283730469,-0.106400281819628,-0.23479086707556518,12.58794048974418
K200,WEIGHTED_MOM_R1M_GE_P0,9,PRE_STRESS_2017_2024,0,1955,-0.07559848687930204,-0.6024080423740374,-0.2124270726988461,0.017227558493834394,-0.09125396239812789,-0.4636416584722593,-0.5691953076745697,12.748088816280317
K200,WEIGHTED_MOM_R1M_GE_P0,9,PRE_STRESS_2017_2024,30,1955,-0.11031215771842473,-0.6527881899612492,-0.37322983989259645,0.017227558493834394,-0.1253797295868595,-0.673112155840938,-0.6477585429707264,12.748088816280317
K200,WEIGHTED_MOM_R1M_GE_P0,9,PRE_STRESS_2017_2024,60,1955,-0.14377645886538037,-0.7286521057896638,-0.5332710068925721,0.017227558493834394,-0.15827728615375447,-0.8800148956744042,-0.7375927768681858,12.748088816280317
K200,WEIGHTED_MOM_R1M_GE_P0,9,EARLY_2017_2019,0,724,-0.0807476312870159,-0.43175643487437665,-0.37680847510731447,0.019615282825320213,-0.09843213985007393,-0.6200875416837657,-0.3273775918895475,13.23410651559782
K200,WEIGHTED_MOM_R1M_GE_P0,9,EARLY_2017_2019,30,724,-0.11655855681180982,-0.4625645550812322,-0.5948818313300293,0.019615282825320213,-0.1335541374583905,-0.8744595819960532,-0.36441822564279003,13.23410651559782
K200,WEIGHTED_MOM_R1M_GE_P0,9,EARLY_2017_2019,60,724,-0.15103120145402804,-0.4917527029650499,-0.8102484529904007,0.019615282825320213,-0.16736359993201577,-1.1242087385481796,-0.42954249678206646,13.23410651559782
K200,WEIGHTED_MOM_R1M_GE_P0,9,LATE_2020_2022,0,742,-0.0748306167530649,-0.49061135224155883,-0.1394357801458432,0.0031120961055546292,-0.07770090018974074,-0.3454645159543792,-0.36227811674733523,12.352890527276852
K200,WEIGHTED_MOM_R1M_GE_P0,9,LATE_2020_2022,30,742,-0.1085162031192689,-0.5166844512575879,-0.2728906237787813,0.0031120961055546292,-0.11128197901132386,-0.5379999732778082,-0.4143049660535979,12.352890527276852
K200,WEIGHTED_MOM_R1M_GE_P0,9,LATE_2020_2022,60,742,-0.14102851005681416,-0.5414634312597633,-0.406298513814418,0.0031120961055546292,-0.1436934184344636,-0.7290619265829452,-0.46216373535015676,12.352890527276852
K200,WEIGHTED_MOM_R1M_GE_P0,9,NORMAL_2023_2024,0,489,-0.06909539400242382,-0.2900762979899981,-0.17234289664076793,0.03542592171588388,-0.10094523763235363,-0.46758902901194466,-0.20364660033929538,12.628171262363546
K200,WEIGHTED_MOM_R1M_GE_P0,9,NORMAL_2023_2024,30,489,-0.10372946241437886,-0.3042999357667685,-0.32684365041814195,0.03542592171588388,-0.1343943407362811,-0.6542768076256301,-0.22693542814648848,12.628171262363546
K200,WEIGHTED_MOM_R1M_GE_P0,9,NORMAL_2023_2024,60,489,-0.1371268465549842,-0.31826164641372445,-0.4802450878733357,0.03542592171588388,-0.16664907131638973,-0.8384554357805397,-0.28185338072504296,12.628171262363546
K200,WEIGHTED_MOM_R1M_GE_P0,9,BULL_2025,0,242,0.5457124665050521,-0.22457557354177238,1.5681933925247593,0.8474539436294959,-0.16332828115413922,-0.7108229932964963,-0.3429195337037745,12.115058889812431
K200,WEIGHTED_MOM_R1M_GE_P0,9,BULL_2025,30,242,0.4905004788683516,-0.22799751185278527,1.4511599374470558,0.8474539436294959,-0.1932137285435529,-0.8762916324655847,-0.35495782633391326,12.115058889812431
K200,WEIGHTED_MOM_R1M_GE_P0,9,BULL_2025,60,242,0.43718050849189205,-0.2314094507193154,1.333164633882547,0.8474539436294959,-0.22207505445661213,-1.040389404769351,-0.36679310670552345,12.115058889812431
K200,WEIGHTED_MOM_R1M_GE_P0,9,YTD_2026,0,147,1.4429848348834269,-0.3027085753381549,1.9060792411244896,1.0477770274712994,0.19299357406121076,0.2464175010992044,-0.25466993075999167,13.013736401874553
K200,WEIGHTED_MOM_R1M_GE_P0,9,YTD_2026,30,147,1.349372458925636,-0.3068265422448886,1.8362052216647415,1.0477770274712994,0.14727942906301972,0.15112879020811368,-0.2583170358429212,13.013736401874553
K200,WEIGHTED_MOM_R1M_GE_P0,9,YTD_2026,60,147,1.2592062643218505,-0.31092682249047066,1.7658115258119227,1.0477770274712994,0.10324817302576994,0.055999587102744504,-0.2619508660997826,13.013736401874553
KOSPI_EX_K200,WEIGHTED_MOM,0,PRE_STRESS_2017_2024,0,1954,-0.11312169412812034,-0.6988373584149888,-0.2700966351144761,0.023846899932556287,-0.13377839408382175,-0.6050637479128573,-0.6899999448754197,11.25500362495422
KOSPI_EX_K200,WEIGHTED_MOM,0,PRE_STRESS_2017_2024,30,1954,-0.14258767591946153,-0.7563729654895609,-0.38696721863302846,0.023846899932556287,-0.16255806982760956,-0.7743228997651681,-0.7603716414744196,11.25500362495422
KOSPI_EX_K200,WEIGHTED_MOM,0,PRE_STRESS_2017_2024,60,1954,-0.17111426428331844,-0.8029745090739471,-0.503589852215869,0.023846899932556287,-0.19042023199827762,-0.9423079509211575,-0.8148350774763127,11.25500362495422
KOSPI_EX_K200,WEIGHTED_MOM,0,EARLY_2017_2019,0,723,-0.18796104411167913,-0.5365586933757036,-0.7580523565532166,-0.015685758581222564,-0.17502061667028357,-1.1090298035208412,-0.4310993628552353,11.6672233789241
KOSPI_EX_K200,WEIGHTED_MOM,0,EARLY_2017_2019,30,723,-0.2159123551707698,-0.5591120486101835,-0.9051762956934867,-0.015685758581222564,-0.20341735206527534,-1.3287620132501858,-0.4839442968264821,11.6672233789241
KOSPI_EX_K200,WEIGHTED_MOM,0,EARLY_2017_2019,60,723,-0.24294075625940736,-0.5809032211317757,-1.0513269962472804,-0.015685758581222564,-0.2308764702526528,-1.5449856306149201,-0.5319457964256846,11.6672233789241
KOSPI_EX_K200,WEIGHTED_MOM,0,LATE_2020_2022,0,742,-0.07050950118181698,-0.571075920663233,-0.06698330450314507,0.03489518942373171,-0.10185059480684278,-0.3819520412827614,-0.48024609162748577,11.090299902296774
KOSPI_EX_K200,WEIGHTED_MOM,0,LATE_2020_2022,30,742,-0.10094652489402556,-0.5891006294638774,-0.1709596952847677,0.03489518942373171,-0.13126132550040936,-0.5325642378693791,-0.5107412253775524,11.090299902296774
KOSPI_EX_K200,WEIGHTED_MOM,0,LATE_2020_2022,60,742,-0.13042723550115543,-0.6072803044319898,-0.27494917282127385,0.03489518942373171,-0.15974798860254125,-0.682583537778178,-0.540185883508032,11.090299902296774
KOSPI_EX_K200,WEIGHTED_MOM,0,NORMAL_2023_2024,0,489,-0.059092324107421934,-0.5578977388905446,-0.04372036261526709,0.06769360867610397,-0.11874748687569292,-0.4325477382012798,-0.5130483958836269,10.895443870540312
KOSPI_EX_K200,WEIGHTED_MOM,0,NORMAL_2023_2024,30,489,-0.08936987852016187,-0.5771138330722558,-0.1498471389041931,0.06769360867610397,-0.14710539233349706,-0.5823959392213311,-0.5348583242959652,10.895443870540312
KOSPI_EX_K200,WEIGHTED_MOM,0,NORMAL_2023_2024,60,489,-0.11871178202993471,-0.5955195023410491,-0.2557616246900944,0.06769360867610397,-0.17458696876266933,-0.7312402022386866,-0.5557195161292857,10.895443870540312
KOSPI_EX_K200,WEIGHTED_MOM,0,BULL_2025,0,242,0.26638869754370686,-0.19799998869021573,0.8963575244388777,0.344418180582978,-0.05803959226840705,-0.10950226116897635,-0.18068306278163682,10.569250361420481
KOSPI_EX_K200,WEIGHTED_MOM,0,BULL_2025,30,242,0.22683813413848708,-0.20321548984381677,0.7982293354980359,0.344418180582978,-0.0874579413925396,-0.25692340660750373,-0.19460352865047925,10.569250361420481
KOSPI_EX_K200,WEIGHTED_MOM,0,BULL_2025,60,242,0.18847200834169353,-0.20840449279382,0.6995108289302056,0.344418180582978,-0.11599528665527226,-0.4046207251256457,-0.20830647862140872,10.569250361420481
KOSPI_EX_K200,WEIGHTED_MOM,0,YTD_2026,0,147,-0.3115087342675097,-0.489401401047149,-0.3098029793601292,0.034705136222763944,-0.3346014805282028,-1.0410468671717008,-0.27137875014779567,11.200206442735073
KOSPI_EX_K200,WEIGHTED_MOM,0,YTD_2026,30,147,-0.33427321845585123,-0.49256667302886037,-0.3656419859928208,0.034705136222763944,-0.35660241914482593,-1.1547910324279904,-0.28402331924953317,11.200206442735073
KOSPI_EX_K200,WEIGHTED_MOM,0,YTD_2026,60,147,-0.35631424296209746,-0.4957163145979272,-0.4214982638782643,0.034705136222763944,-0.37790416370435087,-1.2678528094975399,-0.29646545832331017,11.200206442735073
KOSPI_EX_K200,WEIGHTED_MOM,1,PRE_STRESS_2017_2024,0,1953,-0.11423491468260183,-0.6942643103382289,-0.2779810792282004,0.02458485876440175,-0.13548880042441114,-0.6189951042190099,-0.6959529183121598,11.227485543533952
KOSPI_EX_K200,WEIGHTED_MOM,1,PRE_STRESS_2017_2024,30,1953,-0.14359310000026249,-0.7524095315540399,-0.39486009219596413,0.02458485876440175,-0.16414253765908482,-0.7881652925027246,-0.7648858252784283,11.227485543533952
KOSPI_EX_K200,WEIGHTED_MOM,1,PRE_STRESS_2017_2024,60,1953,-0.17201755738578406,-0.799676876440359,-0.5113499199425865,0.02458485876440175,-0.19188495171330022,-0.956159467693703,-0.8182554624517129,11.227485543533952
KOSPI_EX_K200,WEIGHTED_MOM,1,EARLY_2017_2019,0,722,-0.20414941626688154,-0.5508701013376602,-0.821401793596149,-0.01381927327543453,-0.19299722437650624,-1.2046234087404437,-0.4698917882260989,11.57112739636592
KOSPI_EX_K200,WEIGHTED_MOM,1,EARLY_2017_2019,30,722,-0.2313216216440933,-0.5723911385410503,-0.963554990041197,-0.01381927327543453,-0.22055019173925317,-1.4182016138652598,-0.5180675852661945,11.57112739636592
KOSPI_EX_K200,WEIGHTED_MOM,1,EARLY_2017_2019,60,722,-0.2576039416055358,-0.5931564570360015,-1.1045746249431478,-0.01381927327543453,-0.2472008037916057,-1.6291405560549466,-0.5619245279861398,11.57112739636592
KOSPI_EX_K200,WEIGHTED_MOM,1,LATE_2020_2022,0,742,-0.035460431889324795,-0.4752981108452883,0.04613095439470292,0.03489518942373171,-0.0679833301304954,-0.21956546888236467,-0.37478480538714465,11.14291873556452
KOSPI_EX_K200,WEIGHTED_MOM,1,LATE_2020_2022,30,742,-0.06719251830414696,-0.5045594043304683,-0.05899711221976729,0.03489518942373171,-0.09864545585985784,-0.3716887518932841,-0.41908216602197834,11.14291873556452
KOSPI_EX_K200,WEIGHTED_MOM,1,LATE_2020_2022,60,742,-0.09792271359396576,-0.5329221677327549,-0.16411994918594147,0.03489518942373171,-0.12833947280367086,-0.523477393683991,-0.4636372311114354,11.14291873556452
KOSPI_EX_K200,WEIGHTED_MOM,1,NORMAL_2023_2024,0,489,-0.08838718748887064,-0.5931804460621096,-0.15929037319075656,0.06769360867610397,-0.1461850056014743,-0.6049516649395842,-0.5489922253324073,10.848424508295992
KOSPI_EX_K200,WEIGHTED_MOM,1,NORMAL_2023_2024,30,489,-0.11759754404851352,-0.6108215577701321,-0.26726822035314646,0.06769360867610397,-0.17354337538310238,-0.756318342368077,-0.5691450628809478,10.848424508295992
KOSPI_EX_K200,WEIGHTED_MOM,1,NORMAL_2023_2024,60,489,-0.1459092828508768,-0.6277206553497499,-0.37475102094532525,0.06769360867610397,-0.20006010131674212,-0.906156385898075,-0.5884235673373719,10.848424508295992
KOSPI_EX_K200,WEIGHTED_MOM,1,BULL_2025,0,242,0.26006754629410933,-0.23266967059174537,0.8690862039676467,0.344418180582978,-0.06274136686569765,-0.11718350907587588,-0.2188193936716275,10.70421927533941
KOSPI_EX_K200,WEIGHTED_MOM,1,BULL_2025,30,242,0.2202194372234194,-0.23544793272320985,0.7703384386726208,0.344418180582978,-0.09238103527110753,-0.25796241667427283,-0.23275002353231156,10.70421927533941
KOSPI_EX_K200,WEIGHTED_MOM,1,BULL_2025,60,242,0.18157947858470957,-0.238221193131801,0.6716493278837538,0.344418180582978,-0.12112206183321272,-0.3980264386875088,-0.24645239580298584,10.70421927533941
KOSPI_EX_K200,WEIGHTED_MOM,1,YTD_2026,0,147,-0.3554988226225797,-0.5318100935374338,-0.419251105346501,0.034705136222763944,-0.37711609345035224,-1.277099373147075,-0.2993255851869756,11.661896040904185
KOSPI_EX_K200,WEIGHTED_MOM,1,YTD_2026,30,147,-0.37767263096698944,-0.5349073907024704,-0.4763515816466724,0.034705136222763944,-0.398546168133616,-1.39196192978563,-0.30375603443510435,11.661896040904185
KOSPI_EX_K200,WEIGHTED_MOM,1,YTD_2026,60,147,-0.39911328818822744,-0.5385058055556802,-0.5333278141606883,0.034705136222763944,-0.4192676823801861,-1.5054348920347675,-0.3115664305483805,11.661896040904185
KOSPI_EX_K200,WEIGHTED_MOM,2,PRE_STRESS_2017_2024,0,1962,-0.061303540886863184,-0.6773245035017692,-0.07200053746688012,0.024123581008135053,-0.08341485683876626,-0.3103012714574644,-0.5623242094535968,11.081349914672039
KOSPI_EX_K200,WEIGHTED_MOM,2,PRE_STRESS_2017_2024,30,1962,-0.0920174508769569,-0.6966486894745534,-0.18634787049749277,0.024123581008135053,-0.11340529018066792,-0.47280886013973733,-0.6520407476597454,11.081349914672039
KOSPI_EX_K200,WEIGHTED_MOM,2,PRE_STRESS_2017_2024,60,1962,-0.12176681384251198,-0.7369658137693609,-0.30053768610537973,0.024123581008135053,-0.14245389673288644,-0.6345230356990194,-0.7302099786598706,11.081349914672039
KOSPI_EX_K200,WEIGHTED_MOM,2,EARLY_2017_2019,0,731,-0.13805001084497248,-0.5169037010677933,-0.45762152279696466,-0.014547080244529442,-0.125326058835047,-0.6360336075010592,-0.3763409602685044,11.300878341439297
KOSPI_EX_K200,WEIGHTED_MOM,2,EARLY_2017_2019,30,731,-0.16680250620693304,-0.5412626805136704,-0.5911656825052993,-0.014547080244529442,-0.15450299340549378,-0.8261389191021655,-0.41764532236766994,11.300878341439297
KOSPI_EX_K200,WEIGHTED_MOM,2,EARLY_2017_2019,60,731,-0.19463448995704113,-0.5644237957628108,-0.7242633811177024,-0.014547080244529442,-0.18274582793584726,-1.0141315202180072,-0.46954930515409776,11.300878341439297
KOSPI_EX_K200,WEIGHTED_MOM,2,LATE_2020_2022,0,742,0.008979499049414308,-0.44045999419971227,0.18602761552251412,0.03489518942373171,-0.025041850265772214,-0.02011996032515587,-0.39575910759859156,10.990334454482902
KOSPI_EX_K200,WEIGHTED_MOM,2,LATE_2020_2022,30,742,-0.02376719226556412,-0.46401078495437775,0.0813286035875881,0.03489518942373171,-0.056684369865474205,-0.17024920991288275,-0.4223636118164642,10.990334454482902
KOSPI_EX_K200,WEIGHTED_MOM,2,LATE_2020_2022,60,742,-0.05549387076673484,-0.48660232554750205,-0.02337995773906784,0.03489518942373171,-0.08734127002831704,-0.3201627172695581,-0.44792583092205374,10.990334454482902
KOSPI_EX_K200,WEIGHTED_MOM,2,NORMAL_2023_2024,0,489,-0.04430424376571185,-0.5689670073928328,0.002923798759557328,0.06769360867610397,-0.10489699622786641,-0.3645158645763833,-0.521567308532066,10.891284866601426
KOSPI_EX_K200,WEIGHTED_MOM,2,NORMAL_2023_2024,30,489,-0.07504628066449692,-0.5877204168814707,-0.1045085258633555,0.06769360867610397,-0.13368993518430095,-0.5142117116374987,-0.5430803526548413,10.891284866601426
KOSPI_EX_K200,WEIGHTED_MOM,2,NORMAL_2023_2024,60,489,-0.10483899889178627,-0.605682591013361,-0.21175103876465204,0.06769360867610397,-0.16159374390357373,-0.6632988378491109,-0.5636543855249028,10.891284866601426
KOSPI_EX_K200,WEIGHTED_MOM,2,BULL_2025,0,242,0.2843449369577482,-0.19695368263870383,0.9599404378298708,0.344418180582978,-0.044683450798901125,-0.06109389369479132,-0.17095522766275673,10.73012860924999
KOSPI_EX_K200,WEIGHTED_MOM,2,BULL_2025,30,242,0.24363233398139017,-0.19973653331276675,0.8573676344242765,0.344418180582978,-0.07496614376181687,-0.2163385102366838,-0.18585254836190312,10.73012860924999
KOSPI_EX_K200,WEIGHTED_MOM,2,BULL_2025,60,242,0.20415713419525483,-0.20251464136563524,0.7540903524821435,0.344418180582978,-0.1043284362064355,-0.37199285568443125,-0.20050376842443118,10.73012860924999
KOSPI_EX_K200,WEIGHTED_MOM,2,YTD_2026,0,147,-0.2594552010069523,-0.5190690703758168,-0.17351558986767124,0.034705136222763944,-0.2842938794172446,-0.7450806605334901,-0.28726915501210437,11.407561889096408
KOSPI_EX_K200,WEIGHTED_MOM,2,YTD_2026,30,147,-0.28438688390277955,-0.5221717193991501,-0.22856089548725725,0.034705136222763944,-0.3083893265383829,-0.8569297530401203,-0.2915330643671252,11.407561889096408
KOSPI_EX_K200,WEIGHTED_MOM,2,YTD_2026,60,147,-0.30851212882506196,-0.5257762454594503,-0.28355677127055023,0.034705136222763944,-0.33170538449316533,-0.9683272384358597,-0.2957769627392237,11.407561889096408
KOSPI_EX_K200,WEIGHTED_MOM,3,PRE_STRESS_2017_2024,0,1961,-0.09675416122227765,-0.7368541317588293,-0.20758913600238532,0.023748768440984946,-0.11770752100319581,-0.4986446876434336,-0.6844022103334424,11.33523027948162
KOSPI_EX_K200,WEIGHTED_MOM,3,PRE_STRESS_2017_2024,30,1961,-0.12697439442940828,-0.7653939025854675,-0.32484083993241064,0.023748768440984946,-0.14722670983030595,-0.6639992847588161,-0.7460500576401443,11.33523027948162
KOSPI_EX_K200,WEIGHTED_MOM,3,PRE_STRESS_2017_2024,60,1961,-0.1562244367763841,-0.8110587569146861,-0.4416797022975237,0.023748768440984946,-0.17579821413747998,-0.8282600279559084,-0.7992129414762652,11.33523027948162
KOSPI_EX_K200,WEIGHTED_MOM,3,EARLY_2017_2019,0,730,-0.20594644388192174,-0.6279640687146752,-0.7651053485756251,-0.015567530149893427,-0.19338951077163902,-1.0693289903969618,-0.5177343509977939,11.839659072244896
KOSPI_EX_K200,WEIGHTED_MOM,3,EARLY_2017_2019,30,730,-0.2336759048969861,-0.6477633164966721,-0.9022705889232071,-0.015567530149893427,-0.22155747745734433,-1.26663943160117,-0.544755785283801,11.839659072244896
KOSPI_EX_K200,WEIGHTED_MOM,3,EARLY_2017_2019,60,730,-0.26047666819647597,-0.6665356927845816,-1.038563549459988,-0.015567530149893427,-0.24878206027059813,-1.4618576400066623,-0.5776511807042259,11.839659072244896
KOSPI_EX_K200,WEIGHTED_MOM,3,LATE_2020_2022,0,742,-0.017093958754813565,-0.5090968879948301,0.10009746377702722,0.03489518942373171,-0.050236148268787084,-0.14615783354151787,-0.45225240840790915,11.14657895551072
KOSPI_EX_K200,WEIGHTED_MOM,3,LATE_2020_2022,30,742,-0.04944061166942626,-0.5246614272739796,-0.007371549517743214,0.03489518942373171,-0.0814921181922964,-0.29893704144737177,-0.48560089629477243,11.14657895551072
KOSPI_EX_K200,WEIGHTED_MOM,3,LATE_2020_2022,60,742,-0.08076541328957088,-0.5464693205238345,-0.11468517430030269,0.03489518942373171,-0.11176069218923024,-0.45120796895648657,-0.5169625291648123,11.14657895551072
KOSPI_EX_K200,WEIGHTED_MOM,3,NORMAL_2023_2024,0,489,-0.03696374986290929,-0.5823026326538372,0.023124008616133517,0.06769360867610397,-0.09802190224664276,-0.3376584768226902,-0.5406022992040557,10.86845372256795
KOSPI_EX_K200,WEIGHTED_MOM,3,NORMAL_2023_2024,30,489,-0.06787794154972437,-0.6006213478444741,-0.08564063595568149,0.06769360867610397,-0.12697608108184832,-0.4859418362842958,-0.5607498421334798,10.86845372256795
KOSPI_EX_K200,WEIGHTED_MOM,3,NORMAL_2023_2024,60,489,-0.09783939468645275,-0.618160885446545,-0.1939675299721469,0.06769360867610397,-0.15503792662748195,-0.6330658802444412,-0.5800404191811861,10.86845372256795
KOSPI_EX_K200,WEIGHTED_MOM,3,BULL_2025,0,242,0.24460275505651685,-0.22591426080799126,0.8483855932206238,0.344418180582978,-0.07424432886140842,-0.19519645503684474,-0.25995777353307714,10.338256056337404
KOSPI_EX_K200,WEIGHTED_MOM,3,BULL_2025,30,242,0.20656923310343256,-0.22918018891572667,0.7509762381454229,0.344418180582978,-0.10253427800252535,-0.33958279777845196,-0.27369251875550316,10.338256056337404
KOSPI_EX_K200,WEIGHTED_MOM,3,BULL_2025,60,242,0.16964956882738735,-0.2324370291304475,0.6531062720588624,0.344418180582978,-0.129995721777437,-0.4842187036146605,-0.2871920871318788,10.338256056337404
KOSPI_EX_K200,WEIGHTED_MOM,3,YTD_2026,0,147,-0.4451566403265421,-0.5421857023153462,-0.6282246610448705,0.034705136222763944,-0.46376669038395135,-1.7078636650794947,-0.36356267944417464,10.789453046379307
KOSPI_EX_K200,WEIGHTED_MOM,3,YTD_2026,30,147,-0.4628406211624553,-0.5457093357062458,-0.6800962035058999,0.034705136222763944,-0.48085753125912867,-1.8165542699398267,-0.37458874327988045,10.789453046379307
KOSPI_EX_K200,WEIGHTED_MOM,3,YTD_2026,60,147,-0.4799845642926438,-0.5492105408903138,-0.7319012210340865,0.034705136222763944,-0.49742644788089607,-1.9244550242361995,-0.38543880651286655,10.789453046379307
KOSPI_EX_K200,WEIGHTED_MOM,4,PRE_STRESS_2017_2024,0,1960,-0.08064119056237795,-0.6958546296012726,-0.15337953477029043,0.022905830007917682,-0.10122830228613944,-0.42140524736338913,-0.6118024111172453,11.290148544107764
KOSPI_EX_K200,WEIGHTED_MOM,4,PRE_STRESS_2017_2024,30,1960,-0.11128032803292576,-0.7149171729811028,-0.2719852003291573,0.022905830007917682,-0.13118134055390573,-0.5882295441403943,-0.6923763643451133,11.290148544107764
KOSPI_EX_K200,WEIGHTED_MOM,4,PRE_STRESS_2017_2024,60,1960,-0.1409399934640546,-0.7669273048027814,-0.39013815708028726,0.022905830007917682,-0.1601768400036443,-0.753719814099453,-0.76270632884638,11.290148544107764
KOSPI_EX_K200,WEIGHTED_MOM,4,EARLY_2017_2019,0,729,-0.18606300639130924,-0.581596731461798,-0.724775349810149,-0.0177980792888619,-0.17131398702684253,-1.0320423426697949,-0.463173285204202,11.870937096101414
KOSPI_EX_K200,WEIGHTED_MOM,4,EARLY_2017_2019,30,729,-0.2145606969231184,-0.6048504663207324,-0.86969329690801,-0.0177980792888619,-0.20032807255334628,-1.2447581894575643,-0.5012253286871866,11.870937096101414
KOSPI_EX_K200,WEIGHTED_MOM,4,EARLY_2017_2019,60,729,-0.24210158536601012,-0.6268432627153487,-1.0133803765589298,-0.0177980792888619,-0.2283680181716079,-1.4535214562036203,-0.5487999265712238,11.870937096101414
KOSPI_EX_K200,WEIGHTED_MOM,4,LATE_2020_2022,0,742,0.04247552582891667,-0.45003127644600815,0.2889777532875862,0.03489518942373171,0.0073247382755798895,0.1178802921369379,-0.3935814721804639,11.04456132645871
KOSPI_EX_K200,WEIGHTED_MOM,4,LATE_2020_2022,30,742,0.008477690722496378,-0.4657440713660438,0.18172877511879343,0.03489518942373171,-0.025526738331775878,-0.031108750108707568,-0.4191704383498355,11.04456132645871
KOSPI_EX_K200,WEIGHTED_MOM,4,LATE_2020_2022,60,742,-0.024455481527673295,-0.48103030686549575,0.07486184368844075,0.03489518942373171,-0.05734945099556732,-0.17941438256763187,-0.4450859004978527,11.04456132645871
KOSPI_EX_K200,WEIGHTED_MOM,4,NORMAL_2023_2024,0,489,-0.08899726483434356,-0.6143732290038393,-0.1563466077437605,0.06769360867610397,-0.14675640299536408,-0.5801551147591971,-0.5747205816417189,10.796960120983474
