date,UNIVERSE_POS20_BREADTH,SELECTED_POS20_BREADTH,SELECTED_RET20_DISPERSION,SELECTED_TOP5_POS_CONC,SELECTED_ACT5_GT1_SHARE,SELECTED_ACT5_RANK_MEDIAN,HOLDING_RETENTION_4STATE,MOMENTUM_OVERLAP,OP12_OVERLAP,ALL_FACTOR_MULTIPLICITY,value,is_high,GROSS_FWD5,GROSS_FWD5_NPHASE,GROSS_FWD10,GROSS_FWD10_NPHASE,GROSS_FWD20,GROSS_FWD20_NPHASE,NET60_FWD5,NET60_FWD5_NPHASE,NET60_FWD10,NET60_FWD10_NPHASE,NET60_FWD20,NET60_FWD20_NPHASE,sample,OPFY1_POS_BREADTH,OPFY1_MEDIAN_RAW,OPFY1_P75_RAW,OP12_POS_BREADTH,DUAL_UPGRADE_BREADTH,SELECTED_OPFY1_POS_SHARE,SELECTED_OPFY1_MEDIAN_RAW,SELECTED_DUAL_UPGRADE_SHARE,OPFY1_POS_BREADTH_ACCEL_4STATE,SELECTED_OPFY1_MEDIAN_ACCEL_4STATE
2018-09-28,0.5066666666666667,0.65,0.1656117725524976,0.7435388429558342,0.55,0.6669736034376919,0.2,0.2,0.5,0.1999999999999999,0.5,False,-0.0428883205648296,10,-0.0819088751091898,10,-0.1761743176543758,10,-0.0446455429222094,10,-0.0854264223887519,10,-0.182307286462057,10,EARLY_2016_2019,0.25217391304347825,0.0,0.0166076173605045,0.7252252252252253,0.032648125755743655,1.0,5.154755360087956,0.9,-0.14052015088346237,-10.396375164064144
2018-10-08,0.2224242424242424,0.4,0.1362389386933819,0.8179582992973696,0.25,0.6340490797546012,0.2,0.3,0.5,0.2071428571428571,0.75,True,-0.0408217443478272,10,-0.064314485692776,10,-0.100479128520854,10,-0.0427277085930199,10,-0.0679527547372989,10,-0.1071639622759776,10,EARLY_2016_2019,0.21621621621621623,0.0,0.0,0.7276995305164319,0.02471368294153104,1.0,7.087493987215225,0.85,-0.14219086342980147,-4.161583723628775
2018-10-16,0.1119177253478524,0.4,0.1308505116653227,0.8348182995322824,0.45,0.556441717791411,0.3,0.4,0.55,0.2214285714285714,0.625,True,-0.0245437533467527,10,-0.1027113929457936,10,-0.0762163645751711,10,-0.0263938252916074,10,-0.1059657251634892,10,-0.0828491074694963,10,EARLY_2016_2019,0.22167487684729065,0.0,0.0,0.6565656565656566,0.023493975903614458,1.0,5.871919135003545,0.85,-0.13919468837010068,-6.810699253814856
2018-10-23,0.0937122128174123,0.2,0.097540889231063,1.0,0.2,0.6094420600858369,0.3,0.3,0.55,0.1928571428571428,0.75,True,-0.0801228380354335,10,-0.0386182308458512,10,-0.0554346658278935,10,-0.0817265120877831,10,-0.0420362443838627,10,-0.0621089881505043,10,EARLY_2016_2019,0.2731707317073171,0.0,0.211125390123007,0.635,0.02891566265060241,1.0,7.053156975974479,0.85,-0.042846584309998936,-1.1454155747183972
2018-10-30,0.0271247739602169,0.1,0.1330960895233895,1.0,0.55,0.619804400977995,0.1,0.35,0.65,0.2714285714285714,0.625,True,0.0451231637123853,10,0.0295284030372661,10,0.0477410565075011,10,0.0432269613325186,10,0.0258556272894103,10,0.04030099698337,10,EARLY_2016_2019,0.2737430167597765,-0.0532481363152373,0.417350933781853,0.5828571428571429,0.025872442839951864,1.0,7.168374891077965,0.95,0.021569103716298277,2.0136195309900096
2018-11-06,0.0903614457831325,0.4,0.1309468399721097,0.8424353597175519,0.4,0.6914634146341463,0.05,0.3,0.6,0.25,0.375,False,-0.0149264748511361,10,-0.0175126135180038,10,0.0049209304854684,10,-0.0166514279897258,10,-0.0209746195111246,10,-0.0017474412229833,10,EARLY_2016_2019,0.255,0.0,0.09408040333022583,0.576530612244898,0.02581032412965186,1.0,12.961197175389401,0.9,0.038783783783783776,5.873703188174176
2018-11-13,0.1867469879518072,0.7,0.1637651566923319,0.7392884701214812,0.4,0.6620962827544181,0.1,0.4,0.6,0.2714285714285714,0.375,False,-0.0026507898672959,10,0.0176420295915125,10,-0.0229147032399347,10,-0.0044256164706613,10,0.0140333754852013,10,-0.0289136295387987,10,EARLY_2016_2019,0.2222222222222222,-0.259109594168108,0.0,0.5595854922279793,0.02220888355342137,1.0,9.001994645995115,0.8,0.0005473453749315627,3.1300755109915697
2018-11-20,0.3062575210589651,0.6,0.1100346742172502,0.6299970776499811,0.4,0.6348383160463698,0.1,0.25,0.65,0.2571428571428571,0.375,False,0.0203324646489555,10,0.0227891428590219,10,-0.0345892572095121,10,0.0185273435972136,10,0.0195930012626323,10,-0.0402698672095086,10,EARLY_2016_2019,0.26424870466321243,-0.776053215077608,0.195185426154855,0.47368421052631576,0.02696225284601558,1.0,11.6545067639459,0.9,-0.008922027044104663,4.6013497879714205
2018-11-27,0.8379351740696278,0.9,0.1204126542052721,0.4276867576609494,0.2,0.5731707317073171,0.1,0.35,0.5,0.25,0.25,False,0.0024159653214248,10,-0.0398636564257395,10,-0.0628055135359589,10,0.0010615551092928,10,-0.0423612609344024,10,-0.0682394442252744,10,EARLY_2016_2019,0.2857142857142857,-0.868352665272235,0.661465400271371,0.4945652173913043,0.02630005977286312,1.0,13.34590404357845,0.9,0.011971268954509173,6.177529152500485
2018-12-04,0.6428571428571429,0.8,0.0910991493918197,0.5566915723707815,0.15,0.4543517954960438,0.2,0.25,0.5,0.2071428571428571,0.25,False,-0.0421660234483172,10,-0.056099322610137,10,-0.038614567798644,10,-0.043362517070666,10,-0.0587106321067436,10,-0.0449085332106664,10,EARLY_2016_2019,0.25252525252525254,-1.155126235771395,0.06756756756756375,0.48704663212435234,0.02501488981536629,1.0,9.930431768667065,0.9,-0.002474747474747463,-3.0307654067223364
2018-12-11,0.4505692031156381,0.65,0.1214496366063363,0.6557915252680118,0.25,0.3723404255319149,0.2,0.35,0.5,0.1785714285714285,0.25,False,-0.0145406738011805,10,-0.0239095801175626,10,0.0291914334543202,10,-0.0160332889689595,10,-0.0270387045655791,10,0.0214850384174314,10,EARLY_2016_2019,0.2696629213483146,-0.8365690659624405,0.2414871476998285,0.5314285714285715,0.021997621878715814,1.0,10.27797580291995,0.75,0.04744069912609239,1.2759811569248356
2018-12-18,0.3924731182795699,0.4,0.0872371114701475,0.9201931378561028,0.3,0.5724284844796105,0.25,0.0,0.45,0.1071428571428571,0.375,False,-0.0095163837680995,10,0.0184967068115584,10,0.044396748006962,10,-0.0111855789609551,10,0.0146362244592044,10,0.0367875477544296,10,EARLY_2016_2019,0.26136363636363635,-0.11646577598696149,0.1173577487219926,0.5977011494252874,0.02132701421800948,1.0,4.07771297519608,0.75,-0.002885068299576077,-7.57679378874982
2018-12-26,0.2994047619047619,0.2,0.0743262066864836,1.0,0.5,0.6254545454545455,0.25,0.15,0.3,0.1499999999999999,0.625,True,0.0282519858902149,10,0.0543508140859591,10,0.0690989334567517,10,0.026102157100305,10,0.0498236395136561,10,0.0624099186198761,10,EARLY_2016_2019,0.21022727272727273,-0.00900414190527465,0.0,0.6514285714285715,0.0176678445229682,1.0,3.032189951979015,0.85,-0.07548701298701296,-10.313714091599435
