universe,eval_year,period,feature,target,train_n,test_n,train_spearman,direction,oos_spearman,directed_oos_spearman,raw_high_minus_low,directed_high_minus_low
K200,2022,DEV_2020_2022,WINNER_GAP_20,TARGET_FWD_DISPERSION_20,283,50,0.1450986953220715,1,-0.028475390156062427,-0.028475390156062427,-0.0032053763839585137,-0.0032053763839585137
K200,2022,DEV_2020_2022,CROSS_HORIZON_RANK_CORR,TARGET_FWD_DISPERSION_20,283,50,0.029611191757755492,1,-0.0696120842177593,-0.0696120842177593,-0.0059627909676108,-0.0059627909676108
K200,2022,DEV_2020_2022,PREV_RANK_CORR_20,TARGET_FWD_DISPERSION_20,283,50,-0.04741889393260304,-1,0.13403474769128795,-0.13403474769128795,0.004173816984374586,-0.004173816984374586
K200,2022,DEV_2020_2022,RANK_TURNOVER_20,TARGET_FWD_DISPERSION_20,283,50,0.04741889393260304,1,-0.13403474769128795,-0.13403474769128795,-0.004173816984374586,-0.004173816984374586
K200,2022,DEV_2020_2022,BREADTH_CHANGE_20,TARGET_FWD_DISPERSION_20,283,50,-0.0850498898008504,-1,-0.2844638517240243,0.2844638517240243,-0.00725253714741976,0.00725253714741976
K200,2022,DEV_2020_2022,DISPERSION_CHANGE_20,TARGET_FWD_DISPERSION_20,283,50,0.01237384460132723,1,0.040480192076830734,0.040480192076830734,-0.002793441364700472,-0.002793441364700472
K200,2022,DEV_2020_2022,AVG_PAIR_CORR_60,TARGET_FWD_DISPERSION_20,283,50,-0.16464980394357723,-1,-0.2063385354141657,0.2063385354141657,-0.0098348640375449,0.0098348640375449
K200,2022,DEV_2020_2022,PC1_SHARE_60,TARGET_FWD_DISPERSION_20,283,50,0.1979174498158033,1,-0.009267707082833133,-0.009267707082833133,0.0030725238823143854,0.0030725238823143854
K200,2022,DEV_2020_2022,FACTOR_VOL_MEDIAN_60,TARGET_FWD_DISPERSION_20,283,50,0.3113167388663989,1,0.07198079231692676,0.07198079231692676,,
K200,2022,DEV_2020_2022,SIGN_ALIGNMENT_20_60,TARGET_FWD_DISPERSION_20,283,50,0.013894928834735943,1,0.015033107550559323,0.015033107550559323,0.0026472606699825332,0.0026472606699825332
K200,2022,DEV_2020_2022,BREADTH_20,TARGET_FWD_ABS_OPPORTUNITY_20,283,50,0.01107947232420936,1,0.12427203318517879,0.12427203318517879,0.0020521005294785316,0.0020521005294785316
K200,2022,DEV_2020_2022,BREADTH_60,TARGET_FWD_ABS_OPPORTUNITY_20,283,50,0.1371795820301875,1,0.04245981020221519,0.04245981020221519,0.001978556046147946,0.001978556046147946
K200,2022,DEV_2020_2022,DISPERSION_20,TARGET_FWD_ABS_OPPORTUNITY_20,283,50,0.22890474188639845,1,-0.2820168067226891,-0.2820168067226891,-0.01168299868124563,-0.01168299868124563
K200,2022,DEV_2020_2022,DISPERSION_60,TARGET_FWD_ABS_OPPORTUNITY_20,283,50,0.2530102046759165,1,-0.05008403361344538,-0.05008403361344538,,
K200,2022,DEV_2020_2022,ABS_OPPORTUNITY_20,TARGET_FWD_ABS_OPPORTUNITY_20,283,50,0.19441405972864478,1,-0.21536614645858343,-0.21536614645858343,-0.012272532047865659,-0.012272532047865659
K200,2022,DEV_2020_2022,RANGE_20,TARGET_FWD_ABS_OPPORTUNITY_20,283,50,0.22361921321175682,1,-0.29315726290516203,-0.29315726290516203,-0.010153760754457626,-0.010153760754457626
K200,2022,DEV_2020_2022,LEADER_STRENGTH_20,TARGET_FWD_ABS_OPPORTUNITY_20,283,50,0.23969181603416453,1,-0.15889555822328932,-0.15889555822328932,-0.008603658118713865,-0.008603658118713865
K200,2022,DEV_2020_2022,LOSER_WEAKNESS_20,TARGET_FWD_ABS_OPPORTUNITY_20,283,50,0.11724629409416425,1,-0.3222569027611044,-0.3222569027611044,-0.013408640280481048,-0.013408640280481048
K200,2022,DEV_2020_2022,WINNER_GAP_20,TARGET_FWD_ABS_OPPORTUNITY_20,283,50,0.09339708652637575,1,-0.17282112845138053,-0.17282112845138053,-0.005363922819068938,-0.005363922819068938
