Date,Universe,Factor,StockCode,StockName,FactorValue,ValueStatus,SourceRow
"2025-12-30","ALL","PBR(12MF)","A000050","경방","","BLANK","14"
"2025-12-30","ALL","PBR(12MF)","A000070","삼양홀딩스","","BLANK","15"
"2025-12-30","ALL","PBR(12MF)","A000080","하이트진로","1.0084636150566","OK","16"
"2025-12-30","ALL","PBR(12MF)","A000100","유한양행","3.7524599469279","OK","17"
"2025-12-30","ALL","PBR(12MF)","A000120","CJ대한통운",".47472508628827","OK","18"
"2025-12-30","ALL","PBR(12MF)","A000150","두산","1.03178294608941","OK","19"
"2025-12-30","ALL","PBR(12MF)","A000210","DL",".167909588279717","OK","20"
"2025-12-30","ALL","PBR(12MF)","A000240","한국앤컴퍼니",".512186307380108","OK","21"
"2025-12-30","ALL","PBR(12MF)","A000250","삼천당제약","","BLANK","22"
"2025-12-30","ALL","PBR(12MF)","A000270","기아",".728243989389585","OK","23"
"2025-12-30","ALL","PBR(12MF)","A000320","노루홀딩스","","BLANK","24"
"2025-12-30","ALL","PBR(12MF)","A000370","한화손해보험",".219869396690581","OK","25"
"2025-12-30","ALL","PBR(12MF)","A000400","롯데손해보험","","BLANK","26"
"2025-12-30","ALL","PBR(12MF)","A000500","가온전선","","BLANK","27"
"2025-12-30","ALL","PBR(12MF)","A000640","동아쏘시오홀딩스",".584688308791123","OK","28"
"2025-12-30","ALL","PBR(12MF)","A000650","천일고속","","BLANK","29"
"2025-12-30","ALL","PBR(12MF)","A000660","SK하이닉스","3.15605786212815","OK","30"
"2025-12-30","ALL","PBR(12MF)","A000670","영풍","","BLANK","31"
"2025-12-30","ALL","PBR(12MF)","A000720","현대건설",".757290228501438","OK","32"
"2025-12-30","ALL","PBR(12MF)","A0007C0","아크릴","","BLANK","33"
"2025-12-30","ALL","PBR(12MF)","A000810","삼성화재","1.22435898025178","OK","34"
"2025-12-30","ALL","PBR(12MF)","A000880","한화",".141784666882629","OK","35"
"2025-12-30","ALL","PBR(12MF)","A0008Z0","에스엔시스","","BLANK","36"
"2025-12-30","ALL","PBR(12MF)","A000990","DB하이텍","1.25191952327217","OK","37"
"2025-12-30","ALL","PBR(12MF)","A0009K0","에임드바이오","","BLANK","38"
"2025-12-30","ALL","PBR(12MF)","A001040","CJ",".288426511543165","OK","39"
"2025-12-30","ALL","PBR(12MF)","A001060","JW중외제약","","BLANK","40"
"2025-12-30","ALL","PBR(12MF)","A001120","LX인터내셔널",".349299429017099","OK","41"
"2025-12-30","ALL","PBR(12MF)","A001130","대한제분","","BLANK","42"
"2025-12-30","ALL","PBR(12MF)","A001200","유진투자증권","","BLANK","43"
"2025-12-30","ALL","PBR(12MF)","A001270","부국증권","","BLANK","44"
"2025-12-30","ALL","PBR(12MF)","A001340","PKC","","BLANK","45"
"2025-12-30","ALL","PBR(12MF)","A001390","KG케미칼","","BLANK","46"
"2025-12-30","ALL","PBR(12MF)","A001430","세아베스틸지주",".903571342291396","OK","47"
"2025-12-30","ALL","PBR(12MF)","A001440","대한전선","2.63078781040847","OK","48"
"2025-12-30","ALL","PBR(12MF)","A001450","현대해상",".504305951266187","OK","49"
"2025-12-30","ALL","PBR(12MF)","A001460","BYC","","BLANK","50"
"2025-12-30","ALL","PBR(12MF)","A001500","현대차증권","","BLANK","51"
"2025-12-30","ALL","PBR(12MF)","A001510","SK증권","","BLANK","52"
"2025-12-30","ALL","PBR(12MF)","A001530","DI동일",".717897523212556","OK","53"
"2025-12-30","ALL","PBR(12MF)","A001570","금양","","BLANK","54"
"2025-12-30","ALL","PBR(12MF)","A001680","대상",".474242285154756","OK","55"
"2025-12-30","ALL","PBR(12MF)","A001720","신영증권","","BLANK","56"
"2025-12-30","ALL","PBR(12MF)","A001740","SK네트웍스",".484390738694432","OK","57"
"2025-12-30","ALL","PBR(12MF)","A001790","대한제당","","BLANK","58"
"2025-12-30","ALL","PBR(12MF)","A001800","오리온홀딩스",".259113976067529","OK","59"
"2025-12-30","ALL","PBR(12MF)","A001820","삼화콘덴서","1.01096834375411","OK","60"
"2025-12-30","ALL","PBR(12MF)","A001940","KISCO홀딩스","","BLANK","61"
"2025-12-30","ALL","PBR(12MF)","A002020","코오롱","","BLANK","62"
"2025-12-30","ALL","PBR(12MF)","A002030","아세아","","BLANK","63"
"2025-12-30","ALL","PBR(12MF)","A002240","고려제강","","BLANK","64"
"2025-12-30","ALL","PBR(12MF)","A002310","아세아제지","","BLANK","65"
"2025-12-30","ALL","PBR(12MF)","A002320","한진",".193441789638322","OK","66"
"2025-12-30","ALL","PBR(12MF)","A002350","넥센타이어",".357804543128771","OK","67"
"2025-12-30","ALL","PBR(12MF)","A002380","KCC",".502886109630173","OK","68"
"2025-12-30","ALL","PBR(12MF)","A002710","TCC스틸","","BLANK","69"
"2025-12-30","ALL","PBR(12MF)","A002790","아모레퍼시픽홀딩스",".296675415521668","OK","70"
"2025-12-30","ALL","PBR(12MF)","A002810","삼영무역","","BLANK","71"
"2025-12-30","ALL","PBR(12MF)","A002840","미원상사","","BLANK","72"
"2025-12-30","ALL","PBR(12MF)","A002900","TYM","","BLANK","73"
"2025-12-30","ALL","PBR(12MF)","A002960","한국쉘석유","","BLANK","74"
"2025-12-30","ALL","PBR(12MF)","A003000","부광약품","","BLANK","75"
"2025-12-30","ALL","PBR(12MF)","A003030","세아제강지주",".189596119986456","OK","76"
"2025-12-30","ALL","PBR(12MF)","A003090","대웅","","BLANK","77"
"2025-12-30","ALL","PBR(12MF)","A003120","일성아이에스","","BLANK","78"
"2025-12-30","ALL","PBR(12MF)","A003160","디아이","2.84066057788192","OK","79"
"2025-12-30","ALL","PBR(12MF)","A003200","일신방직","","BLANK","80"
"2025-12-30","ALL","PBR(12MF)","A003220","대원제약",".93816240149211","OK","81"
"2025-12-30","ALL","PBR(12MF)","A003230","삼양식품","5.99348143197289","OK","82"
"2025-12-30","ALL","PBR(12MF)","A003240","태광산업","","BLANK","83"
"2025-12-30","ALL","PBR(12MF)","A003280","흥아해운","","BLANK","84"
"2025-12-30","ALL","PBR(12MF)","A003300","한일홀딩스","","BLANK","85"
"2025-12-30","ALL","PBR(12MF)","A003380","하림지주",".196664258650747","OK","86"
"2025-12-30","ALL","PBR(12MF)","A003470","유안타증권","","BLANK","87"
"2025-12-30","ALL","PBR(12MF)","A003490","대한항공",".663153871459878","OK","88"
"2025-12-30","ALL","PBR(12MF)","A003520","영진약품","","BLANK","89"
"2025-12-30","ALL","PBR(12MF)","A003530","한화투자증권","","BLANK","90"
"2025-12-30","ALL","PBR(12MF)","A003540","대신증권","","BLANK","91"
"2025-12-30","ALL","PBR(12MF)","A003550","LG",".415956956638326","OK","92"
"2025-12-30","ALL","PBR(12MF)","A003570","SNT다이내믹스","1.68806799248132","OK","93"
"2025-12-30","ALL","PBR(12MF)","A003620","KG모빌리티","","BLANK","94"
"2025-12-30","ALL","PBR(12MF)","A003670","포스코퓨처엠","5.02163738414104","OK","95"
"2025-12-30","ALL","PBR(12MF)","A003690","코리안리",".584799897267993","OK","96"
"2025-12-30","ALL","PBR(12MF)","A003800","에이스침대","","BLANK","97"
"2025-12-30","ALL","PBR(12MF)","A003850","보령",".942204976239691","OK","98"
"2025-12-30","ALL","PBR(12MF)","A003920","남양유업","","BLANK","99"
"2025-12-30","ALL","PBR(12MF)","A003960","사조대림","","BLANK","100"
"2025-12-30","ALL","PBR(12MF)","A004000","롯데정밀화학",".451722122059178","OK","101"
"2025-12-30","ALL","PBR(12MF)","A004020","현대제철",".20886116401029","OK","102"
"2025-12-30","ALL","PBR(12MF)","A004170","신세계",".353464000901244","OK","103"
"2025-12-30","ALL","PBR(12MF)","A004310","현대약품","","BLANK","104"
"2025-12-30","ALL","PBR(12MF)","A004360","세방","","BLANK","105"
"2025-12-30","ALL","PBR(12MF)","A004370","농심",".918628660303663","OK","106"
"2025-12-30","ALL","PBR(12MF)","A004490","세방전지",".497791303429295","OK","107"
"2025-12-30","ALL","PBR(12MF)","A004690","삼천리","","BLANK","108"
"2025-12-30","ALL","PBR(12MF)","A004700","조광피혁","","BLANK","109"
"2025-12-30","ALL","PBR(12MF)","A004800","효성",".673023008292235","OK","110"
"2025-12-30","ALL","PBR(12MF)","A004990","롯데지주",".307349291847994","OK","111"
"2025-12-30","ALL","PBR(12MF)","A005070","코스모신소재","2.69735377202135","OK","112"
"2025-12-30","ALL","PBR(12MF)","A005090","SGC에너지",".356878712032251","OK","113"
"2025-12-30","ALL","PBR(12MF)","A005180","빙그레",".86890385674568","OK","114"
"2025-12-30","ALL","PBR(12MF)","A005250","녹십자홀딩스","","BLANK","115"
"2025-12-30","ALL","PBR(12MF)","A005290","동진쎄미켐","1.59791618672346","OK","116"
"2025-12-30","ALL","PBR(12MF)","A005300","롯데칠성",".768997171611911","OK","117"
"2025-12-30","ALL","PBR(12MF)","A005380","현대차",".465526502273728","OK","118"
"2025-12-30","ALL","PBR(12MF)","A005420","코스모화학","","BLANK","119"
"2025-12-30","ALL","PBR(12MF)","A005440","현대지에프홀딩스",".177030270396922","OK","120"
"2025-12-30","ALL","PBR(12MF)","A005490","POSCO홀딩스",".394798507297851","OK","121"
"2025-12-30","ALL","PBR(12MF)","A005500","삼진제약","","BLANK","122"
"2025-12-30","ALL","PBR(12MF)","A005610","삼립","","BLANK","123"
"2025-12-30","ALL","PBR(12MF)","A005690","파미셀","5.50687039851283","OK","124"
"2025-12-30","ALL","PBR(12MF)","A005710","대원산업","","BLANK","125"
"2025-12-30","ALL","PBR(12MF)","A005720","넥센","","BLANK","126"
"2025-12-30","ALL","PBR(12MF)","A005810","풍산홀딩스","","BLANK","127"
"2025-12-30","ALL","PBR(12MF)","A005830","DB손해보험",".870686198267332","OK","128"
"2025-12-30","ALL","PBR(12MF)","A005850","에스엘",".704172577256004","OK","129"
"2025-12-30","ALL","PBR(12MF)","A005880","대한해운",".239764462108295","OK","130"
"2025-12-30","ALL","PBR(12MF)","A005930","삼성전자","1.5274332100896","OK","131"
"2025-12-30","ALL","PBR(12MF)","A005940","NH투자증권",".824357042324987","OK","132"
"2025-12-30","ALL","PBR(12MF)","A006040","동원산업",".505035562491014","OK","133"
"2025-12-30","ALL","PBR(12MF)","A006110","삼아알미늄","","BLANK","134"
"2025-12-30","ALL","PBR(12MF)","A006120","SK디스커버리","","BLANK","135"
"2025-12-30","ALL","PBR(12MF)","A006220","제주은행","","BLANK","136"
"2025-12-30","ALL","PBR(12MF)","A006260","LS",".817773240253982","OK","137"
"2025-12-30","ALL","PBR(12MF)","A006280","녹십자","1.21817770974497","OK","138"
"2025-12-30","ALL","PBR(12MF)","A006340","대원전선","","BLANK","139"
"2025-12-30","ALL","PBR(12MF)","A006360","GS건설",".310890544806517","OK","140"
"2025-12-30","ALL","PBR(12MF)","A006380","카프로","","BLANK","141"
"2025-12-30","ALL","PBR(12MF)","A006400","삼성SDI",".946299378386568","OK","142"
"2025-12-30","ALL","PBR(12MF)","A006650","대한유화",".447080568908873","OK","143"
"2025-12-30","ALL","PBR(12MF)","A006730","서부T&D",".668561047863529","OK","144"
"2025-12-30","ALL","PBR(12MF)","A006800","미래에셋증권",".989905122842434","OK","145"
"2025-12-30","ALL","PBR(12MF)","A007070","GS리테일",".50205329307215","OK","146"
"2025-12-30","ALL","PBR(12MF)","A007160","사조산업","","BLANK","147"
"2025-12-30","ALL","PBR(12MF)","A007310","오뚜기",".662434012049487","OK","148"
"2025-12-30","ALL","PBR(12MF)","A007340","DN오토모티브",".562301482042584","OK","149"
"2025-12-30","ALL","PBR(12MF)","A007390","네이처셀","","BLANK","150"
"2025-12-30","ALL","PBR(12MF)","A007660","이수페타시스","9.45265002055245","OK","151"
"2025-12-30","ALL","PBR(12MF)","A007690","국도화학",".34110596662221","OK","152"
"2025-12-30","ALL","PBR(12MF)","A007700","F&F홀딩스","","BLANK","153"
"2025-12-30","ALL","PBR(12MF)","A007810","코리아써키트","1.57102490966455","OK","154"
"2025-12-30","ALL","PBR(12MF)","A008060","대덕","","BLANK","155"
"2025-12-30","ALL","PBR(12MF)","A008730","율촌화학","","BLANK","156"
"2025-12-30","ALL","PBR(12MF)","A008770","호텔신라","1.28863814379159","OK","157"
"2025-12-30","ALL","PBR(12MF)","A008930","한미사이언스","","BLANK","158"
"2025-12-30","ALL","PBR(12MF)","A009150","삼성전기","1.91652653384808","OK","159"
"2025-12-30","ALL","PBR(12MF)","A009160","SIMPAC","","BLANK","160"
"2025-12-30","ALL","PBR(12MF)","A009240","한샘","2.57424089573971","OK","161"
"2025-12-30","ALL","PBR(12MF)","A009290","광동제약","","BLANK","162"
"2025-12-30","ALL","PBR(12MF)","A009410","태영건설","","BLANK","163"
"2025-12-30","ALL","PBR(12MF)","A009420","한올바이오파마","13.1231394003518","OK","164"
"2025-12-30","ALL","PBR(12MF)","A009450","경동나비엔",".953861399250622","OK","165"
