Date,Universe,Factor,StockCode,StockName,FactorValue,ValueStatus,SourceRow
"2016-02-26","ALL","PBR(12MF)","A000050","경방",".827870409724443","OK","14"
"2016-02-26","ALL","PBR(12MF)","A000070","삼양홀딩스",".826928065372415","OK","15"
"2016-02-26","ALL","PBR(12MF)","A000080","하이트진로","1.5724797860303","OK","16"
"2016-02-26","ALL","PBR(12MF)","A000100","유한양행","1.98540549421757","OK","17"
"2016-02-26","ALL","PBR(12MF)","A000120","CJ대한통운","1.82429242855519","OK","18"
"2016-02-26","ALL","PBR(12MF)","A000140","하이트진로홀딩스","","BLANK","19"
"2016-02-26","ALL","PBR(12MF)","A000150","두산",".172124816089375","OK","20"
"2016-02-26","ALL","PBR(12MF)","A000180","성창기업지주","","BLANK","21"
"2016-02-26","ALL","PBR(12MF)","A000210","DL",".560011516045371","OK","22"
"2016-02-26","ALL","PBR(12MF)","A000230","일동홀딩스","","BLANK","23"
"2016-02-26","ALL","PBR(12MF)","A000240","한국앤컴퍼니",".677406298687685","OK","24"
"2016-02-26","ALL","PBR(12MF)","A000270","기아",".708249687420309","OK","25"
"2016-02-26","ALL","PBR(12MF)","A000320","노루홀딩스","","BLANK","26"
"2016-02-26","ALL","PBR(12MF)","A000370","한화손해보험","","BLANK","27"
"2016-02-26","ALL","PBR(12MF)","A000390","SP삼화",".844120031592166","OK","28"
"2016-02-26","ALL","PBR(12MF)","A000400","롯데손해보험","","BLANK","29"
"2016-02-26","ALL","PBR(12MF)","A000430","대원강업","","BLANK","30"
"2016-02-26","ALL","PBR(12MF)","A000480","CR홀딩스","","BLANK","31"
"2016-02-26","ALL","PBR(12MF)","A000640","동아쏘시오홀딩스","1.75297756176312","OK","32"
"2016-02-26","ALL","PBR(12MF)","A000660","SK하이닉스",".958682385907012","OK","33"
"2016-02-26","ALL","PBR(12MF)","A000670","영풍",".593235476684122","OK","34"
"2016-02-26","ALL","PBR(12MF)","A000720","현대건설",".544845451285299","OK","35"
"2016-02-26","ALL","PBR(12MF)","A000810","삼성화재","1.25159560525003","OK","36"
"2016-02-26","ALL","PBR(12MF)","A000880","한화",".164960474551342","OK","37"
"2016-02-26","ALL","PBR(12MF)","A000970","한국주철관","","BLANK","38"
"2016-02-26","ALL","PBR(12MF)","A000990","DB하이텍","1.72142780270131","OK","39"
"2016-02-26","ALL","PBR(12MF)","A001040","CJ",".674547769091235","OK","40"
"2016-02-26","ALL","PBR(12MF)","A001060","JW중외제약","","BLANK","41"
"2016-02-26","ALL","PBR(12MF)","A001120","LX인터내셔널",".679193837702604","OK","42"
"2016-02-26","ALL","PBR(12MF)","A001130","대한제분","","BLANK","43"
"2016-02-26","ALL","PBR(12MF)","A001200","유진투자증권","","BLANK","44"
"2016-02-26","ALL","PBR(12MF)","A001230","동국홀딩스",".265639834683921","OK","45"
"2016-02-26","ALL","PBR(12MF)","A001430","세아베스틸지주",".473126249149784","OK","46"
"2016-02-26","ALL","PBR(12MF)","A001440","대한전선","","BLANK","47"
"2016-02-26","ALL","PBR(12MF)","A001450","현대해상",".939807463606673","OK","48"
"2016-02-26","ALL","PBR(12MF)","A001460","BYC","","BLANK","49"
"2016-02-26","ALL","PBR(12MF)","A001500","현대차증권","","BLANK","50"
"2016-02-26","ALL","PBR(12MF)","A001510","SK증권","","BLANK","51"
"2016-02-26","ALL","PBR(12MF)","A001520","동양","","BLANK","52"
"2016-02-26","ALL","PBR(12MF)","A001630","종근당홀딩스","","BLANK","53"
"2016-02-26","ALL","PBR(12MF)","A001680","대상","1.18826289684251","OK","54"
"2016-02-26","ALL","PBR(12MF)","A001720","신영증권","","BLANK","55"
"2016-02-26","ALL","PBR(12MF)","A001740","SK네트웍스",".559694977347131","OK","56"
"2016-02-26","ALL","PBR(12MF)","A001780","알루코","2.24408870505408","OK","57"
"2016-02-26","ALL","PBR(12MF)","A001800","오리온홀딩스","2.72432168232945","OK","58"
"2016-02-26","ALL","PBR(12MF)","A002020","코오롱","","BLANK","59"
"2016-02-26","ALL","PBR(12MF)","A002240","고려제강","","BLANK","60"
"2016-02-26","ALL","PBR(12MF)","A002320","한진",".73045973244864","OK","61"
"2016-02-26","ALL","PBR(12MF)","A002350","넥센타이어","1.12406819858381","OK","62"
"2016-02-26","ALL","PBR(12MF)","A002380","KCC",".729732121015874","OK","63"
"2016-02-26","ALL","PBR(12MF)","A002390","한독","","BLANK","64"
"2016-02-26","ALL","PBR(12MF)","A002450","삼익악기","","BLANK","65"
"2016-02-26","ALL","PBR(12MF)","A002620","제일파마홀딩스","","BLANK","66"
"2016-02-26","ALL","PBR(12MF)","A002780","진흥기업","","BLANK","67"
"2016-02-26","ALL","PBR(12MF)","A002790","아모레퍼시픽홀딩스","2.18153998638397","OK","68"
"2016-02-26","ALL","PBR(12MF)","A002810","삼영무역","1.29619756407336","OK","69"
"2016-02-26","ALL","PBR(12MF)","A002960","한국쉘석유","","BLANK","70"
"2016-02-26","ALL","PBR(12MF)","A002990","금호건설","","BLANK","71"
"2016-02-26","ALL","PBR(12MF)","A003000","부광약품","","BLANK","72"
"2016-02-26","ALL","PBR(12MF)","A003030","세아제강지주",".26019899230479","OK","73"
"2016-02-26","ALL","PBR(12MF)","A003060","에이프로젠바이오로직스","","BLANK","74"
"2016-02-26","ALL","PBR(12MF)","A003090","대웅",".895985796449091","OK","75"
"2016-02-26","ALL","PBR(12MF)","A003120","일성아이에스","","BLANK","76"
"2016-02-26","ALL","PBR(12MF)","A003200","일신방직",".532908845114586","OK","77"
"2016-02-26","ALL","PBR(12MF)","A003220","대원제약","2.03745497618781","OK","78"
"2016-02-26","ALL","PBR(12MF)","A003240","태광산업","","BLANK","79"
