universe,variant,top_n,weighting,cost_bps,sample,n_periods,ann_return,ann_excess,sharpe,excess_sharpe,mdd,excess_mdd,hit_rate,excess_hit_rate,avg_turnover,avg_eligible,avg_rank_ic
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P10,30,equal,60,POST_2023,84,0.28677409207935844,0.2948218406650067,0.859612254654971,1.0215857868703817,-0.3673462778587627,-0.3478588628350947,0.5476190476190477,0.5357142857142857,0.5609492155081307,124.73809523809524,0.04636736469835651
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P10,30,equal,60,TRAIN_2016_2022,142,-0.1413248221963762,-0.20635582917163386,-0.44467620314667117,-1.063107872672102,-0.6353237738305844,-0.748420733176852,0.4507042253521127,0.4084507042253521,0.624062743841883,94.06338028169014,0.016607731916064176
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P10,30,equal,100,POST_2023,84,0.2164371291119227,0.22406206742863777,0.7074849928496004,0.8290084799587166,-0.42516680758060243,-0.3866524597831581,0.5476190476190477,0.5357142857142857,0.5609492155081307,124.73809523809524,0.04636736469835651
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P10,30,equal,100,TRAIN_2016_2022,142,-0.19412061093949373,-0.2553066732800784,-0.6835331657740756,-1.3800249616162403,-0.7229090100405973,-0.8124539171660379,0.4295774647887324,0.3873239436619718,0.624062743841883,94.06338028169014,0.016607731916064176
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P10,30,rank_linear,0,POST_2023,84,0.444952076006665,0.45425480274642416,1.0930861706826034,1.2581629315202287,-0.3193740299988652,-0.29910616018947345,0.5952380952380952,0.5714285714285714,0.554308219568284,124.73809523809524,0.04636736469835651
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P10,30,rank_linear,0,TRAIN_2016_2022,142,-0.07121344848550015,-0.14023880394034305,-0.10435545256681404,-0.5354678287795827,-0.5549575284159296,-0.6820739104575249,0.5,0.49295774647887325,0.6093558412947202,94.06338028169014,0.016607731916064176
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P10,30,rank_linear,30,POST_2023,84,0.3862246012606343,0.39516039995801155,0.9914892367897618,1.1356884888080758,-0.33816528107316024,-0.31147774832336417,0.5952380952380952,0.5357142857142857,0.554308219568284,124.73809523809524,0.04636736469835651
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P10,30,rank_linear,30,TRAIN_2016_2022,142,-0.11324644187889521,-0.17927973642677986,-0.26107194901762465,-0.7344939606550503,-0.6302866036020505,-0.739054428318776,0.49295774647887325,0.49295774647887325,0.6093558412947202,94.06338028169014,0.016607731916064176
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P10,30,rank_linear,60,POST_2023,84,0.32978639727975345,0.3383690621897226,0.8899263639409166,1.013361720344189,-0.35947047978804547,-0.323656938434704,0.5714285714285714,0.5357142857142857,0.554308219568284,124.73809523809524,0.04636736469835651
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P10,30,rank_linear,60,TRAIN_2016_2022,142,-0.15345391154839916,-0.2166194106521,-0.41779322417241943,-0.9331774884363397,-0.6929787602464946,-0.785906523824385,0.4788732394366197,0.45774647887323944,0.6093558412947202,94.06338028169014,0.016607731916064176
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P10,30,rank_linear,100,POST_2023,84,0.25794930521738046,0.2660817320616484,0.7545761457933129,0.8505125109227765,-0.42030913728433483,-0.35439490691100617,0.5595238095238095,0.5357142857142857,0.554308219568284,124.73809523809524,0.04636736469835651
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P10,30,rank_linear,100,TRAIN_2016_2022,142,-0.20435500885113456,-0.2638815794135789,-0.6267151647516916,-1.1974615118145373,-0.7608475628638134,-0.8356604775215464,0.4507042253521127,0.44366197183098594,0.6093558412947202,94.06338028169014,0.016607731916064176
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P5,10,equal,0,POST_2023,86,0.2484724748234861,0.29145190205315097,0.6843972044992072,0.7991953162283626,-0.4443998511499838,-0.4362617415983817,0.5697674418604651,0.5465116279069767,0.5395123604741966,177.30232558139534,0.030646172126022858
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P5,10,equal,0,TRAIN_2016_2022,166,-0.08947605151539917,-0.15054149078343926,-0.00083069194623736,-0.2744493950495088,-0.7556954376049377,-0.8074227498453732,0.463855421686747,0.41566265060240964,0.5893547264745795,129.24096385542168,0.017730421990788316
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P5,10,equal,30,POST_2023,86,0.1987651693666328,0.2401507796758804,0.6029812051007524,0.7054397651322081,-0.46133579886652376,-0.45413974155989667,0.5697674418604651,0.5348837209302325,0.5395123604741966,177.30232558139534,0.030646172126022858
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P5,10,equal,30,TRAIN_2016_2022,166,-0.12953140141354824,-0.18796909316357346,-0.10118173556306793,-0.3965244097921733,-0.7791084811023433,-0.8253779297887253,0.45180722891566266,0.4036144578313253,0.5893547264745795,129.24096385542168,0.017730421990788316
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P5,10,equal,60,POST_2023,86,0.15095492186173565,0.1908032076690236,0.5215334335179534,0.6116494949053588,-0.4777875026102375,-0.4714841161396016,0.5581395348837209,0.5348837209302325,0.5395123604741966,177.30232558139534,0.030646172126022858
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P5,10,equal,60,TRAIN_2016_2022,166,-0.16789847668450275,-0.22381656693683005,-0.20147484649402528,-0.5184678582505724,-0.8003189078567091,-0.8463382786930957,0.45180722891566266,0.39156626506024095,0.5893547264745795,129.24096385542168,0.017730421990788316
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P5,10,equal,100,POST_2023,86,0.09003950909837966,0.1279226134800957,0.41289547008098465,0.4865547715985169,-0.4993732068004464,-0.4938056282162129,0.5465116279069767,0.5348837209302325,0.5395123604741966,177.30232558139534,0.030646172126022858
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P5,10,equal,100,TRAIN_2016_2022,166,-0.21654562412199685,-0.26926515258006856,-0.33509022624635354,-0.6808211503841174,-0.8440498618248253,-0.8942509369931005,0.45180722891566266,0.3614457831325301,0.5893547264745795,129.24096385542168,0.017730421990788316
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P5,10,rank_linear,0,POST_2023,86,0.275334571139525,0.3236279488284477,0.7076692298125129,0.8112338625059564,-0.4343976913797395,-0.4052648390247723,0.5232558139534884,0.5232558139534884,0.5198529289845675,177.30232558139534,0.030646172126022858
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P5,10,rank_linear,0,TRAIN_2016_2022,166,-0.15640256629322247,-0.21319837021260912,-0.1334505552196553,-0.40835999781378657,-0.8157636011041656,-0.8549070350601663,0.45180722891566266,0.42168674698795183,0.5877820897364343,129.24096385542168,0.017730421990788316
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P5,10,rank_linear,30,POST_2023,86,0.226305947658614,0.272852363078393,0.636352218385439,0.7303766460967888,-0.4423759675597443,-0.41359836064179356,0.5232558139534884,0.5116279069767442,0.5198529289845675,177.30232558139534,0.030646172126022858
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P5,10,rank_linear,30,TRAIN_2016_2022,166,-0.19355954827377408,-0.24787770076401894,-0.2273004474753008,-0.5196929836535453,-0.8335979391979769,-0.8802465096531488,0.4457831325301205,0.41566265060240964,0.5877820897364343,129.24096385542168,0.017730421990788316
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P5,10,rank_linear,60,POST_2023,86,0.17908153058322585,0.22394143663962862,0.5650382755874904,0.6495441538382198,-0.4521462627607731,-0.4218325458628509,0.5232558139534884,0.5,0.5198529289845675,177.30232558139534,0.030646172126022858
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P5,10,rank_linear,60,TRAIN_2016_2022,166,-0.22914929381102644,-0.28109301299559475,-0.3210748449815522,-0.6309380212116605,-0.8665145512745392,-0.9099645097565173,0.4397590361445783,0.39759036144578314,0.5877820897364343,129.24096385542168,0.017730421990788316
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P5,10,rank_linear,100,POST_2023,86,0.11881283454006497,0.16151465572203771,0.46996548881711575,0.5418170857620896,-0.4667795159617293,-0.4334821387248132,0.5116279069767442,0.5,0.5198529289845675,177.30232558139534,0.030646172126022858
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P5,10,rank_linear,100,TRAIN_2016_2022,166,-0.27427323046260244,-0.32320453775991353,-0.44597286175557627,-0.7790992322208834,-0.9086517731416869,-0.9386804344939076,0.42771084337349397,0.3855421686746988,0.5877820897364343,129.24096385542168,0.017730421990788316
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P5,20,equal,0,POST_2023,86,0.4389497928689712,0.48467593892633,1.0710800189331562,1.2999731570870439,-0.3426153998038276,-0.31138226905380584,0.6046511627906976,0.5813953488372093,0.529257150685347,177.30232558139534,0.030646172126022858
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P5,20,equal,0,TRAIN_2016_2022,163,-0.08973677701064431,-0.13161470098383277,-0.14297099709111583,-0.5073582612057553,-0.6542427660087832,-0.668043270759455,0.5030674846625767,0.4785276073619632,0.576457519813503,131.36196319018404,0.017730421990788316
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P5,20,equal,30,POST_2023,86,0.3830710971589357,0.4271389633431495,0.9763764415854146,1.1861118515016993,-0.35201397057481765,-0.32864038591627265,0.5930232558139535,0.5813953488372093,0.529257150685347,177.30232558139534,0.030646172126022858
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P5,20,equal,30,TRAIN_2016_2022,163,-0.12882867059597602,-0.1689436220974352,-0.28246440468469564,-0.6991075951523396,-0.7154229559167564,-0.7285725792661533,0.49079754601226994,0.4601226993865031,0.576457519813503,131.36196319018404,0.017730421990788316
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P5,20,equal,60,POST_2023,86,0.3292739225619732,0.37174102222084615,0.8816596541201941,1.0722527088445248,-0.36129803779893277,-0.3497931126139112,0.5930232558139535,0.5581395348837209,0.529257150685347,177.30232558139534,0.030646172126022858
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P5,20,equal,60,TRAIN_2016_2022,163,-0.16631071457757085,-0.20473365624524031,-0.42188639756295115,-0.8905619420023239,-0.7658673628366222,-0.7877475726099602,0.48466257668711654,0.44171779141104295,0.576457519813503,131.36196319018404,0.017730421990788316
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P5,20,equal,100,POST_2023,86,0.26065430639023845,0.3010732338394069,0.7553604741326021,0.9204619260833506,-0.3865403633152529,-0.37702315481188453,0.5930232558139535,0.5581395348837209,0.529257150685347,177.30232558139534,0.030646172126022858
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P5,20,equal,100,TRAIN_2016_2022,163,-0.21389190332439856,-0.2501645209309027,-0.6076308123510277,-1.1452716478538725,-0.8196077501258516,-0.8532103508039558,0.4723926380368098,0.4110429447852761,0.576457519813503,131.36196319018404,0.017730421990788316
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P5,20,rank_linear,0,POST_2023,86,0.39044135168901595,0.437847234368552,0.9426114441899699,1.1232706590931847,-0.38748317723045356,-0.35771147181054064,0.6046511627906976,0.5930232558139535,0.5118307764914988,177.30232558139534,0.030646172126022858
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P5,20,rank_linear,0,TRAIN_2016_2022,163,-0.13710534719829381,-0.17558323351099625,-0.24254507937312764,-0.5734509169993236,-0.7345112055511294,-0.7578989655937116,0.4723926380368098,0.4601226993865031,0.5695938311677913,131.36196319018404,0.017730421990788316
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P5,20,rank_linear,30,POST_2023,86,0.3380862941096947,0.38381503118910754,0.8585941911284053,1.0240843407894753,-0.39597524548747043,-0.36657919206593215,0.6046511627906976,0.5930232558139535,0.5118307764914988,177.30232558139534,0.030646172126022858
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P5,20,rank_linear,30,TRAIN_2016_2022,163,-0.1738403027525527,-0.21071612088114056,-0.3648880736069395,-0.7314670340950832,-0.7814021487153107,-0.8139941461775547,0.4723926380368098,0.44785276073619634,0.5695938311677913,131.36196319018404,0.017730421990788316
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P5,20,rank_linear,60,POST_2023,86,0.2876209547494979,0.3317293203647411,0.7745619380932088,0.9249079936583362,-0.404366873640296,-0.3806976905494479,0.6046511627906976,0.5930232558139535,0.5118307764914988,177.30232558139534,0.030646172126022858
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P5,20,rank_linear,60,TRAIN_2016_2022,163,-0.20907635996193907,-0.2444139084048833,-0.4871215062870251,-0.8891682504064534,-0.8230995535224671,-0.8571641486924402,0.4601226993865031,0.4233128834355828,0.5695938311677913,131.36196319018404,0.017730421990788316
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P5,20,rank_linear,100,POST_2023,86,0.22316089217273372,0.2651939133425738,0.6625045068923916,0.7927029460573031,-0.42598899595200257,-0.40587118002521794,0.6046511627906976,0.5813953488372093,0.5118307764914988,177.30232558139534,0.030646172126022858
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P5,20,rank_linear,100,TRAIN_2016_2022,163,-0.2538269740911553,-0.2872085590715321,-0.6498979767528898,-1.098881245622396,-0.8762056370826656,-0.9005468143327137,0.44171779141104295,0.4110429447852761,0.5695938311677913,131.36196319018404,0.017730421990788316
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P5,30,equal,0,POST_2023,86,0.3570185010123257,0.3981415294914741,1.0068655204109522,1.28884738123567,-0.34140622233592666,-0.2681857533977514,0.6162790697674418,0.6162790697674418,0.5220298607442843,177.30232558139534,0.030646172126022858
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P5,30,equal,0,TRAIN_2016_2022,157,-0.05364077537721201,-0.10825807940505394,-0.06424992798903424,-0.5060663053561245,-0.5557560079433043,-0.5915661210501268,0.5159235668789809,0.49044585987261147,0.5635981445459151,135.4140127388535,0.01773042199078832
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P5,30,equal,30,POST_2023,86,0.30491271709074463,0.3445543422680628,0.900414869291155,1.1539458455221627,-0.34749557745287585,-0.28228845574612893,0.6162790697674418,0.6162790697674418,0.5220298607442843,177.30232558139534,0.030646172126022858
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P5,30,equal,30,TRAIN_2016_2022,157,-0.09327764006709993,-0.1456766063922098,-0.22113912632341423,-0.73048013585676,-0.6213219144592893,-0.658412027297725,0.4968152866242038,0.4840764331210191,0.5635981445459151,135.4140127388535,0.01773042199078832
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P5,30,equal,60,POST_2023,86,0.25472688163740576,0.2929382060406245,0.7940043197652835,1.0191730167767101,-0.3535402360614245,-0.2990950632902478,0.5930232558139535,0.5930232558139535,0.5220298607442843,177.30232558139534,0.030646172126022858
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P5,30,equal,60,TRAIN_2016_2022,157,-0.13132193446591423,-0.18158880087471585,-0.3781077171092209,-0.9548170657238408,-0.6866015015685626,-0.7242696166024634,0.47770700636942676,0.445859872611465,0.5635981445459151,135.4140127388535,0.01773042199078832
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P5,30,equal,100,POST_2023,86,0.19068221276421515,0.22706305770957003,0.6521983292264304,0.8397006389787811,-0.3615306747911581,-0.32150360952511614,0.5930232558139535,0.5813953488372093,0.5220298607442843,177.30232558139534,0.030646172126022858
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P5,30,equal,100,TRAIN_2016_2022,157,-0.17967591433783658,-0.2272286095215238,-0.5874708833211548,-1.253661745959694,-0.75661552645225,-0.8038654394810124,0.47770700636942676,0.4140127388535032,0.5635981445459151,135.4140127388535,0.01773042199078832
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P5,30,rank_linear,0,POST_2023,86,0.40893499882979545,0.4549464381996615,1.0265600962783863,1.2602368146947622,-0.34244220593567565,-0.3104342128232478,0.627906976744186,0.5697674418604651,0.5084359564193768,177.30232558139534,0.030646172126022858
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P5,30,rank_linear,0,TRAIN_2016_2022,157,-0.07504478844703855,-0.12578357827363884,-0.0967846675201364,-0.4805116302585654,-0.6218367947083838,-0.6434885377701692,0.5031847133757962,0.49044585987261147,0.5549930577500575,135.4140127388535,0.01773042199078832
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P5,30,rank_linear,30,POST_2023,86,0.3562796319986594,0.4006707408555936,0.9347649400608093,1.1485179281674796,-0.35083457013484953,-0.3199035640772492,0.6162790697674418,0.5581395348837209,0.5084359564193768,177.30232558139534,0.030646172126022858
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P5,30,rank_linear,30,TRAIN_2016_2022,157,-0.11325226543982436,-0.16196259174375993,-0.23273186028275464,-0.6661929613899342,-0.6840527932392133,-0.7033966551447073,0.4968152866242038,0.49044585987261147,0.5549930577500575,135.4140127388535,0.01773042199078832
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P5,30,rank_linear,60,POST_2023,86,0.30551156611034247,0.348336968677442,0.8429677459468552,1.0368434111778708,-0.36362030746087604,-0.3402900356942652,0.6046511627906976,0.5581395348837209,0.5084359564193768,177.30232558139534,0.030646172126022858
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P5,30,rank_linear,60,TRAIN_2016_2022,157,-0.14994613111056365,-0.19670560554758887,-0.3687269261161884,-0.8517571600751819,-0.7361217167588836,-0.7648062584624402,0.49044585987261147,0.4713375796178344,0.5549930577500575,135.4140127388535,0.01773042199078832
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P5,30,rank_linear,100,POST_2023,86,0.24064497861295742,0.2814647103237329,0.7205781940599485,0.8880306416834709,-0.3884323381456637,-0.3669258568293807,0.6046511627906976,0.5581395348837209,0.5084359564193768,177.30232558139534,0.030646172126022858
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P5,30,rank_linear,100,TRAIN_2016_2022,157,-0.19661569921378952,-0.24088987876517576,-0.550091378635331,-1.098900420595345,-0.7941909579336465,-0.8326282591397631,0.4840764331210191,0.45222929936305734,0.5549930577500575,135.4140127388535,0.01773042199078832
KOSDAQ_PLUS_KOSPI_EX_K200,BASE,10,equal,0,POST_2023,86,-0.20692345271093815,-0.16675551934599475,-0.21358928359978166,-0.25162242348179165,-0.6856785291005854,-0.585969158190154,0.5348837209302325,0.5348837209302325,0.3005143687061821,533.0581395348837,0.000766437172844795
KOSDAQ_PLUS_KOSPI_EX_K200,BASE,10,equal,0,TRAIN_2016_2022,167,-0.25638472929890466,-0.31349845919384234,-0.5074789835227271,-0.991992243472072,-0.8847536928036718,-0.919011834705696,0.46706586826347307,0.40119760479041916,0.2851827648736368,406.92814371257487,-0.008775277638123493
KOSDAQ_PLUS_KOSPI_EX_K200,BASE,10,equal,30,POST_2023,86,-0.22498481775037582,-0.1856690085056183,-0.2598086793447113,-0.30871279031882143,-0.708189387505792,-0.6154824336813984,0.5348837209302325,0.5348837209302325,0.3005143687061821,533.0581395348837,0.000766437172844795
KOSDAQ_PLUS_KOSPI_EX_K200,BASE,10,equal,30,TRAIN_2016_2022,167,-0.2725383977930822,-0.32843389820246016,-0.5596022896072476,-1.0581796465809326,-0.8929320487126234,-0.9296202053572468,0.46706586826347307,0.39520958083832336,0.2851827648736368,406.92814371257487,-0.008775277638123493
KOSDAQ_PLUS_KOSPI_EX_K200,BASE,10,equal,60,POST_2023,86,-0.24265284947206545,-0.20417189076873465,-0.3060320363320772,-0.3657998068472764,-0.7291091413683752,-0.6429193104625763,0.5232558139534884,0.5348837209302325,0.3005143687061821,533.0581395348837,0.000766437172844795
KOSDAQ_PLUS_KOSPI_EX_K200,BASE,10,equal,60,TRAIN_2016_2022,167,-0.2883567323418238,-0.3430588005948163,-0.611676832339975,-1.1242733719005198,-0.9069584661925689,-0.9388475143769232,0.46706586826347307,0.38323353293413176,0.2851827648736368,406.92814371257487,-0.008775277638123493
KOSDAQ_PLUS_KOSPI_EX_K200,BASE,10,equal,100,POST_2023,86,-0.2656124825915933,-0.2282183642939244,-0.3676669631793494,-0.44190613269711,-0.7547177919172611,-0.6765195864590691,0.5232558139534884,0.5348837209302325,0.3005143687061821,533.0581395348837,0.000766437172844795
KOSDAQ_PLUS_KOSPI_EX_K200,BASE,10,equal,100,TRAIN_2016_2022,167,-0.3089376741039297,-0.3620862434416431,-0.6810301024729709,-1.2122452946323974,-0.9228612477774002,-0.9493077519217694,0.46706586826347307,0.3772455089820359,0.2851827648736368,406.92814371257487,-0.008775277638123493
KOSDAQ_PLUS_KOSPI_EX_K200,BASE,10,rank_linear,0,POST_2023,86,-0.3176175486184445,-0.28575245957405515,-0.4831675164949588,-0.5582000217944841,-0.8230962470192029,-0.7694963865456085,0.46511627906976744,0.45348837209302323,0.2789868956325259,533.0581395348837,0.000766437172844795
KOSDAQ_PLUS_KOSPI_EX_K200,BASE,10,rank_linear,0,TRAIN_2016_2022,167,-0.31949732067070036,-0.37250903995139495,-0.6431585537081401,-1.089547253054014,-0.931092416780854,-0.9569899442198914,0.46706586826347307,0.41317365269461076,0.28901454852748826,406.92814371257487,-0.008775277638123493
KOSDAQ_PLUS_KOSPI_EX_K200,BASE,10,rank_linear,30,POST_2023,86,-0.3321305522364614,-0.3008972443920065,-0.5249059304078446,-0.6073914590937387,-0.8351012475831107,-0.7850755247749572,0.45348837209302323,0.45348837209302323,0.2789868956325259,533.0581395348837,0.000766437172844795
KOSDAQ_PLUS_KOSPI_EX_K200,BASE,10,rank_linear,30,TRAIN_2016_2022,167,-0.3345288923580986,-0.3863953011501976,-0.6924522792056053,-1.1493406092506135,-0.9402402599537333,-0.9626912507331709,0.4491017964071856,0.40718562874251496,0.28901454852748826,406.92814371257487,-0.008775277638123493
KOSDAQ_PLUS_KOSPI_EX_K200,BASE,10,rank_linear,60,POST_2023,86,-0.3463481491896725,-0.315734656833102,-0.566650980826476,-0.6565872141710156,-0.8463019429515987,-0.7996150948385673,0.45348837209302323,0.45348837209302323,0.2789868956325259,533.0581395348837,0.000766437172844795
KOSDAQ_PLUS_KOSPI_EX_K200,BASE,10,rank_linear,60,TRAIN_2016_2022,167,-0.3492431823015646,-0.39998788914342376,-0.7417102683770711,-1.2090695210754552,-0.9481811078798944,-0.9676414423401525,0.4491017964071856,0.38922155688622756,0.28901454852748826,406.92814371257487,-0.008775277638123493
KOSDAQ_PLUS_KOSPI_EX_K200,BASE,10,rank_linear,100,POST_2023,86,-0.3648553375560336,-0.33505002549866836,-0.6223198968459484,-0.7221858495827569,-0.8600764937198717,-0.8175017885037305,0.45348837209302323,0.45348837209302323,0.2789868956325259,533.0581395348837,0.000766437172844795
KOSDAQ_PLUS_KOSPI_EX_K200,BASE,10,rank_linear,100,TRAIN_2016_2022,167,-0.3683797107159573,-0.41766473960520967,-0.8073289224746473,-1.2886023627737897,-0.9571618934197745,-0.973241398402061,0.4491017964071856,0.38323353293413176,0.28901454852748826,406.92814371257487,-0.008775277638123493
KOSDAQ_PLUS_KOSPI_EX_K200,BASE,20,equal,0,POST_2023,86,-0.11099090854449223,-0.07314438673913537,-0.05805008616517528,-0.0594258848598945,-0.5825312851322952,-0.48978129551499217,0.5813953488372093,0.5348837209302325,0.2733289051013263,533.0581395348837,0.000766437172844795
KOSDAQ_PLUS_KOSPI_EX_K200,BASE,20,equal,0,TRAIN_2016_2022,167,-0.15246506237649915,-0.2152033915624687,-0.2772998748033829,-0.8632240055857631,-0.7662330270613724,-0.8070491585520227,0.47904191616766467,0.41916167664670656,0.25803523584037585,406.92814371257487,-0.008775277638123493
KOSDAQ_PLUS_KOSPI_EX_K200,BASE,20,equal,30,POST_2023,86,-0.12944762411628885,-0.09228153890235002,-0.10678486324904092,-0.12172011115601356,-0.5851487945315298,-0.49882377960851276,0.5813953488372093,0.5348837209302325,0.2733289051013263,533.0581395348837,0.000766437172844795
KOSDAQ_PLUS_KOSPI_EX_K200,BASE,20,equal,30,TRAIN_2016_2022,167,-0.16900090686171587,-0.23053726180381717,-0.3314522698666607,-0.942867039232254,-0.7767429207887594,-0.8283858599935663,0.47305389221556887,0.41916167664670656,0.25803523584037585,406.92814371257487,-0.008775277638123493
KOSDAQ_PLUS_KOSPI_EX_K200,BASE,20,equal,60,POST_2023,86,-0.14753744030163862,-0.11104022208680864,-0.1554520256648394,-0.18392682324249757,-0.5877532414658257,-0.5077139255109478,0.5813953488372093,0.5348837209302325,0.2733289051013263,533.0581395348837,0.000766437172844795
KOSDAQ_PLUS_KOSPI_EX_K200,BASE,20,equal,60,TRAIN_2016_2022,167,-0.18522775683296056,-0.24558416009284034,-0.3855927547821012,-1.0224795028093487,-0.7867893499934189,-0.8473782258929837,0.46706586826347307,0.40119760479041916,0.25803523584037585,406.92814371257487,-0.008775277638123493
KOSDAQ_PLUS_KOSPI_EX_K200,BASE,20,equal,100,POST_2023,86,-0.171098494385164,-0.13547542136392599,-0.2202350177285509,-0.2667298104558032,-0.6227848894515857,-0.5193346834831153,0.5813953488372093,0.5232558139534884,0.2733289051013263,533.0581395348837,0.000766437172844795
KOSDAQ_PLUS_KOSPI_EX_K200,BASE,20,equal,100,TRAIN_2016_2022,167,-0.20639242676781988,-0.2652091536760124,-0.45775891182961664,-1.1285735297325146,-0.8054275137677664,-0.8701600253108763,0.46706586826347307,0.3772455089820359,0.25803523584037585,406.92814371257487,-0.008775277638123493
KOSDAQ_PLUS_KOSPI_EX_K200,BASE,20,rank_linear,0,POST_2023,86,-0.21950170549596726,-0.18278694265345063,-0.29580413012265405,-0.35600856753412624,-0.7029315120196076,-0.6135985872613885,0.5465116279069767,0.5116279069767442,0.2595362564260186,533.0581395348837,0.000766437172844795
KOSDAQ_PLUS_KOSPI_EX_K200,BASE,20,rank_linear,0,TRAIN_2016_2022,167,-0.22159682839024475,-0.28033839425046414,-0.45370558695036395,-1.0048604689817446,-0.8500095134472044,-0.8930254578378376,0.47305389221556887,0.40718562874251496,0.25245146700701443,406.92814371257487,-0.008775277638123493
KOSDAQ_PLUS_KOSPI_EX_K200,BASE,20,rank_linear,30,POST_2023,86,-0.23492177454429541,-0.19884842004480408,-0.3384193093352455,-0.40926088059554994,-0.7216092636210707,-0.637739739592377,0.5348837209302325,0.5116279069767442,0.2595362564260186,533.0581395348837,0.000766437172844795
KOSDAQ_PLUS_KOSPI_EX_K200,BASE,20,rank_linear,30,TRAIN_2016_2022,167,-0.2365271614870288,-0.294162093086748,-0.5031621692067546,-1.0716009927490515,-0.8572348258737524,-0.9054321914962536,0.46107784431137727,0.40119760479041916,0.25245146700701443,406.92814371257487,-0.008775277638123493
KOSDAQ_PLUS_KOSPI_EX_K200,BASE,20,rank_linear,60,POST_2023,86,-0.25005003294683303,-0.2146074352835814,-0.3810174905100912,-0.46250324764141837,-0.7391274616506325,-0.66039149576269,0.5348837209302325,0.5116279069767442,0.2595362564260186,533.0581395348837,0.000766437172844795
KOSDAQ_PLUS_KOSPI_EX_K200,BASE,20,rank_linear,60,TRAIN_2016_2022,167,-0.2511832171663161,-0.3077314510113942,-0.5525954644202795,-1.138291927015804,-0.8702651208087804,-0.9164085053231631,0.46107784431137727,0.39520958083832336,0.25245146700701443,406.92814371257487,-0.008775277638123493
KOSDAQ_PLUS_KOSPI_EX_K200,BASE,20,rank_linear,100,POST_2023,86,-0.26977622999312256,-0.23515836182405037,-0.43778753144789817,-0.5334754261815491,-0.7608035213560027,-0.6884330146902986,0.5232558139534884,0.5116279069767442,0.2595362564260186,533.0581395348837,0.000766437172844795
